"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"457","2019-08-16 08:39:47-03","UTFPR","HCF","22273","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","G.A. Dettke","2018",NA,NA,"G. Hatschbach","66382","1997","03","17","Brasil","MG","Juramento","Rod. Montes Claros a Itacambira, Serra","-43.5868988037109","-16.8481006622314",NA,NA,"hemiparasita de campo rupestre.",NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-24 11:51:07-03","UTFPR","HCF","19181","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2016","03","17","E.L. Siqueira","1907","2016","03","01","Brasil","PR","Nova Tebas","Córrego Vale Azul - Estação Ecológica","-51.952389","-24.367806","51°57'08,6 W","24°22'04,1 S","hemi-parasita, ciófila. Flores verdes com estames alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"560","560",NA,NA,NA,NA,NA,NA,NA
"459","2021-03-24 11:51:07-03","UTFPR","HCF","4262","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2014",NA,NA,"A.R. Silva","30","2006","07","29","Brasil","MG","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-","-45.473333","-21.116111","45°28'24'' W","21°06'58'' S","Arbusto hemi-parasita, com frutos imaturos verdes. Em Psidium guajava L. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"846","846",NA,NA,NA,NA,NA,NA,NA
"460","2021-03-24 11:51:07-03","UTFPR","HCF","21837","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2016","10",NA,"G. Felitto","961","2015","08","26","Brasil","PR","Palmital","PCH Cantu 2, área de supressão do futuro","-52.445","-24.742778","52°26'42 W","24°44'34 S","hemiparasita, apoiada em Psidium guajava (goiaba), frutos imaturos verdes e acinzentados. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"405","405",NA,NA,NA,NA,NA,NA,NA
"461","2021-03-24 11:51:07-03","UTFPR","HCF","16650","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2015","06","09","M.G. Caxambu","6082","2015","03","28","Brasil","SP","Eldorado","Fazenda Itaipava/ Catre","-48.109417","-24.5535","48°06'33,9 W","24°33'12,6 S","hemi-parasita, heliófita. Frutos imaturos verdes e maduros violáceos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","38",NA,NA,NA,NA,NA,NA,NA
"462","2021-03-24 11:51:07-03","UTFPR","HCF","23530","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2017","09","14","J.M. Silva","9719","2017","02","05","Brasil","PR","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","50°08'32 W","24°42'58 S","erva parasita; flor bege. Floresta Ombrófila Mista, na margem de rio encachoeirado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"975","975",NA,NA,NA,NA,NA,NA,NA
"463","2021-03-24 11:51:07-03","UTFPR","HCF","21811","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2016","10",NA,"G. Felitto","935","2015","08","07","Brasil","PR","Nova Cantu","PCH Cantu 2, Área de Supressão do futuro","-52.427222","-24.734444","52°25'38 W","24°44'04 S","liana lenhosa, frutos imaturos verdes. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"416","416",NA,NA,NA,NA,NA,NA,NA
"464","2021-03-24 11:51:07-03","UTFPR","HCF","11396","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2014",NA,NA,"M.G. Caxambu","4361","2012","11","03","Brasil","PR","Pontal do Paraná","Balneário de Canoas","-48.466611","-25.678833","48°27'59,8 W","25°40'43,8 S","hemi-parasita, semi-ciófila. Frutosa imaturos verdes e maduros arroxeados. Hospedeiro: Terminalia catappa L. (Combretaceae).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","11",NA,NA,NA,NA,NA,NA,NA
"465","2021-03-24 11:51:07-03","UTFPR","HCF","21857","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2016",NA,NA,"E.H. de Camargo","27","1999","10","16","Brasil","PR","Curiúva","Sítio Torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,"parasita; frutos imaturos verdes e maduros roxos; beira da mata; Floresta Ombrófila Mista.",NA,"23566","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2021-03-24 11:51:07-03","UTFPR","HCF","21270","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2016",NA,NA,"J.T. Motta","2232","1991","05","03","Brasil","PR","Jaguariaíva","Fazenda Santo Antônio","-49.7057991027832","-24.2511005401611",NA,NA,"hemiparasita; flores branco-esverdeadas, sobre árvores do cerrado; com cipó sobre o tronco até o chão.",NA,"44368","auto",NA,NA,NA,NA,NA,NA,"940","940",NA,NA,NA,NA,NA,NA,NA
"467","2021-03-24 11:51:07-03","UTFPR","HCF","6940","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2012",NA,NA,"B.B. Dalmas",NA,"2008","06","25","Brasil","PR","Porto Vitória","margens da barragem de Foz do Areia","-51.2317008972168","-26.1611003875732",NA,NA,"arbusto semi-ciófilo.",NA,"23747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-03-24 11:51:07-03","UTFPR","HCF","21859","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2016",NA,NA,"M.R.C. Paiva",NA,"1995","10","11","Brasil","PR","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,"parasita; frutos verdes imaturos; maduros roxos; sobre uma goiabeira de 5 a 6 m. Na trilha para a área.",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2021-03-24 11:51:07-03","UTFPR","HCF","17215","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2015",NA,NA,"A.P. Moraes","114","2014","03","20","Brasil","SP","Botucatu","Cachoeira Pavuna","-48.439998626709","-22.8799991607666",NA,NA,"hemiparasita. Flores estaminadas.",NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-03-24 11:51:07-03","UTFPR","HCF","20439","S","Plantae","Loranthaceae","Struthanthus","rhynchophyllus","Struthanthus rhynchophyllus","Eichler","G.A. Dettke","2015","06",NA,"G.M.P. Ferreira","366","2015","04","13","Brasil","SP","São Paulo","Rua Maranhão, 703, Higieniópolis.","-46.6300010681152","-23.5400009155273",NA,NA,"hemiparasita, sobre Tipuana; botões verdes. GT Ervas-de-passarinho.",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-21 19:36:26-03","UFC","EAC","508","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","Menezes, M.O.T.","2019","09","11","Bezerra, P.","s.n.","1942","01","09","Brasil","Ceará","Ibiapina","à margem da estrada entre S. Benedito E Ibiapina,","-40.8894004821777","-3.92333006858826",NA,NA,"Folhas opostas.","EAC0000508","29848","auto","Dicotyledon",NA,NA,"Southern America",NA,"EAC0000508",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-12-21 16:31:59-03","MBM","MBM","279121","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Krieger, L.","11891A","1972","11","03","Brazil","Espírito Santo","Marataízes","Marataízes","-40.8244018554688","-21.0433006286621",NA,NA,NA,"MBM279121","19311","auto",NA,NA,NA,"Southern America",NA,"MBM279121",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-12-21 16:31:59-03","MBM","MBM","279117","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Arbo, M.M.","144","1972","04",NA,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacionaldo Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"MBM279117","19648","auto",NA,NA,NA,"Southern America",NA,"MBM279117",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-12-21 16:31:59-03","MBM","MBM","279120","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Confucio, U.","9903","1971","01","30","Brazil","Rio de Janeiro","Petrópolis","Araras","-43.1786003112793","-22.5049991607666",NA,NA,NA,"MBM279120","36524","auto",NA,NA,NA,"Southern America",NA,"MBM279120",NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-12-21 16:31:59-03","MBM","MBM","282629","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Krieger, L.","10465","1971","04",NA,"Brazil","Rio de Janeiro","Rio das Ostras","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,"MBM282629","17620","auto",NA,NA,NA,"Southern America",NA,"MBM282629",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-12-21 16:31:59-03","MBM","MBM","409956","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus friburgensis","Rizzini","Rizzini, C.T.","1989",NA,NA,"Casari, M.B.","179","1980","03","04","Brazil","Rio de Janeiro","Valença","km 53 da estrada entre Barra do Piraí e Valença","-43.7002983093262","-22.2455997467041",NA,NA,"Frutos jovens verdes, passando a amarelos, laranjas e por fim vermelhos quando maduros.","MBM409956","47830","auto",NA,NA,"PARATYPE","Southern America",NA,"MBM409956",NA,NA,"friburgensis",NA,NA,NA,NA,NA,NA
"477","2020-12-21 16:31:59-03","MBM","MBM","279119","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Krieger, L.","10589","1971","05","26","Brazil","Minas Gerais",NA,"Rod. BR-135, km 104",NA,NA,NA,NA,NA,"MBM279119",NA,NA,NA,NA,NA,"Southern America",NA,"MBM279119",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-12-21 16:31:59-03","MBM","MBM","46257","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Croat, T.B.",NA,NA,NA,"Nee, M.","10006",NA,NA,NA,"Panama",NA,NA,NA,NA,NA,NA,NA,NA,"MBM046257",NA,NA,NA,NA,NA,"Southern America",NA,"MBM046257",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-12-21 16:31:59-03","MBM","MBM","279124","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Krieger, L.","9622","1970","11","02","Brazil","Rio de Janeiro",NA,"Serra de Petrópolis, Vale Bonsucesso",NA,NA,NA,NA,NA,"MBM279124",NA,NA,NA,NA,NA,"Southern America",NA,"MBM279124",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-12-21 16:31:59-03","MBM","MBM","279125","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Krieger, L.; et al.; et al.","12791","1974","04","26","Brazil","Amazonas",NA,"Rio Banana",NA,NA,NA,NA,NA,"MBM279125",NA,NA,NA,NA,NA,"Southern America",NA,"MBM279125",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-12-21 16:31:59-03","MBM","MBM","282630","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Krieger, L.","9613","1980","11","02","Brazil","Rio de Janeiro",NA,"Vale do Bonsucesso, Rio - Petrópolis",NA,NA,NA,NA,NA,"MBM282630",NA,NA,NA,NA,NA,"Southern America",NA,"MBM282630",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-12-21 16:31:59-03","MBM","MBM","290990","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Krieger, L.","7746","1969","09","11","Brazil","Minas Gerais",NA,"Sítio do Borda",NA,NA,NA,NA,NA,"MBM290990",NA,NA,NA,NA,NA,"Southern America",NA,"MBM290990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-12-21 16:31:59-03","MBM","MBM","303761","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, C.S.","2010","10","25","Guedes, M.L.; et al.; et al.","11251","2004","12","18","Brazil","Bahia","Lamarão do Passé","Região Metropolitana de Salvador, lado direito da Caraíba Metais.",NA,NA,NA,NA,"Hemiparasita subarbustiva. Folhas semicrassas, concolores. Inflorescência axilar, flores de cor creme. Área bastante degradada, com alguns indivíduos arbóreos.","MBM303761",NA,NA,NA,NA,NA,"Southern America",NA,"MBM303761",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-12-21 16:31:59-03","MBM","MBM","400406","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Cordeiro, J.; Barboza, E.","2015","10","02","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","935","2015","08","07","Brazil","Paraná","Nova Cantu","PCH Cantu 2, Área de supressão do futuro reservatório","-52.427222","-24.734444","-52.427222","-24.734444","Liana lenhosa, frutos imaturos verdes.; Floresta Estacional Semidecidual.","MBM400406",NA,NA,NA,NA,NA,"Southern America",NA,"MBM400406","416","416",NA,NA,NA,NA,NA,NA,NA
"485","2020-12-21 16:31:59-03","MBM","MBM","408800","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Barboza, E.","2017","03","31","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9719","2017","02","05","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","-50.142222","-24.716111","Erva parasita; flor bege.; Floresta Ombrófila Mista, na margem de rio encachoeirado.","MBM408800",NA,NA,NA,NA,NA,"Southern America",NA,"MBM408800","975","975",NA,NA,NA,NA,NA,NA,NA
"486","2020-12-21 16:31:59-03","MBM","MBM","418569","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Marinero, F.","2019","05","03","Marinero, F.; Nardin, E.C.; Nardin, E.C.","827","2018","09","30","Brazil","Minas Gerais","Mariana",NA,"-43.274444","-20.282778","-43.274444","-20.282778","Herbácea escandente; flores amareladas.; Várzea","MBM418569",NA,NA,NA,NA,NA,"Southern America",NA,NA,"590","590",NA,NA,NA,NA,NA,NA,NA
"487","2020-12-21 16:31:59-03","MBM","MBM","400850","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Pereira, L.A.","2012","05","05","Pereira, L.A.; Duré, R.C.; Lima, I.B.; Lima, J.R.; Duré, R.C.; Lima, I.B.; Lima, J.R.","199","2011","02","23","Brazil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.977222","-6.6525","-34.977222","-6.6525","Parasita com flores de cor creme.","MBM400850",NA,NA,NA,NA,NA,"Southern America",NA,"MBM400850","46","46",NA,NA,NA,NA,NA,NA,NA
"488","2020-12-21 16:31:59-03","MBM","MBM","287255","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Kuijt, J.",NA,NA,NA,"Stannard, B.; et al.; et al.","51572","1992","02","24","Brazil","Bahia","Abaíra","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,NA,"MBM287255","26531","auto",NA,NA,NA,"Southern America",NA,"MBM287255",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-12-21 16:31:59-03","MBM","MBM","162111","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, C.S.","2010","10","25","Arbo, M.M.; et al.; et al.","5390","1992","11","28","Brazil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,"Hemiparasita. Flores verdosas. Campo rupestre. Suelo arenoso","MBM162111","98143","auto",NA,NA,NA,"Southern America",NA,"MBM162111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-12-21 16:31:59-03","MBM","MBM","167657","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Stannard, B.",NA,NA,NA,"Harley, R.M.; et al.; et al.","26944",NA,NA,NA,"Brazil","Bahia","Rio de Contas","Estrada para o povoado Mato Grosso, norte da cidade","-41.8114013671875","-13.5789003372192",NA,NA,NA,"MBM167657","49773","auto",NA,NA,NA,"Southern America",NA,"MBM167657",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-12-21 16:31:59-03","MBM","MBM","254086","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Paula, C.H.R. de",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","71442","2000","10","19","Brazil","Espírito Santo","Alfredo Chaves","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,NA,"MBM254086","32447","auto",NA,NA,NA,"Southern America",NA,"MBM254086",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-12-21 16:31:59-03","MBM","MBM","254410","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Stannard, B.L.; et al.; et al.","1013","1999","02","10","Brazil","Espírito Santo","Linhares","Reserva Florestal da Companhia Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,NA,NA,"MBM254410","48094","auto",NA,NA,NA,"Southern America",NA,"MBM254410",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-12-21 16:31:59-03","MBM","MBM","263540","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Oliveira, J.E.","232","1940","10","10","Brazil","Minas Gerais","Arcos","Fazenda do Engenho","-45.5393981933594","-20.2819004058838",NA,NA,NA,"MBM263540","25000","auto",NA,NA,NA,"Southern America",NA,"MBM263540",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-12-21 16:31:59-03","MBM","MBM","279123","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Krieger, L.; et al.; et al.","15065","1977","09","27","Brazil","Minas Gerais","Caparaó","Vale Verde","-41.9043998718262","-20.523099899292",NA,NA,NA,"MBM279123","15056","auto",NA,NA,NA,"Southern America",NA,"MBM279123",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-12-21 16:31:59-03","MBM","MBM","282631","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Krieger, L.","10662","1971","06",NA,"Brazil","Minas Gerais","Itabirito","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,"MBM282631","20553","auto",NA,NA,NA,"Southern America",NA,"MBM282631",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-12-21 16:31:59-03","MBM","MBM","290991","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Krieger, L.","9053","1970","09","03","Brazil","Minas Gerais","Juiz de Fora","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM290991","36144","auto",NA,NA,NA,"Southern America",NA,"MBM290991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-12-21 16:31:59-03","MBM","MBM","282628","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Krieger, L.",NA,NA,NA,"Krieger, L.","2556","1946","09",NA,"Brazil","Minas Gerais","Juiz de Fora","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM282628","36144","auto",NA,NA,NA,"Southern America",NA,"MBM282628",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-12-21 16:31:59-03","MBM","MBM","282627","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Krieger, L.","12151A","1973","10","25","Brazil","Minas Gerais","Juiz de Fora","Rio do Peixe","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM282627","36144","auto",NA,NA,NA,"Southern America",NA,"MBM282627",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-12-21 16:31:59-03","MBM","MBM","279122","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Krieger, L.",NA,NA,NA,"Krieger, L.","7124","1969","08","24","Brazil","Minas Gerais","Juiz de Fora","Sítio do Arselio","-43.3502998352051","-21.7642002105713",NA,NA,NA,"MBM279122","36144","auto",NA,NA,NA,"Southern America",NA,"MBM279122",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-12-21 16:31:59-03","MBM","MBM","279126","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Rizzini, C.T.",NA,NA,NA,"Krieger, L.","9206","1970","09","21","Brazil","Minas Gerais","Lima Duarte","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,"MBM279126","30417","auto",NA,NA,NA,"Southern America",NA,"MBM279126",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-12-21 16:31:59-03","MBM","MBM","279118","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Lemonge, M.C.",NA,NA,NA,"Confucio, U.","9201","1970","09",NA,"Brazil","Minas Gerais","Lima Duarte","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,"MBM279118","30417","auto",NA,NA,NA,"Southern America",NA,"MBM279118",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-12-21 16:31:59-03","MBM","MBM","409956","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus friburgensis","Rizzini","Rizzini, C.T.","1989",NA,NA,"Casari, M.B.; et al.; et al.","179","1980","03","04","Brazil","Rio de Janeiro","Valença","km 53 da estrada entre Barra do Piraí e Valença","-43.7002983093262","-22.2455997467041",NA,NA,"Frutos jovens verdes, passando a amarelos, laranjas e por fim vermelhos quando maduros.","MBM409956","47830","auto",NA,NA,"PARATYPE","Southern America",NA,"MBM409956",NA,NA,"friburgensis",NA,NA,NA,NA,NA,NA
