"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"164","2008-05-27 22:02:00-03","MO","MOBOT","3187268","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"R. Marquete","Marquete 2338","1995",NA,NA,"South America","Brazil","Goiás","Mun. Alto Paraiso, Parna Chapada dos Veaderios, Corrgeo Fundo. Solo: Argiloso; Relevo: Plano; Floresta de Galeria.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C.M.Taylor","-47.7","-14.10833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-06-03 10:33:00-03","MO","MOBOT","3187462","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Piero G. Delprete|Etnotur Participants","Delprete 6146","1992","8","6","South America","Ecuador","Napo","Rio Lagartococha. Isla de terra firme en laguna (Vazea). Selva virgen. Campamento de Redondococha.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C.M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"166","2008-08-07 03:32:00-03","MO","MOBOT","3187669","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Robin B. Foster","Foster 31","1991","5","11","South America","Bolivia","Santa Cruz","Perseverancia. Vecindad del Rio Negro, tributario del Rio Baures, a 75 km sur del limite del Dpto de Beni y 150 km oeste del Rio Paragua. Bosque bajo inundado, bordeando el Rio Negro.",NA,NA,NA,NA,NA,NA,"Kunth","200.00000000",NA,NA,"C. M. Taylor","-62.61666","-14.63333","Nuflo de Chavez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2011-06-08 12:20:00-03","MO","MOBOT","3187715","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Manuel Rimachi Y.","Rimachi Y. 2347","1976","6","4","South America","Peru","Loreto","Dtto. Iquitos. Quebrada de Caserío de Aucayo to the caserío de Uníon, shoreline forest freq. innundated.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2011-02-18 11:55:00-02","MO","MOBOT","3188018","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Brian M. Boom","Boom 7139","1987","3","25","South America","Guyana",NA,"Upper Demerara/Berbice Region (x). east of Linden at junction of road to Mabura Hill and road to Bartica-Potaro Road. White sand, gently rolling hills",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"CMTaylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2011-06-08 13:48:00-03","MO","MOBOT","3188075","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"S. Halloy","Halloy 4311","1995","8","8","South America","Bolivia","Santa Cruz","Campos de San Ramón. Traumo entre cambarazal (Vochysia sp.), hasta bosque de laguna Sicurí. 14:09'02.4'S, 61:21'36.6'W y 14:08'24.2S, 61:21'02.5W",NA,NA,NA,NA,NA,NA,"Kunth","230.00000000",NA,NA,"CM Taylor",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2012-04-06 10:31:00-03","MO","MOBOT","3188161","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J.J. de Granville|Cornelis C. Berg|Marion J. Jansen-Jacobs|A. K. van Setten","Granville 6619","1984","2","12","South America","French Guiana","Cayenne","Montagne de la Trinite, sommer NE on ca 45 degree rocky slope near camp 2 Wood sample",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"171","2014-01-28 09:24:00-02","MO","MOBOT","3188181","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Franklin Ayala","Ayala Flores 1754","1979","4","7","South America","Peru","Loreto","Procedenica: Quistococha (Iquitos)",NA,NA,NA,NA,NA,NA,"Kunth","100.00000000",NA,NA,"C.M. Taylor",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"172","2012-04-17 16:35:00-03","MO","MOBOT","3188367","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Jacques Jangoux","Jangoux 10140","1974","4","17","South America","Venezuela","Amazonas","Banks of caño Majagua (tributary of caño Parucito)",NA,NA,NA,NA,NA,NA,"Kunth","150.00000000",NA,NA,"Steyermark","-65.81666","5.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-01-28 09:24:00-02","MO","MOBOT","3188431","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Franklin Ayala","Ayala Flores 1853","1979","6","23","South America","Peru","Loreto","Procedencia; Quistococha (Iquitos)",NA,NA,NA,NA,NA,NA,"Kunth","100.00000000",NA,NA,"C. M. Taylor",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"174","2008-05-27 22:02:00-03","MO","MOBOT","3188524","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza","Souza 521","1996","4","27","South America","Brazil","São Paulo","Município de Angatuna. Estrada para Itatinga, ca 30 Km de Angatuba. Bairro Santo Inácio. Mata ciliar.",NA,NA,NA,NA,NA,NA,"Kunth","2.00000000",NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-04-01 04:38:00-03","MO","MOBOT","3188609","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Abel P. Maceda","Maceda Chuan 1411","2004","5","22","South America","Peru","Madre de Dios","Province, Puerto Maldonado. Los Amigos Biological Station, Madre de Dois River, ca, 7.0 km upriver from mouth of Rio Los Amigos. En aguajal, Segundo Mirador. Old growth tropical to subtropical moist forest. Upper terrace, highly dissected by streams. Collected from a small flooded area dominated by Mauritia flexosa ( Arecacease). Soil sandy. saturated to submerged.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M.Taylor",NA,NA,"Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2009-10-21 21:52:00-02","MO","MOBOT","3188627","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Julian A. Steyermark|Ronald L. Liesner|Bruce K. Holst","Steyermark 131987","1986","5",NA,"South America","Venezuela","Bolívar","Distrito Piar: gallery forest bordering savanna, vicinity of Guadequen (Budequen), río Acanán (affluent of río Carrao0 wet of Cerros Los Hermanos",NA,NA,NA,NA,NA,NA,"Kunth","470.00000000",NA,NA,"Steyermark","-62.28333","5.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2017-06-27 11:51:00-03","MO","MOBOT","3188710","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Gerardo Aymard","Aymard C. 6016","1987","5","15","South America","Venezuela","Bolívar","Dtto. Heres. Ecótono Sabana-Bosque , margen izquierda de la Quebrada Aguas negras, 10km al E del Tepuy El Zumbador, en la base oriental del Guaiquinima-Tepui.70km al S-E de La Paragua",NA,NA,NA,NA,NA,NA,"Kunth","400.00000000",NA,NA,"Steyermark","-63.1","6.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"178","2009-11-09 21:32:00-02","MO","MOBOT","3188935","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131469","1985","9","6","South America","Venezuela","Amazonas","Dept. Atures: Raudaies de Atures, 10km South of Puerto Ayacucho, downstream along Río Orinoco, backwater swamps and vicinity of igneous rocks",NA,NA,NA,NA,NA,NA,"Kunth","75.00000000",NA,NA,"Steyermark","-67.56666","5.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2017-06-27 11:10:00-03","MO","MOBOT","3188989","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Paul E. Berry","Berry 655","1975","5","23","South America","Venezuela","Amazonas","Alrededor de Macruco, rio arriba de Santa Barbara del Orinoco",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","3189055","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"* IVANAUSKAS","IVANAUSKAS 6624","1994","7","6","South America","Brazil","São Paulo","Municìpio de de itatinga-Fazenda Santa Irene-Propriedade da EUCATEX LTDA. Mata mesófila semidecídua-M2",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2008-05-27 22:02:00-03","MO","MOBOT","3189080","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"STEEGE","STEEGE 495","1988",NA,NA,"South America","Guyana","West Demerara","Mabura Hill, 180 km SSE of Georgetown. Between Demerara land ing and Great Falls. Low dry Dakama ( Dimorphandra conjugata) forest, edge of white of sand reef.",NA,NA,NA,NA,NA,NA,"Kunth","0E8","50.00000000",NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2012-12-29 22:52:00-02","MO","MOBOT","3189104","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Otto Huber|Lionel Hernández","Huber 11715","1986","9","2","South America","Venezuela","Bolívar","Distrito Sifontes: vegetación arbustiva sobre afloramientos de diabasa, en la subida hacia La Escalera, 1,5-2km por arriba de la Piedra de la Virgen",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2013-10-05 06:35:00-03","MO","MOBOT","3189123","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Gerrit Davidse|Ángel C. González","Davidse 12990","1977","5","10","South America","Venezuela","Apure","Distrito Pedro Camejo, 4 km directly ( in a straight line) Ne of El Betun along the banks of the Río Capanaparo, Along small, low-forested streamlet (dry this time of the year) through Trachypogon-Bryrsonima savanna.",NA,NA,NA,NA,NA,NA,"Kunth","55.00000000",NA,NA,"Steyermark","-67.81666","6.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2013-01-03 05:09:00-02","MO","MOBOT","3189156","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Santiago Díaz Piedrahita","Díaz Piedrahita 4067","1983","2","18","South America","Colombia","Santander","vereda El Taladro",NA,NA,NA,NA,NA,NA,"Kunth","2250.00000000",NA,NA,"CM Taylor",NA,NA,"Gambita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-10-06 18:27:00-03","MO","MOBOT","3189218","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Saúl Altamirano|J. Altamirano","Altamirano Azurduy 2374","2004","6","10","South America","Bolivia","Cochabamba","Sanandita. Selvas amazonicas inundadas estacionalmente, caraterizadas por ESchweilera coricacea, Hura crpitan, Terminalia aamazonica, Guarea grandiflora y Poulsenia.armata",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor","-65.49083","-16.53666","Chapare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2014-12-21 13:24:00-02","MO","MOBOT","3189277","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Ezechias P. Heringer|José E. de Paula","Heringer 239","1977","11","7","South America","Brazil","Distrito Federal","picada R-6, Mata ciliar",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"CM Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2018-09-07 10:14:00-03","MO","MOBOT","3189423","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Otto Huber|Sterling C. Keeley","Huber 9932","1984","12","14","South America","Venezuela","Bolívar","piar; cumbre del Kurú-tepui, aprox. 17km al E de Canaima. Vegetacián herbáceo-arbustiva sobre terreno rocoso de arenisca.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"J.A. Steyermark, x/85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"188","2009-07-17 07:41:00-03","MO","MOBOT","3189460","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Basil Stergios","Stergios 10054","1987","5","13","South America","Venezuela","Bolívar","Bosque ribereño de Galeria y orilla De Sabana, Rio Paraqua, a la altura de Dando y Dando EXPEDICION PROYECTO I.R. N. R. G a la cuenca media del Rio Paragua (Hoja NB20-6) Convenio UNELLEZ-CVB (TECMIN, C.A,) sección Inventario de Vegetación de la Región Guayana.",NA,NA,NA,NA,NA,NA,"Kunth","175.00000000",NA,NA,"C. M. Taylor","-63.48333","6.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3189517","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Leandro Aristeguieta","Aristeguieta 4570","1960","5",NA,"South America","Venezuela",NA,"a orilla del Caño Rialito a unos 40km este calabozo via Cazorla",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"Clement W. Hamilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","3189634","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Vinicius C. Souza","Souza 10742","1996","1","27","South America","Brazil","São Paulo","Município de Angatuba. Estrada para Itatinga, ca 29km de Angatuba. Bairro Santo Inácio. Mata de brejo. 23:18; 48' 1 S, 48: 31,35, 1 W",NA,NA,NA,NA,NA,NA,"Kunth","610.00000000",NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-01-16 22:23:00-02","MO","MOBOT","3189808","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Winfried Meier|J. L. Hernández-Bretón","Meier 10037","2004",NA,NA,"South America","Venezuela","Miranda","Parque Nacional El Ávilla. Cordilera de la Costa: al Noresre De Guatire: al noreste de El Bautismo: camino a La Sabana: bosque nublabo",NA,NA,NA,NA,NA,NA,"Kunth","1450.00000000","1550.00000000",NA,"C. M. Taylor","-66.46666","10.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2011-06-08 12:20:00-03","MO","MOBOT","3189811","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Manuel Rimachi Y.","Rimachi Y. 11248","1995","1","2","South America","Peru","Loreto","Dtto. Iquitos Carretera de Quisto Cocho, trocha hasta el Río Itaya, en terreno humedo, aquajal (mauritia)",NA,NA,NA,NA,NA,NA,"Kunth","110.00000000","130.00000000",NA,"C. M. Taylor",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2011-02-22 11:37:00-03","MO","MOBOT","3190183","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J.P. Schulz","Schulz 7200","1955","6",NA,"South America","Suriname",NA,"Jodensavanne-Mapana Kreek area. low savanna forest near camp 8.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","3190339","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"JANOVEC","JANOVEC 2068","2001","5","14","South America","Peru","Madre de Dios","Puerto Malonado. Los Amigos Biological Station. Marde de Dios River ca, 7.0 km upriver from mouth of Rio Los Amigos. Trail from garden which lead to cocha grande. Old growth, lowland tropical to subtropical mosit forest, lower terrace, younger floodplain, some areas seasonall inundated. Soil moist to wet, sandy, alluvial. Growing in shallow standing water.",NA,NA,NA,NA,NA,NA,"Kunth","270.00000000","270.00000000",NA,"C. M. Taylor","-70.01666","-12.95","Manu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2014-09-01 10:43:00-03","MO","MOBOT","3190376","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"José R. Pirani|Renato de Mello-Silva","Pirani 2852","1998",NA,NA,"South America","Brazil","Rio de Janeiro","Mun. Campos, Serra do Imbé, morros perto do Pico São mateus. elevação de até 400m alt., ao lado da Cachoeira do Tombo d'agua, acima do Córrego mocotó. Mata pluvial tropical atlãntica, primária.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"CM Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2011-06-09 18:08:00-03","MO","MOBOT","3190464","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Franklin Ayala","Ayala Flores 1754","1979","4","7","South America","Peru","Loreto","Quistococha (Iquitos).",NA,NA,NA,NA,NA,NA,"Kunth","100.00000000",NA,NA,NA,"-73.2666667","-3.8333333","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-07-02 04:35:00-03","MO","MOBOT","3190543","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Pedro Acevedo-Rodríguez|J. Santos Lima|José Guedes","Acevedo-Rodríguez 8186","1996","8","10","South America","Brazil","Amazonas","Along Dermini River ( a tributary oa Aracá River). Igapó forest along white river (actually mixture of black water with sediment). Collected up to 10 km N boat.",NA,NA,NA,NA,NA,NA,"Kunth","100.00000000",NA,NA,"C. M. Taylor","-62.76666","0.30138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2010-11-23 06:33:00-02","MO","MOBOT","3190697","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J.J. de Granville|Cornelis C. Berg|Marion J. Jansen-Jacobs|A. K. van Setten","Granville 6155","1984","1","18","South America","French Guiana","Cayenne","Montagnes de la Trinité inselberg Nord ouest pied d'une haute falaise granitique á la base de la paroi sud",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"CM Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2009-08-07 05:32:00-03","MO","MOBOT","3190713","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Rubén A. Montes","Montes 1846","1984","4","28","South America","Venezuela","Guárico","Morichal La Babas. Mesa de Becerra Calobozxo",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-07-17 07:41:00-03","MO","MOBOT","3190732","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Basil Stergios","Stergios 10054","1987","5","13","South America","Venezuela","Bolívar","Bosque ribereño de Galeria y orilla de Sabana, Rio Paragua, a la atura de Dando y Dando EXPEDICION POYECTO I.R.N.R.G. a la cuenca media del Rio Paragua (Hoja NB20-6) Convenio UNELLEZ-CVB (TECMIN, C.A). sección inventario de Vegetacíon de la Región Guayana.",NA,NA,NA,NA,NA,NA,"Kunth","175.00000000",NA,NA,"C. M. Taylor","-63.48333","6.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2011-06-08 12:20:00-03","MO","MOBOT","3190875","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Manuel Rimachi Y.","Rimachi Y. 6072","1982","5","12","South America","Peru","Loreto","Dtto. Iquitos. Río Amazonas, quebrada del caserio de Aucayo en orilla inundada",NA,NA,NA,NA,NA,NA,"Kunth","90.00000000",NA,NA,"CM Taylor",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2009-07-17 06:11:00-03","MO","MOBOT","3190913","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 16431","1972","7","6","South America","Peru","Loreto","Alto Amazonas. Dtto lagunas. lagunas, trail to Argentina, purma and chacra",NA,NA,NA,NA,NA,NA,"Kunth","140.00000000",NA,NA,"CM Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2010-10-16 15:18:00-03","MO","MOBOT","3191034","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Basil Stergios|Gerardo Aymard|Nidia Cuello","Stergios 8846","1986",NA,NA,"South America","Venezuela","Bolívar","Expedición botánica al Bajo Caura. límite entre Dtto. Cedeño y Dtto. Sucre, en colaboración con el Jardín Botánico de Nueva York. Bosque de galería del caño Santa Rita, carretera Caicara-Maripa",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"CM Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-10-27 06:06:00-02","MO","MOBOT","3191073","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Kenneth R. Robertson|Daniel F. Austin","Robertson 276","1967","6","17","South America","Guyana",NA,"Ca 1.5 mi from Atkinson Field in white sand area.",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","3191306","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"FIASCHI","FIASCHI 1976","2004","2","14","South America","Brazil","Bahia","Jussaír: Estrada de Jussari para Palmira, entrada á esq. Ca 7, 5 km Após Jussari. Fazenda Teimoso. RPPN Serra do Teimoso",NA,NA,NA,NA,NA,NA,"Kunth","5.00000000",NA,NA,"C. M. Taylo","-39.53611","-15.16027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2011-02-18 17:32:00-02","MO","MOBOT","3191384","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Gerardo Aymard|R. Schargel|L. van Balen","Aymard C. 5679","1987","4","28","South America","Venezuela","Apure","Dtto. muñoz. Hato El Polvero 79km al S de Elorza. Sabanas de banco adyacentes al caño Cicature (Afluente del alto Río Cinaruco)",NA,NA,NA,NA,NA,NA,"Kunth","80.00000000",NA,NA,"CM Taylor '92","-69.61666","6.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-08-11 11:26:00-03","MO","MOBOT","775074","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Felix Woytkowski","Woytkowski 6080","1960","12",NA,"South America","Peru","San Martín","Rioja. Forest.",NA,NA,NA,NA,NA,NA,"Kunth","800.00000000",NA,NA,NA,"-77.15","-6.08333","Rioja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"208","2009-09-01 06:32:00-03","MO","MOBOT","3191414","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Richard E. Schultes|Isidoro Cabrera","Schultes 16833","1952","6","20","South America","Colombia","Amazonas","Río Apaporis, Jinogojé (near mouth of Río piraparaná) Bush. Maku=nee-naw Makuna=we-kee-se-roo-ba",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,"CM Taylor","-70.228288","-0.441709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2009-08-07 05:32:00-03","MO","MOBOT","3191431","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Rubén A. Montes","Montes 1785a","1984","5","11","South America","Venezuela",NA,"Edo. Atoategui. Canecera de Rio Manapire, entre San Diego de Cabrutica y Uverito",NA,NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
