"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"269","2020-09-02 16:35:17-03","Cenargen","CEN","98341","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","S. H. N. Monteiro","2015","03",NA,"1","Folhas concolores. Cercada por cerradão altamente degradado. Doação Jardim Botânico do Rio Janeiro - RB 456127.",NA,"(Sw.) Lindl.","Rafael Borges - RB","2010","12","05","Brasil","MS","BONITO","Parque Nacional da Serra da Bodoquena: Fazenda Boqueirão - Morrote","-56.4818992614746","-21.1210994720459","71352","auto","1139",NA,"Exsicatas","CEN00098341","CEN00098341",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-09-02 16:35:17-03","Cenargen","CEN","88987","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","L. B. Bianchetti","2011","05",NA,"1",NA,NA,"(Sw.) Lindl.","Rodolfo de Paula Oliveira","2011","05","04","Brasil","DF","BRASILIA","Fazenda Água Limpa (Córrego do Capetinga)","-47.9296989440918","-15.7797002792358","70570","auto","38",NA,"Unicata","CEN00088987","CEN00088987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-09-02 16:35:17-03","Cenargen","CEN","51715","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","K. F. Pellizzaro","2002","10",NA,"2","Erva epífita em galho seco de goiabeira. Floração em cultivo em setembro de 2004 (prensada em 12/09/2004). Coletada uma planta no local em 18/12/2002 e mantida em cultivo no Cenargen em agosto/setembro. Exsicata em 04/set/03.",NA,"(Sw.) Lindl.","Keiko Fueta Pellizzaro","2003","07","04","Brasil","DF","BRASILIA","RA-V (Sobradinho) APA de Cafuringa, beira de estrada de terra próximo ao morro com muitos urubus. Próximo a Comunidade do Córrego do Ouro. Local conhecido como República dos Urubus.","-47.9296989440918","-15.7797002792358","70570","auto","28",NA,"Exsicatas","CEN00051715","CEN00051715",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-06-05 10:33:55-03","UFG","HJ","1969","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Guilherme, F.A.G. et al.","2007","08","16","Brasil","Goiás","Jataí","PCH Jataí.","-51.7144012451172","-17.8813991546631","75073","auto","801",NA,NA,"HJ00001969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-12-09 17:30:35-03","UFPR","EFC","17261","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Robazzi, J.","2018","09","08",NA,"Erva epífita; flores lilás-esbranquiçado com listras lilás mais escuro, coluna amarela; Floresta Estacional. (Planta prensada em álcool). Floresta Estacional",NA,"(Sw.) Lindl.","Völtz, R.R.; Treml, L.D; Sachet; J.V.; Coutinho, V.M.","2018","08","28","Brasil","Mato Grosso","Cáceres","Fazenda Atoledal - Paratudal","-57.7717","-16.6522",NA,NA,"1741",NA,NA,"EFC017261",NA,"-57.7717","-16.6522","115","115",NA,NA,NA,NA,NA
"274","2019-10-07 09:20:05-03","UEFS","HUEFS","79398","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata",NA,NA,NA,NA,NA,NA,"Lilianae","Lindl.","Duarte, A.P.","1969","08","15","Brasil","Minas Gerais","Pedro Leopoldo","Cerca Grande.","-44.043098449707","-19.6180992126465","17853","auto","11750",NA,NA,"HUEFS0079398","HUEFS0079398",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-10-07 09:20:05-03","UEFS","HUEFS","108932","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","C.Azevedo","2007","06",NA,NA,"Floresta Estacional Semidecidual.","Lilianae","(Sw.) Lindl.","Amorim, A.M.","2004","10","27","Brasil","Bahia","Itapé","Estrada Itapé a Itajú do Colônia em ramal a 19,7 km da saída de Itajú. Fazenda Coração de Jesus.","-39.621944","-14.963889",NA,NA,"4322",NA,NA,"HUEFS0108932","HUEFS0108932","39W37'19''","14S57'50''",NA,NA,NA,NA,NA,NA,NA
"276","2019-10-07 09:20:05-03","UEFS","HUEFS","145213","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","D.N.Carvalho","2013",NA,NA,NA,NA,"Lilianae","(Sw.) Lindl.","Silva-Lima","2006","11","08","Brasil","Bahia","Pojuca","Às margens do Rio Pojuca.","-38.3278007507324","-12.4306001663208","27760","auto","77",NA,NA,"HUEFS0145213","HUEFS0145213",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-07-09 12:47:04-03","F","FMNH-SEEDPLANTS","V0433641F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","RRC ID Flag",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"G. Oviedo","1989","7","6","Bolivia","Beni",NA,NA,"-65.5","-14",NA,NA,"16","South America",NA,"V0433641F","V0433641F_01",NA,NA,NA,NA,NA,"16",NA,NA,NA
"278","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433636F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"P. Dusén","1912",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"14191","South America",NA,"V0433636F","V0433636F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433637F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"J. A. Steyermark","1945","2","26","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"61230","South America",NA,"V0433637F","V0433637F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433638F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"J. Cuatrecasas","1943","2","26","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,"14219","South America",NA,"V0433638F","V0433638F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433639F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"B. A. Krukoff","1939","7","1","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"10490","South America",NA,"V0433639F","V0433639F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433640F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","RRC ID Flag",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"T. J. Killeen","1985","7","21","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"1048","South America",NA,"V0433640F","V0433640F_01 V0433640F_02",NA,NA,NA,NA,NA,"1048",NA,NA,NA
"283","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433642F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"H. C. Cutler","1942","9","10","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"7067","South America",NA,"V0433642F","V0433642F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433643F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"H. K. Svenson","1930","4","2","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,"52","South America",NA,"V0433643F","V0433643F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433644F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"P. C. Hutchison & J. K. Wright","1964","10","6","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"6777","South America",NA,"V0433644F","V0433644F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433645F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"E. P. Killip & A. C. Smith","1929","6","16","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"25149","South America",NA,"V0433645F","V0433645F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433646F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"J. Schunke V.","1964","4","13","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"6388","South America",NA,"V0433646F","V0433646F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433647F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"G. Klug","1933","12",NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"3391","South America",NA,"V0433647F","V0433647F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433648F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"F. Woytkowski","1947","7","1","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"35321","South America",NA,"V0433648F","V0433648F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433649F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"F. Woytkowski","1947","7","1","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"35320","South America",NA,"V0433649F","V0433649F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-07-09 12:43:56-03","F","FMNH-SEEDPLANTS","V0433650F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"J. Campos et al.","1997","12","8","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"4756","South America",NA,"V0433650F","V0433650F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-04-21 17:36:16-03","F","FMNH-SEEDPLANTS","V0361274F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides angustifolia",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"J. S. Blanchet","1841",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"3427","South America",NA,"V0361274F",NA,NA,NA,NA,NA,NA,NA,"angustifolia","Isotype",NA
"293","2020-04-21 17:36:16-03","F","FMNH-SEEDPLANTS","V0361274F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides angustifolia",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"J. S. Blanchet","1841",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"3427","South America",NA,"V0361274F",NA,NA,NA,NA,NA,NA,NA,"angustifolia","Isotype",NA
"294","2020-04-29 16:30:32-03","UFVJM","HDJF","5409","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Moreira, SN","2016","01",NA,NA,NA,NA,"(Sw.) Lindl.","Moreira, SN; Pereira, E","2016","01","13","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.426629","-18.903389",NA,NA,"1915","Southern America",NA,"HDJF005409","HDJF005409_01","-43.426629","-18.903389","799","799",NA,NA,NA,NA,NA
"295","2019-01-25 15:43:46-02","IAC","IAC","52898","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J.E.A. Bertoni","2010","07","27",NA,NA,NA,"(Sw.) Lindl.","R.B. Torres; A.S. Oliveira & M.M. Cavallari","2010","07","27","Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira-SP","-47.4792","-21.8539",NA,NA,"1911",NA,NA,NA,NA,"-47.4792","-21.8539",NA,NA,NA,NA,NA,NA,NA
"296","2020-07-23 12:17:20-03","CEPLAC","CEPEC","28156","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E. C. Smidt",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Erva-de-goiabeira",NA,NA,"Grupo Pedra do Cavalo","1980","10","14","Brasil","Bahia","CACHOEIRA","Estação da Mata. Vale dos Rios Paraguaçu & Jacuipe.","-39.083333","-12.533333",NA,NA,"818",NA,NA,NA,NA,"39W5'0","12S32'0",NA,NA,"30/10/2004",NA,NA,NA,NA
"297","2020-07-23 12:17:20-03","CEPLAC","CEPEC","106832","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Sem Informação",NA,NA,NA,NA,"FOTO.",NA,NA,"Amorim, A. M.","2004","10","27","Brasil","Bahia","ITAPÉ","Estrada Itapé a Itajú do Colônia em ramal a 19.7 km da saída de Itajú. Fazenda Coração de Jesus. FLORESTA ESTACIONAL SEMIDECIDUAL.","-39.621944","-14.963889",NA,NA,"4322",NA,NA,NA,NA,"39W37'19","14S57'50",NA,NA,NA,NA,NA,NA,NA
"298","2020-07-23 12:17:20-03","CEPLAC","CEPEC","3385","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","F. de Barros",NA,NA,NA,NA,NA,NA,NA,"R. S. Pinheiro","1967","11","10","Brasil","Bahia","ITAPEBÍ","Ramal p/ Faz. Sarue.","-39.5339012145996","-15.9507999420166","43726","auto","69",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1981",NA,NA,NA,NA
"299","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000074291","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","John Miers; b.1789; d.1879; Miers",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"3547",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632345"
"300","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000074292","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","George Gardner; b.1812; d.1849; Gardner","1841","03",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"5875",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632346"
"301","2015-02-26 09:30:07-03","NHMLondon","NHM-LONDON-BOT","BM000074293","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"s.n.",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632347"
"302","2015-02-26 09:30:07-03","NHMLondon","NHM-LONDON-BOT","BM000074294","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"3427",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632348"
"303","2015-02-26 09:30:07-03","NHMLondon","NHM-LONDON-BOT","BM000074295","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"s.n.",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632349"
"304","2015-02-26 09:30:07-03","NHMLondon","NHM-LONDON-BOT","BM000074303","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1839","01","01","Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"48",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632357"
"305","2015-02-26 09:30:07-03","NHMLondon","NHM-LONDON-BOT","BM000885431","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Collaboration; K.F. Pellizzaro, et al",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"28A",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4654946"
"306","2015-02-26 09:30:07-03","NHMLondon","NHM-LONDON-BOT","BM000074304","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Collaboration; J. Bowie & A. Cunningham",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,NA,"s.n.",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4632358"
"307","2019-11-01 15:15:30-03","UnB","UB","4336","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","paniculata","Ionopsis paniculata","Queiroz, VV","2004","06","16",NA,"Flores maiores que MI-53.; Flor lilás-claro",NA,"Lindl.","Ianhez, M","1994","09","02","Brasil","Distrito Federal","Brasília","APA do Cafuringa, Fazenda Campina Verde, BR 205 - Km 5","-48.15","-15.5",NA,NA,"56","Southern America",NA,"UB0019733","UB0019733","-48.15","-15.5",NA,NA,NA,NA,NA,NA,NA
"308","2019-11-01 15:15:30-03","UnB","UB","4333","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Pellizzaro, KF","2003","09","16",NA,"Crescendo sobre ramos de Psidium guajava, folhas coriáceas retorcidas vinho-escuro.; Flor rosa; Mata mesofítica perturbada, quintal da fazenda.",NA,"(Sw.) Lindl.","Ianhez, M","1994","09","02","Brasil","Distrito Federal","Brasília","APA do Cafuringa, Fazenda Campina Verde, BR 205 - Km 5","-48.15","-15.5",NA,NA,"53","Southern America",NA,"UB0019734","UB0019734","-48.15","-15.5",NA,NA,NA,NA,NA,NA,NA
"309","2019-11-01 15:15:30-03","UnB","UB","169899","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Meneguzzo, TEC","2009","05","27",NA,"Épifita. Flores lilases, guia de néctar no labelo vinaceo; Floresta estacional semidecidual",NA,"(Sw.) Lindl.","Guilherme, FAG; Bernasol, WP; Batista, NTF","2007","08","16","Brasil","Goiás","Jataí","PCH Jataí","-51.7144012451172","-17.8813991546631","75073","auto","801","Southern America",NA,"UB0018733","UB0018733",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Santos, IS","2019","04","04",NA,"Epífita, de Myrtaceae",NA,"(Sw.) Lindl.","Heringer, EP","1960","08","20","Brasil","Minas Gerais","Paraopeba","Cultivada no horto florestal de Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto","7398A","Southern America",NA,"UB0018732","UB0018732",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-11-01 15:15:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Santos, IS","2019","04","04",NA,NA,NA,"(Sw.) Lindl.","Heringer, EP","1960","01","17","Brasil","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto","7398B","Southern America",NA,"UB0018730","UB0018730",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-01 15:15:30-03","UnB","UB","111857","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Meneguzzo, TEC",NA,NA,NA,NA,"Planta com cápsula já seca e aberta",NA,"(Sw.) Lindl.","Meneguzzo, TEC; Santos, LC","2008","11","04","Brasil","Goiás","Planaltina","Planaltina, Bioma Cerrado, fitofisionomia Mata Seca com afloramentos de calcáreo. Epífita a ca. 2,4m do solo sobre Cordiera sesselis (Vell.) Kunth [Rubiaceae; T.E.C. Meneguzzo & L.C. Santos 27, UB].","-47.969722","-15.406667",NA,NA,"29","Southern America",NA,"UB0018731","UB0018731","-47.969722","-15.406667","841","841",NA,NA,NA,NA,NA
"313","2019-11-01 15:15:30-03","UnB","UB","87377","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Incógnito",NA,NA,NA,NA,"Epífita; Mata",NA,"(Sw.) Lindl.","Heringer, EP","1961","07","07","Brasil","Goiás",NA,"Estrada de Anápolis",NA,NA,NA,NA,"8452","Southern America",NA,"UB0018734","UB0018734",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2018-03-27 16:57:42-03","UFMT","UFMT","41796","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Petini-Benelli, A.","2014","09","12",NA,"Erva epífita. Flores ressupinadas. Tépalas lilases. Labelo lilás.; Cerrado.",NA,"(Sw.) Lindl.","Petini-Benelli, A.","2014","09","12","Brasil","Mato Grosso","Santo Antônio de Leverger","Próximo ao rio Cuiabá.",NA,NA,NA,NA,"APB966",NA,NA,"UFMT00041796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2018-02-26 18:32:36-03","UFMT","UFMT","7526","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Petini-Benelli, A.","2014","11","28",NA,"Herbácea epífita. Frutos maduros marrons.",NA,"(Sw.) Lindl.","Macedo, M.; Assumpção, S.","1991","10","04","Brasil","Mato Grosso","Alta Floresta","Fazenda Magno. Pátio da sede nova.","-56.0861015319824","-9.87555980682373","109392","auto","3060",NA,NA,"UFMT00007526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-03-19 18:18:43-03","UFMT","UFMT","44125","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Völtz, R.R.","2018","08","09",NA,"Erva epífita, flores lilás-esbranquiçado com listras lilás mais escuro, coluna amarela.; Floresta estacional.",NA,"(Sw.) Lindl.","Völtz, R.R.; Treml, L.D.; Sachet, J.V.; Coutinho, V.M.","2018","08","28","Brasil","Mato Grosso","Cáceres","Fazenda Atoledal -Paratudal","-57.6789016723633","-16.0706005096436","172193","auto","1741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2018-07-20 21:34:52-03","UFMT","UFMT","21489","S","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Petini-Benelli, A.","2014","11","28",NA,"Herbácea epífita.; Cerrado.",NA,"(Sw.) Lindl.","Prado, A.L.; Amorim Neto, L.; Favalessa, O.","1985","07","18","Brasil","Mato Grosso","Cáceres","Vila Nova.","-57.6789016723633","-16.0706005096436","172193","auto","547",NA,NA,"UFMT00021489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
