"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"1012","2020-05-08 11:12:49-03","UEFS","HUEFS","240152","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel","F.L.R.Filardi","2008","07",NA,"Filardi, F.L.R.","2008","07","22","Brasil","Espírito Santo","São João da Barra","BR 101 Km 27,5.","-39.9425","-18.389444","39W56'33''","18S23'22''",NA,NA,"HUEFS0240152",NA,"Angiospermae","Fabales","846",NA,NA,"Remanescente de Mata de Tabuleiro.",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1013","2021-03-04 11:16:58-03","UEFS","HUEFS","126806","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel","H.C. de Lima",NA,NA,NA,"Paixão, J.L.","2006","06","19","Brasil","Bahia","Una","Ecoparque de Una, próximo ao Mariuim, estrada Ilhéus/Una. Ca. 7Km da Ba. 001.","-39.036389","-15.180278","39W2'11''","15S10'49''",NA,NA,"HUEFS0126806",NA,"Angiospermae","Fabales","993",NA,NA,"Mata higrofila sul baiana.",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1014","2020-05-08 11:12:49-03","UEFS","HUEFS","145254","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel","F.L.R.Filardi","2008","07",NA,"Filardi, F.L.R.","2008","07","22","Brasil","Espírito Santo",NA,"São João da Barra. BR 101 Km 27,5.","-39.9425","-18.389444","39W56'33''","18S23'22''",NA,NA,"HUEFS0145254",NA,"Angiospermae","Fabales","846",NA,NA,"Remanescente de Mata de Tabuleiro.",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1015","2020-05-08 11:12:49-03","UEFS","HUEFS","145255","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel","F.L.R.Filardi","2008","07",NA,"Filardi, F.L.R.","2008","07","29","Brasil","Alagoas","Coruripe","RPPN Usina Coruripe. Fazenda Poção.","-36.298611","-10.026667","36W17'55''","10S1'36''",NA,NA,"HUEFS0145255",NA,"Angiospermae","Fabales","874",NA,NA,"Floresta Estacional.",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1016","2020-05-08 11:12:49-03","UEFS","HUEFS","179628","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Fraga, C.N.","2008","02","16","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Floresta na beira da estrada para a localidade de Alegre. Floresta Ombrófila Densa Montana.","-40.481944","-20.3025","40W28'55''","20S18'9''","500","500","HUEFS0179628",NA,"Angiospermae","Fabales","1871",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1017","2020-05-08 11:12:49-03","UEFS","HUEFS","26937","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel","F.L.R.Filardi","2008","07",NA,"Leoni, L.S.","1994","10","14","Brasil","Minas Gerais",NA,"Serra da Araponga, Fazenda Neblina.","-42.483333","-20.716667","42W29'","20S43'","1360","1360","HUEFS0026937",NA,"Angiospermae","Fabales","2657",NA,NA,"Floresta Estacional semicedual montana.",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1018","2020-05-08 11:12:49-03","UEFS","HUEFS","50468","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Gorenstein, M.R.","1994","09","09","Brasil","São Paulo","Juquiá","Ca. 10km de Juquiá em direção a Tapiraí.","-47.6125","-24.234722","47W36'45''","24S14'5''","50","50","HUEFS0050468",NA,"Angiospermae","Fabales","39",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"1019","2020-05-08 11:12:49-03","UEFS","HUEFS","110891","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Barros, F.de","1990","09","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso próximo do morro do Pereirinha.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUEFS0110891","HUEFS0110891","Angiospermae","Fabales","1872",NA,NA,NA,"37574","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"1020","2020-05-08 11:12:49-03","UEFS","HUEFS","110892","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Barros, F.de","1990","05","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso próximo do morro do Pereirinha.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"HUEFS0110892",NA,"Angiospermae","Fabales","1812",NA,NA,NA,"37574","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"1021","2020-05-08 11:12:49-03","UEFS","HUEFS","130943","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Cardoso, D.","2007","11","02","Brasil","Rio de Janeiro","Rio de Janeiro","Vista Chinesa.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUEFS0130943",NA,"Angiospermae","Fabales","2193",NA,NA,"Fragmento de floresta semi-decídua.","57442","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"1022","2021-03-04 11:16:58-03","UEFS","HUEFS","169176","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","vestitum","Machaerium vestitum","Vogel","F.L.R.Filardi",NA,NA,NA,"Costa, B.","1962","05","11","Brasil","São Paulo","Piracicaba","Salto de Piracicaba.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"HUEFS0169176",NA,"Angiospermae","Fabales","170",NA,NA,NA,"44778","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"1023","2020-05-08 11:12:49-03","UEFS","HUEFS","115382","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Machaerium","vestitum","Machaerium vestitum","Vogel","F.L.R.Filardi","2008","07",NA,"Carvalho, A.M.de","1986","03","23","Brasil","Paraná","São José dos Pinhais","Estrada que liga a rodovia Curitiba/Joinvile a Usina Guaricana, 3,0 Km da estrada.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUEFS0115382","HUEFS0115382","Angiospermae","Fabales","2344",NA,NA,"Mata de araucária degradada.","45291","auto",NA,NA,"Rosanae",NA,NA,NA,NA
"1024","2019-09-04 19:01:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium claussenii",NA,NA,NA,NA,NA,"P. C. D. Clausen",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"887","South America",NA,NA,NA,NA,"Type [status unknown]","claussenii","Dicotyledoneae",NA,NA,NA,NA
"1025","2019-09-04 18:21:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","erianthum","Machaerium erianthum",NA,NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA,NA,NA
"1026","2019-09-04 18:23:20-03","F","FMNH-SEEDPLANTS","V0059496F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","erianthum","Machaerium erianthum","(Benth.) Rudd",NA,NA,NA,NA,"H. W. Schott",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0059496F","V0059496F_01","Spermatophyta",NA,"s.n.","South America",NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA,NA,NA
"1027","2019-09-04 19:01:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste",NA,NA,NA,NA,NA,"J. E. B. Warming","1863","10","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"2828","South America",NA,NA,NA,NA,"Type [status unknown]",NA,"Dicotyledoneae",NA,NA,NA,NA
"1028","2019-09-04 18:28:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"s.n.","South America",NA,NA,NA,NA,"Holotype",NA,"Dicotyledoneae",NA,NA,NA,NA
"1029","2019-01-23 11:29:30-02","F","FMNH-SEEDPLANTS","V0059528F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0059528F","V0059528F_01","Spermatophyta",NA,"s.n.","South America",NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA,NA,NA
"1030","2019-06-11 12:44:43-03","F","FMNH-SEEDPLANTS","V0372878F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,"RRC ID Flag",NA,NA,NA,"Y. Mexía","1930","2","19","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0372878F","V0372878F_01 V0372878F_02","Spermatophyta",NA,"4361","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4361",NA,NA
"1031","2017-12-04 14:42:25-02","F","FMNH-SEEDPLANTS","V0446654F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,NA,NA,NA,NA,"W. Hoehne","1946","11","15","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0446654F","V0446654F_01","Spermatophyta",NA,"11660","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1032","2017-12-04 14:42:25-02","F","FMNH-SEEDPLANTS","V0446655F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,NA,NA,NA,NA,"H. C. de Lima et al.","1986","1","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0446655F","V0446655F_01","Spermatophyta",NA,"2659","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1033","2017-12-04 14:42:25-02","F","FMNH-SEEDPLANTS","V0446656F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,NA,NA,NA,NA,"G. O. A. Malme","1902","8","1","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0446656F","V0446656F_01","Spermatophyta",NA,"2177","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1034","2017-12-04 14:42:26-02","F","FMNH-SEEDPLANTS","V0446657F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,NA,NA,NA,NA,"H. C. de Lima et al.","1986","1","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0446657F","V0446657F_01","Spermatophyta",NA,"2659","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1035","2017-12-04 14:42:26-02","F","FMNH-SEEDPLANTS","V0446658F","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum",NA,NA,NA,NA,NA,"H. S. Irwin","1959","2","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0446658F","V0446658F_01","Spermatophyta",NA,"2720","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1036","2020-10-14 16:35:23-03","UFVJM","HDJF","7407","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Paixão, FA","2018","09","29","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083","-43.376778","-20.251083","691","691","HDJF007407","HDJF007407_01","Dicotyledoneae",NA,"42P3","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-04-29 16:29:52-03","UFVJM","HDJF","3942","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Pinheiro, AC","2016","06",NA,"Faria, JEQ; Pinheiro, AC","2016","06","16","Brasil","Minas Gerais","Conceição do Mato Dentro","Entrada da fazenda Pitangueiras da Anglo American","-43.418611","-18.909444","-43.418611","-18.909444","690","690","HDJF003942","HDJF003942_01","Dicotyledoneae",NA,"5985","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-10-14 16:35:23-03","UFVJM","HDJF","7496","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Paixão, FA","2018","10","11","Brasil","Minas Gerais","Rio Doce","Rio Doce, Margem Esquerda","-42.877278","-20.209222","-42.877278","-20.209222","376","376","HDJF007496","HDJF007496_01","Dicotyledoneae",NA,"112P9","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-04-29 16:29:52-03","UFVJM","HDJF","4777","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Borda de estrada vicinal","-43.426111","-18.903611","-43.426111","-18.903611","793","793","HDJF004777","HDJF004777_01","Dicotyledoneae",NA,"1946","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-10-14 16:35:23-03","UFVJM","HDJF","7467","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Paixão, FA","2018","10","03","Brasil","Minas Gerais","Barra Longa","Rio Gualaxo do Norte, Margem Esquerda","-43.0645","-20.285056","-43.0645","-20.285056","429","429","HDJF007467","HDJF007467_01","Dicotyledoneae",NA,"140P4","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2019-01-25 15:40:54-02","IAC","IAC","19656","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","H.F. Leitão Filho","1967","12","03","H.M. Souza","1967","11","30","Brasil","São Paulo","Araraquara",NA,"-48.1756","-21.7944","-48.1756","-21.7944",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2019-01-25 15:40:54-02","IAC","IAC","2126","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","A. Sato","1996","10","07","O.T. Mendes Sobrinho","1937","09","07","Brasil","São Paulo","Pindorama","IAC, Estação Experimental","-48.901072","-21.220292","-48.901072","-21.220292",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,"Nome popular: jacarandá-branco",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2019-01-25 15:40:54-02","IAC","IAC","21305","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","A.L.B. Sartori","1993","08","15","H.M. Souza","1969","07","15","Brasil","São Paulo","Jundiaí","Estação experimental de Jundiaí","-46.8842","-23.1864","-46.8842","-23.1864",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,"Amostra de madeira n°1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2019-01-25 15:40:54-02","IAC","IAC","23107","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","A.L.B. Sartori","1994","09","20","H.M. Souza","1973","04","20","Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019-01-25 15:40:54-02","IAC","IAC","24632","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","A.L.B. Sartori","1993","08","27","H.M. Souza","1968","11","27","Brasil","São Paulo","Brotas",NA,"-48.1267","-22.2842","-48.1267","-22.2842",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2019-01-25 15:40:54-02","IAC","IAC","25721","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F.L.R. Filardi","2009","12","02","J.P. Lanna Sobrinho","1965","08","14",NA,NA,NA,"de Nanuque a Teófilo Otoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1108",NA,NA,"Doação C.P.F. e C.N. nº4932",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2019-01-25 15:40:54-02","IAC","IAC","29504","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F.L.R. Filardi","2009","12","02","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","1994","11","29","Brasil","São Paulo","Votuporanga","Vizinho da Estação Experimental do IAC","-50.07418","-20.46994","-50.07418","-20.46994",NA,NA,NA,NA,NA,NA,"769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2019-01-25 15:40:54-02","IAC","IAC","30703","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F.L.R. Filardi","2009","12","02","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1995","05","18","Brasil","São Paulo","Cardoso","antigo Porto Militão","-49.9142","-20.0819","-49.9142","-20.0819",NA,NA,NA,NA,NA,NA,"1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2019-01-25 15:40:54-02","IAC","IAC","31634","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","J.Y. Tamashiro","1994","06","27","G.F. Árbocz","1993","10","27","Brasil","São Paulo","Mogi Mirim",NA,"-46.9578","-22.4319","-46.9578","-22.4319",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,"Arvore isolada em campo",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2019-01-25 15:40:54-02","IAC","IAC","51213","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","J.Y. Tamashiro","1988","05","11","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","09","11","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019-01-25 15:40:54-02","IAC","IAC","52533","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","R.B. Torres et al.","1987","04","22","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","04","22","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba","-48.4128","-23.4897","-48.4128","-23.4897",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,"indivíduo P871, PAP 43+25cm",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2019-01-25 15:40:54-02","IAC","IAC","54738","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","L.B. Évora","2013","08","13","L.B. Évora & L.C. Bernacci","2013","08","13","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do abacateiro, L5, P7","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2019-01-25 15:40:58-02","IAC","IAC","20352","S","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","A.L.B. Sartori","1996","10","15","J.P. Lanna Sobrinho","1968","05","15","Brasil","Rio de Janeiro","Rio de Janeiro","Guanabara, estrada das Furnas","-43.2075","-22.9028","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"1754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2019-01-25 15:40:58-02","IAC","IAC","23106","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","A.L.B. Sartori","1996","10","26","H.M. Souza","1973","06","26","Brasil","São Paulo","Campinas","Campus da PUC","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-01-25 15:40:58-02","IAC","IAC","35960","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F.L.R. Filardi","2009","12","02","L.C. Bernacci","1998","03","08","Brasil","São Paulo","Campinas","Jardim Pacaembu, praça próxima ao Condomínio Bandeirantes","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,"2580",NA,NA,"Caule acinzentado, descamando em placas pequenas, folhas discolores",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2019-01-25 15:40:58-02","IAC","IAC","36321","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","G.F. Árbocz","1995","03","09","G.F. Árbocz","1995","03","09","Brasil","Rio Grande do Sul","Taquara","Margem da estrada RS 20","-50.7806","-29.6506","-50.7806","-29.6506",NA,NA,NA,NA,NA,NA,"1219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-01-25 15:35:02-02","IAC","IAC","42773","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","L.C. Bernacci","2003","02","19","L.C. Bernacci","2003","02","19","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,NA,NA,NA,NA,"3358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-01-25 15:40:58-02","IAC","IAC","43234","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","L.C. Bernacci et al.","2001","06","28","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; G.F. Árbocz & E. Furlan","2001","06","28","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito André, indivíduo D 56.4","-47.058125","-23.734814","-47.058125","-23.734814",NA,NA,NA,NA,NA,NA,"3527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-01-25 15:40:58-02","IAC","IAC","46447","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","J.A.M.A. Gomes & J. Pena Filho","2003","10","30","J.A.M.A. Gomes & J. Pena Filho","2003","10","30","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,NA,NA,NA,NA,"104",NA,NA,"indivíduo 1070 da fitossociologia",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-01-25 15:40:58-02","IAC","IAC","50646","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F.L.R. Filardi","2009","12","27","M.F. Casali; E. Cardoso-Leite & I.P. Santos","2008","02","27","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema, Área 1","-47.6886","-23.3503","-47.6886","-23.3503",NA,NA,NA,NA,NA,NA,"234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2019-01-25 15:40:58-02","IAC","IAC","51405","S","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","F.L.R. Filardi","2009","12","02","H.R. Gonçalves & E. Ramos","2004","12","18","Brasil","São Paulo","Valinhos","Pesqueiro Capuava","-46.9958","-22.9706","-46.9958","-22.9706",NA,NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2020-07-23 12:07:44-03","CEPLAC","CEPEC","120922","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense",NA,"F. L. R. Filardi",NA,NA,NA,"W. W. Thomas","2005","04","29","Brasil","Bahia","ITAPEBÍ","Faz. de Nilo Coelho; 32.3Km ao W da BR-101 na Rod. p/ Cairú, depois 9Km S na Rod. p/ Faz. e 4,2Km a E do outro lado na Rod. p/ Faz.","-39.75","-16.916667","39W45'","16S55'",NA,NA,NA,NA,NA,NA,"14501",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2008",NA,NA,NA
"1063","2020-07-23 12:07:44-03","CEPLAC","CEPEC","132843","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense",NA,"J. E. Meireles",NA,NA,NA,"J. E. Meireles","2007","05","15","Brasil","Minas Gerais","ITAMONTE","Estrada da lagoa para a cidade de Alagoa.","-44.841389","-22.237222","44W50'29","22S14'14",NA,NA,NA,NA,NA,NA,"542",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"1064","2020-07-23 12:07:44-03","CEPLAC","CEPEC","142526","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense",NA,"Sem Informação",NA,NA,NA,"Fernandes, M.H.","2014","11","06","Brasil","Bahia","belo campo","Conglomerado BA_1310-1-9-10","-41.220278","-15.119444","41W13'13","15S7'10",NA,NA,NA,NA,NA,NA,"43",NA,NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2020-07-23 12:07:44-03","CEPLAC","CEPEC","14536","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense",NA,"L. P. de Queiroz",NA,NA,NA,"W. Ganev","1967","08","07","Brasil","Bahia","ABAÍRA","Estrada Catolés/Abaíra, c.a 5Km de Catolés. Mata do Engenho.","-41.816667","-13.316667","41W49'","13S19'",NA,NA,NA,NA,NA,NA,"1535",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1066","2020-07-23 12:07:44-03","CEPLAC","CEPEC","147843","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense",NA,"H. C. de Lima",NA,NA,NA,"R. C. Forzza","2005","01","19","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual da Serra do Ibitipoca, aceiro próximo a entrada do parque.","-43.9","-21.716667","43W54'","21S43'",NA,NA,NA,NA,NA,NA,"3953",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA,NA
