"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"564","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"L. C. de Guevara","1442","1974","11","7","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421039F",NA,NA,"V0421039F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"565","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421040F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"T. Lasser","3354","1953","12",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421040F",NA,NA,"V0421040F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"566","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421041F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"J. J. Wurdack","41233","1956","1","13","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421041F",NA,NA,"V0421041F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"567","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421042F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"A. Dugand G.","971","1936","5","14","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421042F",NA,NA,"V0421042F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"568","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421043F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"R. Romero Castañeda","135","1944","11","26","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421043F",NA,NA,"V0421043F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"569","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421044F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"J. A. Steyermark","54085","1943","8","23","South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0421044F",NA,NA,"V0421044F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"570","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421045F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"B. Trujillo","15359","1979","4","12","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421045F",NA,NA,"V0421045F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"571","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421046F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"J. A. Steyermark","62849","1945","5","21","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421046F",NA,NA,"V0421046F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"572","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421047F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"T. Plowman","13501","1984","4","5","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421047F",NA,NA,"V0421047F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"573","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421048F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"L. Aristeguieta","5365","1964","7",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421048F",NA,NA,"V0421048F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"574","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421049F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"R. Espina","28","1931",NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421049F",NA,NA,"V0421049F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"575","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421050F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"R. Espina","81","1931",NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421050F",NA,NA,"V0421050F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"576","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421051F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"J. A. Steyermark","103434","1970","8","5","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421051F",NA,NA,"V0421051F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"577","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421052F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"H. S. Irwin","34943","1972","1","24","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0421052F",NA,NA,"V0421052F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"578","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421053F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"A. Dugand G.","632","1934","8","7","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421053F",NA,NA,"V0421053F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"579","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421054F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"A. Dugand G.","239","1932","11","12","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421054F",NA,NA,"V0421054F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"580","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421055F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"Bro. Elias","1419","1930","1",NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421055F",NA,NA,"V0421055F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"581","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421056F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"H. M. Curran","586","1917","4","12","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421056F",NA,NA,"V0421056F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"582","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421057F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"T. Ruíz Z.","4090","1983","6","18","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0421057F",NA,NA,"V0421057F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"583","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421058F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"A. Dugand G.","37","1932","7","8","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0421058F",NA,NA,"V0421058F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"584","2018-10-25 11:26:58-03","F","FMNH-SEEDPLANTS","V0421032F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"C. E. Benítez de Rojas","2613","1979","5","27","South America","Venezuela","Nueva Esparta",NA,"-64","11",NA,NA,NA,NA,"V0421032F","RRC ID Flag",NA,"V0421032F_01 V0421032F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2613",NA
"585","2019-09-04 19:22:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","decipiens","Aspidosperma decipiens",NA,"R. Spruce","3617","1854","6",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"586","2019-09-04 18:35:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","lhotzkianum","Aspidosperma lhotzkianum",NA,"J. Lhotsky",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"587","2020-01-27 18:24:17-03","IAC","IAC","35309","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","L.C. Bernacci","2509","1997","10","11",NA,"Brasil","São Paulo","Serra da Água Limpa","-48.4964","-21.2611",NA,NA,NA,NA,NA,"Pereira, Andreza Stephanie de Souza","Monte Alto",NA,NA,"2014","10","23","-48.4964","-21.2611",NA,NA,NA,NA,NA,NA,NA
"588","2020-01-27 18:24:17-03","IAC","IAC","36261","S","Plantae",NA,NA,"Apocynaceae-1.Rauvolfioideae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","L.C. Bernacci & G.F. Árbocz","2616","1997","11","25",NA,"Brasil","Mato Grosso","Serra do Taquaral","-52.2567","-15.89",NA,NA,NA,"indivíduo 8559",NA,"G.H.P.M. Ribeiro","Barra do Garças",NA,NA,"2002","06","25","-52.2567","-15.8900",NA,NA,NA,NA,NA,NA,NA
"589","2020-07-23 11:57:17-03","CEPLAC","CEPEC","154024","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"Melo, E.","6340","2009","06","12",NA,"Brasil","Bahia","Distrito de Massaroca","-40.301389","-9.848056",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"JUAZEIRO",NA,NA,NA,NA,NA,"40W18'5","9S50'53",NA,NA,NA,NA,NA,NA,NA
"590","2020-07-23 11:57:17-03","CEPLAC","CEPEC","90597","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa",NA,"J. G. Jardim","3606","2001","04","17",NA,"Brasil","Bahia","Rod. Cocos/Feira da Mata. 23Km de Cocos.","-44.369444","-14.251111",NA,NA,NA,NA,NA,"R. F. Souza-Silva","cocos",NA,NA,NA,NA,NA,"44W22'10","14S15'4",NA,NA,NA,NA,"30/07/2006",NA,NA
"591","2020-02-17 11:29:18-03","UEG","HUEG","5315","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","S.F. Blake ex Pittier","Ratter, J.A.; Haidar, R.F.","s.n.","2007","08","06","Southern America","Brasil","Goiás",NA,"-50.9281005859375","-17.7980995178223",NA,NA,NA,"17 15 s&nf;50 50 w; árvore 9 x 25; mata ciliar","HUEG005315","Henrich, J.E.; Goldblatt, P.","Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,"96378","auto",NA,NA,NA,NA
"592","2009-11-26 13:47:48-02","INPA","INPAW","7344","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier",NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-11-19 14:05:59-03","Unimontes","MCMG","4292","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa do Cajueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-11-19 14:05:59-03","Unimontes","MCMG","1544","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Menino, G.C.O. | Coutinho,C.A. | Fonseca, J.M.L. | Oliveira, I,S, | Silva, W.A. | Souza,S.R. |",NA,"2009","10","27",NA,"Brasil","Minas Gerais","APA do Rio Pandeiros-Ilha 005","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"Santos R.M.","Januária",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA
"595","2020-11-19 14:05:59-03","Unimontes","MCMG","1834","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Menino, G.C.O. | Azevedo ,I,F,P. | Braga, L.L. | Mota,G.S. | Souza, S.R. |",NA,"2009","04","20",NA,"Brasil","Minas Gerais","APA do Rio Pandeiros-Ilha 2","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"Santos R.M.","Januária",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA
"596","2020-11-19 14:05:59-03","Unimontes","MCMG","1943","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Menino, G.C.O. | Braga, L.L. | Coutinho,C.A. | Oliveira, M.H. | Silva, W.A. |",NA,"2009","08","16",NA,"Brasil","Minas Gerais","APA do Rio Pandeiros-Ilha 4","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,"Santos R.M.","Januária",NA,NA,NA,NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA
"597","2020-11-19 14:05:59-03","Unimontes","MCMG","4649","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Sousa,B.G",NA,"2015",NA,NA,NA,"Brasil","Minas Gerais","Parque Estadual Lagoa do Cajueiro","-43.9219017028809","-14.854700088501",NA,NA,NA,"Fitossociologia do Carrasco",NA,"Santos;R.M","Matias Cardoso",NA,NA,"2015",NA,NA,NA,NA,NA,"44859","auto",NA,NA,NA,NA
"598","2020-11-19 14:05:59-03","Unimontes","MCMG","351","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","183","2008","06","22",NA,"Brasil","Minas Gerais","APA do Rio PandeirosAGROPOP","-44.716389",NA,NA,NA,NA,"Regeneração Natural",NA,"Santos R.M.","Janúaria",NA,NA,"2008",NA,NA,"44°42'59W","15°352'33S",NA,NA,NA,NA,NA,NA,NA
"599","2020-11-19 14:05:59-03","Unimontes","MCMG","217","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","169","2008","05","11",NA,"Brasil","Minas Gerais","APA do Rio PandeirosBalnéario","-44.753528",NA,NA,NA,NA,"Regeneração natural",NA,"Santos R.M.","Janúaria",NA,NA,"2008",NA,NA,"44°45'12.7W","15°217'33.5S",NA,NA,NA,NA,NA,NA,NA
"600","2021-04-08 17:12:13-03","UESB","HUESB","6414","S","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake ex Pittier","FERNANDES, A.; Nunes, E.; Nunes, E.",NA,"1981","11","17",NA,"Brasil","Piauí","Próximo a Simplicio Mendes, estr. para São João do Piauí.","-42.2467002868652","-8.35805988311768",NA,NA,NA,"Arvoreta. Flor esverdeada.","HUESB000006414","A.Fernandes","São João do Piauí",NA,NA,"1990","01",NA,NA,NA,NA,"40155","auto",NA,NA,NA,NA
"601","2020-11-12 16:59:47-03","UEL","FUEL","22745","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Mota, ALP; et al.","1649","1993","04","28",NA,"Brasil","Minas Gerais","UHE de Miranda","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"Koch, I","Viçosa",NA,NA,"2009","05","13",NA,NA,NA,"13937","auto",NA,NA,NA,NA
"602","2020-11-12 16:59:47-03","UEL","FUEL","39492","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Pastore, JA; Castellani, ED; Custódio Filho, A","745","1997","03","18",NA,"Brasil","São Paulo","Ribeirão Anhumas","-48.560001373291","-20.5499992370605",NA,NA,NA,NA,NA,"Pastore, JA","Barretos",NA,NA,"2003",NA,NA,NA,NA,NA,"34752","auto",NA,NA,NA,NA
"603","2019-11-01 14:52:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Heringer, EP","13102","1974","02","26","Southern America","Brasil","Goiás","Junto as termas do Rio Quente","-48.625","-17.74169921875",NA,NA,NA,"Árvore de 8 m; Mata ciliar serca, solo pedregoso",NA,NA,"Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA
"604","2019-11-01 14:52:34-03","UnB","UB","22546","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","24","2005","07",NA,"Southern America","Brasil","Maranhão","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.0242004394531","-6.75639009475708",NA,NA,NA,"Bioma cerrado / área de transição; Arbusto 7m x 46cm",NA,"Gomes, BM","Barão de Grajaú",NA,NA,"2005","07",NA,NA,NA,NA,"61445","auto",NA,NA,NA,NA
"605","2019-11-01 14:52:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Heringer, EP; Lima, DA; Sobrinho, JPL; Sarmento, AC","206","1971","04","20","Southern America","Brasil","Pernambuco","Arredores de Afrânio","-41.0050010681152","-8.51500034332275",NA,NA,NA,"Árvore esguia 4-5 m, flores amarelo-claro",NA,"Morales, JF","Afrânio",NA,NA,"1996",NA,NA,NA,NA,NA,"43704","auto",NA,NA,NA,NA
"606","2019-11-01 14:52:34-03","UnB","UB","105662","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Haidar, RF; Pierucettii, RLG; Jesus, RS","117","2007","08","06","Southern America","Brasil","Goiás",NA,"-50.833333","-17.25",NA,NA,NA,"Árvore 9 x 25; Mata Ciliar. Solo: Solo Aluvial e Litossolo.",NA,"Haidar, RF","Rio Verde",NA,NA,NA,NA,NA,"-50.833333","-17.25",NA,NA,NA,NA,NA,NA,NA
"607","2019-11-01 14:52:34-03","UnB","UB","16478","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.23","2005","06","01","Southern America","Brasil","Piauí","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.530556","-6.832222","137","137",NA,"Fuso 23M.; Árvore 4,5m x 36cm; Bioma cerrado / área de transição.",NA,"Gomes, BM","Guadalupe",NA,NA,NA,NA,NA,"-43.530556","-6.832222",NA,NA,NA,NA,NA,NA,NA
"608","2019-11-01 14:52:34-03","UnB","UB","16479","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.24","2005","06","01","Southern America","Brasil","Piauí","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.524444","-6.833056","154","154",NA,"Fuso 23M.; Arbusto 3,5m x 32cm; Bioma cerrado / área de transição.",NA,"Gomes, BM","Guadalupe",NA,NA,NA,NA,NA,"-43.524444","-6.833056",NA,NA,NA,NA,NA,NA,NA
"609","2019-11-01 14:52:34-03","UnB","UB","165593","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Simon, MF","442","2002","04","20","Southern America","Brasil","Mato Grosso do Sul","Área de influencia da PCH de Porto das Pedras. Rio Sucuriu.","-52.55","-19.45","400","400",NA,"Árvore 5m. Frutos castanhos.; Região antropizada sob solo arenoso. Vale. Mata ciliar.",NA,"Castello, ACD","Água Clara",NA,NA,"2015","11",NA,"-52.55","-19.45",NA,NA,NA,NA,NA,NA,NA
"610","2019-11-01 14:52:34-03","UnB","UB","179737","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4150","2012","03","27","Southern America","Brasil","Goiás","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.105278","-17.769167","491","491",NA,"Convênio UnB/Oxford; Árvore 8m. Caule acanelado na base. Flores cremes; Interior da mata ciliar",NA,"Castello, ACD","Edéia",NA,NA,"2016","11",NA,"-50.105278","-17.769167",NA,NA,NA,NA,NA,NA,NA
"611","2019-11-01 14:52:34-03","UnB","UB","203442","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Faria, JEQ; Zanatta, MRV; Villarroel, D; Castro, BM","3223","2013","02","11","Southern America","Brasil","Minas Gerais","Morro na rodovia entre Ituiutaba e Capinópolis","-49.521667","-18.758333","658","658",NA,"Arbusto ca. 1,5 m, botões verde cinéreos; Campo sujo",NA,"Faria, JEQ","Capinópolis",NA,NA,"2013","02","11","-49.521667","-18.758333",NA,NA,NA,NA,NA,NA,NA
"612","2019-11-01 14:52:34-03","UnB","UB","210699","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP71","2012","10","08","Southern America","Brasil","Goiás","Fazenda Tupi (MCFPAB)","-50.068611","-17.771389","426","426",NA,"Mata ciliar. Solo argiloso vermelho",NA,NA,"Edéia",NA,NA,"2012",NA,NA,"-50.068611","-17.771389",NA,NA,NA,NA,NA,NA,NA
"613","2019-11-01 14:52:34-03","UnB","UB","211038","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP409","2012","10","09","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCFC)","-50.078056","-17.728333","520","520",NA,"Foto (exsicata); Arbusto, 1m. Látex branco; Mata ciliar. Solo argiloso, avermelhado",NA,NA,"Edéia",NA,NA,"2012",NA,NA,"-50.078056","-17.728333",NA,NA,NA,NA,NA,NA,NA
"614","2019-11-01 14:52:34-03","UnB","UB","211630","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB","MCFPAC21","2012","08","17","Southern America","Brasil","Goiás","Fazenda Tupi (MCFPAC)","-50.1012","-17.788","395","395",NA,"Árvore, 6m; Mata seca/ciliar. Solo pedregoso, latossolo marrom escuro",NA,NA,"Edéia",NA,NA,"2014","01",NA,"-50.1012","-17.788",NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 14:52:34-03","UnB","UB","211744","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) Blake ex Pittier","Projeto Biodiversidade BP; Faria, JEQ; Melo, MS; Concha, C; Arcela, V; Harris, SA","MSFCBA7","2012","07","30","Southern America","Brasil","Goiás","Fazenda Canadá (MSFCBA)","-50.0534","-17.405","454","454",NA,"Arvoreta, 0,1m; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,NA,"Edéia",NA,NA,"2012","10",NA,"-50.0534","-17.405",NA,NA,NA,NA,NA,NA,NA
