"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","229691","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","K. Lems","5085","1964","02","11","South America","Suriname",NA,NA,"Zanderij - Grounds of Land's Bosbeheer.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246390' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229691","NY00229691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","229647","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","G. T. Prance","P25667","1977","11","22","South America","Brazil","Pará",NA,"BR 163, km 1305, vicinity of Igarapé José Preto.","-55.9120739","-5.3487999",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246363' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229647","NY00229647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","235298","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","J. F. Ramos","P20205","1974","02","02","South America","Brazil","Amazonas","Manaus","INPA, Estrada do Aleixo, km 3, Manaus","-59.986249","-3.097461",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235298","NY00235298_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","229693","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","W. E. Broadway","s.n.","1919","08",NA,"South America","Trinidad and Tobago",NA,NA,"Trinidad",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246393' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229693","NY00229693_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","229688","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","R. B. Foster","5805","1980","11","23","South America","Peru",NA,NA,"Rio Manu; Cocha Cashu Station. Uplands across river.","-71.35","-11.87","350","350","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246385' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229688","NY00229688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","229649","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","M. G. M. Van Roosmalen",NA,"1988","02","06","South America","Brazil","Amazonas",NA,"Reserva km 41 of the World Wildlife Fund/INPA Minimum Critical Size of Ecosystems Project. 80 km N of Manaus","-59.73","-2.42",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229649","NY00229649_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","229707","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","G. T. Prance","P25667","1977","11","22","South America","Brazil","Pará",NA,"BR 163, km 1305, vicinity of Igarapé José Preto.","-55.9120739","-5.3487999",NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246370' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229707","NY00229707_01 NY00229707_02 NY00229707_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01204481","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","G. Pereira-Silva","15638","2010","08","16","South America","Brazil","Rondônia",NA,"Porto Velho. Margem esquerda do rio Madeira, área da pedreira.","-64.6619","-9.2547","90",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663917' target='other'> <mi>dwc_moreinfo</mi></a>","NY01204481","NY01204481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","229704","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","A. S. L. da Silva","AS213","1977","11","17","South America","Brazil","Pará",NA,"Cuiabá-Santarém, km 1180.","-55.5863518","-6.3184123",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871178' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229704","NY00229704_01 NY00229704_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","235286","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","B. A. Krukoff","6761","1934","10","12","South America","Brazil","Amazonas","Humaitá","Basin of Rio Madeira, near Livramento, on Rio Livramento.","-63.03","-7.52",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246354' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235286","NY00235286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","229668","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","G. T. Prance","P25538","1977","11","18","South America","Brazil","Pará",NA,"BR 163, Cuiabá-Santarém Highway, km 1223. Vicinity of Igarapé-Kazuo.","-55.6891206","-6.001006",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229668","NY00229668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","728726","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","D. Frame","210","1984","05","28","South America","Brazil","Rondônia",NA,"Ca. 5 km NW of the intersection of BR-421 and TB-40-LC80. W of Ariquemes.","-63.11935","-9.724869",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871039' target='other'> <mi>dwc_moreinfo</mi></a>","NY00728726","NY00728726_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","229662","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","B. W. Nelson","B. W. Nelson","1260","1982","04","26","South America","Brazil","Amazonas","Manaus","Estrada do Aleixo, 03 km beyond INPA.","-59.986249","-3.097461",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229662","NY00229662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01204482","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","G. Pereira-Silva","15638","2010","08","16","South America","Brazil","Rondônia",NA,"Porto Velho. Margem esquerda do rio Madeira, área da pedreira.","-64.6619","-9.2547","90",NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1663918' target='other'> <mi>dwc_moreinfo</mi></a>","NY01204482","NY01204482_01 NY01204482_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","235296","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","G. T. Prance","24248","1976","11","24","South America","Brazil","Amazonas",NA,"Santo Antonio de Abonari, Manaus-Caracaraí km 220","-60.4391384","-1.1698768",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235296","NY00235296_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","229698","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","J. A. Steyermark","102740","1970","04","17","South America","Venezuela","Amazonas",NA,"San Carlos de Río Negro, tree planted at the churchyard at San Carlos.","-67.07","1.92","125","125","sheet","Tree said to have been seen by Humboldt in 1800. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229698","NY00229698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","229703","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","T. W. Henkel","3357","1993","10","06","South America","Guyana",NA,NA,"Region: U. Takutu - U. Essequibo. Kuyuwini River; 8 km upstream from Taruma Rapids; N bank.","-59.3","2.38","200","200","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229703","NY00229703_01 NY00229703_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","229695","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","J. A. Steyermark","106147","1972","05","23","South America","Venezuela","Amazonas",NA,"Camp at Río Putaco, along river, tributary of Río Ocamo.","-64.62","2.67","175","175","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246435' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229695","NY00229695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","235270","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","J. C. Solomon","16922","1987","06","04","South America","Bolivia","La Paz","Abel Iturralde","Siete Cielos, Rio Manupare.","-67.62","-12.45","180","180","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246419' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235270","NY00235270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","229655","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","B. W. Nelson","566","1980","10","03","South America","Brazil","Acre","Sena Madureira","Vizinhança de Sena Madureira, 7 km da cidade.","-68.67","-9.08",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246426' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229655","NY00229655_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","02713643","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","T. L. P. Couvreur","210","2009","10","22","South America","Bolivia","La Paz",NA,"Ixiamas","-68.06118","-13.16729","198","198","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1306137' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713643","NY02713643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","695505","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","S. A. Mori","25637","2003","08","01","South America","Peru","Madre de Dios",NA,"Los Amigos field station, on the Madre de Dios River near mouth of the Los Amigos River. Plataforma Trail.","-70.6683","-12.5692","270","270","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=804001' target='other'> <mi>dwc_moreinfo</mi></a>","NY00695505","NY00695505_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","229713","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","G. T. Prance","8467","1968","11","15","South America","Brazil","Rondônia",NA,"Basin of Rio Madeira. Trail from Fortaleza, Rio Abunã 20 km above mouth to São Sebastiao Mines.","-65.53","-9.7",NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229713","NY00229713_01 NY00229713_02 NY00229713_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","235276","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","J. C. Solomon","6471","1981","09","27","South America","Bolivia","El Beni","Vaca Díez","13 km E of Riberalta on the road to Guayaramerín, then 3 km N on small road.","-65.97","-10.97","230","230","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235276","NY00235276_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","728727","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","M. Fleury","936","1996","07","21","South America","French Guiana",NA,NA,"Taluwen Village.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871135' target='other'> <mi>dwc_moreinfo</mi></a>","NY00728727","NY00728727_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","229709","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","M. H. Nee","M. H. Nee","31696","1985","08","31","South America","Bolivia","Pando","Manuripi","Along Rio Madre de Dios, 2 km W of Humaita.","-68.28","-12.02","150","150","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246437' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229709","NY00229709_01 NY00229709_02 NY00229709_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","728729","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","S. A. Mori","22387","1992","06","17","South America","Brazil","Amazonas",NA,"Rio Solimões. Paraná do Janauacá at place called Lagoinho.","-60.27","-3.38",NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00728729","NY00728729_01 NY00728729_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","229749","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","B. W. Nelson","631","1980","10","09","South America","Brazil","Acre",NA,"Quixadá. Estrada Rio Branco a Porto Velho, 45 km de Rio Branco.","-67.83","-10",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=871162' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229749","NY00229749_01 NY00229749_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","229681","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","T. W. Henkel","3357","1993","10","06","South America","Guyana",NA,NA,"Region: U. Takutu - U. Essequibo. Kuyuwini River; 8 km upstream from Taruma Rapids; N bank.","-59.3","2.38","200","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246422' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229681","NY00229681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","235279","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","B. W. Nelson","1369","1985","01","17","South America","Brazil","Amazonas","Careiro","Estr. Manaus/Castanho km 18, km 02 da estrada para Lago Puru-puru.","-59.8781356","-3.3162941",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246416' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235279","NY00235279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","235289","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","G. T. Prance","25371","1977","11","14","South America","Brazil","Pará",NA,"Km 953, BR 163, Cuiabá-Santarém.","-55.1247543","-8.1924344",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235289","NY00235289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","229683","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","A. G. Ruiz",NA,"1964",NA,NA,"South America","Peru","Loreto","Maynas","Dtto. Mazán, Fundo Libertad, Rio Mazán.","-73.17","-3.48","130","130","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229683","NY00229683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","229718","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. T. Prance","G. T. Prance","25371","1977","11","14","South America","Brazil","Pará",NA,"Km 953, BR 163, Cuiabá-Santarém.","-55.1247543","-8.1924344",NA,NA,"separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246372' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229718","NY00229718_01 NY00229718_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","229673","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. A. Mori","R. A. Moore","25","1970","04",NA,"South America","Brazil","Pará",NA,"Monte Dourado, Rio Jari.","-52.539719","-0.8678545",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229673","NY00229673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","235275","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","M. H. Nee","M. H. Nee","31459","1985","08","20","South America","Bolivia","Pando","Madre de Dios","Trail on E side of Puerto Candelaria, 20 km (by air) WSW of Riberalta.","-66.25","-11.03","125","125","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246340' target='other'> <mi>dwc_moreinfo</mi></a>","NY00235275","NY00235275_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
