"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","00924732","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","D. R. Hunt","5961B","1966","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924732","Magnoliophyta","Myrtales","(Bonpl.) Triana","E. M. Woodgyer","Mato Grosso",NA,"Barra do Garças - Xavantina road, 20 km. from Xavantina.","-52.300511","-14.8211","600","1000","NY00924732_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-27 06:42:00-03","NY","NYBG","01855407","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","W. Meier","10874","2004","12","16","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2080399' target='other'> <mi>dwc_moreinfo</mi></a>","NY01855407","Magnoliophyta","Myrtales",NA,"F. A. Michelangeli","Monagas","Caripe","Parroquia Teresén, sector Quebrada Grande. Cordillera de la Costa: 10 km al este de Caripe (distancia aérea): parte oriental de la propriedad de Rolf Struppek: zona de cultivos.","-66.4","10.225","1200","1250","NY01855407_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3272274","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","J. S. de la Cruz","2568","1922","10","23","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675215' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272274","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Barima-Waini",NA,"Waramuri Mission, Moruka River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00924719","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. S. Irwin","8937","1965","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924719","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Distrito Federal","Brasília","Ca. 15 km. E. of Brasília, near Planaltina","-47.83071","-15.68385","1200","1200","NY00924719_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","521712","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","O. Huber","10563","1985","06","16","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=697732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521712","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Bolívar","Roscio","En la región de interfluvio entre el alto Río Arabopó y el Rio Kukenán, approx. 20 km al SW del Uei-tepui (Cerro del Sol)","-60.77","4.88","1300","1300","NY00521712_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3272281","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Matthews","294",NA,NA,NA,"South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675222' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272281","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"San Martin","Moyobamba","Moyobamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3272247","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","G. S. Bunting","9222","1980","05","21","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675186' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272247","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Zulia","Miranda","entre la via El Consejo-El Pensado y el limite con el Edo. Falcon, desviando en el Arbol del Mene, un poco al oeste de Quiros, o sea justamente al sur de La Ceiba, Edo. Falcon, en zona de bosque siempreverde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","3272277","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","J. F. Macbride","5534","1923","08","10","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675218' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272277","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,NA,NA,"La Merced","-75.332995","-11.061082","610","610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00924720","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. S. Irwin","8937","1965","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991845' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924720","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Distrito Federal","Brasília","Ca. 15 km. E. of Brasília, near Planaltina","-47.83071","-15.68385","1200","1200","NY00924720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3272237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","J. A. Steyermark","88302","1961","01","10","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675176' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272237","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Bolivar",NA,"Savanna bordering morichal northwest of camp. Vicinity of camp, 5 kms from Hato de Nuria, E of Miamo, Altiplanicie de Noria.",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00924743","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. S. Irwin","6844","1964","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991940' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924743","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Mato Grosso",NA,"Ca. 50 km. N. of Barra do Garças, on rd. to Xavantina.","-52.22","-15.4","300","400","NY00924743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00924731","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","R. Kral","75348","1988","10","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991889' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924731","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Goiás","Ipameri","Rd. to Caldas Novas, ca. 5 kms. E of Ipameri.","-48.1594","-17.7219",NA,NA,"NY00924731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00924746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","L. O. Williams","7545","1945","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991946' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924746","Magnoliophyta","Myrtales","(Bonpl.) Triana","R. Goldenberg","Minas Gerais","Belo Horizonte","Morro das Pedras.","-43.9378","-19.9208","1000","1100","NY00924746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1652867","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","M. H. Nee","41306","1991","06","24","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1159017' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652867","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Santa Cruz","José Miguel de Velasco","Estancia Flor de Oro, south end of the extensive savanna, 8 km. S of the buildings.","-61","-13.6","190",NA,"NY01652867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02713004","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","B. Maguire","40353","1954","12","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2247889' target='other'> <mi>dwc_moreinfo</mi></a>","NY02713004","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Roraima",NA,"Vista Geral. Rio Cotinga. Territorio do Rio Branco.",NA,NA,"720",NA,"NY02713004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3272208","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. H. Rusby","2262","1905","02","27","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675147' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272208","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"La Paz",NA,"Yungas",NA,NA,"1829","1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3272220","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","M. Nee","39701","1990","11","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675159' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272220","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Santa Cruz","Ichilo","Along road to Caranda, 1 km SE of junction with Buena Vista-Portachuelo highway at La Arboleda.","-63.6","-17.42","320","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3272241","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. Pittier","14000","1937","04","25","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675180' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272241","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Aragua",NA,"Sabanas de El Castano",NA,NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","521731","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","J. G. Kuhlmann","1611","1934","11","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=697723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521731","Magnoliophyta","Myrtales","(Bonpl.) Triana","R. S. Cowan","Minas Gerais",NA,"ESA - Viçosa - Minas",NA,NA,NA,NA,"NY00521731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3272232","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","S. Espinal T.","2705","1988","09","11","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675171' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272232","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Cauca",NA,"Cerca a Mondomo",NA,NA,"1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3272271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","A. Smith","2440","1937","11","09","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675212' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272271","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Upper Takutu-Upper Essequibo",NA,"Basin of the Rupununi River, Isherton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3272206","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. H. Rusby","2289","1905","02","27","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675145' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272206","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"La Paz",NA,"Yungas",NA,NA,"1829","1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00924734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","R. M. Harley","10741","1968","10","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991892' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924734","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Mato Grosso",NA,"R30, c. 2 km W. of Expedition Base Camp","-51.77","-12.82",NA,NA,"NY00924734_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3272250","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","B. G. Stergios D.","8560","1985","06","24","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675189' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272250","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Portuguesa","Guanare","terrenos de la UNELLEZ.","-69.82","9.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","521725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","G. F. J. Pabst","5377","1960","08","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=697738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521725","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Rio de Janeiro",NA,"Prope Iguaçu Velho, no caminho para Tinguá",NA,NA,NA,NA,"NY00521725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3272245","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","B. G. Stergios D.","10697","1987","05","13","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675184' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272245","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Bolivar",NA,"Selvas humedas riberenas y de lomerio (hasta 300 asnm) del Medio Rio Oris, en los alrededores del Campamento Turumban. Expedicion Proyecto I.R.N.R.S.","-63.7575","6.35","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01318256","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","M. K. Caddah","337","2009","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305493' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318256","Magnoliophyta","Myrtales","(Bonpl.) Triana","M. K. Caddah","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, estrada para portaria 1","-46.3656","-20.2456",NA,NA,"NY01318256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02705492","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","R. Goldenberg","1780","2014","02","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2299311' target='other'> <mi>dwc_moreinfo</mi></a>","NY02705492","Magnoliophyta","Myrtales","(Bonpl.) Triana","F. A. Michelangeli","Bahia","Boa Nova","Estrada para Dário Meira","-40.1539","-14.404367","700","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00924727","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. S. Irwin","17752","1966","06","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991877' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924727","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Goiás","Caiapônia","Córrego d'Anta, ca. 40 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.8","-17.25","900","900","NY00924727_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00924747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","G. Gardner","V.1607","1838","08",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991948' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924747","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Ceará",NA,NA,NA,NA,NA,NA,"NY00924747_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3272214","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","R. Guillén","2134","1994","07","08","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675153' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272214","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Santa Cruz","José Miguel de Velasco","Campamento El Refugio, a 7 km al E de la casa, yendo hacia la serrania de Caparuch. Pampa sartenejal, anegada temporalmente. Suelo areno limosos.","-61.0047","-14.7386","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3272236","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","J. A. Steyermark","88297-A","1901","01","10","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675175' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272236","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Bolivar",NA,"Savanna bordering morichal northwest of camp. Vicinity of camp, 5 kms from Hato de Nuria, E of Miamo. Altiplanicie de Nuria.",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","3272243","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","G. Davidse","19127","1981","11","20","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675182' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272243","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Sucre","Sucre","El Guayabito, along the Rio Guayabo at its juncture with the Rio Zumbador (future basin of Represa Neveri). 230","-64.28","10.17","230","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00925262","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","G. C. G. Argent","6474","1967","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925262","Magnoliophyta","Myrtales","(Bonpl.) Triana","R. Goldenberg","Mato Grosso","Nova Xavantina","c. 6 km. S. of Xavantina. R. & A. transect.","-52.3531","-14.6733",NA,NA,"NY00925262_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00924729","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","H. S. Irwin","26310","1970","02","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991885' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924729","Magnoliophyta","Myrtales","(Bonpl.) Triana","J. J. Wurdack","Minas Gerais","Paracatu","Serra da Anta, summit of chapada, ca. 2 km N.W. of Paracatu","-46.8727","-17.22555","700","700","NY00924729_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","3272270","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","J. S. de la Cruz","1181","1921","09","21","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3675211' target='other'> <mi>dwc_moreinfo</mi></a>","NY03272270","Magnoliophyta","Myrtales","(Bonpl.) Triana",NA,"Pomeroon-Supenaam",NA,"Kamwatta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","3908057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","E. Meza","122","2003","08","23","South America","Peru","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4143438' target='other'> <mi>dwc_moreinfo</mi></a>","NY03908057","Magnoliophyta","Myrtales","(Bonpl.) Triana","F. A. Michelangeli","Pasco","Oxapampa","Distrito Pozuzo. Carretera Pozuzo-Prusia. Margen derecho rio Huancabamba. Bosque secundario","-75.53","-10.08","762","762","NY03908057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
