"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","phylum","order","identifiedBy","imagecode","scientificNameAuthorship","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"176","2009-07-27 09:22:00-03","MO","MOBOT","2431013","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fernando O. Zuloaga|Osvaldo Morrone","2000","10","13","South America","Argentina",NA,NA,NA,NA,"Zuloaga 7102","Jujuy","Ledesma","De Ruta Prov. 1 a Vinalito, 2 km de Ruta Prov. 1",NA,NA,"Ulibarri, E. A., III-",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-07-24 11:52:00-03","MO","MOBOT","2715631","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. Uzquiano|et al.","2005","5","20","South America","Bolivia",NA,NA,NA,NA,"Uzquiano Espinoza 165","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Asariamas, arroyo Resina. Bosque andino semideciduo, con Astronium urundeuva, Oxandra espintana y Anadenanthera colubrina. Colecta libre. Plantas secadas en campo.",NA,NA,"A. Fuentes (LPB)",NA,"(Benth.) Barneby & J.W. Grimes","-68.5555556","-14.3311111","790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-05","1"
"178","2020-07-22 11:21:00-03","MO","MOBOT","2841226","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Vania Torrez|C. Campos|A.S. Poma C.","2005","9","28","South America","Bolivia",NA,NA,NA,NA,"Torrez Flores 1","La Paz","Franz Tamayo","Area Natural de Manejo Integrado, Azariamas. Vegetacion de ribera con Sapindus saponaria, Cordia alliodora y Baccharis sp. Orilla rio Tuichi.",NA,NA,"A. Fuentes (LPB)",NA,"(Benth.) Barneby & J.W. Grimes","-68.5438889","-14.3058333","688.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-13","6"
"179","2014-05-27 12:46:00-03","MO","MOBOT","2874081","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M. Atahuachi B.","1992","12","8","South America","Bolivia",NA,NA,NA,NA,"Atahuachi Burgos 168","Cochabamba","Mizque","Borde del río, con alnus jorullensis y Salix Humboldtiana.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"180","2016-11-15 05:15:00-02","MO","MOBOT","2891680","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Antonio C. Krapovickas|Carmen L. Cristóbal","1967",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Krapovickas 13233","Paraguarí",NA,"Yaguarón.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-07-17 07:39:00-03","MO","MOBOT","2891723","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Émile Hassler","1903","10",NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 2399",NA,NA,"Gran Chaco: Ad. ripam occidentalem flum. Paraguay.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2009-07-10 17:57:00-03","MO","MOBOT","2891821","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Troels M. Pedersen","1949","10","27","South America","Argentina",NA,NA,NA,NA,"Pedersen 453","Corrientes","Mburucuyá","''Santa Maria''.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-07-17 07:39:00-03","MO","MOBOT","2891905","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 7H68",NA,NA,NA,NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","2892009","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Teodore Meyer","1947","10",NA,"South America","Argentina",NA,NA,NA,NA,"Meyer 12648","Tucumán",NA,"Cultivado ciudad de Tucuman. Espinillo.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-05-15 13:24:00-03","MO","MOBOT","2892148","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pedro Jörgensen",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Jörgensen 3210",NA,NA,NA,NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2012-04-20 16:15:00-03","MO","MOBOT","2892267","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pablo R. Legname|J. López|D. Serrano","1981","9","21","South America","Argentina",NA,NA,NA,NA,"Legname 8644","Salta","Orán","Ruta 34, próximo a Pichanal.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2010-01-29 14:16:00-02","MO","MOBOT","2892302","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elias Meneces|Waldo Terceros","1976","11","13","South America","Bolivia",NA,NA,NA,NA,"Meneces 431","Santa Cruz","Andrés Ibáñez","Plaza del Pari. Vegetacion ruderal.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","2892397","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Ezechias P. Heringer","1974","10","31","South America","Brazil",NA,NA,NA,NA,"Heringer 14047","Minas Gerais",NA,"Pirapora, M.G. Cultivada em Brasilia.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2009-07-10 17:57:00-03","MO","MOBOT","2892445","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Troels M. Pedersen","1952","10","2","South America","Argentina",NA,NA,NA,NA,"Pedersen 1843","Corrientes","Mburucuyá","Estancia 'Santa Teresa'.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2013-08-23 04:12:00-03","MO","MOBOT","2892534","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Arturo E. Burkart","1974","11","3","South America","Argentina",NA,NA,NA,NA,"Burkart 30482","Salta","Rosario de la Frontera","Rosario de la Frontera, ruta 34, km al N.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-08-23 04:12:00-03","MO","MOBOT","2892578","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Michael J.G. Hopkins","1983","7","27","South America","Bolivia",NA,NA,NA,NA,"Hopkins 113","Santa Cruz","Velasco","San Ignacio. In hedge in field near lake shore.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-60.98333","-16.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2014-03-26 20:21:00-03","MO","MOBOT","2892649","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","I.M. Vavrek","1981","9","12","South America","Paraguay",NA,NA,NA,NA,"Vavrek 326","Central",NA,"Nemby. Cara Este de Loma con pozo de Senada, Exp. descubierto, suelo arenoso.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2009-08-03 16:57:00-03","MO","MOBOT","2892713","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Walter J. Eyerdam|Alan A. Beetle","1938","10","31","South America","Argentina",NA,NA,NA,NA,"Eyerdam 22799","Salta","Orán","Quebrada Artigero, Cerros de Rio Ytau about 60 km west of manuela Pedraza; in forest along small streambank.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2011-09-21 10:53:00-03","MO","MOBOT","2892779","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","José Steinbach","1924","10","3","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 6559","Santa Cruz","Sara","Bosque de Buena Vista frecuente en los Gañados.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"195","2011-12-09 07:58:00-02","MO","MOBOT","2892829","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","José Steinbach","1928","11","3","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 8609","Cochabamba",NA,"valley of Gal von Pojio Meereshöhe.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"196","2008-05-27 22:02:00-03","MO","MOBOT","2892836","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Santiago Venturi","1920","10","29","South America","Argentina",NA,NA,NA,NA,"Venturi 6159","Tucumán",NA,"Ceoles. Suelos. Orilla de un camino.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","2892920","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Santiago Venturi","1929","10","6","South America","Argentina",NA,NA,NA,NA,"Venturi 9743","Jujuy","San Pedro","Sierra Sta Barbara. En bosque alto.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","2893025","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Santiago Venturi","1928","11","4","South America","Argentina",NA,NA,NA,NA,"Venturi 7466","Tucumán",NA,"Burroyaes blanea. Bosque cerri dek oyebki,",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-03-26 10:48:00-03","MO","MOBOT","2893190","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Maria M. Arbo|Aurelio Schinini|Isabel Basualdo","1987","9","10","South America","Paraguay",NA,NA,NA,NA,"Arbo 2837","Caazapá",NA,"Distr. Yuty. 15 Km S de Capitindy. Selva, terreno bajo, borde de arroyo.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"8.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2014-05-27 12:45:00-03","MO","MOBOT","2893695","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Nélida Soria","1989","7","19","South America","Paraguay",NA,NA,NA,NA,"Soria Rey 3980","Paraguarí",NA,"Mbatovi. En la ladera, suelo cultivado.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2014-01-11 20:44:00-02","MO","MOBOT","2893897","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M.R.P. da Silva|Leslie R. Landrum","1995","7","28","South America","Paraguay",NA,NA,NA,NA,"Silva 2059","Central",NA,"Ca. 10 km da Cidad del Enboscada, Rio Perebewy.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2012-02-29 13:36:00-03","MO","MOBOT","2894249","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","José E. Montes","1958","6",NA,"South America","Argentina",NA,NA,NA,NA,"Montes 27743","Misiones","Capital","Billa Lamus - F.C.N. vrcuira.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","2894332","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini","1981","10","13","South America","Argentina",NA,NA,NA,NA,"Zardini 1451","Jujuy",NA,"Injenico Ledesma.",NA,NA,"Barneby & Grimes",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2011-08-08 16:54:00-03","MO","MOBOT","2894383","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Paolo Bettella","1988",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Bettella 84","Santa Cruz","Andrés Ibáñez","Ciudad de Santa Cruz de la Sierra (Campus Universitario).",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2012-06-20 15:23:00-03","MO","MOBOT","2894397","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Fátima Mereles","1989","1","12","South America","Paraguay",NA,NA,NA,NA,"Mereles H. 2419","Cordillera",NA,"Crece orillas del camino Dto Cordillera Trayecto San Bernardi no - Altos.",NA,NA,"R. Barneby & J. Grimes",NA,"(Benth.) Barneby & J.W. Grimes","-57.25","-25.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"206","2008-05-27 22:02:00-03","MO","MOBOT","2894451","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Santiago Venturi","1923","10","24","South America","Argentina",NA,NA,NA,NA,"Venturi 2469","Tucumán","Capital","Rio Talé, Habitat orilla de new camino.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-07-07 11:02:00-03","MO","MOBOT","2894537","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Luciano Bernardi","1978","10","17","South America","Paraguay",NA,NA,NA,NA,"Bernardi 18093","Paraguarí",NA,"Circa La Rosada, videtur rara. Ybicuí.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"208","2009-06-25 21:29:00-03","MO","MOBOT","2894576","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Anonymous",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Anonymous 80",NA,NA,NA,NA,NA,"R. Barneby & J. Grimes",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2011-03-11 20:56:00-03","MO","MOBOT","2894590","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Sara G. Tressens|Maria M. Arbo|Romeo Carnevali|E. Correa","1974","10","23","South America","Argentina",NA,NA,NA,NA,"Tressens 309","Corrientes","Ituzaingó","Ea. Rincón Chico.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-56.08333","-27.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2009-07-17 07:39:00-03","MO","MOBOT","2894611","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Émile Hassler","1913",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 11563",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","2894654","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Lois A. Arnow","1971","10","9","South America","Argentina",NA,NA,NA,NA,"Arnow 3566","Jujuy",NA,"Along banks of Rio San Francisco, 5 km. n.e. of town of Caimancito. Average annual rainfall 800mm. At edge of subtropical forest;",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2009-05-15 13:24:00-03","MO","MOBOT","2894843","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Pedro Jörgensen","1928","12","15","South America","Paraguay",NA,NA,NA,NA,"Jörgensen 3688",NA,NA,NA,NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-17 20:35:00-03","MO","MOBOT","3100407","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona","2006","9","18","South America","Bolivia",NA,NA,NA,NA,"Araujo Murakami 2955","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, San Marcos.",NA,NA,"A. Fuentes (LPB)",NA,"(Benth.) Barneby & J.W. Grimes","-68.4363889","-14.6144444","1122.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-06","7"
"214","2014-05-27 12:46:00-03","MO","MOBOT","3312689","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","D. Villarroel","2005","8","9","South America","Bolivia",NA,NA,NA,NA,"Villarroel Segarra 85","Santa Cruz","Florida","Bella Vista, Sendero Ecologico el Cañadon, campo sujo, con Tabebuia spp, Machaerium acutifolium, Jacaranda cuspifolia y Lafoencia pacari, preseta bastantes afloramientos y suelos muy superficiales y gran diversidad de pastos.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-63.7044444","-18.1972222","1521.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2014-05-27 12:46:00-03","MO","MOBOT","3390963","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Jeaneth Villalobos|L. Flores|M. Kosko","2005","8","21","South America","Bolivia",NA,NA,NA,NA,"Villalobos 156","Chuquisaca","Belisario Boeto","Comunidad Protreros. Quebrada sobre camino a Temporalcillo. Area de Influencia del Parque Nacional y Área de Manejo Integrado Serranía del Iñao. Bosque subhúmedo Tucumano Boliviano. Se observan escasos individuos de Myroxylon peruiferum, Astronium urundeuva y Capparis flexuosa.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-64.09861","-19.07611","1715.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2014-05-27 12:46:00-03","MO","MOBOT","3444243","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M. Jiménez","2007","10","15","South America","Bolivia",NA,NA,NA,NA,"Jiménez 429","Chuquisaca","Luis Calvo","Municipio Villa Vaca Guzmán, Cantón Iguembe. Cañón cerrado formado por el Rio Iguembe, con exposicion Nor Este.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-63.7758334","-20.4511111","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2009-07-24 15:51:00-03","MO","MOBOT","3462290","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Stephan G. Beck","1996","8","18","South America","Bolivia",NA,NA,NA,NA,"Beck 22750","La Paz","Inquisivi","Miguillas 1 km río Abajo. Planicie al lado del río Miguillas, con bosque abierto caducifolia.",NA,NA,"D.A. Neill (MO)",NA,"(Benth.) Barneby & J.W. Grimes","-67.3666667","-16.55","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2008-05-27 22:02:00-03","MO","MOBOT","75939","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|et al.","1987","5","23","South America","Paraguay",NA,NA,NA,NA,"Zardini 2512","Paraguarí",NA,NA,NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"219","2008-05-27 22:02:00-03","MO","MOBOT","77470","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|et al.","1987","5","23","South America","Paraguay",NA,NA,NA,NA,"Zardini 2541","Paraguarí",NA,"Paraguari, Compañia Costa Segunda, Cerro Palacios.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-15","4"
"220","2008-05-27 22:02:00-03","MO","MOBOT","78816","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini","1988","8","27","South America","Paraguay",NA,NA,NA,NA,"Zardini 6824","Cordillera",NA,"camino entre Emboscada, Arroyos y Esteros. Río Piribebuy. In marginal forest.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-57.25","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-80","2"
"221","2012-05-17 14:59:00-03","MO","MOBOT","80876","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","1987","9","10","South America","Paraguay",NA,NA,NA,NA,"Zardini 2918","Caazapá",NA,"Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-30","3"
"222","2008-05-27 22:02:00-03","MO","MOBOT","84604","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|V. Jara","1993","8","12","South America","Paraguay",NA,NA,NA,NA,"Zardini 36990","Central",NA,"Tavarory. Trail to Arroyo Consuelo. Cerrado Forest.",NA,NA,"R. Barneby (NY)",NA,"(Benth.) Barneby & J.W. Grimes","-57.53333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"842","4"
"223","2008-05-27 22:02:00-03","MO","MOBOT","90708","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","William J. Hahn","1984","1","22","South America","Paraguay",NA,NA,NA,NA,"Hahn 1917","Central",NA,"Lambare. Deciduous forest to 20 m tall.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-57.58333","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-2","14"
"224","2008-05-27 22:02:00-03","MO","MOBOT","92843","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|Leongino Guerrero","1993","6","1","South America","Paraguay",NA,NA,NA,NA,"Zardini 35911","Cordillera",NA,"Between Emboscada and Nueva Colombia. Cerrado forest.",NA,NA,"R. Barneby (NY)",NA,"(Benth.) Barneby & J.W. Grimes","-57.31666","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"822","3"
"225","2008-05-27 22:02:00-03","MO","MOBOT","93002","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|V. Jara","1993","6","10","South America","Paraguay",NA,NA,NA,NA,"Zardini 36133","Central",NA,"Border Tavarory-Acosta Ñu. Creek, affluent of Paraguay River. Gallery forest.",NA,NA,"R. Barneby (NY)",NA,"(Benth.) Barneby & J.W. Grimes","-57.53333","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"826","4"
