"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","573104","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"D. S. D. de Araújo","5053","1982","05","05","Brazil","Rio de Janeiro","Araruama","Lagoa de Araruama, nas margens da Enseáda das Gaivotas","-42.3431","-22.8731",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587289' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573104","NY00573104_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","573620","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"R. S. Cowan","1252","1959","03","25","Trinidad and Tobago",NA,NA,"Trinidad. Oropouche Lagoon, west coast",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587295' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573620",NA,NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","573614","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"B. J. Pickel","3210","1947","09","03","Brazil","São Paulo","Santos","Santos","-46.343102","-23.950077",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587286' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573614","NY00573614_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00955664","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"F. Dias da Rocha","108","1922","02","22","Brazil","Ceará",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033193' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955664","NY00955664_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","571895","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"D. S. D. de Araújo","2221","1978","09","22","Brazil","Espírito Santo","Vitória",NA,"-40.3378","-20.3194",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00571895","NY00571895_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1788484","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke",NA,NA,NA,NA,"Collector unspecified","s.n.",NA,NA,NA,"Brazil",NA,NA,"Prope Sebastianopolis.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2096197' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788484","NY01788484_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","571899","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"F. C. Hoehne","s/n¦","1916","11","15","Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá","-43.2075","-22.9031",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587301' target='other'> <mi>dwc_moreinfo</mi></a>","NY00571899","NY00571899_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","337280","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"A. L. Moldenke","19606","1948","09","16","Brazil","Rio de Janeiro",NA,"Manguinhos, Rio de Janeiro, Federal District",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00337280","NY00337280_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet","type",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01788479","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke",NA,NA,NA,NA,"Schenk","3830",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2096191' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788479","NY01788479_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","573618","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"Wilkes Expedition","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Near Rio Janeiro","-43.448386","-22.913514",NA,NA,"Herbarium of the U. S. South Pacific Exploring Expedition under the command of Capt. Wilkes, U. S. N. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587313' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573618","NY00573618_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","571897","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"J. Vasconcelos Sobrinho","251","1937","07",NA,"Brazil","Pernambuco","Recife","Recife","-34.931635","-8.045763",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587307' target='other'> <mi>dwc_moreinfo</mi></a>","NY00571897","NY00571897_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","573617","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"A. F. C. P. Saint-Hilaire","C2,1665","1816",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573617","NY00573617_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","573107","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke","H. N. Moldenke",NA,NA,NA,"L. Riedel","1007","1831",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=587283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573107","NY00573107_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1788482","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana candicans","Moldenke",NA,NA,NA,NA,"Collector unspecified","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2096195' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788482","NY01788482_01",NA,NA,"Magnoliophyta","Lamiales","candicans","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","337281","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana glabrescens","Moldenke","H. N. Moldenke",NA,NA,NA,"R. C. Marshall","12651",NA,NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad. Caroni Swamp",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=292430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00337281","NY00337281_01",NA,NA,"Magnoliophyta","Lamiales","glabrescens","South America","sheet","type",NA,NA,NA,NA,NA,NA,NA
"59","2021-02-18 09:28:29-03","UNESP-IBB","BOTU","13103","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Amaral Jr., A.","135","1985","04","27","Brasil","São Paulo","Itanhaém","Mangue e restinga","-46.783333","-24.166667","46°47'w","24°10's","Frutos verdes, árvore de 1,20 m de altura","BOTU013103","BOTU013103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-18 09:28:29-03","UNESP-IBB","BOTU","30114","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Souza, V.C.","9316","1995","10","09","Brasil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú (margem esquerda), manguezal.",NA,NA,"9999","9999",NA,"BOTU030114","BOTU030114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-18 09:28:29-03","UNESP-IBB","BOTU","33528","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Brotto, M.L.","2017","08","18","Marzinek, J.",NA,"1999","09","15","Brasil","Paraná","Pontal do Paraná","Ponta do pontal do Sul",NA,NA,"9999","9999",NA,"BOTU033528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-18 09:28:29-03","UNESP-IBB","BOTU","21433","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Christianini, S.R.","1996","10","10","Christianini, S.R.","377","1996","10","10","Brasil","São Paulo","Ubatuba","Núcleo de Picinguaba",NA,NA,"9999","9999","Árvore, cerca de 2,0 m de altura, caule rugoso, folhas cartáceas, botões verde-claros","BOTU021433","BOTU021433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:28:29-03","UNESP-IBB","BOTU","11328","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Guimarães, M.I.T.M.","94","1983","04","25","Brasil","São Paulo","Guarujá","Manguezal localizado à margem de canal na praia do Perequê","-46.183333","-23.933333","46°11'w","23°56's","Árvore com 2,0 m de altura, flores brancas, frutos e botões florais","BOTU011328","BOTU011328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","2761","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cerqueira, E. C.","2016","03","14","Reis, R. B.","1","2009","10","14","Brasil","Piauí",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Siriúba","HDELTA002761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","5333","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Ramos, J.F.","2016",NA,NA,"Revilla, J.; Ramos, J. F.; Guimarães, A. & Lima, M.",NA,"2016","10","30","Brasil","Pará","Augusto corrêa","Aos arredores da fazenda Bacuri.","-46.6349983215332","-1.02166998386383",NA,NA,NA,"HDELTA005333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35705","auto",NA,NA,NA,NA,NA
"66","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","755","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Moraes, M. A.","06","2012","06","17","Brasil","Piauí","Luís Correia",NA,"-41.6669006347656","-2.87916994094849",NA,NA,"Árvore <ll>dwc_commonname:</ll> Mangue Branco","HDELTA000755",NA,NA,NA,NA,NA,NA,NA,NA,NA,"59685","auto",NA,NA,NA,NA,NA
"67","2020-06-29 11:28:40-03","UFRJ","RFA","43589","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Felipe O. Chaves","2019",NA,NA,"Filipe de Oliveira Chaves",NA,"2019","08","12","Brasil","Maranhão","Apicum-Açu",NA,"-45.1032981872559","-1.46110999584198",NA,NA,"Desenvolvimento médio para a região, com ca. de 10 cm de DAP e 10 m de altura","RFA54260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20383","auto",NA,NA,NA,NA,NA
"68","2020-06-29 11:28:40-03","UFRJ","RFA","35425","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","C.M. Vieira",NA,NA,NA,"C.M. Vieira; D. Farias","1839","2008","08","26","Brasil","Rio de Janeiro","Angra dos Reis","Base do morro do Quitumba. UTM 23K 558516 e 7461003","-44.429167","-22.957778","44º25'45''W","22º57'28''S","Árvore crescendo em manguezal. Inflorescência esverdeada","RFA22797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:28:40-03","UFRJ","RFA","43708","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","F. O. Chaves",NA,NA,NA,"F. O. Chaves; A. L. S. Pontes",NA,"2019","09","09","Brasil","Rio de Janeiro","Rio de Janeiro","Município de Guaratiba. Região: PE - Piracão E","-43.65","-23.75","43º39'W","23º45'S","Coleta para registro de material vegetal para Projeto de Pesquisa UEZO/UERJ.","RFA55431",NA,"6.6","6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:28:40-03","UFRJ","RFA","43712","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","F. O. Chaves",NA,NA,NA,"F. O. Chaves; A. L. S. Pontes",NA,"2019","09","09","Brasil","Rio de Janeiro","Rio de Janeiro","Município de Guaratiba. Região: PC - Piracão C","-43.683333","-23.783333","43º41'W","23º47'S","Coleta para registro de material vegetal para Projeto de Pesquisa UEZO/UERJ","RFA55433",NA,"3.7","3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:28:40-03","UFRJ","RFA","43715","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","F. O. Chaves",NA,NA,NA,"F. O. Chaves; A. L. S. Pontes",NA,"2019","09","09","Brasil","Rio de Janeiro","Rio de Janeiro","Município de Guaratiba. Região: PA - Piracão A","-43.716667","-23.816667","43º43'W","23º49'S","Coleta para registro de material vegetal para Projeto de Pesquisa UEZO/UERJ","RFA55432",NA,"4.7","4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:18:42-03","UFRJ","RFA","9525","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","N. Troncoso",NA,NA,NA,"G.G. Hatschbach","21397","1969","04","23","Brasil","Paraná","Paranaguá","Baía de Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore de pequeno porte. Flor alvacente","RFA50655",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"73","2020-06-29 11:28:40-03","UFRJ","RFA","24105","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","C.M.Vieira","2000",NA,NA,"F.M.de B. Pereira; G.de Souza,J.A.F.Nogueira,M.R.Gomes,A.Campell","136","2000","02","29","Brasil","Rio de Janeiro","Guapimirim","Fazenda do Portinho-fazendas consorciadas.","-42.9818992614746","-22.5372009277344",NA,NA,"árvore,5 metros de altura,3 metros diâmetros, DAP 5 centímetros,heliófila,halófila.","RFA32467",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA
"74","2020-06-29 11:28:40-03","UFRJ","RFA","35647","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Anna Carolina",NA,"2009","01","20","Brasil","Rio de Janeiro","Rio de Janeiro","Rio Itaguaí, região de Coroa Grande, em frente ao antigo km 24 da rodovia Rio-Santos. Dentro do condomínio Frontal das Ilhas","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RFA22986",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"75","2020-11-24 17:10:22-03","UTFPR","DVPR","3302","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cordeiro, J","2012","10","02","Caxambu, MG; Siqueira, EL","4318","2012","11","02","Brasil","Paraná","Pontal do Paraná","Pontal do Sul, Pontal do Poço","-48.23331","-25.33038","-48.23331","-25.33038","Arbusto heliófito, flores com cálice verde e corola alva.; Relevo: plano. Vegetação: Formação Pioneira com Influência Fluvio Marinha (manguezal)","DVPR003302",NA,"4","4","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-19 15:45:13-03","UNEB","HUNEB","5723","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Lechman",NA,NA,NA,NA,"Bautista, H.P.","1433HRB28094","1989","09","21","Brasil","Bahia","Salvador","Baia de todos o Santos, Ilha do Frade.","-38.510799407959","-12.9710998535156",NA,NA,NA,"HUNEB0005723",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"26018","auto","Dicotyledoneae",NA,NA,NA,NA
"77","2019-11-19 15:43:31-03","UNEB","HUNEB","12731","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Lima, L.C.L.","204","2009","08","11","Brasil","Bahia","São Francisco do Conde","Rio São Paulo.","-38.6800003051758","-12.6274995803833",NA,NA,NA,"HUNEB0012731",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"19587","auto","Dicotyledoneae",NA,NA,NA,NA
"78","2013-07-03 10:23:54-03","EBDA","BAH","8751","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","M.L.Guedes",NA,NA,NA,"Wanda Sant#?#Ana",NA,"1976","11","22","Brasil",NA,NA,NA,NA,NA,NA,NA,"Planta de Mangue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-01-20 14:40:07-03","UPM","MACK","803","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","V. C. Souza","2010","08",NA,"V. C. Souza; J. P. Souza et al.","9316","1995","10","09","Brasil","SP","Peruíbe","Arredores da foz do rio Guaraú (margem esquerda). Manguezal.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"80","2019-12-04 15:24:39-03","PUCPR","HUCP","12462","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Borgo, M",NA,NA,NA,"Borgo, M","688","2000","02","09","Brasil","Paraná","Guaratuba","Rio João Alves","-48.5746994018555","-25.8827991485596",NA,NA,"Nº 40682.","HUCP00008670","HUCP00008670",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"81","2019-12-04 15:24:39-03","PUCPR","HUCP","4635","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Jaszczerski, JC","1988","09","17","Britez, RM","1530",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00008434","HUCP00008434",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"82","2019-12-04 15:24:39-03","PUCPR","HUCP","18068","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cordeiro, J; Rodrigues, R","2007",NA,NA,"Stelmach, CS","052","1999","05","19","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00008675","HUCP00008675",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"83","2019-12-04 15:24:39-03","PUCPR","HUCP","18820","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Selusniaki, M",NA,NA,NA,"Shirata, MT","066","1992","02","04","Brasil","Paraná","Caiobá","Ilha do Rabelo",NA,NA,NA,NA,NA,"HUCP00008547","HUCP00008547",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:24:39-03","PUCPR","HUCP","17916","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Bonaldi, R",NA,NA,NA,"Bonaldi, R","242","2007","08","11","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00008727","HUCP00008727",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"85","2019-12-04 15:24:39-03","PUCPR","HUCP","18229","S","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Bonaldi, C","2007","10","31","Bonaldi, C","276","2007","10","06","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00008623","HUCP00008623",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
