"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"44","2020-11-04 11:05:14-03","ESALQ","ESA","23835","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R.","Sano, P.T. et al.",NA,"1994","02","25",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"ESA023835","ESA023835","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:05:14-03","ESALQ","ESA","52419","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R.","Junqueira, M.E.R. ; Queiroz, L.P.","179.0","2003","03","10",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"ESA052419","ESA052419","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,"2018","04",NA,NA,"11","98143","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:05:14-03","ESALQ","ESA","18522","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R.","Barreto, K.D. et al.","2280.0","1994","04","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA018522","ESA018522","Matão","-48.3600006103516","-21.6000003814697",NA,"2018","04",NA,NA,"11","26922","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:05:14-03","ESALQ","ESA","15503","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R.","Souza, V.C. et al.","5704.0","1994","04","14",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA015503","ESA015503","Matão","-48.3600006103516","-21.6000003814697",NA,"2018","04",NA,NA,"11","26922","auto",NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:05:14-03","ESALQ","ESA","14076","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R.","Souza, V.C. et al.","5695.0","1994","04","14",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA014076","ESA014076","Matão","-48.3600006103516","-21.6000003814697",NA,"2018","04",NA,NA,"11","26922","auto",NA,NA,NA,NA,NA,NA
"49","2021-01-14 15:27:15-03","MN","R","120593","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Lutz, A.","1769 a","1925","03",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-01-14 15:27:15-03","MN","R","12216","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Myint, T.","Glaziou, A.F.M.","4142","1870","04","13",NA,"Brasil","Rio de Janeiro","Laranjeiras",NA,NA,NA,"Plantas do Brasil Central.","R000012216","R000012216_001","Cosme Velho",NA,NA,NA,"1964","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:27:15-03","MN","R","12217","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Myint, T.","Glaziou, A.F.M.","18381","1891","03","29",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Plantas do Brasil Central.","R000012217","R000012217_001","Morro da Babilonia",NA,NA,NA,"1964","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:27:15-03","MN","R","12226","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R.","Glaziou, A.F.M.","13027","1880","06","12",NA,"Brasil","Minas Gerais","Barbacena",NA,NA,NA,"Plantas do Brasil Central","R000012226","R000012226_001 R000012226_002","Sitio",NA,NA,NA,"2005","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:27:15-03","MN","R","200257","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Sampaio, R.","Sampaio, R.; et al","282","1994","03","28",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:27:15-03","MN","R","40636","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Sampaio, A.J.","8812","1940","04",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:27:15-03","MN","R","190489","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Silva, I.M.; et al","349","1996","08","15",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Carapebus","-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,NA,NA,"13257","auto",NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:27:15-03","MN","R","40251","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Ule, E.H.G.","4675","1898","05",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:23:13-03","CPAP","CPAP","12758","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","J. R. I. Wood","Pott, A.","6784","1994","03","01",NA,"Brasil","MS","Estrada não pavimentada de São Gabriel d'Oeste a Rio Negro","450","450",NA,"Volúvel, lenhosa na base. FLOR: branca. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Campo cerrado. SUBSTRATO: solo litólico. RELEVO: ondulado.",NA,NA,"Rio Negro","-54.8","-19.333333",NA,"2014","01","54°48' W","19°20' S","14",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:23:13-03","CPAP","CPAP","13927","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","J. R. I. Wood","Pott, V. J.","2633","1995","05","05",NA,"Brasil","MT","Gleba Facão, 10 km Leste de Cáceres, próximo a BR-070 e a área de preservação lote 101 e 102","350","350",NA,"Trepadeira. FLOR: botões esverdeados. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Transição mata/cerrado em morro. SUBSTRATO: solo litólico. RELEVO: muito inclinado.",NA,NA,"Cáceres","-57.539444","-16.259722",NA,"2014","01","57°32'22'' W","16°15'35'' S","14",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-19 10:23:13-03","CPAP","CPAP","22783","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Pott, A.","8845","2001","04","04",NA,"Brasil","MS","Fazenda Margarida, Rio Azul, rodovia BR-267, Km 552",NA,NA,NA,"Trepadeira com flores de cor branca, planta Esparsa. Floresta ripária raleada e perturbada,. Solo: argiloso.,. Relevo: vale.",NA,NA,"Caracol","-56.764167","-21.681111",NA,NA,NA,"56°45'51'' W","21°40'52'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-29 11:33:11-03","IPA","IPA","60876","S","Plantae","Plantae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, A.L.C.","Jost, T.; Ribeiro, T.; Tourinho, R.; Ribeiro, T.; Tourinho, R.","418","2002","04","05","Southern America","Brasil","Minas Gerais","Pedra da Conceição, a 2 km do centro da cidade.","773","773",NA,"Trepadeira; folha levemente concolores, verde amareladas. Flores brancas, estames cremes. Frutos imaturos verdes.; Caatinga.","IPA0060876",NA,"Pedra Azul","-41.2775","-16.014167",NA,"2018","01","-41.2775","-16.014167","18",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-02-15 11:36:51-02","IPA","IPA","68145","S","Plantae","Plantae",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Staples, G.","Barros, R.; Arrais, M.G.; Sousa, M.; Marques-Filho, J.; Arrais, M.G.; Sousa, M.; Marques-Filho, J.","1410","2002","03","20","Southern America","Brasil","Piauí","Catuaba","621","621",NA,"Subarbusto escandente; folhas membranáceas; flores brancas; raíz comestível pelo tatu-peba.; Caatinga.","IPA0068145",NA,"Caracol","-43.393056","-9.238333",NA,"2016","06","-43.393056","-9.238333","20",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-02-15 11:36:52-02","IPA","IPA","18212","S","Plantae","Plantae",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Falcão, J.","Jesus, J.A. de; Santos, T.S.; Santos, T.S.","418","1969","05","12","Southern America","Brasil","Bahia","rodovia Ipiaú/Jequié.",NA,NA,NA,"Trepadeira sobre arbusto de 3m de altura; cálice roxo, pétalas brancas.","IPA0018212",NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-03-05 09:31:18-03","IAP","PACA-AGP","118939","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, A.L.C.","Romanos, R.W.R.",NA,NA,NA,NA,NA,"Brasil","PR","Sítio Nossa Senhora de Fátima, estrada do limoeiro",NA,NA,NA,"Herbário FUEL nº 6463&nf;cachos de frutos verdes Habitat: no interior da mata Hábito: trepadeira","PACA118939",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,"2015","12",NA,NA,"28","63728","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2020-12-20 21:16:41-03","UFV","VIC","845","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Standley","Mexia, Y.","4999",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"VIC000845","VIC000845","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:33:32-03","UFJF","CESJ","10272","PreservedSpecimen","Plantae","Angiosperma",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C. Moreira","L. Krieger","CESJ10272","1971","04","04","América do Sul","Brasil","Rio de Janeiro","Em praia antiga",NA,NA,NA,"Cipó, flores brancas","CESJ010272",NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,"2015","12",NA,NA,"28","17620","auto",NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:42:22-03","UFMS","CGMS","41594","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","G. Staples","A. Pott; V.J. Pott; A.L.B. Sartori; S. Aragaki; L.C.P. Lima; M. Moraes","8845","2001","04","04",NA,"Brasil","Mato Grosso do Sul","Fazenda Margarida, Rio Azul, Rodovia BR-267, Km 552.",NA,NA,NA,"Flor branca. Habitat: Floresta ripária raleada e perturbada. Solo argiloso. Relevo vale. Habito: Trepadeira. Esparsa.","CGMS1071581",NA,"Caracol","-56.7641667","-21.6811111",NA,NA,NA,"-56,7641667","-21,6811111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:42:22-03","UFMS","CGMS","41549","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","G. Staples","A. Pott; V.J. Pott; A.L.B. Sartori; L.C.P. Lima","9737","2002","04","22",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Terezinha, Rodovia MS-276 entre Anaurilândia e Bataguassu.",NA,NA,NA,"Flor ausente. Habitat: Vegetação secundária de cerradão. Solo arenoso. Relevo ondulado. Habito: Trepadeira. Frequente.","CGMS1071534",NA,"Bataguassu","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:42:22-03","UFMS","CGMS","41550","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","G. Staples","A. Pott; V.J. Pott; L.C.P. Lima","9105","2001","06","17",NA,"Brasil","Mato Grosso do Sul","Fazenda Esperança, Rio Mimoso, 12 km norte de Bonito.",NA,NA,NA,"Flor ausente. Fruto castanho. Habitat: Vegetação secundária avançada (capoeirão) de floresta decidual. Solo argiloso eutrófico. Relevo vale. Habito: Trepadeira. Esparsa.","CGMS1071535",NA,"Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"69","2020-07-24 11:01:05-03","UFCG","CSTR","6142","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Lucena, M.F.A.","Fernando, E.M.P.; Silva, P. & Lopes, T.","92","2014","05","05",NA,"Brasil","Pernambuco","Caatinga arbustiva-arbórea aberta.",NA,NA,NA,"Trepadeira, folhas membranáceas, flor branca.; Trilha principal da fazenda",NA,NA,"Itapetim","-37.190299987793","-7.37833023071289",NA,"2014","06",NA,NA,"05","25258","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:28:33-03","UNICAMP","UEC","118241","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R","Bertoncini, AP; Bertoncini, MP","870","1998","09","02",NA,"Brazil","São Paulo","Aldeia Guarani.",NA,NA,NA,"Trepadeira, 5m de altura, folhas membranáceas, frutos marrons; Floresta Estacional Semidecidual Submontana perturbada.","UEC097990","UEC097990","Avaí","-49.316667","-22.166667",NA,"2000","09","-49.316667","-22.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-09-16 10:29:45-03","UNICAMP","UEC","118866","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R","Souza, VC; Souza, JP","11399","1996","06","08",NA,"Brazil","São Paulo","Estrada para Bento de Abreu, Cerca de 2 km da cidade em direção à Rodovia Marechal Rondon.","410","410",NA,"flor, Mata mesófila semidecídua bastante perturbada.","UEC097982","UEC097982","Rubiácea","-50.728889","-21.273611",NA,"2003","11","-50.728889","-21.273611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:28:33-03","UNICAMP","UEC","26965","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Harley, RM","18927","1977","02","22",NA,"Brazil","Bahia","Ca. 4 Km NE from Gentio do Ouro along the road towards Central.","1000","1000",NA,"Climber to ca. 2.5m. Leaves grey-green. Sepals grey-green. Corolla white.; Caatinga on sand and with quartzitic rocks e metamorphosed sandstones forming rock areas with more open vegetation including extensive area of Vellozia.","UEC097977","UEC097977",NA,"-42.5","-11.4",NA,"2019","01","-42.5","-11.4","29",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:28:33-03","UNICAMP","UEC","41683","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Verdcourt, B","Harley, RM","21914","1980","04","28",NA,"Brazil","Bahia","Chapadão Ocidental da Bahia. 10 Km N. of Correntina on the road to Inhaúmas.","600","600",NA,"Climber to 3m. Leaves slightly greyish green above, grey-green beneath. Sepals pale grey-green. Corolla white, anthers white.; Roadside margim of tall deciduous forest.","UEC097983","UEC097983",NA,"-44.65","-13.266667",NA,NA,NA,"-44.65","-13.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:28:33-03","UNICAMP","UEC","84889","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R","Souza, VC; Rodrigues, RR; Sakuragui, CM; Moraes, PLR","5695","1994","04","14",NA,"Brazil","São Paulo","Fazenda Cambuhy. Beira da mata.","600","600",NA,"Escandente; corola alva.; Mata mesófila semidecídua.","UEC097981","UEC097981","Matão","-48.558056","-21.620833",NA,"2003","11","-48.558056","-21.620833","05",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:28:33-03","UNICAMP","UEC","92775","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Rezende, AA","Rezende, AA","317","1996","02","23",NA,"Brazil","São Paulo","São José do Rio Preto/ Mirassol.",NA,NA,NA,"Liana lenhosa, até 5m, com flores brancas. Borda da mata. (Estação de coleta 1).","UEC097986","UEC097986",NA,"-49.380556","-20.81",NA,"1997","09","-49.380556","-20.81","22",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:28:33-03","UNICAMP","UEC","92776","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Rezende, AA","Rezende, AA","235","1995","10","26",NA,"Brazil","São Paulo","São José do Rio Preto/ Mirassol.",NA,NA,NA,"Liana lenhosa, com frutos secos e folhas aveludadas. Borda da mata. (Estação de coleta 1).","UEC097987","UEC097987",NA,"-49.380556","-20.81",NA,"1997","09","-49.380556","-20.81","22",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:28:33-03","UNICAMP","UEC","179456","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Ferreira, PPA","Silva, EM","s.n.","2006","03","18",NA,"Brazil","Paraná","Associação da COAGEL.",NA,NA,NA,"Arbusto escandente, ca. 2m, heliófito, com folhas pilosas e flores amarelas.","UEC031641","UEC031641","Goioerê","-53.0275001525879","-24.184700012207",NA,"2012","03",NA,NA,"11","22997","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:28:33-03","UNICAMP","UEC","79095","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Bernacci, LC; Belinello, R; Moreira, JLA; Sciamarelli, A; Andrade, PRP; Silva, AMC","1828","1995","05","18",NA,"Brazil","São Paulo","Antigo Porto Militão",NA,NA,NA,"Trepadeira lenhosa,latéx leitoso, frutos imaturos.; Mata Mesófila.","UEC097988","UEC097988","Cardoso","-49.9099998474121","-20.0799999237061",NA,"2019","01",NA,NA,"29","22486","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:28:33-03","UNICAMP","UEC","132471","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R","Bernacci, LC; Meira Neto, JAA; Camargo, FC; Andrade, BM; Belinello, R","2033","1995","09","06",NA,"Brazil","São Paulo","Fazenda Rancho Alegre.",NA,NA,NA,"Trepadeira lenhosa, látex leitoso, frutos deiscentes, de casca preta, sementes com pelos castanhos.; Floresta mesófila.","UEC097984","UEC097984","Dracena","-51.5299987792969","-21.4799995422363",NA,"2010",NA,NA,NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:28:33-03","UNICAMP","UEC","88011","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Simão-Bianchini, R","Noronha, MRP; et al.","1183","1995","08","02",NA,"Brazil","São Paulo","Divisa com Mirandópolis. Fazenda Esmeralda. Gleba 13H da área de assentamento do INCRA, margem do braço direito do rio Tietê.",NA,NA,NA,"Trepadeira com frutos.; Borda de mata semidecídua, muito perturbada.","UEC097985","UEC097985","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,"2009","06",NA,NA,"01","36734","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:10:11-03","UNICAMP","UEC","92776","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Resende, AA","Resende, AA","235","1995","08","26",NA,"Brazil","São Paulo","Mirassol",NA,NA,NA,"ORI, Liana Lenhosa com frutos secos e folhas aveludadas. Borda da mata",NA,NA,"São José do Rio Preto","-50.3975","-21.826944",NA,"1997","09","-50.3975","-21.826944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:10:11-03","UNICAMP","UEC","92775","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Resende, AA","Resende, AA","317","1996","02","23",NA,"Brazil","São Paulo","Mirassol",NA,NA,NA,"flor, Liana Lenhosa até 5m, com flores brancas. borda da mata(estação de coleta 1).",NA,NA,"São José do Rio Preto","-49.380556","-20.81",NA,"1997","09","-49.380556","-20.81",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:28:33-03","UNICAMP","UEC","88011","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R","Pereira-Noronha, MR; et al.","1183","1995","08","02",NA,"Brazil","São Paulo","Fazenda Esmeralda, Divisa com Mirandópolis. Gleba 13 H da área de assentamento do INCRA, margem do braço direito do Rio Tietê.",NA,NA,NA,"Trepadeira com frutos.; Borada de Mata seca semidecídua, muito pertubada.",NA,NA,"Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,"2009","06",NA,NA,"01","36734","auto",NA,NA,NA,NA,NA,NA
"84","2019-11-19 14:06:01-03","UFRPE","PEUFR","53196","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vill) Hallier f.","F. D. S. Santos","A. Pott; A. L. B. Sartori; S. Aragaki; L. C. P. Lima; M; Moraes","8845","2001","04","04",NA,"Brasil","Mato Grosso do Sul","Fazenda Margarida, Rio Azul, rodovia BR-267, Km 552",NA,NA,NA,"Trepadeira; esparsa; flor branca.","PEUFR053196",NA,"Caracol","-56.764167","-21.681111",NA,"2017","01","56º45'51W","21º40'52S","19",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-04-22 16:18:41-03","UFPB","JPB","36300","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Junqueira, MER; Queiroz, LP de","179","2003","03","10","Southern America","Brasil","Bahia","Estrada Morro do Chapéu-Irecê.","748","748",NA,"; HABITAT: Campo rupestre; DESC: Folhas papiráceas, concolores, verde-acinzentadas. Flores com sépalas verde-acinzentadas, corola externamente branca, com áreas mesopétalas cinza. Estames com filetes brancosFoto DNA.",NA,NA,"Morro do Chapéu","-41.369722","-11.471667",NA,NA,NA,"-41.369722","-11.471667",NA,NA,NA,NA,NA,NA,NA,NA,NA
