"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","continentOcean","class","order","relatedCatalogItem","individualCount","fieldNumber","typeStatus","preparationType"
"51","2020-02-08 10:35:07-03","NBC","NL-BOTANY","U.1736154","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Lindeman JC; Haas JH de",NA,"1966","05","13","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1736154","NL-U1736154",NA,NA,NA,"Brasiliae australis. Est. Parana. Rio Tigre Preto, border of Santa Catarina.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736154 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America","Magnoliopsidae","Solanales",NA,NA,NA,NA,NA
"52","2020-02-08 10:35:07-03","NBC","NL-BOTANY","U.1736155","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Lindeman JC; Haas JH de",NA,"1966","12","22","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1736155","NL-U1736155",NA,NA,NA,"Brasiliae australis. Est. Parana. Bank of Rio Iguacu E. of ferry to Capanema.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736155 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America","Magnoliopsidae","Solanales",NA,NA,NA,NA,NA
"53","2020-02-08 10:35:07-03","NBC","NL-BOTANY","U.1736156","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Lindeman JC; Haas JH de",NA,"1966","11","06","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1736156","NL-U1736156",NA,NA,NA,"Brasiliae australis. Est. Parana. Near Rio Iguacu, S. of Campo Novo.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736156 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America","Magnoliopsidae","Solanales",NA,NA,NA,NA,NA
"54","2020-02-08 10:35:07-03","NBC","NL-BOTANY","U.1736157","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Lindeman JC; Haas JH de",NA,"1966","03","21","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1736157","NL-U1736157",NA,NA,NA,"Brasiliae australis. Est. Parana. Just N of Boa Esperanza, 30 km SE. of Jussara.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736157 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America","Magnoliopsidae","Solanales",NA,NA,NA,NA,NA
"55","2020-02-08 10:35:07-03","NBC","NL-BOTANY","U.1736158","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","08","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1736158","NL-U1736158",NA,NA,NA,"Brasiliae australis. Est. Parana. Capoeira wood near Cerro Azul.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736158 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America","Magnoliopsidae","Solanales",NA,NA,NA,NA,NA
"56","2020-02-08 10:35:07-03","NBC","NL-BOTANY","WAG.1831885","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Hatschbach GG",NA,"1977","05","03","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1831885","NL-WAG1831885",NA,NA,NA,"Cerro Azul, arredores, Paraná.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1831885 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Southern America","Magnoliopsidae","Solanales",NA,NA,NA,NA,NA
"57","2020-11-04 11:19:53-03","ESALQ","ESA","62881","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,NA,"Silva, E.A. et al.",NA,"1998","03","29","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"ESA062881","ESA062881",NA,NA,NA,NA,NA,NA,NA,"63728","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:19:53-03","ESALQ","ESA","91983","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,NA,"Viani, R.A.G. ; Costa, J.C.","570.0","2005","06","28","Brasil","São Paulo","Pereiras","-47.9700012207031","-23.0699996948242",NA,NA,"ESA091983","ESA091983",NA,NA,NA,NA,NA,NA,NA,"19757","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:19:53-03","ESALQ","ESA","130784","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35987.0","2013","02","28","Brasil","Rio de Janeiro","Piraí","-22.5971","-43.9871","-22.5971","-43.9871","ESA130784",NA,"2013",NA,NA,"Fragmento 56 (TAV). Floresta Ombrófila Densa.","540","540","Arbusto. Fruto verde.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:19:53-03","ESALQ","ESA","130782","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35985.0","2013","02","26","Brasil","Rio de Janeiro","Barra Mansa","-22.5262","-44.2232","-22.5262","-44.2232","ESA130782",NA,"2013",NA,NA,"Fragmento 50 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","464","464","Arbusto",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:19:53-03","ESALQ","ESA","130790","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35993.0","2013","02","23","Brasil","São Paulo","Caçapava","-23.1347","-45.6848","-23.1347","-45.6848","ESA130790",NA,"2013",NA,NA,"Fragmento 2900 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","575","575","Arbusto",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:19:53-03","ESALQ","ESA","130787","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35990.0","2013","02","23","Brasil","São Paulo","Guaratinguetá","-22.7939","-45.287","-22.7939","-45.287","ESA130787",NA,"2013",NA,NA,"Fragmento 33 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa. Área alagável.","558","558","Arbusto",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:19:54-03","ESALQ","ESA","88988","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Viani, R.A.G. et al.","345.0","2003","07","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"ESA088988","ESA088988",NA,NA,NA,NA,NA,NA,NA,"63728","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:19:54-03","ESALQ","ESA","88154","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Viani, R.A.G. et al.","334.0","2003","03","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"ESA088154","ESA088154",NA,NA,NA,NA,NA,NA,NA,"63728","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:19:54-03","ESALQ","ESA","96136","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Lovato, M.C.","Fregonese, J.N.",NA,"2004","03","10","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"ESA096136","ESA096136","2004",NA,NA,NA,NA,NA,NA,"63728","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:19:53-03","ESALQ","ESA","31495","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,NA,"Jarenkow, J.A. et al.","1668.0","1990","03","27","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ESA031495","ESA031495",NA,NA,NA,NA,NA,NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:19:53-03","ESALQ","ESA","33561","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,NA,"Jarenkow, J.A.","2107.0","1992","04","10","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ESA033561","ESA033561",NA,NA,NA,NA,NA,NA,NA,"20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:19:53-03","ESALQ","ESA","33582","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,NA,"Jarenkow, J.A.","2128.0","1992","08","11","Brasil","Rio Grande do Sul","Vale do Sol","-52.6831016540527","-29.6035995483398",NA,NA,"ESA033582","ESA033582",NA,NA,NA,NA,NA,NA,NA,"19833","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:19:53-03","ESALQ","ESA","106000","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,"Sobral, M.","Verdi, M.","16.0","2007","11","12","Brasil","Santa Catarina","Mafra","-49.8053016662598","-26.111400604248",NA,NA,"ESA106000","ESA106000","2013",NA,NA,NA,NA,NA,NA,"66490","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 12:16:09-03","ESALQ","ESA","134000","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Rodrigues, R. R.","446.0","2009","04","15","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783","50? 35' 18","24? 17' 06","ESA134000",NA,NA,NA,NA,"Trilha do vale do Rio Varanal",NA,NA,"arbusto","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:33:40-03","MN","R","11988","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Stehmann, J.R.","Glaziou, A.F.M.","6058","1872","10","21","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R000011988","R000011988_001","2017","05","10",NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:33:40-03","MN","R","11995","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Glaziou, A.F.M.","7791 a","1874","09","05","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"R000011995","R000011995_001",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-07-02 14:04:19-03","JBP","HPL","7787","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,"H. Lorenzi","H. Lorenzi & V.F. Kinupp","2172","2000","02","09","Brasil","MS","Caarapó","-54.8222","-22.6342",NA,NA,NA,NA,"2000","02","09","Coletado sempre próximo a cercas, porteiras, currais e mata-burros.",NA,NA,NA,"38411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-07-02 14:04:19-03","JBP","HPL","7788","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,"H. Lorenzi","H. Lorenzi","2543","2000","12","16","Brasil","MG","São Sebastião do Paraíso","-46.9914","-20.9169",NA,NA,NA,NA,"2000","12","16","Coletado na Fazenda Ipoméia, em áreas abertas de pastagem e em beira de mata - onde é muito comum.",NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2015-07-02 14:04:19-03","JBP","HPL","7789","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium",NA,"H. Lorenzi","H. Lorenzi","2290","2000","03","30","Brasil","MG","Itamogi","-47.0483","-21.0781",NA,NA,NA,NA,"2000","03","30","Coletado na Fazenda Ipoméia (fundos), em pastagem e beira de cerca.",NA,NA,NA,"11256","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-02-15 11:50:48-02","IPA","IPA","10185","S","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Pickel, B.; Koscinski, M.; Koscinski, M.","4921","1930","05",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"IPA0010185",NA,NA,NA,NA,"Santana do Riacho, Serra da Cantareira.",NA,NA,"Herb. Mus. Flor. 283",NA,NA,"Plantae","Southern America",NA,NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:33:24-03","IAP","PACA-AGP","320","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo Sicher","Rambo, B.",NA,"1933","03","05","Brasil","RS","Alto Feliz","-51.312198638916","-29.3918991088867",NA,NA,"PACA000320",NA,"1954","09","19","P. Caí",NA,NA,"Confirmado por M. Vignoli-Silva em 2006. Habitat: In dumetosis secundariis. Fenofase: flor","9761","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"78","2019-08-27 13:33:24-03","IAP","PACA-AGP","85712","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","R. M. Senna","O. Schaffer",NA,"2001","01","24","Brasil","RS","Barracão","-51.4606018066406","-27.6716995239258",NA,NA,"PACA085712",NA,NA,NA,NA,"Base Maesa- Bourscheid.",NA,NA,"Árvore, coerana.&nf;Confirmado por M. Vignoli-Silva em 2006.","28327","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"79","2019-08-27 13:33:24-03","IAP","PACA-AGP","73819","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","L. A. Mentz","L. Sevegnani",NA,"1993","08","04","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"PACA073819",NA,NA,NA,NA,"Est. Exp. Fitotécnica de Osório.",NA,NA,"Árvore com 8m de altura.&nf;Confirmado por M. Vignoli-Silva em 2006. Habitat: Em mata secundária.","28094","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"80","2019-08-27 13:33:24-03","IAP","PACA-AGP","47137","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo Sicher","Rambo, B.",NA,"1950","05","22","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA047137",NA,"1954","09","19","Butterberg",NA,NA,"Confirmado por M. Vignoli-Silva em 2008 Habitat: In dumetosis secundariis. Fenofase: fruto semievoluto","21601","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"81","2019-08-27 13:33:24-03","IAP","PACA-AGP","42305","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo","Rambo, B.",NA,"1949","07","02","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA042305",NA,"1954","09","19","Langschneis",NA,NA,"Sem material. Habitat: In silvula secundaria Fenofase: fruto semievoluto","21601","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"82","2019-08-27 13:33:24-03","IAP","PACA-AGP","46257","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo Sicher","Rambo, B.",NA,"1950","03","13","Brasil","RS","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,"PACA046257",NA,"1954","09","19",NA,NA,NA,"Confirmado por M. Vignoli-Silva em 2006. Habitat: In silvula secundaria. Fenofase: flor","22252","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"83","2019-08-27 13:33:24-03","IAP","PACA-AGP","9193","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","B. Rambo SJ Sicher","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"PACA009193",NA,"1954","09","19","Jarí",NA,NA,"Confirmado por M. Vignoli-Silva em 2006. Habitat: In silvula campestri. Fenofase: sterilis","59498","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"84","2019-08-27 13:33:24-03","IAP","PACA-AGP","104503","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","A. sehnem","Sehnem, A.","1302","1954","10","10","Brasil","RS",NA,NA,NA,NA,NA,"PACA104503",NA,NA,NA,NA,"Vale Vêneto.",NA,NA,"Arvorezinha.",NA,NA,"Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"85","2019-08-27 13:33:24-03","IAP","PACA-AGP","107813","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","E. Soares","E. Soares","107813","2005","04","12","Brasil","RS","Caraá","-50.3525","-29.774444","50°21'09''W","29°46'28''S","PACA107813",NA,"2005","04","12",NA,NA,NA,"arbusto de 2a 3m altitude, inflorescência subglobosa",NA,NA,"Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"86","2019-08-27 13:33:24-03","IAP","PACA-AGP","107815","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","E. Soares","E. Soares","78","2005","04","10","Brasil","RS","Riozinho","-50.424167","-29.5825","50°25'27''W","29°34'57''S","PACA107815",NA,"2005","04","10","Estrada de acesso a queda d'água da Cascata Chuvisqueiro.",NA,NA,"arvoreta, ca 2 m, corola creme-esverdeada Habitat: Orla da mata",NA,NA,"Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"87","2019-08-27 13:33:24-03","IAP","PACA-AGP","50615","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo Sicher","Sehnem, A.","4433a","1950","03","15","Brasil","RS","Santa Rita",NA,NA,NA,NA,"PACA050615",NA,"1954","09","19","P. Montenegro","400","400","Número: 4433a&nf;Smithsonian Institutions, dez. 1985.&nf;Confirmado por M. Vignoli-Silva em 2006. Habitat: In dumetosis secundariis. Arbor in silva. Fenofase: flor",NA,NA,"Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"88","2019-08-27 13:33:24-03","IAP","PACA-AGP","3844","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo Sicher","Rambo, B.",NA,"1941","01","05","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"PACA003844",NA,"1954","09","19","São Valentino",NA,NA,"Confirmado por M. Vignoli-Silva em 2006. Habitat: In dumetosis secundariis. Fenofase: sterilis","49662","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"89","2019-08-27 13:33:24-03","IAP","PACA-AGP","46426","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo","Rambo, B.",NA,"1950","03","20","Brasil","RS","Gramado","-50.8739013671875","-29.3785991668701",NA,NA,"PACA046426",NA,"1954","09","19",NA,NA,NA,"Sem material. Habitat: In silvula secundaria Fenofase: flor","13851","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"90","2019-08-27 13:33:24-03","IAP","PACA-AGP","11312","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Emrich-Rambo Sicher","Emrich, K.",NA,"1943",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA011312",NA,"1954","09","19","Montserrat",NA,NA,"Confirmado por M. Vignoli-Silva em 2006. Habitat: In campestribus dumetosis. Fenofase: flor","29946","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"91","2019-08-27 13:33:24-03","IAP","PACA-AGP","76332","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","J. A. Jarenkow","J. A. Jarenkow","2107","1992","04","10","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"PACA076332",NA,"1992","07",NA,"Perdida",NA,NA,"Arvoreta com cerca de 6m de altura. Habitat: Em borda de mata atlântica de encosta. Fenofase: flores verde-amareladas Hábito: arvoreta","20837","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"92","2019-08-27 13:33:24-03","IAP","PACA-AGP","107811","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","E. Soares, M. Vignoli-Silva & L. A. Mentz","E. Soares","76","2005","03","19","Brasil","RS","Três Cachoeiras","-49.9244003295898","-29.4556007385254",NA,NA,"PACA107811",NA,"2005","03","19","RS, br 101, km 26, à 1 km de três Cachoeiras.",NA,NA,"árvore com ca. de 6m de altura, caule ramificado desde a base e com lenticelas. Flores abertas durante o dia, sem perfume no momento da coleta.&nf;&nf;indivíduo com muitas flores. corola com tubo verde. Habitat: Em beira de estrada, ao la","17224","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"93","2019-08-27 13:33:24-03","IAP","PACA-AGP","102885","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","M. Vignoli-Silva; E. L. C. Soares e L. A. Mentz","C. Mondim & A. Iob","2677","2002","05","05","Brasil","SC","Timbé do Sul","-49.8471984863281","-28.8302993774414",NA,NA,"PACA102885",NA,"2006","05","02","na estrada para rocinha",NA,NA,"árvore com cerca de 4 metros de altura Habitat: beira de estrada Fenofase: flor esverdeada","15081","auto","Magnoliophyta",NA,"Magnoliatae","Solanales",NA,NA,NA,NA,NA
"94","2020-12-20 21:19:29-03","UFV","VIC","034560","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.",NA,"Estevan, D.A.; et al.","718","2005","05","04","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"VIC034560",NA,NA,NA,NA,"Fazenda Califórnia",NA,NA,"Árvore de flores verdes e frutos imaturos verdes.","32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-10-20 14:18:15-03","UFOPA","HSTM","7871","PreservedSpecimen","Plantae","Solanaceae","Cestrum","intermedium","Cestrum intermedium","Sendtn.","Garcia, R.J.F.; Pando, R.S.","Garcia, R.J.F.; Martini, R.A.A.","2490","2005","05","06","Brasil","São Paulo","Cubatão","-46.405556","-23.848611","46º24'20''W","23º50'55''S","HSTM007871","HSTM007871","1905","06","28","Indústria COPEBRÁS. Trilha 1 (10 a 100 m.s.m.). Capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
