"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","822613","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","P. Fiaschi","2804","2005","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=914787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822613","Magnoliophyta","Malpighiales","L.f.","P. Fiaschi","Bahia","Arataca","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatigui à Serra das Lontras","-39.4080556","-15.2027778","NY00822613_01","600","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","527265","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis riedeliana","A. F. M. Glaziou","6132","1872",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527265","Magnoliophyta","Malpighiales","Müll.Arg.","G. L. Webster","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.212076","-22.951842","NY00527265_01",NA,NA,"riedeliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02890581","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","A. M. Amorim","3699","2003","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3154585' target='other'> <mi>dwc_moreinfo</mi></a>","NY02890581","Magnoliophyta","Malpighiales","L.f.","I. Cordeiro","Bahia","Jussari","RPPN Serra do Teimoso, Rod. Jussari - Palmira, entra ca. 7.5 km de Jussari, Faz. Teimoso.","-39.5389","-15.1619","NY02890581_01","641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01451668","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","I. Cordeiro","58","1985","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326593' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451668","Magnoliophyta","Malpighiales","L.f.",NA,"Roraima",NA,"43 e 140 km ao N do Equador, estrada Manaus-Caracaraí, BR-174.",NA,NA,"NY01451668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01451680","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","W. A. Rodrigues","4247","1962","01","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326595' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451680","Magnoliophyta","Malpighiales","L.f.",NA,"Rondônia",NA,"Forte Príncipe da Beira, local Baía.",NA,NA,"NY01451680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01451662","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","M. G. da Silva","780","1967","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695122' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451662","Magnoliophyta","Malpighiales","L.f.","M. H. Nee","Amazonas",NA,"Solimões, embocadura do rio Purus, Anori, Lago Daoca",NA,NA,"NY01451662_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01451676","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","B. A. Krukoff","8257","1936","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695247' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451676","Magnoliophyta","Malpighiales","L.f.","G. L. Webster","Amazonas","São Paulo de Olivença","Basin of Rio Solimoes, near Palmares.","-69.5048332","-4.696879","NY01451676_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01451672","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","G. T. Prance","14935","1971","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324738' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451672","Magnoliophyta","Malpighiales","L.f.","H.-J. Esser","Amazonas",NA,"Rio Cuieras just below mouth of Rio Brancinho","-60.5089","-2.8275","NY01451672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","870621","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","P. Claussen","744",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870621","Magnoliophyta","Malpighiales","L.f.","M. H. Nee","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,"NY00870621_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","754520","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","D. C. Daly","7799","1993","04","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754520","Magnoliophyta","Malpighiales","L.f.","Unspecified Determiner","Acre","Marechal Thaumaturgo","Reserva Extrativista do Alto Juruá, Rio Juruá, right bank. Caipora, above mouth of Igarapé Caipora, opposite Fazenda Natal","-72.67","-9.3","NY00754520_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","527266","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis riedeliana","A. F. M. Glaziou","6132","1872",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187041' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527266","Magnoliophyta","Malpighiales","Müll.Arg.","G. L. Webster","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.212076","-22.951842","NY00527266_01",NA,NA,"riedeliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01451675","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","B. V. Rabelo","3745","1987","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326591' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451675","Magnoliophyta","Malpighiales","L.f.","D. C. Daly","Pará","Anajás","Ilha de Marajó, rio Mucuons, região dos Campos, Fazenda Fura-Olho.","-49.62","-0.6","NY01451675_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","585872","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","W. W. Thomas","10409","1994","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00585872","Magnoliophyta","Malpighiales","L.f.","K. J. Wurdack","Bahia","Uruçuca","Uruçuca, Escola Media de Agropecuaria da Regiao Cacaueria Reserva Gregório Bondar","-39.2842","-14.6033","NY00585872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1552492","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","L. Riedel","1052","1833",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1947711' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552492","Magnoliophyta","Malpighiales","L.f.","M. H. Nee",NA,NA,NA,NA,NA,"NY01552492_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","870620","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","P. Claussen","744",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870620","Magnoliophyta","Malpighiales","L.f.","M. H. Nee","Minas Gerais",NA,"Brésil (Minas-Geraes)",NA,NA,"NY00870620_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","527255","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","A. C. Cervi","2417","1986","12","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551749' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527255","Magnoliophyta","Malpighiales","L.f.","A. C. Cervi","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.72","-25.42","NY00527255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01451690","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","R. de Lemos Fróes","12191/104","1941","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695318' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451690","Magnoliophyta","Malpighiales","L.f.","M. H. Nee","Amazonas",NA,"Basin of Rio Solimoes. Vargem Grande.",NA,NA,"NY01451690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","754529","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","B. A. Krukoff","5663",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551744' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754529","Magnoliophyta","Malpighiales","L.f.","G. L. Webster","Acre",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","-69","-9.33","NY00754529_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","629691","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","W. W. Thomas","7387","1991","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551773' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629691","Magnoliophyta","Malpighiales","L.f.","J. A. Kallunki","Bahia","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel 14. Tree # 521","-39.0617","-14.4231","NY00629691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","527263","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","R. S. Pinheiro","28","1967","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527263","Magnoliophyta","Malpighiales","L.f.","M. J. Huft","Bahia","Itapebi","Itapebi, Faz. Lombardia","-39.524762","-15.872865","NY00527263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01451682","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","G. T. Prance","7361","1968","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551752' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451682","Magnoliophyta","Malpighiales","L.f.","W. Punt","Acre","Tarauacá","Vicinity of Tarauacá","-70.77","-8.15","NY01451682_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","527270","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","J. G. Jardim","1767","1998","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551786' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527270","Magnoliophyta","Malpighiales","L.f.",NA,"Bahia","Uruçuca","Rod. Ilhéus/Itacaré, ca. 5 km do Distrito de Serra Grande","-39.2842","-14.5933","NY00527270_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01451664","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","B. A. Krukoff","5865","1934","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695124' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451664","Magnoliophyta","Malpighiales","L.f.","G. L. Webster","Pará",NA,"near Trapiche Hypolito.",NA,NA,"NY01451664_01 NY01451664_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1552491","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","L. Riedel","1052","1833",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1947707' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552491","Magnoliophyta","Malpighiales","L.f.","M. H. Nee",NA,NA,NA,NA,NA,"NY01552491_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","330620","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","M. Silveira","763","1994","05","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00330620","Magnoliophyta","Malpighiales","L.f.","D. C. Daly","Acre","Porto Walter","Bacia do Alto Juruá, Rio Juruá-mirim, margem esquerda, seringal Lucanha, colocacao Vista Alegre.","-72.82","-8.12","NY00330620_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","527276","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","F. J. Roldán","1861","1992","07","14","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527276","Magnoliophyta","Malpighiales","L.f.",NA,"Bolívar","Margarita","Mpios. Margarita y San Martín de Loba, Reserva El Garcero","-74.08","9",NA,"5","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","527269","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","R. M. Klein","959","1955","01","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551761' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527269","Magnoliophyta","Malpighiales","L.f.","L. B. Smith","Santa Catarina","Itajaí","Cunhas, Itajaí","-48.6617","-26.9081","NY00527269_01","15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01451678","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","N. A. Rosa","4250","1982","04","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1322709' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451678","Magnoliophyta","Malpighiales","L.f.","M. H. Nee","Amapá",NA,"Margem da estrada Macapá-Mazagão.",NA,NA,"NY01451678_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01451685","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","W. Milliken","24","1987","03","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1326590' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451685","Magnoliophyta","Malpighiales","L.f.","W. Milliken","Roraima",NA,"SEMA Ecological Reserve, Ilha de Maracá. Riverine vegetation bordering the Igarapé Pedra Sentada.","-61.716667","3.5","NY01451685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01451663","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","B. A. Krukoff","6079","1934","09","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695123' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451663","Magnoliophyta","Malpighiales","L.f.","M. H. Nee","Amazonas","Humaitá","Basin of Rio Madeira, near Tres Casas.","-62.6839542","-6.9876421","NY01451663_01 NY01451663_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","527258","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","J. G. Jardim","648","1995","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551748' target='other'> <mi>dwc_moreinfo</mi></a>","NY00527258","Magnoliophyta","Malpighiales","L.f.","G. L. Webster","Bahia","Itacaré","Rodovia Itacaré/Taboquinhas entrada a 6 km de Itacaré. Loteamento de Marambaia","-39.026455","-14.310972","NY00527258_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1145527","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","M. P. M. de Lima","253","1994","01","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320144' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145527","Magnoliophyta","Malpighiales","L.f.",NA,"Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Área P1.","-42.28333","-22.525","NY01145527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","870613","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","J. M. Pires","9017","1963","04","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870613","Magnoliophyta","Malpighiales","L.f.","G. L. Webster","Distrito Federal","Brasília","Catetinho.","-47.988069","-15.948311","NY00870613_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01874331","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","L.A. Gomes","1144","2013","07","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2504542' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874331","Magnoliophyta","Malpighiales","L.f.","L.A. Gomes","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Borda de mata. Lado esquerdo d via principal de acesso ao Povoado Crasto.","-37.4344","-11.3731","NY01874331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01451661","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","D. F. Austin","7051","1979","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695121' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451661","Magnoliophyta","Malpighiales","L.f.","M. J. Huft","Amapá",NA,"Estrada entre Mazagão Novo e Rio Preto.",NA,NA,"NY01451661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00754535","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","G. T. Prance","2963 A","1966","10","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=551691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754535","Magnoliophyta","Malpighiales","L.f.","A. H. Gentry","Acre","Cruzeiro do Sul","Igarape Preto, near confluence with the Rio Moa","-72.85","-7.62","NY00754535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01451691","PreservedSpecimen","Plantae","Phyllanthaceae","Margaritaria","nobilis","Margaritaria nobilis","H. S. Irwin","48110","1960","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1695827' target='other'> <mi>dwc_moreinfo</mi></a>","NY01451691","Magnoliophyta","Malpighiales","L.f.","M. H. Nee","Amapá",NA,"Rio Oiapoque; just above Cachoeira Utussansain.",NA,NA,"NY01451691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
