"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","1030462","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Collector unspecified","1976","09","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117197' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030462","Distrito Federal","área da sede do IBDF.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","16232",NA,NA,"NY01030462_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","436559","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","R. M. Harley","1988","10","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=222714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00436559","Bahia","Pico das Almas: vertente leste. Entre Junco-Faz. Brumadinho, 10 km ao N-O da cidade.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","25748","1160","1160","NY00436559_01","Rio de Contas","-41.9","-13.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01067129","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","G. Pereira-Silva","1979","11","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2996676' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067129","Distrito Federal","Estrada Rio Brecho.","Magnoliophyta","Sapindales","A.St.-Hil.",NA,"40",NA,NA,"NY01067129_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1006688","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. S. Irwin","1964","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116645' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006688","Mato Grosso","Ca. 50 km. N. of Barra do Garças, on rd. to Xavantina.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","6859","300","400","NY01006688_01",NA,"-52.22","-15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1030485","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","M. Pereira Neto","1989","07","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117284' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030485","Minas Gerais","Parque Nacional do Grande Sertão veredas. Fazenda do Sr. Edgar, cerrado a 10 Km da sede da Fazenda, próximo ao Rio Carinhanha.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","429","760","760","NY01030485_01","Formoso","-45.78","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1030506","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. S. Irwin","1966","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117329' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030506","Goiás","Ca. 30 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","17972","950","950","NY01030506_01","Caiapônia","-51.82","-17.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1030505","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. S. Irwin","1966","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117328' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030505","Goiás","Ca. 87 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","17555","700","700","NY01030505_01","Piranhas","-51.9","-16.43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1006682","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. S. Irwin","1964","10","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116623' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006682","Goiás","Ca. 38 km. E. of Caiapônia on road to Jataí. Serra do Caiapó.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","6999","800","1000","NY01006682_01","Caiapônia","-51.8","-17.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1006687","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. S. Irwin","1964","09","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116638' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006687","Distrito Federal","28 km. S.W. of Brasília.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","5961",NA,NA,"NY01006687_01","Brasília","-48.18","-15.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1006696","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","R. C. de Mendonça","1997","08","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116697' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006696","Goiás","Fazenda Engenho a 11 Km de Niquelândia em direção a Dois Irmãos. Propriedade da Companhia Níquel Tocantins (Área de Preservação Ambiental da C.N.T.); nascente do Rio Traíras.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","3068","700","700","NY01006696_01","Niquelândia","-48.4239","-14.7086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","436566","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","I. Mimura","1962","08","29","South America","Brazil","sheet",NA,"(de planta 2) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=222723' target='other'> <mi>dwc_moreinfo</mi></a>","NY00436566","São Paulo","Uma área disjuntiva de cerrado, de várias centenas de km cuadrados, rodeada antigamente por mata. Ca. 7,1 km SSE em linha reta da praça principal de Sao José dos Campos.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","538",NA,NA,"NY00436566_01","Sao José dos Campos","-45.88","-23.1703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1006702","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. C. de Sousa","1988","08",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116708' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006702","Minas Gerais","Tapira. Triângulo Mineiro.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","17135",NA,NA,"NY01006702_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1030489","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","A. A. dos Santos","2002","06","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117292' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030489","Minas Gerais","Área de influência da AHE Queimado; influência direta.","Magnoliophyta","Sapindales","A.St.-Hil.",NA,"1297",NA,NA,"NY01030489_01","Unaí","-47.3247","-16.2203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1030461","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","G. T. Prance","1964","09","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117196' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030461","Mato Grosso","Road Chavantina to Garapu. Serra do Roncador.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","59143",NA,NA,"NY01030461_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1006694","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","D. Alvarenga","1998","05","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116692' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006694","Goiás","ca. 31 km de Niquelândia em direção a Muquém. próximo ao córrego Dois Irmãos. W. FOLHA: SD-22-Z-B (Uruaçú).","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","1199","470","470","NY01006694_01","Niquelândia","-48.1783","-14.4756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1006750","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","M. L. M. Azevedo","1988","08","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117150' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006750","Distrito Federal","Área do Cristo Redentor.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","91",NA,NA,"NY01006750_01","Brasília","-47.9133","-15.9203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1006703","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","G. T. Prance","1964","07","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116711' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006703","Goiás","5-10 km. north of Veadeiros; Valley of Rio Parana. Chapada dos Veadeiros.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","58230",NA,NA,"NY01006703_01","Alto Paraíso de Goiás","-47.5097","-14.1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","436558","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","R. M. Harley","1988","11","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=222713' target='other'> <mi>dwc_moreinfo</mi></a>","NY00436558","Bahia","2-9 km da cidade na estrada a Arapiranga (Furna) para o aeroporto.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","26119","950","1050","NY00436558_01","Rio de Contas","-41.8","-13.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1030491","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","E. Guarino","2001","08","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117296' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030491","Distrito Federal","Fazenda Sucupira, na estrada que liga o Riacho Fundo I a antiga Sede do Clube da EMBRAPA.","Magnoliophyta","Sapindales","A.St.-Hil.",NA,"772","1000","1000","NY01030491_01","Brasilia","-48.02","-15.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-28 16:40:00-03","NY","NYBG","436575","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","E. M. Zardini","1995","08","22","South America","Paraguay","sheet",NA,"DNA voucher. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=222718' target='other'> <mi>dwc_moreinfo</mi></a>","NY00436575","San Pedro","Yaguareté forest (Sustainable Forest Systems Site) E of arroyo Mboi.","Magnoliophyta","Sapindales",NA,"J. D. Mitchell","43297",NA,NA,NA,NA,"-56.1181","-23.8097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1030501","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","Illegible collector name","1991","09","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117321' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030501","Minas Gerais","Serra do Batieixo","Magnoliophyta","Sapindales","A.St.-Hil.",NA,"573","750","750","NY01030501_01","Cristália","-42.8619","-16.8006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","685167","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","W. Hoehne","1949","08","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887070' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685167","São Paulo","Brooklyn Paulista.","Magnoliophyta","Sapindales","A.St.-Hil.","J. R. Pirani","s.n.",NA,NA,"NY00685167_01","Sao Paulo","-46.680951","-23.621551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01067127","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","G. Pereira-Silva","1985","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205728' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067127","Goiás","Serra da Torre da Embratel- Jaragua","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","503","1100","1100","NY01067127_01","Jaraguá","-49.33","-15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1030512","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","R. Romero","1994","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117340' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030512","Minas Gerais","Próximo a guarita de Sacramento, PARNA, Serra da Canastra, Sacramento.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","1209",NA,NA,"NY01030512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1030513","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","B. A. S. Pereira","1994","08","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117345' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030513","Goiás","Km da estrada Posse/Guarani de Goias - via serra; na cabeceira de uma vereda no km 07 da estrada Posse/Guarani de Goias.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","2628",NA,NA,"NY01030513_01","Posse","-46.3692","-14.0933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1006691","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","E. P. Heringer","1980","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116683' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006691","Distrito Federal","Bacia do Rio São Bartolomeu.","Magnoliophyta","Sapindales","A.St.-Hil.","B. A. S. Pereira","5284",NA,NA,"NY01006691_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1006680","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. S. Irwin","1964","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116620' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006680","Goiás","Ca. 40 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","7462","800","1000","NY01006680_01","Caiapônia","-51.78","-17.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1006681","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","H. S. Irwin","1964","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116622' target='other'> <mi>dwc_moreinfo</mi></a>","NY01006681","Goiás","Ca. 40 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","7462","800","1000","NY01006681_01","Caiapônia","-51.78","-17.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01314512","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","G. K. Gottsberger","1983","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1570415' target='other'> <mi>dwc_moreinfo</mi></a>","NY01314512","Pará","Reserva Florestal de Gorotire (Kayapó-Indian Reservation). Surroundings of Gorotire village at Rio Fresco.","Magnoliophyta","Sapindales","A.St.-Hil.",NA,"121-17183","200",NA,"NY01314512_01",NA,"-51.12","-7.78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1030499","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","L. Cobra","1964","10","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117318' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030499","Distrito Federal","Mirante-Sobradinho.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","288",NA,NA,"NY01030499_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1030464","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","J. A. Ratter","1967","07","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117204' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030464","Mato Grosso","c. 6 km. E. of Xavantina.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","R.159",NA,NA,"NY01030464_01",NA,"-52.33","-14.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1030507","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","J. A. Ratter","1976","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117330' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030507","Mato Grosso","Above Agua Quente.","Magnoliophyta","Sapindales","A.St.-Hil.",NA,"R.3277",NA,NA,"NY01030507_01","Barra do Garças","-52.2567","-15.8903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1030469","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","E. P. Heringer","1976","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117215' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030469","Distrito Federal","Sobradinho - Fercal.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","15871",NA,NA,"NY01030469_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02692963","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","S. A. Mori","1984","07","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2973048' target='other'> <mi>dwc_moreinfo</mi></a>","NY02692963","Goiás","1 km W of Jaraguá.","Magnoliophyta","Sapindales","A.St.-Hil.",NA,"16856","800","800",NA,"Jaraguá","-49.3342","-15.7569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1030451","PreservedSpecimen","Plantae","Anacardiaceae","Anacardium","humile","Anacardium humile","J. M. Pires","1978","08","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117153' target='other'> <mi>dwc_moreinfo</mi></a>","NY01030451","Mato Grosso","Base de helicópteros de Sararé, RADAMBRASIL; folha SD 21-YA, ponto 33A.","Magnoliophyta","Sapindales","A.St.-Hil.","J. D. Mitchell","16353","500","500","NY01030451_01",NA,"-58.75","-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
