"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"597","2020-06-15 15:30:33-03","UNESP-RC","HRCB","22113","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Romero, R.","2867","1995","09","27",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. 0,1m. Caule subterrâneo. Cálice vinho. Corola lilás. Estames e gineceu creme",NA,NA,NA,"Mart. ex Benth.","Filardi, F.L.R.","São Roque de Minas","Entrada da estrada para o Retiro de Pedras","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"598","2020-06-15 15:30:33-03","UNESP-RC","HRCB","22091","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Romero, R.","2906","1995","09","27",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto com caule subterrâneo, ca. 0,2m. Cálice roxo. Corola rósea. Frutos imaturos verdes com manchas vinosas",NA,NA,NA,"Mart. ex Benth.","Filardi, F.L.R.","São Roque de Minas","Estrada para Sacramento, 2 km do Posto de observação","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"599","2020-06-15 15:30:33-03","UNESP-RC","HRCB","22128","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Romero, R.","2731","1995","09","24",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto com caule subterrâneo. Cálice vinho. Corola rósea. Estandarte branco no centro. Anteras esverdeadas. Frutos verdes imaturos",NA,NA,NA,"Mart. ex Benth.","Filardi, F.L.R.","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"600","2020-06-15 15:30:33-03","UNESP-RC","HRCB","22099","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","Romero, R.","3078","1995","11","18",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, ca. 0,3m. Cálice vinho. Corola púrpura; região central da carena branca. Anteras rosadas",NA,NA,NA,"Mart. ex Benth.","Filardi, F.L.R.","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,"2005",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"601","2018-10-09 16:31:21-03","UFLA","ESAL","2214","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Marco Antônio Lemos","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; densos cachos; drupas aculeadas",NA,NA,NA,"Mart. ex Benth.",NA,"Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-08-20 12:04:41-03","UFLA","ESAL","32050","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Arruda, I A C; Martins, C P V; Ribeiro, W S","146","2015","09","23",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto subterrâneo, parte externa com cerca de 30cm, cálice enegrecido, corola roxa com superfície adaxial lilás e guias de néctar roxo.; Campo Rupestre, campo geral arenoso.",NA,NA,NA,"Mart. ex Benth.","Arruda, I A C","Itutinga","Serra do Ouro Grosso","-44.655278","-21.306861","100","100",NA,NA,"-44.655278","-21.306861","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-08-20 12:04:41-03","UFLA","ESAL","32081","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Arruda, I A C; Martins, C P V","343","2015","12","12",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, 50cm, cálice roxo-enegrecido, corola lilás c/ estandarte c/ guias de néctar arroxeado e branco.; Campo Rupestre, entremeio.",NA,NA,NA,"Mart. ex Benth.","Arruda, I A C","Itutinga","Serra do Ouro Grosso","-44.637806","-21.309667","93","93",NA,NA,"-44.637806","-21.309667","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-12-17 13:53:23-03","UFLA","ESAL","32220","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Arruda, I A C; Mansanares, M E; Martins, C P","91","2015","09","22",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto subterrâneo, parte externa com cerca de 30 cm, sépalas vináceas-enegrecidas e corola lilás a arroxeada.; Campo Rupestre, campo geral.",NA,NA,NA,"Mart. ex Benth.","Arruda, I A C","Itutinga","Serra do Pombeiro porção Sul","-44.690556","-21.393056","1111","1111",NA,NA,"-44.690556","-21.393056","2017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2018-10-09 16:31:21-03","UFLA","ESAL","6668","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Gavilanes, ML","1.623",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; arroxeada;; cerrado",NA,NA,NA,"Mart. ex Benth.","M. L. Gavilanes","Lavras","Sítio Três Barras","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2018-10-09 16:31:21-03","UFLA","ESAL","7613","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Gavilanes, ML","2.019",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; arroxeada;; cerrado",NA,NA,NA,"Mart. ex Benth.","M. L. Gavilanes","Lavras","Campus da UFLA, próximo a carpintaria","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2018-10-09 16:31:21-03","UFLA","ESAL","7780","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Gavilanes, ML","2.157",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; ; arroxeada;; cerrado",NA,NA,NA,"Mart. ex Benth.",NA,"Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2018-10-09 16:31:21-03","UFLA","ESAL","7875","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Gavilanes, ML","1.490",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; ; ;; cerrado",NA,NA,NA,"Mart. ex Benth.",NA,"Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2018-10-09 16:31:21-03","UFLA","ESAL","8772","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Gavilanes, ML","3.303",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; lilazes perfumadas; drupaceo; cerrado",NA,NA,NA,"Mart. ex Benth.","M. L. Gavilanes","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2017-11-24 14:10:43-02","UFLA","ESAL","19848","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Paulo Hideyuki Oda","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; 2,m; roxa;; cerrado",NA,NA,NA,"Mart. ex Benth.",NA,"Berilo",NA,"-42.4655990600586","-16.9517002105713",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31142","auto",NA,NA,NA,NA,NA,NA
"611","2017-11-24 14:10:43-02","UFLA","ESAL","2079","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Matoso, F","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; ; lilás;; cerrado",NA,NA,NA,"Mart. ex Benth.","F. M.","Curvelo","Fazenda Santa Maria","-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA
"612","2017-11-24 14:10:43-02","UFLA","ESAL","4042","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; 0,60; ;; cerrado",NA,NA,NA,"Mart. ex Benth.","D. A. C.","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"613","2017-11-24 14:10:43-02","UFLA","ESAL","3096","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; 0,40; ;; cerrado",NA,NA,NA,"Mart. ex Benth.","D. A. C.","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"614","2017-11-24 14:10:43-02","UFLA","ESAL","11218","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Gavilanes, ML","4.705",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"árvore; ; arroxeada;; campo rupestre",NA,NA,NA,"Mart. ex Benth.","M. L. Gavilanes","Itumirim","Serra da Estância","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"615","2018-10-09 16:31:21-03","UFLA","ESAL","29650","S","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","Mansanares, ME; Domingos, DQ; Vital, FAZ;","2352","2011","09","09",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto com 20 cm. Flores comcálice vinho e corola rosa. Planta com perte subterrânea.",NA,NA,NA,"Benth.",NA,"itutinga","Ponto 17, Afloramento próximo à estrada de terra para Carrancas","-44.6925","-21.352222",NA,NA,NA,NA,"-44.6925","-21.352222","2013","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2018-10-09 16:31:21-03","UFLA","ESAL","8627","S","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; 0,40; roxa;; campo rupestre",NA,NA,NA,"Benth.","J. Y. Tamashiro","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278","12","12",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2017-11-24 14:10:43-02","UFLA","ESAL","8750","S","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"sub-arbusto; 0,60; roxa;; campo rupestre",NA,NA,NA,"Benth.","D. A. C.","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959","11","11",NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA
"618","2020-04-28 12:33:29-03","UFG","UFG","42694","S","Plantae","Fabaceae","Andira","humilis","Andira humilis","Hashimoto, M.Y.; et al.","2850","2009","09","04",NA,"Brasil","Mato Grosso",NA,NA,NA,"UFG0042694",NA,NA,"Benth.","Ferreira, H.D.","Alto Taquari",NA,"-53.261389","-17.610833",NA,NA,NA,NA,"-53.261389","-17.610833","2009","09","18",NA,NA,NA,NA,NA,NA,NA,NA
"619","2014-11-06 16:17:04-02","UFPB","EAN","6584","S","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia",NA,"4782","1992","04","05",NA,"Brasil","Paraíba",NA,NA,"Árvore grande até arbusto, frutificação abundante, frequente em mata de restinga.Habitat: Terrestre",NA,NA,NA,"Benth.","M. J. Pereira","Cabedelo","Ilha de Restinga","-34.8339","-6.98111",NA,NA,NA,NA,NA,NA,"2000","01","13","13213","auto",NA,NA,NA,NA,NA,NA
"620","2021-02-04 10:28:48-03","UFRPE","HST","1485","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Andira","humilis","Andira humilis","J.L.S. de Lima","1","1965","01","27",NA,"Brasil","Paraíba",NA,NA,"Arbusto mais ou menos 20cm alt. Flores roxas. Frutos venenosos.","HST001485",NA,NA,"Mart. ex Benth.","Lyman B. Smith","Sítio do Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","05","04",NA,NA,NA,NA,NA,NA,NA,NA
"621","2021-02-04 10:28:48-03","UFRPE","HST","20969","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Andira","humilis","Andira humilis","M.L.Guedes; et al.","21161","2013","10","02",NA,"Brasil","Bahia",NA,NA,"Árvore ca. 5 m alt.; folhas com pinas coriáceas, discolores; inflorescência com flores vináceas.","HST020969",NA,NA,"Mart. ex Benth.","M.L.Guedes","Maraú","litoral sul, Ilha de Quiepe","-39","-14.1",NA,NA,NA,NA,"39W00'","14S06'","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-02-04 10:28:48-03","UFRPE","HST","10127","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Andira","humilis","Andira humilis","L.R.Noblick","2921","1984","02","12",NA,"Brasil","Bahia",NA,NA,"Arbusto de 50cm alt. Folhas compostas coriáceas. Frutos aromáticos amarelados, semente como um caroço grande e muito duro. Comum, embora poucos em flores e em frutos.","HST010127",NA,NA,"Mart. ex Benth.","A.Gomes Silva","Feira de Santana",NA,"-38.966667","-12.25",NA,NA,NA,NA,"38W58'","12S15'","2010","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-02-04 10:28:48-03","UFRPE","HST","2380","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Andira","humilis","Andira humilis","S.Tavares","1247","1965","09","13",NA,"Brasil","Rio grande do Norte",NA,NA,"Arbusto, mais ou menos 50cm alt., com flores azul-arroxeadas, perfume leve.","HST002380",NA,NA,"Mart. ex Benth.","A.Gomes Silva","Natal","Parnamirim","-35.209400177002","-5.79500007629395",NA,NA,NA,NA,NA,NA,"2010","04","29","12751","auto",NA,NA,NA,NA,NA,NA
"624","2014-07-30 10:41:01-03","CITSF","HXBH","015283","S","Plantae","Fabaceae","Andira","laurifolia","Andira laurifolia","Queiroz, L. P. 2413",NA,"1989","09","23",NA,"BR","SP",NA,NA,"Flores com cálice purpúreo e pétalas roxas.",NA,NA,NA,NA,"Queiroz, L. P.","Itirapina","Área de netorno da represa do Lobo","-47.82","-22.25",NA,NA,NA,NA,NA,NA,"1989","01","01","22843","auto",NA,NA,NA,NA,NA,NA
"625","2021-03-01 11:54:06-03","UFPE","UFP","22229","PreservedSpecimen","Plantae","Fabaceae-Papi.","Andira","laurifolia","Andira laurifolia","Severino Mendes Junior","UFP22229","1998","07","30",NA,"Brasil","Ceará",NA,NA,NA,"UFP022229",NA,"Fabales","Benth.","Silva, VA da","Missão Velha",NA,"-39.1431007385254","-7.24972009658813",NA,NA,NA,NA,NA,NA,"1998","12","21","28832","auto",NA,NA,NA,NA,NA,NA
"626","2020-09-12 05:00:02-03","US","US","2523157","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. M. Felippe","36","1961","10","8","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US02444165",NA,"Rosales","Mart. ex Benth.",NA,NA,"Municipio de Caete, fazenda Geriza","-43.7","-19.95","950",NA,"US02444165_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"627","2020-09-12 05:00:02-03","US","US","2404948","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. M. Felippe","78","1962","9","13","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444164",NA,"Rosales","Mart. ex Benth.",NA,NA,"S. Paulo. Itirapina, 5km. da rodovia Washington Luiz, na estrada Itirapina-Rio Claro",NA,NA,NA,NA,"US02444164_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"628","2020-09-12 05:00:02-03","US","US","2371195","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Eiten & L. T. Eiten","2381","1960","9","22","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444168",NA,"Rosales","Mart. ex Benth.",NA,NA,"Municipio de Moji-Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guacu. 10 km. NNE of Padua Sales (About 27 km. NW of city of Moji-Mirim)","-47.142","-22.242","650",NA,"US02444168_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"629","2020-09-12 05:00:02-03","US","US","1280253","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","P. K. Dusén","10673","1910","10","22","South America","Brazil","Paraná",NA,NA,NA,"US02444173",NA,"Rosales","Mart. ex Benth.",NA,NA,"Jaguariahyva, in campo",NA,NA,NA,NA,"US02444173_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"630","2020-09-12 05:00:02-03","US","US","2883563","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","H. Leitao Filho & F. Martins","5929","1977","9","17","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444162",NA,"Rosales","Mart. ex Benth.",NA,NA,"Municipio de Altinopolis, nativo em cerrado da Reserva Estadual de Sao Simao",NA,NA,NA,NA,"US02444162_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"631","2020-09-12 05:00:02-03","US","US","2857337","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","L. Dombrowski","9799",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,"US02444161",NA,"Rosales","Mart. ex Benth.",NA,NA,"Jaguariaiva - PA",NA,NA,NA,NA,"US02444161_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"632","2020-09-12 05:00:02-03","US","US","3172747","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Hatschbach, M. M. Hatschbach & V. Nicolack","53616","1989","11","18","South America","Brazil","Paraná",NA,NA,NA,"US02444160",NA,"Rosales","Mart. ex Benth.",NA,NA,"Rod. PR-11, prox. Corrego 3 Reis (mun. Jaguariaiva)",NA,NA,NA,NA,"US02444160_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"633","2020-09-12 05:00:02-03","US","US","1177157","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","K. Fiebrig","6206","1909",NA,NA,"South America","Paraguay","Alto Parana",NA,NA,NA,"US02444174",NA,"Rosales","Mart. ex Benth.",NA,NA,"In regione fluminis Alto Parana",NA,NA,NA,NA,"US02444174_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"634","2020-09-12 05:00:02-03","US","US","2340504","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Hatschbach","7200","1960","9","8","South America","Brazil","Paraná",NA,NA,NA,"US02444171",NA,"Rosales","Mart. ex Benth.",NA,NA,"Mun. Arapati. Rio das Cinzas, Barra de Perdizes",NA,NA,NA,NA,"US02444171_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"635","2020-09-12 05:00:02-03","US","US","1573105","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","P. Jörgensen","4595","1932","1",NA,"South America","Paraguay",NA,NA,NA,NA,"US02444172",NA,"Rosales","Mart. ex Benth.",NA,NA,"In the campo Cotanain Primera [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"636","2020-09-12 05:00:02-03","US","US","2523163","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J. R. de Mattos & N. Mattos","8259","1960","9","20","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444170",NA,"Rosales","Mart. ex Benth.",NA,NA,"Municipio de Moji-Guacu: Fazenda Campininha, 3,0 - 3,2 km NNW de Padua Sales",NA,NA,NA,NA,"US02444170_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"637","2020-09-12 05:00:02-03","US","US","2564009","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Hatschbach","15930","1967","1","25","South America","Brazil","Paraná",NA,NA,NA,"US02444163",NA,"Rosales","Mart. ex Benth.",NA,NA,"Mun. Campo Mourao. Campo Mourao",NA,NA,NA,NA,"US02444163_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"638","2020-09-12 05:00:02-03","US","US","2483445","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J. M. F. Campos","72","1961","10","3","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444166",NA,"Rosales","Mart. ex Benth.",NA,NA,"Mun. de Sao Carlos: 8 km N of Sao Carlos on road to Agua Vermelha",NA,NA,NA,NA,"US02444166_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"639","2020-09-12 05:00:02-03","US","US","2369892","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","G. Eiten & L. T. Eiten","2363","1960","9","21","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444169",NA,"Rosales","Mart. ex Benth.",NA,NA,"Municipio de Moji-Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guacu. 3.5 km. NNW of Padua Sales (About 27 km. NW of city of Moji-Mirim)","-47.142","-22.242","600",NA,"US02444169_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"640","2020-09-12 05:00:02-03","US","US","2745183","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis","J. M. F. Campos","31","1961","9","2","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444167",NA,"Rosales","Mart. ex Benth.",NA,NA,"Mun. de Sao Carlos: 1/2 km N of Jockey Club, north side of city of Sao Carlos (Sao Carlos Plateau)",NA,NA,NA,NA,"US02444167_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"641","2020-09-12 05:00:02-03","US","US","2503739","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis glabricalyx","J. Lima","1485",NA,NA,NA,"South America - Neotropics","Brazil","Pernambuco",NA,NA,NA,"US02444153",NA,"Rosales",NA,NA,NA,"PB. Sitio de Lima",NA,NA,NA,NA,"US02444153_01","glabricalyx",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"642","2020-09-12 05:00:02-03","US","US","2369856","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis glabricalyx","G. Eiten & L. T. Eiten","2262","1960","9","2","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444156",NA,"Rosales",NA,NA,NA,"Municipio de Moji-Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guacu. 10 km. NNE of Padua Sales (About 27 km. NW of city of Moji-Mirim)","-47.142","-22.242","650",NA,"US02444156_01","glabricalyx",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"643","2020-09-12 05:00:02-03","US","US","2369712","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis glabricalyx","G. Eiten","1724","1960","2","11","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444158",NA,"Rosales",NA,NA,NA,"Municipio de Moji-Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guacu. -4 km. NNW of Padua Sales (About 27 km. NW of city of Moji-Mirim)","-47.142","-22.242","575","650","US02444158_01","glabricalyx",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","2644438","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis glabricalyx","E. P. Heringer","9029/1223",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,NA,NA,"US02444154",NA,"Rosales",NA,NA,NA,"Parque do Guara, Brasilia",NA,NA,NA,NA,"US02444154_01","glabricalyx",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","2483423","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis glabricalyx","J. M. F. Campos","73","1961","10","3","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444155",NA,"Rosales",NA,NA,NA,"Mun. de Sao Carlos: 8 km N of Sao Carlos on road to Agua Vermelha",NA,NA,NA,NA,"US02444155_01","glabricalyx",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","1364488","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis glabricalyx","A. Regnell","469+","1848","9","29","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US02444159",NA,"Rosales",NA,NA,NA,"Brasilia",NA,NA,NA,NA,"US02444159_01","glabricalyx",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","2369711","PreservedSpecimen","Plantae","Fabaceae","Andira","humilis","Andira humilis glabricalyx","G. Eiten","1724","1960","2","11","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US02444157",NA,"Rosales",NA,NA,NA,"Municipio de Moji-Guacu: Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guacu. -4 km. NNW of Padua Sales (About 27 km. NW of city of Moji-Mirim)","-47.142","-22.242","575","650","US02444157_01","glabricalyx",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
