"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","locality","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"277","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Tweedie, J","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"in terra Argentina in ditione Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","3940",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"in terra Argentina in ditione Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","3326",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","3130",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"in terra Argentina in ditione Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sello, HL","3326",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"in terra Argentina in ditione Tucuman","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 16:26:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Herb. Imp. Bras.","1056",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio Grande do Sul","in prov. Rio Grande do Sul ad Porto Alegre etc","Less.","Porto Alegre","-51.23","-30.03",NA,NA,NA,NA,NA,NA,"-51.23","-30.03",NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Tweedie, J","1066",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"Less.","Porto Alegre","-51.23","-30.0331",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Tweedie, J","1066",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"in prov. Rio Grande do Sul ad Porto Alegre etc","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"São Paulo","Habitat in prov. S. Paulo ad Mugy das Cruzes","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 16:26:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"Less.","Mogi das Cruzes","-46.187624","-23.524818",NA,NA,NA,NA,NA,NA,"-46.187624","-23.524818",NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:07:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Calea","cymosa","Calea cymosa trichophylla","Sello, HL","806c",NA,NA,NA,"Southern America","Paraguay",NA,NA,"In campis ad Caaguazu (cum typo).; HABITAT: In campis ad Caaguazu (cum typo).",NA,NA,NA,NA,"Caaguazu","Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trichophylla"
"288","2021-02-08 12:36:00-03","UFRGS","ICN","183908","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Ferreira, PPA","455","2010","11","26","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS",NA,"Less.","Lajeado Grande","-50.639444","-29.109167","Bueno, VR","2019","05",NA,NA,NA,"-50.639444","-29.109167",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:36:00-03","UFRGS","ICN","169662","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Pasini, E","452","2010","11","07","América do Sul","Brasil",NA,NA,"flores do raio brancas, do disco amarelas; em campo limpo, beira de estrada, em barranco",NA,"Dicotyledon",NA,"RS","RS 153","Less.","Aceguá",NA,NA,"Pasini, E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:36:00-03","UFRGS","ICN","137802","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Mondin, CA","2098","2000","11","25","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS","BR 290 Km 32 5","Less.","Caçapava do Sul","-53.4914016723633","-30.5121994018555","Mondin, C",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:36:00-03","UFRGS","ICN","115656","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Ritter, MR","1010","1999","03","24","América do Sul","Brasil",NA,NA,"Beira de estrada",NA,"Dicotyledon",NA,"RS","a aproximadamente 20 km da cidade para São Francisco de Paula","Less.","Cambará do Sul","-50.1446990966797","-29.0478000640869","Ritter, MR",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:36:00-03","UFRGS","ICN","064822","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Miotto, STS; Franco, E","s.n.","1982","11","07","América do Sul","Brasil",NA,NA,"Est. Ecol. Aracuri, Esmeralda, RS.; Flores cor creme",NA,"Dicotyledon",NA,"RS",NA,"Less.","Esmeralda","-51.190299987793","-28.0536003112793","Mondin, C",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-08 12:36:00-03","UFRGS","ICN","137803","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Mondin, CA","2029","2000","10","19","América do Sul","Brasil",NA,NA,"Erva",NA,"Dicotyledon",NA,"RS","BR 386 Km 259","Less.","Fontoura Xavier","-52.3457984924316","-28.9827995300293","Mondin, C",NA,NA,NA,"20220","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:36:00-03","UFRGS","ICN","162008","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hagelund, K","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Doação de Karner Hagelund",NA,"Dicotyledon",NA,"RS",NA,"Less.","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"33527","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:36:00-03","UFRGS","ICN","158127","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Fernandes, AC; Ritter, MR","s.n.","2007","12","05","América do Sul","Brasil",NA,NA,"Material doado para o herbário HAS.; Flores amarelas.; Campo no topo da face Sul. S30°03'40,7 W51°07'26,1",NA,"Dicotyledon",NA,"RS","Morro Santana","Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Fernandes, AC",NA,NA,NA,"29946","auto",NA,NA,"271","271",NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:36:00-03","UFRGS","ICN","137800","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Mondin, CA; Iob, A","2431","2001","11","10","América do Sul","Brasil",NA,NA,"Erva, capítulos de cor creme; Na beira da estrada",NA,"Dicotyledon",NA,"RS","RS 020 Km 125","Less.","São Francisco de Paula","-50.5835990905762","-29.4480991363525","Mondin, C",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:36:00-03","UFRGS","ICN","119608","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Rodrigues, RS","372","1997","11","21","América do Sul","Brasil",NA,NA,"Erva em beira de barranco; flores liguladas creme, tubulares amarelas.",NA,"Dicotyledon",NA,"RS","Tainhas km 105","Less.","São Francisco de Paula","-50.5835990905762","-29.4480991363525","Mondin, CA",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:36:00-03","UFRGS","ICN","123655","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sobral, M; et al.","9422",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Região de campos rupestres entremeados com matas de araucária. Erva em campo; capítulos amarelos, com cheiro leve de cumarina.",NA,"Dicotyledon",NA,"RS",NA,"Less.","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:36:00-03","UFRGS","ICN","151035","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Pinheiro, M","s.n.","2003","03","25","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS","Parque Estadual de Itapuã","Less.","Viamão","-51.0233001708984","-30.0811004638672","Matzenbacher, NI",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-08 12:36:00-03","UFRGS","ICN","103649","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Matzenbacher, NI","s.n.","1993","11","03","América do Sul","Brasil",NA,NA,"Em campo turfoso.",NA,"Dicotyledon",NA,"SC",NA,"Less.","Bom Jardim da Serra","-49.624698638916","-28.3369007110596","Mondin, C",NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-02-08 12:36:00-03","UFRGS","ICN","118279","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Ritter, MR","807","1994","12","09","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"SC","estrada B. Jardim da Serra/ Ausentes","Less.","Capão Rico",NA,NA,"Mondin, CA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-08 12:36:00-03","UFRGS","ICN","148380","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Trevisan, R; et al.","728","2006","11","24","América do Sul","Brasil",NA,NA,"beira da estrada.",NA,"Dicotyledon",NA,"RS","RS 020. 29°24'19 8S 50°27'18 2W. 846msm","Less.","São Francisco de Paula","-50.455","-29.405278","Trevisan, R",NA,NA,NA,NA,NA,"-50.455","-29.405278","846","846",NA,NA,NA,NA,NA,NA
"303","2021-02-08 12:36:00-03","UFRGS","ICN","180256","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Silva, LN","s.n.","2014","10","31","América do Sul","Brasil",NA,NA,"Comum no local",NA,"Dicotyledon",NA,"RS","RS 110","Less.","Jaquirana","-50.441389","-29.139444","Silva, LN",NA,NA,NA,NA,NA,"-50.441389","-29.139444",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-08 12:36:00-03","UFRGS","ICN","126099","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Estevan, DA; et al.","483","2004","10","14","América do Sul","Brasil",NA,NA,"Doação FUEL (36911).; Subarbusto 0,7 m, flores liguladas amarelas.; Campo perturbado.",NA,"Dicotyledon",NA,"PR","Fazenda Santa Inês","Less.","Ventania","-50.2428016662598","-24.2458000183105","Nakajima, JN",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-02-08 12:36:00-03","UFRGS","ICN","192251","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hagelund, K","13805","1982","03","13","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS","Fazenda Faxinal","Less.","Arroio dos Ratos","-51.7291984558105","-30.0771999359131","Bueno, VR","2020","10","26","29956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-02-08 12:36:00-03","UFRGS","ICN","180253","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Oliveira, L","s.n.","2014","11","08","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS",NA,"Less.","Caçapava do Sul","-53.4914016723633","-30.5121994018555","Ritter, MR",NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-08 12:36:00-03","UFRGS","ICN","081135","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Rego, A; Paiva","s.n.","1983","11","28","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS",NA,"Less.","Cambará do Sul","-50.1446990966797","-29.0478000640869","Mondin, C",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-02-08 12:36:00-03","UFRGS","ICN","088531","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sobral, M; Silva, R","2691","1983","02","10","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS","Faxinal","Less.","Cambará do Sul","-50.1446990966797","-29.0478000640869","Mondin, C",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-08 12:36:00-03","UFRGS","ICN","064771","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Arzivenco, L","714","1979","03","28","América do Sul","Brasil",NA,NA,"Campo W; Campo W",NA,"Dicotyledon",NA,"RS",NA,"Less.","Esmeralda","-51.190299987793","-28.0536003112793","Mondin, C",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-08 12:36:00-03","UFRGS","ICN","162018","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hagelund, K","s.n.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Doação de Karner Hagelund",NA,"Dicotyledon",NA,"RS","Granja Sodol","Less.","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-02-08 12:36:00-03","UFRGS","ICN","157137","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Matzenbacher, NI","2277","1997","10","02","América do Sul","Brasil",NA,NA,"lígulas branco-cremosas; em campo de coxilha, pedregoso, originário do intempérimo de quartzo leitoso.",NA,"Dicotyledon",NA,"RS",NA,"Less.","Guaíba","-51.3250007629395","-30.113899230957","Matzenbacher, NI",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-02-08 12:36:00-03","UFRGS","ICN","137799","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Mondin, CA; Iob, A","2827","2002","11","16","América do Sul","Brasil",NA,NA,"Subarbusto com cerca de 30cm de altura. Flores liguladas amarelo-claras",NA,"Dicotyledon",NA,"RS","Cerro do Negro","Less.","Manoel Viana","-55.4827995300293","-29.5891990661621","Mondin, C",NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-02-08 12:36:00-03","UFRGS","ICN","019248","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Irmão Augusto","s.n.","1941","02","21","América do Sul","Brasil",NA,NA,"Morro Santa Thereza; Morro Santa Thereza",NA,"Dicotyledon",NA,"RS",NA,"Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Mondin, C",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-02-08 12:36:00-03","UFRGS","ICN","158129","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Fernandez, R","s.n.","2006","04","28","América do Sul","Brasil",NA,NA,"Face Sul.",NA,"Dicotyledon",NA,"RS","Morro Santana","Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Fernandes, AC",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:36:00-03","UFRGS","ICN","158126","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Fernandes, AC; Ritter, MR","s.n.","2007","11","12","América do Sul","Brasil",NA,NA,"Flores amarelas.; Campo próximo ao banhado, em afloramento, face Norte. S30°03'10,3 W51°07'44",NA,"Dicotyledon",NA,"RS","Morro Santana","Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Fernandes, AC",NA,NA,NA,"29946","auto",NA,NA,"300","300",NA,NA,NA,NA,NA,NA
"316","2021-02-08 12:36:00-03","UFRGS","ICN","149294","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Setubal, R; Grings, M; Mello, A","103","2006","10","12","América do Sul","Brasil",NA,NA,"pétalas amarelas; erva em campo rupestre de topo de morro",NA,"Dicotyledon",NA,"RS","morro São Pedro","Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Setubal, R",NA,NA,NA,"29946","auto",NA,NA,"250","250",NA,NA,NA,NA,NA,NA
"317","2021-02-08 12:36:00-03","UFRGS","ICN","180261","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Oliveira, L","s.n.","2014","10","23","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS",NA,"Less.","Rosário do Sul","-54.9141998291016","-30.25830078125","Oliveira, L",NA,NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-08 12:36:00-03","UFRGS","ICN","051439","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Bueno, RM","s.n.","1981","11","01","América do Sul","Brasil",NA,NA,"Cerro Palomas",NA,"Dicotyledon",NA,"RS",NA,"Less.","Santana do Livramento","-55.5327987670898","-30.8908004760742","Mondin, C",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-08 12:36:00-03","UFRGS","ICN","162745","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hagelund, K","09681","1975","11","03","América do Sul","Brasil",NA,NA,"Doação Karner Hagelund",NA,"Dicotyledon",NA,"RS","Granja Piratini","Less.","Santo Ângelo","-54.2630996704102","-28.2992000579834","Hagelund, K",NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-08 12:36:00-03","UFRGS","ICN","162017","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hagelund, K","s.n.","1976","10","29","América do Sul","Brasil",NA,NA,"Doação de Karner Hagelund",NA,"Dicotyledon",NA,"RS","Granja Piratini","Less.","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-02-08 12:36:00-03","UFRGS","ICN","128170","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hagelund, K","10593","1976","10","29","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS","Granja Piratini","Less.","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,"25915","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-08 12:36:00-03","UFRGS","ICN","123648","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Sobral, M; et al.","9414",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Região de campos rupestres entremeados com matas de araucária. Erva em campo; capítulos amarelo-creme, com forte odor de cumarina.",NA,"Dicotyledon",NA,"RS",NA,"Less.","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-08 12:36:00-03","UFRGS","ICN","146655","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Kinupp, VF; Lorenzi, H","3096","2005","12","07","América do Sul","Brasil",NA,NA,"Erva; 0,50 m; flores do raio brancas e do disco amarelas; folhas verticiladas e ásperas; xilopódios desenvolvido; ornamental.",NA,"Dicotyledon",NA,"RS","BR 453","Less.","São Francisco de Paula","-50.5835990905762","-29.4480991363525","Loeuille, B",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:36:00-03","UFRGS","ICN","137801","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Mondin, CA","2112","2000","12","01","América do Sul","Brasil",NA,NA,"Flores destuídas por inseto",NA,"Dicotyledon",NA,"RS","RS 453 entre Tainhas e Lajeado Grande","Less.","São Francisco de Paula","-50.5835990905762","-29.4480991363525","Mondin, C",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-08 12:36:00-03","UFRGS","ICN","008372","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","13","América do Sul","Brasil",NA,NA,"Campo com baixada úmida 17 Km W de São Gabriel.; Flor. Lig. Creme 9 Y 9/2, flor. Tb. Amarelas 7 Y 8/8.; Campo com baixada úmida.",NA,"Dicotyledon",NA,"RS",NA,"Less.","São Gabriel","-54.3199996948242","-30.3363990783691","Mondin, C",NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-08 12:36:00-03","UFRGS","ICN","199477","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Schaefer, J; Schaefer, JS; Schaefer, GF","835","2018","10","20","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS","Serrinha Velha","Less.","Segredo","-52.9791984558105","-29.3414001464844","Schaefer, J","2018","10","21","18423","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-08 12:36:00-03","UFRGS","ICN","192252","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Hagelund, K","12156","1978","01","06","América do Sul","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"RS",NA,"Less.","Torres","-49.7268981933594","-29.3353004455566","Matzenbacher, NI","1982","04","22","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-02-08 12:36:00-03","UFRGS","ICN","063251","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Stehmann, JR","413","1984","11",NA,"América do Sul","Brasil",NA,NA,"BR 116, Km 62, Vacaria, RS.; Flores amarelas; Erva em campo",NA,"Dicotyledon",NA,"RS",NA,"Less.","Vacaria","-50.9338989257812","-28.5121994018555","Mondin, C",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-08 12:36:00-03","UFRGS","ICN","146228","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Lüdtke, R","410","2005","10","21","América do Sul","Brasil",NA,NA,"inflorescência umbeliforme, flores do raio brancas; beira de estrada",NA,"Dicotyledon",NA,"SC","BR 116 km 229 em frente a Faz. Paraiso Serrano","Less.","Correia Pinto","-50.3610992431641","-27.5846996307373","Lüdtke, R",NA,NA,NA,"21488","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-08 12:36:00-03","UFRGS","ICN","116211","S","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Ritter, MR","1060","1999","10","29","América do Sul","Brasil",NA,NA,"Em campo em beira de estrada",NA,"Dicotyledon",NA,"SC","BR 116, km 285","Less.","Lages","-50.326099395752","-27.8160991668701","Ritter, MR",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-05-19 11:37:45-03","FEPAGRO","BLA","7075","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","A. Pott","59","1969","01","23",NA,"Brasil",NA,NA,"Habitat: Pouco frequente em campo natural","BLA007075","Spermatophyta",NA,"Rio Grande do Sul","Estação Experimental","Less.","Vacaria","-50.9338989257812","-28.5121994018555","G. Barroso",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-08-26 10:47:49-03","MCN-FZBRS","HAS","8221","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Bueno, O.","908","1977","09",NA,NA,"Brasil",NA,NA,NA,"HAS0008221","Magnoliophyta",NA,"Rio Grande do Sul","campo limpo C cau 49","Less.","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-08-26 10:47:49-03","MCN-FZBRS","HAS","47596","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Fernandes, A.C.","s.n.","2007","12",NA,NA,"Brasil",NA,NA,"Campo no topo da face sul. Flores amarelas. doação ICN 158127","HAS0047596","Magnoliophyta",NA,"Rio Grande do Sul","Morro Santana","Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Fernandes, A.C.",NA,NA,NA,"29946","auto","51°07'26,1","30°03'40,7","271","271",NA,NA,NA,NA,NA,NA
"334","2020-08-26 10:47:49-03","MCN-FZBRS","HAS","11952","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Bueno, O.","2505","1980","05",NA,NA,"Brasil",NA,NA,"Erva ereta, flor branca amarelada, perfume adocicado, rara e dispersa, em campo sujo, relevo no topo, solo granito.","HAS0011952","Magnoliophyta",NA,"Rio Grande do Sul","Morro Santana.","Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Bueno, O.","1980","05","21","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-26 10:47:49-03","MCN-FZBRS","HAS","12099","PreservedSpecimen","Plantae","Asteraceae","Calea","cymosa","Calea cymosa","Bueno, O.","2531","1980","05",NA,NA,"Brasil",NA,NA,"Erva com 40 cm de altura, pouco numerosa, agrupada. Flor do raio branca e do disco amarela, com perfume adocidado. Em campo sujo, na encosta, em solo granito.","HAS0012099","Magnoliophyta",NA,"Rio Grande do Sul","Morro Teresópolis.","Less.","Porto Alegre","-51.2299995422363","-30.0331001281738","Bueno, O.","1980","07",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
