"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex","infraspecificEpithet"
"43","2021-03-15 16:37:00-03","NY","NYBG","148814","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","R. M. Harley","1988","11","29","Brazil","Bahia","Rio de Contas","-41.95","-13.53",NA,NA,"NY00148814","NY00148814_01",NA,"1500","1550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742486' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"26658","Pico das Almas. Vertente leste. Montanha a sudeste do Campo do Queiroz.",NA,"South America","sheet",NA,"Pinophyta","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","498544","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","R. A. Wasum","1988","10","28","Brazil","Rio Grande do Sul",NA,"-51.094927","-29.108528",NA,NA,"NY00498544","NY00498544_01","R. A. Wasum","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742464' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"s.n.","Caxias do Sul - Ana Rech - Faxinal",NA,"South America","sheet",NA,"Pinophyta","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02703994","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","A. M. Giulietti","1991","07","29","Brazil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"NY02703994","NY02703994_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2989553' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"CFSC12663","Km 124 da Rodovia Belo Horizonte-Conceição do Mato Dentro. Elevação ao sul da estátua do Velho Juca.",NA,"South America","sheet",NA,"Pinophyta","Podocarpales","26557","auto",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","622050","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","W. Ganev","1993","07","21","Brazil","Bahia","Abaíra","-42.35","-13.85",NA,NA,"NY00622050","NY00622050_01","A. K. Farjon","1800","1800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=742485' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1926","Serra de Bicota",NA,"South America","sheet",NA,"Pinophyta","Podocarpales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:09:54-03","UNESP-IBB","BOTU","13102","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Amaral Jr., A.","1985","05","18","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","45°30'w","22°45's","BOTU013102",NA,NA,NA,NA,"árvore de 10m na mata de Araucaria, planta com flor feminina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:09:54-03","UNESP-IBB","BOTU","18986","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Amaral Jr., A.","1993","03","19","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","45°30'w","22°45's","BOTU018986",NA,"Paschoal, M.E.S.",NA,NA,"Mata de Araucaria e Podocarpus; árvore, ramo fértil feminino","2014","11","05","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:30-03","UNESP-IBB","BOTU","20762","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Barbosa, A.V.G.","1996","10","22","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU020762",NA,"Amaral Jr., A.",NA,NA,"mata ciliar, árvore de 3m de altura.","1996","10","22","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:09:54-03","UNESP-IBB","BOTU","11339","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Amaral Jr., A.","1983","05","28","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","45°30'w","22°45's","BOTU011339",NA,NA,NA,NA,"árvore de 10m na mata de Araucaria",NA,NA,NA,"13-28583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:30:30-03","UNESP-IBB","BOTU","8362","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Ehrendorfer, F.","1973","09","07","Brasil","São Paulo","Campos do Jordão",NA,NA,"9999","9999","BOTU008362",NA,NA,NA,NA,"ervergreen mountain forests with Araucaria, openings, road margins, silicate",NA,NA,NA,"73907-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:09:54-03","UNESP-IBB","BOTU","15639","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Amaral Jr., A.","1982","02","16","Brasil","São Paulo","Campos do Jordão","-45.5","-22.75","45°30'w","22°45's","BOTU015639",NA,NA,NA,NA,"cerca de 2000, campo rupestre",NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:09:54-03","UNESP-IBB","BOTU","17295","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Carmello, S.M.","1987","11","06","Brasil","São Paulo","Campos do Jordão","-46.25","-23.75","46°15'w","23°45's","BOTU017295",NA,"Paschoal, M.E.S.",NA,NA,"árvore de 5-6m; feminina","2014","11","05","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:09:54-03","UNESP-IBB","BOTU","17294","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Carmello, S.M.","1987","11","06","Brasil","São Paulo","Campos do Jordão","-46.25","-23.75","46°15'w","23°45's","BOTU017294",NA,"Paschoal, M.E.S.",NA,NA,"árvore de 5-6m; masculina","2014","11","05","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-06-29 11:32:04-03","UFRJ","RFA","24254","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","F. M. de B. Pereira","2000","04","28","Brasil","Minas Gerais","Itamonte","-44.6525","-22.245","44º39'9''W","22º14'42''S","RFA42609",NA,"C. M. Vieira","1300","1300","Árvore com 8,0m de altura e DAP de 33cm, caule cinza, comum no local","2000","05","18","295","Distrito Dois Irmãos, Comarca de Itanhandú, Fazenda Dois Irmãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-13 09:20:43-03","UFRJ","RFA","26023","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","F. de Britto Pereira","2000","11","13","Brasil","Minas Gerais","Itamonte","-44.700833","-22.272778","44º42'3''W","22º16'22''S","RFA42608",NA,"C. M. Vieira","1577","1577","Árvore, 6m de altura, 15cm de DAP, folha verde, comum no local","2000","12","15","45/51","1º Distrito, Fazenda Bugre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:32:04-03","UFRJ","RFA","42518","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rebeka Moraes; Sérgio Monteiro (555)","2016","10","13","Brasil","Rio de Janeiro","Petrópolis","-43.183889","-22.511111","43º11'2''W","22º30'40''S","RFA55548",NA,NA,"851","851","Arvoreta ca. 1,6 m de altura; DAP 12 cm; folhas descolores verde-escuro na parte adaxial e verde-claro na parte abaxial; estróbilo masculino amarelo-claro",NA,NA,NA,"4","Centro. Rua Monsenhor Bacelar, 71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:11:09-03","UTFPR","DVPR","3662","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Caxambu, MG; et al.","2012","02","01","Brasil","Paraná","Campina Grande do Sul","-49.05233","-25.17325","-49.05233","-25.17325","DVPR003662",NA,"Caxambu, MG","916","916","arvore ca. 15m, heliófita. Frutos violetas.; Relevo: ondulado. Vegetação: Floresta Ombrófila Mista Montana.","2012","02","27","3660","Propriedade da Dona Rose.",NA,NA,NA,NA,"Pinophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:51:11-03","EAO","IAN","103750","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Kuhlmann, M",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"IAN103750",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Cultivado no Parque D. Pedro II. (Herbário do Jardim Botânico nº31628).",NA,"Southern America",NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:51:11-03","EAO","IAN","103751","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Brade, AK",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"IAN103751",NA,NA,"1700","1700","Árvore.",NA,NA,NA,"s.n.","Serra de Bocaina. (herbário Jardin Botânico nº74.202).",NA,"Southern America",NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:51:11-03","EAO","IAN","103753","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Brade, AK","1951","02","05","Brasil","São Paulo",NA,NA,NA,NA,NA,"IAN103753",NA,NA,NA,NA,"Árvore.",NA,NA,NA,"20863","Serra de Bocaina. (herbário Jardin Botânico nº74.202).",NA,"Southern America",NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:51:11-03","EAO","IAN","103754","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Brade, AK",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"IAN103754",NA,NA,"1700","1700","Árvore.",NA,NA,NA,"s.n.","Serra de Bocaina. (herbário Jardin Botânico nº20868).",NA,"Southern America",NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:51:11-03","EAO","IAN","120650","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Handro, O","1961","11","14","Brasil","Minas Gerais","Camunducaia",NA,NA,NA,NA,"IAN120650",NA,"Handro, O","1800","1800","Árvore grande e muto frequente na região.","1961","11",NA,"983","Margem do rio de Sellado.",NA,"Southern America",NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:51:11-03","EAO","IAN","59279","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Rambo, B","1950","06","21","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"IAN059279",NA,NA,NA,NA,NA,NA,NA,NA,"47187","Piaí, prope Caxias.",NA,"Southern America",NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:51:11-03","EAO","IAN","35766","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Viégas, AP","1944","10","25","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"IAN035766","IAN035766 IAN035766_e",NA,NA,NA,"Arbusto.",NA,NA,NA,"7634",NA,NA,"Southern America",NA,NA,"Gimnosperma",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:26:44-03","PUCPR","HUCP","11719","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Martaullo, A","1996","05","04","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023617","HUCP00023617","Jaszczerski, JC",NA,NA,NA,NA,NA,NA,"013","Mercês",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:26:44-03","PUCPR","HUCP","14429","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Kavano, EE","2002","10","03","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023569","HUCP00023569","Jaszczerski, JC",NA,NA,NA,NA,NA,NA,"001","Água Verde",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:26:44-03","PUCPR","HUCP","280","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Paula, RM",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023505","HUCP00023505",NA,NA,NA,NA,"1982","10","05","005","Parque Barigui",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:26:44-03","PUCPR","HUCP","279","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Campanhala, R",NA,NA,NA,"Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"HUCP00023621","HUCP00023621",NA,NA,NA,NA,"1982","10","15","005","Parque Estadua do Monge",NA,NA,NA,NA,"Pinidae",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"70","2019-12-04 15:26:44-03","PUCPR","HUCP","24753","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Leticia","2015","10","02","Brasil","Parana","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00024753","HUCP00024753","Rayane",NA,NA,NA,"2015","09","13","29","Parque dos Tropeiros",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"71","2019-12-04 15:26:44-03","PUCPR","HUCP","10626","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Carrião, DJ; Silva, SM","1993","12","16","Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"HUCP00023565","HUCP00023565","Silva, SM",NA,NA,NA,NA,NA,NA,"2350","Taquarava",NA,NA,NA,NA,"Pinidae",NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"72","2019-12-04 15:26:44-03","PUCPR","HUCP","20937","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Bernal, A","2007","09","14","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"HUCP00023613","HUCP00023613","Selusniaki, M",NA,NA,NA,NA,NA,NA,"010","Santa Mônica Clube de Campo",NA,NA,NA,NA,"Pinidae",NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:26:44-03","PUCPR","HUCP","16087","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Selusniaki, M","2004","11","13","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023521","HUCP00023521","Selusniaki, M",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:26:44-03","PUCPR","HUCP","15594","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Selusniaki, M","2004","04","21","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023633","HUCP00023633","Selusniaki, M",NA,NA,NA,NA,NA,NA,"020","Fazendinha",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:26:44-03","PUCPR","HUCP","10625","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Dittrich, VAO; Kozera, C","1996","01","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023509","HUCP00023509",NA,NA,NA,NA,NA,NA,NA,"075","Parque Barigui",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:26:44-03","PUCPR","HUCP","9186","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Basso, RL","1989","09","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023513","HUCP00023513","Jaszczerski, JC",NA,NA,NA,NA,NA,NA,"047","Pilarzinho",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:26:44-03","PUCPR","HUCP","658","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Yanagita, Y",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023561","HUCP00023561","Acra, LA",NA,NA,NA,"1984","10","01","024","Rua Raul Pompéia, Nº 502.",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:26:44-03","PUCPR","HUCP","15835","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Tullio, NB","2002","11","02","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023581","HUCP00023581","Selusniaki, M",NA,NA,NA,NA,NA,NA,"009","Santa Felicidade",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:26:44-03","PUCPR","HUCP","1105","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Rocker, CC",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00023517","HUCP00023517","Acra, LA",NA,NA,NA,"1985","10","14","007","Seminário, Jardim Esplanada.",NA,NA,NA,NA,"Pinidae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:26:44-03","PUCPR","HUCP","8998","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Coelho, A","1995","05","28","Brasil","Paraná","Pinhais","-49.1925010681152","-25.4447002410889",NA,NA,"HUCP00023997","HUCP00023997","Jaszczerski, JC",NA,NA,NA,NA,NA,NA,"022","Vila Amélia",NA,NA,NA,NA,"Pinidae",NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:26:44-03","PUCPR","HUCP","14904","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Oliveira, AF","2001","05","02","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00023625","HUCP00023625","Jaszczerski, JC",NA,NA,NA,NA,NA,NA,"027",NA,NA,NA,NA,NA,"Pinidae",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:26:44-03","PUCPR","HUCP","16572","S","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch.","Hatschbach, GG","2001","11","10","Brasil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"HUCP00023573","HUCP00023573","Hatschbach, GG",NA,NA,NA,NA,NA,NA,"72556","Rio Pericó",NA,NA,NA,NA,"Pinidae",NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-26 18:09:19-03","CPAN-UFMS","COR","4838","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Hatschbach, G.; Cervi, A.C.; Barbosa, E.","2000","12","09","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"G. Hatschbach","850","850","Habito: Árvore","2000",NA,NA,"71750","Rod. São Joaquim-Bom Jesus, Rio Pelotas.",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:26:27-03","UFBA","ALCB","038984","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Harley, RM; Hind, DJN; Giulietti, AM; Smith, S; Bautista, HP","1996","06","29","Brasil","Bahia","Morro do Chapéu","-41.2","-11.583333","-41.2","-11.583333","ALCB002076","ALCB002076 ALCB002076_1","Farjon, A","1293","1293","6,00 m, DAP de 20 cm. Semente imatura verde. Ocasional.; entremeado com arbustos perenifólios. Substrato arenoso.","1997","01",NA,"PCD&nf;3179","Piemonte da Diamantina, Serra Pé do Morro",NA,"Southern America",NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:26:27-03","UFBA","ALCB","038985","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Bautista, HP; Hind, DJN; Giulietti, AM; Smith, S; Harley, RM","1996","06","29","Brasil","Bahia","Morro do Chapéu","-41.2","-11.583333","-41.2","-11.583333","ALCB002077","ALCB002077 ALCB002077_1","Farjon, A","1293","1293","de até 4,00 m de altura. Estróbilo jovem verde e maduro castanho. Ocasional.; Campo rupestre entremeado com arbustos perenifólios. Substrato arenoso.","1997","01",NA,"PCD&nf;3192","Piemonte da Diamantina, Serra Pé do Morro",NA,"Southern America",NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:26:27-03","UFBA","ALCB","038986","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Harley, RM; Hind, DJN; Bautista, HP","1996","11","15","Brasil","Bahia","Rio de Contas","-41.884167","-13.368611","-41.884167","-13.368611","ALCB002086","ALCB002086","Barletta-Mattos, E","1800","1800","ca. 6,0 m alt. Folhas coriáceas, verde-escuro. Inflorescência verde, ao lado de blocos rochosos. Ocasional","2012","10","22","PCD&nf;4293","Chapada Diamantina, Sopé do Pico do Itabira",NA,"Southern America",NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:26:27-03","UFBA","ALCB","038987","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","lambertii","Podocarpus lambertii","Klotzsch ex Endl.","Gasson, P; Harley, RM; Nic Lughadha, E; França, F","1997","03","02","Brasil","Bahia","Morro do Chapéu","-41.207222","-11.590556","-41.207222","-11.590556","ALCB002088","ALCB002088","Barletta-Mattos, E","1151","1151","8,00 m. Folhas coriáceas. Sementes verdes, bráctea ovulífera, glauca. Ocasional.","2012","10","22","PCD5942","Piemonte da Diamantina",NA,"Southern America",NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
