"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1145102","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. G. Taylor","P. J. Edwards","1987","03","06","Brazil","Roraima","Alto Alegre","-61.4975","2.8958",NA,NA,"NY01145102",NA,"Magnoliophyta","Lamiales",NA,NA,"Reserva ecológica de Maracá. Borrow pit linear pond, NW part. Secretária Especial do Meio Ambiente (SEMA) research station.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305790' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2474","South America","sheet",NA,"80","80",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01173233","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. G. Taylor","J. L. Zarucchi","1983","07","16","Brazil","Amazonas","Maués","-57.716667","-4.45",NA,NA,"NY01173233","NY01173233_01","Magnoliophyta","Lamiales",NA,NA,"Basin of Rio Maués, along Rio Parauari ca. 12 km upstream from mouth of Rio Amanã.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387547' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"3048","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3857270","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"R. Vásquez","1987","03","29","Peru","Loreto","Loreto","-73.58","-4.48",NA,NA,"NY03857270",NA,"Magnoliophyta","Lamiales",NA,NA,"Nauta, Quebrada saragosa",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133963' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"9052","South America","sheet",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","3857231","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"I. G. Vargas Caballero","1990","06","10","Bolivia","Santa Cruz","Ñuflo de Chávez","-62.62","-14.63",NA,NA,"NY03857231",NA,"Magnoliophyta","Lamiales",NA,NA,"Preseverancia; Riberas del Río Negro",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133924' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"540","South America","sheet",NA,"257",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","400662","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. G. Taylor","L. B. Smith","1952","04","17","Brazil","Rio de Janeiro","Cabo Frio","-42.0317","-22.9467",NA,NA,"NY00400662","NY00400662_01","Magnoliophyta","Lamiales",NA,NA,"Praia do Pontal, Cabo Frio",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592424' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"6627","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","400661","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. G. Taylor","R. M. Harley","1974","03","26","Brazil","Bahia","Belmonte","-38.88","-15.87",NA,NA,"NY00400661","NY00400661_01","Magnoliophyta","Lamiales",NA,NA,"On SW outskirts of town.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592419' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"17470","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3857245","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"L. B. Holm-Nielsen","1979","08","27","Ecuador","Napo",NA,"-75.47","-1",NA,NA,"NY03857245",NA,"Magnoliophyta","Lamiales",NA,NA,"Río Yasuní, Jatuncocha. Lake, lake shore, and swamp in blackwater area with Macrolobium",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133938' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"20014","South America","sheet",NA,"280",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","929814","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","L. B. Smith","F. E. Drouet","1935","10","23","Brazil","Ceará","Maranguape","-38.6856","-3.8908",NA,NA,"NY00929814","NY00929814_01","Magnoliophyta","Lamiales",NA,NA,"Small lake at Kagado",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998014' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2642","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3857225","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"A. Fuentes C.","1996","03","09","Bolivia","Santa Cruz","Sara","-63.7433","-17",NA,NA,"NY03857225",NA,"Magnoliophyta","Lamiales",NA,NA,"municipio Santa Rosa del Sara. Laguna Juan Chulo, 16 km al NW de Santa Rosa del Sara",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133901' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1597","South America","sheet",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01173237","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. G. Taylor","G. T. Prance","1971","03","24","Brazil","Amazonas","Manaus","-59.9953079","-3.0673242",NA,NA,"NY01173237","NY01173237_01","Magnoliophyta","Lamiales",NA,NA,"Mauá road",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387554' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"11588","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","3857227","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"N. Ritter","1998","06","28","Bolivia","Santa Cruz","José Miguel de Velasco","-61.0192","-13.5869",NA,NA,"NY03857227",NA,"Magnoliophyta","Lamiales",NA,NA,"southwest of the facilities at Flor de Oro,",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"4393","South America","sheet",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3857276","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"L. C. M. Croizat","1950","08","06","Venezuela",NA,NA,NA,NA,NA,NA,"NY03857276",NA,"Magnoliophyta","Lamiales",NA,NA,"Lower Orinoco",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133969' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"s.n.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3857280","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"J. A. Steyermark","1944","12","18","Venezuela","Bolívar",NA,NA,NA,NA,NA,"NY03857280",NA,"Magnoliophyta","Lamiales",NA,NA,"vicinity of Tumeremo, between south of town and airport",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133973' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"60951","South America","sheet",NA,"305",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01922110","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. C. Baleeiro S.","C. A. Cid Ferreira","1980","07","07","Brazil","Pará","Oriximiná","-56.4489985","-1.6942627",NA,NA,"NY01922110","NY01922110_01","Magnoliophyta","Lamiales",NA,NA,"Rio Trombetas, margem esquerda, lago Mãecué em frente à Mineração Sta. Patricia.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2185031' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1352","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","778933","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","M. L. S. Guedes","N. G. Jesus","2000","03","02","Brazil","Bahia","Remanso","-42.9138889","-9.5938889",NA,NA,"NY00778933","NY00778933_01","Magnoliophyta","Lamiales",NA,NA,"Campo Alegre de Lourdes, Argino dias.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=800085' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"864","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1015817","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. G. Taylor","P. J. Edwards","1987","03","06","Brazil","Roraima","Alto Alegre","-61.4975","2.8958",NA,NA,"NY01015817","NY01015817_01 NY01015817_02","Magnoliophyta","Lamiales",NA,NA,"Reserva ecológica de Maracá. Borrow pit linear pond, NW part. Secretária Especial do Meio Ambiente (SEMA) research station.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1113873' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"2474","South America","sheet",NA,"80","80",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3857269","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"M. Rimachi Y.","1989","06","19","Peru","Loreto","Maynas",NA,NA,NA,NA,"NY03857269",NA,"Magnoliophyta","Lamiales",NA,NA,"Dtto. Indiana. Río Amazonas, Quebrada de Yanayacu - Bombanaje, en orilla hasta el caserio de Monte Carmelo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133962' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"9226","South America","sheet",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01173236","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","T. C. Plowman","T. C. Plowman","1982","12","08","Brazil","Amazonas","Maraã","-65.58","-1.833333",NA,NA,"NY01173236","NY01173236_01","Magnoliophyta","Lamiales",NA,NA,"Rio Japurá, environs of town Maraã. Mouth of Igarapé Maraã and Lago Maraã.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387552' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"12391","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3857267","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"R. Vásquez Martínez","1985","07","11","Peru","Loreto","Loreto","-74.5","-5.25",NA,NA,"NY03857267",NA,"Magnoliophyta","Lamiales",NA,NA,"Reserve Nacional Pacaya (Cocha Yarina)",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133960' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"6664","South America","sheet",NA,"125",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3857247","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"A. S. Hitchcock","1923","06","21","Ecuador","Guayas",NA,NA,NA,NA,NA,"NY03857247",NA,"Magnoliophyta","Lamiales",NA,NA,"Oil Camp between Guayaquil and Salinas",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133940' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"s.n.","South America","sheet",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3857262","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"B. G. Stergios D.","1985","08","06","Venezuela","Portuguesa","Guanare",NA,NA,NA,NA,"NY03857262",NA,"Magnoliophyta","Lamiales",NA,NA,"Flotante semi-sumergida en caño-estero; brazo del caño Maraca, a 5 km hacia el caserío Caño Delgadito, desde la carretera Guanare-Papelón",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133955' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"8634","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","400660","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","P. G. Taylor","G. Gardner",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00400660","NY00400660_01","Magnoliophyta","Lamiales",NA,NA,"Brasilia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592425' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1114","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3857271","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"M. Rimachi Y.","1993","04","05","Peru","Loreto","Maynas",NA,NA,NA,NA,"NY03857271",NA,"Magnoliophyta","Lamiales",NA,NA,"Dtto. Punchana. Río Momón, cerca al caserio de Santa Rosa, en orilla inundable, ca 1 hora de Bellavista",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4133964' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"10495","South America","sheet",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","929812","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.","P. G. Taylor","D. R. Gifford","1968","03","14","Brazil","Mato Grosso",NA,"-51.37","-12.9",NA,NA,"NY00929812","NY00929812_01","Magnoliophyta","Lamiales",NA,NA,"15 km S. of base (c. 270 km N. of Xavantina).",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998000' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"G.126","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","03857327","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.",NA,"B. Maguire","1944","06","03","Suriname",NA,NA,NA,NA,NA,NA,"NY03857327",NA,"Magnoliophyta","Lamiales",NA,NA,"Zanderij II",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134038' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"23687","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","03857333","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.",NA,"B. Maguire","1960","06","13","Guyana",NA,NA,NA,NA,NA,NA,"NY03857333",NA,"Magnoliophyta","Lamiales",NA,NA,"Upper Mazaruni River Basin, Partang Savannah, near mouth of Partang River, Merume Mountains",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134047' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"43829","South America","sheet",NA,"460",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","03857325","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","guyanensis","Utricularia guyanensis","A.DC.",NA,"B. Maguire","1944","05","04","Guyana",NA,NA,NA,NA,NA,NA,"NY03857325",NA,"Magnoliophyta","Lamiales",NA,NA,"Kaieteur Plateau",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4134027' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"23200","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","312436","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","rubricaulis","Utricularia rubricaulis","Tutin",NA,"T. G. Tutin","1933","08","30","Guyana",NA,NA,"-59.48","5.17",NA,NA,"NY00312436","NY00312436_01","Magnoliophyta","Lamiales",NA,NA,"British Guiana: Kaieteur Savannah",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42754' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"669","South America","sheet",NA,"335.3","335.3","isotype",NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","03042989","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","vulgaris","Utricularia vulgaris","L.",NA,"G. Hatschbach","1975","09","18","Brazil","Paraná","Jaguariaíva","-49.7056","-24.2511",NA,NA,"NY03042989","NY03042989_01","Magnoliophyta","Lamiales",NA,NA,"Lageado 5 Reis.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3276038' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"37086","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:31:04-03","UFRJ","RFA","39244","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"A. R. Soares; N. Nocchi","2008","09","03","Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"RFA48200",NA,NA,NA,NA,NA,"PARNA Restinga de Jurubatiba, Lagoa de Cabiúnas","47209",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-13 09:20:05-03","UFRJ","RFA","40521","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Petruzella, A.; Konno, T.U.P.","2013","10","10","Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"RFA33078",NA,NA,NA,NA,NA,"Parque Nacional da Restinga de Jurubatib.","47209",NA,NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:31:04-03","UFRJ","RFA","39237","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Soares, A.R.; Nocchi, N.","2008","09","03","Brasil","Rio de Janeiro","Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"RFA34255",NA,NA,NA,NA,NA,"PARNA Restinga de Jurubatiba, Lagoa de Cabiúnas.","47209",NA,NA,"auto","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-13 09:20:05-03","UFRJ","RFA","22925","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","vulgaris","Utricularia vulgaris americana","A. Gray",NA,"S.A. Cain; F. Segadas-Vianna","1948","07","07","E.U.A.","Michigan","Michigan",NA,NA,NA,NA,"RFA37035",NA,NA,NA,NA,NA,"Heart lake, Harmon and Predmore roads, oakland Co.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"americana",NA,NA,NA,NA,NA
"77","2019-09-10 21:43:16-03","UNEMAT","TANG","1831","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Abdo, MSA","Abdo, MSA","2012","06","29","Brasil","Mato Grosso","VBS Trindade","-59.993417","-14.856939","-59.993417","-14.856939","TANG000001831",NA,NA,NA,"2012","07","Baía Simplicio, Baia do Simplício",NA,NA,NA,NA,"115",NA,NA,NA,NA,NA,NA,NA,"05",NA,NA,NA,NA
"78","2016-08-23 09:17:15-03","UNEMAT","TANG","1798","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Abdo, MSA","Abdo, MSA","2012","06","02","Brasil","Mato Grosso","VBS Trindade","-59.979417","-14.920333","-59.979417","-14.920333","TANG000001798",NA,NA,NA,"2012","06","Baía do João Grande, Baia do João Grande",NA,NA,NA,NA,"98",NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"79","2016-08-23 09:17:15-03","UNEMAT","TANG","1953","S","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Abdo, MSA","Abdo, MSA","2012","09","04","Brasil","Mato Grosso","VBS Trindade","-60.219575","-15.474103","-60.219575","-15.474103","TANG000001953",NA,NA,NA,"2012","10","Baía Grande, Baía localiza na fronteira com a Bolívia é uma área de acumulação inundáveis drenados pelo rio Barbado e Corixão Santo Inácio, do tipo multibasinal. Grande parte da região litorania apresenta formação de Typha dominguense.",NA,NA,NA,NA,"138",NA,NA,NA,"199","199",NA,NA,"10",NA,NA,NA,NA
"80","2019-11-19 15:44:17-03","UNEB","HUNEB","9871","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","cf. foliosa","Utricularia cf. foliosa","L.",NA,"Santana, D.L.","2001","11","02","Brasil","Bahia","Conde","-37.6","-11.8","37W36'0''","11S48'0''","HUNEB0009871",NA,"Angiospermae","Florideophycidae",NA,NA,"Litoral Norte, Ilha das Ostra, Rio Crumaí.",NA,NA,"Planice inundada com vegetação arbustiva-arbórea.",NA,"641ALCB 61276",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"81","2019-11-19 15:44:17-03","UNEB","HUNEB","2941","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.",NA,"Jesus, N.G.","2000","03","02","Brasil","Bahia","Remanso","-42.913889","-9.593889","42W54'50''","9S35'38''","HUNEB0002941",NA,"Angiospermae","Florideophycidae",NA,NA,"Campo Alegre de Lourdes, Argino Dias.",NA,NA,"Brejo.",NA,"46611",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"82","2021-03-30 12:43:05-03","EAO","IAN","117957","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Moreira, AD","Pires, JM; Cavalcante, PB","1962","08","10","Brasil","Amapá",NA,"-50.966667","1.75","-50.966667","1.75","IAN117957",NA,"Dicotiledônea",NA,"2012","01","Common in Lago Cujubim.",NA,NA,"Submerged herb, flower yellow, held above water, fruit pale green.",NA,"52474","Southern America",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
"83","2021-03-30 12:43:05-03","EAO","IAN","29412","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","foliosa","Utricularia foliosa","L.","Moreira, AD","Black, GA","1947","06","20","Brasil","Pará",NA,NA,NA,NA,NA,"IAN029412","IAN029412 IAN029412_e","Dicotiledônea",NA,"2012","01","Beira do rio Ituqui.",NA,NA,"Flor amarela, vesículas presentes, muito comum.",NA,"921","Southern America",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA
