"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","scientificNameAuthorship","continentOcean","preparationType","occurrenceRemarks","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","sex"
"251","2020-11-12 17:01:41-03","UEL","FUEL","23733","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Robim, MJ; et al.","684","1991","01","24","Brasil","São Paulo","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"FUEL007443",NA,"Tracheophyta","Myrtales","Wurdack",NA,NA,NA,NA,"21048","auto","2001",NA,"02",NA,NA,NA,NA,NA,NA
"252","2020-11-12 17:01:41-03","UEL","FUEL","23734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Robim, MJ; et al.","547","1988","02","25","Brasil","São Paulo","Campos do Jordão","Parque Estadual, trilha da cachoeira","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"FUEL007445",NA,"Tracheophyta","Myrtales","Wurdack",NA,NA,NA,NA,"21048","auto","2001",NA,"02",NA,NA,NA,NA,NA,NA
"253","2019-11-01 15:04:18-03","UnB","UB","134086","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Ribas, OS","7178","2006","04","10","Brasil","Paraná ","Campina Grande do Sul","Serra Ibitiraquire, trilha para o Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Wurdack","Southern America",NA,"Fruto avermelhado.; Arvoreta 4m.; Floresta atlântica",NA,"55154","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-01 15:04:18-03","UnB","UB","134087","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Barros, F","2067","1990","12","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Wurdack","Southern America",NA,"Flores com corola e estames brancos.; Arbusto 1m.",NA,"37574","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-01 15:04:18-03","UnB","UB","134088","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Barbosa, E","802","2003","12","04","Brasil","Paraná ","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Wurdack","Southern America",NA,"Flor alva.; Arbusto 3m.",NA,"25228","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-05-06 11:59:46-03","UFU","HUFU","48725","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Ribas, O.S.; Cordeiro, J.; Silva, J.M. & Marinero, F.","7178","2006","04","10","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Trilha para o Pio Caratuva.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"HUFU00063446","HUFU00063446",NA,NA,"Wurdack",NA,NA,"Arvoreta 4 m. Fruto avermelhado.; Floresta atlântica da Serra do Mar.",NA,"55154","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-05-06 11:59:46-03","UFU","HUFU","25255","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldemberg, R.","Barbosa, E.; Ribas, O.S.","418","2000","04","08","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUFU00063447","HUFU00063447",NA,NA,"Wurdack",NA,NA,"Árvore 2 m. Fruto imaturo verde.; Campo de altitude.",NA,"41937","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-05-06 11:59:46-03","UFU","HUFU","24641","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G.","Barbosa, E.; Cordeiro, J. & Silva, J.M.","525","2000","10","04","Brasil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUFU00063450","HUFU00063450",NA,NA,"Wurdack",NA,NA,"Arbusto 2 m, em botões.; Campo de altitude.",NA,"25228","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-05-06 11:59:46-03","UFU","HUFU","26429","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Ribas, O.S.; Barbosa, E. & Silva, P.R.","3537","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"HUFU00063448","HUFU00063448",NA,NA,"Wurdack",NA,NA,"Arvoreta 3 m. Frutos maduros negros.; Matinha nebular.",NA,"37493","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-05-06 11:59:46-03","UFU","HUFU","25254","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Ribas, O.S.","Ribas, O.S.; Poliquesi, C.B.; Barbosa, E. & Costa, E.F.","3327","2001","03","03","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"HUFU00063451","HUFU00063451",NA,NA,"Wurdack",NA,NA,"Arbusto, 2 m. Fruto maduro avermelhado.; Matinha nebular.",NA,"37493","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-05-06 11:59:46-03","UFU","HUFU","23164","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R.","Ribas, O.S.; Cordeiro, I. & Barbosa, E.","2268","1998","01","14","Brasil","Paraná","Campo Alegre","Serra do Quiriri, Rio dos Alemães. Próximo ao rio.",NA,NA,NA,NA,NA,NA,"HUFU00063449","HUFU00063449",NA,NA,"Wurdack",NA,NA,"Arbusto 2 m. Fruto imaturo verde.; Campo de altitude.",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-23 13:22:45-03","MN","R-TIPOS","112517","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Wurdack, J.J.","Smith, L.B. ; Klein, R.M.","7878","1956","11","23","Brasil","Santa Catarina","Bom Retiro","Riozinho","-49.489200592041","-27.7971992492676",NA,NA,"1000","1000","R000112517","R000112517_001",NA,NA,"Wurdack",NA,NA,NA,"Isotypus","35974","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-20 14:57:57-03","UFSC","FLOR","67550","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Silva, S.S.C. da","Silva, S.S.C. da; Lobato, T.; Ribas, O.S.","5","2005","02","01","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"FLOR0067550","FLOR0067550",NA,"Myrtales","Wurdack",NA,NA,"Árvore, 4m, frutos imaturos, floresta ombrófila densa altomontana, encosta de morro. Duplicata de MBM 30127",NA,"12577","auto","2005",NA,"02",NA,NA,NA,NA,NA,NA
"264","2020-08-20 20:40:08-03","UFSC","FLOR","25775","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.","Roderjan, C.V.","981","1992","04","17","Brasil","Paraná","Quatro Barras","Morro Anhangava.","-49.0769004821777","-25.3656005859375",NA,NA,"1250","1250","FLOR0025775",NA,NA,"Myrtales","Wurdack",NA,NA,"árvore, 5m altura",NA,"17116","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-20 20:40:08-03","UFSC","FLOR","23212","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.","Falkenberg, D.B.","6254","1993","10","09","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"820","820","FLOR0023212",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, flor anteras amarelas, 2,5m altura. Folhas discolores, epifilo quando bem jovem.",NA,"18275","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-20 20:40:08-03","UFSC","FLOR","23201","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.","Falkenberg, D.B.","6265","1993","10","09","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"700","700","FLOR0023201",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, 3m altura. Folhas discolores, amarronzadas no hipofilo.",NA,"18275","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-08-20 20:40:08-03","UFSC","FLOR","16374","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.; Souza, M.L.","Falkenberg, D.B.","3570","1986","10","31","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"800","800","FLOR0016374",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, Fruto Imaturo, , 2m altura",NA,"18275","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 20:40:08-03","UFSC","FLOR","42335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Reis, A.; Stwan, J. & Vieira, S.","2254","1994","10","06","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"700","700","FLOR0042335",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, 1,5m altura",NA,"18275","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-08-20 20:40:08-03","UFSC","FLOR","42309","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Muniz, L.V.","2","1994","09","24","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"900","900","FLOR0042309",NA,NA,"Myrtales","Wurdack",NA,NA,"arbórea, flor branca/beje com leve odor de mel, 3m altura. Face adaxial de cor ferrugem, áspera; folhas jovens com pelos ferrugem na face adaxial",NA,"18275","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-20 20:40:08-03","UFSC","FLOR","42336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Reis, A.; Stwan, J. & Vieira, S.","2247","1994","10","06","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"900","900","FLOR0042336",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, flor branca",NA,"18275","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-20 20:40:08-03","UFSC","FLOR","17728","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, M.L.","Falkenberg, D.B.","4727","1988","09","10","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"820","820","FLOR0017728",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, flor anteras amarelas, 2,5m altura",NA,"18275","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-08-20 14:57:57-03","UFSC","FLOR","18835","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Klein, R.M.; Bresolin, A.","9859","1971","10","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"800","800","FLOR0018835",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, flor creme, 3m altura",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-08-20 14:57:57-03","UFSC","FLOR","18782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Klein, R.M.; Bresolin, A.","9723","1971","09","22","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"700","700","FLOR0018782",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto, flor branca, 3m altura",NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-08-20 20:40:08-03","UFSC","FLOR","38571","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, D.B.","Falkenberg, D.B.","10447","2002","11","08","Brasil","Santa Catarina","Rancho Queimado","Serra da Boa Vista, beira de pinhal secundário.","-49.0217018127441","-27.6725006103516",NA,NA,"1200","1200","FLOR0038571",NA,NA,"Myrtales","Wurdack",NA,NA,"arbusto com folhas discolores, flor anteras creme-claro e amarelas; pétalas brancas",NA,"17361","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-08-20 14:57:57-03","UFSC","FLOR","834","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Reitz, R.; Klein, R.M.","10155","1960","10","13","Brasil","Santa Catarina","São José","Serra da Boa Vista.","-48.627498626709","-27.6152992248535",NA,NA,"1000","1000","FLOR0000834",NA,NA,"Myrtales","Wurdack",NA,NA,"arvoreta, flor esbranquiçada, 4m altura",NA,"12814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-08-20 14:57:57-03","UFSC","FLOR","780","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Reitz, R.; Klein, R.M.","4375","1957","06","16","Brasil","Santa Catarina","Vidal Ramos","Sabiá.","-49.3558006286621","-27.3918991088867",NA,NA,"700","700","FLOR0000780",NA,NA,"Myrtales","Wurdack",NA,NA,"arvoreta, flor branca, 4m altura",NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2018-07-27 21:53:00-03","UFMT","UFMT","43755","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Westphal, T.H.","Westphal, T.; Bisewski, J.; Machado, R.","11","2017","11","10","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,"Coordenadas geograficas: -25.515278S; -48.981389W.",NA,"12577","auto","2017",NA,"11",NA,NA,NA,NA,NA,NA
"278","2021-03-04 15:45:03-03","IF","SPSF","28284","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"E.Barbosa & O.S.Ribas","418","2000","04","08","Brasil","PR","Guaratuba","campo de altitude","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,"41937","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"279","2021-03-04 15:45:03-03","IF","SPSF","13903","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","M.K.Caddah","O.S.Ribas & V.Nicolack","304","1990","04","17","Brasil","PR","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","Wurdack","América do Sul",NA,"COLETA: Arbusto 2m, frutos vinosos.; GEOGRAFIA: Matinha nebular;",NA,"17116","auto","2014","Magnoliopsida","02","12",NA,NA,NA,NA,NA
"280","2021-03-04 15:45:03-03","IF","SPSF","34769","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","R.Goldenberg","F. M. Souza & M. T. Z. Toniato & D.Souza","541","2005","02","28","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.439998626709","-23.3700008392334",NA,NA,"1171","1171",NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFNovo; Arbusto ca. 1,40 m, frutos vermelhos; GEOGRAFIA: Trilha do Corcovado. Floresta Ombrófila Densa Montana (Floresta de Neblina)&nf;UTM: X=480412 Y=7406896;",NA,"28529","auto","2005","Magnoliopsida","08","19",NA,NA,NA,NA,NA
"281","2021-03-04 15:45:03-03","IF","SPSF","22888","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","M.K.Caddah","P.Affonso","211","1998","03","07","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","Wurdack","América do Sul",NA,"COLETA: Arvoreta com 1m, frutos vermelhos e negros, folha abaxial ferrugineas.; GEOGRAFIA: Trilha do Mirante.&nf;Coleta no campo.;",NA,"53584","auto","2014","Magnoliopsida","02","12",NA,NA,NA,NA,NA
"282","2021-03-04 15:45:03-03","IF","SPSF","29654","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"F.T.Farah","2200","2001","04","13","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"283","2021-03-04 15:45:03-03","IF","SPSF","29823","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"L.D.Meireles","74","2001","04","11","Brasil","SP","São Paulo","P.E.Serra do Mar, Núcleo Curucutu","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,"53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"284","2021-03-04 15:45:03-03","IF","SPSF","45946","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","F.A.R.D.P.Arzolla","F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.C.Martensen & A.C.R.Braga & M.M.Queiroz & P.U. da Mota","1509","2012","02","01","Brasil","SP","Capão Bonito","Parque Estadual Nascentes do Paranapanema","-48.145833","-24.184167",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","Wurdack","América do Sul",NA,"COLETA: Arvoreta, 1,5 metro de altura, frutos verdes com indumento ferrugíneo.; GEOGRAFIA: Proximidades do rancho de Matias Queiroz.&nf;Contato entre Floresta Ombrófila Densa Alto-Montana e vegetação de Campo.&nf;Altitude aproximada de 840 m.;",NA,NA,NA,"2012","Magnoliopsida","02","28",NA,NA,NA,NA,NA
"285","2021-03-04 15:45:03-03","IF","SPSF","49653","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","M.G.K.Cornia","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis & L.N.Gonçalves","126","2014","12","16","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.298333","-22.595278",NA,NA,"1646","1646",NA,NA,"Magnoliophyta","Myrtales","Wurdack","América do Sul",NA,"COLETA: Árvore de 3,2 m. Frutos imaturos verdes.; GEOGRAFIA: Beira de estrada, Floresta Ombrófila Mista (WGS84, Zona 23K);",NA,NA,NA,"2015","Magnoliopsida","04","24",NA,NA,NA,NA,NA
"286","2021-03-04 15:45:03-03","IF","SPSF","33225","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","M.K.Caddah","F.A.R.D.P.Arzolla","541","2004","05","15","Brasil","MG","Passa Quatro","Trilha de acesso ao Pico do Itaguare","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","Wurdack","América do Sul",NA,"COLETA: Árvore de 3m de altura; frutos madurosvermelhos.; GEOGRAFIA: Floresta Ombrófila Mista / Floresta Ombrófila Densa Altomontana. Interior da mata.;",NA,"17293","auto","2014","Magnoliopsida","02","12",NA,NA,NA,NA,NA
"287","2021-03-04 15:45:03-03","IF","SPSF","33316","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"E.Barbosa & J.M.Silva","802","2003","12","04","Brasil","PR","Tijucas do Sul","margem de rio","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,"25228","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"288","2021-03-04 15:45:03-03","IF","SPSF","28279","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"O.S.Ribas","3327","2001","03","03","Brasil","SC","Campo Alegre","matinha nebular","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,"37493","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"289","2013-09-03 11:40:44-03","CAS","CAS-BOT","297805","PreservedSpecimen","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii",NA,"Ribas, O. S.; Nicolack, V.","304","1990","4",NA,"Brazil","Paraná","Quatro Barras","Morro 7.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","Wurdack","South America",NA,"Arbusto 2 m, frutos vinosos. Matinha nebular.",NA,"17116","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:43:34-03","UFRGS","ICN","153285","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Ribas, OS; Cordeiro, J; Silva, JM; Marinero, F","7178","2006","04","10","Brasil","PR","Campina Grande do Sul","Serra Ibitiraquire trilha para o Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Wurdack","América do Sul",NA,"Doação do Herbário MBM.; Arvoreta, 4m, fruto avermelhado.; Encosta do morro; floresta atlântica da Serra do Mar.",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:43:34-03","UFRGS","ICN","149351","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Hatschbach, G","Silva, JM; Barbosa, E; Cruz, JM","2649","1998","12","01","Brasil","PR","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Wurdack","América do Sul",NA,"Doação MBM.; Arbusto, 3m, flor alva.; Matinha nebular.",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:43:34-03","UFRGS","ICN","133723","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, DB; Souza, ML","Falkenberg, DB","3570","1986","10","31","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"800","800",NA,NA,"Dicotyledon",NA,"Wurdack","América do Sul",NA,"doação UFSC; Arbusto, 2 m altura. Fruto imaturo.; Matinha de topo de morro.",NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-08 12:43:34-03","UFRGS","ICN","157230","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Falkenberg, DB","Falkenberg, DB","6254","1993","10","09","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"820","820",NA,NA,"Dicotyledon",NA,"Wurdack","América do Sul",NA,"Doação do Herbário FLOR; arbusto, 2,5m altura, folhas discolores, epifilo piloso quando bem jovem, anteras amarelas; matinha de topo de morro",NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:43:34-03","UFRGS","ICN","133718","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Souza, ML","Falkenberg, DB","4727","1988","09","10","Brasil","SC","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"820","820",NA,NA,"Dicotyledon",NA,"Wurdack","América do Sul",NA,"doação UFSC.; Arbusto, 2,5 m altura. Flores com anters amarelas.; Em matinha de topo de morro.",NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-21 10:10:12-03","IBt","SP","195750","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Custodio Filho, A","2171","1984","01","04","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-12 15:23:32-03","IBt","SP","302194","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Tamashiro, JY; Ivanauskas, NM; Souza, JP; Miyagi, PH; Belinello, R; Fernandes, GD","851","1995","04","13","Brasil","São Paulo","São Bento do Sapucaí","Bauzinho","-45.6575","-22.69","-45.6575","-22.69",NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:10:12-03","IBt","SP","302938","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Goldenberg, R","Ferreira, GMP; Pimentel, CMA; Bellenzani, MLR","64","1996","03","28","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Distrito de Marsilac. Núcleo Curucutu. Trilha do Mirante","-46.743333","-23.991111","-46.743333","-23.991111",NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:10:12-03","IBt","SP","313696","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Caddah, MK","Goldenberg, R; Shepherd, GJ","133","1995","04","04","Brasil","Minas Gerais","Passa Quatro","Subida do campo do muro, perto da antena","-44.921667","-22.442222","-44.921667","-22.442222","1800","1800",NA,NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:10:12-03","IBt","SP","314339","S","Plantae","Melastomataceae","Miconia","lymanii","Miconia lymanii","Chiea, SAC","Garcia, RJF; Sordi, SJ; Silva Filho, CA; Soares, JM","1038","1997","02","13","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Borda de capão","-46.733611","-23.987778","-46.733611","-23.987778",NA,NA,NA,NA,NA,NA,"Wurdack",NA,NA,NA,NA,NA,NA,"1997",NA,"10",NA,NA,NA,NA,NA,NA
