"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"47","2020-06-29 11:31:27-03","UFRJ","RFA","11313","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.","J.J. Wurdack","1975",NA,NA,"P. Occhioni","4615","1971","11","12","Brasil","Santa Catarina","Florianópolis","Lagoa da Conceição","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"RFA45660",NA,"Arbusto de 1 m de altura; flor roxa",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"48","2020-06-29 11:31:27-03","UFRJ","RFA","4347","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"E. Pereira","3860","1958","06","17","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA45704",NA,"Arbusto de flores roxas",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"49","2020-06-29 11:31:27-03","UFRJ","RFA","2738","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,NA,NA,"1880","04",NA,"Brasil",NA,"Brasil","Campos - Itaoca",NA,NA,NA,NA,NA,NA,"RFA45708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:31:27-03","UFRJ","RFA","8964","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"E. Pereira","3860","1958","06","17","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RFA45709",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"51","2021-03-30 12:44:51-03","EAO","IAN","26440","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naudin) Cogn.",NA,NA,NA,NA,"Gaudichaud","815",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN026440",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:44:51-03","EAO","IAN","41074","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Langsdorff, GH von","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN041074",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2013-07-03 11:13:30-03","EBDA","BAH","131","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.","Brade","1944","04",NA,"H. Delforge",NA,"1944","04","03","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614","-21.7878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"54","2020-01-20 14:40:39-03","UPM","MACK","482","PreservedSpecimen","Plantae","Melastomataceae","Pleroma","trichopodum","Pleroma trichopodum","DC.",NA,NA,NA,NA,"C. Carrasco; et al.","7","2010","07","07","Brasil","SP","Peruíbe","Área de restinga.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"HMACK0000482-C.Carrasco7-7/7/2010,Áreaderestinga.,Peruíbe,SP,Brasil",NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"55","2020-01-20 14:40:39-03","UPM","MACK","483","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"C. Carrasco; et al.","7","2010","07","07","Brasil","SP","Peruíbe","Área de restinga.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"56","2020-01-20 14:40:39-03","UPM","MACK","874","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Camila; Eduardo; Rodrigo","s/n","2010","07","07","Brasil","SP","Peruíbe","Restinga alta.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"57","2019-12-04 15:25:26-03","PUCPR","HUCP","3612","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Silva, SM","1985","02",NA,"Souza, WS; Silva, SM","s.n.",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Caminho do Belo.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00014127","HUCP00014127",NA,"Eudicotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"58","2019-12-04 15:25:26-03","PUCPR","HUCP","19021-A","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","1412","2007","06",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00014215","HUCP00014215",NA,"Eudicotiledonea",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"59","2019-12-04 15:25:26-03","PUCPR","HUCP","14050","S","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","(DC.) Baill.",NA,NA,NA,NA,"Shibue, NS","001","1985","08","11","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00014069","HUCP00014069",NA,"Eudicotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"60","2020-02-08 10:05:15-03","NBC","NL-BOTANY","WAG.1095165","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Pedersen TM",NA,"1969","01","07","Brazil",NA,NA,"Plantae brasilienses. São Paulo, mun. Santo Andrés: Rio Grande da Serra.",NA,NA,NA,NA,NA,NA,"NL-WAG1095165","NL-WAG1095165","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1095165 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557932","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","09","05","Brazil",NA,NA,"Santa Catarina, Pirão Frio, Sombrio, Banhado.",NA,NA,NA,NA,NA,NA,"NL-L2557932","NL-L2557932","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557932 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 10:05:10-03","NBC","NL-BOTANY","L.2557933","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","01","21","Brazil",NA,NA,"Santa Catarina, Mina Velha, Garuva, S. Francisco do Sul.",NA,NA,NA,NA,NA,NA,"NL-L2557933","NL-L2557933","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 10:05:15-03","NBC","NL-BOTANY","L.2557934","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1968","12","20","Brazil",NA,NA,"Rio da Praia (Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-L2557934","NL-L2557934","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557934 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 10:05:15-03","NBC","NL-BOTANY","L.2557935","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1889","01","01","Brazil",NA,NA,"Prov. S. Paulo (Brésil).",NA,NA,NA,NA,NA,NA,"NL-L2557935","NL-L2557935","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 10:05:15-03","NBC","NL-BOTANY","L.3920558","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Pedersen TM",NA,"1969","01","07","Brazil",NA,NA,"Plantae brasilienses. São Paulo, mun. Santo Andrés: Rio Grande da Serra.",NA,NA,NA,NA,NA,NA,"NL-L3920558","NL-L3920558","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3920558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 10:05:15-03","NBC","NL-BOTANY","L.3920560","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Pedersen TM",NA,"1968","03","26","Brazil",NA,NA,"Plantas brasilienses. Paranaguá.",NA,NA,NA,NA,NA,NA,"NL-L3920560","NL-L3920560","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3920560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 10:05:15-03","NBC","NL-BOTANY","U.1420977","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Hoehne W",NA,"1951","01","21","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1420977","NL-U1420977","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420977 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0045898",NA,NA,NA
"68","2020-02-08 10:05:15-03","NBC","NL-BOTANY","U.1420978","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1965","12","27","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Paraná, Matinhos.",NA,NA,NA,NA,NA,NA,"NL-U1420978","NL-U1420978","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420978 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:05:15-03","NBC","NL-BOTANY","WAG.1095166","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","01","25","Brazil",NA,NA,"Rio do Nunes (mun. Antonina) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1095166","NL-WAG1095166","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1095166 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 10:05:16-03","NBC","NL-BOTANY","L.1070313","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1070313","NL-L1070313","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1070313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw13898",NA,NA,NA
"71","2020-02-08 10:05:16-03","NBC","NL-BOTANY","L.1070314","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1070314","NL-L1070314","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1070314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw13898",NA,NA,NA
"72","2020-02-08 10:05:16-03","NBC","NL-BOTANY","L.2557772","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","02","18","Brazil",NA,NA,"Est Parana (Brasil), Mun. Antonina, Cacatu.",NA,NA,NA,NA,NA,NA,"NL-L2557772","NL-L2557772","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557772 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U 0053839","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0053839",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200053839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw 13898",NA,NA,NA
"74","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U 0053840","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0053840",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200053840 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw 13898",NA,NA,NA
"75","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U 0286625","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0286625",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200286625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw13898",NA,NA,NA
"76","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U.1420831","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Hoehne W",NA,"1965","08","23","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1420831","NL-U1420831","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0098225",NA,NA,NA
"77","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U.1420832","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,"1987","03","01","Correa JA",NA,"1975","01","07","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1420832","NL-U1420832","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420832 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0098226",NA,NA,NA
"78","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U.1420833","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Brade AC",NA,"1958","06","14","Brazil",NA,NA,"Rio de janeiro - Restinga de Sermambetiba D. Federal.",NA,NA,NA,NA,NA,NA,"NL-U1420833","NL-U1420833","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420833 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U.1420834","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","10","03","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Moist depression near Morretes.",NA,NA,NA,NA,NA,NA,"NL-U1420834","NL-U1420834","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420834 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:05:16-03","NBC","NL-BOTANY","U.1420835","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda","Baill.",NA,NA,NA,NA,"Pereira E",NA,"1967","02","12","Brazil",NA,NA,"Rio de Janeiro. Guanabara, Restinga dos Bandeirantes.",NA,NA,NA,NA,NA,NA,"NL-U1420835","NL-U1420835","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1420835 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:05:16-03","NBC","NL-BOTANY","L.2557774","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","trichopoda","Tibouchina trichopoda tibouchinensis",NA,NA,NA,NA,NA,"Pohl JE; Schott HW",NA,NA,NA,NA,"Brazil",NA,NA,"Brasil. Brasilia.",NA,NA,NA,NA,NA,NA,"NL-L2557774","NL-L2557774","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2557774 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,"tibouchinensis",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-11-04 11:13:52-03","ESALQ","ESA","75152","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Souza, V.C. et al.",NA,NA,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2328.0","2001","04","18","Brasil","São Paulo","Itanhaém","Loteamento Maramba II, 6km de Itanhaém em direção a Peruíbe. Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambess.) em alguns trechos. 24o13'51,1S; 46o55'20,3W. Ca. 5-10msm.","-469.222",NA,"-469,222","-24,230,861",NA,NA,"ESA075152","ESA075152","Árvore, 3m alt. Frutos acinzentados.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:13:52-03","ESALQ","ESA","62083","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Goldenberg, R.",NA,NA,NA,"Sampaio, D. et al.","80.0","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062083","ESA062083",NA,"Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:13:52-03","ESALQ","ESA","94745","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Souza, V.C.",NA,NA,NA,"Viani, R.A.G. et al.",NA,"2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","Área da Riocell. Floresta Paludosa.","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"ESA094745","ESA094745",NA,"Magnoliophyta",NA,NA,NA,NA,"31686","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:13:52-03","ESALQ","ESA","62412","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.",NA,NA,NA,NA,"Batista, E.R. et al.","80.0","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA062412","ESA062412",NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:13:52-03","ESALQ","ESA","62155","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Goldenberg, R.","1999","01","06","Sampaio, D. et al.","118.0","1999","01","08","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA062155","ESA062155",NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"87","2020-11-04 11:13:52-03","ESALQ","ESA","62282","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps",NA,NA,NA,NA,NA,"Kozera, C. et al.","893.0","1999","01","13","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062282","ESA062282",NA,"Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:13:52-03","ESALQ","ESA","62288","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Goldenberg, R.",NA,NA,NA,"Kozera, C. et al.","838.0","1999","01","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062288","ESA062288",NA,"Magnoliophyta",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"89","2020-11-04 11:13:52-03","ESALQ","ESA","80913","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naudin) Cogn.","Goldenberg, R.",NA,NA,NA,"Sztutman, M. et al.","264.0","1999","01","11","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA080913","ESA080913",NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"90","2020-11-04 11:13:52-03","ESALQ","ESA","62402","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","multiceps","Tibouchina multiceps","(Naud.) Cogn.","Goldenberg, R.","1999","01","09","Batista, E.R. et al.","17.0","1999","01","06","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA062402","ESA062402",NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
