"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"147","2020-08-20 14:58:20-03","UFSC","FLOR","54992","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Mello, A.S.; Nuernberg, A.","768","2012","07","14",NA,"Brasil","Rio Grande do Sul","Gramado","Parque dos pinheiros.","-50.8739013671875","-29.3785991668701",NA,NA,NA,"hábito arbóreo, com fruto","FLOR0054992",NA,"2016",NA,NA,"01","11","13851","auto",NA,NA,NA,NA,NA,NA
"148","2020-08-20 14:58:20-03","UFSC","FLOR","54994","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Mello, A.S.; Nuernberg, A.","769","2012","07","14",NA,"Brasil","Rio Grande do Sul","Gramado","Parque dos pinheiros.","-50.8739013671875","-29.3785991668701",NA,NA,NA,"hábito arbóreo, com fruto Habitat: Floresta Ombrófila Mista Montana","FLOR0054994",NA,"2016",NA,NA,"01","11","13851","auto",NA,NA,NA,NA,NA,NA
"149","2020-08-20 20:40:29-03","UFSC","FLOR","932","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand",NA,"Reitz, R.; Klein, R.M.","13528","1962","10","25",NA,"Brasil","Santa Catarina","Papanduva","Lajeadinho.","-50.144401550293","-26.3703002929688","750","750",NA,"arvoreta, flor branca, 8m altura","FLOR0000932",NA,"2011",NA,NA,NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA
"150","2020-08-20 20:40:29-03","UFSC","FLOR","931","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand",NA,"Reitz, R.; Klein, R.M.","13535","1962","10","25",NA,"Brasil","Santa Catarina","Papanduva","Picadas, ERF Km 181.","-50.144401550293","-26.3703002929688","750","750",NA,"arvoreta, flor branca, 6m altura","FLOR0000931",NA,"2011",NA,NA,NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA
"151","2020-08-20 14:58:20-03","UFSC","FLOR","22502","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Falkenberg, D.B.; Silva Filho, F.A. da","5866","1992","12","04",NA,"Brasil","Santa Catarina","Urubici","Morro da Igreja.","-49.5917015075684","-28.0149993896484","1700","1700",NA,"arbusto; folhas discolores, mais claras no hipofilo, flor em botão; pétalas brancas, 3m altura","FLOR0022502",NA,"2015",NA,NA,"09","15","30102","auto",NA,NA,NA,NA,NA,NA
"152","2020-08-20 20:40:29-03","UFSC","FLOR","62936","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Wagner, M.A.","Sühs, R.B.","s.n.","2014","07","25",NA,"Brasil","Santa Catarina","Urubici","Parque Nacional de São Joaquim, Campos de Santa Bárbara, PPBio próximo ao piquete 80 na trilha deslocamento.","-49.5917015075684","-28.0149993896484",NA,NA,NA,"Árvore ca. 4 m alt., frutos imaturos, pedúnculo 0,9-1,2 mm compr.","FLOR0062936",NA,"2016",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"153","2021-03-04 15:45:28-03","IF","SPSF","53311","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","L.H.S.- Silva","F.C. e Silva & E.M.Francisco","2087","1996","11","06","América do Sul","Brasil","PR","Castro",NA,"-50.0119018554688","-24.7910995483398",NA,NA,NA,"COLETA: Árvore de 5 m de altura. Botão floral e flor na cor branca. Odorífera.; GEOGRAFIA: Rodovia Tibagi-Castro. Frequente.;",NA,NA,NA,NA,NA,NA,NA,"50779","auto","Magnoliopsida",NA,NA,NA,NA,NA
"154","2021-03-04 15:45:29-03","IF","SPSF","13240","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","ovata","var. acutata","Myrceugenia ovata var. acutata",NA,NA,"O.T. Aguiar","332","1989","12","14","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"155","2021-03-04 15:45:29-03","IF","SPSF","13375","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","ovata","var. acutata","Myrceugenia ovata var. acutata",NA,NA,"O.T. Aguiar","361","1989","11","23","América do Sul","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"156","2021-02-08 12:44:03-03","UFRGS","ICN","201177","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Soares-Silva, LH","Soares-Silva, LH; Chagas-Silva, F; Francisco, EM","633","1996","09","19","América do Sul","Brasil","PR","Tibagi","Brejo na Fazenda Batavo","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Doação FUEL 18762; Árvore 5m; botões verdes, flores brancas",NA,NA,"2016",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"157","2021-02-08 12:44:03-03","UFRGS","ICN","009463","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Ribeiro, CL","Valls, JFM; Lindeman, JC","s.n.","1971","12","05","América do Sul","Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,"Arbusto 4m altura, flor branca pouco cheirosa.; Mato aberto cercando um banhado.",NA,NA,"2019",NA,NA,"05","29","55856","auto",NA,NA,NA,NA,NA,NA
"158","2021-02-08 12:44:03-03","UFRGS","ICN","160538","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Grings, M","616","2003","11","01","América do Sul","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,"arvoreta com flores brancas; em mata nebular do Canyon Fortaleza, do outro lado da Cascata do Tigre Preto (fora do Parque)",NA,NA,"2017",NA,NA,"05","03","30776","auto",NA,NA,NA,NA,NA,NA
"159","2021-02-08 12:44:03-03","UFRGS","ICN","199076","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Silveira, N; Mansan, C","9889","1993","11","10","América do Sul","Brasil","RS","Cambará do Sul","Fazenda Velha - Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Doação HAS 95272; 2 m de altura.; mata",NA,NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:44:03-03","UFRGS","ICN","199077","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Silveira, N; Mansan, C","10198","1994","01","11","América do Sul","Brasil","RS","Cambará do Sul","Fazenda Velha - Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Doação HAS 93261; 8 m de altura.; mata",NA,NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"161","2021-02-08 12:44:03-03","UFRGS","ICN","199075","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Silveira, N; Mansan, C","11406","1993","10","21","América do Sul","Brasil","RS","Cambará do Sul","Fazenda Velha - Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Doação HAS 95273; 3 m de altura. Flor branca aromática. Visitada por abelha.; mata",NA,NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:44:03-03","UFRGS","ICN","156481","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Bordignom, A Konb; S.","5704","1998","10","28","América do Sul","Brasil","RS","São Francisco de Paula","Querência da Amizada","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Doação Herbário Unilasalle Canoas, RS.; Arbusto; flor branca; freqüência ocasional.; Mata de araucária, mata mexida e solo em decomposição basaltica",NA,NA,"2017",NA,NA,"08","10","76715","auto",NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:44:03-03","UFRGS","ICN","165605","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Lozano, ED; et al.","199","2009","12","08","América do Sul","Brasil","PR","Campina Grande do Sul","Serra do Ibitiraquire Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,"doação MBM; arbusto, 2m, flores alvas; em matinha nebular",NA,NA,"2017",NA,NA,"08","10","55154","auto",NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:44:03-03","UFRGS","ICN","082637","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Sobral, M; Siqueira","s.n.","1987","09","15","América do Sul","Brasil","RJ","Nova Friburgo","Cascata da resevra da EMAHSA- Cascatinha","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Árvore pequena.; Margens úmidas da Cascata da EMASA",NA,NA,"2017",NA,NA,"05","03","33190","auto",NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:44:03-03","UFRGS","ICN","199074","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Silveira, N; Mansan, C","9868","1993","11","10","América do Sul","Brasil","RS","Cambará do Sul","Fazenda Velha - Celulose Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Doação HAS 95276; Arvoreta de 4 m de altura. Flor branca.; mata",NA,NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:44:03-03","UFRGS","ICN","048755","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Sobral, M","494","1980","11","26","América do Sul","Brasil","RS","Cambará do Sul","Malacara","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Arbusto 3m altura, flores brancas com manchas púrpuras.; Em beira de mato.",NA,NA,"2017",NA,NA,"08","10","30776","auto",NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:44:03-03","UFRGS","ICN","048754","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Sobral, M","490","1980","11","26","América do Sul","Brasil","RS","Cambará do Sul","Malacara","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Arbusto 3m altura, flores brancas com manchas purpúreas nas pétalas.; Em beira de mato.",NA,NA,"2017",NA,NA,"08","10","30776","auto",NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:44:03-03","UFRGS","ICN","069660","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Jarenkow, JA","97","1983","10","29","América do Sul","Brasil","RS","Cambará do Sul","Serra da Rocinha","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"08","10","30776","auto",NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:44:03-03","UFRGS","ICN","028559","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Porto, ML","s.n.","1972","12","27","América do Sul","Brasil","RS","Canela","Caracol, 8 Km N de Canela Parque Estadual","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"05","03","16452","auto",NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:44:03-03","UFRGS","ICN","162606","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Sobral, M; et al.","8876",NA,NA,NA,"América do Sul","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,"arbusto 2m, flores brancas, córtex rugoso; região de mata ombrófila densa altomontana (mata nebular)",NA,NA,"2017",NA,NA,"05","03","42598","auto",NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:44:03-03","UFRGS","ICN","158044","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Pedrollo, CT","10","2007","11","16","América do Sul","Brasil","RS","São José dos Ausentes","Pico Montenegro","-50.0657997131348","-28.7483005523682","1250","1250",NA,"Mata",NA,NA,"2017",NA,NA,"08","10","42598","auto",NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:44:03-03","UFRGS","ICN","066923","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D. Legrand.","Molz, M","Krapovickas, A; Schinini, A","38288","1982","12","24","América do Sul","Brasil","SC","São Joaquim","14 Km E de Bom Jardim da Serra- Boca da Serra","-49.9317016601562","-28.2938995361328",NA,NA,NA,"Arbol de 3 m de altura.; En selva",NA,NA,"2017",NA,NA,"05","03","48290","auto",NA,NA,NA,NA,NA,NA
"173","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76562","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Meyer, J.","130",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,"1,5m; fl. Brancas","HAS0076562",NA,NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"174","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76324","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.","15487","1969","09",NA,NA,"Brasil","Minas Gerais","Pouso Alegre","1km Sul da encruzilhada Pouso Alegre-Itajubá--S.Paulo","-45.9364013671875","-22.2299995422363",NA,NA,NA,"Num capão. Arbusto com cerca de 2,5m de altura. Frutos Imaturos.","HAS0076324",NA,NA,NA,NA,NA,NA,"20835","auto",NA,NA,NA,NA,NA,NA
"175","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76582","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Hagelund, K.","8889",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076582",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"176","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76545","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Hagelund, K.","8895",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"HAS0076545",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"177","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","76238","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Mattos, J.","17923","1977","11",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","entre a Serra da Rocinha e a Indústria de Celulose Cambará.","-50.4166984558105","-28.6678009033203",NA,NA,NA,"Na mata ciliar. Arvorta","HAS0076238",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"178","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","76297","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × regnelliana",NA,"Myrceugenia acutata × regnelliana","D.Legrand × (O.Berg) D.Legrand & Kausel","Molz, M.","Camargo, O.R.","1658","1957","01",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Potreirinhos, 4º distrito","-50.4166984558105","-28.6678009033203",NA,NA,NA,"2m de alt. Em touceira. Casca cinzenta.","HAS0076297",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"179","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76653","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Meyer, J.","137","1987","11",NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"ca. 3,5m alt.; flores bege","HAS0076653",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"180","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76564","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Meyer, J.","208",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,"1,5m; fl. Brancas","HAS0076564",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"181","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76537","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Camargo, O.R.","s.n.",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","Silveiras 4º Distrito","-50.4166984558105","-28.6678009033203",NA,NA,NA,"No mato, abundante no sub-bosque; arb. B. florais","HAS0076537",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"182","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76305","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Mattos, J.; Mattos, N.","17929","1977","11",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Entre a Serra da Rocinha e Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Na mata ciliar. Arbusto com ca. De 2.5m alt.","HAS0076305",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"183","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","95271","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Neves, M.","1701","1993","10",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Mata na beira e interior. Numerosa e dispersa. Flor branca e fruto verde.","HAS0095271",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"184","2020-08-26 10:50:07-03","MCN-FZBRS","HAS","95275","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","glaucescens × acutata",NA,"Myrceugenia glaucescens × acutata","(Cambess.) D.Legrand & Kausel × D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","9874","1993","11",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"mata, arvoreta.","HAS0095275",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"185","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","95274","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","10144","1993","10",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Mata, 6m de altura.","HAS0095274",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"186","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","95273","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","11406","1993","10",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"3m de altura. Flor branca aromática. Visitada por abelha.","HAS0095273",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"187","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","95272","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","9889","1993","10",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Mata, 2m de altura.","HAS0095272",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"188","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","95276","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.; Mansan, C.","9868","1993","11",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha/Celulosa Cambará","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Mata, arvoreta de 4m de altura. Flor branca.","HAS0095276",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"189","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","80905","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.","12816","1994","10",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha, Celulose","-50.1446990966797","-29.0478000640869",NA,NA,NA,"arvoreta 4m, na mata","HAS0080905",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"190","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","81010","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.","12493","1994","10",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Velha, Celulose","-50.1446990966797","-29.0478000640869",NA,NA,NA,"na mata; 3m alt. fl. brancas","HAS0081010",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"191","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76316","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Silveira, N.","76316","1983","03",NA,NA,"Brasil","Rio Grande do Sul","Cambará do Sul","na estrada para Fortaleza, a ca. De 4km da cidade.","-50.1446990966797","-29.0478000640869",NA,NA,NA,"Frutos passados.","HAS0076316",NA,"2017",NA,NA,"11",NA,"30776","auto",NA,NA,NA,NA,NA,NA
"192","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","24684","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Bueno, O.","5462","1988","10",NA,NA,"Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"HAS0024684",NA,"2017",NA,NA,"08","10","16452","auto",NA,NA,NA,NA,NA,NA
"193","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","76720","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Bueno, O.","5470","1988","10",NA,NA,"Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,"arbu.; fl. branca","HAS0076720",NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"194","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","75143","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Meyer, J.","73","1987","11",NA,NA,"Brasil","Rio Grande do Sul","Canela","no Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,"4m alt.","HAS0075143",NA,"2017",NA,NA,"08","10","16452","auto",NA,NA,NA,NA,NA,NA
"195","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","36729","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata",NA,"Myrceugenia acutata","D.Legrand","Molz, M.","Neves, M.","2068","1998","11",NA,NA,"Brasil","Rio Grande do Sul","Canela","Passo do Inferno, área em torno da usina.","-50.815601348877","-29.3656005859375",NA,NA,NA,"Flor branca, beira de mata ripária arbusto +- 2m 50 cm de alt","HAS0036729",NA,"2017",NA,NA,"03","16","16452","auto",NA,NA,NA,NA,NA,NA
"196","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","76762","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrceugenia","acutata × glaucescens",NA,"Myrceugenia acutata × glaucescens","D.Legrand x (Cambess.) D.Legrand & Kausel","Molz, M.","Silveira, N.","9478","1987","10",NA,NA,"Brasil","Rio Grande do Sul","Casca","próx. Túnel RFFSA","-51.9782981872559","-28.5611000061035",NA,NA,NA,"capoeira; 3m alt.;","HAS0076762",NA,NA,NA,NA,NA,NA,"16472","auto",NA,NA,NA,NA,NA,NA
