X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,coordinatePrecision,geoFlag,phylum,order,typeStatus,continentOcean,preparationType,imagecode,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.023333,-23.234444,"1410",2020-01-30 09:33:29-03,IBt,SP,"341055",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,"Sugiyama, M","2000","10",NA,"Cordeiro, I","2012","2000","02","14",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha/Indaiá. Trilha do rio Paraibuna",-45.023333,-23.234444,"-45.023333","-23.234444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"1413",2020-10-22 10:13:08-03,IBt,SP,"345912",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Paschoal, MES",s.n.,NA,NA,NA,Brasil,São Paulo,Agudos,NA,-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,"52219",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"1414",2020-10-08 08:53:11-03,IBt,SP,"337213",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Simão Bianchini, R","833","1995","10","26",Brasil,São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"1415",2020-08-13 18:02:12-03,IBt,SP,"293687",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Aragaki, S","336","1995","03","31",Brasil,São Paulo,Pirassununga,Cerrado de Emas,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,"24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.7099990844727,"1416",2021-01-07 09:34:03-03,IBt,SP,"447492",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Nicolau, SA","3459","2007","12","05",Brasil,São Paulo,Santa Rita do Passa Quatro,NA,-47.4700012207031,-21.7099990844727,NA,NA,NA,NA,"24893",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"1417",2019-11-21 10:07:42-03,IBt,SP,"221481",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Sugiyama, M","1371","1981","02","26",Brasil,São Paulo,São Carlos,Faz. Canchin,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"1418",2019-11-21 10:07:42-03,IBt,SP,"221480",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,Ana Olivia,"857","1980","10","17",Brasil,São Paulo,São Carlos,Faz. Canchin,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1419",2020-10-22 10:13:08-03,IBt,SP,"350292",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Groppo Jr, M","200","1996","08","29",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1420",2019-11-21 10:07:42-03,IBt,SP,"216621",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,"Sugiyama, M","1987","07","23","Silva Filho, CA","23","1987","02","02",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1421",2019-11-21 10:07:42-03,IBt,SP,"216622",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,"Sugiyama, M","1987","07","23","Silva Filho, CA","24","1987","02","02",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1422",2019-11-21 10:07:42-03,IBt,SP,"237389",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Ludewigs, IYA; Kanashiro, S","21","1989","09","29",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1423",2019-11-21 10:07:42-03,IBt,SP,"237502",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Ludewigs, IYA; Kanashiro, S","7","1989","09","26",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1424",2019-11-21 10:07:42-03,IBt,SP,"237509",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Kanashiro, S; Ludewigs, IYA","20","1989","09","29",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1425",2019-11-21 10:07:42-03,IBt,SP,"237511",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Ludewigs, IYA; Kanashiro, S","12","1989","09","26",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1426",2020-12-10 11:27:37-03,IBt,SP,"396083",S,Plantae,Loranthaceae,Struthanthus,vulgaris,Struthanthus vulgaris,Mart.,NA,NA,NA,NA,"Villagra, BLP","172","2007","01","16",Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
