"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"268","2021-03-15 16:37:00-03","NY","NYBG","3165017","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. Triana","3979","1905","01","24","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412690' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165017",NA,"Nouvelle - Grenade; Cordillera Occidentale, Prov. de Cauca & Choco",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-15 16:37:00-03","NY","NYBG","1654236","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","T. W. Henkel","895","1993","01","20","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984361' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654236","Potaro-Siparuni","Pakaraima Mts, Tay-Klay-O Creek, upstream - juncture with upper Ireng R. and 2.5 km -small tributary","-59.96666667","4.833333333",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654236_01",NA,"650","650","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-15 16:37:00-03","NY","NYBG","3165025","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","E. Andre","3295","1876","05","24","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412698' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165025","Nariño","inter Altaquer et el Paramo",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Barbacoas","1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-15 16:37:00-03","NY","NYBG","3165059","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. Fariñas","606","1969","01",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412733' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165059","Amazonas","Cerro Duida",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-15 16:37:00-03","NY","NYBG","01131079","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. S. Cowan","38687","1954","12","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280847' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131079","Amapá","Behind Oyapock Airfield.","-51.797206","3.854254",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01131079_01",NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-15 16:37:00-03","NY","NYBG","3165050","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","G. S. Jenman","4637","1888","11","01","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412724' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165050","Cuyuni-Mazaruni","Bartica Grove.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-15 16:37:00-03","NY","NYBG","00477877","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. H. Nee","39751","1990","11","07","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477877","Santa Cruz","2 km S of San Miguel Afuera and 1 km N of San Isidro","-63.53","-17.45",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Ichilo","320","320","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-15 16:37:00-03","NY","NYBG","3165014","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","W. E. Broadway","986","1921","08","02","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412687' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165014",NA,"Maroni",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-15 16:37:00-03","NY","NYBG","1288595","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","T. C. Plowman","9115","1980","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288595","Pará","2 km west of town along highway PA-287","-49.3","-8.25",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01288595_01","Conceição do Araguaia","300","300","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-15 16:37:00-03","NY","NYBG","477881","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. M. Harley","21270","1980","04","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477881","Bahia","Serra Geral de Catité. 8.5 km N of Brejinhos das Ametistas, on the Caitité road","-42.48","-14.13",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY00477881_01","Caetité","900","900","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-15 16:37:00-03","NY","NYBG","1654232","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","A. Fendler","979","1877",NA,NA,"South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984209' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654232",NA,"Trinidad.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654232_01",NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-15 16:37:00-03","NY","NYBG","3165063","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. W. Williams","1461","1929","07","01","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412737' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165063","Loreto","Near Iquitos",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2016-09-27 08:15:00-03","NY","NYBG","1288594","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. O. A. Teixeira","1358","1982","06","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758803' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288594","Amazonas","Estrada Humaitá-Jacarecanga, Km 150 a 64 Km ao Sul","-63.0206","-7.5061",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01288594_01","Humaitá",NA,NA,"S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-15 16:37:00-03","NY","NYBG","1654235","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","H. S. Irwin","55285","1963","08","29","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984276' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654235",NA,"Zuid River. Kayser Airstrip, 45 km above confluence with Lucie River.","-56.65","3.25",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654235_01",NA,"270",NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-15 16:37:00-03","NY","NYBG","3165065","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","Illegible collector name","s.n.",NA,NA,NA,"South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412739' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165065",NA,"La Cruz ?",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-15 16:37:00-03","NY","NYBG","1288596","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. de S. Secco","243","1982","05","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758805' target='other'> <mi>dwc_moreinfo</mi></a>","NY01288596","Pará","Marabá, N1","-50.2921486","-6.0253411",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01288596_01",NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-15 16:37:00-03","NY","NYBG","3165038","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","O. Buchtien","991","1926","12","12","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412712' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165038","La Paz","Region de Mapiri, San Carlos",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-15 16:37:00-03","NY","NYBG","03165013","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","W. E. Broadway","339","1921","05","30","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412468' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165013","Cayenne","Vicinity of cayenne",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2016-09-27 14:59:00-03","NY","NYBG","01131123","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. Aristeguieta","6189","1966","08",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280884' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131123","Guárico","Morichal del Hato El Recreo. Cerca de la Estación Biológica de los Llanos, Calabozo.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-15 16:37:00-03","NY","NYBG","477887","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","R. M. Harley","16746","1974","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477887","Bahia","Serra do Curral Feio; 3 km NW of Lagoinha (5.5 km SW of Delfino) on the side road to Minas do Mimoso","-41.27","-10.45",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY00477887_01","Umburanas","640","640","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-15 16:37:00-03","NY","NYBG","3165019","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. Triana","s.n.","1905","01","24","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412692' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165019","Cundinamarca","La Mesa, Bogota",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2016-09-27 08:15:00-03","NY","NYBG","01131119","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","F. W. Pennell","8324","1922","07","14","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280897' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131119","Cauca","Aganche. Cauca Valley. On hill east of A [Aganche].",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"1300","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-15 16:37:00-03","NY","NYBG","3165037","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","C. E. O. Kuntze","6892","1892","06","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412711' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165037","Santa Cruz","Yapacani",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Ichilo","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-15 16:37:00-03","NY","NYBG","00477892","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. R. Pirani","2646","1993","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=68649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477892","Sergipe","Estancia Santa Luzia, 18 km da Estancia","-37.5","-11.3",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY00477892_01","Santa Luzia do Itanhi",NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-15 16:37:00-03","NY","NYBG","1654245","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. H. Nee","39676","1990","10","31","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984617' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654245","Santa Cruz","7 km. N of Buena Vista, N end of Laguna Madrejob [Laguna Candelaria on topographic map].","-63.67","-17.38",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654245_01","Ichilo","295",NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-15 16:37:00-03","NY","NYBG","01131115","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","T. D. McDowell","2683","1990","05","20","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280946' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131115","Cuyuni-Mazaruni","Along E bank Utsche R to Lalluvia Creek and Falls.","-61.05","5.78",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01131115_01",NA,"495","495","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-15 16:37:00-03","NY","NYBG","3165044","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","D. H. Linder","76","1924","02","13","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412718' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165044",NA,"Pl. Vryheid",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-15 16:37:00-03","NY","NYBG","3165042","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. Steinbach","2099","1916","05","03","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412716' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165042","Santa Cruz","Buenavista",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-15 16:37:00-03","NY","NYBG","3165031","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. Steinbach","1391","1915","06","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412705' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165031","Santa Cruz","Buena Vista",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-15 16:37:00-03","NY","NYBG","3165056","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","W. R. Hostmann","1103",NA,NA,NA,"South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412730' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165056",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-03-15 16:37:00-03","NY","NYBG","1654237","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","L. J. Gillespie","2563","1989","10","30","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1984363' target='other'> <mi>dwc_moreinfo</mi></a>","NY01654237","East Berbice-Corentyne","Digitima Savanna, Canje River, ±185 km from mouth of Canje","-57.66666667","5.55",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.","NY01654237_01",NA,"10","20","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-15 16:37:00-03","NY","NYBG","3165036","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","M. Bang","860(Rusby 2239)","1890","11","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412710' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165036","La Paz","Songo [Zongo]",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,"Pedro Domingo Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-15 16:37:00-03","NY","NYBG","00909840","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","W. R. Anderson","9011","1973","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=982159' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909840","Minas Gerais","Serra do Espinhaço, 2 km W of Rio Jequití and Mendanha","-43.51336","-18.11278",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-15 16:37:00-03","NY","NYBG","3165060","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","A. H. G. Alston","5403","1938","12","07","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412734' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165060","Miranda","Petare",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"1050","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-15 16:37:00-03","NY","NYBG","01131078","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","D. G. Campbell","P22160","1974","04","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280849' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131078","Amazonas","Maués Airport Road, between Maués and airport.","-57.7244532","-3.3735903",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,"J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-15 16:37:00-03","NY","NYBG","01131118","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","E. P. Killip","20838","1927","03","18","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280902' target='other'> <mi>dwc_moreinfo</mi></a>","NY01131118","Norte de Santander","Vicinity of Chinácota.",NA,NA,NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-15 16:37:00-03","NY","NYBG","3165052","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","capitellata","Clidemia capitellata dependens","J. S. de la Cruz","4010","1923","05","10","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3412726' target='other'> <mi>dwc_moreinfo</mi></a>","NY03165052","Barima-Waini","Wanama River, Northwest District","-60.25","7.75",NA,NA,"Magnoliophyta","Myrtales","dependens","(D.Don) J.F.Macbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
