"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"221","2019-08-27 13:32:57-03","IAP","PACA-AGP","9694","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","V. Silva, M. F. Parode & M. S. Marchioretto","2014","08",NA,"Rambo, B.",NA,"1942","01","28","Brasil","RS","Tupanciretã","Ivaí","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"PACA009694",NA,"Bestimmung sicher, 28.04.1954. Habitat: In silva campestri. Fenofase: flor",NA,NA,NA,"Magnoliophyta","Scrophulariales","59498","auto","Magnoliatae",NA,NA,NA,NA
"222","2019-08-27 13:32:57-03","IAP","PACA-AGP","67002","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","V. Silva, M. F. Parode & M. S. Marchioretto","2014","08",NA,"R. Wasum",NA,"1980","05","17","Brasil","RS","Veranópolis","Monte Bérico","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"PACA067002",NA,"Habitat: Na beira de estrada.",NA,NA,NA,"Magnoliophyta","Scrophulariales","16670","auto","Magnoliatae",NA,NA,NA,NA
"223","2019-08-27 13:32:57-03","IAP","PACA-AGP","67003","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","M. F. Parode, V. Silva & M. S. Marchioretto","1980","11",NA,"R. Wasum",NA,"1980","05","17","Brasil","RS","Veranópolis","Monte Bérico","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"PACA067003",NA,"Habitat: Na beira de estrada.",NA,NA,NA,"Magnoliophyta","Scrophulariales","16670","auto","Magnoliatae",NA,NA,NA,NA
"224","2019-08-27 13:32:57-03","IAP","PACA-AGP","66808","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","D. C. Wasshausen","1968",NA,NA,"Reitz, R.","6183","1958","01","14","Brasil","SC","Corupa",NA,"-49.2430992126465","-26.4253005981445",NA,NA,"50","50","PACA066808",NA,"Planta com dois metros de altura. Habitat: mata Fenofase: folha e flor Hábito: arbusto",NA,NA,NA,"Magnoliophyta","Scrophulariales","23917","auto","Magnoliatae",NA,NA,NA,NA
"225","2019-08-27 13:32:57-03","IAP","PACA-AGP","3345","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","V.Silva, M.F. Parode & M.S. Marchioretto","2014","08",NA,"Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis","in insula","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA003345",NA,"Bestimmung Sicher, 28.04.1954. Habitat: In silva primaeva. Fenofase: flor e fruto",NA,NA,NA,"Magnoliophyta","Scrophulariales","27000","auto","Magnoliatae",NA,NA,NA,NA
"226","2019-08-27 13:32:57-03","IAP","PACA-AGP","6738","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","V. Silva, M.F. Parode & M.S. Marchioretto","2014","08",NA,"Rambo, B.",NA,"1938","06",NA,"Brasil","SC","Florianópolis","In insula.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA006738",NA,"Bestimmung Sicher, 28.04.1954. Habitat: In silva primaeva. Fenofase: flor",NA,NA,NA,"Magnoliophyta","Scrophulariales","27000","auto","Magnoliatae",NA,NA,NA,NA
"227","2019-08-27 13:32:57-03","IAP","PACA-AGP","67422","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Wasshausen & Smith","1969",NA,NA,"R. M. Klein","8090","1969","01","22","Brasil","SC","Florianópolis","Morro do Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"300","300","PACA067422",NA,"Herbário FLOR 2030; solo pedregoso, arbusto 1m alt., flor vermelha. Habitat: mata Fenofase: flor vermelha Hábito: arbusto",NA,NA,NA,"Magnoliophyta","Scrophulariales","27000","auto","Magnoliatae",NA,NA,NA,NA
"228","2019-10-18 16:50:13-03","IAP","PACA-AGP","103691","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Jagmin, N.",NA,"2008","12",NA,"Brasil","SC","Itá","Cidade Velha","-52.3231010437012","-27.290599822998",NA,NA,NA,NA,"PACA103691",NA,"XILOTECA Nº 0011x&nf;sem madeira",NA,NA,NA,"Magnoliophyta","Scrophulariales","15861","auto","Magnoliatae",NA,NA,NA,NA
"229","2019-08-27 13:32:57-03","IAP","PACA-AGP","47667","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","V.Silva, M.F. Parode & M.S. Marchioretto","2014","08",NA,"Reitz, R.","2898","1948","01","22","Brasil","SC","Itajaí","Braço Serafim","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","PACA047667",NA,"flor roxo-avermelhado, 1-2m alt.; Bestimmung sicher, 28.04.1954. Habitat: Em capoeira. Fenofase: flor roxo-avermelhado Hábito: arbusto",NA,NA,NA,"Magnoliophyta","Scrophulariales","27253","auto","Magnoliatae",NA,NA,NA,NA
"230","2019-08-27 13:32:57-03","IAP","PACA-AGP","66818","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","D. C. Wasshausen","1968",NA,NA,"Reitz, R.","14715","1963","04","12","Brasil","SC","Lacerdópolis","Capinzal","-51.5558013916016","-27.2600002288818",NA,NA,"500","500","PACA066818",NA,"Arbusto com 1 metro de altura. Fenofase: flor vermelha Hábito: arbusto Ecossistema: Mata Atlântica",NA,NA,NA,"Magnoliophyta","Scrophulariales","10351","auto","Magnoliatae",NA,NA,NA,NA
"231","2020-12-20 21:15:11-03","UFV","VIC","50760","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Pasini, E.","330","2009","11","09","Brasil","Rio Grande do Sul","Santa Teresa",NA,"-51.7352981567383","-29.1688995361328",NA,NA,"700","700","VIC050760","VIC050760","em orla da mata, floresta estacional semidecidual",NA,NA,NA,NA,NA,"10273","auto",NA,NA,NA,NA,NA
"232","2021-03-24 17:08:27-03","UFES","SAMES","32","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Funez,L.A.",NA,NA,NA,"Funez,L.A.","2852","2014","07","21","Brasil","Santa Catarina","Florianópolis","Praia do matadeiro. NULL.","-48.5491981506348","-27.596700668335","-484997222.0","-277552778.0","10","10","SAMES00032",NA,"Ramos apoiantes; altura: 1,5m; hábito: arbusto; cor/flor: vermelha.",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"233","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001357","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","C. Peichoto",NA,NA,NA,"J. Paula-Souza; M.S.Ferrucci, J.G.Rando, E.I.Meza Torres","7281","2007","1","15","Argentina","Misiones",NA,"Dep. Candelaria. Parque Provincial de Faxinal.","-55.7258","-27.6326",NA,NA,NA,NA,NA,NA,"1357; Erva, ca. 50cm alt. Flores vermelhas",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"234","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001358","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","C. Ezcurra",NA,NA,NA,"S. Tressens; T. Ahti, L. Ferraro, V. Marunak","4772","1993","1","12","Paraguay","Cordillera",NA,"Cerro Tobati","-57.083661","-25.261954",NA,NA,NA,NA,NA,NA,"Flores rojas.",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"235","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064767","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","G. Pieszko",NA,NA,NA,"C. Salgado","576","2008","12","28","Argentina","Misiones",NA,"Oberá. Florentino Ameghino.","-55.133331","-27.56667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"236","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0001359","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","V. Soils Neffa",NA,NA,NA,"R. Vanni; S.Ferrucci y G.Lopez","2906","1991","12","16","Argentina","Misiones",NA,"Parque Nacional Iguazu. Sendero. Yacaratia inferior.","-53.8","-25.5",NA,NA,NA,NA,NA,NA,"1359; Interior de selva. Arbusto de 1 m alt. flores rojas.",NA,NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-21 14:29:50-03","UFJF","CESJ","50893","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","D.C. Wasshausen","2005",NA,NA,"G. Hatschbach; M. Hatschbach; E. Barbosa","77228","2004","03","15","Brasil","Mato Grosso do Sul","Porto Murtinho","Parque Municipal Cachoeirão do Apa","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"CESJ050893","CESJ050893","Ereta, 1,50m., flor vermelha. Interior de mata.","América do Sul",NA,NA,"Angiosperma",NA,"185577","auto",NA,NA,NA,NA,NA
"238","2019-11-21 14:29:50-03","UFJF","CESJ","33088","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","G. Hatschbach","1995",NA,NA,"J. Cordeiro; J.M. Silva; C.B. Poliquesi","1228","1995","04","19","Brasil","Paraná","Adrianópolis","Rodovia para Ribeirão do Rocha","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"CESJ033088","CESJ033088","Arbusto, 1m., flor vermeha. Dos paredões rochosos junto ao Rio Ribeira.","América do Sul",NA,NA,"Angiosperma",NA,"49901","auto",NA,NA,NA,NA,NA
"239","2019-11-21 14:29:50-03","UFJF","CESJ","50310","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","E.L. Jacques","2012","09",NA,"F.R.G. Salimena; I.A. Costa; P.H. Nobre","2687","2008","03","02","Brasil","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra, Cachoeira da Mamãe Oxum. 21º56'06S, 43º50'12,2W. 961 m.s.m.","-43.836722","-21.935167","-43.836722","-21.935167","961","961","CESJ050310","CESJ050310",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 14:29:50-03","UFJF","CESJ","55808","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","C. Peichoto","2000",NA,NA,"T.M. Pedersen","S.N.","1976","12","09","Argentina","Empedrado","Corrientes","Las Tres Marias, Woodland by the R. Paraná.",NA,NA,NA,NA,NA,NA,"CESJ055808","CESJ055808","Shrub 1-2m., flowers scarlet.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-04-07 11:40:23-03","UFMS","CGMS","63347","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Elsie F. Guimarães; T.S. Mendes","2015",NA,NA,"R. Borges; A. Bevacqua; A. Quinet; T. Serrano","1144","2010","12","05","Brasil","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena, Fazenda Boqueirão - morrote.","-56.7161111","-21.1347222","-56,7161111","-21,1347222",NA,NA,"CGMS1096315",NA,"Flor vermelha. Folhas discolores. Habitat: Mata seca sobre afloramentos de calcário, cercada por cerradão altamente degradado. Habito: Arbusto. 1,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-04-07 11:40:23-03","UFMS","CGMS","39201","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","K.K. Kita",NA,NA,NA,"D. Lochner; F. Viana; Ma. C. Souza","41","2007","02","14","Brasil","Paraná","Maringá","Parque do Ingá. Canteiro 6.","-51.9166667","-23.4166667","-51,9166667","-23,4166667","530","530","CGMS1068583",NA,"Flor vermelha. Frutos imaturos na cor verde. Doação HUEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-04-07 11:40:23-03","UFMS","CGMS","63814","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","M.G. Caxambu","2014","09","25","E.L. Siqueira; et al.","1126","2014","08","28","Brasil","Paraná","Fênix","RPPN Muricy - Propriedade de José Candido da Silva Muricy Neto.","-52.0119444","-23.8677778","-52,0119444","-23,8677778","352","352","CGMS1096782",NA,"Flor vermelha. Habitat: Floresta estacional semidecidual submontana. Relevo suave ondulado. Habito: Subarbusto, semi-ciófilo. 1,50 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-04-07 11:40:23-03","UFMS","CGMS","75523","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","D.C. Wasshausen",NA,NA,NA,"G. Hatschbach; O. Guimarães","19155","1968","04","25","Brasil","Paraná","Marechal Cândido Rondon","Dois Irmãos.","-54.0567016601562","-24.5561008453369",NA,NA,NA,NA,"CGMS1108477",NA,"Flor vermelha. UPCB 7500. Habitat: Mata pluvial. Habito: Arbusto de 1,50 m de altura.",NA,NA,NA,NA,NA,"27823","auto",NA,NA,NA,NA,NA
"245","2021-04-07 11:40:23-03","UFMS","CGMS","75498","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"R. Braga",NA,NA,NA,NA,"Brasil","Paraná","Umuarama","Serra dos Dourados.","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"CGMS1108428",NA,"UPCB 2339.",NA,NA,NA,NA,NA,"46517","auto",NA,NA,NA,NA,NA
"246","2019-11-27 13:45:32-03","UFS","ASE","40223","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Gonzatti, F","2012","01",NA,"Gonzatti, F","379","2012","01","12","Brasil","Rio Grande do Sul","Cidreira","Fazenda Azaléia, Trevo Florestal","-52.301206","-32.33145","-52.301206","-32.33145","17","17","ASE0041740",NA,"Em sub-bosque de mata de restinga","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:21:04-03","UNICAMP","UEC","179440","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Caxambu, MG","2010","03","09","Caxambu, MG","2930","2010","02","12","Brazil","Goiás","Luziânia","Estação Ecológica Luiziana","-52.432778","-24.533056","-52.432778","-24.533056",NA,NA,"UEC042687","UEC042687","Arbusto semi-ciófilo. Flores vermelhas; Relevo: ondulado",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:21:03-03","UNICAMP","UEC","159937","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","2007","03","07","Arzolla, FARDP; Sene, ALA","663","2005","02","20","Brazil","São Paulo","Itirapina","Itaqueri da Serra, Cachoeria do Saltão, Floresta Estacional Semidecidual.","-45.772361","-22.401667","-45.772361","-22.401667",NA,NA,"UEC017967","UEC017967","Arbusto, 1,5 metro de altura, flores rosas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:21:03-03","UNICAMP","UEC","151002","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Stival-Santos, A","2009","01","20","Stival-Santos, A; Silveira, S","356","2009","01","20","Brazil","Santa Catarina","Guatambú","Linha Feliz","-52.83","-27.09","-52.83","-27.09","480","480","UEC022280","UEC022280","Arbustiva. Flor vermelha.; Interior da mata. Ecótono Florestal Estacional Decidual/Floresta Ombrófila Mista.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-08-20 10:02:06-03","UNICAMP","UEC","31462","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Garcia, WBG","13890","1979",NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá","-55.320619","-23.118472","-55.320619","-23.118472",NA,NA,"UEC022288","UEC022288",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:21:04-03","UNICAMP","UEC","67775","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","1999",NA,NA,"Martins, AB; et al.","31404","1994","03","21","Brazil","São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata","-47.333333","-21.866667","-47.333333","-21.866667","1120","1120","UEC022298","UEC022298","Arbusto 1,50m, flores vermelhas. No interior da mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:21:04-03","UNICAMP","UEC","37090","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Weyland Vieira, MC","316","1982","02","28","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC022286","UEC022286","Arbusto. Flores vermelhas.",NA,NA,NA,"Magnoliopsida",NA,"16667","auto",NA,NA,NA,NA,NA
"253","2021-03-01 16:21:04-03","UNICAMP","UEC","39122","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","1999",NA,NA,"Weyland Vieira, MC","877","1986","02","14","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC022292","UEC022292","Herbácea. Flores vermelhas. Mato lagoa.",NA,NA,NA,"Magnoliopsida",NA,"16667","auto",NA,NA,NA,NA,NA
"254","2021-03-01 16:21:04-03","UNICAMP","UEC","45702","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Weyland Vieira, MC","316","1982","02","28","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC022023","UEC022023","Arbusto. Flores vermelhas.",NA,NA,NA,"Magnoliopsida",NA,"16667","auto",NA,NA,NA,NA,NA
"255","2021-03-01 16:21:04-03","UNICAMP","UEC","90170","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Souza, SB","978","1994","01","20","Brazil","Minas Gerais","Monte Belo","Mata da Olaria - Fazenda Lagoa.","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"UEC022296","UEC022296","Arbusto.",NA,NA,NA,"Magnoliopsida",NA,"16667","auto",NA,NA,NA,NA,NA
"256","2021-03-01 16:21:04-03","UNICAMP","UEC","57198","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","2007",NA,NA,"Lago, AR","s.n.","1985","04","30","Brazil","Paraná","Maringá","Bosque 2, perimetral.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,NA,"Arbusto com 2,0 m de altura. Flores vermelhas.",NA,NA,NA,"Magnoliopsida",NA,"19250","auto",NA,NA,NA,NA,NA
"257","2019-08-20 10:02:06-03","UNICAMP","UEC","57108","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","2007",NA,NA,"Lago, AR","s.n.","1985","04","30","Brazil","Paraná","Maringá","Bosque 2, perimetral.","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,"UEC022284","UEC022284","flor, Arbusto com 2,0m de altura. Flores vermelhas.",NA,NA,NA,"Magnoliopsida",NA,"19250","auto",NA,NA,NA,NA,NA
"258","2021-03-01 16:21:03-03","UNICAMP","UEC","103422","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kinupp, VF","1997",NA,NA,"Kinupp, VF; Francisco, EM; Medri, C","429","1997","04","19","Brazil","Paraná","Sapopema","Salto das Orquideas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"UEC022294","UEC022294","Arbusto 1,0m alt.; flores tubulosas vermelhas. Encosta rochosa.",NA,NA,NA,"Magnoliopsida",NA,"21990","auto",NA,NA,NA,NA,NA
"259","2021-03-01 16:21:03-03","UNICAMP","UEC","109045","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Dias, MC","1997",NA,NA,"Santana, SS; et al.","s.n.","1994","06","15","Brazil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"UEC022300","UEC022300","Arbusto; flor vermelha; interior da mata.",NA,NA,NA,"Magnoliopsida",NA,"19992","auto",NA,NA,NA,NA,NA
"260","2021-03-01 16:21:04-03","UNICAMP","UEC","81743","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Jarenkow, JA; Putzke, J","1810","1990","11","23","Brazil","Rio Grande do Sul","Vera Cruz","Dona Josefa","-52.5055999755859","-29.7147006988525",NA,NA,NA,NA,"UEC022282","UEC022282","arbusto em interior de mata pluvial de encosta. Flores com corola vermelha",NA,NA,NA,"Magnoliopsida",NA,"18577","auto",NA,NA,NA,NA,NA
"261","2021-03-01 16:21:04-03","UNICAMP","UEC","49935","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Kameyama, C","1999","06",NA,"Bernacci, LC; Cordeiro, I","263","1986","08","22","Brazil","São Paulo","Cajuru","Fazenda Sta. Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"UEC022290","UEC022290","Arbusto. Até 2,0m alt.; flores vermelhas. Mata mesófila.",NA,NA,NA,"Magnoliopsida",NA,"21243","auto",NA,NA,NA,NA,NA
"262","2021-03-01 16:21:04-03","UNICAMP","UEC","69152","S","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","Sartin, RD","2013","09","24","Buzato, S; Salino, A","28085","1991","10","28","Brazil","São Paulo","Capão Bonito","Fazenda Intervales, Sede.","-48.3400001525879","-24",NA,NA,NA,NA,"UEC079150","UEC079150","Herbácea, flores amarelas.",NA,NA,NA,"Magnoliopsida",NA,"39505","auto",NA,NA,NA,NA,NA
"263","2020-04-22 16:16:57-03","UFPB","JPB","64222","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth",NA,NA,NA,NA,"Gadelha Neto, PC","4182","2017","08","09","Brasil","Paraíba","Areia","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","-35.715","-6.970833","-35.715","-6.970833","555","555","JPB0064222",NA,"Subarbusto com cerca de 1m, ereto, ramificado. Folhas simples, opostas, lanceoladas, membranáceas. Flores vermelhas, bilabiadas, reunidas em espigas curtas axilares. Substrato areno-argiloso.; HABITAT: Floresta Ombrófila Aberta; DESC:","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-05 16:30:53-03","UFOP","OUPR","9","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth.",NA,NA,NA,NA,"Lisboa, M.A.","s.n.","1971","01",NA,"Brasil","Rio Grande do Sul","Canoas","Capão","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA
"265","2020-12-04 13:18:52-03","UDESC","LUSC","6005","PreservedSpecimen","Plantae","Acanthaceae","Justicia","brasiliana","Justicia brasiliana","Roth","C.Kameyama",NA,NA,NA,"R.J.F.Garcia; P.Amaral & M.Fornari","2958","2007","04","03","Brasil","Santa Catarina","Jaguaruna","Rio do Meio (tanques de camarão) , UTM X=0696192 Y= 6828142. Planície quaternária, 0-10 m.s.m.","-49.0256004333496","-28.6149997711182",NA,NA,NA,NA,"LUSC000943","LUSC000943",NA,NA,NA,NA,NA,NA,"25787","auto",NA,NA,NA,NA,NA
