"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"517","2020-04-07 16:32:46-03","IAC","IAC","37774","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","N.D. Cruz","1981","09","24","N.D. Cruz","1981","09","24","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra B","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-04-07 16:32:46-03","IAC","IAC","37775","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","J. Semir","2007","12","18","N.D. Cruz","1981","09","18","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-04-07 16:32:46-03","IAC","IAC","51565","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","J.R. Stehmann & L.L. Giacomin","2011","09","09","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","10","09","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-04-07 16:32:46-03","IAC","IAC","54628","S","Plantae","Solanaceae-6.Petunioideae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","L.C. Bernacci","1989","09","05","L.C. Bernacci","1989","09","05","Brasil","São Paulo",NA,"Fazenda são Vicente",NA,NA,NA,NA,NA,NA,"25077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-07-23 12:23:03-03","CEPLAC","CEPEC","105013","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora",NA,"S. C. Galassi",NA,NA,NA,"S. R. Neto","1982","08","31","Brasil","São Paulo","SÃO PAULO","Parqu Estadual das Fontes do Ipiranga. Caminho para o Quadrado.","-46.633333","-23.633333","46W38'","23S38'0",NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"522","2019-02-27 14:03:39-03","UFSJ","HUFSJ","8193","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Paiva, MRC; Alves, J; Francisco, EM","1997","08","26","Brasil","Paraná",NA,"Estrada para Reserva.",NA,NA,NA,NA,"Arvoreta de 1m de altura. Flores novas roxas e mais velhas lilás.","HUFSJ008193","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-07-02 15:56:44-03","UEM","HUEM","33625","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Michelle R.","2017","06","26","Brasil","Paraná","Maringá","Parque do Ingá.","-51.9385986328125","-23.4253005981445",NA,NA,"Arbusto. Flores de coloração roxa.","HUEM000016805","32",NA,NA,"HUEM000016805",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"524","2016-08-23 09:46:05-03","NHMLondon","NHM-LONDON-BOT","BM001016357","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","T. Plowman","1976","07",NA,"C.B.J. Bowie; Allan Cunningham; b.1791; d.1839; A.Cunn.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4341582",NA,NA,NA,NA
"525","2016-08-23 10:22:55-03","NHMLondon","NHM-LONDON-BOT","BM001016358","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","T. Plowman","1976","07",NA,"John Weir; d.1898",NA,NA,NA,"Brasil","São Paulo",NA,"Sarapuí",NA,NA,NA,NA,NA,NA,"281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4345386",NA,NA,NA,NA
"526","2016-08-23 10:22:55-03","NHMLondon","NHM-LONDON-BOT","BM001120441","S","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","L.L.Giacomin","2012",NA,NA,"L.L.Giacomin; João Renato Stehmann; b.1962; Stehmann; E.K.O. Hattori; V. Thode","2009","10","11","Brasil","São Paulo",NA,"estrada de Itararé para Bom Sucesso de Itararé","-49.157422","-24.278253","-49.157422","-24.278253",NA,NA,"1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4339222",NA,NA,NA,NA
"527","2020-11-12 17:03:32-03","UEL","FUEL","44239","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","T.I.N. de Azevedo","2018","08","15","Cotarelli, VM; Francisco, EM","2008","08","29","Brasil","Paraná","Mauá da Serra","Mata do Pinhão","-51.15","-23.883333","-51.15","-23.883333",NA,"FUEL014460","294","1025","1025",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-11-12 17:03:32-03","UEL","FUEL","44284","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","T.I.N. de Azevedo",NA,NA,NA,"Cotarelli, VM; Ferreira Jr, M","2008","08","28","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,"FUEL014459","279","593","593",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-11-12 17:03:32-03","UEL","FUEL","44329","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","T.I.N. de Azevedo","2018","08","15","Cotarelli, VM; Francisco, EM","2008","09","05","Brasil","Paraná","Londrina","Fazenda Santa Helena","-51.233333","-23.4","-51.233333","-23.4",NA,"FUEL014458","330","515","515",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2020-11-12 17:03:32-03","UEL","FUEL","45563","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","15","Dreveck, S; Verdi, M; Godoy, MB","2008","03","24","Brasil","Santa Catarina","Ponte Alta","Morro do Funil, 585869 S e 6982805 O","-50.1325","-27.275","-50.1325","-27.275",NA,"OK","340",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2020-11-12 17:03:32-03","UEL","FUEL","49971","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Rossetto, EFS","2012",NA,NA,"Ferreira Jr, M; Francisco, EM","2011","09","02","Brasil","Paraná","Santo Antonio do Paraíso","Cachoeira","-50.6065","-23.499556","-50.6065","-23.499556",NA,"OK","227","495","495",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2020-11-12 17:03:32-03","UEL","FUEL","54805","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","T.I.N. de Azevedo","2018","08","15","Cadorin, TJ; Grosch, B; Lopes, CP","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","Forcação","-49.602778","-26.7275","-49.602778","-26.7275",NA,"FUEL054805","1047","785","785",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2020-11-12 17:03:32-03","UEL","FUEL","27369","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Iramina, C; et al.","1999","08","27","Brasil","Paraná","Arapongas","Mata do Bule-Estrada do Patrimonio Regina, Estrada do Patrimonio Regina","-51.4244003295898","-23.4193992614746",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA
"534","2020-11-12 17:03:32-03","UEL","FUEL","41139","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Hatschbach, G","1997",NA,NA,"Silva, JM; Barbosa, E; Ribas, OS","1997","10","06","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,"OK","2061",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"535","2020-11-12 17:03:32-03","UEL","FUEL","27428","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Tomé, MVF","1996","09","21","Brasil","Paraná","Cornélio Procópio",NA,"-50.6467018127441","-23.1811008453369",NA,NA,NA,"OK","1053",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA
"536","2020-11-12 17:03:32-03","UEL","FUEL","25269","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Tomé, MVF","1998","08","18","Brasil","Paraná","Cornélio Procópio","Bosque de Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,"1219",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA
"537","2020-11-12 17:03:32-03","UEL","FUEL","15822","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","T.I.N. de Azevedo","2018","08","15","Francisco das Chagas e Silva","1982","09","11","Brasil","Paraná","Curitiba","Próximo ao Departamemto de Biologia da UFPR (Centr","-49.2731018066406","-25.4277992248535",NA,NA,NA,"FUEL014457","476",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"538","2020-11-12 17:03:32-03","UEL","FUEL","6616","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Yvana C.T. de Brito","1989","03","19","Brasil","Paraná","Guaraqueçaba","Estrada da cachoeira do Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"539","2020-11-12 17:03:32-03","UEL","FUEL","27521","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Hatschbach, G","1995","02","10","Ziller, SR; et al.","1994","11","08","Brasil","Paraná","Guaraqueçaba","Fazenda Guam","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"556",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"540","2020-11-12 17:03:32-03","UEL","FUEL","27086","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Shono, FM; et al.","1998","09","09","Brasil","Paraná","Ibiporã","Água das Abóboras","-51.0480995178223","-23.2691993713379",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"541","2020-11-12 17:03:32-03","UEL","FUEL","22948","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Paiolo, PAC; et al.","1997","09","27","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"542","2020-11-12 17:03:32-03","UEL","FUEL","27124","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Fadelli, L; Gonçalves, OM","1999","08","26","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"543","2020-11-12 17:03:32-03","UEL","FUEL","46576","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Estevan, DA","2006",NA,NA,"Estevan, DA; et al.","2006","10","10","Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,"OK","1223",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"544","2020-11-12 17:03:32-03","UEL","FUEL","3567","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Dias, MC","1986","09","10","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"203",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"545","2020-11-12 17:03:32-03","UEL","FUEL","3574","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Silva, EA; Dias, MC","1986","10","01","Brasil","Paraná","Ibiporã","Sítio do Salto","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"47",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"546","2020-11-12 17:03:32-03","UEL","FUEL","8906","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","15","Gouvea, MF","1990","09","18","Brasil","Paraná","Londrina","Conjunto Residencial Água Verde","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"547","2020-11-12 17:03:32-03","UEL","FUEL","3431","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Coracin, NA","1986","10","03","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"548","2020-11-12 17:03:32-03","UEL","FUEL","385","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"s.coletor","1974","09","13","Brasil","Paraná","Londrina","Fazenda Santa Ana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"549","2020-11-12 17:03:32-03","UEL","FUEL","3146","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Munhoz, VB; et al.","1986","10","03","Brasil","Paraná","Londrina","Fazenda Santa Ana, Próximo à Kambi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"550","2020-11-12 17:03:32-03","UEL","FUEL","3151","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Orsi, MM; et al.","1986","10","03","Brasil","Paraná","Londrina","Fazenda Santa Ana, Próximo à Kambi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"551","2020-11-12 17:03:32-03","UEL","FUEL","3175","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Filla, JC; et al.","1986","10","03","Brasil","Paraná","Londrina","Fazenda Santa Ana, Próximo à Kambi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"552","2020-11-12 17:03:32-03","UEL","FUEL","3161","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Dias, MC; et al.","1986","10","03","Brasil","Paraná","Londrina","Fazenda Santa Ana, Próximo à Kambi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"148",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"553","2020-11-12 17:03:32-03","UEL","FUEL","3319","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Perri, CG","1986","09","04","Brasil","Paraná","Londrina","Fazenda Santa Helena","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"554","2020-11-12 17:03:32-03","UEL","FUEL","3374","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1993",NA,NA,"Perri, CG","1986","09","18","Brasil","Paraná","Londrina","Fazenda Santa Helena","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"555","2020-11-12 17:03:32-03","UEL","FUEL","2207","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","15","Francisco das Chagas e Silva; et al.","1985","09","18","Brasil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK","865",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"556","2020-11-12 17:03:32-03","UEL","FUEL","27368","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","15","Pavão, OC","1999","08","26","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"557","2020-11-12 17:03:32-03","UEL","FUEL","27673","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Estevan, DA; Kranz, WM; et al.","2000","09","19","Brasil","Paraná","Londrina","Recanto Beija-flor, vale do ribeirão Cafezal, flor. Vale do Ribeirão Cafezal","-51.1627998352051","-23.3103008270264",NA,NA,NA,"OK","148",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"558","2020-11-12 17:03:32-03","UEL","FUEL","19410","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Hatschbach, G","1992",NA,NA,"Poliquesi, CB; Cordeiro, J","1991","10","23","Brasil","Paraná","Ponta Grossa","Poço do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,"OK","78",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"559","2020-11-12 17:03:32-03","UEL","FUEL","22906","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Paiva, MRC; Alves, J; Francisco, EM","1997","08","26","Brasil","Paraná","Reserva","Estrada para Reserva","-50.8506011962891","-24.6502990722656",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA
"560","2020-11-12 17:03:32-03","UEL","FUEL","27709","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Pavão, OC; et al.","2000","09","27","Brasil","Paraná","Santo Antônio do Paraíso","Fazenda Santa Cecilia do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"24994","auto",NA,NA,NA,NA,NA,NA
"561","2020-11-12 17:03:32-03","UEL","FUEL","41992","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"K.L.V.R. de Sá; et al.","2002","11","08","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,"OK","557",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"562","2020-11-12 17:03:32-03","UEL","FUEL","34602","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","K.L.V.R. de Sá","2003",NA,NA,"K.L.V.R. de Sá; et al.","2002","09","05","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,"OK","295",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"563","2020-11-12 17:03:32-03","UEL","FUEL","26469","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","15","Medri, C; Francisco, EM","1998","10","31","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"OK","743",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"564","2020-11-12 17:03:32-03","UEL","FUEL","24056","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.",NA,NA,NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","1998","03","28","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"OK","604",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"565","2020-11-12 17:03:32-03","UEL","FUEL","23441","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC; Medri, C","1998",NA,NA,"Medri, C; et al.","1998","09","19","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"OK","703",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"566","2020-11-12 17:03:32-03","UEL","FUEL","22464","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Dias, MC","1997",NA,NA,"Medri, C; Kinupp, VF; Francisco, EM","1997","08","02","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"OK","292",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"567","2020-11-12 17:03:32-03","UEL","FUEL","27713","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Yasumoto, Y; Breton, MC","1997","09","14","Brasil","Paraná","Tibagi","Beira da mata do Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"OK","31",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"568","2020-11-12 17:03:32-03","UEL","FUEL","17560","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","pauciflora","Brunfelsia pauciflora","(Cham. & Schltdl.) Benth.","Stehmann, JR","2009","07","13","Paiva, MRC","1995","08","17","Brasil","Paraná","Tibagi","Fazenda Batavo, rio Iapó, Rio Iapo","-50.4136009216309","-24.5093994140625",NA,NA,NA,"OK","s.n.",NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
