"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","sex"
"46","2020-02-08 09:59:38-03","NBC","NL-BOTANY","U.1376589","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Meyer T",NA,"1944","02","02","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376589",NA,"Malvales","Cav.",NA,NA,"Prov. de Corrientes. Dep. Ituzaingó. Ituzaingó.",NA,NA,"NL-U1376589",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 09:59:38-03","NBC","NL-BOTANY","U.1376590","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Ibarrola TS",NA,NA,NA,NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376590 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376590",NA,"Malvales","Cav.",NA,NA,"Provincia Corrientes. Dep. Capital. Reiachuelo.",NA,NA,"NL-U1376590",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 09:59:38-03","NBC","NL-BOTANY","U.1376741","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Lindeman JC; Haas JH de",NA,"1966","04","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376741",NA,"Malvales","Cav.","Paraná",NA,NA,NA,NA,"NL-U1376741",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0101438",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 09:59:38-03","NBC","NL-BOTANY","U.1376742","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Lindeman JC; et al.",NA,"1972","12","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376742",NA,"Malvales","Cav.",NA,NA,"Beira da estrada, 56 km de Santiago, 94 km de S. Borja.",NA,NA,"NL-U1376742",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:59:38-03","NBC","NL-BOTANY","U.1376743","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Lindeman JC; Haas JH de",NA,"1966","12","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376743",NA,"Malvales","Cav.",NA,NA,"Flora Brasiliae Australis. Est. Rio Grande do Sul. At side of ditch near Canoas, ca. 15 km N of Porto Alegre.",NA,NA,"NL-U1376743",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:59:38-03","NBC","NL-BOTANY","U.1376744","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Lindeman JC; Haas JH de",NA,"1967","01","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376744",NA,"Malvales","Cav.",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Parque Santa Maria near Tamandaré, 15 km N of Curitiba.",NA,NA,"NL-U1376744",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:59:38-03","NBC","NL-BOTANY","U.1381692","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Colaris WJJ",NA,"1969","06","11","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1381692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1381692",NA,"Malvales","Cav.",NA,NA,"Tucuman, Tafi; Sierra San Javier, road to Anta Muerta, alto de Villa Nougues.",NA,NA,"NL-U1381692",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:59:38-03","NBC","NL-BOTANY","WAG.1079386","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pedersen TM",NA,"1960","04","23","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1079386 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1079386",NA,"Malvales","Cav.",NA,NA,"Plants of Argentina. Estancia,,Tuyuti''. Dep. Itati. Prov. Corrientes.",NA,NA,"NL-WAG1079386",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 09:59:38-03","NBC","NL-BOTANY","WAG.1079387","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Pedersen TM",NA,"1968","01","31","Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1079387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1079387",NA,"Malvales","Cav.",NA,NA,"Plantae Argentinae. (Estancia ''Fortín del Iberá'' Carambola). Dep. Concepción Prov. Corrientes.",NA,NA,"NL-WAG1079387",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 09:59:38-03","NBC","NL-BOTANY","WAG.1079388","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hatschbach GG; Lindeman H; Haas H",NA,"1966","02","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1079388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1079388",NA,"Malvales","Cav.",NA,NA,"Parana. S. Mateus do Sul 10 km. ao Oeste.",NA,NA,"NL-WAG1079388",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:12:57-03","ESALQ","ESA","55978","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7320.0","2007","01","15",NA,"Argentina",NA,NA,"Arbusto, ca. 1,3m alt. Flores alvo-rosadas","ESA055978","Magnoliophyta",NA,NA,"Misiones","San Ignacio","Arredores da casa de Horacio Quiroga. Campo cerrado pedregoso",NA,NA,NA,NA,NA,"Krapovickas, A.",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA
"57","2020-11-04 11:12:57-03","ESALQ","ESA","55673","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7015.0","2007","01","11",NA,"Argentina",NA,NA,"Arbusto, ca. 50cm alt. Flores róseas","ESA055673","Magnoliophyta",NA,NA,"Corrientes","Empedrado","Ruta 12 em direção a Mercedes, arredores do Arroyo Pehuajo. Beira de estrada em área de Quebranchal",NA,NA,NA,NA,NA,"Krapovickas, A.","60","60",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA
"58","2020-11-04 11:12:57-03","ESALQ","ESA","100802","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Paula-Souza, J.","7046.0","2007","01","12",NA,"Argentina",NA,NA,NA,"ESA100802","Magnoliophyta",NA,NA,NA,"Província Corrientes",NA,NA,NA,"ESA100802",NA,NA,"Krapovickas, A.",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA
"59","2020-11-19 10:24:15-03","CPAP","CPAP","13689","PreserverdSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Hatschbach, G.","58565","1993","02","07",NA,"Brasil",NA,NA,"Arbusto delgado, 1,50m de altura. FLOR: rosada, nervuras + escura. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Vargedos. SUBSTRATO: . RELEVO: .",NA,NA,NA,"Cav.","MS","Eldorado","Rodovia MS-295, rio Iguatemi","-54.2835998535156","-23.7868995666504",NA,NA,NA,"A. Krapovickas",NA,NA,"27119","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA
"60","2019-08-27 13:30:55-03","IAP","PACA-AGP","95836","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","D. A. Marschner",NA,"2004",NA,NA,NA,"Brasil",NA,NA,"HASU 17181. Habitat: Em mata ciliar.","PACA095836","Magnoliophyta","Malvales","Cav.","RS","Gramado","Arroio Grande / Arroio Urutã.","-50.8739013671875","-29.3785991668701",NA,NA,NA,"J. Larocca",NA,NA,"13851","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:30:55-03","IAP","PACA-AGP","60414.1","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Camargo, O. R.","495","1956","04","10",NA,"Brasil",NA,NA,"Habitat: In campestribus siccis Fenofase: flor","PACA060414-1","Magnoliophyta","Malvales","Cav.","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,"Emrich-Rambo",NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,"1957","04","29",NA,NA,NA
"62","2019-08-27 13:30:55-03","IAP","PACA-AGP","95837","PreservedSpecimen","Plantae","Malvaceae","Pavonia","cf. hastata","Pavonia cf. hastata","J. Larocca",NA,"1997","12","15",NA,"Brasil",NA,NA,NA,"PACA095837","Magnoliophyta","Malvales","Cav.",NA,NA,"Barba Negra, Arroinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:30:55-03","IAP","PACA-AGP","49987","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1951","02","12",NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis Fenofase: flor","PACA049987","Magnoliophyta","Malvales","Cav.","RS","Palmeira","p.fl. Uruguay",NA,NA,NA,NA,NA,"Emrich-Rambo",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"64","2019-08-27 13:30:55-03","IAP","PACA-AGP","53285","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1952","11","24",NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA053285","Magnoliophyta","Malvales","Cav.","RS","São Luiz","Caaró",NA,NA,NA,NA,NA,"Emrich-Rambo",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"65","2019-08-27 13:30:55-03","IAP","PACA-AGP","42563","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1949","07","18",NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA042563","Magnoliophyta","Malvales","Cav.","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,"Emrich-Rambo",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"66","2019-08-27 13:30:55-03","IAP","PACA-AGP","109118","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","S. Bordignon",NA,"2010","02","18",NA,"Brasil",NA,NA,"ICN 109118 Habitat: (várzea Rio dos Sinos - Próx. via férrea, dir.) Fenofase: fl. Hábito: subarbusto","PACA109118","Magnoliophyta","Malvales","Cav.","RS","Nova Santa Rita","Morretes","-51.2738990783691","-29.8567008972168",NA,NA,NA,"M. Grings",NA,NA,"12374","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:30:55-03","IAP","PACA-AGP","43848","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1949","10","12",NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA043848","Magnoliophyta","Malvales","Cav.","RS","Porto Alegre","ad fl. Caí inferius","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Emrich-Rambo",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"68","2019-08-27 13:30:55-03","IAP","PACA-AGP","41389","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1949","05","02",NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis Fenofase: flor","PACA041389","Magnoliophyta","Malvales","Cav.","RS","Porto Alegre","Morretes","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Emrich-Rambo",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"69","2019-08-27 13:30:55-03","IAP","PACA-AGP","36596","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1948","02",NA,NA,"Brasil",NA,NA,"Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA036596","Magnoliophyta","Malvales","Cav.","RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,NA,NA,"Emrich-Rambo",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"70","2019-08-27 13:30:55-03","IAP","PACA-AGP","51628","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1951","12","27",NA,"Brasil",NA,NA,"Habitat: in campestribus dumetosis Fenofase: flor","PACA051628","Magnoliophyta","Malvales","Cav.","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,"Emrich-Rambo",NA,NA,"63451","auto","Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"71","2019-08-27 13:30:55-03","IAP","PACA-AGP","9185","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Rambo, B.",NA,"1942","01","26",NA,"Brasil",NA,NA,"Habitat: In campestribus siccis Fenofase: flor","PACA009185","Magnoliophyta","Malvales","Cav.","RS","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,NA,"Emrich-Rambo",NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,"1954","08","23",NA,NA,NA
"72","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0036256","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. M. Gonzalez","41","1996","1","23",NA,"Argentina",NA,NA,"Subfrutice, 1,50m. de altura, flores rosadas.",NA,"Magnoliophyta","Malvales","Cav.","Corrientes",NA,"Dep. Ituzaingo. Alt. Ruta 41, a 6 km de ruta 12.","-56.831112","-27.854699",NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0036255","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","S. G. Tressens; S. Ferrucci, V. Maruñak, G. Pellegrini","4013","1992","4","7",NA,"Argentina",NA,NA,"Borde de isleta de selva. Arbusto ca. 2 m alt. Flores blanquecinas, mismos purpúreas.",NA,"Magnoliophyta","Malvales","Cav.","Corrientes",NA,"Dep. Santo Tome. Ea. Bertran (Infran Cue), 23 km SW de Virasoro.","-56.033333","-28.550085",NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:45:56-03","UFMS","CGMS","32904","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","M. Grings; V. Vieira","1028","2010","03","20",NA,"Brasil",NA,NA,"Flores brancas de nervuras vináceas na face abaxial e com mancha basal púrpura na face adaxial. Frutificando. UTM 21 0740886 6716634. Habitat: Em capoeira em beira de estrada. Habito: Arbusto. 0,90 m de altura.","CGMS1062294",NA,NA,"Cav.","Rio Grande do Sul","Mata","Próximo da entrada para a cidade.","-54.4603004455566","-29.5655994415283",NA,NA,NA,"M. Grings",NA,NA,"14229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-01-17 11:26:27-02","PUCRS","MPUC","16340","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,"1977","04","10","South America","Brasil",NA,NA,NA,NA,NA,"Malvales","Cav.","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889",NA,NA,NA,"V.M. Clementel",NA,NA,NA,NA,"Magnoliopsida",NA,"-51.2372222222","-30.0191388889","1977","01","01","1",NA,NA
"76","2019-01-17 11:26:27-02","PUCRS","MPUC","6973","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,"1989","06","21","South America","Argentina",NA,NA,NA,NA,NA,"Malvales","Cav.","Misiones","Concepcion de La Sierra","Arroio Pesiguero","-54.4261111","-26.8827778",NA,NA,NA,"Equipe do Projeto",NA,NA,NA,NA,"Magnoliopsida",NA,"-54.4261111000","-26.8827778000","2010","01","01","2",NA,NA
"77","2019-01-17 11:26:27-02","PUCRS","MPUC","19050","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A. Alvarez",NA,"2002","12","14","South America","Brasil",NA,NA,NA,NA,NA,"Malvales","Cav.","RS","Triunfo",".","-51.7180555556","-29.9433333333",NA,NA,NA,"L. Eggers",NA,NA,NA,NA,"Magnoliopsida",NA,"-51.7180555556","-29.9433333333","2003","01","01","2",NA,NA
"78","2019-01-17 11:26:27-02","PUCRS","MPUC","12670","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","S.M. Nunes",NA,"2002","01","01","South America","Brasil",NA,NA,NA,NA,NA,"Malvales","Cav.","RS","Triunfo",".","-51.7180555556","-29.9433333333",NA,NA,NA,"Equipe do Projeto",NA,NA,NA,NA,"Magnoliopsida",NA,"-51.7180555556","-29.9433333333","2002","01","01","1",NA,NA
"79","2020-12-23 11:20:29-03","PUCRS","MPUC","16621","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,"1989","02","20","South America","Argentina",NA,NA,NA,NA,NA,"Malvales","Cav.","Misiones","Apóstoles","Porto Azara, arroio Chimiray I",NA,NA,NA,NA,NA,"M. Grings",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"2020","10","21","1",NA,NA
"80","2019-01-17 11:26:27-02","PUCRS","MPUC","16339","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,"1977","03","09","South America","Brasil",NA,NA,NA,NA,NA,"Malvales","Cav.","RS","Viamão","Parque Saint#?#Hilaire","-51.0155556","-30.2766667",NA,NA,NA,"G.C. Hiltl",NA,NA,NA,NA,"Magnoliopsida",NA,"-51.0155556000","-30.2766667000","1977","01","01","1",NA,NA
"81","2019-01-17 11:26:27-02","PUCRS","MPUC","8327","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata",NA,NA,"1989","05","27","South America","Brasil",NA,NA,NA,NA,NA,"Malvales","Cav.","RS","Pirapó","Rincão Vermelho, Cinco Bocas","-55.1988889","-28.0447222",NA,NA,NA,"M. Grings",NA,NA,NA,NA,"Magnoliopsida",NA,"-55.1988889000","-28.0447222000",NA,NA,NA,"1",NA,NA
"82","2021-03-16 17:53:33-03","UCS","HUCS","36958","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M.","1018","2010","03","19",NA,"Brasil",NA,NA,"arbusto de 1,9 m; flores branco-rosadas com nervuras voináceas na face abaxial das pétalas e com macha basal púrpura na face adaxial; capoeira na várzea do rio",NA,"Angiospermae","Malvales","Cav.","Rio Grande do Sul","Rio Pardo","BR-290 - ponte do rio Dom Marcos","-52.378101348877","-29.9897003173828",NA,NA,NA,"Grings, M.",NA,NA,"46320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:53:33-03","UCS","HUCS","2846","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Sehnem, A.","s.n.","1975","03","29",NA,"Brasil",NA,NA,"ASSL - 14597; herba in campo",NA,"Angiospermae","Malvales","Cav.","Rio Grande do Sul","Santana da Boa Vista","Fazenda Passo da Chácara","-53.1152992248535","-30.8719005584717",NA,NA,NA,"Sehnem, A.",NA,NA,"47489","auto",NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA
"84","2021-03-16 17:53:33-03","UCS","HUCS","5317","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Wasum, R.A.","s.n.","1989","11","10",NA,"Brasil",NA,NA,"campo - beira da estrada",NA,"Angiospermae","Malvales","Cav.","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,"Smith, S.F.","750","750","49662","auto",NA,NA,NA,NA,"1989","04",NA,NA,NA,NA
"85","2021-03-16 17:53:33-03","UCS","HUCS","10749","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Butzke, A.","s.n.","1994","11","25",NA,"Brasil",NA,NA,"Herbara 7540; beira de curso d'água",NA,"Angiospermae","Malvales","Cav.","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,"Smith, S.F.","780","780","46790","auto",NA,NA,NA,NA,"1995","11",NA,NA,NA,NA
"86","2021-03-16 17:53:33-03","UCS","HUCS","35157","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Setubal, R.","578","2005","11","02",NA,"Brasil",NA,NA,"flores creme-rosa; campo seco de topo de morro",NA,"Angiospermae","Malvales","Cav.","Rio Grande do Sul","Porto Alegre","Morro São Pedro - Espaço Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Setubal, R.","160","160","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:53:33-03","UCS","HUCS","46123","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Souza, D.H.S.","s.n.","2006","03","14",NA,"Brasil",NA,NA,"arbusto heliófito, com flores roxas e brancas, ca. 1,5m. Folhas discolores. Doação HCF 4011",NA,"Angiospermae","Malvales","Cav.","Paraná","Campo Mourão","Parque Estadual Lago Azul","-52.3830986022949","-24.0456008911133",NA,NA,NA,"Grings, M.",NA,NA,"28572","auto",NA,NA,NA,NA,"2017","06","02",NA,NA,NA
"88","2021-03-16 17:53:33-03","UCS","HUCS","37388","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M.","1200","2008","11","14",NA,"Brasil",NA,NA,"arbusto frutificado - ICN 167305; campo que margeiam a floresta de galeria do rio Ibicuí",NA,"Angiospermae","Malvales","Cav.","Rio Grande do Sul","Manoel Viana","Projeto Assentamento santa Maria do Ibicuhy","-55.4827995300293","-29.5891990661621",NA,NA,NA,"Grings, M.",NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-16 17:53:33-03","UCS","HUCS","51370","PreservedSpecimen","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","Grings, M.","2164","2020","10","07",NA,"Brasil",NA,NA,"em borda de floresta de galeria do rio Conceição. Arbusto com 1,4 m de altura; botões e frutos.",NA,"Angiospermae","Malvales","Cav.","Rio Grande do Sul","Augusto Pestana","Rio Conceição","-53.9921989440918","-28.5168991088867",NA,NA,NA,"Grings, M.",NA,NA,"15366","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-16 08:39:58-03","UTFPR","HCF","4702","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","A.R. Silva","169","2007","02","02",NA,"Brasil",NA,NA,"arbusto heliófito, flores rosas. Afloramento basáltico próximo ao rio.",NA,NA,NA,"Cav.","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.331111","-24.103694",NA,NA,NA,"M.G. Caxambu","570","570",NA,NA,NA,NA,"52°19'52 W","24°06'13,3 S","2017","06","22",NA,NA,NA
"91","2019-08-16 08:39:58-03","UTFPR","HCF","4011","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","S.H.D. Souza",NA,"2006","03","14",NA,"Brasil",NA,NA,"arbusto heliófito, com flores roxas e brancas, ca. 1,5 m. Folhas discolores.",NA,NA,NA,"Cav.","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,NA,NA,"M. Grings",NA,NA,"28572","auto",NA,NA,NA,NA,"2017","06","02",NA,NA,NA
"92","2020-07-15 17:55:35-03","UFRRJ","RBR","1853","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","B. Rosengurtt","2524","1938","02","23",NA,"Uruguai",NA,NA,NA,"RBR00001853",NA,NA,"Cav.","Cerro Largo","Cerro de las Cuentas","Uruguai- Cerro Largo- Cerro de Las Guentas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-07-15 17:55:35-03","UFRRJ","RBR","1854","S","Plantae","Malvaceae","Pavonia","hastata","Pavonia hastata","B. Rosengurtt","B2503","1938","02","19",NA,"Uruguai",NA,NA,NA,"RBR00001854",NA,NA,"Cav.","Cerro Largo","Cerro Largo","Uruguai- Cerro Largo- Banado de Medina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
