"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"230","2020-12-21 16:37:31-03","MBM","MBM","351530","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Zanotto, M.","Zanotto, M.","2008","10","02","Brazil","Rio Grande do Sul","Faxinalzinho","-52.6730995178223","-27.4242000579834",NA,NA,"MBM351530","MBM351530","51",NA,NA,NA,"No interior da mata",NA,NA,"Southern America",NA,"2008",NA,NA,"14334","auto",NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:37:31-03","MBM","MBM","268331","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mattos, J.","Senhem, A.","1945","10","03","Brazil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"MBM268331","MBM268331","1517","Pareci Novo",NA,NA,"= 272228",NA,NA,"Southern America",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:37:31-03","MBM","MBM","272228","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mattos, J.","Senhem, A.","1945","10","03","Brazil","Rio Grande do Sul","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"MBM272228","MBM272228","1517","Pareci Novo",NA,NA,"= 268331",NA,NA,"Southern America",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:37:31-03","MBM","MBM","407671","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Grizzon, M.","Panigas, A.C.","2013","02","19","Brazil","Rio Grande do Sul","São Marcos","-51.0680999755859","-28.9710998535156",NA,NA,"MBM407671","MBM407671","s.n.","Bairro Polo","720","720","Cultivada.",NA,NA,"Southern America",NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:37:31-03","MBM","MBM","324484","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Wiesbauer, M.B.","2004","01","16","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM324484","MBM324484","58","Parque estadual de Itapuã, Morro do Campista, Praia do Tigre",NA,NA,"Mata de encosta (floresta estacional semidecidual). Frutos verdes.",NA,NA,"Southern America",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:37:33-03","MBM","MBM","51407","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Legrand, D.","Klein, R.","1963","10","30","Brazil","Santa Catarina","Lacerdópolis","-51.5558013916016","-27.2600002288818",NA,NA,"MBM051407","MBM051407","4174","Lacerdópolis",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"10351","auto",NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:37:31-03","MBM","MBM","146577","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1991","11","05","Brazil","São Paulo","Avaré","-48.9199981689453","-23.0900001525879",NA,NA,"MBM146577","MBM146577","55787","Rod. SP-255",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"29856","auto",NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:37:31-03","MBM","MBM","264937","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Kawasaki, M.L.","Damasceno, G.A.; et al.; et al.","1998","09","06","Brazil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"MBM264937","MBM264937","1655","Rio Formoso",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:37:31-03","MBM","MBM","14361","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Lindeman, J.","Lindeman, J.; et al.; et al.","1966","05","03","Brazil","Paraná","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,"MBM014361","MBM014361","1196","20km N of Clevelândia",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:37:31-03","MBM","MBM","128085","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Rossato, M.; et al.; et al.","1988","11","08","Brazil","Rio Grande do Sul","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,"MBM128085","MBM128085","4860","Nova Prata",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:37:33-03","MBM","MBM","98220","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Mattos, J.","Mattos, J.; et al.; et al.","1979","10","18","Brazil","Rio Grande do Sul","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"MBM098220","MBM098220","21226","Estação Experimental",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:37:31-03","MBM","MBM","47584","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Legrand, D.","Klein, R.","1962","12","07","Brazil","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656",NA,NA,"MBM047584","MBM047584","3452","Rio do Bugre",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"38516","auto",NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:37:31-03","MBM","MBM","291547","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Sobral, M.","Carneiro, J.","2004","01","03","Brazil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,"MBM291547","MBM291547","1495","Fazenda São Francisco",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:37:31-03","MBM","MBM","10538","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Silveira, N.","Lindeman, J.; et al.; et al.","1966","06","14","Brazil","Paraná","Xambrê","-53.4900016784668","-23.7360992431641",NA,NA,"MBM010538","MBM010538","1536","Fazenda Estrela",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:37:33-03","MBM","MBM","98218","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Adalberto Fischer","1979","08","28","Brazil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"MBM098218","MBM098218","s.n.","Alegrete",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:37:31-03","MBM","MBM","178297","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Jarenkow, J.A.","Jarenkow, J.A.","1988","12","01","Brazil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"MBM178297","MBM178297","1069","Canguçu",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:37:31-03","MBM","MBM","391120","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Grizzon, M.","Anghinoni, P.G.","2013","11","13","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"MBM391120","MBM391120","s.n.","Fazenda Souza","868","868","Aproximadamente 2,5m.; Mata.",NA,NA,"Southern America",NA,"2013","11",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"247","2014-06-17 17:27:04-03","MNHN","RECOLNAT_MNHN_P","P00396790","PreservedSpecimen",NA,"Myrtaceae","Eugenia","pungens","Eugenia pungens","O.Berg",NA,NA,NA,NA,NA,"Argentine",NA,NA,NA,NA,NA,NA,"P00396790",NA,NA,"République Argentine",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00396790' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"xy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2015-11-07 05:41:30-02","MNHN","RECOLNAT_MNHN_P","P01902198","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Glaziou, A.","1884","6","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"P01902198","P01902198_01",NA,"Caraça, vieux chemin de catas Altas, anse Sena (Minas).",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902198' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14805",NA,NA
"249","2015-11-07 05:41:34-02","MNHN","RECOLNAT_MNHN_P","P01902199","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Sello, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P01902199","P01902199_01",NA,"Brasilia",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902199' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3403",NA,"isolectotype"
"250","2016-01-22 16:08:50-02","MNHN","RECOLNAT_MNHN_P","P030189","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Grifo","Sello, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P030189","P030189_01",NA,"Brasilia",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p030189' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"3403",NA,NA
"251","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05238480","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Smith, L.B.|Reitz, R.","1964","10","25","Brasil","Santa Catarina","Concórdia","-51.96667","-27.23333",NA,NA,"P05238480","P05238480_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238480' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"12953",NA,NA
"252","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05238520","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Glaziou, A.","1881","10","20","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P05238520","P05238520_01",NA,"Sete Pontes, cult.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238520' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13445",NA,NA
"253","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05238521","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Glaziou, A.","1881","11","12","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P05238521","P05238521_01",NA,"Sete Pontes. Plante de Rio Grande do Sul cultivé à Sete Pontes.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238521' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"12735",NA,NA
"254","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05238523","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Gaudichaud, C.","1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"P05238523","P05238523_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238523' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1911",NA,NA
"255","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05238529","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Beaurepaire","1883","10","8","Brasil","Mato Grosso",NA,NA,NA,NA,NA,"P05238529","P05238529_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238529' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14842",NA,NA
"256","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05238525","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Smith, L.B.|Reitz, R.","1964","10","19","Brasil","Santa Catarina","Itapiranga","-53.78333","-27.11667",NA,NA,"P05238525","P05238525_01",NA,"Upland forest, Santo Antônio.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238525' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"12734",NA,NA
"257","2015-09-05 02:55:15-03","MNHN","RECOLNAT_MNHN_P","P05122768","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Rambo, B.","1933","2","13","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"P05122768","P05122768_01",NA,". Porto Alegre, Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05122768' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,"29946","auto",NA,NA,NA,"I 3870",NA,NA
"258","2015-09-04 22:11:34-03","MNHN","RECOLNAT_MNHN_P","P05238530","PreservedSpecimen",NA,"Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Glaziou","1883","8","8","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"P05238530","P05238530_01",NA,"São Christovão.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238530' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,"14842",NA,NA
"259","2020-10-01 14:24:17-03","JBB","HEPH","16366","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Ramos, AE","Ramos, AE","2001","08","31","Brasil","Minas Gerais","Arinos","-46.455556","-15.955556","-46.455556","-15.955556",NA,NA,"1603","Área de encontro do Ribeirão Jabuticabas com o Rio Preto-Minas Gerais","650","650",NA,"Dicotyledon","Myrtales","Southern America",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-10-01 14:24:17-03","JBB","HEPH","16368","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Ramos, AE","Ramos, AE","2001","08","31","Brasil","Minas Gerais","Arinos","-46.455556","-15.955556","-46.455556","-15.955556",NA,NA,"1605","Área de encontro do Ribeirão Jabuticabas com o Rio Preto-Minas Gerais","650","650",NA,"Dicotyledon","Myrtales","Southern America",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-10-01 14:24:17-03","JBB","HEPH","16367","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Ramos, AE","Ramos, AE","2001","08","31","Brasil","Minas Gerais","Arinos","-46.455556","-15.955556","-46.455556","-15.955556",NA,NA,"1604","Área de encontro do Ribeirão Jabuticabas com o Rio Preto-Minas Gerais","650","650",NA,"Dicotyledon","Myrtales","Southern America",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-10-01 14:24:17-03","JBB","HEPH","16364","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand","Nóbrega, MGG","Ramos, AE","2001","08","31","Brasil","Minas Gerais","Arinos","-46.455556","-15.955556","-46.455556","-15.955556",NA,NA,"1601","Área de encontro do Ribeirão Jabuticabas com o Rio Preto-Minas Gerais.","650","650",NA,"Dicotyledon","Myrtales","Southern America",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-11 11:39:36-03","UFMG","BHCB","91222","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Tozzi, AMGA; Schütz Rodrigues, R","2001","11","14","Brasil","Minas Gerais","Brasília de Minas","-43.899722","-16.655","-43.899722","-16.655","BHCB013905","BHCB013905","629","Afloramento com cactáceas","84","84","Árvore 4m alt., frutos imaturos verdes.","Dicotyledon",NA,"Southern America",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-11 11:39:36-03","UFMG","BHCB","116253","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Freire, GQ; Nakamura, C; Horta, LAD; Cardim, RH","2007","04","10","Brasil","Minas Gerais","Matozinhos","-44.015083","-19.477069","-44.015083","-19.477069","BHCB020344",NA,"264","Fazenda Cauaia","680","680","Árvore, h=25m . Botões florais verdes. Coleta de pólen para de oliveira. Madeira coletada de galho","Dicotyledon",NA,"Southern America",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-11 11:39:36-03","UFMG","BHCB","102461","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Francisco, EM; et al.","2000","10","03","Brasil","Paraná","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,"BHCB013904","BHCB013904","s.n.","Fazenda Cascata, Borda da mata.",NA,NA,"Árvore 4m; botões florais verde e flores creme.","Dicotyledon",NA,"Southern America",NA,"2004",NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA
"266","2021-02-11 17:20:46-03","UFPR","UPCB","38418","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) C.D.Legrand","Holst, B.K.","Zardini, E.M.","1992","01","13","Paraguai",NA,NA,"-57.133333","-25.866667","-57.133333","-25.866667","UPCB0023511","UPCB0023511","29722","Paraguari, Acahay Massif, Easternmost Peak, 25°52'S 57°08'W",NA,NA,"Treelet 4m, scrub on rocks..",NA,NA,NA,NA,"1992","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-11 17:20:46-03","UFPR","UPCB","38419","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) C.D.Legrand","Holst, B.K.","Zardini, E.M.","1992","01","27","Paraguai",NA,NA,"-57.133333","-25.916667","-57.133333","-25.916667","UPCB0023516","UPCB0023516","30077","Paraguari, Acahay Massif, Easternmost Peak, 25°55'S 57°08'W",NA,NA,"Tree 8m. Forest on slopes at northern part..",NA,NA,NA,NA,"1992","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-11 17:20:46-03","UFPR","UPCB","5778","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) C.D.Legrand","Flora Ilustrada Catarinense","Reitz, R.","1948","12","24","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"3625","Riozinho, Bom Retiro",NA,NA,"Árvore, 12m, flor branca. Mata..",NA,NA,NA,NA,"1977","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-11 17:20:46-03","UFPR","UPCB","51697","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) C.D.Legrand","Possette, R.F.S.","Possette, R.F.S.","2005","03","23","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"UPCB0023581","UPCB0023581","147",NA,NA,NA,"Planta 3m, coletada no Arboreto da Embrapa Florestas. Floresta ombrófila mista. Alt.: 950m s.n.m..",NA,NA,NA,NA,"2005","03","23","13536","auto",NA,NA,NA,NA,NA,NA
"270","2021-02-11 17:20:46-03","UFPR","UPCB","3280","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) C.D.Legrand","Soares e Silva, L.H.","Hatschbach, G.","1960","10","11","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"UPCB0023512","UPCB0023512","7402","Campo da Aviação","1120","1120","Árvore, flor alva. Mata..",NA,NA,NA,NA,"1997","05",NA,"53832","auto",NA,NA,NA,NA,NA,NA
"271","2021-02-11 17:20:46-03","UFPR","UPCB","50878","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) C.D.Legrand","Soares e Silva, L.H.","Francisco, E.M.","2000","10","03","Brasil","Paraná","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652",NA,NA,"UPCB0023515","UPCB0023515",NA,"Fazenda Cascata",NA,NA,"Árvore 4m, botões florais verdes e flores creme, borda da mata..",NA,NA,NA,NA,"2004","01","01","15605","auto",NA,NA,NA,NA,NA,NA
"272","2021-02-11 17:20:46-03","UFPR","UPCB","80849","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg.) D.Legrand","Sobral, M.","Cordeiro, J.",NA,NA,NA,"Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"545","Fazenda Três Capões/Maack",NA,NA,"Árvore 5m, flores claras, em FOM.",NA,NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"273","2021-02-11 17:20:46-03","UFPR","UPCB","20428","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) C.D.Legrand","Sobral, M.","Hatschbach, G.","1991","11","05","Brasil","São Paulo","Avaré","-48.9199981689453","-23.0900001525879",NA,NA,"UPCB0023513","UPCB0023513","55787","SP 255",NA,NA,"Árvore, 4m, flor alva. Mata..",NA,NA,NA,NA,"1992","01","01","29856","auto",NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","310492","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","B.K. Holst (MO)","Elsa M. Zardini","1988","12","1","Paraguay","Paraguarí",NA,"-57.16666","-25.41666",NA,NA,NA,NA,"Zardini 8143","Cerro Palacios. On forest.","250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"5","88-114",NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","310508","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","B.K. Holst (MO)","Elsa M. Zardini","1988","7","26","Paraguay","Paraguarí",NA,"-57.15","-26.9",NA,NA,NA,NA,"Zardini 6077","Macizo Acahay. Eastern peak, on diorite rocks.","500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"3","88-63",NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","309728","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","B.K. Holst (MO)","Elsa M. Zardini","1988","7","14","Paraguay","Paraguarí",NA,"-57.15","-26.9",NA,NA,NA,NA,"Zardini 5815","Macizo Acahay. Forest being cleared on the central peak.","500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"4","88-52",NA,NA
"277","2015-07-07 17:34:00-03","MO","MOBOT","3203452","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Francesca, 5-89","Patricia C. Wright","1982","7",NA,"Paraguay","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,"Wright 74","La Golandrina, 80 km N de Asunción.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"278","2014-04-10 09:00:00-03","MO","MOBOT","100527770","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","B. K. Holst (SEL)","Jeaneth Villalobos|et al.","2008","10","24","Bolivia","Chuquisaca","Luis Calvo","-63.8434722","-19.2713889",NA,NA,NA,NA,"Villalobos 1685","Municipio Villa Vaca Guzmán. P.N. y Área de Manejo Integrado Serranía del Iñao. Comunidad de Monte Grande. Serrania Ñawñaca.","1119.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
