"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","227661","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M. H. Nee","W. W. Thomas","1994","09","20","Brazil","Bahia","Ilhéus","-39.06917","-14.78194",NA,NA,"NY00227661","NY00227661_01",NA,NA,NA,"Cidade de Ilhéus, 3 km N of Rodoviaria, Mata da Esperança, forest N of dam and reservoir.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376386' target='other'> <mi>dwc_moreinfo</mi></a>","10577","50","50","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","910950","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L. B. Smith","H. S. Irwin","1959","02","22","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,"NY00910950","NY00910950_01",NA,NA,NA,"State Agricultural School, Vicosa.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989599' target='other'> <mi>dwc_moreinfo</mi></a>","2701",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01805868","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","S. D. Knapp","M. J. N. Rodal","1995","06","04","Brazil","Pernambuco","Floresta","-38.5683","-8.6011",NA,NA,"NY01805868","NY01805868_01",NA,NA,NA,"Inajá, Reserva Biológica de Serra Negra","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2123400' target='other'> <mi>dwc_moreinfo</mi></a>","567",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","655974","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"E. M. N. Ferraz","1999","06","16","Brazil","Pernambuco","Sao Vicente Ferrer","-35.5","-7.58",NA,NA,"NY00655974","NY00655974_01",NA,NA,NA,"Mata do Estado.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376428' target='other'> <mi>dwc_moreinfo</mi></a>","710","600","600","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01874159","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","B. S. Amorim","B. S. Amorim","2013","01","31","Brazil","Pernambuco",NA,NA,NA,NA,NA,"NY01874159","NY01874159_01",NA,NA,NA,"Jaqueira, RPPN Frei Caneca, Mata próxima a Pedra do Cruzeiro, borda da mata.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2249788' target='other'> <mi>dwc_moreinfo</mi></a>","1784",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","655958","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","L. Riedel","1833","09",NA,"Brazil","São Paulo","Bananal","-44.3197","-22.6803",NA,NA,"NY00655958","NY00655958_01",NA,NA,NA,"Pr. Bananal.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376418' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","655964","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","R. de Lemos Fróes","1943","11","24","Brazil","Bahia","Itambé","-40.6242","-15.245",NA,NA,"NY00655964","NY00655964_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376416' target='other'> <mi>dwc_moreinfo</mi></a>","20067",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","910953","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","G. Gardner","1836",NA,NA,"Brazil","Ceará",NA,NA,NA,NA,NA,"NY00910953","NY00910953_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989604' target='other'> <mi>dwc_moreinfo</mi></a>","1798",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","655971","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","C. Kozera","C. Kozera","1995","10","26","Brazil","Paraná","Curitiba","-49.22","-25.37",NA,NA,"NY00655971","NY00655971_01",NA,NA,NA,"Parque Barigui.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376410' target='other'> <mi>dwc_moreinfo</mi></a>","8",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","655972","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","G. Gardner","1838",NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,"NY00655972","NY00655972_01",NA,NA,NA,"In Brasilia prope. Pernambuco.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376414' target='other'> <mi>dwc_moreinfo</mi></a>","1095",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","655970","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","D. S. D. de Araújo","1976","01","23","Brazil","Rio de Janeiro","Sao Sebastiao do Alto","-42.1344","-21.9572",NA,NA,"NY00655970","NY00655970_01",NA,NA,NA,"Fazenda Bahia.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376396' target='other'> <mi>dwc_moreinfo</mi></a>","968",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","655955","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M. H. Nee","J. G. Jardim","1995","07","29","Brazil","Bahia","Una","-39.0753","-15.2933",NA,NA,"NY00655955","NY00655955_01",NA,NA,NA,"Estaçao Experimental Lemos Maia (ESMAI/CEPLAC). Area de Primatas, próximo da cidade lado N.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376392' target='other'> <mi>dwc_moreinfo</mi></a>","673",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","655984","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L. M. Nascimento","A. G. d. Silva","1999","08","17","Brazil","Pernambuco","Brejo da Madre de Deus","-36.3708","-8.1458",NA,NA,"NY00655984","NY00655984_01",NA,NA,NA,"Mata do Malhada.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376402' target='other'> <mi>dwc_moreinfo</mi></a>","117","565","960","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","655961","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","L. Riedel","1834",NA,NA,"Brazil","Paraná","Sao Carlos do Ivai","-52.4756","-23.3156",NA,NA,"NY00655961","NY00655961_01",NA,NA,NA,"St Carlos Yoa [?].","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376419' target='other'> <mi>dwc_moreinfo</mi></a>","14",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","910955","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","A. F. Regnell",NA,NA,NA,"Brazil","Minas Gerais","Caldas","-46.3858","-21.9236",NA,NA,"NY00910955","NY00910955_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989606' target='other'> <mi>dwc_moreinfo</mi></a>","I:374",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","655969","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","J. P. P. Carauta","1984","01","10","Brazil","Rio de Janeiro","Porciúncula","-42.0406","-20.9631",NA,NA,"NY00655969","NY00655969_01",NA,NA,NA,"Morro da Angola, Fazenda da Angola.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376397' target='other'> <mi>dwc_moreinfo</mi></a>","4546","600","600","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","655965","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","R. de Lemos Fróes","1942","11","14","Brazil","Bahia","Itambé","-40.6242","-15.245",NA,NA,"NY00655965","NY00655965_01",NA,NA,NA,"Salobinho, basin of Rio Pardo.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376415' target='other'> <mi>dwc_moreinfo</mi></a>","12681/46",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","655959","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00655959","NY00655959_01",NA,NA,NA,"Brasilia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376412' target='other'> <mi>dwc_moreinfo</mi></a>","1112",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","655952","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M. H. Nee","A. M. V. de Carvalho","1994","08","25","Brazil","Bahia","Ilhéus","-39.0914","-14.7772",NA,NA,"NY00655952","NY00655952_01",NA,NA,NA,"Mata da Esperança. Entrada pelo Banco da Vitória. Ca. 3.5km a NE da sede.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376389' target='other'> <mi>dwc_moreinfo</mi></a>","4599",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01096371","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"A. C. Cervi","1994","10","24","Brazil","Alagoas","Quebrangulo","-36.42","-9.25",NA,NA,"NY01096371","NY01096371_01",NA,NA,NA,"Reserva Biológica de Pedra Talhada. Agreste, Area de transição Florestas Estacional Semidecidual/Decidual Contrafortes de Borborema,.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236647' target='other'> <mi>dwc_moreinfo</mi></a>","7176",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","655973","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"E. M. N. Ferraz","1999","08","27","Brazil","Pernambuco","Sao Vicente Ferrer","-35.5","-7.58",NA,NA,"NY00655973","NY00655973_01",NA,NA,NA,"Mata do Estado.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376427' target='other'> <mi>dwc_moreinfo</mi></a>","744","600","600","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","655967","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","H. F. L. Filho","1976","10","08","Brazil","São Paulo",NA,NA,NA,NA,NA,"NY00655967","NY00655967_01",NA,NA,NA,"Ca. 10km SW de Jundiaí. Serra do Japí.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376395' target='other'> <mi>dwc_moreinfo</mi></a>","3219",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","910949","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","Y. E. J. Mexia","1930","10","15","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"NY00910949","NY00910949_01",NA,NA,NA,"Viçosa. Road to Barroso, about km. 6","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989597' target='other'> <mi>dwc_moreinfo</mi></a>","5182","700","700","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","655988","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","A. Laurênio","E. M. N. Ferraz","1998","08","24","Brazil","Pernambuco","Sao Vicente Ferrer","-35.5","-7.58",NA,NA,"NY00655988","NY00655988_01",NA,NA,NA,"Mata do Estado.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376409' target='other'> <mi>dwc_moreinfo</mi></a>","402","600","600","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02636799","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"P. da C. Gadelha Neto","2015","04","19","Brazil","Paraíba","Aguiar","-38.251667","-7.0225",NA,NA,"NY02636799","NY02636799_01",NA,NA,NA,"Serra de Santa Catarina","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952512' target='other'> <mi>dwc_moreinfo</mi></a>","3986","573",NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","655981","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L. M. Nascimento","L. M. Nascimento","2000","03","28","Brazil","Pernambuco","Brejo da Madre de Deus","-36.3708","-8.1458",NA,NA,"NY00655981","NY00655981_01",NA,NA,NA,"Mata do Cassange.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376405' target='other'> <mi>dwc_moreinfo</mi></a>","364","962","1020","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02099070","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","V. S. Sampaio","J. G. Jardim","2011","08","18","Brazil","Rio Grande do Norte","Ceará-Mirim","-35.430556","-5.594167",NA,NA,"NY02099070","NY02099070_01",NA,NA,NA,"Rod. RN 064 entrando na rodovia para o distrito de Castelo. Faz.Diamante, 2Km W da sede da fazenda. Floresta estacional (Tabuleiro)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953238' target='other'> <mi>dwc_moreinfo</mi></a>","6079","55",NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","655983","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L. M. Nascimento","A. G. d. Silva","1999","08","17","Brazil","Pernambuco","Brejo da Madre de Deus","-36.3708","-8.1458",NA,NA,"NY00655983","NY00655983_01",NA,NA,NA,"Mata do Malhada.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376401' target='other'> <mi>dwc_moreinfo</mi></a>","117","565","960","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01805766","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M. Sales de Melo","A. Laurênio","1995","08","03","Brazil","Pernambuco","Floresta","-38.5683","-8.6011",NA,NA,"NY01805766","NY01805766_01",NA,NA,NA,"Floresta, Inajá, Reserva Biológica de Serra Negra.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2119617' target='other'> <mi>dwc_moreinfo</mi></a>","2",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1291182","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"G. T. Prance","1969","02","01","Brazil","Roraima","Boa Vista","-60.6731","2.8197",NA,NA,"NY01291182","NY01291182_01",NA,NA,NA,"Road Boa Vista to Venezuela ( BR-174 ) 20 Km N","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1760534' target='other'> <mi>dwc_moreinfo</mi></a>","9553",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01874550","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","S. D. Knapp","L. Nusbaumer","2014","05","08","Brazil","Alagoas","Quebrangulo","-36.420542","-9.247207",NA,NA,"NY01874550","NY01874550_01",NA,NA,NA,"Reserva Biológica da Pedra Talhada, localité de Quebrangulo.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2511955' target='other'> <mi>dwc_moreinfo</mi></a>","4004","680",NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","655953","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","M. H. Nee","A. M. V. de Carvalho","1995","07","15","Brazil","Bahia","Itacaré","-39.0245211","-14.3232206",NA,NA,"NY00655953","NY00655953_01",NA,NA,NA,"Marambaia. Ca. 6 a 8km a na estrada Itacaré/Serra Grande.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376390' target='other'> <mi>dwc_moreinfo</mi></a>","6044",NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-27 14:59:00-03","NY","NYBG","1239881","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora",NA,"T. C. Plowman","L. Aristeguieta","1966","06",NA,"Venezuela","Guárico","Paso Real del Agua Verde",NA,NA,NA,NA,"NY01239881","NY01239881_01",NA,NA,NA,"Cerca del Cementerio de Paso Real","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1527641' target='other'> <mi>dwc_moreinfo</mi></a>","6153",NA,NA,NA,"Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","655986","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L. M. Nascimento","A. G. d. Silva","1999","05","10","Brazil","Pernambuco","Brejo da Madre de Deus","-36.3708","-8.1458",NA,NA,"NY00655986","NY00655986_01",NA,NA,NA,"Mata do Malhada","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376404' target='other'> <mi>dwc_moreinfo</mi></a>","23","565","960","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","655957","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","H. S. Irwin","1971","02","17","Brazil","Bahia","Morro do Chapéu","-41.1558","-11.5503",NA,NA,"NY00655957","NY00655957_01",NA,NA,NA,"Serra do Tombador. On middle slopes of Morro do Chapéu, ca. 7km S of town of Morro do Chapéu.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376417' target='other'> <mi>dwc_moreinfo</mi></a>","32403","1125","1125","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","655982","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","L. M. Nascimento","L. M. Nascimento","2000","03","28","Brazil","Pernambuco","Brejo da Madre de Deus","-36.3708","-8.1458",NA,NA,"NY00655982","NY00655982_01",NA,NA,NA,"Mata do Cassange.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376406' target='other'> <mi>dwc_moreinfo</mi></a>","364","962","1020","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01195840","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","S. D. Knapp","J. G. Jardim","2000","07","27","Brazil","Bahia","Uruçuca","-39.1019","-14.485",NA,NA,"NY01195840","NY01195840_01",NA,NA,NA,"Uruçuca: Parque Estadual Serra do Conduru. Rod. Serra Grande/Uruçuca ca. 9.4 km. Serra do Conduru vertente E","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1403632' target='other'> <mi>dwc_moreinfo</mi></a>","3080","250","450","Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","1239880","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","T. C. Plowman","A. C. Smith","1938","03","04","Guyana",NA,NA,NA,NA,NA,NA,"NY01239880","NY01239880_01",NA,NA,NA,"Western extremity of Kanuku Mountain, in drainage of Takutu River","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1527637' target='other'> <mi>dwc_moreinfo</mi></a>","3163","200",NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
