"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"480","2020-12-21 16:19:20-03","MBM","MBM","412777","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Völtz, R.R.","2018","01","20","Völtz, R.R.; Santos, G.H.; Santos, G.H.","2016","12","28","Brazil","Santa Catarina","São Francisco do Sul","Ponta do Sumidouro","-48.545278","-26.171667","-48.545278","-26.171667","5","5","Erva epífita sobre forófito a 7 m altura; inflorescência com brácteas rosadas e frutos alaranjados.; Formação Pioneira de Influência Marinha.","MBM412777","MBM412777","1441",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-12-21 16:19:20-03","MBM","MBM","414964","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Völtz, R.R.","2018","09","24","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2017","12","06","Brazil","Paraná","Adrianópolis","Rio Tibagi, Estrada para o P.E. das Lauráceas, Tatupeva","-48.7275","-24.761111","-48.7275","-24.761111","865","865","Erva epífita; inflorescência com bráctea vermelhas; frutos com base pruinosa (acinzentada) e ápice flavo; borda de floresta de encosta.; Floresta Ombrófila Densa Montana.","MBM414964","MBM414964","1752",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-12-21 16:19:20-03","MBM","MBM","419095","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Antoniuk-Bonato, R.G.","2018","12","18","Antoniuk-Bonato, R.G.; Brotto, M.L.; Brotto, M.L.","2018","11","26","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.428611","-25.481389","-48.428611","-25.481389",NA,NA,"Epífita sob árvore de floresta no alto do morro. 45cm de altura, coluna da inflorescência vermelha, brácteas vermelhas, flores amarela esverdeadas. Abundante.; Floresta Ombrófila Densa Sub-montana.","MBM419095",NA,"41",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-12-21 16:19:20-03","MBM","MBM","421016","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Molina, J.M.P.","2019","03","10","Molina, J.M.P.; Pujals, A.; Pujals, A.","2019","03","07","Brazil","Espírito Santo","Linhares","Rodovia ES-248","-39.8675","-19.537778","-39.8675","-19.537778","11","11","Epífita.; Vegetação secundária média/avançada","MBM421016",NA,"375",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-12-21 16:19:20-03","MBM","MBM","421034","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Molina, J.M.P.","2019","03","10","Molina, J.M.P.; Pujals, A.; Pujals, A.","2019","03","06","Brazil","Espírito Santo","Linhares",NA,"-39.900833","-19.48","-39.900833","-19.48","22","22","Epífita.; Vegetação secundária média/avançada","MBM421034",NA,"365",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-12-21 16:19:20-03","MBM","MBM","416680","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Marinero, F.","2017","10","04","Marinero, F.; Bianchin, J.E.; Bianchin, J.E.","2017","09","25","Brazil","Santa Catariana","Balneário Camboriú","Praia do Estaleiro, Propriedade particular, avenida interpraias","-48.586389","-27.029722","-48.586389","-27.029722","10","10","Epífita; flores com brácteas vermelhas.; Floresta Ombrofila Densa das Terras Baixas.","MBM416680",NA,"642",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-12-21 16:19:20-03","MBM","MBM","96943","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Leme, E.M.C.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","1984","12","09","Brazil","Bahia","Nova Viçosa","Copuva","-39.371898651123","-17.8918991088867",NA,NA,NA,NA,"Epífita","MBM096943","MBM096943","48753",NA,NA,NA,"70538","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-12-21 16:19:16-03","MBM","MBM","243673","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Forzza, R.C.",NA,NA,NA,"Zappi, D.C.; et al.; et al.","1987","02","24","Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,"MBM243673","MBM243673","10269",NA,NA,NA,"22051","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-12-21 16:19:16-03","MBM","MBM","121230","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Martinelli, G.",NA,NA,NA,"Silva, R.M.; et al.; et al.","1986","03","23","Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Epífita","MBM121230","MBM121230","s.n.",NA,NA,NA,"22051","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-12-21 16:19:16-03","MBM","MBM","340558","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Coffani-Nunes","2002","12","13","Brugger, M.C.; et al.; et al.","1991","11","23","Brazil","Minas Gerais","Juiz de Fora","Distrito de Toledos, vale do Rio do Peixe","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Sobre solo ou matacões junto a paredões de quertzito, ao lado de mata ciliar exposta ao sol, algumas em ambientes sub-sombreados, Brácteas róseas ou vermelhas, flores amarelas, escapo ereto, reproduz por estolões formando touceiras.","MBM340558","MBM340558","s.n.",NA,NA,NA,"36144","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-12-21 16:19:16-03","MBM","MBM","281541","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Borgo, M.",NA,NA,NA,"Borgo, M.; et al.; et al.","2002","01","28","Brazil","Paraná","Antonina","Reserva Natural Cachoeira, Trilha do Rio do Ferro","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM281541","MBM281541","2116",NA,NA,NA,"38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-12-21 16:19:16-03","MBM","MBM","255260","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Martinelli, G.",NA,NA,NA,"Krieger, L.","1971","12","07","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM255260","MBM255260","10991",NA,NA,NA,"41937","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-12-21 16:19:16-03","MBM","MBM","180460","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1964","12","05","Brazil","Paraná","Guaratuba","Praia do Mendanha","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita","MBM180460","MBM180460","1096",NA,NA,NA,"41937","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-12-21 16:19:16-03","MBM","MBM","297700","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Barreto, S.; et al.; et al.","1998","05","25","Brazil","Paraná","Matinhos","Morro do Boi","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM297700","MBM297700","53",NA,NA,NA,"15275","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-12-21 16:19:16-03","MBM","MBM","180461","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","1972","01",NA,"Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita","MBM180461","MBM180461","9575",NA,NA,NA,"30514","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-12-21 16:19:16-03","MBM","MBM","113358","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Silva, S.M.",NA,NA,NA,"Britez, R.M.","1986","03","22","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM113358","MBM113358","s.n.",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-12-21 16:19:16-03","MBM","MBM","113363","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Silva, S.M.","1985","12","07","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM113363","MBM113363","s.n.",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-12-21 16:19:20-03","MBM","MBM","75102","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Leme, E.M.C.",NA,NA,NA,"Tessmann, G.","1953","11","03","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM075102","MBM075102","1233",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-12-21 16:19:16-03","MBM","MBM","180459","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Dombrowski, L.T.","1989","09","03","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM180459","MBM180459","13914",NA,NA,NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-12-21 16:19:16-03","MBM","MBM","384451","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Barboza, E.","2012",NA,NA,"Dunaiski Jr.; A.","2003","12","28","Brazil","Paraná","São José dos Pinhais","Castelhanos, Campus III.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Brácteas rosas e fruto laranja.; Epífita.","MBM384451","MBM384451","2211",NA,NA,NA,"45291","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-12-21 16:19:16-03","MBM","MBM","140244","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Schinini, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","1990","02","01","Brazil","Santa Catarina","Barra Velha","Itajuba","-48.684700012207","-26.6322002410889",NA,NA,NA,NA,"Epífita","MBM140244","MBM140244","43564",NA,NA,NA,"15216","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-12-21 16:19:16-03","MBM","MBM","140243","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Schinini, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","1990","01","31","Brazil","Santa Catarina","Navegantes","Entre Navegantes e Gravatá","-48.6542015075684","-26.8988990783691",NA,NA,NA,NA,"Epífita","MBM140243","MBM140243","43502",NA,NA,NA,"24562","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-12-21 16:19:16-03","MBM","MBM","223806","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Proença, S.L.",NA,NA,NA,"Catharino, E.L.M.","1986","02","02","Brazil","São Paulo","Iguape","Estação Ecológica Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"MBM223806","MBM223806","s.n.",NA,NA,NA,"55628","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-12-21 16:19:16-03","MBM","MBM","219561","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Moreira, B.A.",NA,NA,NA,"Ribas, O.S.; Hirai, R.Y.; Hirai, R.Y.","1997","10","27","Brazil","São Paulo","Sete Barras","Sete Barras - Eldorado","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"MBM219561","MBM219561","2108",NA,NA,NA,"34059","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-12-21 16:19:20-03","MBM","MBM","20524","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis auro-rosea","(Antoine) L.B.Sm.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Smith, L.B.","1971","01","20","Brazil","Minas Gerais","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"Epífita","MBM020524","MBM020524","29048",NA,NA,NA,"101169","auto","Southern America",NA,NA,"auro-rosea",NA,NA,NA,NA,NA,NA
"505","2020-12-21 16:19:20-03","MBM","MBM","149313","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis auro-rosea","(Antoine) L.B.Sm.","Leme, E.M.C.",NA,NA,NA,"Hatschbach, G.","1991","06","30","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Epífita","MBM149313","MBM149313","55611",NA,NA,NA,"38300","auto","Southern America",NA,NA,"auro-rosea",NA,NA,NA,NA,NA,NA
"506","2020-12-21 16:19:20-03","MBM","MBM","113365","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","1986","11","26","Brazil","Paraná","Bocaiúva do Sul","Cerro das Flores","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Epífita","MBM113365","MBM113365","50803",NA,NA,NA,"61623","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"507","2020-12-21 16:19:20-03","MBM","MBM","4216","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1967","09","14","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita","MBM004216","MBM004216","17198",NA,NA,NA,"37295","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"508","2020-12-21 16:19:20-03","MBM","MBM","33636","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1959","10","30","Brazil","Paraná","Paranaguá","Entre matinhos e Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM033636",NA,"6467",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"509","2020-12-21 16:19:20-03","MBM","MBM","270253","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Smith, L.B.",NA,NA,NA,"Tessmann, G.","1948","12","14","Brazil","Paraná","Paranaguá","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM270253","MBM270253","3577",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"510","2020-12-21 16:19:20-03","MBM","MBM","33638","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1957","07","29","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM033638","MBM033638","4048",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"511","2020-12-21 16:19:20-03","MBM","MBM","33637","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1950","09","02","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM033637","MBM033637","1998",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"512","2020-12-21 16:19:20-03","MBM","MBM","156962","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis nudicaulis","(L.) Griseb.","Leme, E.M.C.",NA,NA,NA,"Essenfelder, G.","1993","02","02","Brazil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Epífita","MBM156962","MBM156962","2",NA,NA,NA,"22051","auto","Southern America",NA,NA,"nudicaulis",NA,NA,NA,NA,NA,NA
"513","2020-12-21 16:19:20-03","MBM","MBM","314193","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis nudicaulis","(L.) Griseb.","Silva, B.R.","2003","02","26","Gonçalves, D.; et al.; et al.","1995","12","13","Brazil","Rio de Janeiro","Macaé","Entre as lagoas Comprida e Carapebus","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"Planta heliófila, frequente com folhas coriáceas verde amareladas, vináceas por debtro com escapo vermelho, brácteas escapais vermelhas, cálice com base e ápice amarelado. Restinga com moitas entre as lagoas","MBM314193","MBM314193","10",NA,NA,NA,"47209","auto","Southern America",NA,NA,"nudicaulis",NA,NA,NA,NA,NA,NA
"514","2020-12-21 16:19:20-03","MBM","MBM","113365","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","1986","11","26","Brazil","Paraná","Bocaiúva do Sul","Cerro das Flores","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Epífita","MBM113365","MBM113365","50803",NA,NA,NA,"61623","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"515","2020-12-21 16:19:20-03","MBM","MBM","4216","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1967","09","14","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita","MBM004216","MBM004216","17198",NA,NA,NA,"37295","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"516","2020-12-21 16:19:20-03","MBM","MBM","33636","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1959","10","30","Brazil","Paraná","Paranaguá","Entre matinhos e Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM033636",NA,"6467",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"517","2020-12-21 16:19:20-03","MBM","MBM","270253","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Smith, L.B.",NA,NA,NA,"Tessmann, G.","1948","12","14","Brazil","Paraná","Paranaguá","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM270253","MBM270253","3577",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"518","2020-12-21 16:19:20-03","MBM","MBM","33638","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1957","07","29","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM033638","MBM033638","4048",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"519","2020-12-21 16:19:20-03","MBM","MBM","33637","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1950","09","02","Brazil","Paraná","Paranaguá","Rio Perequê","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita","MBM033637","MBM033637","1998",NA,NA,NA,"24916","auto","Southern America",NA,NA,"cuspidata",NA,NA,NA,NA,NA,NA
"520","2019-11-01 15:28:05-03","PUC-RIO","FCAB","0662","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis nordestina","J.A.Siqueira & Leme","L.B Smith.","1944",NA,NA,NA,"1943","10","30","Brasil","Santa Catarina","Sombrio","Araranguá","-49.61669921875","-29.113899230957",NA,NA,"10","10","Epifita, amarela; haste floral; cor de vinho.","000662",NA,"816",NA,"Angiospermae",NA,"16515","auto",NA,NA,NA,"nordestina",NA,NA,NA,NA,NA,NA
"521","2019-08-15 09:04:25-03","UESC","UESC","2020","S","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(Linnaeus) Grisebach",NA,NA,NA,NA,"Fontoura, T.","1998","02","20","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"Planta epífita a aproximadamente 10 m de altura, formando touceiras nos ramos das árvores.","UESC0002020",NA,"387","Angiospermae","Florideophycidae",NA,"61245","auto",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"522","2015-09-28 20:19:36-03","MNHN","RECOLNAT_MNHN_P","P00753410","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Mez",NA,NA,NA,"Regnell, A.F.","1865","6","23","Brésil",NA,NA,"Province de Minas Geraes : Serra de Caldas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753410' target='other'> <mi>dwc_moreinfo</mi></a>","P00753410","P00753410_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"III 1255",NA,NA
"523","2015-09-03 21:19:14-03","MNHN","RECOLNAT_MNHN_P","P02176493","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Steyermark, J.A.|Davidse, G.","1978","3","21","Venezuela",NA,NA,"estado Miranda, cerros del bahiller, western sector, between base and summit, above Quebrada Bachiller, south Caño Rico and Bachiller, 11kms SSE of El Guapo. Venezuela","-65.88333","10.10194",NA,NA,"600","690","Plants of Venezuela. . Distributed by the Missouri Botanical Garden and the Instituto Botânico . Field work supported by NSF and CONICIT <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176493' target='other'> <mi>dwc_moreinfo</mi></a>","P02176493","P02176493_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"116594",NA,NA
"524","2015-09-03 21:19:14-03","MNHN","RECOLNAT_MNHN_P","P02176494","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Regnell, A.",NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176494' target='other'> <mi>dwc_moreinfo</mi></a>","P02176494","P02176494_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"525","2015-09-03 21:19:13-03","MNHN","RECOLNAT_MNHN_P","P02176483","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,NA,NA,NA,"Blanchet",NA,NA,NA,"Brasil","Bahia",NA,". Bahia, Nordeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176483' target='other'> <mi>dwc_moreinfo</mi></a>","P02176483","P02176483_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"2282",NA,NA
"526","2015-09-29 03:50:36-03","MNHN","RECOLNAT_MNHN_P","P00753411","PreservedSpecimen",NA,"Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Mez",NA,NA,NA,"Regnell, A.F.","1865","6","23","Brésil",NA,NA,"Province de Minas Geraes : Serra de Caldas",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753411' target='other'> <mi>dwc_moreinfo</mi></a>","P00753411","P00753411_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"III 1255",NA,NA
