"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","sex"
"234","2020-11-04 11:03:02-03","ESALQ","ESA","80454","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Silva, J.M.","3496.0","1991","11","04","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"ESA080454","ESA080454","2014","09","02","41937","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-04 11:03:02-03","ESALQ","ESA","100327","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Lovato, M.C.","385.0","2003","01","22","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"ESA100327","ESA100327","2014","09","02","63728","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-04 11:03:02-03","ESALQ","ESA","80332","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Silva, S.M. et al.",NA,"1989","11","20","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"ESA080332","ESA080332","2014","09","02","35037","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-04 11:03:02-03","ESALQ","ESA","118910","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,NA,"Leopoldino, B.","112.0","2011","11","01","Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,"ESA118910","ESA118910",NA,NA,NA,"21675","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-11-04 11:03:02-03","ESALQ","ESA","13407","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Franceschinelli, E.V.","22537.0","1989","11","11","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA013407",NA,"2014","09","02","23900","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-04 11:03:02-03","ESALQ","ESA","93001","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Meireles, J.E. et al.","314.0","2005","03","29","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA093001",NA,NA,NA,NA,"37574","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-04 11:03:02-03","ESALQ","ESA","15337","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Barreto, K.D. et al.","1141.0","1993","09","03","Brasil","São Paulo","Iracemápolis",NA,"-47.5099983215332","-22.5799999237061",NA,NA,NA,NA,NA,"ESA015337","ESA015337","2014","09","02","15394","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-11-04 11:03:02-03","ESALQ","ESA","18668","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Barreto, K.D. et al.","1822.0","1994","01","19","Brasil","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758",NA,NA,NA,NA,NA,"ESA018668","ESA018668","2014","09","02","19933","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-04 11:03:02-03","ESALQ","ESA","101965","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Scaramuzza, C.A.M.","919.0","1993","05","20","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA101965","ESA101965","2014","09","02","27729","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-04 11:03:02-03","ESALQ","ESA","12245","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Souza, V.C. et al.","4551.0","1993","10","30","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA012245","ESA012245","2014","09","02","27729","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-04 11:03:02-03","ESALQ","ESA","28730","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Ivanauskas, N.M.","409.0","1995","09","28","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028730","ESA028730","2014","09","02","17990","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-04 11:03:02-03","ESALQ","ESA","108420","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Santos, V.L.V.","3.0","2009","10","26","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA108420","ESA108420","2014","09","02","44778","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-04 11:03:02-03","ESALQ","ESA","101479","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Jakovac, A.C.C.","141.0","2006","03","14","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"ESA101479","ESA101479","2014","09","02","25028","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-11-04 11:03:02-03","ESALQ","ESA","98079","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Romão, G.O. ; Duarte, A.R.","186.0","2000","09","19","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA098079",NA,"2014","09","02","53584","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-04 11:03:02-03","ESALQ","ESA","11214","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Sazima, M.","18215.0","1985","11","11","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA011214",NA,"2014","09","02","34265","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-04 11:03:02-03","ESALQ","ESA","42041","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1016.0","1997","03","25","Brasil","Mato Grosso","Gaúcha do Norte","Contato floresta ombrófila aberta com floresta estacional. Capoeira, beira de estrada.","-53.0797004699707","-13.2421998977661",NA,NA,NA,NA,"Liana . Altura de 3m. Flor creme.","ESA042041","ESA042041","2014","09","02","152955","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-11-04 10:55:09-03","ESALQ","ESA","141993","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,NA,"T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2379.0","2015","11","30","Brasil","Rio de Janeiro","Paraty","Estrada sentido a Pedra da Macela #?# Parque Nacional Serra da Bocaina #?# Beira da estrada","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Trepadeira, flores com cálice acastanhado, corola amarelada e frutos imaturos verdes.","ESA141993",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-11-04 11:03:02-03","ESALQ","ESA","28373","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","629.0","1995","05","27","Brasil","São Paulo","Bom Sucesso de Itararé.","Fazenda São Nicolau. Mata mesófila semidecídua.","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"Trepadeira; frutos castanhos.","ESA028373","ESA028373","2014","09","02","14955","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-04 11:03:02-03","ESALQ","ESA","42039","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Rodrigues, M.C.","Árbocz, G.F.","3761.0","1997","04","16","Brasil","Mato Grosso","Comodoro","Margem da BR-174. Floresta Estacional perturbada, com grande incidência de lianas. Relevo plano. Solo tipo P.V.A.","-59.7858009338379","-13.6631002426147",NA,NA,NA,NA,"Liana semi-lenhosa. Flor branca com interior do tubo amarelo. Muito ornamental.","ESA042039","ESA042039","2014","09","02","187708","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-11-04 11:03:02-03","ESALQ","ESA","118883","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum",NA,"Colletta, G.D.","Colletta, G.D.","668.0","2012","05","01","Brasil","São Paulo","Agudos","Mata ao lada da Faz. São Joâo do Guarantã","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"Liana, frutos imaturos verdes.","ESA118883","ESA118883",NA,NA,NA,"52219","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-04 10:55:09-03","ESALQ","ESA","134248","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"C.P. Caliari et al.","2258.0","2009","04","15","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin. Borda da mata. Floresta Estacional Semidecidua com elementos de Floresta Ombrófila Mista. Área perturbada. Solo arenoso.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Liana, fruto verde","ESA134248",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-11-04 11:03:27-03","ESALQ","ESA","21263","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","Burelo-Ramos, C.M.","Souza, V.C. et al.","7148.0","1994","11","13","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,"ESA021263","ESA021263","2004",NA,NA,"27729","auto",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-01-14 15:24:42-03","MN","R","11367","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Ramos, C.M.B.","Glaziou, A.F.M.","7774","1875","02","11","Brasil","Rio de Janeiro","Vila Nova",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000011367","R000011367_001","2004","10","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-01-14 15:24:42-03","MN","R","11368","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","(Jacq.) Baill.","Gentry, A.","Glaziou, A.F.M.","14113","1882","10","18","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000011368","R000011368_001","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-04-04 13:43:09-03","UFPI","TEPB","23377","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","L. G. Lohamann","Oliveira, F. C. S.","257","2008","02","15","Brasil","Piauí","Oeiras","Correntinho","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"Flor amarela, solo arenoso, pouco frequente Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Pente-de-macaco",NA,NA,"2008","01","01","54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-04-04 13:43:09-03","UFPI","TEPB","23377","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) AH. Gentry","L. G. Lohmann","Oliveira, F. C. S.","257","2008","02","15","Brasil","Piauí","Oeiras","Exu","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"Erva escandente, flor lilás, muito frequente, substrato argiloso Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Pente-de-macaco",NA,NA,"2008","01","01","54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-11-19 10:22:56-03","CPAP","CPAP","13503","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann",NA,"Pott, A.","7128","1995","03","26","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - Estação Ecológica Nhumirim","-56.65","-18.983333","56°39' W","18°59' S","90","90","Cipó com gavinhas. FLOR: . FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: . AMBIENTE: Cultivo a pleno sol (da manhã). SUBSTRATO: solo arenoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Pente-De-M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-11-19 10:22:56-03","CPAP","CPAP","16349","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","C. Proenca","Gomes Jr., J. C.","1482","1963","11","23","Brasil","MS",NA,"Serra de Maracaju, km 90 da estrada de Bela Vista",NA,NA,NA,NA,NA,NA,"Trepadeira vigorosa. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Mata seca. SUBSTRATO: . RELEVO: .",NA,NA,"1995","12","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-19 10:22:56-03","CPAP","CPAP","21614","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","S. M. Salis","Almeida, A. M.","180","2011","01","17","Brasil","MS","Corumbá","Assentamento Taquaral - sítio 3 Irmãos - lote-225 - trilha 1","-57.696389","-19.100556","57°41'47'' W","19°06'02'' S","165","165","Liana 020cm~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata beira da estrada. SUBSTRATO: solo argiloso. RELEVO: suave ondulado.",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-11-19 10:22:56-03","CPAP","CPAP","23619","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann",NA,"Pott, A.","10814","2002","11","17","Brasil","MS","Bodoquena","Pedreira de argilito, 24km W de Bodoquena, estrada secundária entre a MS-339 (para Morraria do Sul) e a fábrica de cimento Camargo Correa, Serra da Bodoquena","-56.743889","-20.468611","56°44'38 W","20°28'07 S","240","240","Liana. Flor branca. Ocasional..Vegetação secundária de floreta calcária. Solo: argiloso.. Relevo: encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-19 10:22:56-03","CPAP","CPAP","5438","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann",NA,"Pott, A.","4305","1988","08","05","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333","56°39' W","18°59' S","89","89","Trepadeira lenhosa caducifolia, 5-10 m de altura. FLOR: não vista. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Paleodique (cordilheira) com cerradão, não alagável. SUBSTRATO: solo arenoso, podzol hidromórfico. RELE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-19 10:22:56-03","CPAP","CPAP","5884","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann",NA,"Pott, A.","4570","1988","12","08","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333","56°39' W","18°59' S","90","90","Trepadeira 3-7 m de altura. FLOR: branco-creme. FRUTO: castanho. INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Cerradão, não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano convexo. <ll>dwc_commonname:</ll> Pente-De-Macaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-19 10:22:56-03","CPAP","CPAP","7868","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","A. Pott","Pereira, R. A. C.","13","1989","04","24","Brasil","MS","Corumbá","Perto do Posto Esdras - 3Km","-57.766667","-19.066667","57°46' W","19°04' S","150","150","Trepadeira. FLOR: . FRUTO: marrom. INTERESSE: . FREQUÊNCIA: Pouco frequente. AMBIENTE: Beira de estrada. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,"1992","10","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-11-19 10:22:56-03","CPAP","CPAP","8820","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","M. A. Assis","Ratter, J. A.","6498","1991","01","28","Brasil","MS","Corumbá","Cerca de 12km da BR-262 na estrada Maria Coelho, morro São Domingos, próximo do sítio Nismat (cerca 35km de Corumbá)","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"2001","12","03","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-19 10:22:56-03","CPAP","CPAP","15922","PreserverdSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann",NA,"Guarim Neto, G.","630","1982","06","03","Brasil","MT","Poconé","Rodovia Transpantaneira","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Trepadeira robusta c/ folhas compostas, bifolioladas. FLOR: . FRUTO: grande, verrucoso. INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-11-19 10:22:58-03","CPAP","CPAP","20228","PreserverdSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.)Gentry",NA,"Christianini, A.V.","101","2002","03","27","Brasil","MS","Aquidauana","Fazenda Rio Negro","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Liana. FLOR: . FRUTO: deiscente com abertura completa. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Floresta semidecidua perturbada. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-11-19 10:22:58-03","CPAP","CPAP","8786","PreserverdSpecimen","Plantae","Bignoniaceae","Pithecoctenium","echinatum","Pithecoctenium echinatum","(Jacq.) Baill.","A. Pott","Pott, A.","5981","1991","05","20","Brasil","PR","Colombo","Mata de trilha ecológica, Centro Nacional de Pesquisa de Florestas/Embrapa","-49.233333","-25.333333","49°14' W","25°20' S","920","920","Trepadeira. FLOR: não vista. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Borda de mata. SUBSTRATO: solo argiloso. RELEVO: topo de encosta. <ll>dwc_commonname:</ll> Pente-de-macaco",NA,NA,"2000","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2015-07-02 14:01:07-03","JBP","HPL","1672","S","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,"H. Lorenzi","2507","2000","12","07","Brasil","SC","Canoinha","Ao longo das margens da rodovia que liga a cidade de Mastra, em beira de capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2015-07-02 14:01:07-03","JBP","HPL","7370","S","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","A.R. Zuntini","J. A. Lombardi, H. Lorenzi et al.","6119","2005","11","01","Brasil","GO","Monte Alegre de Goiás","Coletado nas margens da rodovia Monte Alegre de Goiás/Campos Belos, BR-010, em área de cerrado perturbado. S 13° 09' 34,7; W 46° 45' 57,4 - 879m.s.m.","-46.9006","-13.2564",NA,NA,NA,NA,NA,NA,NA,"2011","11","04","53634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-12-19 08:15:11-03","FPS","FPS","1199","MachineObservation","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Schwirkowski, P.","Schwirkowski, P.",NA,"2010","11","15","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631",NA,NA,"<ll>dwc_commonname:</ll> Pente-de-macaco","FPS01199","FPS01199_v01 FPS01199_v02 FPS01199_v03","2010","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-12-19 08:15:11-03","FPS","FPS","3127","MachineObservation","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Schwirkowski, P.","Schwirkowski, P.",NA,"2017","11","02","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Vermelho. Aterro Sanitário Municipal","-49.335572","-26.265024","-49.335572","-26.265024",NA,NA,"<ll>dwc_commonname:</ll> Pente-de-macaco","FPS03127","FPS03127_v01 FPS03127_v02 FPS03127_v03 FPS03127_v04 FPS03127_v05 FPS03127_v06 FPS03127_v07 FPS03127_v08 FPS03127_v09 FPS03127_v10","2017","11","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-12-19 08:15:11-03","FPS","FPS","1957","MachineObservation","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Schwirkowski, P.","Schwirkowski, P.",NA,"2009","11","22","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383625","-26.275633","-49.383625","-26.275633",NA,NA,"<ll>dwc_commonname:</ll> Pente-de-macaco","FPS01957","FPS01957_v01 FPS01957_v02 FPS01957_v03 FPS01957_v04 FPS01957_v05","2009","11","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-12-19 08:15:11-03","FPS","FPS","2737","MachineObservation","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Schwirkowski, P.","Schwirkowski, P.",NA,"2016","12","18","Brasil","Santa Catarina","São Bento do Sul","Serra Alta, Estrada de ferro, ao longo da Estrada Saraiva","-49.347331","-26.288092","-49.347331","-26.288092",NA,NA,"<ll>dwc_commonname:</ll> Pente-de-macaco","FPS02737","FPS02737_v01 FPS02737_v02 FPS02737_v03 FPS02737_v04 FPS02737_v05 FPS02737_v06 FPS02737_v07 FPS02737_v08 FPS02737_v09 FPS02737_v10 FPS02737_v11 FPS02737_v12 FPS02737_v13","2016","12","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-07-26 11:39:32-03","IPA","IPA","53465","S","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L. Lohmann","Espírito-Santo, F.S.","Araújo, F.S.","513","1991","10","11","Brasil","Ceará","Novo Oriente","Planalto do Ibiapaba","-40.7742004394531","-5.53444004058838",NA,NA,NA,NA,"Cipó.; Vegetação de carrasco.","IPA0053465",NA,"2011","04","26","28544","auto","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
