"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"485","2019-02-15 11:33:04-02","IPA","IPA","43554","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Vasconcelos, M.S.","1986","09",NA,"Leitão Filho, H.F.; Shepherd, G.J.; Yamamoto, K.; Joly, C.A.; Shepherd, G.J.; Yamamoto, K.; Joly, C.A.","1781","1982","12","01","Brasil","Minas Gerais",NA,"rodovia Poços de Caldas-Campestre. Mata.",NA,NA,NA,NA,"Trepadeira robusta; flores amarelas com fauce vinosa, muito ornamental; frutos jovens avermelhados.","IPA0043554",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-02-15 11:33:04-02","IPA","IPA","79851","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Rapini","2008","10",NA,"Alves-Araújo, A.; Sotero, D.; Albuquerque, N.; Sotero, D.; Albuquerque, N.","650","2007","10","18","Brasil","Pernambuco","Igarassu","Usina São José, Mata da Zambana, borda da mata.","-34.990556","-7.716111","-34.990556","-7.716111","Trepadeira de látex alvo. Flores amarelas e frutos pilosos verdes.; Mata Atlântica.","IPA0079851",NA,"120","120","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-02-15 11:33:04-02","IPA","IPA","80185","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Rapini","2008","10",NA,"Melo, A.; Alves-Araújo, A.; Amorim, B.; Araújo, D.; Alves-Araújo, A.; Amorim, B.; Araújo, D.","207","2007","12","22","Brasil","Pernambuco","Igarassu","Usina São José, Mata da Zambana, borda da mata.","-34.969722","-7.703333","-34.969722","-7.703333","Trepadeira de flor amarela e vermelha.; Mata Atlântica.","IPA0080185",NA,"100","100","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-07-26 11:39:22-03","IPA","IPA","87151","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Fernández, A.","2003",NA,NA,"Fernández, A.; Michelangeli, F.; Michelangeli, F.","78998","2003","03","10","Venezuela","Sucre","Benítez","Península de Paria. Serranía de La Paloma. Buena Vista.","-63.183333","10.441667","-63.183333","10.441667","Trepadora latífera de flores amarillas. Sobre vegetación secundaria.","IPA0087151",NA,"300","300","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-02-15 11:33:04-02","IPA","IPA","11130","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Morales, J.F.","2008","11","17","Andrade-Lima","57-2708","1957","10","13","Brasil","Pernambuco","Maraial","Fazenda Céu Azul","-35.8088989257812","-8.78250026702881",NA,NA,"Cipó sobre arbustos, próximos à mata.","IPA0011130",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"17320","auto",NA,NA,NA,NA,NA,NA,NA
"490","2019-02-15 11:33:13-02","IPA","IPA","55117","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Moura, O.T.","11","1979","10","17","Brasil","Paraíba","Cabedelo","A 200m do asfalto da estrada terrestre.","-34.8339004516602","-6.98111009597778",NA,NA,NA,"IPA0055117",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"13213","auto",NA,NA,NA,NA,NA,NA,NA
"491","2019-02-15 11:33:13-02","IPA","IPA","62900","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Miranda, A.M.; Siqueira, D.; Félix, L.P.; Siqueira, D.; Félix, L.P.","2062","1995","01","18","Brasil","Pernambuco","Cabo de Santo Agostinho","Suape, Suape; lagoa do Zumbi.","-35.0349998474121","-8.28666973114014",NA,NA,"Trepadeira; caule verde-amarronzado; folhas membranáceas, levemente discolor; flores liláses com fauce estrelas alvacente, tubo da corola externamente avermelhado; fruto imaturo verde arroxeado.","IPA0062900",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"492","2019-02-15 11:33:13-02","IPA","IPA","62898","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Miranda, A.M.; Grillo, M.; Pires, M.ª.F.; Soares, L.C.; Grillo, M.; Pires, M.ª.F.; Soares, L.C.","2055","1994","11","27","Brasil","Pernambuco","Camaragibe","estrada de Aldeia.","-34.9810981750488","-8.0216703414917",NA,NA,"Trepadeira, caule arroxeado; folhas membranáceas; flores lilases, fauce alva, tubo inferior externamente arroxeado; frutos imaturos verdes na maturação marrons; látex hialino.","IPA0062898",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"11122","auto",NA,NA,NA,NA,NA,NA,NA
"493","2019-02-15 11:33:12-02","IPA","IPA","19501","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Academia Brasileira de Ciências","618","1971","05","06","Brasil","Pernambuco","Exu","Serra do Araripe, além de Exu Velho.","-39.7242012023926","-7.51194000244141",NA,NA,"Trepadeira; flor lilás, brilhante.","IPA0019501",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"29194","auto",NA,NA,NA,NA,NA,NA,NA
"494","2019-02-15 11:33:12-02","IPA","IPA","24050","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Harley, R.M.","17434","1974",NA,NA,"Brasil","Bahia",NA,"coastal zone.",NA,NA,NA,NA,NA,"IPA0024050",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-02-15 11:33:13-02","IPA","IPA","57150","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Rita Pereira; Alcina Viana; Ferreira, C.; Alcina Viana; Ferreira, C.","1342","1997","12","08","Brasil","Paraíba","Pedra de Fogo","próximo a estrada em direção a cidade de Pedrad e Fogo, 5km.",NA,NA,NA,NA,"Trepadeira; flores rosa-amarelas.; Cerrado alto.","IPA0057150",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-02-15 11:33:13-02","IPA","IPA","79205","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Araújo, D.","2008","06","03","Alves-Araújo, A.; Marques, J.S.; Albuquerque, N.A.; Marques, J.S.; Albuquerque, N.A.","273","2007","05","23","Brasil","Pernambuco","Igarassu","Usina São José, Mata do Pezinho, borda da mata.","-35.020833","-7.793889","-35.020833","-7.793889","Trepadeira, flores lilases com fauce amarelada a creme. Látex escasso, incolor.; Mata Atlântica.","IPA0079205",NA,"130","130","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-07-26 11:39:22-03","IPA","IPA","486","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Vasconcellos Sobrinho","486",NA,NA,NA,"Brasil","Pernambuco","Recife","Beberibe, capoeiras.","-34.8810997009277","-8.05389022827148",NA,NA,"Venenosa; com raiz tuberosa; trepadeira.","IPA0000486",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"498","2019-02-15 11:33:13-02","IPA","IPA","55128","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Xavier, L.P.","2725","1969","12","28","Brasil","Paraíba","João Pessoa","Cabedelo","-34.8630981445312","-7.11499977111816",NA,NA,"Trepadeira lactescente. Flor rósea. Frutos germinados. Cápsulas com sementes flutuadoras.; Restinga de Camboinha.","IPA0055128",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA
"499","2019-02-15 11:33:13-02","IPA","IPA","55121","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Miranda, C.A.B. de","6717","1986","12","19","Brasil","Paraíba","João Pessoa","Falesia de Cabo Branco","-34.8630981445312","-7.11499977111816",NA,NA,"Trepadeira. Flor roxa e verde. Folhas opostas, estípulas rudimentares, inteiras. Flores vistosas de tubos longos.","IPA0055121",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA
"500","2019-02-15 11:33:13-02","IPA","IPA","54496","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Ronan; et al.; et al.","843","1993",NA,NA,"Brasil","Pernambuco","Goiana","Itapirema, bordo da divisa (atrás do bosque).","-35.002498626709","-7.56056022644043",NA,NA,"Trepadeira. Flores liláses.","IPA0054496",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"22853","auto",NA,NA,NA,NA,NA,NA,NA
"501","2019-02-15 11:33:13-02","IPA","IPA","44870","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Ataíde, M.","124","1973","07","13","Brasil","Pernambuco","Ipojuca","mata do Cupe ou praia Nossa Senhora do Ó.","-35.0638999938965","-8.39888954162598",NA,NA,NA,"IPA0044870",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"22847","auto",NA,NA,NA,NA,NA,NA,NA
"502","2019-02-15 11:33:12-02","IPA","IPA","27370","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Harley, R.M.","18020","1977","01","17","Brasil","Bahia",NA,"coastal zone. Between Alcobaça and Caravelas on the BA 001 highway, 23 km S of Alcobaça, not far from coast.","-39.25","-17.733333","-39.25","-17.733333","Woody climber to 5m high, stems brown-tomentose. Petioles pink-red, leaves fleshy, shiny green above, paler below, tomentose both sides. Peduncle light green as pedicels, calyx green. Corolla tube sticky, mauve-pink, paler above lowes","IPA0027370",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-07-26 11:39:22-03","IPA","IPA","55522","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Coelho, P.","-55522","1994","05","31","Brasil","Pernambuco","Ilha de Itamaracá","Lagoa do Lance dos Cações",NA,NA,NA,NA,"Trepadeira.","IPA0055522",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-07-26 11:39:22-03","IPA","IPA","73374","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Simões, A.O.","2012","11","06","Bocage, A.; Cano, O.; Ferreira, C.; Pieter, W.; Cano, O.; Ferreira, C.; Pieter, W.","-73374","2006","09","13","Brasil","Pernambuco","Arcoverde","Serra das Varas, Mata da balança, na entrada da mata.","-37.010278","-8.418611","-37.010278","-8.418611","Trepadeira; vagens verdes ferrugíneas.; Mata/Caatinga.","IPA0073374",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-02-15 11:33:13-02","IPA","IPA","46046","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Andrade-Lima","78-9065","1978","05",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","Suape, área do Projeto Suape.","-35.0349998474121","-8.28666973114014",NA,NA,NA,"IPA0046046",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"506","2019-02-15 11:33:13-02","IPA","IPA","4626","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Pickel, B.","957","1925","01","29","Brasil","Pernambuco","Olinda","Capoeira do Monte.","-34.8553009033203","-8.00889015197754",NA,NA,NA,"IPA0004626",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"507","2019-02-15 11:33:13-02","IPA","IPA","4625","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Morales, J.F.","2008","11",NA,"Pickel, B.","2894","1932","01","22","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento, capoeira do Córrego da Bexiga.","-35.0182991027832","-8.00222015380859",NA,NA,"Planta laticífera com flores róseas.","IPA0004625",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"508","2019-08-27 13:34:16-03","IAP","PACA-AGP","69833","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Markgraf","1969","04","18","Santos","1715","1963","04","12","Brasil","GO","Sobradinho","Cidade satelite de Brasilia",NA,NA,NA,NA,"Com flores de tubo ext. rosa e int. vinoso lustroso, lacínios amarelos. Latescente; Herb. PEL 5406. Habitat: Nas proximidades de córregos. Hábito: trepadeira","PACA069833",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"509","2019-08-27 13:34:16-03","IAP","PACA-AGP","97903","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","M. Sobral","2006",NA,NA,"M. Sobral","10450","2006","01","10","Brasil","TO","Palmas",NA,"-48.3602981567383","-10.2128000259399",NA,NA,"flores amarelas; latéx abundante Habitat: cerrado Hábito: trepadeira","PACA097903",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","62375","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"510","2019-08-27 13:29:54-03","IAP","PACA-AGP","63646","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","G.D.S. Seger","2013","08","09","Rambo, B.",NA,"1958","01","23","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: in silva paludosa scandens Fenofase: flor","PACA063646",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","27350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"511","2019-08-27 13:29:54-03","IAP","PACA-AGP","46143","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","G.D.S. Seger","2013","08","09","Rambo, B.",NA,"1950","03","06","Brasil","RS","Osório","Fazenda do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,"Habitat: in silvula paludosa scandens Fenofase: flor","PACA046143",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","27350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"512","2019-08-27 13:29:54-03","IAP","PACA-AGP","63534","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","G.D.S. Seger","2013","08","09","Rambo, B.",NA,"1958","07",NA,"Brasil","SC","Florianópolis","Campeche","-48.5491981506348","-27.596700668335",NA,NA,"Habitat: in arenosis dumetosis Fenofase: fruto","PACA063534",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","27000","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"513","2019-08-27 13:29:54-03","IAP","PACA-AGP","28857","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","G.D.S. Seger","2013","08","09","Rohr",NA,"1945","01","18","Brasil","SC","Florianópolis","Trindade","-48.5491981506348","-27.596700668335",NA,NA,"Habitat: in silva scandens Fenofase: flor","PACA028857",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","27000","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"514","2019-08-27 13:29:54-03","IAP","PACA-AGP","49796","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","G.D.S. Seger","2013","08","09","Rambo, B.",NA,"1951","01","18","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,"Habitat: in silva paludosa scandens Fenofase: flor","PACA049796",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","20837","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"515","2019-08-27 13:29:54-03","IAP","PACA-AGP","3333","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","G.D.S. Seger","2013","08","09","Sehnem, A.",NA,"1939","01","10","Brasil","SC","Florianópolis",NA,"-48.5491981506348","-27.596700668335",NA,NA,"Habitat: in silvula scandens Fenofase: flor","PACA003333",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","27000","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"516","2019-08-27 13:29:54-03","IAP","PACA-AGP","51760","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","stellaris","Temnadenia stellaris","(Lindl.) Miers","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1952","10",NA,"Brasil","RS","Osório","Morro Grande","-50.2696990966797","-29.8866996765137",NA,NA,"SEM MATERIAL Habitat: in silvula campestri Fenofase: flor","PACA051760",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","27350","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"517","2019-08-27 13:29:54-03","IAP","PACA-AGP","45966","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","stellaris","Temnadenia stellaris","(Lindl.) Miers","Emrich-Rambo","1954","05","05","Rambo, B.",NA,"1950","02","21","Brasil","RS","Torres","Lagoa dos Quadros","-49.7268981933594","-29.3353004455566",NA,NA,"SEM MATERIAL Habitat: in silva paludosa scandens Fenofase: flor","PACA045966",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Gentianales","20837","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"518","2020-12-20 21:15:29-03","UFV","VIC","25174","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Morokawa, R.","2008","02","01","Carvalho, A.F.","750","2000","10","13","Brasil","Minas Gerais","Diogo de Vasconcelos","Miguel Rodrigues","-43.198299407959","-20.4878005981445",NA,NA,"Cipo de flores alarajandas.","VIC025174","VIC025174",NA,NA,NA,NA,NA,NA,NA,"15070","auto",NA,NA,NA,NA,NA,NA,NA
"519","2020-12-20 21:15:29-03","UFV","VIC","25173","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","Morokawa, R.","2008","02","01","Carvalho, A.F.","710","2000","09","28","Brasil","Minas Gerais","Diogo de Vasconcelos","Cachoeira da Fumaça","-43.198299407959","-20.4878005981445",NA,NA,"Cipó de flores tubulosas róseas com látex.","VIC025173","VIC025173",NA,NA,NA,NA,NA,NA,NA,"15070","auto",NA,NA,NA,NA,NA,NA,NA
"520","2020-12-20 21:15:29-03","UFV","VIC","3984","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","stellaris","Temnadenia stellaris","(Lindl.) Miers","Barreto, M.",NA,NA,NA,"Drummond, O.A.","s.n.","1941","03","07","Brasil","Minas Gerais","Belo Horizonte","Horto Florestal","-43.937801361084","-19.9207992553711",NA,NA,NA,"VIC003984","VIC003984",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"521","2019-10-25 11:37:52-03","IECOS","HBRA","342","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.","C. S. Rosário (MG)","2004","02","24","C. C. L. Santos","104","2004","02","24","Brasil","Pará","Bragança","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Campo","-46.61944444","-0.83555556","-46.61944444","-0.83555556","Trepadeira herbácea; látex branco. Flor amarela","HBRA0000337","HBRA0000337 HBRA0000337_v01",NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-10-25 11:37:52-03","IECOS","HBRA","206","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K. Schum.",NA,NA,NA,NA,"R. M. Silva","78","2003","08","04","Brasil","Pará","Bragança","Península de Ajuruteua, Ajuruteua, dunas","-46.6125","-0.81944444","-46.61250000","-0.81944444",NA,"HBRA0000349","HBRA0000349",NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-10-25 11:37:52-03","IECOS","HBRA","8168","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta",NA,NA,NA,NA,NA,"R. P. Pina","10","2012","11","13","Brasil","Pará","Belém","Parque Ambiental do Utinga","-48.41055556","-1.43416667","-48.41055556","-1.43416667","Trepadeira. Flor amarela","HBRA0000326","HBRA0000326",NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-10-20 14:17:02-03","UFOPA","HSTM","4198","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.",NA,NA,NA,NA,"Suemistu, C.; s.c.",NA,"1999","06","20","Brasil","Pará","Belterra","Tauari, Floresta Nacional do Tapajós.","-56.358333","-3.85","56º21'30''W","3º51'0''S",NA,"HSTM004198","HSTM004198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-03-24 17:08:35-03","UFES","SAMES","9158","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Ribeiro, M.","2019","11","11","Ribeiro, M.; Rozario, E.M.","1501","2019","07","26","Brasil","Bahia","Mucuri","Floresta Alta em regeneração. Área ensolarada imediatamente lado da estrada. Reserva Biológica de Córrego Grande","-39.5508003234863","-18.0863990783691","-398094444.0","-182433333.0","látex branco. Caule avermelhado. botões verdes, corola amarelo-canário com o interior da região tubular com listras de cor laranja (guias de néctar?). Outros 3 individuos floridos visualizados ao longo de 2 km de trilha. Habito: Trepa","SAMES09158",NA,"65","65",NA,NA,NA,NA,NA,"78440","auto",NA,NA,NA,NA,NA,NA,NA
"526","2021-03-24 17:08:35-03","UFES","SAMES","350","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Rossini,J.","2010","08","09","Lobão,A.Q.; Lopes,L.C.M.",NA,"2009","10","03","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Trilha da Borboleta. Restinga de moitas.","-39.7322006225586","-18.5932998657227","-397025000.0","-184055556.0","Trepadeira, com látex leitoso, folhas levemente ásperas, flores amareladas. Habitat: Parque Estadual de Itaúnas. Trilha da Borboleta. Restinga de moitas.","SAMES00350",NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"527","2021-03-24 17:08:35-03","UFES","SAMES","352","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Siqueira,G.S.",NA,NA,NA,"Giaretta,A.O.; Menezes,L.F.T.;Souza,M.C.;Monteiro,R.F.;Saavedra,M.M.","152","2008","01","09","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Vegetação arbórea sobre cordão arenoso localizada em fazenda particular à 500m da cede do parque em direção contrária à Riacho Doce.","-39.7322006225586","-18.5932998657227","-397097222.0","-184202778.0","Planta trepadeira de flores amarelas, com látex leitoso. Habitat: Vegetação arbórea sobre cordão arenoso localizada em fazenda particular à 500m da cede do parque em direção contrária à Riacho Doce.","SAMES00352",NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
