"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00413298","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers",NA,NA,NA,NA,"R. A. Wasum","4424","1988","09","17","Brazil","Rio Grande do Sul","Caxias do Sul","Criuva-Ilhéus","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2866134' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413298","NY00413298_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","631961","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"R. A. Wasum","635","2000","08","19","Brazil","Rio Grande do Sul","Jaquirana","Mata do Gaspar-Recosta","-50.3578","-28.8847",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=578600' target='other'> <mi>dwc_moreinfo</mi></a>","NY00631961","NY00631961_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","413280","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"G. G. Hatschbach","Ha13697","1966","11","11","Brazil","Paraná","General Carneiro","Cab. Rio Iratim (Gal. Carneiro)","-51.3156","-26.4275",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333424' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413280","NY00413280_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","413276","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"R. Reitz","3691","1951","02","08","Brazil","Santa Catarina","Chapecó","Xanxerê, Chapecó","-52.6181","-27.0967",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413276","NY00413276_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","413333","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers",NA,NA,NA,NA,"M. Rossato","88","1999","03","20","Brazil","Rio Grande do Sul","Bom Jesus","Fazenda do Tijuco","-50.4167","-28.6681",NA,NA,"890","890","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=490546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413333","NY00413333_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","03044836","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"E. P. Fernandez","75","2013","09","05","Brazil","São Paulo","Piquete","Pico dos Marins - APA Serra da Mantiqueira. Trilha para o Pico dos Marins, entre os municípios de Piquete e Marmelópolis (MG), Serra da Mantiqueira; Florestas e Matas Nebulares do cume do Morro do Careca, entre a área de acampamento e a nascente.","-45.14","-22.5019444",NA,NA,"1800","1900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3281849' target='other'> <mi>dwc_moreinfo</mi></a>","NY03044836","NY03044836_01",NA,"South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1181603","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers",NA,NA,NA,NA,"Disciplina Princípios e Métodos em Taxonomia Vegetal","216","2003","09","19","Brazil","São Paulo","Brotas","Estação Ecologica de Itirapina.","-47.9239","-22.2161",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1386834' target='other'> <mi>dwc_moreinfo</mi></a>","NY01181603","NY01181603_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","685066","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"P. T. Sano","s.n.","1994","02","26","Brazil","Bahia",NA,"Município Abaíra - Catolés. Serra do Barbado.","-41.90166667","-13.2908333",NA,NA,"1750","2035","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886317' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685066","NY00685066_01",NA,"South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1145771","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"P. Clausen","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321952' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145771","NY01145771_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","413269","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"A. A. B. Rubens","195","1980","11","20","Brazil","São Paulo","Campos do Jordao","Campos de Jordao. Folha: SF-23-YB","-45.48","-22.7",NA,NA,"1570","1570","An additional collection number on label: n° 9 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413269","NY00413269_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1145760","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"G. L. Esteves","23-24990","1990","09","24","Brazil","Minas Gerais",NA,"Serra do Espinhaço, area SSW Diamantina: surroundings of the main road N of Agua Fria (at km 473 on the road Gouveia - Diamantina), 6 km NE Gouveia, respectively 5 km NW Datas.","-43.7","-18.42",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321892' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145760","NY01145760_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","03188893","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"Carlos D. M. Ferreira","39","2015","05","11","Brazil","Minas Gerais","Caldas","ReBio Serra da Pedra Branca. Em fragmento brejoso próx. a base da serra.","-46.3841666","-21.9522222",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3439831' target='other'> <mi>dwc_moreinfo</mi></a>","NY03188893","NY03188893_01",NA,"South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1145765","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"R. de Mello-Silva","305","1990","08","18","Brazil","Minas Gerais","Datas","Rodovia Datas-Serro (MG2) próximo ao trevo para Diamantina.","-43.68","-18.43",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321907' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145765","NY01145765_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01240720","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"M. M. M. Lopes","1211","2007","04","12","Brazil","Bahia","Arataca","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22.4 km de Arataca com entrada no Assentamento Santo Antônio. RPPN. Caminho das Pedras. Trilha nova.","-39.3417","-15.1736",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1463131' target='other'> <mi>dwc_moreinfo</mi></a>","NY01240720","NY01240720_01",NA,"South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","413296","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"M. Rossato","3978","1988","07","01","Brazil","Rio Grande do Sul","Jaquirana","Fazenda Boa Vista","-50.3578","-28.8847",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413296","NY00413296_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","720660","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"M. F. d. Santos","551","2009","02","10","Brazil","Minas Gerais","Santo Antônio de Itambé","Pico do Itambé. Na Lapa do Morcego, próximo ao Lajeado, em campo rupestre.","-43.32","-18.38",NA,NA,"1595",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519334' target='other'> <mi>dwc_moreinfo</mi></a>","NY00720660","NY00720660_01",NA,"South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","413274","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis subalpina","Ehrend., Silberb.-Gottsb. & Gottsb.","X. Marquínez Casas",NA,NA,NA,"L. P. de Queiroz","2706","1990","10","07","Brazil","São Paulo","Campos do Jordao","Campos de Jordao; Reserva do Instituo Florestal. Subida para Sao José dos Alpes","-45.57","-22.72",NA,NA,"1200","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413274","NY00413274_01","subalpina","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1039867","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"E. P. Heringer","9930","1964","11","13","Brazil","Goiás","Luziânia",NA,"-47.9503","-16.2528",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1498967' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039867","NY01039867_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1145767","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"J. R. Pirani","2306","1988","02","14","Brazil","Minas Gerais","Itacambira","2 km W da cidade, na Rodovia para Juramento, no alto da serra","-43.3","-17.07",NA,NA,"1220","1220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321942' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145767","NY01145767_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","822879","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","4726","1967","03","09","Brazil","Paraná",NA,"Fazenda Reserva, ca. 85 km SW of Guarapuava, planalto near Rio Torres.",NA,NA,NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822879","NY00822879_01",NA,"South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","413310","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis subalpina","Ehrend., Silberb.-Gottsb. & Gottsb.","X. Marquínez Casas",NA,NA,NA,"P. C. Porto","3413","1937","10",NA,"Brazil","São Paulo",NA,"Estrada de Sao Paulo-Campos de Jordao",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413310","NY00413310_01","subalpina","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","413329","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis subalpina","Ehrend., Silberb.-Gottsb. & Gottsb.","X. Marquínez Casas",NA,NA,NA,"R. M. Harley","27404","1988","12","20","Brazil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Abaixo da Faz. Silvina ao longo do riacho","-41.92","-13.53",NA,NA,"1350","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267989' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413329","NY00413329_01","subalpina","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","413318","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"A. C. Filho","258","1980","07","08","Brazil","São Paulo",NA,"Cunha. Reserva Florestal",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413318","NY00413318_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","50","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis ptaritepuiensis","Steyerm.",NA,NA,NA,NA,"J. A. Steyermark","59537","1944","10","30","Venezuela","Bolívar",NA,"Ptari-tepuí, between Cave Rock and base of high sandstone bluffs, alt 2100-2285 m.",NA,NA,NA,NA,"2100","2285","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566727' target='other'> <mi>dwc_moreinfo</mi></a>","NY00000050","NY00000050_01","ptaritepuiensis","South America","sheet",NA,"Magnoliophyta","Canellales","isotype",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","413314","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"L. B. Smith","14554","1965","01","16","Brazil","Paraná","Piraí do Sul","Grove near Piraí do Sul","-50.17","-24.33",NA,NA,"1000","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413314","NY00413314_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1145774","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"W. R. Anderson","8146","1973","04","04","Brazil","Goiás","Cristalina","2 km by road E of Cristalina. Serra dos Cristais.","-47.582","-16.75",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321959' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145774","NY01145774_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1145772","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"W. R. Anderson","35346","1972","02","04","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 8 km N of Gouveia on road to Diamantina","-43.6836","-18.41575",NA,NA,"1220","1220","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321955' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145772","NY01145772_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1145761","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"G. L. Esteves","CFCR15454","1990","09","17","Brazil","Minas Gerais","Ouro Preto","Serra do Espinhaço. S-SE exposed place in the area of Campo Grande along the road to Cachoeira das Andorinhas.","-43.5081","-20.2878",NA,NA,"1470","1500","Field number 12-17990 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321893' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145761","NY01145761_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","413294","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"M. Rossato","3206","1987","09","12","Brazil","Rio Grande do Sul","Esmeralda","Fazenda da Guabiroba","-51.1903","-28.0536",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413294","NY00413294_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1146289","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers",NA,NA,NA,NA,"P. W. Fritsch","1805","2005","10","15","Brazil","Paraná","Piraquara","Along road to Morro do Canal, ca. 4 km NW from the turnoff from BR-277 (the turnoff is ca. 500 m before the Policia Rodovia Federal).","-49.00847","-25.51683",NA,NA,"902","902","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1336707' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146289","NY01146289_01",NA,"South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","441983","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis subalpina","Ehrend., Silberb.-Gottsb. & Gottsb.","X. Marquínez Casas",NA,NA,NA,"R. M. Harley","27404","1988","12","20","Brazil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Abaixo da Faz. Silvina ao longo do riacho","-41.92","-13.53",NA,NA,"1350","1400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333412' target='other'> <mi>dwc_moreinfo</mi></a>","NY00441983","NY00441983_01","subalpina","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","413306","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"J. E. R. Collares","46","1980","09","24","Brazil","São Paulo",NA,"Ao lado da EFE. Cunha","-45.07","-23.3",NA,NA,"1180","1180","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333410' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413306","NY00413306_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","413266","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"N. Taroda","4958","1977","05","01","Brazil","Rio de Janeiro","Itatiaia",NA,"-44.5631","-22.4961",NA,NA,"1829","1829","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333394' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413266","NY00413266_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","413285","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","X. Marquínez Casas",NA,NA,NA,"F. C. Hoehne","28700","1932","01","14","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=333446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413285","NY00413285_01","brasiliensis","South America","sheet",NA,"Magnoliophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA
