"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","eventTime","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","448578","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J. C. Lindeman","3234","1966","10","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74620' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448578","Magnoliophyta","Boraginales","Cham.","Paraná","NY00448578_01","N. Laroda","Near Tomazina","-49.9494","-23.7783",NA,NA,"Tomazina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","448593","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","W. W. Thomas","10259","1994","02","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74625' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448593","Magnoliophyta","Boraginales","Cham.","Bahia","NY00448593_01","J. A. Kallunki","Itapetinga, Parque da Matinha.","-40.2347","-15.2392","270","270","Itapetinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","448592","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J. R. Pirani","2667","1993","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448592","Magnoliophyta","Boraginales","Cham.","Sergipe","NY00448592_01","J. A. Kallunki","Estância-Santa Luzia a 6 km da cidade na estrada para o Pontal","-37.5","-11.3",NA,NA,"Santa Luzia do Itanhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00858100","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","T. C. Plowman","9252","1980","02","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952442' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858100","Magnoliophyta","Boraginales","Cham.","Tocantins","NY00858100_01","J. A. Kallunki","Ribeirão do Côrrego, 55 km southwest of Estreito along Belém-Brasília highway (BR 153).","-47.82","-6.82","480","480","Tocantinópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 17:05:00-03","NY","NYBG","1019336","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","A. G. da Silva","618","2003","03","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1280488' target='other'> <mi>dwc_moreinfo</mi></a>","NY01019336","Magnoliophyta","Boraginales",NA,"Pernambuco","NY01019336_01",NA,"Mata dos Macacos.","-35","-7.7886","140","140","Igarassu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 17:06:00-03","NY","NYBG","448582","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","R. de Andrade","1632","1918","03",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74607' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448582","Magnoliophyta","Boraginales",NA,"São Paulo","NY00448582_01","N. Laroda","Batovy, S. Paulo","-47.56","-22.41",NA,NA,"Rio Claro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","448580","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","G. Jönsson","397a","1914","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74605' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448580","Magnoliophyta","Boraginales","Cham.","Paraná","NY00448580_01","N. Laroda","Jaguariahyva","-49.713647","-24.340602",NA,NA,"Jaguariaíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","448576","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J. A. Ratter","R4813","1983","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74627' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448576","Magnoliophyta","Boraginales","Cham.","São Paulo","NY00448576_01",NA,"Floresta de Angatuba, Instituto Florestal de SP","-48.42","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","448575","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","H. S. Irwin","31052","1971","02","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448575","Magnoliophyta","Boraginales","Cham.","Bahia","NY00448575_01","J. A. Kallunki","Ca. 24 km N of Seabra, road to Agua de Rega","-41.7703","-12.4186","1000","1000","Seabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1016173","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J. R. Pirani","2667","1993","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142242' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016173","Magnoliophyta","Boraginales","Cham.","Sergipe","NY01016173_01","J. A. Kallunki","Estância - Santa Luzia a 8 km da cidade na estrada para o Pontal.","-37.5","-11.3",NA,NA,"Santa Luzia do Itanhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","448579","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","G. G. Hatschbach","25519","1970","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74622' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448579","Magnoliophyta","Boraginales","Cham.","Paraná","NY00448579_01","N. Laroda","Rio Jaguariaiva","-49.2064","-25.5347",NA,NA,"Sao José dos Pinhais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","448577","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","G. Gardner","1782","1836",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74623' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448577","Magnoliophyta","Boraginales","Cham.",NA,"NY00448577_01","N. Laroda","Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","448573","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. B. Smith","14646","1965","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74621' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448573","Magnoliophyta","Boraginales","Cham.","Paraná","NY00448573_01","N. Laroda","Road to Arapoti near boundary","-49.33","-24.13","850","1000","Jaguariaíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00858096","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","D. C. Daly","D573","1980","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00858096","Magnoliophyta","Boraginales","Cham.","Maranhão","NY00858096_01",NA,"Approx. 40 km E of Barra do Corda toward Presidente Dutra.","-44.92","-5.42",NA,NA,"Barra do Corda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1016324","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","M. N. S. Stapf","233","2004","03","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1146027' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016324","Magnoliophyta","Boraginales","Cham.","Bahia","NY01016324_01","M. N. S. Stapf","Fazenda São Domingo, Morro São Domingo.","-39.78","-12.73",NA,NA,"Candeal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","448594","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J. R. Pirani","2763","1993","02","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=74614' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448594","Magnoliophyta","Boraginales","Cham.","Bahia","NY00448594_01","J. A. Kallunki","A 3 km da cidade na Rodovia para Tabela (BR 101).","-39.72","-18.3",NA,NA,"Guaratinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 11:07:43-03","UNESP-IBB","BOTU","29161","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Bignotto, R.B.","166","2003","12","16",NA,"Brasil",NA,NA,"Mata mesófila semidecidual secundária, predomínio de Eucalyptus sp de até 25m de altura, sub-bosque pouco denso, próximo ao riacho. Árvore 3m, corola branca, estigma branco, anteras beges, borda mata.; Coleção: Jardim Botânico UNESP B","BOTU029161",NA,NA,"Cham.","São Paulo",NA,NA,NA,"-48.433333","-22.866667",NA,NA,"Botucatu","48°26'w","22°52's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:07:43-03","UNESP-IBB","BOTU","29406","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Ishara, K.L.","690","2006","06","01",NA,"Brasil",NA,NA,"Jardim Botânico UNESP Botucatu","BOTU029406",NA,NA,"Cham.","São Paulo",NA,NA,NA,"-48.016667","-22.866667",NA,NA,"Botucatu","48°01'w","22°52's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-06 11:42:00-03","UFPI-MRV","HDELTA","1486","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Lopes, M. S.; França, L. C. J.","1176","2013","02","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> João de galo","HDELTA001486",NA,NA,"Cham.","Piauí",NA,"sem/det.",NA,NA,NA,NA,NA,"Estação Ecologica do Uruçuí - UNA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:29:32-03","UFRJ","RFA","34875","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","C.M. Vieira; M.A. Louzada","1356","2004","03","06",NA,"Brasil",NA,NA,"Árvore com 8 m de altura, heliófila, ocasional em fragmento remanescente de mata na ilha. Folhas verdes discolores. Cálice verde, corola alva, flores odoríferas. Frutos imaturos verdes, maduros amarelados.","RFA22434",NA,NA,"Cham.","Rio de Janeiro",NA,"Luis Paulo M. Moraes","Ilha do Estado","-42.076099395752","-21.6692008972168",NA,NA,"Itaocara",NA,NA,"2014","07","03","22830","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:19:14-03","UFRJ","RFA","44268","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Julia Maria Galvão de Queiroz; Elsie F. Guimarães","s.n.","2019","11","22",NA,"Brasil",NA,NA,NA,"RFA56765",NA,NA,"Cham.","Rio de Janeiro",NA,"Elsie F. Guimarães","Jardim Botânico do Rio de Janeiro, canteiro 17 E","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:19:14-03","UFRJ","RFA","25049","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","A. Quinet","34/18","2000","07","04",NA,"Brasil",NA,NA,"Árvore, folha discolor verde, flores alvas, com cálice verde, comum no local.","RFA34457",NA,NA,"Cham.","Rio de Janeiro",NA,"Luiz Paulo M. de Moraes","Taquara, Jacarepaguá.","-43.383889","-22.922778","150","150","Rio de Janeiro","43º23'2''W","22º55'22''S","2014","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:29:32-03","UFRJ","RFA","42641","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","T. Alcantara",NA,"2016","12","07",NA,"Brasil",NA,NA,"Arvoreta com 2,5 m de altura. Corola branca, cálice verde. Gineceu branco. Anteras amareladas. Fruto imaturo verde oliva","RFA37733",NA,NA,"Cham.","Rio de Janeiro",NA,"C.Y G. Manão","Universidade Federal do Rio de Janeiro, próximo ao ponto de ônibus do Hospital Universitário","-43.235833","-22.842778",NA,NA,"Rio de Janeiro","43º14'9''W","22º50'34''S","2018","04","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:29:32-03","UFRJ","RFA","9000","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","E. Pereira","3836","1958","05","28",NA,"Brasil",NA,NA,NA,"RFA27834",NA,NA,"Cham.","Rio de Janeiro",NA,NA,"Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-19 15:43:35-03","UNEB","HUNEB","10459","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Guedes, M.L.","ALCB 75611","2006","12","09",NA,"Brasil",NA,NA,NA,"HUNEB0010459","Angiospermae","Florideophycidae",NA,"Bahia",NA,NA,"Chapada Diamantina, Caminho da Vila do Ventura para a cidade das Pedras.","-41.016667","-11.666667",NA,NA,"Morro do Chapéu","41W1'0''","11S40'0''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"69","2019-11-19 15:43:35-03","UNEB","HUNEB","13371","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Guedes, M.L.","16848ALCB:92957","2009","12","16",NA,"Brasil",NA,NA,NA,"HUNEB0013371","Angiospermae","Florideophycidae","Cham.","Bahia",NA,NA,"Chapada Diamantina","-41.366667","-12.8","850","850","Andaraí","41W22'0''","12S48'0''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"70","2019-11-19 15:43:35-03","UNEB","HUNEB","6122","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","França, F.","3239","2000","02","26",NA,"Brasil",NA,NA,"Agreste e mata. Vegetação arbustivo-arbórea, solo arenoso.","HUNEB0006122","Angiospermae","Florideophycidae","Cham","Bahia",NA,NA,"Campus II UNEB","-38.411111","-12.181944",NA,NA,"Alagoinhas","38W24'40''","12S10'55''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 15:43:35-03","UNEB","HUNEB","7562","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","França, F.","1978","1996","12","01",NA,"Brasil",NA,NA,NA,"HUNEB0007562","Angiospermae","Florideophycidae","Cham","Bahia",NA,NA,"Lagoa 5","-39.15","-12.183333","180","180","Anguera","39W9'0''","12S11'0''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"72","2019-11-19 15:43:35-03","UNEB","HUNEB","8237","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Melo, E.de","2797","1999","08","11",NA,"Brasil",NA,NA,"orla da mata antropizada.","HUNEB0008237","Angiospermae","Florideophycidae",NA,"Bahia",NA,NA,"Fazenda Missões ca. 12 km do entrocamento para Piritiba na estrada para miguel calmon.","-40.599444","-11.599444","625","625","Piritiba","40W35'58''","11S35'58''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:35:55-03","EAO","IAN","15136","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Oliveira, JE de","281","1942","04","03","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura; flores alvas. Muito frequente.","IAN015136","Dicotiledônea",NA,"Cham.","Minas Gerais","IAN015136 IAN015136_e","Barreto, M","Capoeira. Lapinha.","-43.8897018432617","-19.6271991729736",NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:35:55-03","EAO","IAN","55355","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Germek; Paolieri, L","4454","1938","11","22","Southern America","Brasil",NA,NA,"Árvore.","IAN055355","Dicotiledônea",NA,"Cham.","São Paulo",NA,"Dedecca, D","Haras Paulista.","-45.4599990844727","-22.9200000762939",NA,NA,"Pindamonhangaba",NA,NA,"1949","09",NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2013-07-03 10:35:05-03","EBDA","BAH","6926","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L.L. Niblick","4402","1985","10","01",NA,"Brasil",NA,NA,"Arbusto de 3 m com folhas coriáceas verde-escuras e corolas alvas.",NA,NA,NA,"Cham.","Bahia",NA,NA,"João Velho, arredores do povoado, Mata Baixa estacional.","-39.683333","-12.366667",NA,NA,"Ipirá","39W 41' 00","12S 22' 00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-01-20 14:40:22-03","UPM","MACK","3269","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L. T. A. Vieira","481","2019","02","05",NA,"Brasil",NA,NA,"Área urbana","HMACK00003269-L.T.A.Vieira481-5/2/2019,ConjuntoResidencialRecantodosIpês,SãoPaulo,SP,Brasil-46,716973-23,587135",NA,NA,"Cham.","SP",NA,"L. T. A. Vieira","Conjunto Residencial Recanto dos Ipês","-23.587135","-46.716973",NA,NA,"São Paulo","-23,587135","-46,716973","2019","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-12-12 15:31:38-03","UFABC","HUFABC","000021","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Vitorino, D A","08","2011","01","13",NA,"Brasil",NA,NA,"Arvoreta com lenho esbranquiçado e casca marrom. Folhas simples, verde escuras e com uma face áspera. Inflorescência com flor branca. Fruta drupa verde","HUFABC000021","Angiospermas",NA,"Cham.","São Paulo","HUFABC000021","Vitorino. D.A.","Parque Regional da Criança, Região a direita da trilha da quadra de areia","-46.5299987792969","-23.6599998474121",NA,NA,"Santo André",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-23 12:15:59-03","UEMA","HABIT","3574","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J.M.Nascimento","192","2018","10","23",NA,"Brasil",NA,NA,"Ambiente: Cerrado",NA,NA,NA,"Cham.","Maranhão",NA,"J.M.Nascimento","Morro do Alecrim/CESC/UEMA","-43.3560981750488","-4.85889005661011",NA,NA,"Caxias",NA,NA,NA,NA,NA,"72086","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:12:04-03","UFBA","ALCB","54208","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","174","2001","06","04","Southern America","Brasil",NA,NA,"Folhas coriáceas, discolores, face abaxial tomentosa.",NA,"Dicotyledon",NA,"Cham.","Bahia",NA,"Guedes, ML","Chapada Diamantina, Assentamento Araruna, à margem do Rio Bonito de Cima. Área de reserva permanente","-41.284722","-12.2825",NA,NA,"Rio de Contas","-41.284722","-12.2825","2001","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:12:04-03","UFBA","ALCB","53983","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8914","2001","06","03","Southern America","Brasil",NA,NA,"1,5m. Folhas coriáceas, discolores. Flores alvas e botões esverdeados. Frutos imaturos verdes. Ocasional.",NA,"Dicotyledon",NA,"Cham.","Bahia",NA,"Guedes, ML","Chapada Diamantina, Assentamento Rio Bonito, área de cultivo coletivo","-41.159167","-12.344444",NA,NA,"Lençóis","-41.159167","-12.344444","2001","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:12:04-03","UFBA","ALCB","53983","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8914","2001","06","03","Southern America","Brasil",NA,NA,"1,5m. Folhas coriáceas, discolores. Flores alvas e botões esverdeados. Frutos imaturos verdes. Ocasional.; Mata Estacional Semicaducifolia.",NA,"Dicotyledon",NA,"Cham.","Bahia",NA,"Guedes, ML","Chapada Diamantina, Lençois/Wagner, Assentamento Rio Bonito, área de cultivo coletivo.","-41.159167","-12.344444",NA,NA,"Lençóis","-41.159167","-12.344444","2001","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:12:04-03","UFBA","ALCB","128502","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Guedes, ML; Amaral, ECA do; Xavier, BIA; Santos, JJ dos; et al.","25741","2017","06","17","Southern America","Brasil",NA,NA,"Folhas cartáceas, discolores. Inflorescência com flores em botões. Fruto drupa, cálice persistente.","ALCB045686","Dicotyledon",NA,"Cham.","Bahia","ALCB045686","Guedes, ML","Chapada Diamantina, Margens do Rio Bonito.","-41.166667","-12.683333",NA,NA,"Wagner","-41.166667","-12.683333","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:12:04-03","UFBA","ALCB","86545","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Ramos, C.H.A.; Alves, L. de J.; Santos, CE","320","2008","09","15","Southern America","Brasil",NA,NA,"de ca 8 m de altura. Folhas levemente coriáceas, discolores. Flores tubulosas brancas.",NA,"Dicotyledon",NA,"Cham.","Bahia",NA,"Guedes, ML","Litoral Sul, Mata da Antena","-39.711111","-14.167222",NA,NA,"Itacaré","-39.711111","-14.167222","2009","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
