"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"256","2019-11-01 15:11:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Moura, EO","IFN-99515061.1","2017","08","18","Southern America","Brasil","Bahia",NA,NA,"Coleta não registrada em formulários anteriores - extra. Conglomerado BA-995. Subunidade 1. Subparcela 1. Indivíduo -; Arbusto, altura 1,5m; Cerrado stricto sensu. Solo argiloso, marrom","UB0126134","Dicotyledoneae",NA,"Mart.","Brauner, LM",NA,"UB0126134","-44.819722","-13.5","Correntina",NA,NA,"-44.819722","-13.5","2018","04","30",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-01 15:11:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Soares, AS","IFN-9942611.10","2017","08","18","Southern America","Brasil","Bahia",NA,NA,"Avaliação da regeneração natural. Conglomerado BA-994. Subunidade 1. Subparcela 10. Indivíduo 5; Arbusto, altura 1,40m. Base reta; Campo limpo com solo arenoso","UB0126136","Dicotyledoneae",NA,"Mart.","Brauner, LM",NA,"UB0126136","-44.999722","-13.5","Correntina",NA,NA,"-44.999722","-13.5","2018","04","30",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-01 15:11:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, RM","IFN-5291761","2018","08","04","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-529. Extra; Árvore; base reta; casca acinzentada por fora, amarelada por dentro, fina, estriada; Área de cerrado, solo areno-argiloso",NA,"Dicotyledoneae",NA,"Mart.","Bijos, NR","Milagres",NA,"-43.199804","-5.571809","Matões","222","222","-43.199804","-5.571809","2018","09","20",NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:11:43-03","UnB","UB","162417","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","França, F; Filgueiras, TS; Silva, MA","768","1992","08","08","Southern America","Brasil","Bahia",NA,NA,"Arbusto retorcido. Folhas de coloração verde ou vermelha, fruto verde enegrecido.; Cerrado alto denso.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Fazenda Jatobá.",NA,"-44.6366996765137","-13.3432998657227","Correntina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"182507","auto",NA,NA,NA
"260","2019-11-01 15:11:43-03","UnB","UB","162418","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lewis, GP; et al.","7105","1984","12","17","Southern America","Brasil","Bahia",NA,NA,"Árvore até 5m. Folhas eretas, brilhantes. Frutos verdes.",NA,"Dicotyledoneae",NA,"Mart.","França, F","Estrada Mucugê-Andaraí.",NA,"-41.3708000183105","-13.0052995681763","Mucugê",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA
"261","2019-11-01 15:11:43-03","UnB","UB","1430","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ferreira, MB","354","1971","01","16","Southern America","Brasil","Distrito Federal",NA,NA,"Fruto.; Árvore 5m. Flor branca; Mata ciliar.",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Colégio Agrícola",NA,"-47.9296989440918","-15.7797002792358","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"262","2019-11-01 15:11:43-03","UnB","UB","162424","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Soares-Silva, LH; Chagas; Silva, F","743","1998","01","22","Southern America","Brasil","Paraná ",NA,NA,"Árvore com 15m altura. Frutos secos marrons.",NA,"Dicotyledoneae",NA,"Mart.","Silva, MC","Cannyon Guartelá. Grota do Cannyon (vale).",NA,"-50.4136009216309","-24.5093994140625","Tibagi",NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,"56988","auto",NA,NA,NA
"263","2019-11-01 15:11:43-03","UnB","UB","162421","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Cordeiro, J; Barbosa, E","1110","1993","10","21","Southern America","Brasil","Paraná ",NA,NA,"Árvore 3m, flores alvas.; Margens do rio.",NA,"Dicotyledoneae",NA,"Mart.","Hatschbach, G","Canyon Rio Iapó, Guartelá.",NA,"-50.4136009216309","-24.5093994140625","Tibagi",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA
"264","2020-01-17 18:34:26-03","UFMT","UFMT","10886","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Borges Monteiro, J.R.; Amorim Neto, L.","86","1984","02","21",NA,"Brasil","Mato Grosso",NA,NA,"Arvoreta de ca. de 3metros de altura, frutos verdes.",NA,NA,NA,"Mart.",NA,"Rod. Cuiabá-Barra do Bugres - Encosta de Raizama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-04-17 17:41:33-03","UFMT","UFMT","12358","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ecologia Vegetal Polo","1174","1984","08","27",NA,"Brasil","Mato Grosso",NA,NA,"Arbusto de ca. 3m de altura, frutos maturos presentes.; Cerrado.",NA,NA,NA,"Mart.",NA,NA,NA,"-57.1810989379883","-15.0725002288818","Barra do Bugres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"173387","auto",NA,NA,NA
"266","2021-03-04 15:45:41-03","IF","SPSF","51803","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.M. Silva & I. Bayeri & G. Noguchi","9545","2016","10","29","América do Sul","Brasil","PR",NA,NA,"COLETA: Árvore com 6 m de altura; flor de cor alva.; GEOGRAFIA: Floresta Ombrófila Mista, em margem de rio.;",NA,"Magnoliophyta","Myrtales","Mart.","M.L. Brotto","PCH Rio Iapó, Fazenda Marumbi",NA,"-50.12","-24.737222","Castro","980","980",NA,NA,"2016","11","22","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:14:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"m. Sept . florens et fructu immaturo",NA,NA,NA,"Mart.",NA,"Crescit in alta planitie Chapada do Paranán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-04-05 12:38:36-03","UNIVASF","HVASF","7480","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.G. Carvalho-Sobrinho","2616","2010","01","28","América do Sul","Brasil","Bahia",NA,NA,"Arvoreta com ca. de 2m de alt. Muito ramificado, caule enegrecido. Folíolos coriáceos. Frutos enegrecidos. Folíolos coriáceos. Frutos enegrecidos.","HVASF007480",NA,NA,"Mart.","J.G. Carvalho-Sobrinho","Barra dos Alegres, caminho para Riacho da Barra PNBO",NA,NA,NA,"Umburanas","917","917","9999.000000","9999.000000","2010","01","30",NA,NA,NA,NA,NA,NA,NA,"U"
"269","2021-04-05 12:38:36-03","UNIVASF","HVASF","4462","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Marcondes Oliveira","3913","2009","04","14","América do Sul","Brasil","Paraíba",NA,NA,"Arvoreta ± 3.0m alt. Caule acinzentado. Frutos imaturos esverdeados, maturos amarronzados. Freqüente.","HVASF004462",NA,NA,"Mart.","J.G. Carvalho-Sobrinho","Sítio Olho d'Água, Sobre afloramento rochoso","HVASF004462_v01","-37.092141","-7.907308","Monteiro","609","609","-37.092141","-7.907308","2009","12","07",NA,NA,NA,NA,NA,NA,NA,"U"
"270","2021-04-05 12:38:36-03","UNIVASF","HVASF","7518","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","A.P. Fontana","6506","2010","02","24","América do Sul","Brasil","Ceará",NA,NA,"Arbusto, ca. 3m. Frutos imaturos verdes.","HVASF007518",NA,NA,"Mart.","A.P. Fontana","Poço do Pau, Serra do Poço, arredores Reservatório Poços, lote 5",NA,"-38.846972","-7.607694","Brejo Santo","774","774","-38.846972","-7.607694","2010","02","24",NA,NA,NA,NA,NA,NA,NA,"U"
"271","2021-04-05 12:38:36-03","UNIVASF","HVASF","7029","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Marcondes Oliveira","4779","2010","01","27","América do Sul","Brasil","Bahia",NA,NA,"Arbusto ± 1.0m alt. Caule acinzentado, glabro. Frutos maturos, descentes amarronzados. Freqüênte. sininho","HVASF007029",NA,NA,"Mart.","Marcondes Oliveira","Serra dos Prazeres",NA,NA,NA,"Sento Sé","513","513","9999.000000","9999.000000","2010","01","27",NA,NA,NA,NA,NA,NA,NA,"U"
"272","2021-04-05 12:38:36-03","UNIVASF","HVASF","8115","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","D. Araújo","1513","2010","04","24","América do Sul","Brasil","Paraíba",NA,NA,"Árvore. Frutos verdes.","HVASF008115",NA,NA,"Mart.","D.P. Souza","Sitio Olho d'água dos silva. Propriedade do Sr. Zé de Buá",NA,"-37.228416","-7.876527","Monteiro","702","702","-37.228416","-7.876527","2013","11","28",NA,NA,NA,NA,NA,NA,NA,"U"
"273","2021-04-05 12:38:36-03","UNIVASF","HVASF","8790","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","A.P. Fontana","6539","2010","03","16","América do Sul","Brasil","Pernambuco",NA,NA,"Arbusto, ca. 2m. Futos imaturos.","HVASF008790",NA,NA,"Mart.","A.P. Fontana","Pico do Papagaio. Topo, afloramento rochoso granítico",NA,"-38.055527","-7.822722","Triunfo","1185","1185","-38.055527","-7.822722","2010","03","16",NA,NA,NA,NA,NA,NA,NA,"U"
"274","2021-04-05 12:38:36-03","UNIVASF","HVASF","13603","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.A. Siqueira Filho","2608","2011","12","08","América do Sul","Brasil","Piauí",NA,NA,"Arbusto ca. de 2m alt. Cálice persistente, ovário súpero. Inicio de frutificação. Drupa verde com estígma persistente.","HVASF013603",NA,NA,"Mart.","J.A. Siqueira Filho","Parque Nacional da Serra das Confusões. Canto Verde, área do acampamento",NA,"-43.455305","-8.906055","Guaribas","557","557","-43.455305","-8.906055","2011","12","08",NA,NA,NA,NA,NA,NA,NA,"U"
"275","2021-04-05 12:38:36-03","UNIVASF","HVASF","9329","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","A.P. Fontana","7026","2010","07","21","América do Sul","Brasil","Ceará",NA,NA,"Árvore ca. 4m. Frutos marrons. Germoplasma","HVASF009329",NA,NA,"Mart.","A.P. Fontana","Jatobá, Serra Canabrava, lote 5",NA,"-38.807111","-7.597472","Brejo Santo","740","740","-38.807111","-7.597472","2010","10","07",NA,NA,NA,NA,NA,NA,NA,"U"
"276","2021-04-05 12:38:36-03","UNIVASF","HVASF","4194","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.G. Carvalho-Sobrinho","2190","2009","05","13","América do Sul","Brasil","Paraíba",NA,NA,"Árvore ca. 2,5m alt. Frutos amadurecendo vináceos. OBS.: Fotos.","HVASF004194",NA,NA,"Mart.","J.G. Carvalho-Sobrinho","Propriedade de Zé do Boá. Fazenda Olho D'água dos Silva.","HVASF004194_v02 HVASF004194_v03","-37.228416","-7.876527","Monteiro","702","702","-37.228416","-7.876527","2009","12","07",NA,NA,NA,NA,NA,NA,NA,"U"
"277","2021-04-05 12:38:36-03","UNIVASF","HVASF","13586","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.A. Siqueira Filho","2591","2011","12","08","América do Sul","Brasil","Piauí",NA,NA,"Arvoreta ca. de 1,5m de alt., frutos cápsula imaturos verdes com tricomas. Fruto quando seco enegrescente.","HVASF013586",NA,NA,"Mart.","D.P. Souza","Parque Nacional da Serra das Confusões. Canto Verde em direção a Atrena, a ca. de 500m da base do acampamento sentido nordeste","HVASF013586_v01 HVASF013586_v02","-43.4585","-8.896472","Guaribas","565","565","-43.458500","-8.896472","2012","12","27",NA,NA,NA,NA,NA,NA,NA,"U"
"278","2021-04-05 12:38:36-03","UNIVASF","HVASF","14556","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","F. Socolowski","55","2012","03","15","América do Sul","Brasil","Paraíba",NA,NA,"Árvore, ca. de 5m alt.. Folhas compostas, alternas, bipinadas. Frutos imaturos verdes.","HVASF014556",NA,NA,"Mart.","D.P. Souza","Lote 14, Serra do Braga, Desemboque do Túnel Cuncas I",NA,"-38.623638","-7.168694","São José de Piranhas","441","441","-38.623638","-7.168694","2012","04","18",NA,NA,NA,NA,NA,NA,NA,"U"
"279","2021-04-05 12:38:36-03","UNIVASF","HVASF","8942","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.A. Siqueira Filho","2372","2010","07","15","América do Sul","Brasil","Pernambuco",NA,NA,"Arvoreta 2,5 m de alt. Saxícola sombreando várias espécies herbáceas associadas. Frutos imaturos, verdes, capsulares, diminutos.","HVASF008942",NA,NA,"Mart.","J.A. Siqueira Filho","Sítio Santa Rita, Propriedade do Sr. Natanael Cordeiro de Paiva, Próximo ao Pico do Papagaio","HVASF008942_v01 HVASF008942_v02","-38.065005","-7.823363","Triunfo","1152","1152","-38.065005","-7.823363","2010","08","19",NA,NA,NA,NA,NA,NA,NA,"U"
"280","2021-04-05 12:38:36-03","UNIVASF","HVASF","21596","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","D.G. Oliveira","1057","2013","11","11","América do Sul","Brasil","Ceará",NA,NA,"Arbusto ca. de 1,50 m alt.. Folhas compostas, alternas, pilosas. Frutos imaturos, esverdeados.","HVASF021596",NA,NA,"Mart.","D.G. Oliveira","Jazida Passagem de Pedra",NA,"-38.852777","-7.516666","Brejo Santo","403","403","-38.852777","-7.516666","2013","12","11",NA,NA,NA,NA,NA,NA,NA,"U"
"281","2021-04-05 12:38:36-03","UNIVASF","HVASF","11007","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.A. Siqueira Filho","2498","2011","04","23","América do Sul","Brasil","Paraíba",NA,NA,"Arvoreta ca. de 5 m alt. Frutos secos, capsulares, deiscentes, amarronzados.","HVASF011007",NA,NA,"Mart.","J.A. Siqueira Filho","Sítio Olho Daguinha, Serra do Peru, no alto da Serra em meio aos imensos lagedos de granito",NA,"-37.123388","-7.842444","Monteiro","800","800","-37.123388","-7.842444","2011","04","24",NA,NA,NA,NA,NA,NA,NA,"U"
"282","2021-04-05 12:38:36-03","UNIVASF","HVASF","18714","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","R.A. Silva","2329","2012","12","06","América do Sul","Brasil","Paraíba",NA,NA,"Árvore com ca. de 9m de altura, frequente.Frutos seco, passados marrons.","HVASF018714",NA,NA,"Mart.","D.P. Souza","Próximo ao Sítio Mamoeiro",NA,"-38.598355","-7.220644","Monte Horebe","738","738","-38.598355","-7.220644","2012","12","06",NA,NA,NA,NA,NA,NA,NA,"U"
"283","2020-10-08 08:53:42-03","IBt","SP","335538","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lewis, GP","CFCR7105","1984","12","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"-41.3708000183105","-13.0052995681763","Mucugê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA
"284","2019-11-21 10:19:52-03","IBt","SP","206081","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mendonça, RC; Ribeiro, M; Dalmácio, J","538","1985","09","16",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"285","2020-07-02 08:40:52-03","IBt","SP","285472","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mello-Silva, R","1047","1995","04","10",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"286","2019-11-21 10:19:52-03","IBt","SP","224950","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Simão, R; et al.","CFSC10591","1987","09","10",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Serra do Cipó, Serra da Bandeirinha",NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA
"287","2020-08-07 17:12:20-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Taylor, EL","1249","1980","04","14",NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.416667","-7.133333","Carolina",NA,NA,"-47.416667","-7.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
