"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","relatedCatalogItem","sex"
"564","2020-09-12 05:00:02-03","US","US","3534768","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"W. Galiano, E. Suclli & A. Rodríguez","6751","2004","7","20","South America - Neotropics","Peru","Cusco","Convención","Dist. Santa Ana, Pavayoc, Wayanay.","-72.6961","-12.8475","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"565","2020-09-12 05:00:02-03","US","US","2341345","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"A. Ducke","2560","1956","11","14","South America - Neotropics","Brazil","Ceará",NA,"Fortaleza, Messejana, estrada para Aquiraz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"566","2020-09-12 05:00:02-03","US","US","604801","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"O. F. Cook & G. B. Gilbert","1616","1915","7","3","South America - Neotropics","Peru",NA,NA,"Santa Ana",NA,NA,"900","900",NA,"Common name: Tasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"567","2020-09-12 05:00:02-03","US","US","2281102","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"Yayiueboêlhaderaraes [sic","2097","1959","4","19","South America - Neotropics","Brazil","Paraíba",NA,"sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"568","2020-09-12 05:00:02-03","US","US","2429879","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","M. Cárdenas","5682","1959","8",NA,"South America - Neotropics","Bolivia",NA,NA,"Above Curisa-Caupolican [sic]",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"569","2020-09-12 05:00:02-03","US","US","604668","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"O. F. Cook & G. B. Gilbert","1490","1915","6","26","South America - Neotropics","Peru",NA,NA,"Santa Ana",NA,NA,"900","900",NA,"Common name: Tasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"570","2020-09-12 05:00:02-03","US","US","3534766","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"W. Galiano & et al.","4328","2002","9","13","South America - Neotropics","Peru","Cusco","Calca","Dist. Quebrada, Quebrada Onda.","-72.2758","-12.685","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"571","2020-09-12 05:00:02-03","US","US","3393926","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Beck, S. G.","S. G. Beck","22567","1996","2","6","South America - Neotropics","Bolivia","La Paz","Sud Yungas","Chicaloma","-67.4833","-16.45","1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"572","2020-09-12 05:00:02-03","US","US","3359199","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","P. Nuñez V. & S. Walsh","6358","1986","10","29","South America - Neotropics","Peru","Cusco","La Convención","La Convención, Quillabamba, Salaspampa",NA,NA,"1110","1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"573","2020-09-12 05:00:02-03","US","US","290402","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","E. Warming","s.n.","1863","11","13","South America - Neotropics","Brazil",NA,NA,"Ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"574","2020-09-12 05:00:02-03","US","US","1316141","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"A. Loefgren","517","1888","5","19","South America - Neotropics","Brazil",NA,NA,"Corumbatahy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"575","2020-09-12 05:00:02-03","US","US","3635087","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"T. Rojas","10666","1943","10","11","South America","Paraguay","Cordillera",NA,"Bernal-Cue. In dumetis (isla de montes).","-57.32","-25.27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"576","2020-09-12 05:00:02-03","US","US","1932997","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"L. O. Williams & V. Assis","7423","1945","9","7","South America - Neotropics","Brazil","Minas Gerais","Betim","Fazenda do Cabuí, near Contagem","-44.198299407959","-19.9678001403809","900","900",NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"577","2020-09-12 05:00:02-03","US","US","2570435","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, L. B., (US), NMNH","C. Devereax","6","1963","8",NA,"South America - Neotropics","Brazil","Maranhão","Lorêto","Fazenda Morros, ca. 35 km S of Lorêto","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,NA,NA,NA,"79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"578","2020-09-12 05:00:02-03","US","US","2702814","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","C. Vargas Calderón","20827","1968","10","15","South America - Neotropics","Peru","Cusco","La Convención","Rosario Mayo. (Convención Prov. = La Convención Prov.)",NA,NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"579","2020-09-12 05:00:02-03","US","US","3476595","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. Arroyo & C. Roth","2719","2003","9","15","South America - Neotropics","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Esperancita de la frontera.","-60.5292","-15.0975","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"580","2020-09-12 05:00:02-03","US","US","604646","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"O. F. Cook & G. B. Gilbert","1467","1915","6","23","South America - Neotropics","Peru",NA,NA,"Santa Ana",NA,NA,"900","900",NA,"Common name: Tasta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"581","2020-09-12 05:00:02-03","US","US","3418800","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","12179","1985","8","26","South America - Neotropics","Bolivia","Beni","Ballivián","San Borja 24 kms. Hacia Espiritu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"582","2020-09-12 05:00:02-03","US","US","3635089","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"T. Rojas","3323","1919","2","20","South America","Paraguay","Paraguarí",NA,"Cerros de Acahay","-57.2","-25.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"583","2020-09-12 05:00:02-03","US","US","3321738","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Meijer, W.","P. Acevedo-Rodriguez, L. Rea, J. Rea & C. Salinas","4435","1991","8","3","South America - Neotropics","Bolivia","La Paz",NA,"Sud Yungas; 6.2 km from Unduabi on the road to Chulumani.",NA,NA,"3000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"584","2020-09-12 05:00:02-03","US","US","2926751","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","5457","1980","9","9","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasília. Bacia do Rio Sao Bartolomeu",NA,NA,NA,NA,NA,"Common name: Açoita - cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"585","2020-09-12 05:00:02-03","US","US","2704114","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"J. Schunke Vigo","6225","1962","11","5","South America - Neotropics","Peru","Junín",NA,"Camino a Quimire sur de Junín",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"586","2020-09-12 05:00:02-03","US","US","1381058","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"A. F. Regnell","III 289","1848","9","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Uberava [sic]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"587","2020-09-12 05:00:02-03","US","US","3418799","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","18454","1990","6","3","South America - Neotropics","Bolivia","La Paz","Iturralde","Al borde E de Ixiamas",NA,NA,"460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"588","2020-09-12 05:00:02-03","US","US","3520618","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Fuentes, A.","A. Araujo-Murakami & et al.","2635","2005","12","4","South America - Neotropics","Bolivia","La Paz","Franz Tamayo","Parque nacional Madidi, rio Tuichi, arroyo Pintata.","-68.5797","-14.4428","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"589","2020-09-12 05:00:02-03","US","US","2453576","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","F. Woytkowski","6839","1961","10","4","South America - Neotropics","Peru","Cajamarca",NA,"Colasay",NA,NA,"2100","2100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"590","2020-09-12 05:00:02-03","US","US","13486","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"H. H. Rusby","658","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Near Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"591","2020-09-12 05:00:02-03","US","US","3323799","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Meijer, W.","E. M. Zardini","6661","1988","8","25","South America","Paraguay","Cordillera",NA,"Serranía Tobatí, Meseta Ybitú Silla","-57.1167","-25.2","297","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"592","2020-09-12 05:00:02-03","US","US","2453457","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Dwyer, J.","F. Woytkowski","7387","1962","7","20","South America - Neotropics","Peru","Junín",NA,"Hacienda Genova",NA,NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"593","2020-09-12 05:00:02-03","US","US","3359142","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"R. S. Pinheiro","1061","1971","3","5","South America - Neotropics","Brazil","Bahia",NA,"Ibicaraí Itapé - plantaçao de cacau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"594","2020-09-12 05:00:02-03","US","US","2403803","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Silva, A. L. da","S. Tavares","849","1961","10","19","South America - Neotropics","Brazil","Paraíba",NA,"Areia. A Margem da Estrada entre a E.A.N. e Campina Grande",NA,NA,NA,NA,NA,"Common name: Açoita cavalo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"595","2020-09-12 05:00:02-03","US","US","2449817","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"S. Tavares","128","1952","12","29","South America - Neotropics","Brazil","Rio Grande do Norte",NA,"Natal. A beira da estrada do Saneamento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"596","2020-09-12 05:00:02-03","US","US","702003","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.",NA,"O. Kuntze","s.n.","1992","7",NA,"South America - Neotropics","Bolivia",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"597","2020-09-12 05:00:02-03","US","US","3534763","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"G. Calatayud & et al.","3149","2005","5","17","South America - Neotropics","Peru","Cusco","Convención","Dist. Echarati, Localidad Pavayoc.","-72.4","-12.48","2131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"598","2020-09-12 05:00:02-03","US","US","3286250","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Meijer, W.","J. A. Kallunki, J. R. Pirani & R. Lyra-Lemos","379","1993","1","25","South America - Neotropics","Brazil","Alagoas","Murici","Poço d'Anta, somewhere on dirt road to the right off of BR-104 at 17 km from BR-101, past Fazenda Bandaneiras","-35.9333","-9.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"599","2020-09-12 05:00:02-03","US","US","3525414","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. B. Croat","92401","2004","7","27","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"Along road from La Balsa at Peruvian border (Dept. Amazonas) along Río Blanco Canchis and Zumba, 14.5 km N of Bridge over Río Blanco Chanchis.","-79.1067","-4.9192","955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"600","2020-09-12 05:00:02-03","US","US","3579644","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. Calatayud, I. Huamantupa, E. Suclli, I. Tito, R. Ayerbe & B. Rado","4749","2007","9","25","South America - Neotropics","Peru","Cusco","La Convención","Distrito Quellouno, Carretera Yavero a Quellouno.","-72.6333","-12.5667","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"601","2020-09-12 05:00:02-03","US","US","3683593","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Beck, S. G.","S. G. Beck","25839A","2001","4","17","South America - Neotropics","Bolivia","Santa Cruz","Ñuflo de Chávez","Cerca de Concepcion, Estancia Las Delicias ( Del Obispado)","-61.98","-16.1","475","475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"602","2020-09-12 05:00:02-03","US","US","1905565","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Setser, H. L., (KY), University of Kentucky","B. A. Krukoff","10708","1939","8","26","South America - Neotropics","Bolivia","La Paz","Sud Yungas","Vicinity of Tajmea (near Chulumani)",NA,NA,"1500","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"603","2020-09-12 05:00:02-03","US","US","3323816","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Meijer, W.","M. E. Lewis","40316","1991","9","17","South America - Neotropics","Bolivia","La Paz","Inquisivi","Río Isi Taxaña about 2 km up the Río Isi Taxaña (mislabeled as Rio Khenwani) from jct with Río Miguillas, 22 km N of Choquetanga","-67.3667","-16.65","1700","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"604","2020-09-12 05:00:02-03","US","US","2544358","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, L. B.; Smith, S. F.","E. P. Heringer","5052/1246",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Parque Nacional, Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"605","2020-09-12 05:00:02-03","US","US","3323815","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Meijer, W.","A. H. Gentry, C. Díaz & C. Blaney","61274","1988","2","5","South America - Neotropics","Peru","Cajamarca",NA,"4 - 5 km E of Chirinos","-78.8333","-5.4167","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"606","2020-09-12 05:00:02-03","US","US","3534767","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"W. Galiano & et al.","5201","2003","6","28","South America - Neotropics","Peru","Cusco","Convención","Dist. Santa Ana, Carrizaleno.","-72.73","-12.88","1047","3200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"607","2020-09-12 05:00:02-03","US","US","3334383","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Carvalho, R. C. F.","R. de Carvalho","150","1983","8","18","South America - Neotropics","Brazil","Minas Gerais",NA,"CNPMS-EMBRAPA Sete Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"608","2020-09-12 05:00:02-03","US","US","2570437","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, L. B., (US), NMNH","G. Eiten & L. T. Eiten","3994","1962","4","4","South America - Neotropics","Brazil","Maranhão","Lorêto","Isla de Balsas region, between Rios Balsas and Parnaíba. Ca. 8 km W of main house of Fazenda Morros, ca. 35 km S of Lorêto","-45.1333","-7.3833","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"609","2020-09-12 05:00:02-03","US","US","3534775","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"L. Valenzuela, J. Farfán & I. Huamantupa","6722","2006","3","23","South America - Neotropics","Peru","Cusco","Convención","Dist. Echarate, San Antonio.","-72.9236","-12.6489","1036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"610","2020-09-12 05:00:02-03","US","US","2832865","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","H. S. Irwin & T. R. Soderstrom","5482","1964","8","23","South America - Neotropics","Brazil","Minas Gerais",NA,"sin loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"611","2020-09-12 05:00:02-03","US","US","2898492","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","E. W. Davis, N. Marshall, J. Tichenor & M. Lessner [sic]","1280","1981","7","8","South America - Neotropics","Peru","Cusco","La Convención","Río Apurímac - one day below Vacachacra by raft on river. (Convención Prov. = La Convención Prov.)",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"612","2020-09-12 05:00:02-03","US","US","3332512","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. Killeen & J. Surubí","7255","1994","11","25","South America - Neotropics","Bolivia","Santa Cruz","Ñuflo de Chávez","Nufles de Chávez. Camino de Concepcíon a San Antonia de Lomerio. A 37 km al S de Concepcíon","-62.1092","-16.4403","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"613","2020-09-12 05:00:02-03","US","US","2927043","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","L.","Smith, S. F., (US), NMNH","E. P. Heringer & C. T. Rizzini","17464","1979","8","31","South America - Neotropics","Brazil","Minas Gerais",NA,"Joao Pinheiro - Paracatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"614","2020-09-12 05:00:02-03","US","US","3579645","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Luehea","paniculata","Luehea paniculata","Mart.","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Vasquez et al.","33126","2007","11","1","South America - Neotropics","Peru","Cusco","Calca","Distrito Yanatile. Carretera Pueblo Quebrada a Quello Uno.","-72.3264","-12.6636","1195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
