"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"207","2021-03-21 19:33:36-03","UFC","EAC","36160","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28406","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036160",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"208","2021-03-21 19:33:36-03","UFC","EAC","36159","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28402","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036159",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"209","2021-03-21 19:33:36-03","UFC","EAC","36154","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28353","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036154",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"210","2021-03-21 19:33:36-03","UFC","EAC","36156","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28409","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036156",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"211","2021-03-21 19:33:36-03","UFC","EAC","36161","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28407","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036161",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"212","2021-03-21 19:33:36-03","UFC","EAC","36162","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P.","28404","1937","01","30","Southern America","Brasil","Paraíba","Posto Agricola São Gonçalo",NA,NA,NA,"Óleo industrial","EAC0036162",NA,NA,"Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA,NA
"213","2021-03-21 19:33:36-03","UFC","EAC","64380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","Azevedo, D.V.","s.n.","2020","01","26","Southern America","Brasil","Ceará","Broco",NA,NA,NA,NA,"EAC0064380",NA,"Loiola, M.I.B.","Tauá","-40.509364","-6.041061",NA,"2020","03",NA,"-40.509364","-6.041061",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:20:48-03","MBM","MBM","138382","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Carvalho, A.M. de","2558","1989","10","26","Southern America","Brazil","Bahia","Campu da Escola de Agronomia da UFSA",NA,NA,NA,NA,"MBM138382","MBM138382","Prance, G.T.","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"215","2019-11-01 15:28:38-03","PUC-RIO","FCAB","2284","PreservedSpecimen","Plantae",NA,"Angiospermae","Rosaceae","Licania","rigida","Licania rigida","Benth.","P.E. Leite S.J.","s.n.",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"002284",NA,"P. Capell S.J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2015-09-05 08:46:19-03","MNHN","RECOLNAT_MNHN_P","P05464836","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Glaziou",NA,"1877","2","10",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05464836' target='other'> <mi>dwc_moreinfo</mi></a>","P05464836","P05464836_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10700",NA,NA,NA
"217","2015-09-05 08:46:19-03","MNHN","RECOLNAT_MNHN_P","P05464838","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Virgiliis, V.",NA,"1936","1","1",NA,"Brasil","Ceará","Riacho-Madeira (Sobral).",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05464838' target='other'> <mi>dwc_moreinfo</mi></a>","P05464838","P05464838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-09-05 08:46:19-03","MNHN","RECOLNAT_MNHN_P","P05464840","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Moraes, J.C.",NA,"1953","9","25",NA,"Brasil","Paraíba","São Gonçalo, Souza.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05464840' target='other'> <mi>dwc_moreinfo</mi></a>","P05464840","P05464840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"892",NA,NA,NA
"219","2015-09-05 09:08:18-03","MNHN","RECOLNAT_MNHN_P","P05562821","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Schnell, R.",NA,"1958","10","1",NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05562821' target='other'> <mi>dwc_moreinfo</mi></a>","P05562821","P05562821_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9473",NA,NA,NA
"220","2015-10-02 05:30:15-03","MNHN","RECOLNAT_MNHN_P","P00746077","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gardner, G.",NA,"1840",NA,NA,NA,"Brésil",NA,"Province de Ceara",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746077' target='other'> <mi>dwc_moreinfo</mi></a>","P00746077","P00746077_01",NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1592",NA,NA,NA
"221","2015-10-02 05:30:19-03","MNHN","RECOLNAT_MNHN_P","P00746078","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gardner, G.",NA,"1840",NA,NA,NA,"Brésil",NA,"Province de Ceara",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746078' target='other'> <mi>dwc_moreinfo</mi></a>","P00746078","P00746078_01",NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1592",NA,NA,NA
"222","2016-01-07 18:16:21-02","MNHN","RECOLNAT_MNHN_P","P00746079","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Gardner, G.",NA,"1840",NA,NA,NA,"Brésil",NA,"Province de Ceara",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00746079' target='other'> <mi>dwc_moreinfo</mi></a>","P00746079","P00746079_01",NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1592",NA,NA,NA
"223","2015-09-05 08:46:19-03","MNHN","RECOLNAT_MNHN_P","P05464839","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Virgiliis, V.",NA,"1936","1","1",NA,"Brasil","Ceará",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05464839' target='other'> <mi>dwc_moreinfo</mi></a>","P05464839","P05464839_01",NA,"Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,NA,NA,NA,NA,NA,"39588","auto",NA,NA,NA,NA,NA
"224","2015-09-05 08:46:19-03","MNHN","RECOLNAT_MNHN_P","P05464837","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Glaziou, A.",NA,"1877","2","10",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05464837' target='other'> <mi>dwc_moreinfo</mi></a>","P05464837","P05464837_01",NA,"São Gonçalo","-43.0539016723633","-22.8269004821777",NA,NA,NA,NA,NA,NA,NA,"16990","auto",NA,"10710",NA,NA,NA
"225","2015-09-05 08:46:19-03","MNHN","RECOLNAT_MNHN_P","P05464835","PreservedSpecimen",NA,NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Dahlgren, B.E.",NA,"1935","1","1",NA,"Brasil","Ceará","Rio Jaibara.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05464835' target='other'> <mi>dwc_moreinfo</mi></a>","P05464835","P05464835_01",NA,"Sobral","-40.3497009277344","-3.68611001968384",NA,NA,NA,NA,NA,NA,NA,"84289","auto",NA,"932",NA,NA,NA
"226","2020-12-11 11:34:36-03","UFMG","BHCB","46205","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:34:36-03","UFMG","BHCB","169552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Sarmento, CD","s.n.","2013","06",NA,"Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó","977","977",NA,"Árvore, 2,3 m.; Cerrado Rupestre","BHCB014741",NA,NA,"Santana do Riacho","-43.615","-19.3675",NA,NA,NA,NA,"-43.615","-19.3675",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:34:36-03","UFMG","BHCB","73800","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fonseca, A; Stehmann, JR; Alves, MA; Sobral, M","176","2001","12","05","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG",NA,NA,NA,NA,NA,NA,NA,"Belo Horizonte","-43.9725","-19.874444",NA,NA,NA,NA,"-43.9725","-19.874444",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:34:36-03","UFMG","BHCB","2242","PreservedSpecimen","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, JA de","549","1980","10","11","Southern America","Brasil","Minas Gerais","Campus da UFMG",NA,NA,NA,"Terrestre;arbustivo;nº549;",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"230","2019-05-06 14:24:33-03","UFMA","MAR","5172","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Campos, E. A. R.",NA,"1999","03","08",NA,"Brasil","Maranhão","Mata Ciliar. Capão",NA,NA,NA,"Madeira perada, frutos arrendondados e pequenos",NA,NA,NA,"Balsas","-46.035556","-7.5325",NA,NA,NA,NA,"46º02'08W","07º31'57S",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-03-11 09:00:34-03","URCA","HCDAL","8611","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Ferreira-Junior, W. .S.","144","2012","07","11",NA,"Brasil","Ceará","Assentamento 10 de Abril",NA,NA,NA,"Arbóreo.",NA,NA,"Morais- Mendonça, A C A","Crato","-39.4094009399414","-7.23416996002197",NA,"2012",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"232","2020-03-11 09:00:34-03","URCA","HCDAL","12544","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Santos, E.S.","s.n.","2016","07","27",NA,"Brasil","Ceará","Sitio Toipera, Chapada do Araripe","387","387",NA,"Arbóreo ca.1,80m; flor de cor branca.; Caatinga",NA,NA,"Morais-Mendonça, A.C.A.","Missão nova","-39.178444","-7.291611",NA,NA,NA,NA,"-39.178444","-7.291611",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-03-11 09:00:34-03","URCA","HCDAL","12544","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Santos, E.S.","s.n.","2016","07","27",NA,"Brasil","Ceará","Sitio Toipera, Chapada do Araripe","387","387",NA,"Arbóreo ca.1,80m; flor de cor branca.; Caatinga",NA,NA,"Morais-Mendonça, A.C.A.","Missão nova","-39.178444","-7.291611",NA,NA,NA,NA,"-39.178444","-7.291611",NA,NA,NA,NA,NA,NA,NA,NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","3171577","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","AGRA","AGRA 4813","1997","10","30","South America","Brazil","Paraíba","Municipio de Matureia, Pico do Jabre. Vegetacão arbustivo-arborea, semicaducifolia, subxerofitca, com elementos da caatinga e da mata úmida.","800.00000000","1010.00000000",NA,NA,NA,NA,"M.F. Agra, 29 dez.",NA,"-37.43138","-7.18611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","3171405","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","AGRA","AGRA 4813","1997",NA,NA,"South America","Brazil","Paraíba","Municipio de Matureia, Pico do Jabre. Vegetacão arbustivo-arborea, semicaducifolia subxerofitica, com elementos da caatinga e da mata umida.","800.00000000","1010.00000000",NA,NA,NA,NA,NA,NA,"-37.43138","-7.18611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","3170369","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","* CHEFE","CHEFE 4535",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2009-10-13 12:29:00-03","MO","MOBOT","3170528","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","William T. Gillis","Gillis 11097","1971","8","19","South America","Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2008-05-27 22:02:00-03","MO","MOBOT","3170752","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","* VIRGILIIS","VIRGILIIS s.n.","1936",NA,NA,"South America","Brazil","Ceará","Russas-União.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2018-07-24 10:12:00-03","MO","MOBOT","3170972","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","George Gardner","Gardner 1592","1836",NA,NA,"South America","Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"240","2011-10-21 22:10:00-02","MO","MOBOT","3171043","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","P. von Luetzelburg","Luetzelburg 7","1935","10","16","South America","Brazil","Paraíba","Estancâo Experimental.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-05-20 10:34:05-03","UFERSA","MOSS","10517","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, R.C.","2242","2008","08","28","América do Sul","Brasil","Rio Grande do Norte","Sítio Caatingueira, próximo ao Rio Caatingueira, 1km após Pitombeira.",NA,NA,NA,"árvore com 5m de altura; coletada na margem do rio; relevo levemente ondulado; substrato argiloso, avermelhado; ocasional; flor creme. n.v.: oiticica.",NA,NA,"Oliveira, R.C.","Riacho de Santana","-38.406944","-6.332778",NA,"2008","08","28","38W24'25","6S19'58",NA,NA,NA,NA,NA,NA,NA,NA
"242","2015-05-20 10:34:05-03","UFERSA","MOSS","11543","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Neri, D.K.P.","26","2000","08","23","América do Sul","Brasil","Rio Grande do Norte","Parque Zoobotânico Onélio Porto, Campus da ESAM.","10","10",NA,"n.v. oiticica.",NA,NA,NA,"Mossoró","-37.344444","-5.191944",NA,NA,NA,NA,"37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"243","2015-05-20 10:34:05-03","UFERSA","MOSS","2893","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Figueiredo, M.A.","455","1981","08","15","América do Sul","Brasil","Ceará","localidade Milho Verde.",NA,NA,NA,"n.v. oiticica.",NA,NA,"Fernandes, A.G.","Aiuaba","-40.1236","-6.57361",NA,NA,NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA
"244","2015-05-20 10:34:05-03","UFERSA","MOSS","14523","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Melo, N.J. de A.","1","2014","12","01","América do Sul","Brasil","Rio Grande do Norte",NA,NA,NA,NA,"flor branca; fruto imaturo; n.v.: oiticica.",NA,NA,"Sousa, LdeOF de","Angicos","-36.6011","-5.66556",NA,"2013","12","01",NA,NA,NA,"36531","auto",NA,NA,NA,NA,NA
"245","2015-05-20 10:34:05-03","UFERSA","MOSS","5360","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, O.F. de","1289","1980","09","29","América do Sul","Brasil","Rio Grande do Norte","próx. a fonte de Pureza.","30","30",NA,"árvore de 1,5 m; coletado próximo a fonte, margem do olho d'água; solo argioso; independente; frequente; flor amarelada; n.v. oiticica.",NA,NA,"Oliveira, O.F. de","Pureza","-35.558333","-5.466667",NA,"1980","09","29","35W33'30","5S28'00",NA,NA,NA,NA,NA,NA,NA,NA
"246","2015-05-20 10:34:05-03","UFERSA","MOSS","8007","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, R.C.","1605","2005","09","21","América do Sul","Brasil","Rio Grande do Norte","Campus da UFERSA, Jardim Zoológico.","10","10",NA,"árvore com cerca de 7 m. de altura; cultivada; solo aregilo, relevo plano; n.v. oiticica.",NA,NA,"Oliveira, R.C.","Mossoró","-37.344444","-5.191944",NA,"2005","10","21","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA
"247","2015-05-20 10:34:05-03","UFERSA","MOSS","5564","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, F.R.daS.","9","1994","09","22","América do Sul","Brasil","Rio Grande do Norte","Sítio Estreito.","96","96",NA,"árvore; flor branca; n.v. oiticica.",NA,NA,"Oliveira, O.F. de","Campo Grande","-37.31","-5.863889",NA,"1998","06","30","37W18'36","5S51'50",NA,NA,NA,NA,NA,NA,NA,NA
"248","2015-05-20 10:34:05-03","UFERSA","MOSS","12836","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lima, B.G. de","360","2008","12","29","América do Sul","Brasil","Ceará","Fazenda Trussu/ RPPN Trussu.",NA,NA,NA,"arbustiva de 10m de altura, coletada em caatinga, mata ciliar; relevo plano; substrato cristalino; Interesse econômico: fruto; rara; flor branca; n.v. oiticica.",NA,NA,"Oliveira, O.F. de","Iguatu","-39.366667","-6.333333",NA,"2010","04","26","39W22'00","6S20'00",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-08-31 09:01:21-03","INPA","INPA","213110","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Castellanos, A","23005","1961","01","26","Southern America","Brasil","Rio Grande do Norte","Nordeste do Rio Grande do Norte. Lagoa do Sal.",NA,NA,NA,NA,"INPA0213110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-08-31 09:01:21-03","INPA","INPA","12465","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Martins, EMO","s.n.","1907","09","17","Southern America","Brasil","Ceará","Santa Cruz",NA,NA,NA,NA,"INPA0012465",NA,"Prance, GT",NA,NA,NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-31 09:01:21-03","INPA","INPA","146066","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Luetzelburg, P von","s.n.",NA,NA,NA,"Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"INPA0146066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-04 11:04:49-03","UFRB","HURB","22694","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","122","2018","10","24",NA,"Brasil","Bahia","Salaminas do Putumuju;",NA,NA,NA,NA,"HURB000022694",NA,NA,"Maragojipe","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA
"253","2021-03-04 11:04:49-03","UFRB","HURB","22096","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","Oliveira, I.S.; Pureza, S.N.; Conceição, P.R.M. & Alexandrino, R.V.A.","122","2018","10","24",NA,"Brasil","Bahia","Salaminas do Putumuju;",NA,NA,NA,NA,"HURB000022096",NA,NA,"Maragogipe","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA
"254","2021-03-04 11:04:49-03","UFRB","HURB","22082","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","Oliveira, I.S.; Pureza, S.N.; Conceição, P.R.M. & Alexandrino, R.V.A.","108","2018","10","04",NA,"Brasil","Bahia","Salaminas do Putumuju;",NA,NA,NA,NA,"HURB000022082",NA,NA,"Maragogipe","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA
"255","2021-03-04 11:04:49-03","UFRB","HURB","22689","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers & Prance","Oliveira, I.S; Pureza, S.N,; Conceição, P.R.M. & Alexandrino, R.V.A.","233","2018","10","24",NA,"Brasil","Bahia","Salaminas do Putumuju;",NA,NA,NA,NA,"HURB000022689",NA,NA,"Maragojipe","-38.9193992614746","-12.7777996063232",NA,NA,NA,NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA
"256","2017-11-24 14:10:24-02","UFLA","ESAL","12712","S","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","D'Angelo Neto, S","387",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"árvore; 5.0; branca;; floresta",NA,NA,"R.M.Santos; H. S. Almeida","Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA
"257","2021-01-26 13:53:15-03","IMA","MAC","34147","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers et Prance","Chagas-Mota","1317","2008","09","20",NA,"Brasil","Alagoas","Fazenda Aniceto.",NA,NA,NA,"Árvore ca. 8 m de altura. Flores alvas. Fruto verde.; Mata Pluvial Atlântica.","MAC0034147",NA,"F.Gomes-Silva","Viçosa","-36.240828","-9.371389",NA,"2018","08","15","-36.240828","-9.371389",NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-01-26 13:53:15-03","IMA","MAC","1717","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers et Prance","D.Andrade-Lima; et al.","s.n.","1971","11","26",NA,"Brasil","Paraiba","margem do rio Paraiba.",NA,NA,NA,"Árvore, copa larga, dorso das folhas esbranquiçados.","MAC0001717",NA,"F.Gomes-Silva","Itabaiana","-35.322933","-7.297289",NA,"2018","08","15","-35.322933","-7.297289",NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-01-26 13:53:15-03","IMA","MAC","32343","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers et Prance","Chagas-Mota","398","2008","03","30",NA,"Brasil","Alagoas","Fazenda Aniceto.",NA,NA,NA,"Árvore ca. 8 m de altura. Frutos verdes. Folhas crassas.; Floresta Pluvial Atlântica.","MAC0032343",NA,"F.Gomes-Silva","Viçosa","-36.240828","-9.371389",NA,"2018","08","15","-36.240828","-9.371389",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-01-26 13:53:15-03","IMA","MAC","34110","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers et Prance","Chagas-Mota","1280","2008","09","20",NA,"Brasil","Alagoas","Fazenda Aniceto.",NA,NA,NA,"Árvore ca. 9 m de altura. Flores alvas.; Mata Pluvial Atlântica.","MAC0034110",NA,"F.Gomes-Silva","Viçosa","-36.240828","-9.371389",NA,"2018","08","15","-36.240828","-9.371389",NA,NA,NA,NA,NA,NA,NA,NA
