"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"619","2008-05-27 22:02:00-03","MO","MOBOT","984478","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","J. Saunders (SI)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","1994","12","28","Paraguay","Caaguazú",NA,"East of Caaguazú. Cerrado scrub.","-55.80305","-25.39638",NA,NA,NA,NA,NA,"Zardini 42089","390.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"987",NA,NA,"4"
"620","2011-09-14 12:19:00-03","MO","MOBOT","985636","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","W.D. Stevens",NA,NA,NA,"Nélida Soria","1992","11",NA,"Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, camino a la Administración.",NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5733",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"621","2020-12-28 13:18:00-03","MO","MOBOT","1413182","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","J. Saunders (SI)",NA,NA,NA,"Elsa M. Zardini|J. Rodríguez","1999","10","22","Paraguay","Itapúa",NA,"Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,NA,"Zardini 51648",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1181",NA,NA,"4"
"622","2009-12-05 05:17:00-02","MO","MOBOT","3189493","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K. Schum.","J. Saunders",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1990",NA,NA,"Brazil","Minas Gerais",NA,"Rod. BR-050, 15-20 km O de Uberaba,",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 54497",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"623","2014-11-12 11:52:00-02","MO","MOBOT","100759562","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","G. Saunders",NA,NA,NA,"Nélida Soria","1988","12","21","Paraguay","Caazapá",NA,"Tavai, 2 km del Destacamento.","-55.2833333","-26.1666667",NA,NA,NA,NA,NA,"Soria Rey 3022",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"624","2014-11-12 11:46:00-02","MO","MOBOT","100759559","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","G. Saunders",NA,NA,NA,"Nélida Soria","1988","12","21","Paraguay","Caazapá",NA,"Tavai. 2 km del Destacamento.","-55.2833333","-26.1666667",NA,NA,NA,NA,NA,"Soria Rey 3032",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"625","2016-06-16 08:28:00-03","MO","MOBOT","191941","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","W.D. Stevens",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1991","12","16","Paraguay","Central",NA,"Between Ytororo and Tavarory, 2 km from Tavarory.","-57.5833333","-25.5",NA,NA,NA,NA,NA,"Zardini 29566",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"636",NA,NA,"4"
"626","2008-05-27 22:02:00-03","MO","MOBOT","192807","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","J. Saunders (SI)",NA,NA,NA,"Elsa M. Zardini|P. Aquino","1993","1","27","Paraguay","Central",NA,"Estero del Ypoá. Paraguari - Carapeguá. Savanna on area filled in with sandstones.","-57.16666","-25.68333",NA,NA,NA,NA,NA,"Zardini 34813",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"801",NA,NA,"3"
"627","2015-05-07 07:14:00-03","MO","MOBOT","1413288","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","J. Saunders (SI)",NA,NA,NA,"Elsa M. Zardini|J. Rodríguez","1999","10","22","Paraguay","Itapúa",NA,"Yacyretá Dam Island Reserve: Western area. Collecting area: around two hectares.","-56.8230556","-27.4486111",NA,NA,NA,NA,NA,"Zardini 51716",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1181",NA,NA,"4"
"628","2009-10-17 07:02:00-03","MO","MOBOT","2514714","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A. St.-Hil.","J.G. Sanders (TEX)",NA,NA,NA,"Nélida Soria|Elsa M. Zardini","1987","11","28","Paraguay","Paraguarí",NA,"Cerro Mbatoví. En suelo modificado, base del cerro.","-57.11666","-25.43333",NA,NA,NA,NA,NA,"Soria Rey 1871","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2009-12-05 05:17:00-02","MO","MOBOT","3189493","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K. Schum.","J. Saunders",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","1990",NA,NA,"Brazil","Minas Gerais",NA,"Rod. BR-050, 15-20 km O de Uberaba,",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 54497",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"630","2014-11-12 11:13:00-02","MO","MOBOT","100759552","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristobal",NA,NA,NA,"Rosa Degen","1991","10","23","Paraguay","Concepción",NA,"Estancia Villa Sana Potrero raza sur.",NA,NA,NA,NA,NA,NA,NA,"Degen 2234",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"631","2014-02-27 14:56:00-03","MO","MOBOT","1119047","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. L. Cristobal (CTES)",NA,NA,NA,"Robert R. Brooks|Elsa M. Zardini","1996","1","30","Paraguay",NA,NA,"Junction Ruta 1 and Camino to Montiel Potrero, 4 km N of Villa Florida. Serpentine outcrops in open farmland. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996","-57.1","-26.36666",NA,NA,NA,NA,NA,"Brooks MS328","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,"2"
"632","2014-02-27 14:56:00-03","MO","MOBOT","1119063","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. L. Cristobal (CTES)",NA,NA,NA,"Robert R. Brooks|Elsa M. Zardini","1996","1","30","Paraguay",NA,NA,"Junction Ruta 1 and Camino to Montiel Potrero, 4 km N of Villa Florida. Serpentine outcrops in open farmland. National Geographic Mercosur Botanical Expedition - Jan./Feb. 1996","-57.1","-26.36666",NA,NA,NA,NA,NA,"Brooks MS336","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"28",NA,NA,"2"
"633","2008-05-27 22:02:00-03","MO","MOBOT","1421429","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. Crisobal (CTES)",NA,NA,NA,"Elsa M. Zardini|Leongino Guerrero","2000","1","11","Paraguay","Amambay",NA,"Around Bella Vista Norte. Cerrado scrub on red sandy soil.","-56.51416","-22.13305",NA,NA,NA,NA,NA,"Zardini 53307","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1196",NA,NA,"3"
"634","2017-08-22 08:00:00-03","MO","MOBOT","1542496","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. Crisobal (CTES)",NA,NA,NA,"Elsa M. Zardini|B. Ojeda","2000","12","3","Paraguay","Misiones",NA,"Around Yabebiry.","-57.1627778","-27.3844444",NA,NA,NA,NA,NA,"Zardini 55762",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1223",NA,NA,"4"
"635","2017-08-22 08:00:00-03","MO","MOBOT","1542533","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. Crisobal (CTES)",NA,NA,NA,"Elsa M. Zardini|B. Ojeda","2000","12","3","Paraguay","Misiones",NA,"Around Yabebiry.","-57.1627778","-27.3844444",NA,NA,NA,NA,NA,"Zardini 55799",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1223",NA,NA,"4"
"636","2017-08-22 08:00:00-03","MO","MOBOT","1542567","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. Crisobal (CTES)",NA,NA,NA,"Elsa M. Zardini|B. Ojeda","2000","12","3","Paraguay","Misiones",NA,"Around Yabebiry.","-57.1627778","-27.3844444",NA,NA,NA,NA,NA,"Zardini 55833",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1223",NA,NA,"4"
"637","2013-08-20 13:13:00-03","MO","MOBOT","1710539","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. Crisobal (CTES)",NA,NA,NA,"Elsa M. Zardini|M. Vera","2001","11","6","Paraguay","Concepción",NA,"Estancia Primavera-Arroyo Tagatiyá Mí.","-57.5702778","-22.5013889",NA,NA,NA,NA,NA,"Zardini 57589",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1246",NA,NA,"4"
"638","2008-05-27 22:02:00-03","MO","MOBOT","192224","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C.L. Cristobal (CTES)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1991","6","22","Paraguay","Paraguarí",NA,"National Park Ybycu'í, 6 km south of northwestern corner of park, along tributary of Arroyo Mina. Inundated savanna.","-56.76666","-26.06666",NA,NA,NA,NA,NA,"Zardini 27837",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"593",NA,NA,"6"
"639","2008-05-27 22:02:00-03","MO","MOBOT","192391","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C.L. Cristóbal (CTES)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","1991","1","12","Paraguay","Caaguazú",NA,"Arroyo Cambay, northern side. Cerrado scrub.","-55.91666","-25.41666",NA,NA,NA,NA,NA,"Zardini 25983",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"526",NA,NA,"4"
"640","2008-05-27 22:02:00-03","MO","MOBOT","192989","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C.L. Cristobal (CTES)",NA,NA,NA,"Elsa M. Zardini|G. Garcete","1991","11","18","Paraguay","Cordillera",NA,"12 km E of Río Salado basin on road to Emboscada. Cerrado forest.","-57.41666","-25.15",NA,NA,NA,NA,NA,"Zardini 28804",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"617",NA,NA,"4"
"641","2008-05-27 22:02:00-03","MO","MOBOT","193080","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C.L. Cristobal (CTES)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1991","11","25","Paraguay","Paraguarí",NA,"National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.","-56.76666","-26.01666",NA,NA,NA,NA,NA,"Zardini 28947",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"621",NA,NA,"4"
"642","2008-05-27 22:02:00-03","MO","MOBOT","193087","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C.L. Cristobal (CTES)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","1991","11","25","Paraguay","Paraguarí",NA,"National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.","-56.76666","-26.01666",NA,NA,NA,NA,NA,"Zardini 28959",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"621",NA,NA,"6"
"643","2018-05-17 05:29:00-03","MO","MOBOT","2297424","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Saunders, J. G., V-",NA,NA,NA,"María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","2000","9","21","Argentina","Misiones","San Ignacio","Alrededores casa de Horacio Quiroga","-55.53333","-27.25",NA,NA,NA,NA,NA,"Múlgura 2178","150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2009-07-17 06:52:00-03","MO","MOBOT","2297451","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.",NA,NA,NA,NA,"Arturo E. Burkart","1963","12","16","Argentina","Entre Ríos","Concordia","Concordia",NA,NA,NA,NA,NA,NA,NA,"Burkart 24855",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2013-08-23 04:12:00-03","MO","MOBOT","2297473","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.",NA,NA,NA,NA,"Arturo E. Burkart|Susana Crespo","1961","12","19","Argentina","Entre Ríos","Concordia","Concordia, Parque Rivadavia",NA,NA,NA,NA,NA,NA,NA,"Burkart 23041",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"646","2012-10-08 15:39:00-03","MO","MOBOT","2342746","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cocucci, A. A.",NA,NA,NA,"Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","2003","11","23","Argentina","Corrientes","Ituzaingó","Entre San Borgita y San Carlos","-56.0166667","-27.55",NA,NA,NA,NA,NA,"Cocucci 3145","35.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"647","2016-11-15 05:15:00-02","MO","MOBOT","2404806","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L., //",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1996","3","26","Argentina","Entre Ríos","Concordia","Concordia, Parque Rivadavia. Campo, suelo arenoso, pedregoso",NA,NA,NA,NA,NA,NA,NA,"Krapovickas 46567","17.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2011-03-14 06:37:00-03","MO","MOBOT","2404824","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","6","Argentina","Corrientes","San Miguel","Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12.Potrero Tres Marias",NA,NA,NA,NA,NA,NA,NA,"Tressens 4264",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2011-03-15 06:32:00-03","MO","MOBOT","2409074","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Chiarini, F.",NA,NA,NA,"Franco E. Chiarini","2002","1","11","Argentina","Misiones","Apóstoles","Apóstoles: Cordón de una vereda",NA,NA,NA,NA,NA,NA,NA,"Chiarini 540",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2011-03-24 16:21:00-03","MO","MOBOT","2429723","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","23","Argentina","Corrientes","Concepción","Estancia Yatay Corá, 50 km NE de Chavarría. Aprox. 2 km al NE del casco",NA,NA,NA,NA,NA,NA,NA,"Arbo 6756",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2011-03-24 16:21:00-03","MO","MOBOT","2429739","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","22","Argentina","Corrientes","San Roque","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Aprox. 2 km al SW del casco",NA,NA,NA,NA,NA,NA,NA,"Arbo 6720",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2011-03-26 11:09:00-03","MO","MOBOT","2439878","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L., //",NA,NA,NA,"Maria M. Arbo|Aurelio Schinini|Myriam C. Peichoto|M.C. Franceschini|E. Flaschland","2000","1","20","Argentina","Corrientes","Santo Tomé","Ruta 41, al N de Galarza","-56.49972","-27.87277",NA,NA,NA,NA,NA,"Arbo 8651",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-07-20 09:19:00-03","MO","MOBOT","2458709","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S. G.",NA,NA,NA,"D. Giambiagio","1914",NA,NA,"Argentina","Misiones","San Ignacio","San Ignacio","-54.5333333","-27.2666667",NA,NA,NA,NA,NA,"Giambiagio s.n.7",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"654","2016-01-27 05:26:00-02","MO","MOBOT","2480509","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L.",NA,NA,NA,"Miguel Angel Palacios|Alberto R. Cuezzo","1948","1","24","Brazil","Rio Grande do Sul",NA,"Uruguaiana. Uruguayana",NA,NA,NA,NA,NA,NA,NA,"Palacios 246",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2010-01-01 09:56:00-02","MO","MOBOT","2514725","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L., //",NA,NA,NA,"Maria M. Arbo|Joel S. Shore|Aurelio Schinini","2001","8","31","Paraguay","San Pedro",NA,"Ruta 3, 10 km S del puente sobre el rio Aguaray Guazu","-56","-23.96305",NA,NA,NA,NA,NA,"Arbo 8899",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2016-11-15 05:15:00-02","MO","MOBOT","2514740","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L., //",NA,NA,NA,"Carmen L. Cristóbal|Antonio C. Krapovickas","1993","10","6","Paraguay","Itapúa",NA,"Capitán Miranda, 4.7 Km N del Hotel Tirol",NA,NA,NA,NA,NA,NA,NA,"Cristóbal 2294",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2016-11-15 05:15:00-02","MO","MOBOT","2514749","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Cristóbal, C. L., //",NA,NA,NA,"Carmen L. Cristóbal|Antonio C. Krapovickas","1993","10","10","Paraguay","Paraguarí",NA,"2 Km N del puente sobre río Tebicuary, frente a Villa Florida",NA,NA,NA,NA,NA,NA,NA,"Cristóbal 2299",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2011-12-10 06:40:00-02","MO","MOBOT","2514765","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","Tressens, S. G., //",NA,NA,NA,"Sara G. Tressens|Teuvo Ahti|Lidia I. Ferraro|Victor Maruñak","1993","12","12","Paraguay","Cordillera",NA,"Cerro Tobatí","-57.13333","-25.3",NA,NA,NA,NA,NA,"Tressens 4783",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2016-06-16 08:20:00-03","MO","MOBOT","1817793","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. Crisobal (CTES)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","2002","12","7","Paraguay","Itapúa",NA,"Yacyreta dam island reserve. Oculto.","-56.7586111","-27.4541667",NA,NA,NA,NA,NA,"Zardini 59516",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1275",NA,NA,"4"
"660","2016-06-16 08:20:00-03","MO","MOBOT","1817782","PreservedSpecimen","Plantae","Malvaceae","Waltheria","douradinha","Waltheria douradinha","A. St.-Hil.","C. Crisobal (CTES)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","2002","12","7","Paraguay","Itapúa",NA,"Yacyreta dam island reserve. Oculto.","-56.7586111","-27.4541667",NA,NA,NA,NA,NA,"Zardini 59505",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1275",NA,NA,"4"
"661","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","10030","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto, ca 3m, fruto. Beira da mata. (Estação de coleta 1);",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"662","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","10045","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","J.Mattos",NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto, ca. 2m fruto imaturo. interior da mata, beira do córrego Paulo Alegre. (Estação de coleta 1);",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"663","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","28210","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","W. Mantovani",NA,NA,NA,"W. Mantovani",NA,NA,NA,"Brasil","São Paulo","Moji-Guaçu","reserva biológica Faz. Campininha",NA,NA,NA,NA,"Herbacea 3 m, pétalas amarelas, xilopodio;",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"664","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","28211","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","W. Mantovani",NA,NA,NA,"W. Mantovani",NA,NA,NA,"Brasil","São Paulo","Moji-Guaçu","reserva biológica Faz. Campininha",NA,NA,NA,NA,"Herbacea 4 m, pétalas amarelas, xilopodio;",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"665","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","10026","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto ca. 1,50m, flor amarela, odor forte. Beira da mata. (Estação de coleta2);",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"666","2020-09-09 13:31:29-03","UNESP-IBILCE","SJRP","23963","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.","T. S. Coutinho","2018","04","19","M.A. Batalha",NA,NA,NA,"Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas","-52.65","-17.81666667","-52.65000000","-17.81666667","Herbácea, planta inteira. Flores amarelas. Em campo sujo.",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"667","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","10031","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto ca. 1,50m, flor masculina amarela, odor forte. Interior da mata. (Estação de coleta1);",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"668","2020-06-22 14:18:46-03","UNESP-IBILCE","SJRP","10034","PreservedSpecimen","Plantae","Malvaceae","Waltheria","communis","Waltheria communis","A.St.-Hil.",NA,NA,NA,NA,"Valéria Stranghetti",NA,NA,NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667","Arbusto, ca. 3m, fruto. interior da mata. (Estação de coleta 1);",NA,NA,NA,NA,NA,"Tracheophyta","Malvales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
