"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"46","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1217102","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Bernardi L",NA,"1978","Southern America","Paraguay","Paraguay, Estero Cambá, Misiones-Neembucu.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217102","NL-U1217102","(Griseb.) Lillo",NA,"11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1217103","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Bernardi L",NA,"1978","Southern America","Paraguay","Paraguay, Haud frequens in nemore Parque Cesar Barrientos, Ybicuí, Paraguari.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217103","NL-U1217103","(Griseb.) Lillo",NA,"10","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1217104","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Bernardi L",NA,"1978","Southern America","Paraguay","Paraguay, Haud frequens in nemore Parque Cesar Barrientos, Ybicuí, Paraguari.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217104","NL-U1217104","(Griseb.) Lillo",NA,"10","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1217105","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Woolston AL",NA,"1954","Southern America","Paraguay","Paraguay, Depto. San Pedro, Alto Paraguay; Primavera.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217105","NL-U1217105","(Griseb.) Lillo",NA,"08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1217106","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Woolston AL",NA,"1954","Southern America","Paraguay","Paraguay, Depto. San Pedro, Alto Paraguay; Primavera.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217106","NL-U1217106","(Griseb.) Lillo",NA,"08","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 10:01:40-03","NBC","NL-BOTANY","U.1217107","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Woolston AL",NA,"1955","Southern America","Paraguay","Depto. San Pedro, Alto Paraguay: primavera.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1217107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1217107","NL-U1217107","(Griseb.) Lillo",NA,"04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 10:01:40-03","NBC","NL-BOTANY","WAG.1192121","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Hatschbach GG",NA,"1976","Southern America","Brazil","Joaquim Tavora, arredores, Paraná.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1192121 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1192121","NL-WAG1192121","(Griseb.) Lillo",NA,"11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-11-04 11:04:59-03","ESALQ","ESA","30662","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rozza, A.F.","167.0","1995",NA,"Brasil",NA,NA,NA,"ESA030662","ESA030662","(Griseb.) Lillo","Rozza, A.F.","11","17","São Paulo","Matão","-48.3600006103516","-21.6000003814697",NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:04:59-03","ESALQ","ESA","33271","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Gandolfi, S. et al.",NA,"1995",NA,"Brasil",NA,NA,NA,"ESA033271","ESA033271","(Griseb.) Lillo","Marquete, N. & Teixeira, J.","06","28","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:04:59-03","ESALQ","ESA","6625","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rodrigues, R.R. ; Zandoval, J.A.","1274.0",NA,NA,"Brasil",NA,NA,NA,"ESA006625","ESA006625","(Griseb.) Lillo","Teixeira, J. & Marquete, N.",NA,NA,"São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:04:59-03","ESALQ","ESA","30664","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rozza, A.F.","28.0","1995",NA,"Brasil",NA,NA,NA,"ESA030664","ESA030664","(Griseb.) Lillo","Rozza, A.F.","05","25","São Paulo","Matão","-48.3600006103516","-21.6000003814697",NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:04:59-03","ESALQ","ESA","10423","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Barreto, K.D. et al.","67.0","1993",NA,"Brasil",NA,NA,NA,"ESA010423",NA,NA,NA,"03","10","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:04:59-03","ESALQ","ESA","33732","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rodrigues, R.R. et al.","120.0","1995",NA,"Brasil",NA,NA,NA,"ESA033732","ESA033732",NA,"Rodrigues, R.R.","01","01","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:04:59-03","ESALQ","ESA","10284","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Barreto, K.D. et al.","279.0","1993",NA,"Brasil",NA,NA,NA,"ESA010284","ESA010284","(Griseb.) Lillo","Rodrigues, R.R. & Capellari Jr., L.","04","15","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:04:59-03","ESALQ","ESA","32431","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"van den Berg, C. et al.","134.0","1994",NA,"Brasil",NA,NA,NA,"ESA032431",NA,"(Griseb.) Lillo","Rodrigues, R.R.","11","02","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:04:59-03","ESALQ","ESA","5129","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pereira, D.L.C.",NA,"1984",NA,"Brasil",NA,NA,NA,"ESA005129","ESA005129","(Griseb.) Lillo","Rodrigues, R.R.","09","05","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:04:59-03","ESALQ","ESA","27072","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"van den Berg, C. et al.","134.0","1994",NA,"Brasil",NA,NA,NA,"ESA027072",NA,NA,NA,"11","02","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:59-03","ESALQ","ESA","10422","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Barreto, K.D. et al.","65.0","1993",NA,"Brasil",NA,NA,NA,"ESA010422",NA,NA,NA,"03","10","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:04:59-03","ESALQ","ESA","8290","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, E.L.M.","918.0","1986",NA,"Brasil",NA,NA,NA,"ESA008290","ESA008290","(Griseb.) Lillo","Teixeira, J. & Marquete, N.","09","16","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 10:55:24-03","ESALQ","ESA","133529","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","76.0","2015",NA,"Brasil","Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado",NA,"Árvore, 5 m, coletada na borda da mata.","ESA133529",NA,"(Griseb.) Lillo","Bochorny, T.","07","07","São Paulo","Nova Odessa","-47.28142","-22.76742","584","584",NA,NA,"2015","-47.28142","-22.76742","07","07",NA,NA,NA,NA,NA
"66","2020-11-04 11:04:59-03","ESALQ","ESA","51689","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Maria, V.R.B.",NA,NA,NA,"Brasil",NA,NA,NA,"ESA051689",NA,NA,"Maria, V.R.B.",NA,NA,"Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:04:59-03","ESALQ","ESA","63779","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Bufo, L.V.B. et al.","192.0",NA,NA,"Brasil",NA,NA,NA,"ESA063779","ESA063779","(Griseb.) Lillo",NA,NA,NA,"Minas Gerais","Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:04:59-03","ESALQ","ESA","102126","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Bertoncini, A.P.","1037.0","1999",NA,"Brasil",NA,NA,NA,"ESA102126","ESA102126",NA,"Bertoncini, A.P.","08","13","São Paulo","Avaí","-49.3300018310547","-22.1399993896484",NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:04:59-03","ESALQ","ESA","3512","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, E.L.M.",NA,"1985",NA,"Brasil",NA,NA,NA,"ESA003512",NA,NA,NA,"08","29","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:04:59-03","ESALQ","ESA","5961","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, E.L.M.",NA,"1985",NA,"Brasil",NA,NA,NA,"ESA005961","ESA005961","(Griseb.) Lillo","Mantovani, W.","10","03","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:04:59-03","ESALQ","ESA","8017","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rodrigues, R.R.",NA,"1985",NA,"Brasil",NA,NA,NA,"ESA008017","ESA008017","(Griseb.) Lillo","Mantovani, W.","08","29","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,"12906","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:04:59-03","ESALQ","ESA","30663","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rozza, A.F.","112.0","1995",NA,"Brasil",NA,NA,NA,"ESA030663","ESA030663","(Griseb.) Lillo","Rozza, A.F.","09","20","São Paulo","Matão","-48.3600006103516","-21.6000003814697",NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:04:59-03","ESALQ","ESA","6920","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Goldenberg, R.","6.0","1991",NA,"Brasil",NA,NA,NA,"ESA006920","ESA006920","(Griseb.) Lillo","Teixeira, J. & Marquete, N.","10","19","São Paulo","Paraguaçu Paulista","-50.5699996948242","-22.4099998474121",NA,NA,"36102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:04:59-03","ESALQ","ESA","8289","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, E.L.M.","387.0","1985",NA,"Brasil",NA,NA,NA,"ESA008289",NA,"(Griseb.) Lillo",NA,"09","05","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:04:59-03","ESALQ","ESA","14983","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Ivanauskas, N.M.",NA,"1992",NA,"Brasil",NA,NA,NA,"ESA014983","ESA014983","(Griseb.) Lillo","Ivanauskas, N.M.","11","06","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:04:59-03","ESALQ","ESA","14998","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Ivanauskas, N.M.","300.0","1992",NA,"Brasil",NA,NA,NA,"ESA014998",NA,NA,NA,"11","06","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:04:59-03","ESALQ","ESA","8288","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, E.L.M. ; Débora",NA,"1984",NA,"Brasil",NA,NA,NA,"ESA008288","ESA008288","(Griseb.) Lillo","Catharino, E.L.M.","08","24","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:04:59-03","ESALQ","ESA","8291","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, E.L.M.","957.0","1986",NA,"Brasil",NA,NA,NA,"ESA008291",NA,"(Griseb.) Lillo",NA,"09","30","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:04:59-03","ESALQ","ESA","10468","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Barreto, K.D. et al.","591.0","1993",NA,"Brasil",NA,NA,NA,"ESA010468",NA,NA,NA,"05","28","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:04:59-03","ESALQ","ESA","8287","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Catharino, E.L.M.","409.0","1985",NA,"Brasil",NA,NA,NA,"ESA008287",NA,"(Griseb.) Lillo","Teixeira, J. & Marquete, N.","09","24","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:04:59-03","ESALQ","ESA","23154","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1579.0","1993",NA,"Brasil","Bairro Godinho.",NA,"Árvore, 6 m alt.; frutos imaturos verdes. Área perturbada.","ESA023154","ESA023154",NA,"Rodrigues, R.R. & Souza, V.C.","11","12","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"44778","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-06 09:00:33-03","UFPI","TEPB","6962","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J. C. SOLOMON","11168","1983",NA,"Bolívia","Dpto. Tarija. Prov. Arce., Upper Río Cambarí, ca. 5km from the first pass, on trail from Sidras to Tariquia",NA,"Tree 20m, corollas yellow-green Ambiente: Moist sub-tropical forest",NA,NA,"(Griseb.) Lillo","Ribeiro, R. T. M.","10","13","Tarija",NA,"-64.433333","-22.166667",NA,NA,NA,NA,"2017","64°26'W","22°10'S","08","08",NA,NA,NA,NA,NA
"83","2021-04-04 13:43:10-03","UFPI","TEPB","6852","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J. C. SOLOMON","11245",NA,NA,"Bolívia","Dpto. Tarija. Prov. Arce., valley of the Rio Chillaguatas, below Rancho Nogalar on trail between Sidaras and Tariquia",NA,"Tree 10m, corollas green, sweet fragrance Ambiente: Moist sub-tropical forest",NA,NA,"(Griseb.) Lillo","J. SOLOMON",NA,NA,"Tarija",NA,"-64.416667","-22.083333",NA,NA,NA,NA,"1984","64°25'W","22°05'S","01","01",NA,NA,NA,NA,NA
"84","2020-11-19 10:23:11-03","CPAP","CPAP","13565","PreserverdSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pott, A.","7190","1995",NA,"Brasil","Colônia Santa Terezinha, na margem do rio Brilhante",NA,"Árvore. FLOR: . FRUTO: . INTERESSE: Florestal. FREQUÊNCIA: Esparsa. AMBIENTE: Mata ciliar. SUBSTRATO: solo argiloso. RELEVO: várzea.",NA,NA,"(Griseb.) Lillo","E. R. Guaglianona","09","02","MS","Rio Brilhante","-54.7","-21.833333","250","250",NA,NA,"2001","54°42' W","21°50' S","07",NA,NA,NA,NA,NA,NA
"85","2020-11-19 10:23:11-03","CPAP","CPAP","13568","PreserverdSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pott, A.","7193","1995",NA,"Brasil","Colônia Santa Terezinha, na margem do rio Brilhante",NA,"Arvoreta 3-5m de altura. FLOR: . FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Mata ciliar. SUBSTRATO: solo argilo-arenoso. RELEVO: plano, várzea.",NA,NA,"(Griseb.) Lillo","E. R. Guaglianona","09","02","MS","Rio Brilhante","-54.7","-21.833333","250","250",NA,NA,"2001","54°42' W","21°50' S","07",NA,NA,NA,NA,NA,NA
"86","2020-11-19 10:23:11-03","CPAP","CPAP","24329","PreserverdSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pott, A.","13263","2005",NA,"Brasil","Fazenda Rancho Branco, entorno leste do parque Nacional da Serra da Bodoquena",NA,"Fruto castanho. casca lisa, castanho clara ou amarelada. Florestal.. . Frequente.. Vegetação ripária remanescente e secundária, em área de floresta decidual convertida em pastagem cultivada degradada. Solo: argiloso. litólico de calcário. Relevo: vale es",NA,NA,"(Griseb.) Lillo","A. Pott","08","30","MS","Bodoquena","-56.780833","-20.68","190","190",NA,NA,"2005","56°46'51 W","20°40'48 S",NA,NA,NA,NA,NA,NA,NA
"87","2020-11-19 10:23:11-03","CPAP","CPAP","24334","PreserverdSpecimen","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pott, A.","13275","2005",NA,"Brasil","Fazenda Rancho Branco, divisa do parque Nacional da Serra da Bodoquena.",NA,"Árvore 10-20 m de altura. . Frequente. Flor creme-esverdeada e fruto ausente. Vegetação secundária de floresta decidual em pastagem degradada. Solo: argiloso. litólico calcário. Relevo: vale estreito em V. Importância Florestal.. <ll>dwc_commonname:</ll> Alazão",NA,NA,"(Griseb.) Lillo","A. Pott","08","31","MS","Bodoquena","-56.778333","-20.685","155","155",NA,NA,"2005","56°46'42''W","20°41'06''S",NA,NA,NA,NA,NA,NA,NA
"88","2015-07-02 14:01:28-03","JBP","HPL","12110","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii",NA,"E. Franco","72","2009",NA,"Brasil","Coletado e cultivado no Instituto Agronômico de Campinas (IAC, Fazenda Santa Elisa).",NA,NA,NA,NA,NA,"E. Franco","09","01","SP","Campinas","-47.06","-22.9",NA,NA,"23900","auto","2009",NA,NA,"09","01",NA,NA,NA,NA,NA
"89","2015-07-02 14:01:28-03","JBP","HPL","9388","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii",NA,"R. Tsuji","2098","2007",NA,"Brasil","Coletado no Instituto Agronômico de Campinas (IAC), Fazenda Santa Elisa/Monjolinho, Bosque do Foster.",NA,NA,NA,NA,NA,"R. Tsuji","09","03","SP","Campinas","-47.06","-22.9",NA,NA,"23900","auto","2007",NA,NA,"09","03",NA,NA,NA,NA,NA
"90","2015-07-02 14:01:28-03","JBP","HPL","2384","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"E.R. Salviani & H. Lorenzi","1586","2000",NA,"Brasil","Próximo a Tujuguaba, em mata ciliar.",NA,NA,NA,NA,"Lillo","E.R. Salviani & H. Lorenzi","09","13","SP","Conchal","-47.17","-22.33",NA,NA,"16903","auto","2000",NA,NA,"09","13",NA,NA,NA,NA,NA
"91","2016-02-02 14:37:54-02","BGBM","B","B 10 0242011","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii","paratype","R. Reitz & R. M. Klein","16.138","1963","Middle and South America","Brazil","Serra do Matador, Rio do Sul.",NA,"<a href=http://herbarium.bgbm.org/object/B100242011 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100242011","B100242011","Exell",NA,"09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2016-02-02 14:37:54-02","BGBM","B","B 10 0242010","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii","isotype","R. Reitz & R. M. Klein","12.194","1962","Middle and South America","Brazil","Serra do Matador, Rio do Sul.",NA,"<a href=http://herbarium.bgbm.org/object/B100242010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100242010","B100242010","Exell",NA,"02","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2016-02-02 14:37:54-02","BGBM","B","B 10 0242012","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii","paratype","R. Reitz & R. M. Klein","7.076","1958","Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100242012 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100242012","B100242012","Exell",NA,"09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
