"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"320","2020-06-15 07:53:28-03","UEFS","HUEFS","127289","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Jardim, J.G.","4845","2005","12","18","Brasil","Bahia","Arataca","Rod. Arataca / Una entrada à direita no assentamento Santo Antônio 9,5 km , vicinal para a Fazenda Palmeira 8,9 km da entrada. Serra do Peito-de-Moça , RPPN Palmeira / IESB. Trilha que leva ao topo da serra.","-39.339444","-15.174167","39W20'22''","15S10'27''","450","450","Floresta.","HUEFS0127289","HUEFS0127289 HUEFS0127289_e1","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"321","2020-06-15 07:53:28-03","UEFS","HUEFS","140145","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","J.G.Jardim","2011","12",NA,"Oliveira, R.P.","1444","2008","01","19","Brasil","Bahia","Palmeiras","BR 242, na entrada para Pratinha. Lagoa da Pratinha.","-41.505278","-12.428333","41W30'19''","12S25'42''","810","810","Mata Estacional, ao redor da lagoa.","HUEFS0140145","HUEFS0140145 HUEFS0140145_e1","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"322","2020-06-15 07:53:28-03","UEFS","HUEFS","181523","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","J.Jardim","2012","04",NA,"Silva, C.","390","2011","08","10","Brasil","Ceará","Aquiraz","Área de Restinga em frente ao Porto D' Aldeia Resort, Av. Manoel Mavignier.","-38.416667","-3.811667","38W25'","3S48'42''",NA,NA,NA,"HUEFS0181523","HUEFS0181523","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"323","2020-06-15 07:53:28-03","UEFS","HUEFS","210175","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Jardim, J.","6539","2014","03","12","Brasil","Ceará","Quixadá","Próximo a Fazenda São Francisco.","-38.964722","-4.954167","38W57'53''","4S57'15''","171","171","Caatinga com afloramentos cristalinos com inselbergs.","HUEFS0210175","HUEFS0210175","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"324","2020-06-15 07:53:28-03","UEFS","HUEFS","218791","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Pontes, R.A.","1010","2015","05","25","Brasil","Rio Grande do Norte","Apodi","Chapada do Apodi, Distrito de Soledade. Área rica em pinturas rupestres.","-37.832778","-5.593333","37W49'58''","5S35'36''","131","131","Afloramento calcário em parte degradado pela comercialização do mineral.","HUEFS0218791","HUEFS0218791","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"325","2020-06-15 07:53:28-03","UEFS","HUEFS","220514","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Costa-Lima, J.L.","1411","2014","07","24","Brasil","Ceará","Lavras da Mangabeira","Área a ca. de 12 Km a N do Distrito de Felizardo.","-38.819167","-6.834722","38W49'9''","6S50'5''","299","299","Savana Estépica","HUEFS0220514","HUEFS0220514","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"326","2020-06-15 07:53:28-03","UEFS","HUEFS","228263","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Souza, E.B.","4154","2016","06","03","Brasil","Ceará","Granja","Santa Terezinha Distrito de Santa Terezinha. Localidade de São Miguel. Cachoeira de São Miguel.","-41.021111","-3.359167","41W1'16''","3S21'33''","100","100","Área de Vegetação de Cerrado sobre solo areno-argiloso a pedregoso, com afloramento quartzítico.","HUEFS0228263","HUEFS0228263","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"327","2020-06-15 07:53:28-03","UEFS","HUEFS","240014","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.B.Souza","2017","03",NA,"Souza, E.B.","4468","2017","03","15","Brasil","Ceará","Granja","Dto. Santa Terezinha. Localidade São Miguel (cachoeira).","-41.023333","-3.358889","41W1'24''","3S21'32''","88","105","Área de transição caatinga-cerrado.","HUEFS0240014","HUEFS0240014","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"328","2020-06-15 07:53:28-03","UEFS","HUEFS","241497","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.B.Souza & F.F.Araújo","2017","11",NA,"Souza, E.B.","4842","2017","11","08","Brasil","Ceará","Sobral","Taperuaba. Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).","-39.999722","-4.071389","39W59'59''","4S4'17''","260","260","Área de Caatinga em transição para Floresta Seca, com afloramentos graníticos, solos areno-argilosos e pequenos cursos d'água.","HUEFS0241497","HUEFS0241497","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
"329","2020-06-15 07:53:28-03","UEFS","HUEFS","147266","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Moro, M.F.","665","2008","12","01","Brasil","Ceará","Fortaleza","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av.Oliveira Paiva, pertencentes aos Correios; bairro Cambeba. Tabuleiro pré-litorâneo.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"HUEFS0147266","HUEFS0147266","Angiospermae","Gentianales",NA,NA,"19924","auto","Asteranae",NA,NA,NA
"330","2020-06-15 07:53:28-03","UEFS","HUEFS","81175","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","J.I.M.Melo","2009","10",NA,"Mattos-Silva, L.A.","4524","2002","03","15","Brasil","Bahia","Una","Povoado de Comandatuba, ramal para praia com entrda na Fazenda Bolandeira, 2 km ao norte.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Restinga arbustiva. Solo arenoso.","HUEFS0081175","HUEFS0081175 HUEFS0081175_e1","Angiospermae","Gentianales",NA,NA,"36070","auto","Asteranae",NA,NA,NA
"331","2019-09-04 20:01:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Gardenia","sellowiana","Gardenia sellowiana",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype"
"332","2019-01-23 11:14:22-02","F","FMNH-SEEDPLANTS","V0069264F","PreservedSpecimen","Plantae","Rubiaceae","Gardenia","sellowiana","Gardenia sellowiana",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0069264F","V0069264F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype"
"333","2015-04-09 13:47:52-03","F","FMNH-SEEDPLANTS","V0295354F","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0295354F","V0295354F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"334","2015-04-09 13:47:53-03","F","FMNH-SEEDPLANTS","V0295355F","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0295355F","V0295355F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"335","2015-04-09 13:47:50-03","F","FMNH-SEEDPLANTS","V0295352F","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0295352F","V0295352F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"336","2015-04-09 13:47:50-03","F","FMNH-SEEDPLANTS","V0295353F","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0295353F","V0295353F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"337","2015-04-09 13:47:55-03","F","FMNH-SEEDPLANTS","V0295356F","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0295356F","V0295356F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"338","2019-06-24 08:11:53-03","IAC","IAC","36969","S","Plantae","Rubiaceae-333.Cinchonoideae-Gardenieae","Tocoyena","selloana","Tocoyena selloana","Schum.","V.C. Souza","1988","11","06","V.C. Souza","352","1988","11","06","Brasil","São Paulo","Peruíbe","Estação Ecológica da Juréia, Praia do Guarauzinho","-46.9983","-24.32","-46.9983","-24.3200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-07-23 12:21:29-03","CEPLAC","CEPEC","109967","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,"Sem Informação",NA,NA,NA,"Jardim, J. G.","4845","2005","12","18","Brasil","Bahia","arataca","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrego ca. 2km da sede.","-39.339444","-15.174167","39W20'22","15S10'27","450","450","Flor em álcool 70%. Foto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-07-23 12:21:29-03","CEPLAC","CEPEC","118590","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,"S. F. Smith",NA,NA,NA,"G. Hatschbach","78751","2004","10","30","Brasil","Bahia","CARINHANHA","Matinha do alto dos barrancos do Rio São Francsico.","-43.7649993896484","-14.3046998977661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73990","auto",NA,"30/12/2005",NA,NA
"341","2020-07-23 12:21:29-03","CEPLAC","CEPEC","22887","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,"J. H. Kirkbride Jr.",NA,NA,NA,"A. M. de Carvalho","594","1981","02","19","Brasil","Bahia","FEIRA DE SANTANA","Rod. Feira/Rio de Janeiro, Km 8 margem do Rio Jacuipe.","-38.9667015075684","-12.2666997909546","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46325","auto",NA,"30/12/1981",NA,NA
"342","2020-07-23 12:21:29-03","CEPLAC","CEPEC","149716","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,NA,NA,NA,NA,"E.O. Moura","885",NA,NA,NA,"Brasil","Rio Grande do Norte","RIO DO FOGO",NA,"-35.3830986022949","-5.27277994155884",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"22668","auto",NA,NA,NA,NA
"343","2020-07-23 12:21:29-03","CEPLAC","CEPEC","152202","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,"Verdi, M.",NA,NA,NA,"Verdi, M.","4501",NA,NA,NA,"Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"11115","auto",NA,NA,NA,NA
"344","2020-07-23 12:21:29-03","CEPLAC","CEPEC","8453","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,"J. G. Jardim",NA,NA,NA,"R. S. Pinheiro","1787","1972","01","28","Brasil","Bahia","ITAMARAJÚ","Rod. para Faz. São José de baixo.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55932","auto",NA,"30/07/2007",NA,NA
"345","2020-07-23 12:21:29-03","CEPLAC","CEPEC","149918","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana",NA,NA,NA,NA,NA,"Moura, E.O.","832",NA,NA,NA,"Brasil","Rio Grande do Norte","TOUROS",NA,"-35.4608001708984","-5.198890209198",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"45815","auto",NA,NA,NA,NA
"346","2021-04-08 17:13:11-03","UESB","HUESB","4303","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","J.I.M.Melo","2009","10",NA,"Mattos-Silva, L.A.; e Alunos do mini-Curso.; e Alunos do mini-Curso.","4524","2002","03","15","Brasil","Bahia","Una","Povoado de Comandatuba. Ramal para a praia com entrada da Fazenda Bolandeira, 2 Km ao norte.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"Troca de material.; Arvoreta, aprox. 3,5 m de altura. Folhas ligeiramente aveludadas. Flores amarelo-pálido, perfumadas. Frutos imaturos cor verde-escuro com matizes verde-claro em toda a extensão.; Solo arenoso.",NA,NA,"Dicotyledoneae",NA,NA,NA,"36070","auto",NA,NA,NA,NA
"347","2019-11-13 16:05:05-03","UNISANTA","HUSC","855","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Souza, V.C.","1988","11",NA,"Souza, V.C.","s.n.","1988","11","06","Brasil","São Paulo","Peruíbe","Est. Ecol. Juréia-Guaraú. Praia do Guarauzinho. Próximo ao costão rochoso.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore, 10m alt., pétalas amarelo-ouro, fruto esférico",NA,NA,"Magnoliophyta",NA,NA,NA,"21922","auto",NA,NA,NA,NA
"348","2020-11-12 17:00:12-03","UEL","FUEL","54870","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Verdi, M","2010","05","26","Verdi, M; Souza, NL; Klemz, G; Klettenberg, DH","4501","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada, Interior do fragmento","-48.69","-28.08","-48.69","-28.08","147","147",NA,"FUEL054870",NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-11-12 17:00:12-03","UEL","FUEL","111","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Hatschbach, G","2008","03",NA,"Hatschbach, G","18254",NA,NA,NA,"Brasil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"100","100",NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,"41937","auto",NA,NA,NA,NA
"350","2019-11-01 15:10:01-03","UnB","UB","159749","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Harley, RM; et al.","21448","1980","04","17","Brasil","Bahia",NA,"Basin of the Upper São Francisco River. Ca. 26km NE of Bom Jesus da Lapa on the road to Calderão.","-43.216667","-13.15","-43.216667","-13.15","500","500","Small tree to 4m. weakly. Coriaceous leaves, dark green above, greyish-green beneath. Fruit green, spherical.; Caatinga woodland with nearby marsh.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:10:01-03","UnB","UB","159750","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Grambihier, HG",NA,NA,NA,"Harley, RM; et al.","19084","1977","02","26","Brasil","Bahia",NA,"Lagoa Itaparica 10km West of the São Inácio - Xique-xique road at the turning 13.1km. North of São Inácio.","-42.766667","-11.016667","-42.766667","-11.016667","300","400","Shrub to 3m. with fleshy, soft leaves, bright glossy green above, paler beneath. Fruit green.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:10:01-03","UnB","UB","159752","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Kirkbride Junior, JH","1982",NA,NA,"Carvalho, AM; Projeto Flora Pedra do Cavalo","594","1981","02","19","Brasil","Bahia","Feira de Santana","Rodovia Feira-Rio de Janeiro. km8 Margem do rio Jacuípe.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"Arbusto com ap. 1.5m de altura. Folhas discolor com face ventral escura e lúcida. Flores amarelo pálidas.; Caatinga.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"46325","auto",NA,NA,NA,NA
"353","2019-11-01 15:10:01-03","UnB","UB","159753","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Prado, AL","1984","04","25","Anderson, WR; Stieber, M; Kirkbride Junior, JH","37053","1972","03","16","Brasil","Bahia","Cocos","Espigão Mestre. 6km S of Cocos.","-44.5344009399414","-14.1838998794556",NA,NA,"520","520","Fruto na carpoteca.; Tree ca. 7m tall; fruit green; limestone.; Extensive limestone outcrop. And adjacent pastures.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"199742","auto",NA,NA,NA,NA
"354","2020-08-20 20:39:11-03","UFSC","FLOR","7113","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","selloana","Tocoyena selloana","(Cham. & Schltdl.) K.Schum.","Delprete, P.","1998",NA,NA,"Staviski, M.N.R.; Coeli","684",NA,NA,NA,"Brasil","Alagoas","Barra de São Miguel","Praia do Gunga.","-35.9077987670898","-9.84000015258789",NA,NA,NA,NA,"arbusto, flor creme, Fruto Maduro, preto","FLOR0007113",NA,NA,"Gentianales",NA,NA,"13333","auto",NA,NA,NA,NA
"355","2020-08-20 20:39:11-03","UFSC","FLOR","57571","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","selloana","Tocoyena selloana","(Cham. & Schltdl.) K.Schum.","Daltrini, C.","2007",NA,NA,"Equipe Acaraú","386","2006","07","04","Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,"10","10","árvore, fruto imaturo e verde, altura da planta: 10","FLOR0057571",NA,NA,"Gentianales",NA,NA,"37616","auto",NA,NA,NA,NA
"356","2020-01-31 10:39:29-03","IFAM","EAFM","13502","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowana","Tocoyena sellowana","(Cham. & Schltdl.) K.Schum.","Moura, E.O.","2011","08","27","Moura, E.O.; Costa-Lima, J.L. & São-Mateus, W.M.","17","2011","08","27","Brasil","Rio Grande do Norte","Macaíba","Escola Agrícola de Jundiaí, Mata do Bebo.","-35.353333","-5.892222","-35.353333","-5.892222",NA,NA,"; HABITAT: Floresta Estacional Semidecídua.; DESC: Árvore, cerca de 5 m; folhas com mesmo padrão de coloração para as faces abaxial e adaxial; frutos globosos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-09-17 10:41:34-03","UEPA","MFS","006952","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Oliveira, EVS","2012","01","25","Oliveira, EVS","29","2012","01","25","Brasil","Sergipe","Aracaju","Povoado Mosqueiro, Próximo ao Farol do Mosqueiro. Restinga, solo de areias.","-37.145","-11.128889","-37.145","-11.128889",NA,NA,"Flores grandes e amarelas.","MFS006952","MFS006952 MFS006952_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:18:42-03","IBt","SP","19808","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","25","Pickel, B","636","1924","03","18","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:18:42-03","IBt","SP","262441","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","2002","05","23","Anunciação, EA; Gomes, MZ","303","1993","06","29","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Caminho do Imperador, entre praia do Rio Verde e da Juréia","-47.25","-24.55","-47.25","-24.55",NA,NA,"Árvore ca. 6m alt., frutos imaturos verdes, sementes castanhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:18:42-03","IBt","SP","26540","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","25","Bondar, G","s.n.","1930","08","23","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:18:42-03","IBt","SP","153641","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1984","04","25","Silva, JS","475","1978","05","12","Brasil","Bahia","Pindaí","Ca. de 6 m da Cidade de Pindaí","-42.687198638916","-14.4925003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22802","auto",NA,NA,NA,NA
"362","2019-11-21 10:18:42-03","IBt","SP","216082","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","1995","03","17","Folli, DA","521","1984","10","08","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Estrada Flamengo, ant. X-1, km 6,075, lado esquerdo","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA
"363","2019-11-21 10:18:42-03","IBt","SP","271007","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","2002","05","23","Anunciação, EA; Rossi, L","379","1993","10","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 3m alt., folhas jovens verde claro, agrupadas no ápice dos râmulos, botões verdes",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"364","2019-11-21 10:18:42-03","IBt","SP","338340","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","2002","05","23","Anunciação, EA; Lima, ES","688","1999","01","25","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 10m alt., botões amarelos (botões fixados em FAA para estudo anatômico e folhas em silica gel)",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"365","2019-11-21 10:18:42-03","IBt","SP","338993","S","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Prado, AL","2002","05","23","Anunciação, EA; Lima, ES","689","1999","01","25","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 5m alt., frutos imaturos verdes (frutos fixados em FAA para estudo anatômico)",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
