"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"538","2020-12-11 11:41:47-03","UFMG","BHCB","32553","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schlecht","Sellow, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"BHCB035117",NA,NA,"1852",NA,NA,NA,NA,"Photo Negative Number: 2965","364",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"Typus",NA,NA
"539","2020-12-11 11:41:47-03","UFMG","BHCB","32566","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schlecht","Sellow, F",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"BHCB035087",NA,NA,NA,NA,NA,NA,NA,"Photo Negative Number: 23169","364",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"Typus",NA,NA
"540","2020-12-11 11:41:48-03","UFMG","BHCB","186225","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Bragioni, TLS; Silva, GS; Stehmann, JR","2016","09","12","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha para Macieira","-40.821361","-20.490639","-40.821361","-20.490639","BHCB186225",NA,NA,NA,NA,NA,"1629","1629","Arbusto ca 2m; pétalas amarelas, brácteas bem desenvolvidas.; Trilha para Macieira próximo a curso d'água.","26",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-11 11:41:48-03","UFMG","BHCB","42969","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-12-11 11:41:48-03","UFMG","BHCB","134130","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Hattori, EKO; Rodrigues, IMC; Giacomin, LL; Thode, VA; Stehmann, JR","2009","10","14","Brasil","São Paulo","Santo André","Vila de Paranapiacaba - Estrada para Taquarussu","-47.286111","-23.763611","-47.286111","-23.763611",NA,NA,NA,NA,NA,NA,"929","929","beira de estrada, floresta ombrófila densa; arbusto, ca. 2 m, cálice verde-claro, corola tubulosa verde-claro, lobos creme, frutos imaturos verdes","895",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-12-11 11:41:48-03","UFMG","BHCB","111048","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Carmo, FF","2007","07","12","Brasil","Minas Gerais","Ouro Preto","Serra de Capanema, C1","-43.574306","-20.209861","-43.574306","-20.209861",NA,NA,NA,NA,NA,NA,"1904","1904","Capão. Afloramento de canga","938",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2020-12-11 11:41:48-03","UFMG","BHCB","112649","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Amorim, AMA; Oliveira, RP; Borges, RAX","2007","03","16","Brasil","Bahia","Camacan","RPPN Serra Bonita., 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e torre de transmissão. Floresta ombrófila densa montana","-39.564722","-15.393056","-39.564722","-15.393056",NA,NA,NA,NA,NA,NA,NA,"850","Arbusto ca. 2m alt. Folhas alvo discolores, pecíolo vináceo. Frutos verdes a arroxeados quando maduros. Projeto Mata Atlântica Nordeste.","6932",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2020-12-11 11:41:48-03","UFMG","BHCB","121220","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Krieger, PL","1972","06","21","Brasil","Minas Gerais",NA,"Sítio-Inst. Miss.SMiguel",NA,NA,NA,NA,"BHCB027044",NA,NA,"2015","08","20",NA,NA,"Arbusto. Bracteas creme-esverdeadas. flores em botão.; Mata","s.n.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2020-12-11 11:41:48-03","UFMG","BHCB","129465","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Demuner, V; Cruz, TA; Belisário, AJM","2007","12","10","Brasil","Espírito Santo","Marilândia","Liberdade, Propr.: Sônia (Reinaldo Bautz).","-40.535556","-19.335556","-40.535556","-19.335556",NA,NA,NA,NA,NA,NA,"350","550","Arbusto 2m. Frutos verdes. Interior de mata alterada.","4690",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-12-11 11:41:48-03","UFMG","BHCB","134121","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Hattori, EKO; Rodrigues, IMC; Giacomin, LL; Thode, VA; Stehmann, JR","2009","10","13","Brasil","São Paulo","Santo André","Vila de Paranapiacaba - Trilha do Rio Mogi, nos li","-46.3075","-23.78","-46.3075","-23.78",NA,NA,NA,NA,NA,NA,"802","802","borda de trilha em floresta ombrófila densa; arbusto, 2,5 m, frutos imaturos verdes","886",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-12-11 11:41:48-03","UFMG","BHCB","136447","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","2010","03","11","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Mata na base do Coração.","-41.846806","-20.432111","-41.846806","-20.432111",NA,NA,NA,NA,NA,NA,"1356","1356","Arbusto com 2m alt. Frutos imaturos verdes, com ápice enegrecido, frutos maduros negros. Pedúnculos arroxeados.","519",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-12-11 11:41:48-03","UFMG","BHCB","151130","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Meyer, FS","2008","09","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal","-49.224167","-26.150278","-49.224167","-26.150278",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto 2 m, coletado na orla e sub-bosque da floresta (região de Floresta Ombrófila Densa Montana). Flores com pétalas de coloração amarelo-claro.","795",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-12-11 11:41:48-03","UFMG","BHCB","143738","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Korte, A; Kniess, A","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste","-50.038056","-27.092222","-50.038056","-27.092222","BHCB035794",NA,NA,"2016","04","13","400","400","Florística IFFSC 568; Arbusto, altura 1,5 metros. Flor branca.; Interior do fragmento de Floresta Ombrófila Densa, estágio sucessional médio de regeneração.","1557",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-12-11 11:41:48-03","UFMG","BHCB","147761","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha dos romeiros.","-45.316528","-22.585917","-45.316528","-22.585917",NA,NA,NA,NA,NA,NA,"1630","1630","Arbusto ereto em subosque de floresta ombrófila mista. Frutos negros.","1515",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-12-11 11:41:48-03","UFMG","BHCB","147812","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Stehmann, JR","2011","03","21","Brasil","Minas Gerais","Delfim Moreira","Estrada não pavimentada, que liga a Fazenda Boa Es","-45.326528","-22.59325","-45.326528","-22.59325","BHCB027207",NA,NA,"2011","06",NA,"1682","1682","Arbusto ereto em subosque. Frutos verdes; Em floresta ombrófila mista em regeneração, marginal a estrada","1566",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-12-11 11:41:48-03","UFMG","BHCB","147925","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Fernandes, R; Chaves, C; Hattori, EKO; Vale, AA","2011","03","17","Brasil","Minas Gerais","Delfim Moreira","Serra da Mantiqueira, Fazenda da Onça, trilha do pico do carasco.","-45.338","-22.611972","-45.338","-22.611972",NA,NA,NA,NA,NA,NA,"1853","1853","Campo de altitude, arbusto ereto 1,80 m de altura.","861",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-12-11 11:41:48-03","UFMG","BHCB","150331","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Cielo Filho, R; Pastore, JA; Aguiar, OT; Bueno, DF","2007","08","02","Brasil","São Paulo","Paranapanema","Estação Ecológica, trilha 1","-48.759444","-23.522778","-48.759444","-23.522778","BHCB003133",NA,NA,"2015","08","20",NA,NA,"Arvoreta até 2m de altura, final de floração; Arvoreta até 2m de altura, final de floração","538",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-12-11 11:41:48-03","UFMG","BHCB","150428","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Verdi, M; Caglioni, E; Martins, EM","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte","-49.501667","-27.36","-49.501667","-27.36","BHCB020848",NA,NA,"2010","11","24","708","708","Arbusto; Floresta Ombrófila Densa, estádio de sucessão avançado","5291",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-12-11 11:41:48-03","UFMG","BHCB","150435","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Verdi, M; Martins, EM; Veiga, ON","2010","08","25","Brasil","Paraná","Morretes","Parque Estadual Pico Marumbi, Trilha Noroeste","-48.914722","-25.445","-48.914722","-25.445","BHCB020846",NA,NA,"2010","11","25","854","854","Arbustiva; Interior do fragmento em Floresta Ombrófila Densa, estádio de sucessão avançado","5521",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-12-11 11:41:48-03","UFMG","BHCB","153792","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Lombardi, JA; Saka, MN; Santos, LB","2010","08","17","Brasil","São Paulo","São Lourenço da Serra","Patrimônio Natural Paiol Maria, Reserva particular. Trilha Ibirá-Mirim","-46.941722","-23.824222","-46.941722","-23.824222",NA,NA,NA,NA,NA,NA,"762","809","Trilhas no interior da mata atlântica secundária. Arbusto, ca. 1,5m. Folhas papiráceas. Cálice verde. Corola creme. Frutos imaturos verdes. Duplicatas: 1. Florística vascular não-arbórea da Reserva Particular do Patrimônio Natural Paiol Maria. Coorde","7785",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-12-11 11:41:48-03","UFMG","BHCB","153802","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Lombardi, JA; Saka, MN","2011","06","02","Brasil","São Paulo","São Lourenço da Serra","Patrimônio Natural Paiol Maria, Reserva Particular. Trilha menor perto da sede","-46.941722","-23.824667","-46.941722","-23.824667",NA,NA,NA,NA,NA,NA,"757","757","Trilhas no interior de mata atlântica secundária. Arbusto, ca. 3m. Folhas papiráceas. Flores creme. Duplicatas: 3. Amostra em sílica. Florística vascular não-arbórea da Reserva Particular do Patrimônio Natural Paiol Maria","8539",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-12-11 11:41:48-03","UFMG","BHCB","153903","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Giacomin, LL; Mota, NFO; Pustingue, SRR","2011","12","20","Brasil","Minas Gerais","Caldas","Distrito de Pocinhos do Rio Verde, APA Pedra Branca","-46.369778","-21.979722","-46.369778","-21.979722",NA,NA,NA,NA,NA,NA,"1771","1771","Arbusto escandente em subosque de floresta ombrófila densa alto montana, na face norte do pico, descendo para estrada. Frutos verdes.","1669",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-12-11 11:41:48-03","UFMG","BHCB","169699","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Dias, HM; Silva, AE; Castro, KC; Kunz, SH; Bruno, N","2012","06","11","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó","-42.254167","-20.818333","-42.254167","-20.818333","BHCB014146",NA,NA,"2014","03",NA,NA,NA,"Arbusto com 2 metros de altura com frutos esverdeados com 5 sementes em cada fruto.; Floresta Ombrófila Montana.","692",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-12-11 11:41:48-03","UFMG","BHCB","157331","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","de Azevedo, TIN; de Azevedo, SI","2006","08","03","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Trilha para o ribeirão Varanal.","-50.534222","-24.336861","-50.534222","-24.336861",NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto encontrado na trilha para a nascente do ribeirão Varanal.","562",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-12-11 11:41:48-03","UFMG","BHCB","158598","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Giacomin, LL; Bohs, LA; Gouvêa, YF; Saiter, FZ","2012","06","08","Brasil","Espírito Santo","Santa Teresa","Comunidade de Santo Antônio. Proprieadade do Sr. B, margem da estrada de entrada da propriedade, em fragmento de floresta ombrófila densa","-40.590444","-19.908972","-40.590444","-19.908972",NA,NA,NA,NA,NA,NA,"740","740","Arbusto, 2 m, crescendo à sombra. Flores verdes a amareladas.","1851",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2020-12-11 11:41:48-03","UFMG","BHCB","169819","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Dias, HM; Silva, AE","2012","07","13","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Distrito de Santa Marta","-42.258889","-20.802222","-42.258889","-20.802222","BHCB014405",NA,NA,"2013","03","04",NA,NA,"Arbusto com 3,0 m de altura, com flores creme.","846",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2020-12-11 11:41:48-03","UFMG","BHCB","164422","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Tameirão Neto, E; Mansur, T","2011","02","01","Brasil","Minas Gerais","Caeté",NA,"-43.708056","-20.039167","-43.708056","-20.039167","BHCB037966",NA,NA,"2015","12","28",NA,NA,"Floresta semidecidual.","5229",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-12-11 11:41:48-03","UFMG","BHCB","169818","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Zorzanelli, JPF; Zorzanelli, RF; Castro, KC","2012","09","13","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Santa Marta.","-42.249444","-20.820556","-42.249444","-20.820556","BHCB014404",NA,NA,"2012","09","13",NA,NA,"Erva com cálice verde-claro.","543",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-12-11 11:41:48-03","UFMG","BHCB","1700","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Variedade:longifolium;","s.n.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-11 11:41:48-03","UFMG","BHCB","173318","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Forzza, RC; Amaral, JA","2013","04","20","Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do cruzeiro, floresta ombrófila base de inselbergue.","-40.548056","-19.363889","-40.548056","-19.363889","BHCB018256",NA,NA,"2014","10","03","373","373","Arbusto 1,5m, frutos verdes.","7552",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-11 11:41:48-03","UFMG","BHCB","183167","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Gouvêa, YF","2016","09",NA,"Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, beira de pequeno corrego que atravessa a estrada que leva da portaria Pedra Menina à Macieira.","-41.8215","-20.491139","-41.8215","-20.491139",NA,NA,NA,"2016","09",NA,"1735","1735","Arbusto apoiante ca. 2 m. Brácteas e corolas amareladas.","209",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-12-11 11:41:48-03","UFMG","BHCB","188224","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Gouvêa, YF; Salino, A; Souza, FS; et al.","2017","05","27","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, beira do início da trilha Três Picos.","-44.754444","-22.372778","-44.754444","-22.372778","BHCB188224",NA,NA,"2017","05",NA,"1055","1055","Arbusto ca. 2,5 m. Flores com pétalas e cálice creme-esverdeados.; Floresta Ombrófila Densa Montana alterada.","225",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-11 11:41:48-03","UFMG","BHCB","200582","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Baez, C; Lima, T; Maurenza, D; Fabiano, S","2016","07","19","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Estadual Maciço da Pedra Branca, Bairro da Taquara. Trilha para a Pedra Branca, próximo à casa amarela.","-43.465278","-22.939722","-43.465278","-22.939722","BHCB200582",NA,NA,"2016",NA,NA,"630","630","Arbusto, 2,5 m. Terrícola, semi-umbrófilo. Folhas glabras discolares. Cálice púrpura. Flores alvas. Filetes e estilete alvos. Anteras púrpuras. Estigma verde. Pouco frequente.; Floresta Ombrófila Densa.","615",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-03-10 17:21:23-03","UFMG","BHCB","200590","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Rosa, P; Baez, C; Lima, T; Maurenza, D; Negrão, R; Moraes, L; Moura, A","2016","08","07","Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima, Serra de Macaé de Cima, localidade de Rio Bonito, mata atrás da pousada Etalagem de propriedade de Bruce Leitmann. Início da trilha saindo pelos fundos da pousada. Área de mata secundária, dominada por taq","-42.428611","-22.404722","-42.428611","-22.404722","BHCB200590",NA,NA,"2016",NA,NA,"858","858","Arvoreta, ciófila 1 cm dap., caule esverdeado, inflorescência em caulifloria, verde-clara, corola tubular amarelada. Altura 5 m.; Floresta sombreada secundária com influência de taquara dominante.","866",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-12-11 11:41:48-03","UFMG","BHCB","2809","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Viana, T","1980","04","04","Brasil","Minas Gerais",NA,"Serra do Caraça.",NA,NA,NA,NA,"BHCB047579",NA,NA,"2004","09","10",NA,NA,"terrestre;arbusto;","41",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-12-11 11:41:48-03","UFMG","BHCB","32554","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Schotl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BHCB035118",NA,NA,"1828",NA,NA,NA,NA,"Photo Negative Number: 33023","s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Typus",NA,NA
"574","2020-12-11 11:41:48-03","UFMG","BHCB","35306","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-12-11 11:41:48-03","UFMG","BHCB","35309","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-12-11 11:41:48-03","UFMG","BHCB","43033","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-11 11:41:48-03","UFMG","BHCB","43344","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-11 11:41:48-03","UFMG","BHCB","47412","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-11 11:41:48-03","UFMG","BHCB","48092","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Lombardi, JA","1999","07","10","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro.","-42.483333","-20.716111","-42.483333","-20.716111",NA,NA,NA,NA,NA,NA,"1400","1400","Mata atlântica em diversos graus de perturbação, beira córrego. 20º42'58-20º43'19S 42º29'09-42º29'02W. Arbusto, ca. 2,0 m. Folhas papiráceas, brácteas e flores amarelo-limão.","s.n.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-11 11:41:48-03","UFMG","BHCB","49663","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
