"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","515387","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata","(Vogel) H.S.Irwin & Barneby",NA,"G. G. Hatschbach","39396","1977","01","11","Brazil","Goiás","Posse","-46.3692","-14.0933",NA,NA,NA,NA,"NY00515387","NY00515387_01","Nova Vista",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71364' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","striata",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","582955","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans","(Nees) H.S.Irwin & Barneby",NA,"L. R. Noblick","4294","1985","08","14","Brazil","Bahia","Ipecaetá","-39.28","-12.33",NA,NA,NA,NA,"NY00582955","NY00582955_01","Fazenda Riacho, Serra Orobozinho, ca. 1 km. da cidade",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574365' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","micans",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00980222","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","H. S. Irwin; R. C. Barneby","H. S. Irwin","20710","1968","02","23","Brazil","Minas Gerais",NA,"-43.55","-18.55",NA,NA,"1200","1200","NY00980222","NY00980222_01","Serra do Espinhaço, at Lapinha, ca. 18km N. of Sêrro on road (MG 2) to Diamantina.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092569' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00980270","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"H. S. Irwin","2375","1959","01","05","Brazil","Minas Gerais","Belo Horizonte","-43.9378","-19.9208",NA,NA,NA,NA,"NY00980270","NY00980270_01","Municipal Park, Belo Horizonte",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092610' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","582931","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans","(Nees) H.S.Irwin & Barneby","R. C. Barneby","G. Martinelli","5170","1978","10","26","Brazil","Bahia","Jacobina","-40.5181","-11.1808",NA,NA,"600","700","NY00582931","NY00582931_01","Serra do Tombador",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574346' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","micans",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00980275","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","G. Davidse","11443","1976","03","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"800","800","NY00980275","NY00980275_01","Ca. 19 km S of the intersection of Highways BR-116 and BR-262, just N of the village of São João do Manhuaçu",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092619' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00980241","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","G. G. Hatschbach","42933","1980","03","26","Brazil","Minas Gerais","São Gonçalo do Abaeté","-45.8331","-18.3383",NA,NA,NA,NA,"NY00980241","NY00980241_01","Varzeão",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092546' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00980319","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"H. S. Irwin","18254","1966","07","16","Brazil","Distrito Federal","Brasília","-47.8","-16.05",NA,NA,NA,NA,"NY00980319","NY00980319_01","30 km S. of Brasília, D.F., on road to Belo Horizonte.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092675' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00980316","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"Y. E. J. Mexia","4398","1930","02","25","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,"680","680","NY00980316","NY00980316_01","Agricultural College lands, near western boundary",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092630' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00980294","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","C. V. Mendonca","208","1992","02","23","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00980294","NY00980294_01","Piedade, Caratinga",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092623' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","582965","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","A. Euponino","235","1972","02","21","Brazil","Bahia","Santa Cruz Cabrália","-39.1815805","-16.3721094",NA,NA,NA,NA,"NY00582965","NY00582965_01","R. B. Pau-Brasil",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200801' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00980514","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","J. H. Kirkbride Jr.","3128","1980","01","25","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY00980514","NY00980514_01","No estacionamento de Clube do Servidor Público Civil, L4",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1094214' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-27 19:39:00-03","NY","NYBG","515368","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera",NA,"R. C. Barneby","O. Murguia","334","1989","04","22","Bolivia","Chuquisaca",NA,NA,NA,NA,NA,"1130","1130","NY00515368","NY00515368_01","Prov. Hernando Siles",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=751694' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1746032","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera quadrifoliolata","(Pittier) H.S.Irwin & Barneby","R. C. Barneby","S. Elcoro","535","1990","01",NA,"Venezuela","Bolívar","Sucre",NA,NA,NA,NA,"50",NA,"NY01746032","NY01746032_01","Maripa",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1954899' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","quadrifoliolata",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","582991","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera pudibunda","(Benth.) H.S.Irwin & Barneby","R. C. Barneby","H. da S. Brito","312","1991","05","31","Brazil","Bahia","Xique-Xique","-42.7308","-10.8219",NA,NA,NA,NA,"NY00582991","NY00582991_01","Km 27 da Rodovia que liga Xique-Xique/Irecê",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=751687' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","pudibunda",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1746036","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera quadrifoliolata","(Pittier) H.S.Irwin & Barneby",NA,"F. Tamayo","3793","1950","09","26","Venezuela","Lara",NA,NA,NA,NA,NA,NA,NA,"NY01746036","NY01746036_01","Quebrada Las Guardias. Quibor",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1954961' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","quadrifoliolata",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00980274","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","A. E. Brina","s.n.","1996","03","02","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00980274","NY00980274_01","APA Carste de Lagoa Santa, Matozinho, fazenda Cauaia",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092618' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","582914","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera","(DC. ex Collad.) H.S.Irwin & Barneby",NA,"T. Peckolt","218",NA,NA,NA,"Brazil","Rio de Janeiro","Cantagalo","-42.3681","-21.9811",NA,NA,NA,NA,"NY00582914","NY00582914_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=740897' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","macranthera",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00980244","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"W. R. Anderson","11581","1975","02","25","Brazil","Minas Gerais","Diamantina","-43.6167","-18.1333",NA,NA,"1100","1100","NY00980244","NY00980244_01","Steep-sided valley of Biribiri",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092552' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1746019","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"P. C. Porto","1762","1918",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"NY01746019","NY01746019_01","Itatiaia, Monte Serrat",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1954740' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","515369","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata","(Vogel) H.S.Irwin & Barneby",NA,"G. G. Hatschbach","39507","1977","01","14","Brazil","Bahia","Cristópolis","-44.42","-12.23",NA,NA,NA,NA,"NY00515369","NY00515369_01","Rod. BR 242",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71356' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","striata",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00980344","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"H. S. Irwin","18246","1966","07","16","Brazil","Distrito Federal","Brasília","-47.8","-16.05",NA,NA,NA,NA,"NY00980344","NY00980344_01","30 km S. of Brasília, D.F., on road to Belo Horizonte.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092679' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00980315","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","L. V. Costa","s.n.","1995","02","22","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00980315","NY00980315_01","Parque Estadual do Rio Doce, Marliéria. Entre o viveiro e a delegacia",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092625' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","515366","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S.Irwin & Barneby",NA,"A. B. Marcon","166","1996","03","31","Brazil","Pernambuco","Floresta","-38.5683","-8.6011",NA,NA,NA,NA,"NY00515366","NY00515366_01","Distrito de Inajá, Reserva Biológica de Serra Negra",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=751705' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1746017","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"C. Lage","81423","1936","04","11","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"NY01746017","NY01746017_01","Horto Florestal do Rio Janeiro",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1954738' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01132052","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S.Irwin & Barneby",NA,"H. C. de Lima","6419","2007","03","04","Brazil","Rio de Janeiro","Petrópolis","-43.1553","-22.4236",NA,NA,"800","800","NY01132052","NY01132052_01","Itaipava, Vale do Sossego, próximo à Rua D.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288108' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00980220","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"W. R. Anderson","11522","1975","02","22","Brazil","Minas Gerais","Felixlândia","-44.7012","-18.75",NA,NA,"750","750","NY00980220","NY00980220_01","30 km W of Curvelo",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092553' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","03687165","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S.Irwin & Barneby",NA,"L. Nusbaumer","4243","2014","10","28","Brazil","Alagoas","Quebrangulo","-36.448453","-9.234804",NA,NA,"650",NA,"NY03687165","NY03687165_01","Reserva Biológica da Pedra Talhada. localité de Quebrangulo",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952276' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","515382","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata","(Vogel) H.S.Irwin & Barneby",NA,"R. S. Pinheiro","89","1966","03","11","Brazil","Bahia","Jequié","-40.0833","-13.8578",NA,NA,NA,NA,"NY00515382","NY00515382_01","Folha SD-24 (14-40a).",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71363' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","striata",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","515378","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera striata","(Vogel) H.S.Irwin & Barneby",NA,"J. N. Rose","19856","1915","06","09","Brazil","Bahia","Queimadas","-39.6264","-10.9783",NA,NA,NA,NA,"NY00515378","NY00515378_01",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=71362' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","striata",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","582958","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans","(Nees) H.S.Irwin & Barneby","R. C. Barneby","S. Tsugaru","B-1239","1987","08","28","Brazil","Rio Grande do Norte",NA,NA,NA,NA,NA,NA,NA,"NY00582958","NY00582958_01","Near Riachuelo, 60 Km. W from Natal, along the Rt. BR-304",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=574372' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","micans",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","582933","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S.Irwin & Barneby","R. C. Barneby","G. G. Hatschbach","67632","1998","03","11","Brazil","Bahia","Boquira","-42.73","-12.82",NA,NA,NA,NA,"NY00582933","NY00582933_01","Serra Geral, Serra do Brejo Grande",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=43655' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00980245","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"W. R. Anderson","8973","1973","04","15","Brazil","Minas Gerais",NA,"-43.56681","-18.16389",NA,NA,NA,NA,"NY00980245","NY00980245_01","Serra do Espinhaço, 10 km by road SW of Rio Jequití and Mendanha on road to Diamantina",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092554' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02694661","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera","(DC. ex Collad.) H.S.Irwin & Barneby","L.A. Gomes","L.A. Gomes","960","2012","12","07","Brazil","Sergipe","Siriri","-37.100417","-10.507944",NA,NA,NA,NA,"NY02694661","NY02694661_01","Mata do Cipó. Borda de mata.",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953020' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00980347","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","B. A. S. Pereira","B. A. S. Pereira","1525","1991","02","23","Brazil","Goiás","Alto Paraíso de Goiás","-47.5097","-14.1325",NA,NA,NA,NA,"NY00980347","NY00980347_01","Rodovia para Colinas do Sul. Fazenda Salto",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092691' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00980267","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby",NA,"H. S. Irwin","2615","1959","02","09","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00980267","NY00980267_01","130 km S. of Paracatú on road to Patos de Minas",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1092606' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Fabales","South America","sheet","nervosa",NA,NA,NA,NA,NA,NA,NA,NA
