"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"247","2019-10-07 09:36:48-03","UEFS","HUEFS","6099","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Queiroz, L.P.de","843","1984","09","30",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"HUEFS0006099","HUEFS0006099",NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-10-07 09:36:48-03","UEFS","HUEFS","15228","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Bautista, H.P.","1172","1984","06","06",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"HUEFS0015228","HUEFS0015228",NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-10-07 09:36:48-03","UEFS","HUEFS","33401","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Viana, B.F.","49","1996","01","10",NA,"Brasil","Bahia","Salvador","Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,"Dunas.","HUEFS0033401","HUEFS0033401 HUEFS0033401_01",NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-10-07 09:36:48-03","UEFS","HUEFS","49739","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Souza, P.de","ALCB20768","1978","11","06",NA,"Brasil","Bahia","Salvador","Dunas das proximidades de Itapoan e Aeroporto.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"HUEFS0049739","HUEFS0049739",NA,"26018","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-10-07 09:36:48-03","UEFS","HUEFS","185164","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Miranda, A.M.","5847","2008","12","01",NA,"Brasil","Bahia","Mata de São João","Próximo ao antigo aeroporto.","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Restinga.","HUEFS0185164","HUEFS0185164",NA,"47329","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-10-07 09:36:48-03","UEFS","HUEFS","44993","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Miranda, A.M.","6513","2012","06","12",NA,"Brasil","Bahia","Mata de São João","Restinga.","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"HUEFS0044993","HUEFS0044993",NA,"47329","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-10-07 09:36:48-03","UEFS","HUEFS","10017","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Queiroz, L.P.de","2524","1991","12","02",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,NA,"HUEFS0010017","HUEFS0010017",NA,NA,NA,"Rosanae","38W21'","12S56'",NA,NA,NA,NA,NA,NA
"254","2021-03-04 11:17:48-03","UEFS","HUEFS","101618","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","L.P.de Queiroz","Santos, A.K.A.","473","2005","11","18",NA,"Brasil","Bahia","Mata de São João","Imbassaí.","-37.961944","-12.474444","36","36",NA,"Área de restinga, substrato arenoso.","HUEFS0101618","HUEFS0101618",NA,NA,NA,"Rosanae","37W57'43''","12S28'28''","2005","12",NA,NA,NA,NA
"255","2019-10-07 09:36:48-03","UEFS","HUEFS","102594","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","L.P.de Queiroz","Oliveira-Rebouças, P.","21","2005","09","25",NA,"Brasil","Bahia",NA,NA,"-37.934722","-12.440556",NA,NA,NA,NA,"HUEFS0102594","HUEFS0102594",NA,NA,NA,"Rosanae","37W56'5''","12S26'26''","2005","11",NA,NA,NA,NA
"256","2019-10-07 09:36:48-03","UEFS","HUEFS","127324","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Ribeiro, T.","455","2004","04","12",NA,"Brasil","Bahia","Mata de São João","Linha verde, 1 Km depois da entrada da praia do Forte a Diogo.","-38.011389","-12.560278",NA,NA,NA,"Restinga.","HUEFS0127324","HUEFS0127324",NA,NA,NA,"Rosanae","38W0'41''","12S33'37''",NA,NA,NA,NA,NA,NA
"257","2019-10-07 09:36:48-03","UEFS","HUEFS","127420","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Jost, T.","642","2004","04","19",NA,"Brasil","Bahia","Jandaíra","Estrada que liga Costa Azul à empresa Lusomar, viveiro de camarões.","-37.483611","-11.661667",NA,NA,NA,"Restinga.","HUEFS0127420","HUEFS0127420",NA,NA,NA,"Rosanae","37W29'1''","11S39'42''",NA,NA,NA,NA,NA,NA
"258","2019-10-07 09:36:48-03","UEFS","HUEFS","137","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Noblick, L.R.","16365","1980","01",NA,NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,NA,NA,"HUEFS0000137","HUEFS0000137",NA,NA,NA,"Rosanae","38W21'","12S56'",NA,NA,NA,NA,NA,NA
"259","2019-10-07 09:36:48-03","UEFS","HUEFS","105530","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","L.P.de Queiroz","Cardoso, D.","1086","2006","02","04",NA,"Brasil","Bahia","Camaçari","Arembepe. Condomínio Laguna.","-38.35","-12.933333","2","9",NA,"Restinga arbórea com áreas alagadas e áreas herbáceo-arbustiva em solo arenoso.","HUEFS0105530","HUEFS0105530",NA,NA,NA,"Rosanae","38W21'","12S56'","2006","02",NA,NA,NA,NA
"260","2019-10-07 09:36:48-03","UEFS","HUEFS","105468","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","L.P.de Queiroz","Cardoso, D.","1024","2006","02","03",NA,"Brasil","Bahia","Camaçari","Arembepe. Condomínio Laguna.","-38.35","-12.933333","2","9",NA,"Fragmentos de restinga arbórea com áreas abertas em solo bastante arenoso.","HUEFS0105468","HUEFS0105468",NA,NA,NA,"Rosanae","38W21'","12S56'","2006","02",NA,NA,NA,NA
"261","2019-10-07 09:36:48-03","UEFS","HUEFS","168579","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Matos, E.N.de","3433","2012","04","15",NA,"Brasil","Bahia","Vera Cruz","Catu","-38.785","-13.096111",NA,NA,NA,"Restinga arbustiva e Moitas.","HUEFS0168579","HUEFS0168579",NA,NA,NA,"Rosanae","38W47'6''","13S5'46''",NA,NA,NA,NA,NA,NA
"262","2019-10-07 09:36:48-03","UEFS","HUEFS","183003","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Matos, E.N.de","229","2011","07","25",NA,"Brasil","Bahia","Jandaíra","Faz. INVISA..","-37.458333","-11.612778",NA,NA,NA,"Campestre e moitas.","HUEFS0183003","HUEFS0183003",NA,NA,NA,"Rosanae","37W27'30''","11S36'46''",NA,NA,NA,NA,NA,NA
"263","2019-10-07 09:36:48-03","UEFS","HUEFS","183004","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Matos, E.N.de","297","2011","07","29",NA,"Brasil","Bahia","Conde","Faz. Cezo.","-37.597222","-11.889722",NA,NA,NA,"Arbustiva.","HUEFS0183004","HUEFS0183004",NA,NA,NA,"Rosanae","37W35'50''","11S53'23''",NA,NA,NA,NA,NA,NA
"264","2019-10-07 09:36:48-03","UEFS","HUEFS","183007","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Matos, E.N.de","795","2011","11","18",NA,"Brasil","Bahia","Mata de São João","Porto Sauípe.","-37.903889","-12.399444",NA,NA,NA,"Arbustiva.","HUEFS0183007","HUEFS0183007",NA,NA,NA,"Rosanae","37W54'14''","12S23'58''",NA,NA,NA,NA,NA,NA
"265","2019-10-07 09:36:48-03","UEFS","HUEFS","183008","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Matos, E.N.de","804","2011","11","20",NA,"Brasil","Bahia","Entre Rios","Alto do Curuí-Subaúma.","-37.789722","-12.251944",NA,NA,NA,"Arbustiva.","HUEFS0183008","HUEFS0183008",NA,NA,NA,"Rosanae","37W47'23''","12S15'7''",NA,NA,NA,NA,NA,NA
"266","2019-10-07 09:36:48-03","UEFS","HUEFS","188643","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Matos, E.N.de","1751","2011","11","23",NA,"Brasil","Bahia","Entre Rios","Subaúma-Cruiri","-37.804722","-12.273056",NA,NA,NA,"Restinga. Floresta.","HUEFS0188643","HUEFS0188643",NA,NA,NA,"Rosanae","37W48'17''","12S16'23''",NA,NA,NA,NA,NA,NA
"267","2019-10-07 09:36:48-03","UEFS","HUEFS","240825","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Fernandes, M.F.","478",NA,NA,NA,NA,"Brasil","Bahia","Maraú","Antiga estrada Maraú-Itacaré.","-39.014167","-14.225278",NA,NA,NA,"Floresta","HUEFS0240825",NA,NA,NA,NA,"Rosanae","39W0'51''","14S13'31''",NA,NA,NA,NA,NA,NA
"268","2019-10-07 09:36:48-03","UEFS","HUEFS","32385","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Thomas, W.W.",NA,"1988","02","20",NA,"Brasil","Bahia","Santa Cruz Cabrália","15-20km N of Porto Seguro and 1,5km W of road to Sta. Cruz da Cabralia.","-39.083333","-16.333333",NA,NA,NA,"Restinga forest and open restinga.","HUEFS0032385","HUEFS0032385","Parátipo",NA,NA,"Rosanae","39W5'","16S20'",NA,NA,NA,NA,NA,NA
"269","2019-10-07 09:36:48-03","UEFS","HUEFS","50758","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Santana, D.L.","80","2000","05","11",NA,"Brasil","Bahia","Conde","Barra do Itariri (Farol).","-37.6","-11.8",NA,NA,NA,"Área antropizada.","HUEFS0050758","HUEFS0050758",NA,NA,NA,"Rosanae","37W36'","11S48'",NA,NA,NA,NA,NA,NA
"270","2019-10-07 09:36:48-03","UEFS","HUEFS","77499","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Souza, E.R.de","452","2004","01","21",NA,"Brasil","Bahia","Entre Rios","Litoral Norte.","-37.831389","-12.316389","25","25",NA,NA,"HUEFS0077499","HUEFS0077499",NA,NA,NA,"Rosanae","37W49'53''","12S18'59''",NA,NA,NA,NA,NA,NA
"271","2019-10-07 09:36:48-03","UEFS","HUEFS","78042","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Santos, A.K.A.","242","2004","01","22",NA,"Brasil","Bahia","Mata de São João","Dunas do Diogo.","-37.936944","-12.46","42","42",NA,"Restinga herbácea.","HUEFS0078042","HUEFS0078042",NA,NA,NA,"Rosanae","37W56'13''","12S27'36''",NA,NA,NA,NA,NA,NA
"272","2019-10-07 09:36:48-03","UEFS","HUEFS","78184","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Macedo, G.E.L.","428","2004","01","22",NA,"Brasil","Bahia","Mata de São João","Imbassaí, Rua do Meio.","-37.940278","-12.458611",NA,NA,NA,"Restinga.","HUEFS0078184","HUEFS0078184",NA,NA,NA,"Rosanae","37W56'25''","12S27'31''",NA,NA,NA,NA,NA,NA
"273","2019-10-07 09:36:48-03","UEFS","HUEFS","9988","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Queiroz, L.P.de","2495","1991","10","30",NA,"Brasil","Bahia","Salvador","Dunas de Itapuã, próximo ao Condomínio Alameda da Praia, arredores da Lagoa do Urubu.","-38.35","-12.933333",NA,NA,NA,"Vegetação emmoitas arbustivas sobre dunas arenosas.","HUEFS0009988","HUEFS0009988",NA,NA,NA,"Rosanae","38W21'","12S56'",NA,NA,NA,NA,NA,NA
"274","2019-10-07 09:36:48-03","UEFS","HUEFS","42909","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","V.A.de O.Dittrich","Fonseca, M.R.","244","1997","11","23",NA,"Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"HUEFS0042909","HUEFS0042909",NA,"52418","auto","Rosanae",NA,NA,"2009","07",NA,NA,NA,NA
"275","2019-10-07 09:36:48-03","UEFS","HUEFS","149962","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","A.M.Miranda","Miranda, A.M.","5850","2008","12","01",NA,"Brasil","Bahia","Mata de São João","Próximo ao antigo aeroporto.","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Restinga.","HUEFS0149962","HUEFS0149962",NA,"47329","auto","Rosanae",NA,NA,"2009",NA,NA,NA,NA,NA
"276","2015-04-20 13:01:09-03","F","FMNH-SEEDPLANTS","V0307200F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0307200F","V0307200F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"277","2015-04-20 13:01:09-03","F","FMNH-SEEDPLANTS","V0307201F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0307201F","V0307201F_01",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-01-25 15:34:19-02","IAC","IAC","43691","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","F. França & E. de Melo","F. França & E. Melo","1134","1995","03","24",NA,"Brasil","Bahia","Entre Rios",NA,"-38.0844","-11.9419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.0844","-11.9419","2002","04","24",NA,NA,NA
"279","2020-07-23 12:01:12-03","CEPLAC","CEPEC","41304","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","L. A. Mattos-Silva","2191","1987","04","28",NA,"Brasil","Bahia","ITACARÉ","Rod. Itacare/Ubaitaba (BA-654), prox. a antiga Barragem. Coletas no Km 6.","-39.033333","-14.3",NA,NA,NA,NA,NA,NA,"Paratipo",NA,NA,NA,"39W2'0","14S18'0",NA,NA,NA,"30/12/1990",NA,NA
"280","2020-07-23 12:01:12-03","CEPLAC","CEPEC","61006","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"J. R. Pirani","J. R. Pirani","2757","1993","02","08",NA,"Brasil","Bahia","PORTO SEGURO","1,5Km ao N estr. N. S. D'Ajuda/P. Seguro.","-39","-16.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W0'","16S14'",NA,NA,NA,"30/12/1993",NA,NA
"281","2020-07-23 12:01:12-03","CEPLAC","CEPEC","15516","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","S. A. Mori","10909","1980","05","30",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","2-4Km a W da cidade, pela estrada antiga.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"Paratipo","49584","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1990",NA,NA
"282","2020-07-23 12:01:12-03","CEPLAC","CEPEC","101391","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","R. M. Harley","18116","1977","01","20",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Biológica do Pau-brasil (CEPLAC). 17Km ao W de Porto Seguro Rod. Para Eunápolis.","-39.183333","-16.4",NA,NA,NA,NA,NA,NA,"Paratipo",NA,NA,NA,"39W11'","16S24'",NA,NA,NA,"30/04/2003",NA,NA
"283","2020-07-23 12:01:12-03","CEPLAC","CEPEC","105385","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"R. de O. Perdiz","T. Jost","101","1995","08","25",NA,"Brasil","Bahia","esplanada","Palame, Lagoa Redonda do Panela.","-37.751389","-12.145556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37W45'5","12S8'44",NA,NA,NA,"30/05/2011",NA,NA
"284","2020-07-23 12:01:12-03","CEPLAC","CEPEC","105773","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"M. L. Guedes","D. Rigueira",NA,"2003","09","08",NA,"Brasil","Bahia","CAIRÚ","Litoral Sul. Garapuá.","-39.035833","-13.4925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'9","13S29'33",NA,NA,NA,"30/12/2003",NA,NA
"285","2020-07-23 12:01:12-03","CEPLAC","CEPEC","36426","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","T. Plowman","13915","1996","03","28",NA,"Brasil","Bahia","SALVADOR","Ao longo da Rod. (Av. O. Mangabeira=BA-033), Itapua/Aeroporto Dois de Julho.","-39.35","-12.916667",NA,NA,NA,NA,NA,NA,"Paratipo",NA,NA,NA,"39W21'0","12S55'0",NA,NA,NA,"30/12/1991",NA,NA
"286","2020-07-23 12:01:12-03","CEPLAC","CEPEC","21132","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","R. M. Harley","18116","1999","04","24",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Biológica do Pau-brasil (CEPLAC). 17Km a W Porto Seguro, Rod. Para Eunapolis.","-39.183333","-16.4",NA,NA,NA,NA,NA,NA,"Paratipo",NA,NA,NA,"39W11'0","16S24'0",NA,NA,NA,"30/12/1991",NA,NA
"287","2020-07-23 12:01:12-03","CEPLAC","CEPEC","34433","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","H. P. Bautista","826","1978","11","17",NA,"Brasil","Bahia","CAMAÇARÍ","BA-099 (estrada do coco). Guarajuba. Reserva Ecologica.","-38.066667","-12.633333",NA,NA,NA,NA,NA,NA,"Paratipo",NA,NA,NA,"38W4'0","12S38'0",NA,NA,NA,"30/12/1991",NA,NA
"288","2020-07-23 12:01:12-03","CEPLAC","CEPEC","36733","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","D. C. Daly","4063","1985","01","12",NA,"Brasil","Bahia","BELMONTE","Estação Experimental Gregório Bondar (EGREB), Km 47 Rod. Itapebi/Belmonte. 7Km a E de Barrolândia.","-39","-16.233333",NA,NA,NA,NA,NA,NA,"Holótipo",NA,NA,NA,"39W0'0","16S14'0",NA,NA,NA,"30/12/1990",NA,NA
"289","2020-07-23 12:01:12-03","CEPLAC","CEPEC","75471","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"C. M.- Neto","M. M. Arbo","7168","1997","01","14",NA,"Brasil","Bahia","VALENÇA","Caminho a Guaibim, a 6Km da Rod. Valença/Nazaré, 1Km a esquerda.","-39.041667","-13.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W2'30","13S19'",NA,NA,NA,"07/07/2005",NA,NA
"290","2020-07-23 12:01:12-03","CEPLAC","CEPEC","91945","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"M. L. Guedes","D. L. Santana","80","2000","05","11",NA,"Brasil","Bahia","conde","Bara do Itariri (Farol).","-37.6","-11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37W36'0","11S48'0",NA,NA,NA,"30/08/2000",NA,NA
"291","2020-07-23 12:01:12-03","CEPLAC","CEPEC","35725","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","T. S. dos Santos","3945","1970","05","15",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,"Paratipo","61245","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1991",NA,NA
"292","2020-07-23 12:01:12-03","CEPLAC","CEPEC","41402","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"R. de O. Perdiz","M. L. Guedes","1049","1986","05","12",NA,"Brasil","Bahia","SALVADOR","Dunas do Aeroporto.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA
"293","2020-07-23 12:01:12-03","CEPLAC","CEPEC","18341","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","S. A. Mori","13019","1979","11","27",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Entre Santa Cruz e Porto Seguro, a 15Km de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"Paratipo","49584","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1990",NA,NA
"294","2020-07-23 12:01:12-03","CEPLAC","CEPEC","3861","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"P. Fiaschi","R. P. Belém","2769","1966","10","31",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Sem informação.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"Paratipo","49584","auto",NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA
"295","2020-07-23 12:01:12-03","CEPLAC","CEPEC","54819","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"SpeciesLink network","A. M. de Carvalho","3818","1992","02","22",NA,"Brasil","Bahia","UNA","Ca. 3Km SW da sede do município. Entrada para o Distrito de Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,"Amostra de madeira. Na carpoteca <ll>dwc_commonname:</ll> Amescla",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA
"296","2020-07-23 12:01:12-03","CEPLAC","CEPEC","4119","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","R. P. Belém","3189","1976","09","22",NA,"Brasil","Bahia","MARAÚ","Sem informação.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,NA,"Paratipo","47076","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1991",NA,NA
"297","2020-07-23 12:01:12-03","CEPLAC","CEPEC","17912","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"R. de O. Perdiz","J. da S. Araújo","85","1976","10","17",NA,"Brasil","Bahia","SALVADOR","Dunas do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA
"298","2020-07-23 12:01:12-03","CEPLAC","CEPEC","22768","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"R. de O. Perdiz","J. da S. Araújo","85","1976","10","17",NA,"Brasil","Bahia","SALVADOR","Dunas do Abaeté.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,"30/05/2011",NA,NA
"299","2020-07-23 12:01:12-03","CEPLAC","CEPEC","130297","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"P. A. Athayde","P. A. Athayde",NA,"1961","03","01",NA,"Brasil","Bahia","SALVADOR","Itapuã. Região de Dunas.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,"Paratipo","26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-23 12:01:12-03","CEPLAC","CEPEC","55430","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","S. A. Mori","13019","1979","11","27",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Entre Santa Cruz e Porto seguro, a 15Km de Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"Paratipo","49584","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1991",NA,NA
"301","2020-07-23 12:01:12-03","CEPLAC","CEPEC","17856","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"R. de O. Perdiz","J. da S. Araújo","122","1977","01","25",NA,"Brasil","Bahia","SALVADOR","Dunas existentes entre Itapuã e o Aeroporto, próx. Ao Loteamento Alamedas da Praia.","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,"30/04/2013",NA,NA
"302","2020-07-23 12:01:12-03","CEPLAC","CEPEC","27660","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum",NA,"D. Daly","S. A. Mori","13827","1981","04","29",NA,"Brasil","Bahia","UNA","Arredores Fazs. Maruim/Dois de Julho. 33Km ao SW Olivenca, Rod. para Buerarema.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,"Paratipo","36070","auto",NA,"0W0'0","0S0'0",NA,NA,NA,"30/12/1990",NA,NA
