FID,family,specie,Comparação,id,inst_code,col_code,catalog_n,recordedby,record_n,year,month,day,state,city,locality,longitude,latitude,precision,protocol,categoria,projeto
6097,ORCHIDACEAE,Cirrhaea dependens,,54c7cab760a0e, ,SP,6073,"Gehrt, A.",s.n.,1921,12,12,SP,Santo André,"E.B. do Alto da Serra de Paranapiacaba-Alto da Serra Cultivada em São Paulo (Butantan), nas estufas do Horto Oswaldo Cruz",-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6098,ORCHIDACEAE,Cirrhaea dependens,,54c7cab760a8a, ,UEC,128506,"Pansarin, E.R.",926,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido bairro Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6099,ORCHIDACEAE,Cirrhaea fuscolutea,,54c7cab760c00, ,SP,9473,"Hoehne, F.C.",s.n.,1924,1,1,SP,Santo André,"E.B. do Alto da Serra de Paranapiacaba-Alto da Serra Cultivada em São Paulo (Butantan), nas estufas do Horto Oswaldo Cruz",-46.413092,-23.807015, , ,EN,Livro Vermelho 2013
6100,ORCHIDACEAE,Cirrhaea longiracemosa,,54c7cb38cd228, ,NYBG,414838,F. C. Hoehne,24486,1930,12,0,SP,Sao Paulo, ,-46.593792,-23.517736, , ,VU,Livro Vermelho 2013
6101,ORCHIDACEAE,Cleistes gracilis,,54c7cab762483, ,UEC,134131,"Pansarin, E.R.",1123,0,0,0,SP,Atibaia,Pedra Grande-Nas Ilhas de Vegetação.,-46.52844,-23.167878, , ,LC,Livro Vermelho 2013
6102,ORCHIDACEAE,Cleistes gracilis,,54c7cab762506, ,UEC,129081,"Pansarin, E.R.",963,0,0,0,SP,Atibaia,Pedra Grande,-46.52844,-23.167878, , ,LC,Livro Vermelho 2013
6103,ORCHIDACEAE,Cleistes gracilis,,54c7cab76258a, ,SP,29007,"Brade, A.C.",6230,1913,3,30,SP,São Paulo,Jaraguá-Campo no cume,-46.765896,-23.454358, , ,LC,Livro Vermelho 2013
6104,ORCHIDACEAE,Cleistes gracilis,,54c7cab762608, ,SP,29009,"Hoehne, F.C.",s.n.,1929,2,5,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6105,ORCHIDACEAE,Cleistes gracilis,,54c7cab762685, ,SP,170304,"Handro, O.",2032,1968,3,4,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba-linha São Paulo-Santos,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6106,ORCHIDACEAE,Cleistes gracilis,,54c7cab762703, ,SP,5356,"Gehrt, A.",s.n.,1921,3,7,SP,Santo André,"Alto da Serra, Estação Biológica",-46.421249,-23.791604, , ,LC,Livro Vermelho 2013
6107,ORCHIDACEAE,Cleistes gracilis,,54c7cab762782, ,SP,5996,"Hoehne, F.C.",s.n.,1923,3,21,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6108,ORCHIDACEAE,Cleistes gracilis,,54c7cab7627ff, ,SPSF,39454,C. de Moura & O. T. Aguiar & F. A. R. D. P. Arzolla & F.E.S.P.Vilela,166,2008,2,28,SP,Mairiporã,"P.E.Cantareira, HortolÃ¢ndia",-46.536944,-23.365278, , ,LC,Livro Vermelho 2013
6109,ORCHIDACEAE,Cleistes gracilis,,54c7cab762887, ,UEC,122527,"Pansarin, E.R.",908,0,0,0,SP,Atibaia,Pedra Grande,-46.52844,-23.167878, , ,LC,Livro Vermelho 2013
6110,ORCHIDACEAE,Cleistes gracilis,,54c7cb39c7e63, ,NYBG,414844,A. Gehrt,5356,1921,3,7,SP,Sao Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6111,ORCHIDACEAE,Cleistes gracilis,,54c7cb3ad11d9, ,RB,247533,"Toledo, C.B.",512,1913,3,0,SP, ,Morro de Jaraguá.,-46.765896,-23.454358, , ,LC,Livro Vermelho 2013
6112,ORCHIDACEAE,Cleistes gracilis,,54c7cb768e28b, ,SP, ,F. Vinhos & V. T. Rodrigues,12,2004,4,24,SP,Salesópolis,Morro da Petrobrás,-45.842266,-23.558466, , ,LC,Livro Vermelho 2013
6113,ORCHIDACEAE,Cleistes libonii,,54c7cab763074, ,ESA,76093,"Meireles, L.D. GonÃ§alves, A.P.S., Soares Jr., F.J., Meneghetti, G.I.P., Rodrigues, R.R., Souza, V.C",142,2001,4,13,SP,São Paulo,BLOQUEADO,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6114,ORCHIDACEAE,Cleistes libonii,,54c7cab763692, ,ESA,80170,"Farias, R. Rolim, S.G., Uliana, V.L.C.R., Righi, C.A., Scaramuzza, C.A.de M., Rodrigues, R.R., Souza",664,2002,4,21,SP,Sete Barras,BLOQUEADO,-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
6115,ORCHIDACEAE,Cleistes libonii,,54c7cab7640d1, ,SP,14602,"Hoehne, F.C.",s.n.,1924,5,3,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6116,ORCHIDACEAE,Cleistes libonii,,54c7cab7642cc, ,SPSF,40664,R.T. Polisel,675,2008,3,21,SP,Juquitiba,Estrada da Palestina,-47.090278,-23.975556, , ,LC,Livro Vermelho 2013
6117,ORCHIDACEAE,Cleistes libonii,,54c7cab7643c4, ,UEC, ,"Breier, T.B.",1067,2003,0,14,SP,Sete Barras,Parque Estadual Carlos Botelho-estrada de acesso a parcela,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
6118,ORCHIDACEAE,Cleistes libonii,,54c7cab764440, ,SP,40229,"Lemos, D.",s.n.,1939,4,8,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6119,ORCHIDACEAE,Cleistes libonii,,54c7cab76453a, ,SPSF,38047,C.R.Lima, ,2007,4,5,SP,Sete Barras,bairro Saibadela,-47.950179,-24.303886, , ,LC,Livro Vermelho 2013
6120,ORCHIDACEAE,Cleistes libonii,,54c7cab76494d, ,UEC,139992,"Breier, T.B.",1067,2003,0,14,SP,Sete Barras,Parque Estadual Carlos Botelho-Estrada de acesso a parcela.,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
6121,ORCHIDACEAE,Cleistes libonii,,54c7cab7649d9, ,SP,23915,"Hoehne, F.C.",s.n.,1929,3,28,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6122,ORCHIDACEAE,Cleistes libonii,,54c7cab764a7d, ,SP,27428,"Hoehne, F.C.",s.n.,1931,4,10,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6123,ORCHIDACEAE,Cleistes libonii,,54c7cab764b0c, ,SP,3686,"Gehrt, A.",s.n.,1920,3,13,SP,São Paulo,Butantã,-46.723667,-23.574243, , ,LC,Livro Vermelho 2013
6124,ORCHIDACEAE,Cleistes libonii,,54c7cab764b89, ,SP,5358,"Gehrt, A.",s.n.,1921,3,7,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6125,ORCHIDACEAE,Cleistes libonii,,54c7cab764bf7, ,SP,8383,"Lemos, D.",s.n.,1923,6,2,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6126,ORCHIDACEAE,Cleistes libonii,,54c7cab764c74, ,SPSF,31400,R.Farias,664,2002,4,21,SP,Sete Barras,P.E.Carlos Botelho,-47.994167,-24.141389, , ,LC,Livro Vermelho 2013
6127,ORCHIDACEAE,Cleistes libonii,,54c7cb38c4da7, ,NYBG,414854,F. C. Hoehne,29360,1932,3,21,SP,Praia Grande, ,-46.497252,-24.016347, , ,LC,Livro Vermelho 2013
6128,ORCHIDACEAE,Cleistes libonii,,54c7cb38c4e25, ,NYBG,414855,A. Gehrt,3686,1920,3,13,SP,Sao Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6129,ORCHIDACEAE,Cleistes libonii,,54c7cb38cd399, ,NYBG,414845,F. C. Hoehne,27428,1931,4,10,SP,Sao Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6130,ORCHIDACEAE,Cleistes mantiqueirae,,54c7cb7108bb6, ,UEC, ,E. R. Pansarin & L. Mickeliunas,1129,2004,2,0,SP,Atibaia, ,-46.572982,-23.129536, , ,LC,Livro Vermelho 2013
6131,ORCHIDACEAE,Cleistes paranaensis,,54c7cab7dd5cb, ,SPSF,29142,J.B.Baitello,1055,2002,1,23,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
6132,ORCHIDACEAE,Cleistes paranaensis,,54c7cab7dd648, ,SPSF,31100,J.B.Baitello & F.S.Peres,1453,2003,2,20,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
6133,ORCHIDACEAE,Cleistes paranaensis,,54c7cab7dda26, ,SPSF,31112,J.B.Baitello & F.S.Peres,1465,2003,2,20,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
6134,ORCHIDACEAE,Cleistes paranaensis,,54c7cab7ddb98, ,UEC,116506,"Cordeiro, I.",1853,0,0,0,SP,Ibiúna,"Rodovia SP 250, Km 63-Ca. 2 Km da estrada que sai Ã  esquerda (sentido São Paulo - Ibiúna). Campo com estrato contínuo de gramineae.",-47.186421,-23.778069, , ,LC,Livro Vermelho 2013
6135,ORCHIDACEAE,Cleistes paranaensis,,54c7cb3950d00, ,MOBOT,3465495,T.M. Pedersen, ,1968,3,29,SP, ,"Mun. Cubatão. Paranapiacaba. Lerede Skraenter, Sol eller let Skygge/ clayey slopes, sun or light shade.",-46.407044,-23.873285, , ,LC,Livro Vermelho 2013
6136,ORCHIDACEAE,Cleistes paranaensis,,54c7cb7ed85a9, ,GHSP,13226,G. Hashimoto,s.n.,1996,2,0,SP,Moji das Cruzes, ,-46.185121,-23.550958, , ,LC,Livro Vermelho 2013
6137,ORCHIDACEAE,Cleistes paranaensis,,54c7cb7ed86b8, ,GHSP,13461,G. Hashimoto,s.n.,1992,3,0,SP,São Roque, ,-47.098977,-23.562311, , ,LC,Livro Vermelho 2013
6138,ORCHIDACEAE,Cleistes paranaensis,,54c7cb7ed9b9b, ,GHSP,13226,G. Hashimoto,s.n.,1996,2,0,SP,Moji das Cruzes, ,-46.185121,-23.550958, , ,LC,Livro Vermelho 2013
6139,ORCHIDACEAE,Cleistes paranaensis,,54c7cb7ed9c5a, ,GHSP,13461,G. Hashimoto,s.n.,1992,3,0,SP,São Roque, ,-47.098977,-23.562311, , ,LC,Livro Vermelho 2013
6140,ORCHIDACEAE,Coppensia hydrophila,,54c7cab7df143, ,RB,258370,"Brade, A.C.",13031,1933,12,0,SP,Vila Ema, ,-45.903738,-23.207787, , ,LC,Livro Vermelho 2013
6141,ORCHIDACEAE,Coppensia montana,,54c7cab7df869, ,UEC,129085,"Pansarin, E.R.",967,0,0,0,SP,Atibaia,Pedra Grande,-46.52844,-23.167878, , ,LC,Livro Vermelho 2013
6142,ORCHIDACEAE,Coppensia montana,,54c7cab7dfa43, ,UEC,129662,"Pansarin, E.R.",989,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido bairro Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6143,ORCHIDACEAE,Coppensia ramosa,,54c7cab7dfac7, ,RB,258346,"Egler, W.",111,1955,1,14,SP,São Paulo,Serra da Bocaina.,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6144,ORCHIDACEAE,Coppensia varicosa,,54c7cab7e04b8, ,UEC,140327,"Faria, A.D.",s.n.,0,0,0,SP,Atibaia,Pedra Grande,-46.52844,-23.167878, , ,LC,Livro Vermelho 2013
6145,ORCHIDACEAE,Coppensia varicosa,,54c7cab7e05c6, ,UEC,125832,"Pansarin, E.R.",925,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido bairro Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6146,ORCHIDACEAE,Corymborkis flava,,54c7cab7e2167, ,UEC,062599,"Bernacci, L.C.",28473,0,0,0,SP,Atibaia,"Parque Municipal da Grota Funda-Mata mesófila de altitude com afloramentos rochosos no interior, intercalada com afloramentos expostos.",-46.526172,-23.181909, , ,LC,Livro Vermelho 2013
6147,ORCHIDACEAE,Corymborkis flava,,54c7cab7e21ee, ,UEC,105356,"Pansarin, E.R.",409,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6148,ORCHIDACEAE,Corymborkis flava,,54c7cb39d05ba, ,NYBG,414857,O. Handro,2204,1972,4,28,SP,Sao Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6149,ORCHIDACEAE,Cranichis candida,,54c7cb384fc7b, ,MBM,41338,Oswaldo Handro,2276,1975,6,4,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6150,ORCHIDACEAE,Cranichis candida,,54c7cb38c4ea3, ,NYBG,414868,A. Gehrt,5611,1921,5,4,SP,Ribeirao Pires, ,-46.401692,-23.701233, , ,LC,Livro Vermelho 2013
6151,ORCHIDACEAE,Cranichis candida,,54c7cb394ce20, ,MOBOT,2816620,Oswaldo Handro, ,1975,6,4,SP, ,"Estado de São Paulo: São Paulo, Agua Funda, nativa no Jardin BotÃ¢nico.",-46.593792,-23.517735, , ,LC,Livro Vermelho 2013
6152,SOLANACEAE,Solanum bullatum,,54c7cb596b16d, ,ESA,6550,"Gandolfi, S.", ,1991,4,30,SP,Guarulhos, ,-46.452758,-23.418506, , ,LC,Livro Vermelho 2013
6153,ORCHIDACEAE,Cyanaeorchis arundinae,,54c7cab7e378c, ,SP,661,"Hoehne, F.C.",s.n.,1917,10,3,SP,São Paulo,Bairro Butantã,-46.723667,-23.574243, , ,LC,Livro Vermelho 2013
6154,ORCHIDACEAE,Cyanaeorchis arundinae,,54c7cb38cd6fa, ,NYBG,414877,F. C. Hoehne,661,1917,11,3,SP,Sao Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6155,ORCHIDACEAE,Cyanaeorchis arundinae,,54c7cb3a4d031, ,RB,247771,"Brade, A.C.",6855,1921,11,0,SP, ,São Caetano.,-46.563491,-23.626652, , ,LC,Livro Vermelho 2013
6156,ORCHIDACEAE,Cyanaeorchis arundinae,,54c7cb3a523ca, ,SP,37399,"Doering, D.",s.n.,1936,12,23,SP,Suzano, ,-46.317773,-23.7413, , ,LC,Livro Vermelho 2013
6157,ORCHIDACEAE,Cyrtopodium flavum,,54c7cab7e7656, ,SPSF,41084,C. de Moura & T.C.C.Camargo & L.L.Novaes & A.Y.Barduche,242,2008,12,9,SP,Peruíbe,Reserva de Desenvolvimento Sustentável Barra do Una,-47.006425,-24.401561, , ,LC,Livro Vermelho 2013
6158,ORCHIDACEAE,Cyrtopodium flavum,,54c7cab7e7949, ,UEC,063162,"Bernacci, L.C.",28426,0,0,0,SP,Atibaia,Parque Municipal da Grota Funda-Mata mesófila de altitude com afloramentos rochosos no interior ou expostos.,-46.526172,-23.181909, , ,LC,Livro Vermelho 2013
6159,ORCHIDACEAE,Cyrtopodium flavum,,54c7cab7e79c6, ,UEC,103226,"Tozzi, A.M.G.A.",211,0,0,0,SP,Votorantim,Fábrica da Votorantim.-Campo de altitude.,-47.406294,-23.572096, , ,LC,Livro Vermelho 2013
6160,ORCHIDACEAE,Cyrtopodium flavum,,54c7cab7e8413, ,SPSF,41040,C.de Moura & T.C.C.Camargo & L.L.Novaes,205,2008,11,5,SP,Peruíbe,Reserva de Desenvolvimento Sustentável Barra do Una,-47.006425,-24.401561, , ,LC,Livro Vermelho 2013
6161,ORCHIDACEAE,Cyrtopodium flavum,,54c7cab7e8490, ,UEC,056006,"Silva, D.M.",22610,0,0,0,SP,Bertioga,Boracéia-Mata de restinga.,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
6162,ORCHIDACEAE,Cyrtopodium flavum,,54c7cb373c5e5, ,ESA,11414,"Souza, V.C.",286,1988,10,25,SP,Peruíbe, ,-47.006426,-24.401561, , ,LC,Livro Vermelho 2013
6163,ORCHIDACEAE,Cyrtopodium flavum,,54c7cb3a4d44a, ,UEC,140320,"Santos, K.",s.n.,0,0,0,SP,Sorocaba, ,-47.435896,-23.439195, , ,LC,Livro Vermelho 2013
6164,ORCHIDACEAE,Cyrtopodium hatschbachii,,54c7cb3845635, ,MBM,46526,"Handro, O.",405,1954,9,2,SP,São Paulo, ,-46.593792,-23.517736, , ,EN,Livro Vermelho 2013
6165,ORCHIDACEAE,Cyrtopodium lissochiloides,,54c7cb38cda54, ,NYBG,414899,A. Gehrt,819,1917,10,30,SP,Sao Paulo, ,-46.593792,-23.517736, , ,VU,Livro Vermelho 2013
6166,ORCHIDACEAE,Cyrtopodium lissochiloides,,54c7cab7ea787, ,SP,819,"Hoehne, F.C.",s.n.,1917,10,30,SP,São Paulo,Butantã,-46.723667,-23.574243, , ,VU,Livro Vermelho 2013
6167,ORCHIDACEAE,Cyrtopodium pallidum,,54c7cab7ea978, ,SPSF,29073,J.B.Baitello,1016,2001,1,27,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
6168,ORCHIDACEAE,Cyrtopodium pallidum,,54c7cab7ea9f4, ,SPSF,30659,J.B.Baitello,1281,2002,11,25,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
6169,ORCHIDACEAE,Cyrtopodium pallidum,,54c7cab7ead90, ,SPSF,30740,J.B.Baitello,1325,2002,12,20,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
6170,ORCHIDACEAE,Cyrtopodium pallidum,,54c7cb39cc591, ,MBM,91615,"Hoehne, W.",s.n.,1946,12,13,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6171,ORCHIDACEAE,Cyrtopodium paludicolum,,54c7cab7eb19c, ,SP,28401,"Hoehne, F.C.",s.n.,1931,10,26,SP,São Paulo,Parque do Estado,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
6172,ORCHIDACEAE,Cyrtopodium parviflorum,,54c7cab7eb860, ,SP,818,"Hoehne, F.C.",s.n.,1917,10,30,SP,São Paulo,Butantã,-46.723667,-23.574243, , ,LC,Livro Vermelho 2013
6173,ORCHIDACEAE,Dichaea mosenii,,54c7cb3a4b7e4, ,UEC, ,"Breier, T.B.",0488,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-Núcleo Sete Barras,-47.916667,-24.166667, , ,VU,Livro Vermelho 2013
6174,ORCHIDACEAE,Dichaea mosenii,,54c7cb3a4b85b, ,UEC,139854,"Breier, T.B.",0488,0,0,0,SP,Sete Barras,Parque Estadual Carlos Botelho-Núcleo Sete Barras.,-47.916667,-24.166667, , ,VU,Livro Vermelho 2013
6175,ORCHIDACEAE,Dryadella auriculigera,,54c7cab878550, ,SP,5713,"Gehrt, A.",s.n.,1921,7,14,SP,Taboão da Serra,Pirajussara-Perto de Butantan,-46.78284,-23.620009, , ,CR,Livro Vermelho 2013
6176,ORCHIDACEAE,Epidendrum ansiferum,,54c7cb718c663, ,RB,87646,Gehrt,s.n.,1936,5,6,SP,Itapecerica, ,-46.852707,-23.738785, , ,LC,Livro Vermelho 2013
6177,ORCHIDACEAE,Epidendrum caldense,,54c7cb7ee470f, ,HPL,5866,H. Lorenzi,2362,2000,8,29,SP,Mogi das Cruzes, ,-46.185121,-23.550958, , ,LC,Livro Vermelho 2013
6178,ORCHIDACEAE,Epidendrum caldense,,54c7cb7ee478a, ,NYBG,418184,L. Krieger,134,1942,6,1,SP,Santo Amaro, ,-46.7,-23.6, , ,LC,Livro Vermelho 2013
6179,ORCHIDACEAE,Epidendrum caldense,,54c7cb7ee487f, ,SP,27717,"Loefgren, A.",CGG2542,1894,6,30,SP,São Paulo,Em cultivo de São João da Boa Vista,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6180,ORCHIDACEAE,Epidendrum caldense,,54c7cb7ee48fd, ,SP,27715,"Loefgren, A.",CGG2215,0,0,0,SP,São Paulo,Em cultiva,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6181,ORCHIDACEAE,Epidendrum chlorinum,,54c7cab87bfbc, ,UEC,133856,"Pansarin, E.R.",1137,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido bairro Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6182,ORCHIDACEAE,Epidendrum chlorinum,,54c7cab87c0c1, ,UEC,133862,"Pansarin, E.R.",1135,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido bairro Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6183,ORCHIDACEAE,Epidendrum cristatum,,54c7cb39c89b5, ,NYBG,418380,Collector unspecified,22399,1928,3,23,SP,Sao Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6184,ORCHIDACEAE,Epidendrum dendrobioides,,54c7cab87eb4e, ,SP,34238,"Handro, O.",s.n.,1935,1,0,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6185,ORCHIDACEAE,Epidendrum dendrobioides,,54c7cab87ebb0, ,SPSF,31815,P.Affonso,427,1999,12,21,SP,São Paulo,"P.E.Serra do Mar, nucleo Curucutu",-46.690022,-23.976301, , ,LC,Livro Vermelho 2013
6186,ORCHIDACEAE,Epidendrum dendrobioides,,54c7cb39d0772, ,NYBG,482732,M. Alves,1919,2000,3,16,SP,Sao Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
6187,ORCHIDACEAE,Epidendrum ecostatum,,54c7cab87f03d, ,SP,3903,"Hoehne, F.C.",s.n.,1920,4,21,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,VU,Livro Vermelho 2013
6188,ORCHIDACEAE,Epidendrum ecostatum,,54c7cab87f0c7, ,SP,65110,"Handro, O.",1040,1962,11,0,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,VU,Livro Vermelho 2013
6189,ORCHIDACEAE,Epidendrum ecostatum,,54c7cab87f14c, ,SP,163924,"Handro, O.",2207,1972,5,30,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba-linha São Paulo-Santos,-46.413092,-23.807015, , ,VU,Livro Vermelho 2013
6190,ORCHIDACEAE,Epidendrum ecostatum,,54c7cab87f25c, ,SP,39044,"Handro, O.",485,1955,5,26,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,VU,Livro Vermelho 2013
6191,ORCHIDACEAE,Epidendrum ecostatum,,54c7cab87f2e3, ,SP,667,"Hoehne, F.C.",s.n.,1919,4,0,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,VU,Livro Vermelho 2013
6192,ORCHIDACEAE,Epidendrum ecostatum,,54c7cab87f368, ,SP,845,"Hoehne, F.C.",s.n.,1907,11,3,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,VU,Livro Vermelho 2013
6193,ORCHIDACEAE,Epidendrum geniculatum,,54c7cb3ad79ac, ,SP,45698,"Handro, O.",298,1952,4,15,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,NT,Livro Vermelho 2013
6194,ORCHIDACEAE,Epidendrum henschenii,,54c7cab87faf1, ,UEC,110408,"Pansarin, E.R.",561,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido Eloy Chaves, próximo a represa do DAE.",-46.934233,-23.29517, , ,EN,Livro Vermelho 2013
6195,ORCHIDACEAE,Epidendrum henschenii,,54c7cab87fb73, ,UEC,129652,"Pansarin, E.R.",999,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido Eloy Chaves, próximo a represa do DAE.",-46.934233,-23.29517, , ,EN,Livro Vermelho 2013
6196,ORCHIDACEAE,Epidendrum martianum,,54c7cab880fdc, ,UEC,133858,"Pansarin, E.R.",1130,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido bairro Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6197,ORCHIDACEAE,Epidendrum martianum,,54c7cab88105a, ,UEC,133860,"Pansarin, E.R.",1132,0,0,0,SP,Jundiaí,"Serra do Japi-Sentido bairro Eloy Chaves, próximo Ã  represa do DAE.",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
6198,ORCHIDACEAE,Epidendrum martianum,,54c7cb3a4dd43, ,RB,250661,"Toledo, F.T. de",510,1913,3,0,SP, ,Morro Jaraguá. .,-46.765896,-23.454358, , ,LC,Livro Vermelho 2013
6199,ORCHIDACEAE,Epidendrum paranaense,,54c7cab882dae, ,SPSF,38355,T.B.Breier,1073,2003,5,14,SP,Sete Barras,P.E.Carlos Botelho,-47.931944,-24.169444, , ,LC,Livro Vermelho 2013
6200,ORCHIDACEAE,Epidendrum paranaense,,54c7cab882e2a, ,SPSF,29491,J.P.Souza,3557,2001,4,14,SP,Sao Paulo,"P.E.Serra do Mar, nucleo Curucutu",-46.690022,-23.976301, , ,LC,Livro Vermelho 2013
6201,ORCHIDACEAE,Epidendrum paranaense,,54c7cab8830c3, ,UEC, ,"Breier, T.B.",1073,2003,0,14,SP,Sete Barras,Parque Estadual Carlos Botelho-estrada de acesso a parcela,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
6202,ORCHIDACEAE,Epidendrum paranaense,,54c7cab883150, ,UEC,140047,"Breier, T.B.",1073,2003,0,14,SP,Sete Barras,Parque Estadual Carlos Botelho-Estrada de acesso a parcela.,-47.916667,-24.166667, , ,LC,Livro Vermelho 2013
6203,ORCHIDACEAE,Epidendrum paranaense,,54c7cab8835b2, ,SP,1591,"Hoehne, F.C.",s.n.,1918,3,4,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6204,ORCHIDACEAE,Epidendrum paranaense,,54c7cab88364b, ,SP,5265,"Hoehne, F.C.",s.n.,1921,2,10,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6205,ORCHIDACEAE,Epidendrum saxatile,,54c7cab885317, ,SP,17180,"Lemos, D.",s.n.,1926,3,5,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6206,ORCHIDACEAE,Epidendrum saxatile,,54c7cab88580f, ,SP,29327,"Edwall, G.",CGG6033,1901,3,8,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,LC,Livro Vermelho 2013
6207,ORCHIDACEAE,Epidendrum secundum,,54c7cab887718, ,ESA,75940,"Farah, F.T. Aguiar, S., Breier, T.B., Rodrigues, R.R., Souza, V.C., Tamashiro, J.Y., Gandolfi, S., S",2139,2001,4,11,SP,São Paulo,BLOQUEADO,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
