"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount"
"236","2014-09-11 10:59:00-03","MO","MOBOT","631196","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Gerrit Davidse|Otto Huber","Davidse 22675","1982","11","25","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Snelders & Maas","Bolívar","Guayaraca, between escarpment and Río Guayaraca, southern base of Auyan-tepui.","950.00000000",NA,NA,"Piar","-62.5333333","5.7333333",NA,NA,"Maas & van Setten",NA,NA,NA,NA,NA,NA,NA,NA,"82-8","3"
"237","2008-05-27 22:02:00-03","MO","MOBOT","631239","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner|Germán Carnevali","Liesner 22402","1987","10","24","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Snelders & Maas","Amazonas","RIO NEGRO: Slope of Cerro Aracamuni. Quebrada camp. Tall forest on slope.","600.00000000",NA,NA,NA,"-65.63333","1.4",NA,NA,"FVG (P.J.Maas&H.Maas)",NA,NA,NA,NA,NA,NA,NA,NA,"87-46","3"
"238","2008-05-27 22:02:00-03","MO","MOBOT","631299","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner","Liesner 24629","1988","10","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Snelders & Maas","Amazonas","ATABAPO Cerro Duida, base on N side opposite Culebra. Forest.","210.00000000","350.00000000",NA,NA,"-65.73333","3.73333",NA,NA,"P.J.M. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,"88-45","3"
"239","2008-05-27 22:02:00-03","MO","MOBOT","631307","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner","Liesner 25968","1988","11","7","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Snelders & Maas","Amazonas","ATABAPO Trail from Río Cunucunuma to Huachamacarí. Forest.","200.00000000","400.00000000",NA,NA,"-65.7","3.81666",NA,NA,"P.J.M. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,"88-72","3"
"240","2008-05-27 22:02:00-03","MO","MOBOT","631314","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner","Liesner 23939","1988","4","27","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Snelders & Maas","Bolívar","Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa). In forest.","900.00000000","1000.00000000",NA,NA,"-61.05","5.31666",NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,"88-23","3"
"241","2014-09-16 12:31:00-03","MO","MOBOT","631332","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner","Liesner 25732","1988","11","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Snelders & Maas","Amazonas","Cerro Huachamacarí, E slope.","600.00000000","700.00000000",NA,"Atabapo","-65.7","3.8166667",NA,NA,"P.J.M. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,"88-68","3"
"242","2016-09-11 05:19:00-03","MO","MOBOT","1263728","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Luis Carlos García","García 391","1990","8","7","South America","Colombia",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Jonker","Cauca","Vereda Verdeyaco, km 35 via Mocoa-Pitalito, ca 1.5 horas de la carretera al occidente de Mocoa, Bota caucana. Tomando por la trocha trazada por la Wester, propiedad del Sr. Juan Acevedo.","1020.00000000","1410.00000000",NA,"Santa Rosa","-76.43334","1.46667",NA,NA,"P.J.M.Maas &H.Maas(WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2008-05-27 22:02:00-03","MO","MOBOT","1911339","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner","Liesner 6449","1979","4","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Jonker","Amazonas","7 km NE of San Carlos de Río Negro. Forest along roadside on hill and forest along stream.","120.00000000",NA,NA,NA,"-67.01666","1.95",NA,NA,"FVG (P.J.Maas&H.Maas)",NA,NA,NA,NA,NA,NA,NA,NA,"194",NA
"244","2013-10-05 06:35:00-03","MO","MOBOT","1916489","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner|Ángel C. González","Liesner 7279","1980","4","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Jonker","Yaracuy","Sierra de Aroa. Cerro Negro. Primary forest 8 km SW of San Felipe.","1200.00000000","1800.00000000",NA,NA,"-69.0166667","10.2833333",NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"137","1"
"245","2008-05-27 22:02:00-03","MO","MOBOT","1916537","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Ronald L. Liesner","Liesner 7319","1979","5","10","South America","Venezuela",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Jonker","Amazonas","0.5 to 2 km N of San Carlos de Río Negro. Disturbed forest and forest edge.","120.00000000",NA,NA,NA,"-67.06666","1.91666",NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"240",NA
"246","2011-06-16 16:00:00-03","MO","MOBOT","3072346","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Miryam Monsalve B.","Monsalve Benavides 897","1985","11","17","South America","Colombia",NA,NA,NA,NA,NA,NA,"parviflora","(Benth.) Jonker","Valle del Cauca","Bajo Calima; Concesion Pulpapel / Buenaventura. Bosque Pluvial Tropical. Suelos deficientes en nutrientes principalmente en P, Ca, K, Mg, Cu, B, Mn. Z y un alto porcentaje de saturación de Al.","100.00000000",NA,NA,NA,"-77","3.91666",NA,NA,"P.J.M.Maas &H.Maas(WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-02-25 16:56:00-03","MO","MOBOT","101103432","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Paul J. M. Maas|Hiltje Maas|et al.","Maas 10535","2013","10","30","South America","Colombia",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Valle del Cauca","Corr. La Elvira, 18 km on road Cali-Buenaventura and then 4 km on road to Dapa, Finca Zíngara de Jorge Giraldo Gensini.","1959.00000000",NA,NA,"Cali","-76.62","3.5344444",NA,NA,"P.J.M. Maas & H. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"248","2014-04-04 05:49:00-03","MO","MOBOT","1062237","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Rodolfo Vásquez|et al.","Vásquez Martínez 20200","1995","6","15","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Cajamarca","San Jose de Lurdes, Santo Tomas.Bosque primario.","2000.00000000",NA,NA,"San Ignacio","-78.83333","-4.91666",NA,NA,"H. Maas & P.J.M. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"249","2014-04-04 05:49:00-03","MO","MOBOT","1062240","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Rodolfo Vásquez|et al.","Vásquez Martínez 20214","1995","6","15","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Cajamarca","San Jose de Lurdes, Santo Tomas.Bosque primario.","2200.00000000",NA,NA,"San Ignacio","-78.83333","-4.91666",NA,NA,"P.J.M. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"250","2013-07-16 05:42:00-03","MO","MOBOT","1205529","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","José Campos de la Cruz|Luis Campos","Campos de la Cruz 3102","1996","12","4","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Amazonas","Distrito Camporredondo: Anexo: Tullanya. Pajaro Tigre. Bosque Primario.","2200.00000000",NA,NA,"Luya","-78.34861","-6.10916",NA,NA,"H. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,"66","5"
"251","2008-05-27 22:02:00-03","MO","MOBOT","1550733","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Camilo Díaz S.|et al.","Díaz Santibáñez 10797","1999","8","26","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Cajamarca","San José de Lourdes. Selva Andina. Base del Cerro Picorana. Bosque primario.","1900.00000000","2010.00000000",NA,NA,"-78.90416","-4.99027",NA,NA,"P.J.M. Maas & H. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"252","2011-03-29 14:15:00-03","MO","MOBOT","1553365","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","José Campos de la Cruz|et al.","Campos de la Cruz 5917","1998","12","3","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Cajamarca","San José de Lourdes. Localidad de Picorana. Bosque primario, con sotobosque de Palmeras, Bromelias y Chusquea.","2350.00000000","2450.00000000",NA,"San Ignacio","-78.88361","-4.96666",NA,NA,"Jon Ricketson (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"253","2011-02-08 13:20:00-02","MO","MOBOT","1747489","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Carl A. Luer|Rodrigo Escobar|E. Valencia","Luer 11317","1985","5","10","South America","Colombia",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Antioquia","La Aldea","2130.00000000",NA,NA,"Santo Domingo",NA,NA,NA,NA,"H. Maas & P. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2011-02-08 13:20:00-02","MO","MOBOT","1747491","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Carl A. Luer|Rodrigo Escobar|E. Valencia","Luer 11349","1985","5","12","South America","Colombia",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Antioquia","La Aldea.","2170.00000000",NA,NA,"Santo Domingo",NA,NA,NA,NA,"H. Maas & P. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2010-11-21 04:48:00-02","MO","MOBOT","1747579","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Ramiro Fonnegra G.","Fonnegra G. 4088","1992","4","2","South America","Colombia",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Antioquia","Corregimiento Aquitania, finca La Ilusión","1200.00000000","1500.00000000",NA,"San Francisco",NA,NA,NA,NA,"A. Idárraga (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2011-03-29 14:34:00-03","MO","MOBOT","1838560","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","José Campos de la Cruz","Campos de la Cruz 670","1988","8","6","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Amazonas","Tullanya, Camparredande.",NA,NA,NA,"Luya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2011-01-13 10:35:00-02","MO","MOBOT","1840226","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","John L. Clark","Clark 6959","2002","12","13","South America","Ecuador",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Morona-Santiago","Cordillera del Condor. Trail from camp #1 to camp #2 towards crest of Cordillera del Condor, ca. 10-15 km S/SE of Shuar village, Warints.","1200.00000000","1800.00000000",NA,"Limón Indanza","-78.2666667","-3.2333333",NA,NA,"P.J.M. & H. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"258","2017-12-14 07:54:00-02","MO","MOBOT","2726726","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","H. van der Werff|Rodolfo Vásquez|R. Francis","van der Werff 19976","2005","5","11","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Pasco","Distr. Palcazu. El Paujil.","500.00000000",NA,NA,"Oxapampa","-75.2636111","-10.3233334",NA,NA,"P. & H. Maas (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,"385","4"
"259","2018-06-15 05:26:00-03","MO","MOBOT","2742012","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Abel Monteagudo|Antonio Peña|Rolando Francis|Carlos Arias C.|César Rojas","Monteagudo Mendoza 7601","2004","11","11","South America","Peru",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Pasco","Dist. Chontabamba. Carretera Chontabamba a la Suiza. Bosque secundario montano zona de amortiguamiento.","2100.00000000",NA,NA,"Oxapampa","-75.45638","-10.56166",NA,NA,"P.J.M. Maas & H. Maas (WAG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"260","2008-05-27 22:02:00-03","MO","MOBOT","631251","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Bruce A. Stein|Lucinda A. McDade","Stein 3280","1986","1","24","South America","Colombia",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Valle del Cauca","Cordillera Central. 5 km N of Darien along road towards La Guajira. Mountain slopes of upper Río Calima. c. 3º58'N, 76º28'W. Elev. 1550-1700 m.","1550.00000000","1700.00000000",NA,NA,"-76.46666","3.96666",NA,NA,"P. Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,"86-37","5"
"261","2011-10-22 04:57:00-02","MO","MOBOT","631264","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides purdieana","Bruce A. Stein|Álvaro Cogollo P.","Stein 3402","1986","2","8","South America","Colombia",NA,NA,NA,NA,NA,NA,"purdieana","(Benth.) Snelders & Maas","Antioquia","c. Km 25 of road from Panamerican Hwy at El Roble (near Sta. Rosa) to Represa Miraflores, c. 4 km W of Dam. c. 6º45'N, 75º22'W. Elev. 2050 m. Primary montane forest.","2050.00000000",NA,NA,NA,"-75.36666","6.75",NA,NA,"Maas (U)",NA,NA,NA,NA,NA,NA,NA,NA,"86-57","3"
"262","2020-08-31 09:20:00-03","INPA","INPA","241557","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Zartman, CE","9296","2011","03","26","Southern America","Guyana",NA,NA,NA,"INPA0241557","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","8 - Potaro-Siparuni","Upper Amaila Falls","475","475","INPA0241557 INPA0241557_e",NA,"-59.593444","5.362667",NA,NA,NA,"2011","07","-59.593444","5.362667",NA,NA,NA,"15",NA,NA
"263","2020-08-31 09:20:00-03","INPA","INPA","241104","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Shimizu, GH","511","2011","06","22","Southern America","Brasil",NA,NA,NA,"INPA0241104","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Jardim Botânico Adolpho Ducke","15","15","INPA0241104 INPA0241104_e","Manaus","-60.568981","-3.670061",NA,NA,"Melo, A","2016","08","-60.568981","-3.670061",NA,NA,NA,"29",NA,NA
"264","2021-01-10 20:52:03-03","INPA","INPA","190129","Meio","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Costa, MAS","490","1996","04","16","Southern America","Brasil",NA,NA,NA,"INPA0190129","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Reserva Florestal Adolfo Ducke, Igarapé do Acará.",NA,NA,NA,"Manaus","-59.966667","-2.883333",NA,NA,"Costa, MAS","1996","07","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"265","2021-01-10 20:52:03-03","INPA","INPA","190131","Meio","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Costa, MAS","504","1996","05","01","Southern America","Brasil",NA,NA,NA,"INPA0190131","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Reserva Florestal Adolfo Ducke, Sem dados de localidade.",NA,NA,NA,"Manaus","-59.966667","-2.883333",NA,NA,"Costa, MAS","1996","07","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"266","2021-01-10 20:52:03-03","INPA","INPA","190148","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Ribeiro, JELS","980","1993","07","02","Southern America","Brasil",NA,NA,NA,"INPA0190148","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Reserva Florestal Adolfo Ducke, Igarapé Uberê até Igarapé Ipiranga.",NA,NA,"INPA0190148 INPA0190148_e","Manaus","-59.966667","-2.883333",NA,NA,"Maas, H; Maas, PJM","1995",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"267","2021-01-10 20:52:03-03","INPA","INPA","190151","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Vicentini, A","648","1994","07","23","Southern America","Brasil",NA,NA,NA,"INPA0190151","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Reserva Florestal Adolfo Ducke, Igarapé do Acará, a montante do acampamento.",NA,NA,"INPA0190151 INPA0190151_e","Manaus","-59.966667","-2.883333",NA,NA,"Maas, H","1995","09","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"268","2021-01-10 20:52:03-03","INPA","INPA","192515","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Pruski, JF","3231","1987","09","12","Southern America","Brasil",NA,NA,NA,"INPA0192515","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Reserva Florestal Adolfo Ducke",NA,NA,NA,"Manaus","-59.966667","-2.883333",NA,NA,"Melo, A","2016","08","-59.966667","-2.883333",NA,NA,NA,"29",NA,NA
"269","2021-01-10 20:52:03-03","INPA","INPA","213602","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Souza, MC de","243","2003","07","09","Southern America","Brasil",NA,NA,NA,"INPA0213602","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Ducke, km 26. Vertente. Trilha L-2, próximo ao marco 1000, lado esquerdo, solo argilo-arenoso.",NA,NA,"INPA0213602 INPA0213602_e INPA0213602_e1","Manaus","-59.966667","-2.883333",NA,NA,"Silva, MC da","2003",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"270","2021-01-10 20:52:03-03","INPA","INPA","213603","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Souza, MC de","242","2003","07","09","Southern America","Brasil",NA,NA,NA,"INPA0213603","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Reserva Florestal Adolfo Ducke, Reserva Ducke, km 26. Vertente. Trilha L-2, próximo ao marco 1000, lado esquerdo, solo argilo-arenoso.",NA,NA,"INPA0213603 INPA0213603_e INPA0213603_e1","Manaus","-59.966667","-2.883333",NA,NA,"Silva, MC da","2003",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"271","2020-08-31 09:20:00-03","INPA","INPA","221287","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Viana, PL","2678","2007","04","26","Southern America","Brasil",NA,NA,NA,"INPA0221287","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Joana D'Arce, Campina ca. 20 km depois de Joana D'Arce, de estrada de barro. Formação savânica. Mancha de cerrado.","95","95","INPA0221287 INPA0221287_e INPA0221287_nd INPA0221287_num","Canutama","-64.360917","-8.657361",NA,NA,"Melo, A","2011","09","-64.360917","-8.657361",NA,NA,NA,NA,NA,NA
"272","2020-08-31 09:20:00-03","INPA","INPA","221640","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Viana, PL","3043","2007","07","11","Southern America","Brasil",NA,NA,NA,"INPA0221640","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Campina da Catuquira, Vegetação savânica, encharcável, com Poaceae, Rapateaceae, Cyperaceae, Humiaceae, Bactris campestris.","30","30","INPA0221640 INPA0221640_e","Borba","-61.104167","-4.903611",NA,NA,NA,NA,NA,"-61.104167","-4.903611",NA,NA,NA,NA,NA,NA
"273","2020-08-31 09:20:00-03","INPA","INPA","103956","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Teixeira, LOA","220","1982","05","05","Southern America","Brasil",NA,NA,NA,"INPA0103956","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Estrada Humaitá-Prto Velho km 70. Mata virgem.",NA,NA,"INPA0103956 INPA0103956_e","Humaitá","-60","-8",NA,NA,"Melo, A","2016","08","-60","-8",NA,NA,NA,"29",NA,NA
"274","2020-08-31 09:20:00-03","INPA","INPA","221553","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Viana, PL","2956","2007","07","04","Southern America","Brasil",NA,NA,NA,"INPA0221553","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Campina do Tupana, Transição campinarana / mata de terra firme com forte presença de Patauá e Caranaí.","27","27","INPA0221553 INPA0221553_e","Autazes","-60.138056","-4.175",NA,NA,"Melo, A","2016","08","-60.138056","-4.175",NA,NA,NA,"29",NA,NA
"275","2021-01-10 20:52:03-03","INPA","INPA","225318","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Carvalho-Sobrinho, JG de","1514","2007","03","23","Southern America","Brasil",NA,NA,NA,"INPA0225318","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Rebio Uatumã, Entorno. Estrada da Morena, Corredeira da Anta, ca. 40 km de Balbina. Solo arenoso.","34","34",NA,"Presidente Figueiredo","-59","-2",NA,NA,NA,NA,NA,"-59","-2",NA,NA,NA,NA,NA,NA
"276","2020-08-31 09:20:00-03","INPA","INPA","260841","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Giacomin, LL","2169","2014","07","27","Southern America","Brasil",NA,NA,NA,"INPA0260841","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Parque Nacional Mapinguari, Campos do Rio Coti (acesso aéreo, em helicóptero). Campinarana Florestada","112","112",NA,"Lábrea","-65.4035","-8.921167",NA,NA,NA,NA,NA,"-65.4035","-8.921167",NA,NA,NA,NA,NA,NA
"277","2020-08-31 09:20:00-03","INPA","INPA","261117","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Giacomin, LL","2445","2014","08","09","Southern America","Brasil",NA,NA,NA,"INPA0261117","Monocotyledon","Dioscoreales",NA,"(Hook.) Miers","Amazonas","Parque Nacional Nascentes do Lago Jari, Margem esquerda da BR-319, sentido Manaus, ca. de 1 km antes da Torre da Embratel do km 250 (Torre Aristides). Trecho de Floresta Ombrófila Aberta secundária, com palmeiras","65","65",NA,"Tapauá","-62.405194","-5.888278",NA,NA,NA,NA,NA,"-62.405194","-5.888278",NA,NA,NA,NA,NA,NA
