"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"312","2020-09-12 05:00:02-03","US","US","2027603","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"R. M. Klein","8","1949","10","20","Brazil","Santa Catarina","Brusque","Mata do Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01349674","US01349674_01",NA,NA,NA,NA,"Laurales","South America",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1"
"313","2020-09-12 05:00:02-03","US","US","2048035","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"G. Hatschbach","2255","1951","4","29","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01349671","US01349671_01",NA,NA,NA,NA,"Laurales","South America",NA,"24916","auto","Dicotyledonae",NA,NA,NA,"1"
"314","2020-09-12 05:00:02-03","US","US","2841477","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"R. Reitz & R. M. Klein","6544","1958","3","1","Brazil","Santa Catarina","Garuva","Mina Velha","-48.8549995422363","-26.0266990661621",NA,NA,"10",NA,NA,"US01349668","US01349668_01",NA,NA,NA,NA,"Laurales","South America",NA,"22441","auto","Dicotyledonae",NA,NA,NA,"1"
"315","2020-09-12 05:00:02-03","US","US","3020803","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"G. Hatschbach","32278","1973","8","9","Brazil","Paraná","Morretes","Porto Barreiro","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US01349661","US01349661_01",NA,NA,NA,NA,"Laurales","South America",NA,"30514","auto","Dicotyledonae",NA,NA,NA,"1"
"316","2020-09-02 16:30:22-03","Cenargen","CEN","106719","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J. B. Baitello","Pedro Fiaschi","730","2001","04","01","Brasil","SP","SALESOPOLIS","Estação Biológica de Boracéia. Estrada da sede para a trilha de acesso ao do Poço Verde.","-45.883333","-23.65","-45.883333","-23.65","900","900","Floresta Ombrófila Densa Montana. Beira da estrada. PAP 36cm. Doação Universidade de São Paulo - Herbário SPF.","CEN00106719","CEN00106719","2005","02",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1"
"317","2020-09-02 16:30:22-03","Cenargen","CEN","92907","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","L. C. Bernacci","Luís Carlos Bernacci","3260","2001","04","25","Brasil","SP","COTIA","Caucaia do Alto, fragmento Japonês, interior da mata.","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Frutos em início de formação. Indivíduo U 1.4. Doação: Instituto Agronômico de Campinas - Herbário IAC 41.808.","CEN00092907","CEN00092907","2001","04",NA,NA,NA,NA,"Exsicatas","23869","auto",NA,NA,NA,NA,"1"
"318","2019-12-09 17:30:07-03","UFPR","EFC","380","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Brotto, M.L.","Roderjan, C.V.; Kuniyoshi, Y.S.","211","1983","08","25","Brasil","Paraná","Paranaguá","Viveiro do Banestado Lote-4","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore com frutos imaturos.","EFC000380",NA,"2008","06","06",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"319","2019-12-09 17:30:08-03","UFPR","EFC","17113","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Brotto, M.L.","Brotto, M.L. & Silva, J.M.","1572","2014","03","18","Brasil","Paraná","Guaratuba","Balneário Nereidas","-48.6094","-25.9289","-48.6094","-25.9289","5","5","Árvore de 3,5 m, com botões","EFC017113",NA,"2014","04","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-13 11:21:09-03","USP","SPF","117929","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Garcia, RJF","3","1992","03","26","Brasil","São Paulo","São Paulo","Parque Santo Dias, Trilha da Administração.","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00117929",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-15 18:27:32-03","USP","SPF","105791","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Anônimo","Fernandes, GD","s.n.","1995","02","09","Brasil","São Paulo","Eldorado","Caverna do Diabo.","-48.392083","-24.646639","-48.392083","-24.646639",NA,NA,"Árvore 17m, DAP 15 cm, flores creme.","SPF00105791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-13 11:21:09-03","USP","SPF","117930","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Garcia, RJF","15","1992","04","09","Brasil","São Paulo","São Paulo","Parque Santo Dias, Trilha Principal.","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00117930",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-13 11:21:09-03","USP","SPF","117931","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Garcia, RJF","21","1992","04","09","Brasil","São Paulo","São Paulo","Parque Santo Dias, Trilha principal.","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00117931",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-13 11:21:09-03","USP","SPF","117932","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Garcia, RJF","31","1992","07","28","Brasil","São Paulo","São Paulo","Parque Santo Dias, Trilha Principal.","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00117932",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-13 11:21:09-03","USP","SPF","117933","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Garcia, RJF","124","1992","07","28","Brasil","São Paulo","São Paulo","Parque Santo Dias, Trilha principal.","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00117933",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:21:09-03","USP","SPF","145620","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Fiaschi, P","730","2001","04","01","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Estrada da sede para a trilha de acesso ao Poço Verde.","-45.883333","-23.65","-45.883333","-23.65","900","900",NA,"SPF00145620",NA,"2005","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:21:09-03","USP","SPF","193278","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Quinet, A","Lima, HC","4331","1991","11","20","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual do Paraíso, Coordenadas: 22°26'00''S, 42°50'00''W / 22°32'00''S, 42°56'00''W.","-42.833333","-22.433333","-42.833333","-22.433333",NA,NA,NA,"SPF00193278",NA,"2009","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:21:09-03","USP","SPF","201941","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Quinet, A","Barreto, S","12","1993","02","08","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha para o morro do Calcário.&nf;Coordenadas: 22°30'00''S, 42°15'00''W / 22°33'00''S, 42°19'00''W.","-42.25","-22.5","-42.25","-22.5","75","75",NA,"SPF00201941",NA,"2006","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:21:09-03","USP","SPF","67238","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Lemos, C","s.n.","1934","04","14","Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,NA,NA,NA,"SPF00067238",NA,"1998","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-13 11:21:09-03","USP","SPF","94396","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Pirani, JR","3088","1994","04","19","Brasil","São Paulo","Miracatu","Serra de Paranapiacaba, Fazenta Itereí.","-47.216667","-24.05","-47.216667","-24.05","500","500",NA,"SPF00094396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:21:09-03","USP","SPF","96876","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Assis, MA","274","1994","08","27","Brasil","São Paulo","Ubatuba","Trilha e Estrada da Almada.","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,"SPF00096876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:21:09-03","USP","SPF","96877","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Assis, MA","307","1994","08","27","Brasil","São Paulo","Ubatuba","Trilha e Estrada da Almada.","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,"SPF00096877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-13 11:21:09-03","USP","SPF","96891","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Furlan, A","1464","1994","04","15","Brasil","São Paulo","Ubatuba","Trilha da Almada.","-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,"SPF00096891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-13 11:21:09-03","USP","SPF","99772","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Garcia, RJF","556","1995","02","14","Brasil","São Paulo","São Paulo","Parelheiros. Sítio à esquerda na Estrada Emg° Marsilac, sentido Eng° Marsilac.","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,NA,"SPF00099772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-13 11:21:09-03","USP","SPF","132467","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Rohwer, JG","Hatschbach, G","61429","1995","01","14","Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia.","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,NA,"SPF00132467",NA,"1998",NA,NA,NA,NA,NA,NA,"32447","auto",NA,NA,NA,NA,NA
"336","2019-11-13 11:21:09-03","USP","SPF","199355","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Moraes, PLR","Kollmann, L","2218","1999","03","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de São Lourenço, Trilha do Caravagem.","-40.6002998352051","-19.9356002807617",NA,NA,"750","750",NA,"SPF00199355",NA,"2013","12",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"337","2019-11-13 11:21:09-03","USP","SPF","106631","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Campos, MTVA","Campos, MTVA","CFSC13833","1994","09","29","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00106631",NA,"1994",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"338","2019-11-13 11:21:09-03","USP","SPF","162256","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Werff, H van der","Silva, JM","3580","2002","03","20","Brasil","Paraná","Guaratuba","Colônia Parati.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00162256",NA,"2003",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"339","2019-11-13 11:21:09-03","USP","SPF","198756","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Quinet, A","Bonarcofli, S","27","1994","08","04","Brasil","Rio de Janeiro","Paraty","Morro do Corisquinho.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"SPF00198756",NA,"2006","11",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"340","2019-11-13 11:21:09-03","USP","SPF","169611","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Quinet, A","Ceccantini, GCT","2199","2004","06","26","Brasil","Santa Catarina","Campo Belo do Sul","Fazenda Gateados, Capatazia das canoas, Invernada das Ilhas.","-50.760799407959","-27.8992004394531",NA,NA,NA,NA,NA,"SPF00169611",NA,"2006","07",NA,NA,NA,NA,NA,"35150","auto",NA,NA,NA,NA,NA
"341","2019-11-13 11:21:09-03","USP","SPF","150771","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Nicolau, SA","Cordeiro, I","2347","2000","09","28","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, trilha da Captação.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"SPF00150771",NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
"342","2019-11-13 11:21:09-03","USP","SPF","99133","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Simão-Bianchini, R","481","1994","09","04","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Estrada para a barragem do Rio Claro.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SPF00099133",NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"343","2019-11-13 11:21:09-03","USP","SPF","160653","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Moraes, PLR","Moraes, PLR","943","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SPF00160653",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"344","2019-11-13 11:21:09-03","USP","SPF","176069","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Moraes, PLR","Moraes, PLR","943","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"SPF00176069",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"345","2019-11-13 11:21:09-03","USP","SPF","48759","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Handro, O","s.n.","1934","06","24","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00048759",NA,"1999","02",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"346","2019-11-13 11:21:09-03","USP","SPF","13123","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Hoehne, W","2479","1947","04","17","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00013123",NA,"1987","09",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"347","2019-11-13 11:21:09-03","USP","SPF","144194","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Assis, LCS","Fiaschi, P","573","2001","01","21","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Trilha para o Poço da Rasa.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00144194",NA,"2004","07",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"348","2021-03-25 13:52:26-03","UNIVILLE","JOI","11955","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","A. Quinet","A. Korte","2130","2010","03","15","Brasil","Santa Catarina","Ascurra","Guaricanas.","-49.41","-27","49º24'36''W","27º0'0''S","281","281","; HABITAT: interior do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011955",NA,"2010","09","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2021-03-25 13:52:26-03","UNIVILLE","JOI","8358","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","H. van der Werff","J.M. Silva","3580","2002","03","20","Brasil","Paraná","Guaratuba","Colônia Parati.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Atlântica","JOI008358",NA,"2003","01","01",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"350","2021-03-25 13:52:26-03","UNIVILLE","JOI","11417","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"A. Stival-Santos","2990","2010","06","16","Brasil","Santa Catarina","Biguaçu","Instituto Itaúna de Educação Ambiental.","-48.6556015014648","-27.4941997528076",NA,NA,"66","66","Florística IFFSC 390 (Arbórea); HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011417",NA,NA,NA,NA,NA,NA,NA,NA,"20442","auto",NA,NA,NA,NA,NA
"351","2019-10-07 09:23:02-03","UEFS","HUEFS","76545","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Moraes, P.L.R.de","943","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"HUEFS0076545","HUEFS0076545",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"27904","auto","Magnolianae",NA,NA,NA,NA
"352","2019-10-07 09:23:02-03","UEFS","HUEFS","88796","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","P.Moraes","Antunes, K.","49","2004","02","24","Brasil","Minas Gerais","Rio Preto","Serra da Caveira D'anta, Faz. Da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"HUEFS0088796","HUEFS0088796","2009","03",NA,"Angiospermae","Laurales",NA,NA,"20815","auto","Magnolianae",NA,NA,NA,NA
"353","2019-10-07 09:23:02-03","UEFS","HUEFS","208485","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Brotto, M.L.","1572","2014","03","18","Brasil","Paraná","Guaratuba","Balneário Nereidas.","-48.609444","-25.928889","48W36'34''","25S55'44''","5","5","Floresta Ombrófila Densa das Terras Baixas.","HUEFS0208485","HUEFS0208485",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"354","2019-10-07 09:23:02-03","UEFS","HUEFS","241769","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J.B.Baitello","Fiaschi, P.","730","2001","04","01","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia. Estrada da sede para a trilha de acesso ao do Poço Verde.","-45.883333","-23.65","45W53'","23S39'","900","900","Floresta Ombrófila Densa Montana.","HUEFS0241769","HUEFS0241769","2005","02",NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"355","2019-10-07 09:23:02-03","UEFS","HUEFS","70063","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Sawassi, A.P.","223","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo.","-47.968889","-24.0675","47W58'8''","24S4'3''",NA,NA,"Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana. Borda da mata.","HUEFS0070063","HUEFS0070063",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"356","2019-10-07 09:23:02-03","UEFS","HUEFS","76696","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Ivanauskas, N.M.","944","1996","03","12","Brasil","São Paulo","Pariquera-Açu","Estação Experimental Instituto Agronômico.","-47.866667","-24.6","47W52'0''","24S36'0''",NA,NA,"Floresta Ombrófila.","HUEFS0076696","HUEFS0076696",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"357","2019-10-07 09:23:02-03","UEFS","HUEFS","83083","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Silva, J.M.","3580","2002","03","20","Brasil","Paraná","Guaratuba","Colônia Parati","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUEFS0083083","HUEFS0083083",NA,NA,NA,"Angiospermae","Laurales",NA,NA,"41937","auto","Magnolianae",NA,NA,NA,NA
"358","2021-03-04 11:16:16-03","UEFS","HUEFS","32118","PreservedSpecimen","Plantae","Lauraceae","Ocotea","hoehnii","Ocotea hoehnii","Valt.",NA,"Hoehne, W.","2479","1960","08","05","Brasil","São Paulo",NA,"Parque do Estado de S.P.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0032118","HUEFS0032118",NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"359","2019-06-11 13:00:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"RRC ID Flag","K. Kubitzki","32","1981","2","21","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"81-32",NA
"360","2015-03-07 08:33:48-03","F","FMNH-SEEDPLANTS","V0157231F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0157231F","V0157231F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"361","2018-05-14 16:27:36-03","F","FMNH-SEEDPLANTS","V0158726F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"RRC ID Flag","M. Kirizawa","1702",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0158726F","V0158726F_01 V0158726F_02",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"1702",NA
"362","2018-05-14 16:05:44-03","F","FMNH-SEEDPLANTS","V0158727F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"RRC ID Flag","P. Dusén","14032",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"500",NA,NA,"V0158727F","V0158727F_01 V0158727F_02",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"14032",NA
