"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"256","2020-08-31 09:16:06-03","INPA","INPA","173795","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Machaerium","amplum","Machaerium amplum","Benth.","Barneby, RC","Daly, DC","6672","1991","05","19","Southern America","Brasil","Acre","Rio Branco","Universidade Federal do Acre, Parque Zoobotânico.","-67","-9.966667",NA,NA,"INPA0173795","INPA0173795 INPA0173795_e INPA0173795_nd","160","160",NA,NA,NA,"1991",NA,NA,"-67","-9.966667",NA,NA,NA,NA
"257","2020-08-31 09:16:06-03","INPA","INPA","113418","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, VE","Silva, MN da","296","1983","05","12","Southern America","Brasil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR-163, km 974 a 980.","-55","-7.416667",NA,NA,"INPA0113418","INPA0113418 INPA0113418_e INPA0113418_nd INPA0113418_num",NA,NA,NA,NA,NA,"1986",NA,NA,"-55","-7.416667",NA,NA,NA,NA
"258","2017-11-24 14:10:53-02","UFLA","ESAL","15741","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Três Marias","Fazenda Dorval","-45.24169921875","-18.2063999176025",NA,"árvore; 13,5; ;; floresta",NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-09-12 05:00:02-03","US","US","1040273","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"F. Lima","2281","1909","6","14","South America - Neotropics","Brazil","Maranhão",NA,"Sao Luiz do Maranhao",NA,NA,NA,NA,"US02148650","US02148650_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","2883730","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"G. J. Shepherd, J. Andrade, J. Tamashiro & P. R. Salgado","7511",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso",NA,"Municipio Barra do Garca, rodovia Barra do Garca-Xavantina, a 56 km de Barra do Garca",NA,NA,NA,NA,"US02148637","US02148637_01","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","3207134","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"G. Hatschbach, M. M. Hatschbach & A. C. Cervi","52446","1988","10","20","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rod. BR-060 (mun. Anastacio)",NA,NA,NA,NA,"US02148632","US02148632_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","2253011","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"G. A. Black & E. Cordeiro","52-14593A","1952","5","28","South America","Brazil","Rio Grande do Sul",NA,"Amazonia, Territorio do Guapore, Porto Velho, beira da Estrada de Ferro Madeira Mamore, vizinhancas do km 4",NA,NA,NA,NA,"US02148646","US02148646_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","2775453","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"E. P. Heringer","13833","1974","5","20","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia, Fercal",NA,NA,NA,NA,"US02148638","US02148638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US","2639114","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","16715","1966","6","7","South America - Neotropics","Brazil","Mato Grosso",NA,"Drainage of the upper Rio Araguaia, ca 2 km N.E. of Xavantina",NA,NA,NA,NA,"US02148640","US02148640_01","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","2483614","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","3003",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"US02148644","US02148644_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","3121852","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"L. O. A. Teixeira, A. Fife, K. McFarland, C. D. A. Mota & et al.","590","1982","5","18","South America - Neotropics","Brazil","Rondônia",NA,"T.F. de Rondonia, Municipio de Ariquemes, Mineracao Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes","-63.58","-10.58",NA,NA,"US02148633","US02148633_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","3114437","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"A. Macedo","5427",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Amoroso on Esporao. T [illegible text] S. Jose do Lafado. [interpreted]",NA,NA,NA,NA,"US02148631","US02148631_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US","3121855","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"L. O. A. Teixeira, A. Fife, K. McFarland, C. D. A. Mota & et al.","715","1982","5","24","South America - Neotropics","Brazil","Rondônia",NA,"T. F. de Rondonia, Municipio de Santa Barbara, Rodovia BR 364, km 120","-63.12","-9.17",NA,NA,"US02148636","US02148636_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","3283216","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"W. Thomas, C. D. A. Mota & E. Fiuza","5210","1986","6","22","South America - Neotropics","Brazil","Rondônia",NA,"Porto Velho, Represa Samuel, near S end of E dike road","-63.25","-9.07",NA,NA,"US02148635","US02148635_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","2639113","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","15609","1966","5","4","South America - Neotropics","Brazil","Distrito Federal",NA,"Corrego Landim, ca 20 km N.E. of Brasilia, D.F.",NA,NA,NA,NA,"US02148641","US02148641_01","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","3252498","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"M. Naélia Silva","296","1983","5","12","South America - Neotropics","Brazil","Pará",NA,"Serra do Cachimbo, Municipio de Itaituba, Estrada Santarem-Cuiaba, BR 163, km 974 a 980","-55.33","-7.42",NA,NA,"US02148634","US02148634_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","2483615","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","3003","1961","6","18","South America - Neotropics","Brazil","São Paulo",NA,"Municipio de Matao, 12 km SSE of Matao (ca 17 km NW along the Sao Jose do Rio Preto, Araraquara highway from turnoff to Araraquara, near border of Mun. de Araraquara",NA,NA,NA,NA,"US02148643","US02148643_01","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","2644431","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"M. Pires, N. Silva & R. Souza","9550","1963","4","30","South America - Neotropics","Brazil","Distrito Federal",NA,"Brasilia, DF, Fundacao Zoobotanica",NA,NA,NA,NA,"US02148642","US02148642_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","2195985","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"A. Macedo","704","1945","5","26","South America","Brazil",NA,NA,"Municiio Ituiutaba",NA,NA,NA,NA,"US02148647","US02148647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","1801559","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"B. A. Krukoff","10263","1939","7","1","South America - Neotropics","Bolivia","La Paz",NA,"Province of S. Yungas, Basin of Rio Bopi, San Bartolome (near Calisaya)",NA,NA,NA,NA,"US02148648",NA,"750","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","2700567","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"G. Eiten, L. T. Eiten, G. M. Felippe & J. M. F. Campos","3003","1961","6","18","South America - Neotropics","Brazil","São Paulo",NA,"Mun. de Matao, 12 km SSE of Matao, along the Araraquara, Sao Jose do Rio Preto highway, ca 17 km NW of turnoff to Araraquara, on southern border of Municipio near Mun. de Araraquara",NA,NA,NA,NA,"US02148645","US02148645_01","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","350065","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"M. Bang","2175",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,"US02148651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US","1801560","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"B. A. Krukoff","10263",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,"US02148649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","2639115","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17934","1966","6","28","South America - Neotropics","Brazil","Goiás",NA,"Serra do Caiapo, ca 45 km S of Caiaponia, road to Jatai",NA,NA,NA,NA,"US02148639","US02148639_01","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"280","2020-09-02 16:28:02-03","Cenargen","CEN","60338","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Anderson Cássio Sevilha","3300","2003","09","01",NA,"Brasil","GO","SAO DOMINGOS","Fazenda Craibinha.","-46.674444","-13.689444","Exsicatas",NA,"CEN00060338","CEN00060338","476","476",NA,NA,NA,NA,NA,NA,"-46.674444","-13.689444",NA,NA,"4",NA
"281","2020-09-02 16:28:02-03","Cenargen","CEN","84407","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.","B. M. T. Walter","Glocimar Pereira-Silva","13479","2008","06","16",NA,"Brasil","GO","MINACU","Torre 68.","-48.218888","-13.179166","Exsicatas",NA,"CEN00084407","CEN00084407","350","350",NA,NA,NA,"2013","10",NA,"-48.218888","-13.179166",NA,NA,"4",NA
"282","2020-09-02 16:28:02-03","Cenargen","CEN","110153","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Douglas Rubin Pesamosca - IFN","325","2018","06","12",NA,"Brasil","GO","ARENOPOLIS","Trecho de capoeira, com arbusto, regeneração, arbórea e gramíneas em meio a um pasto sujo.Conglomerado: TO-470. Subunidade 02, subparcela 10, indivíduo 14.","-51.48","-16.38","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Arbusto de base reta, estrutura do tipo com espinhos.","CEN00110153",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.48","-16.38",NA,NA,"5",NA
"283","2020-09-02 16:28:02-03","Cenargen","CEN","27977","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.","A. de Carvalho","Bruno Machado Teles Walter","3340","1996","06","25",NA,"Brasil","GO","URUACU","Região da fazenda Baião. Ao sul da cidade de Uruaçu.",NA,NA,"Exsicatas","Árvore armada. Cálice vináceo, corola roxa clara. Futuro reservatório do AHE Serra da Mesa.","CEN00027977","CEN00027977","430","430",NA,NA,NA,"1999",NA,NA,"-4898333.0","-1470000.0",NA,NA,"5",NA
"284","2020-09-02 16:28:02-03","Cenargen","CEN","35716","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.","B. M. T. Walter","Marina de Lourdes Fonseca Resende","2313","2000","06","16",NA,"Brasil","GO","SAO DOMINGOS","Estrada de chão entre Vazante e São Domingos.","-46.574722","-13.471111","Exsicatas","Tronco espinecente , folhas cor verde, botões e flores roxo claro. Doação do Herbário IBGE - Reserva Ecológica do IBGE. Plantas do Brasil - Goiás.","CEN00035716",NA,"400","400",NA,NA,NA,"2013","01",NA,"-46.574722","-13.471111",NA,NA,"1",NA
"285","2020-09-02 16:28:02-03","Cenargen","CEN","62647","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.","B. M. T. Walter","Glocimar Pereira-Silva","10393","2006","06","05",NA,"Brasil","TO","PARANA","Margem direita do Rio Tocantins, canteiro de obras do UHE São Salvador.","-48.249166","-12.7825","Exsicatas","Botões florais claros. Área de influência direta (canteiro).","CEN00062647","CEN00062647","280","280",NA,NA,NA,"2013","01",NA,"-48.249166","-12.7825",NA,NA,"4",NA
"286","2020-09-02 16:28:02-03","Cenargen","CEN","108191","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.","H. C. Lima","Romulo Ewerton Gomes Sousa - IFN","2606","2018","07","31",NA,"Brasil","GO","IPAMERI","Conglomerado: GO-708. Subunidade 1, subparcela 1, indíviduo 1 RN.","-48.1596984863281","-17.7219009399414","Unicata","Inventário Florestal Nacional (IFN). Arbusto de base reta.","CEN00108191","CEN00108191",NA,NA,NA,"102542","auto","2018","11",NA,NA,NA,NA,NA,"1",NA
"287","2020-09-02 16:28:02-03","Cenargen","CEN","79090","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Gabriel Mendes Ferreira - UEG",NA,"2007","06","02",NA,"Brasil","GO","MORRINHOS","Parque Ecológico Jatobá Centenário. Borda.","-49.0993995666504","-17.7311000823975","Exsicatas","Inflorescência em cacho/espinhos. Doação do HERBÁRIO UEG / MORRINHOS.","CEN00079090","CEN00079090",NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,"2",NA
"288","2020-09-02 16:28:02-03","Cenargen","CEN","60366","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Anderson Cássio Sevilha","3333","2003","09","04",NA,"Brasil","GO","SAO DOMINGOS","Fazenda Cruzeiro do Sul.","-46.3182983398438","-13.3983001708984","Exsicatas",NA,"CEN00060366","CEN00060366","431","431",NA,"73215","auto",NA,NA,NA,"-4678722.0","-1361944.0",NA,NA,"4",NA
"289","2020-09-02 16:28:02-03","Cenargen","CEN","47297","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.","A. C. Servilha","Aécio Amaral-Santos","1229","2002","05","17",NA,"Brasil","MG","UNAI","Área a jusante, próxima ao Túnel de fuga.","-46.9061012268066","-16.3575000762939","Exsicatas","Área de influência da AHE Queimado.","CEN00047297","CEN00047297",NA,NA,NA,"97926","auto","2006","07",NA,"-4729694.0","-1622389.0",NA,NA,"5",NA
"290","2020-09-02 16:28:02-03","Cenargen","CEN","112131","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Lutero Lerner - IFN","1910","2018","05","31",NA,"Brasil","GO","NOVA CRIXAS","Conglomerado: GO-152. Subunidade 01, subparcela 10, indivíduo 5RN.","-50.3266983032227","-14.0986003875732","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Arbusto com dimensões 1,8 m de altura. Estrutura de caule acúleos. Tipo de base reta. Fustes cor externa cinza, interna creme. Espessura externa fina, do tipo áspera ,com desprendimento esfoliante. Solo pouco pedregoso e seco.","CEN00112131","CEN00112131",NA,NA,NA,"91514","auto",NA,NA,NA,NA,NA,NA,NA,"5",NA
"291","2020-09-02 16:28:02-03","Cenargen","CEN","50621","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","amplum","Machaerium amplum","Benth.","B. M. T. Walter","Glocimar Pereira-Silva","7711","2003","06","02",NA,"Brasil","GO","SILVANIA","Faz. do Sr. Jeová (margem esquerda do ribeirão São Roque, próximo a fóz).","-48.6081008911133","-16.658899307251","Exsicatas","Área de Influência Direta (lago).","CEN00050621","CEN00050621","800","800",NA,"46044","auto","2013","01",NA,"-4840750.0","-1629194.0",NA,NA,"4",NA
"292","2020-09-02 16:28:02-03","Cenargen","CEN","5820","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Machaerium","cf. amplum","Machaerium cf. amplum","Benth.","B. M. T. Walter","Irene da Costa A. Mendes","2","1981","09","07",NA,"Brasil","GO","FORMOSA","Fazenda Vargem Grande - Vale do Paranã.(Rio Praim)","-47.334400177002","-15.5371999740601","Exsicatas","Ramos com folhas e frutos, alt. 4,30 m, casca placas soltas, fuste cilíndrico/ base, fruto marrom / bege, Doação do IBDF - Laboratório de Produtos Florestais Brasília - Brasil.","CEN00005820","CEN00005820",NA,NA,NA,"113054","auto","2013","01",NA,NA,NA,NA,NA,"1",NA
"293","2019-11-13 11:22:32-03","USP","SPF","100797","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, FLR","Oliveira, AA","2523","1995","05","07",NA,"Brasil","Mato Grosso",NA,"Faz. Santa Edwiges, várzea do Rio São Lourenço.","-55.187778","-16.628611",NA,NA,"SPF00100797",NA,NA,NA,NA,NA,NA,"2009","12",NA,"-55.187778","-16.628611",NA,NA,NA,NA
"294","2019-11-13 11:22:32-03","USP","SPF","121872","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Mendonça Filho, CV","Windisch, PG","7235","1992","10","24",NA,"Brasil","Mato Grosso","Campinápolis",NA,"-52.833333","-14.75",NA,NA,"SPF00121872",NA,"360","360",NA,NA,NA,"2000","03",NA,"-52.833333","-14.75",NA,NA,NA,NA
"295","2019-11-13 11:22:32-03","USP","SPF","193112","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Mendonça Filho, CV","Windisch, PG","7235","1992","10","24",NA,"Brasil","Mato Grosso","Campinápolis",NA,"-52.833333","-14.75",NA,NA,"SPF00193112",NA,"360","360",NA,NA,NA,"2000","03",NA,"-52.833333","-14.75",NA,NA,NA,NA
"296","2019-11-13 11:22:32-03","USP","SPF","83310","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Filardi, FLR","Krukoff, BA","10265","1939","07","22",NA,"Bolívia","La Paz",NA,"S. Yungas.",NA,NA,NA,NA,"SPF00083310",NA,"750","900",NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:22:32-03","USP","SPF","109208","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, VE","Hatschbach, G","62110","1995","05","02",NA,"Brasil","Mato Grosso do Sul","Nioaque",NA,"-55.8300018310547","-21.1352996826172",NA,NA,"SPF00109208",NA,NA,NA,NA,"49299","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:22:32-03","USP","SPF","85228","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Burkart, A","Macedo, A","704","1945","05","26",NA,"Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,"SPF00085228",NA,NA,NA,NA,"50022","auto","1949","01",NA,NA,NA,NA,NA,NA,NA
"299","2019-11-13 11:22:32-03","USP","SPF","109738","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Mendonça Filho, CV","Bernacci, LC","1839","1995","05","18",NA,"Brasil","São Paulo","Cardoso",NA,"-49.9099998474121","-20.0799999237061",NA,NA,"SPF00109738",NA,NA,NA,NA,"22486","auto","2000","03",NA,NA,NA,NA,NA,NA,NA
"300","2019-11-13 11:22:32-03","USP","SPF","97274","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Anônimo","Tamashiro, JY","T273","1994","06","29",NA,"Brasil","São Paulo","Onda Verde",NA,"-49.2900009155273","-20.6000003814697",NA,NA,"SPF00097274",NA,NA,NA,NA,"15917","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:22:32-03","USP","SPF","97185","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Anônimo","Tamashiro, JY","T265","1994","06","28",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"SPF00097185",NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:22:32-03","USP","SPF","97275","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Anônimo","Tamashiro, JY","T217","1994","06","27",NA,"Brasil","São Paulo","São José do Rio Preto",NA,"-49.3699989318848","-20.8199996948242",NA,NA,"SPF00097275",NA,NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:22:32-03","USP","SPF","109720","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Mendonça Filho, CV","Bernacci, LC","1651","1995","05","16",NA,"Brasil","São Paulo","Votuporanga",NA,"-49.9700012207031","-20.4200000762939",NA,NA,"SPF00109720",NA,NA,NA,NA,"20562","auto","2000","03",NA,NA,NA,NA,NA,NA,NA
"304","2014-08-26 18:21:36-03","FSL","HFSL","3064","S","Plantae",NA,NA,"Leguminosae-Pap.","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V.E.","Thomas, W.W.; Mota, C.D.A. da & Lima, E.F. da","5210","1986","06","22","Southern America","Brasil","Rondônia","Porto Velho","Represa de Samuel, Represa Samuel: outcrop and surrounding forest near S end E dike road.","-63","-9.066667",NA,"Vine in trees. Leaves dark dull green above, pale glaucous beneath. Flowers pale purple with white centers. Granit outcrop vegetation and surrounding forest. ; DE",NA,NA,NA,NA,NA,NA,NA,"1988","01","01","-63","-9.066667",NA,NA,NA,NA
