"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00956834","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E. F. Guimarães",NA,NA,NA,"W. R. Anderson","35992","1972","02","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 5 km SSE of Pico do Itambé","-43.3919444","-18.43185",NA,NA,"1140","1140","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082021' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956834","NY00956834_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01421721","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E. F. Guimarães",NA,NA,NA,"G. Eiten","5345","1963","02","04","Brazil","Amazonas","Manaus","Cacheoira Alta do Tarumã (a waterfall), at km 6 on the Tarumã-Ponte Negra road, NW of MANAUS.","-60.0568861","-2.9867185",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694424' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421721","NY01421721_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01091206","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"M. A. Jaramillo","852","2004","12","09","Brazil","Bahia","Jussari","Fazenda Serra do Teimoso, Reserva Serra do Teimoso, near top of the mountain, in area near source of the Riberão da Bica","-39.53","-15.08",NA,NA,"750","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1229731' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091206","NY01091206_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","869997","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum","Vell.","R. Callejas Posada",NA,NA,NA,"P. J. M. Maas","P12707","1971","05","01","Brazil","Acre","Mâncio Lima","Serra do Moa. Near school yard (other side of river)","-72.8956","-7.6144",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=706554' target='other'> <mi>dwc_moreinfo</mi></a>","NY00869997","NY00869997_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,"cernuum",NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1018783","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E. F. Guimarães",NA,NA,NA,"M. M. Saavedra","671","2008","01","16","Brazil","Espírito Santo","Aguia Branca","Propriedade do Sr. Ailton Cortelete.","-40.8019","-18.9544",NA,NA,"285","285","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262429' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018783","NY01018783_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","556056","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum glabricaule","Yunck.",NA,NA,NA,NA,"R. Reitz","4495","1957","06","22","Brazil","Santa Catarina","Garuva","Pôrto do Palmital, Garuva, Sao Francisco do Sul","-48.8547","-26.0269",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=730337' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556056","NY00556056_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,"glabricaule",NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4136735","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"A. C. González","1257","1977","09","02","Venezuela","Miranda","Páez","Fila La Tigra, Qda. San Juan; 18 kms al SO de Cúpira","-65.7631","10.0681",NA,NA,"810",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4463827' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136735",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","556511","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M. Carvalho-Silva",NA,NA,NA,"P. T. Sano","139","1995","06","03","Brazil","Rio de Janeiro","Resende","Sao Paulo. Mun. Engenheiro Passos. Margem do Rio do Salto. Limite entre os Estados de Sao Paulo e Rio de Janeiro","-44.4467","-22.4692",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556511","NY00556511_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1801099","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","D. Monteiro",NA,NA,NA,"D. Monteiro","110","2005","06","03","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Itatiaia, A ca. de 1 m da primeira guarita, lado direito na margem da estrada, subindo em direção à 2° guarita.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2016073' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801099","NY01801099_01","Magnoliophyta","Piperales","19648",NA,"auto",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01421723","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas Posada",NA,NA,NA,"C. A. Cid Ferreira","4569","1984","06","16","Brazil","Rondônia","Costa Marques","Chapada dos Parecís, Distrito de Alta Floresta, estrada P-56, km 17","-63.05","-11.2",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694433' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421723","NY01421723_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4136728","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"J. A. Steyermark","121469","1980","02","21","Venezuela","Sucre","Cajigal","(near border with Distrito Arismendi): Peninsula de Paria: Cloud forest of uppermost slopes tributary to headwater tributaries of Río Cumaná, below trail between El Paujil and El Brasil","-62.72","10.6611",NA,NA,"850","890","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4463820' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136728",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4136719","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"A. H. Gentry","37922","1982","07","22","Peru","San Martín",NA,"36 km NE of Tarapoto, Río Cainarachi","-76.33","-6.33",NA,NA,"520","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4463811' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136719",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00956844","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E. F. Guimarães",NA,NA,NA,"H. S. Irwin","20233","1968","02","16","Brazil","Minas Gerais",NA,"Serra do Cipó, km 132, (ca. 153km N. of Belo Horizonte).","-43.68","-18.57",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082092' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956844","NY00956844_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","4136727","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"J. A. Steyermark","121608","1980","02","23","Venezuela","Sucre","Arismendi","Peninsula de Paria: between Tacarigua and headwaters of Río Tacarigua, east of Cerro Humo, north of Río Grande Arriba","-62.6103","10.695",NA,NA,"560",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4463819' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136727",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","556040","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"G. G. Hatschbach","9465","1962","09","29","Brazil","Paraná","Morretes","Rio Mae Catira","-48.8342","-25.4769",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671694' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556040","NY00556040_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01806839","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","A. J. Bornstein",NA,NA,NA,"W. W. Thomas","13324","2003","03","15","Brazil","Bahia","Jussari","Fazenda Serra do Teimoso, Reserva Serra do Teimoso. Near top of mountain, in area near source of the Riberao da Bica.","-39.5425","-15.0956",NA,NA,"750","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=355573' target='other'> <mi>dwc_moreinfo</mi></a>","NY01806839","NY01806839_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","556065","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"G. F. J. Pabst","6917","1962","04","08","Brazil","Rio de Janeiro","Rio de Janeiro","Guanabara; Estrada do Redentor","-43.245505","-22.956326",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556065","NY00556065_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4136730","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"G. Davidse","20741","1982","10","20","Venezuela","Yaracuy",NA,"10 km N of Salom, cumbre Gamoletal, El Amparo",NA,NA,NA,NA,"1300",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4463822' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136730",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00956841","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M. C. Tebbs",NA,NA,NA,"G. G. Hatschbach","49703","1985","09","15","Brazil","Minas Gerais","Diamantina","Rod. Guinda-Cons. Mata","-43.6003","-18.2494",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082073' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956841","NY00956841_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","4136729","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"R. L. Liesner","21743","1987","03","07","Venezuela","Amazonas","Atures","Along stream on plateau north of unnamed 1760 m peak, 9 km NW of settlement of Yutaje, 4 km W of Río Coro-Coro, W of Serrnía de Yutaje","-66.17","5.68",NA,NA,"1050","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4463821' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136729",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1144665","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M. Groppo, Jr.",NA,NA,NA,"M. Groppo, Jr.","638","2001","03","02","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, ca. 400 m antes da bifuração Morro do Pilar-Conceição do Mato Dentro. Grande capão de mata, ca. 1.8 km da estrada.","-43.7142","-19.1692",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297265' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144665","NY01144665_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","776825","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","A. C. Cervi",NA,NA,NA,"A. C. Cervi","6499","1998","12","02","Brazil","Paraná","Guaraqueçaba","Reserva Salto Morato","-48.28","-25.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671682' target='other'> <mi>dwc_moreinfo</mi></a>","NY00776825","NY00776825_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01421718","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"R. Spruce","2101","1852","01",NA,"Brazil","Amazonas",NA,"Prope San Gabriel da Cachoeira, ad Rio Negro.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694404' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421718","NY01421718_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","556076","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"F. Sellow","5955",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Pelo tipo da etiqueta este material muito provalmente e de Sellow <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556076","NY00556076_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","556066","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"R. Reitz","1839","1954","05","14","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556066","NY00556066_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","556049","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","T. G. Yuncker",NA,NA,NA,"R. Reitz","2203","1954","10","14","Brazil","Santa Catarina","Blumenau","Mata da Cia. Hering, Blumenau","-49.082834","-26.926032",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556049","NY00556049_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","4136726","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"L. Aristeguieta","4445","1961","01",NA,"Venezuela","Carabobo",NA,"Selva nublada de Borburata",NA,NA,NA,NA,"600",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4463818' target='other'> <mi>dwc_moreinfo</mi></a>","NY04136726",NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00957313","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J. R. Pirani",NA,NA,NA,"J. R. Pirani","5008","2002","03","05","Brazil","Minas Gerais","Santana do Riacho","Rodovia Belo-Horizonte-Conceição do Mato Dentro, Serra do Cipó, APA Morro da Pedreira, do Córrego Duas Pontes.","-43.5681","-19.29086",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957313","NY00957313_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01021340","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"H. S. Irwin","29537","1971","02","01","Brazil","Minas Gerais","Ouro Preto","Serra do Espinhaço, lower slopes of Pico de Itacolomi, ca. 3 km S. of Ouro Preto","-43.5058333","-20.3874",NA,NA,"1650","1650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098434' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021340","NY01021340_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","556060","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"R. M. Klein","803","1954","08","12","Brazil","Santa Catarina","Itajaí","Morro da Fazenda, Itajaí","-48.6617","-26.9081",NA,NA,"30","30","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671700' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556060","NY00556060_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","556070","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas Posada",NA,NA,NA,"B. Nelson","860","1980","11","05","Brazil","Acre","Brasiléia","Vizinhança de Brasiléia","-68.75","-11",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556070","NY00556070_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01421724","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas Posada",NA,NA,NA,"G. T. Prance","P25221","1977","11","11","Brazil","Pará",NA,"BR 163; km 884; Northern foothills of Serra do Cachimbo","-54.9717","-8.7967",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694434' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421724","NY01421724_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01021339","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"H. S. Irwin","30554","1971","01","17","Brazil","Minas Gerais","Caeté","Serra do Espinhaço, ca. 55 km E. of Belo Horizonte, road (BR-31) to Antônio dos Santos","-43.57005","-19.8064",NA,NA,"1550","1550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098432' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021339","NY01021339_01 NY01021339_02","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","556074","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R. Callejas Posada",NA,NA,NA,"L. Riedel","s.n.",NA,NA,NA,"Brazil",NA,NA,"{From protologue: Ad Serra da Piedade]",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556074","NY00556074_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00956849","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M. Carvalho-Silva",NA,NA,NA,"H. S. Irwin","18228","1966","07","15","Brazil","Distrito Federal","Brasília","30 km S. of Brasília, D.F., on road to Belo Horizonte.","-47.8","-16.05",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082112' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956849","NY00956849_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01421719","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","I. L. do Amaral; L. F. Coêlho",NA,NA,NA,"I. L. do Amaral","1126",NA,NA,NA,"Brazil","Pará","Itaituba","Estrada Santaré-Cuiabá BR 163, km 877, Serra do Cachimbo, Cachoeira da Luz, Rio Curuá, margem esquerda.","-54.95",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1694419' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421719","NY01421719_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","556045","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","T. G. Yuncker",NA,NA,NA,"Illegible collector name","204","1963","08","15","Brazil","Rio de Janeiro",NA,"Palmeiras",NA,NA,NA,NA,NA,NA,"Collector J. Buker? <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=671685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556045","NY00556045_01","Magnoliophyta","Piperales",NA,NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
