"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"196","2009-10-20 16:39:00-02","MO","MOBOT","2623446","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Blasco, M. (AAU)","Bente Eriksen","Eriksen 59248","1985","5","7","South America","Ecuador","Carchi",NA,"Railroad between Ibarra and San Lorenzo, near La Carolina. Soil temp.: 22° C.","-78.28333","0.75",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-06-09 18:03:00-03","MO","MOBOT","3182371","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Cuello","Gerardo Aymard","Aymard C. 1986","1986","12","11","South America","Venezuela","Portuguesa",NA,"Dtto. Guanare. Caserío La Montaña 4 km al NW de Córdoba. Bosques humedos mesotermicos y cafetales.","-69.86666","10.4",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-01-10 20:50:16-03","INPA","INPA","53400","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Monteiro, OP","INPA53400","1975","10","20","Southern America","Brasil","Amazonas","Boca do Acre","Rio Purus","-67.3977966308594","-8.75222015380859",NA,NA,"INPA0053400","INPA0053400 INPA0053400_e INPA0053400_e1",NA,NA,NA,NA,"2011",NA,NA,NA,NA,"220472","auto",NA,NA,NA
"199","2020-08-31 09:15:52-03","INPA","INPA","76266","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Dávila, PD; N.C.","Coradin, L","946","1977","10","28","Southern America","Brasil","Roraima","Boa Vista","Arimutã, Arimutã region, on an Azimuth of 011º from Boa Vista at a distance of 210 km. Within a radius of 12 km from the village of Arimutã.","-60","4.2",NA,NA,"INPA0076266","INPA0076266 INPA0076266_e INPA0076266_e1",NA,NA,"-60","4.2","2008","07",NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-08-31 09:15:52-03","INPA","INPA","105598","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Janssen, AS","496","1980","06","19","Southern America","Brasil","Amazonas","Humaitá","Humaitá, Fazenda do Flávio Neri, ao Sul da BR-319, km 658.","-63.166667","-7.516667",NA,NA,"INPA0105598","INPA0105598 INPA0105598_e INPA0105598_e1",NA,NA,"-63.166667","-7.516667","2011","08",NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-08-31 09:15:52-03","INPA","INPA","174837","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Missouri Botanical Garden","Macêdo, M","3104","1993","05","13","Southern America","Brasil","Mato Grosso","Cuiabá","Cuiabá, Estrada da Chapada, próximo ao aterro sanitário.","-56","-15.6",NA,NA,"INPA0174837","INPA0174837 INPA0174837_1 INPA0174837_1e INPA0174837_e INPA0174837_e1",NA,NA,"-56","-15.6","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-08-31 09:15:52-03","INPA","INPA","238994","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Prata, EMB","Prata, EMB","688","2010","09","20","Southern America","Brasil","Amazonas",NA,"Margem da BR-319, km 390-400 no sentido Manaus - P","-62.00105","-5.31765",NA,NA,"INPA0238994","INPA0238994 INPA0238994_e",NA,NA,"-62.00105","-5.31765","2010","12",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-08-31 09:15:52-03","INPA","INPA","24546","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Lima, LCP","Prance, GT","7748","1968","10","01","Southern America","Brasil","Acre","Sena Madureira","Rio Iaco, Trail to Rio Iaco from km 7, road Sena Madureira, to Rio Branco.","-68.6567","-9.0658",NA,NA,"INPA0024546","INPA0024546 INPA0024546_e INPA0024546_num",NA,NA,"-68.6567","-9.0658","2008","08",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-08-31 09:15:52-03","INPA","INPA","34961","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Azevedo, AMG","Maas, PJM","412",NA,NA,NA,"Southern America","Brasil","Rondônia",NA,"Secondary vegetation.",NA,NA,NA,NA,"INPA0034961","INPA0034961 INPA0034961_e",NA,NA,NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-31 09:15:52-03","INPA","INPA","34962","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Azevedo, AMG","Maas, PJM","412",NA,NA,NA,"Southern America","Brasil","Rondônia",NA,"Secondary vegetation.",NA,NA,NA,NA,"INPA0034962","INPA0034962 INPA0034962_e",NA,NA,NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-01-10 20:50:16-03","INPA","INPA","58346","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Missouri Botanical Garden","Maciel, AA","76-77","1976","07","15","Southern America","Brasil","Mato Grosso","Poconé","Transpantaneira, km 7, Fazenda Santa Catarina, Rodovia Transpantaneira, Fazenda Santa Catarina, km 7.","-56.5","-16",NA,NA,"INPA0058346","INPA0058346 INPA0058346_e INPA0058346_e1",NA,NA,"-56.5","-16","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-10 20:50:16-03","INPA","INPA","81397","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Missouri Botanical Garden","Maciel, AA","76-77","1976","07","15","Southern America","Brasil","Mato Grosso","Poconé","Transpantaneira, km 7, Fazenda Santa Catarina, Rodovia Transpantaneira, Fazenda Santa Catarina, km 7.","-56.5","-16",NA,NA,"INPA0081397","INPA0081397 INPA0081397_e",NA,NA,"-56.5","-16","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-06-15 15:30:40-03","UNESP-RC","HRCB","8247","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth.) DC.","Queiroz, R.T.","Camargo, J.L.C.","s.n","1987","06","11",NA,"Brasil","Amazonas","Humaitá","Estrada do Amazônas, região de Humaitá, Km 27 estrada transamazônica.","-63.0208015441895","-7.50611019134521",NA,"Flores lillázes.",NA,NA,NA,NA,NA,NA,"2009","03",NA,"20",NA,"202650","auto",NA,NA,NA
"209","2014-07-30 10:41:01-03","CITSF","HXBH","003708","S","Plantae",NA,NA,"Fabaceae","Desmodium","cajanifolium (kunth) dc.","Desmodium cajanifolium (kunth) dc.",NA,"Lima, L. C. P.","Meyer, S. T.",NA,"1987","03","25",NA,"BR","MG","Nova Ponte","Rio Araçuari","-47.6747","-19.1525",NA,"Flor branca e roxa",NA,NA,NA,NA,NA,NA,"2008","08",NA,"01",NA,"47316","auto",NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","3350159","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Barneby, R. C.","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3283","1994","1","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Shea, N of, camp 1, Rupununi District","-59.15","2.95",NA,NA,"US00653671",NA,"190",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","1853848","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Cuatrecasas","19692","1945","7","19","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle, Cordillera Occidental, vertiente oriental, hacia El Saladito",NA,NA,NA,NA,"US02244663",NA,"1600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","2799955","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"A. H. Gentry, G. Davidse & F. Llanos","9009","1974","1","9","South America - Neotropics","Colombia","Huila",NA,"6.4 km SE of Altamira near Guadelupe",NA,NA,NA,NA,"US02244711",NA,"880",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","1742751","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Bro. Daniel","1537","1938","8",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Cocorna",NA,NA,NA,NA,"US02244721",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","1358084","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. P. Killip & A. C. Smith","23383","1929","5","29","South America - Neotropics","Peru","Junin",NA,"La Merced",NA,NA,NA,NA,"US02244676",NA,"700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","2142155","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"W. H. Camp","E-3884","1945","6","19","South America - Neotropics","Ecuador","Chimborazo",NA,"Canon of the Rio Chanchan, from Naranjapata to below Huigra",NA,NA,NA,NA,"US02244667",NA,"610","914",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","532729","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Herbert H. Smith","49","1898","9",NA,"South America - Neotropics","Colombia",NA,NA,"Santa Marta, United States of Colombia",NA,NA,NA,NA,"US02244753",NA,"610",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","1934989","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"L. Cardona Gonzalez, G. Guttierez V. & F. A. Barkley","18C051","1948","1","10","South America - Neotropics","Colombia","Magdalena",NA,"Corregimiento de Minca en las faldas de la Sierra Nevada de Santa Marta",NA,NA,NA,NA,"US02244719",NA,"600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","1561051","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. C. B. Mutis","2239","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"US02244749","US02244749_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","1542565","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"W. A. Archer","883","1930","12","13","South America - Neotropics","Colombia","Antioquia",NA,"Medellin",NA,NA,NA,NA,"US02244722",NA,"1500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","3307270","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Grimes, J. W.","R. Callejas, R. Fonnegra, F. J. Roldán & A. Arbeláez Alvarez","5609","1987","11","18","South America - Neotropics","Colombia","Antioquia",NA,"Municipio Giraldo: Corregimiento Manglares, 8 Kms. N S, de Manglares, via Santa Fé-Mutatá","-75.92","6.67",NA,NA,"US01913052",NA,"1350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","1143552","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. P. Killip","11669","1922","9","24","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Pavas, Cordillera Occidental",NA,NA,NA,NA,"US02147038",NA,"1500","1700",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","6018147","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. F. Pittier","6085","1913","4","23","South America - Neotropics","Venezuela",NA,NA,"Federal District, around Caracas",NA,NA,NA,NA,"US02244705",NA,"800","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","1900959","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Cuatrecasas","22969","1946","11","17","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle. Cartago: lomas de la Cuchilla de Santa Barbara",NA,NA,NA,NA,"US02244664",NA,"1000","1140",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","1542560","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"W. A. Archer","1049","1930","12","24","South America - Neotropics","Colombia","Antioquia",NA,"Belen",NA,NA,NA,NA,"US02244720",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","2250885","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"M. Cárdenas","5388",NA,NA,NA,"South America - Neotropics","Bolivia","Beni",NA,"Reyes",NA,NA,NA,NA,"US02244698","US02244698_01","300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","2123032","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"L. Aristeguieta & C. Montoya","2086","1954","2",NA,"South America - Neotropics","Venezuela","Zulia",NA,"Alrededores de la mision de Tukukos, Perija",NA,NA,NA,NA,"US02244704",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","1143513","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. W. Pennell","10610","1922","9","15","South America - Neotropics","Colombia","Caldas",NA,"Belen, Cordillera Occidental, east of B",NA,NA,NA,NA,"US02244743","US02244743_01","1500","1700",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","702813","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Schubert, B. G.","R. H. Schomburgk","I 648","1839","6",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,"US00653672",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","2029080","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"R. A. Ferreyra","7880","1950","7","18","South America - Neotropics","Peru","San Martin",NA,"Prov. San Martin. Alrededores de Tarapoto",NA,NA,NA,NA,"US02244680","US02244680_01","400","420",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","1796965","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. Pérez Arbeláez & J. Cuatrecasas","6436","1939","7","20","South America - Neotropics","Colombia","Valle del Cauca",NA,"El Valle, Hacienda Valparaiso (Zarzal-Bugalagrande)",NA,NA,NA,NA,"US02244735",NA,"1070",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","1021840","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. N. Rose & G. Rose","22166","1918","8","18","South America - Neotropics","Ecuador",NA,NA,"Vicinity of Huigra, mostly on the Hacienda de Licay",NA,NA,NA,NA,"US02244672",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","1561071","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. C. B. Mutis","2975","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"US02244752","US02244752_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","1458489","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"G. Klug","4071","1935","4",NA,"South America - Neotropics","Peru","San Martin",NA,"Chazuta, Rio Huallaga",NA,NA,NA,NA,"US02244686","US02244686_01","260",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","1143423","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. W. Pennell","5607","1922","5","13","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Dagua, Dagua Valley",NA,NA,NA,NA,"US02244744","US02244744_01","1200","1500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","987230","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. F. Pittier","7100","1917","4","15","South America - Neotropics","Venezuela",NA,NA,"Middle Cotiza, near Caracas",NA,NA,NA,NA,"US02244707","US02244707_01","1000","1400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","1518196","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Buchtien","7334","1923","4","5","South America - Neotropics","Bolivia",NA,NA,"Tipuani-Valley: Hacienda Casana",NA,NA,NA,NA,"US02244692","US02244692_01","1400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","2775959","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. M. Idrobo & R. Jaramillo M.","2271","1956","10","21","South America - Neotropics","Colombia","Caldas",NA,"Rio Guarino, 6 km, arriba de su confluencia con el rio Magdalena, Carretera a La Victoria",NA,NA,NA,NA,"US02244714",NA,"250",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","2552851","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"R. A. Ferreyra","17614","1968","12","18","South America - Neotropics","Peru","Loreto",NA,"Prov. Coronel Portillo. cerca a Pucallpa",NA,NA,NA,NA,"US02244678","US02244678_01","240",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","1143515","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. W. Pennell","10654","1922","9","15","South America - Neotropics","Colombia","Caldas",NA,"Anserma, Cordillera Occidental",NA,NA,NA,NA,"US02244741","US02244741_01","1300","1600",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","2170507","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Cowan, R. S.","B. Maguire, J. J. Wurdack & G. S. Bunting","35845","1953","10","18","South America - Neotropics","Venezuela","Bolívar",NA,"Ciudad Piar, 2 km S","-63.26","7.47",NA,NA,"US00872547",NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","2248760","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"L. Aristeguieta","2377",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,"US02244662",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","2046040","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Haught","6445","1949","5","16","South America - Neotropics","Colombia","Tolima",NA,"Chicoral",NA,NA,NA,NA,"US02244715","US02244715_01","450",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","2142131","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"W. H. Camp","E-3183","1945","5","7","South America - Neotropics","Ecuador","Chimborazo",NA,"Canon of the rio Chanchan near Huigra. (small swamps along the river)",NA,NA,NA,NA,"US02244666",NA,"1219","1372",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","3329384","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Barneby, R. C.","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","2703","1992","9","30","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Kusad Mountains, Rupununi District","-59.83","2.75",NA,NA,"US00872546",NA,"150","200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2045875","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Haught","6269","1949","1","14","South America - Neotropics","Colombia","Tolima",NA,"Chicoral",NA,NA,NA,NA,"US02244716",NA,"250",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","1143479","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen","8460","1922","7","21","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Quebrada Nueva to Cuchilla, East of Zarzal, Cauca Valley",NA,NA,NA,NA,"US02244747","US02244747_01","1100","1300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","1771345","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. P. Killip","34510","1939","3","18","South America - Neotropics","Colombia","Meta",NA,"Buenavista, Villavicencio",NA,NA,NA,NA,"US02244737",NA,"700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","1068336","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. F. Pittier","9536","1921","5","15","South America - Neotropics","Venezuela",NA,NA,"Federal District, around Caracas",NA,NA,NA,NA,"US02244700",NA,"800","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2248761","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"L. Aristeguieta","2379","1956","9",NA,"South America - Neotropics","Venezuela","Barinas",NA,"Flores moradas. Barinas-Barinitas",NA,NA,NA,NA,"US02244660",NA,"400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","1518201","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Buchtien","798","1924","1",NA,"South America - Neotropics","Bolivia",NA,NA,"Mapiri Region, S. Carlos",NA,NA,NA,NA,"US02244689",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2452849","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. Woytkowski","7240","1962","4","27","South America - Neotropics","Peru","San Martin",NA,"Saposoa",NA,NA,NA,NA,"US02244681",NA,"400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
