"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"47","2020-12-15 11:14:40-03","FUNED","FUNED-POL","3444","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,"Sandra Matoso",NA,NA,NA,NA,NA,"Brasil","MG","Mata do Paraiso-Viçosa","-42.881667","-20.754167",NA,NA,"POL003444","POL003444_p01 POL003444_p02 POL003444_p03 POL003444_p04 POL003444_p05 POL003444_p06",NA,NA,NA,NA,"42W 52' 54","20S 45' 15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-15 11:14:40-03","FUNED","FUNED-POL","3445","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,"Dora Jacob",NA,"2005","06","15",NA,"Brasil","MG","Sabará","-43.806667","-19.886389",NA,"coleta-flor","POL003445",NA,NA,NA,NA,NA,"43W 48' 24","19S 53' 11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-19 15:43:39-03","UNEB","HUNEB","8773","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Caesalpiniaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Silva, L.N.","49","1995","05","31",NA,"Brasil","Bahia","Fazenda do Bu / Mata da maré","-37.723333","-12.0475",NA,NA,"HUNEB0008773",NA,"Conde",NA,NA,NA,"37W43'24''","12S2'51''",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"50","2019-11-19 15:43:39-03","UNEB","HUNEB","5637","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Caesalpiniaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Ferreira, M.C.","583HRB31619","1994","04","20",NA,"Brasil","Bahia","Fazenda Morro da Graça","-37.6105995178223","-11.8135995864868",NA,NA,"HUNEB0005637",NA,"Conde",NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"51","2021-04-08 17:40:04-03","EAO","IAN","149137","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lewis, GP","Irwin, HS; Harley, RM; Smith, GL","31179","1971","02","27","Southern America","Brasil","Bahia","Cut-over gallery forest, ca. 8km N. of Seabra, road to Agua de Rega.",NA,NA,NA,"Tree ca. 6m x 15cm. Corolla (mostly in bud) yellow.","IAN149137",NA,NA,"1000","1000","isotipo",NA,NA,NA,NA,"1998","08","06",NA,NA,NA,NA
"52","2021-04-08 17:40:04-03","EAO","IAN","125271","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Melanoxylon","braunia","Melanoxylon braunia","Schott","Lewis, GP","Belém, RP","s.n.",NA,NA,NA,"Southern America","Brasil","Bahia","Bahia, encruzilhada, margem do rio Pardo.",NA,NA,NA,"Mata cipó ,árvore de 12m x 35 de diâmetro ,petalas amarelas, estames brancos, enteras aroxeadas, cálice marrom, ovario verde. Coleção de madeira .","IAN125271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","08",NA,NA,NA,NA,NA
"53","2021-04-08 17:40:04-03","EAO","IAN","125411","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Melanoxylon","braunia","Melanoxylon braunia","Schott",NA,"Belém, RP","s.n.",NA,NA,NA,"Southern America","Brasil","Bahia","Ao lado da rodovia BR101, vale do rio Mucurí, palntação de cacau.",NA,NA,NA,"Ãrvore de 10m x 15cm de diâmetro, frutos marrons, madeira dura .Coleção de madeira","IAN125411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:40:04-03","EAO","IAN","13750","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Melanoxylon","braunia","Melanoxylon braunia","Schott","Barreto, M","Nestor, J","s.n.",NA,NA,NA,NA,NA,NA,"Capoeira, estação experimental, municipio de Belo Horizonte,Muito frequente .",NA,NA,NA,"Flôres amarelo-avermelhadas, árvore de 3,00m de altura .","IAN013750","IAN013750 IAN013750_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:40:04-03","EAO","IAN","14442","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Melanoxylon","braunia","Melanoxylon braunia","Schott","Barreto, M","Magalhães, MG","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Resto de mata , Floresta, municipio de Belo Horizonte, pouco frequente",NA,NA,NA,"Ãvore de 15m de altura.","IAN014442","IAN014442 IAN014442_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:16:30-03","UFBA","ALCB","117459","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Escobar, N","Roque, N; Alunos de Botânica III","4548","2014","11","15","Southern America","Brasil","Bahia","Piemonte da Diamantina, Estrada para assentamento Cafezal - Cafelândia.","-41.334167","-12.973333",NA,"ca. 5 m. alt. Folíolos concolores. Frutos maduros castanhos.; Mata estacional semidecidual.","ALCB030913","ALCB030913","Morro do Chapéu",NA,NA,NA,"-41.334167","-12.973333",NA,NA,"2016","10","24",NA,NA,NA,NA
"57","2019-10-09 11:16:30-03","UFBA","ALCB","035195","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mendonça Filho, CV","Mattos Silva, LA; Florêncio, CS; Jesus, JA de; Pimentel, JMA","3521","1997","03","25","Southern America","Brasil","Bahia","Litoral Sul, Fazenda Nossa Senhora de Fátima, km 2 do ramal para Japu, com entrada no km 14 da Rod. Ilhéus/Itabuna, lado esquerdo.","-39.116667","-14.683333",NA,"5 m alt. x 40 cm diâmetro. Flores com pétalas liláses, sépalas arroxeadas. Folíolos com faces adaxial verde-escuro e abaxial verde-claro. Caule apresenta acúleos.; mata higrófila sul baiana. Solo argiloso.","ALCB031763","ALCB031763","Ilhéus","600","600",NA,"-39.116667","-14.683333",NA,NA,"2002","05",NA,NA,NA,NA,NA
"58","2019-10-09 11:16:30-03","UFBA","ALCB","042982","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Guedes, ML; Argôlo, AS","Argôlo, AS; Guedes, ML; Carvalho, G","46","1999","04","03","Southern America","Brasil","Bahia","Litoral Sul, Faz. Marajoara","-39.066667","-15.283333",NA,"15,0 m. Folhas imparipinadas, coriáceas, levemente discolores. Inflorescência com botões ferrugíneos; flores com sépalas ferruginosas, pétalas amarelas. Ocasional.; Substrato areno-argiloso.","ALCB027283","ALCB027283","Una",NA,NA,NA,"-39.066667","-15.283333",NA,NA,"1999","04",NA,NA,NA,NA,NA
"59","2019-10-09 11:16:30-03","UFBA","ALCB","049066","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Guedes, ML; S. dos S. Lima","Lima, SS dos; Guedes, ML; Cabral, LCC; Oliveira, H","155","1999","06","20","Southern America","Brasil","Bahia","Extremo Sul, Mata cara-branca, projeto CEDRO","-39.016667","-16.266667",NA,"dados fitossociológicos - módulo 1, parcela 2, nº 19, CAP 5,5 cm.; Mata em estádio secundário de regeneração. Substrato argilo-arenoso.","ALCB027282","ALCB027282","Santa Cruz Cabrália",NA,NA,NA,"-39.016667","-16.266667",NA,NA,"1999","07",NA,NA,NA,NA,NA
"60","2019-10-09 11:16:30-03","UFBA","ALCB","049739","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Pacheco, LM","Pacheco, LM","83","2001","11","15","Southern America","Brasil","Bahia","Extremo Sul, Estação Veracruz","-39.016667","-16.266667",NA,"6,0 m. Folhas compostas. folíolos membranáceos, discolores. Estéril.; Estádio secundário de desenvolvimento.","ALCB027280","ALCB027280","Santa Cruz Cabrália",NA,NA,NA,"-39.016667","-16.266667",NA,NA,"2001","01",NA,NA,NA,NA,NA
"61","2019-10-09 11:16:30-03","UFBA","ALCB","06148","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lewis, GP","Lordêlo, RP","57504","1957","05","30","Southern America","Brasil","Bahia","Chapada Diamantina","-41.766667","-12.416667",NA,NA,NA,NA,"Seabra",NA,NA,NA,"-41.766667","-12.416667",NA,NA,"1982","02",NA,NA,NA,NA,NA
"62","2019-10-09 11:16:30-03","UFBA","ALCB","121328","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Gomes, FS","Gomes, FS","1546","2013","03","27","Southern America","Brasil","Bahia",NA,"-39.195278","-15.297222",NA,"Folhas com folíolos cartáceos. Material estéril. 35.2, parcela 01.","ALCB049681","ALCB049681","Una",NA,NA,NA,"-39.195278","-15.297222",NA,NA,"2013","11",NA,NA,NA,NA,NA
"63","2019-10-09 11:16:30-03","UFBA","ALCB","134559","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, HC","Lima, HC; Nascimento, MT; Stellet, B","8641","2018","03","27","Southern America","Brasil","Rio de Janeiro","estação EcológicaEstadualde Guaxindiba. Ponta Norte da Mata, Condomínio.","-41.081944","-21.372222",NA,"ca. 10 m alt. Tronco trifurcado na base, casca estriada, pardacenta, DAP ca. 40+30+20 cm. Inflorescência erétas, flores com cálice ferrugineo e corola amarela. Na borda da mata, vi vários indivíduos em floração na mata alta bem prese","ALCB053690","ALCB053690","São Francisco de Itabapoana","30","30",NA,"-41.081944","-21.372222",NA,NA,"2018","03",NA,NA,NA,NA,NA
"64","2019-10-09 11:16:30-03","UFBA","ALCB","21346","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, MPM de","Ararújo, AP de","136","1980","05","28","Southern America","Brasil","Bahia","Sudoeste, Estrada Lajedo do Tabocal-Maracás","-40.316667","-13.466667",NA,"6m de altura. Diâmetro do fuste 15m. Diâmetro da copa 4m. Caule marrom ferrugíneo. Folhas verdes. Botão e cálice marrom ferrugíneos. Corola amarela. Casca suberosa fissurada. Frequência média.; Latossolo Vermelho Amarelo.","ALCB027284","ALCB027284 ALCB027284_1",NA,NA,NA,NA,"-40.316667","-13.466667",NA,NA,"1980","08",NA,NA,NA,NA,NA
"65","2019-10-09 11:16:30-03","UFBA","ALCB","61711","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Queiroz, LP de","Costa, J; Costa, CBN","351","2002","04","27","Southern America","Brasil","Bahia","Litoral Norte, próximo ao povoado de Costa Azul.","-37.783333","-11.55",NA,"ca. 4-5,0 m de altura. Folhas com 10 pares de folíolos elípticos a oblongos, coriáceos, discolores, glabros. Botões florais vináceos; flores com cálice de sépalas vináceas na face externa e verde na face interna; corola amarela, estam","ALCB027279","ALCB027279","Jandaíra",NA,NA,NA,"-37.783333","-11.55",NA,NA,"2002","05",NA,NA,NA,NA,NA
"66","2019-10-09 11:16:30-03","UFBA","ALCB","62490","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lima, MPM de","Jost, T","30","1994","10","25","Southern America","Brasil","Bahia","Fazenda do BU, mata da Maré","-37.715556","-12.046944",NA,"Árvore. com ca. 8 m alt. Folhas cartáceas, ereta. Botões ferrugíneos. Frutos secos, deiscentes, imaturos verde. Pastagem com raros indivíduos arbóreos.; Floresta Ombrófila aberta","ALCB027287","ALCB027287","Conde",NA,NA,NA,"-37.715556","-12.046944",NA,NA,"1994","10","25",NA,NA,NA,NA
"67","2019-10-09 11:16:30-03","UFBA","ALCB","64618","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Guedes, ML","Guedes, ML; Loureiro, DM; Magalhães, LO; Meyer, LMN; Bispo, RB","10816","2003","12","18","Southern America","Brasil","Bahia","Litoral Sul, Cachoeira da Pancada Grande","-39.133333","-13.716667",NA,"6m. Folhas cartáceas, discolores. Inflorescência terminal, botões ferrugíneos, flores com pétalas amarelas.; Estádio médio de conservação.","ALCB027281","ALCB027281","Ituberá",NA,NA,NA,"-39.133333","-13.716667",NA,NA,"2004","01",NA,NA,NA,NA,NA
"68","2019-10-09 11:16:30-03","UFBA","ALCB","117560","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Cardoso, D","Ramos, G; Roque, N; et al.","81","2014","11","15","Southern America","Brasil","Bahia","Piemonte da Diamantina, Estrada assentamento Cafezal-Cafelândia.","-41.333889","-12.973333",NA,"ca. de 2m. Folíolos concolores. Frutos marrons escuro.","ALCB031762","ALCB031762","Morro do Chapéu","916","916",NA,"-41.333889","-12.973333",NA,NA,"2014","11",NA,NA,NA,NA,NA
"69","2019-10-09 11:16:30-03","UFBA","ALCB","58148","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Ferreira, MC; Lima, MPM de","Ferreira, MC; Pinto, GCP","583","1994","04","20","Southern America","Brasil","Bahia","Fazenda Morro da Graça","-37.6105995178223","-11.8135995864868",NA,"Árvore. Frequente na mata. Madeira de cerne incorruptível.; Mata","ALCB027286","ALCB027286","Conde",NA,NA,NA,NA,NA,"31737","auto","1994","05","10",NA,NA,NA,NA
"70","2019-10-09 11:16:30-03","UFBA","ALCB","122472","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Carvalho, GM","Carvalho, GM","417","2010","04","05","Southern America","Brasil","Bahia","Fazenda Jabuteiro. Pasto sujo.","-40.9094009399414","-15.5313997268677",NA,"ca. 5m alt. Folhas discolores. Flores amarelo vivo.","ALCB007039","ALCB007039","Encruzilhada",NA,NA,NA,NA,NA,"49333","auto","2010","06",NA,NA,NA,NA,NA
"71","2019-10-09 11:16:30-03","UFBA","ALCB","119060","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Santos Júnior, RM","1","2013","10","30","Southern America","Brasil","Bahia","Campus UESC, km16- Rod. Jorge Amado.","-39.0494003295898","-14.7889003753662",NA,"aprox. 6,5 m alt. Folhas com face adaxial verde escuro e abaxial verde claro. Flores quando botão de coloração amarelo-amarronzado e quando aberto de coloração amarelo-vivido.","ALCB027278","ALCB027278","Ilhéus",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:07:46-03","NBC","NL-BOTANY","L.1063532","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063532","NL-L1063532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"73","2020-02-08 09:07:46-03","NBC","NL-BOTANY","U 0278494","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Forest Department Piracaciba",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200278494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0278494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27596",NA,NA
"74","2020-02-08 09:08:01-03","NBC","NL-BOTANY","U 0003301","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Recordoxylon","irwinii","Recordoxylon irwinii","Cowan","Cowan RS","Irwin HS; et al.",NA,"1971","02","27","Southern America","Brazil","Bahia","c. 28km N. of Seabra, road to Agua de Rega",NA,NA,NA,"Cut-over gallery forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003301 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0003301","NL-U0003301",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","319454 B",NA,NA
"75","2020-11-04 11:09:58-03","ESALQ","ESA","81789","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,"Tameirão Neto, E.","3170.0","2001","03","26",NA,"Brasil","Minas Gerais",NA,"-42.6025009155273","-18.3658008575439",NA,NA,"ESA081789","ESA081789","São Pedro do Suaçuí",NA,NA,NA,NA,NA,"18958","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:09:58-03","ESALQ","ESA","82429","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Oliveira, P.P.",NA,"2000","03","01",NA,"Brasil","Rio de Janeiro",NA,"-41.9449996948242","-22.5268993377686",NA,NA,"ESA082429","ESA082429","Rio das Ostras",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:09:58-03","ESALQ","ESA","121271","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,"Neto, S.J.S.","1346.0","1999","11","01",NA,"Brasil","Rio de Janeiro","Reserva da Petrobras, trilha ao redor do lago da barragem.","-43.3116989135742","-22.7856006622314",NA,NA,"ESA121271",NA,"Duque de Caxias",NA,NA,NA,NA,NA,"34388","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:09:58-03","ESALQ","ESA","130023","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Siqueira, G.","Colletta, G.D.; Flores, T.B.; Duarte, M.M.; Ferrari, A.C.","1778.0","2011","04","14",NA,"Brasil","Espírito Santo","Reserva Vale, área do projeto de restauração, projeto 162","-40.0722007751465","-19.3910999298096",NA,"Regenerante estéril","ESA130023",NA,"Linhares",NA,NA,NA,NA,NA,"48094","auto","2011",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:09:58-03","ESALQ","ESA","99018","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,"Lewis, G.P.","Lyra-Lemos, R.P.","4561.0","2000","05","10",NA,"Brasil","Alagoas",NA,"-36.1755981445312","-10.125599861145",NA,NA,"ESA099018","ESA099018","Coruripe",NA,NA,NA,NA,NA,"31269","auto","2009",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:09:58-03","ESALQ","ESA","15345","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Leoni, L.S.","1954.0","1992","09","05",NA,"Brasil","Minas Gerais",NA,"-42.0293998718262","-20.7331008911133",NA,NA,"ESA015345","ESA015345","Carangola",NA,NA,NA,NA,NA,"21913","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:29:50-03","MN","R","219280","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Garcia, V.L.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:29:50-03","MN","R","2650","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Sampaio, A.J.","708","1908","03",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-14 15:29:50-03","MN","R","2651","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Schreiner, C.","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-01-14 15:29:50-03","MN","R","3529","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Ducke, W.A.","Armond, A.F.N.","s.n.","1909","02",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-01-14 15:29:50-03","MN","R","67002","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Palma, M.","s.n.","1883","02","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-14 15:29:50-03","MN","R","33020","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mello Barreto, H.L.","Mello Barreto, H.L.","709","1934","06","16",NA,"Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"87","2021-01-14 15:29:50-03","MN","R","33021","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mello Barreto, H.L.","Mello Barreto, H.L.","702","1934","04","18",NA,"Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"88","2021-01-14 15:29:50-03","MN","R","102203","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Silveira, A.A.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Rio Novo",NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA
"89","2021-01-14 15:29:50-03","MN","R","33022","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Mello Barreto, H.L.","701","1933","04","13",NA,"Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Santa Bárbara",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"90","2021-01-14 15:29:50-03","MN","R","33019","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mello Barreto, H.L.","Mello Barreto, H.L.","1707","1935","07","23",NA,"Brasil","Minas Gerais",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Tombos",NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA
