"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"47","2020-11-04 11:15:10-03","ESALQ","ESA","10205","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Kawasaki, M.L.","Salis, S.M.","101.0","1989","10","05",NA,"Brasil","São Paulo",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"ESA010205","ESA010205","Brotas",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:15:10-03","ESALQ","ESA","91566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Sobral, M.","Viani, R.A.G. et al.","541.0","2004","07","12",NA,"Brasil","São Paulo",NA,"-48.25","-23.1000003814697",NA,NA,NA,NA,"ESA091566","ESA091566","Bofete",NA,NA,NA,NA,"29333","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:15:10-03","ESALQ","ESA","14434","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart.ex DC.","Kawasaki, M.L.","Barreto, K.D. et al.","1455.0","1993","09","19",NA,"Brasil","São Paulo",NA,"-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,"ESA014434","ESA014434","Corumbataí",NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:15:10-03","ESALQ","ESA","35805","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Tuler, A.C.","Souza, J.P. et al.","958.0","1996","12","15",NA,"Brasil","São Paulo",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"ESA035805",NA,"Cunha",NA,"2018","08","06","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:32:12-03","MN","R","8945","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L.R.","Glaziou, A.F.M.","349","1863","11","04",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008945","R000008945_001","Laranjeiras",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:32:12-03","MN","R","8943","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Landrum, L. R. & Kawasaki","Glaziou, A.F.M.","13446","1881","11","05",NA,"Brasil","Rio de Janeiro",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,"Plantas do Brasil Central","R000008943","R000008943_001","Nova Friburgo",NA,"1995",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:24:27-03","CPAP","CPAP","11408","PreserverdSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Salis, S. M.","101","1989","10","05",NA,"Brasil","SP","Fazenda Santa Elisa","-48.1199989318848","-22.2800006866455",NA,NA,NA,"Árvore, 5m de altura. FLOR: com botões florais. AMBIENTE: Mata ciliar.",NA,NA,"Brotas",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-07-02 14:03:25-03","JBP","HPL","10018","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","L. Kawazaki","H. Lorenzi","507","1993","09","24",NA,"Brasil","SP","Coletado na estrada de terra para a via Castelo Branco.","-48.37","-23.08",NA,NA,NA,NA,NA,NA,"Pardinho",NA,"1995","09","24","14628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-07-02 14:55:40-03","JBP","HPL","5715","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC","H. Lorenzi","H. Lorenzi","1159","1993","11","17",NA,"Brasil","SP","Coletado na estrada de terra a 2km de Pardinho, próximo à Anibas.","-48.37","-23.08","1100","1100",NA,NA,NA,NA,"Pardinho",NA,"1993","11","17","14628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-07-02 14:03:25-03","JBP","HPL","5716","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC","G.F. Arbocz","G.F. Arbocz","896","1994","10","08",NA,"Brasil","SP","Coletado na estrada da Gabirobas.","-46.52","-22.59",NA,NA,NA,NA,NA,NA,"Socorro",NA,"1994","10","08","17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-07-02 14:03:25-03","JBP","HPL","5718","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","H. Lorenzi","H. Lorenzi","1785","1994","11","20",NA,"Brasil","MG","Coletado nas proximidades da cidade.","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,"São Sebastião do Paraiso",NA,"1994","11","20","24792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-07-02 14:03:25-03","JBP","HPL","5717","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","H. Lorenzi","H. Lorenzi","1239","1994","01","12",NA,"Brasil","SP","Coletado no arboreto da campininha.","-46.9422","-22.3722",NA,NA,NA,NA,NA,NA,"Mogi Guaçu",NA,"1994","01","12","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-07-02 14:03:25-03","JBP","HPL","5719","S","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC","G.F. Arbocz","G.F. Arbocz","2603","1996","03","21",NA,"Brasil","SP","Coletado nas proximidades da cidade.","-45.88","-23.17",NA,NA,NA,NA,NA,NA,"São José dos Campos",NA,"1996","03","21","39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-02-15 11:46:33-02","IPA","IPA","86750","S","Plantae","Plantae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","DC.","Proença, C.","Faria, J.E.Q.; Proença, C.; Villarroel, D.; Proença, C.; Villarroel, D.","948","2010","11","11","Southern America","Brasil","Minas Gerais","margem estrada entre Itabira e João Monlevade.","-43.191944","-19.695","771","771",NA,"Árvore ca. 5m de altura, frutos imaturos verdes.; Floresta Ombrófila antropizada.","IPA0086750",NA,"Itabira",NA,"2010","11",NA,NA,NA,"-43.191944","-19.695",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:18:41-03","UFV","VIC","23920","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC",NA,"Mota, A.L.P.","1577","1993","03","22",NA,"Brasil","Minas Gerais","Área 4","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbusto de frutos imaturos verdes, casca lisa a superficialmente fissurada, casca interna bege acastanhada.","VIC023920","VIC023920","Uberlândia",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008274","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley","27156","1988","12","13",NA,"Brazil","Bahia","Rio de Contas, Pico das Almas, Estrada Faz. Brumadinho-Faz. Silvina.","-41.9167","-13.5333",NA,NA,NA,"margem da mata galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008271","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley","25891","1988","11","3",NA,"Brazil","Bahia","Rio de Contas, Pico das Almas, Campo do Queiroz.","-41.95","-13.5333",NA,NA,NA,"campo arenoso; en mata seca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-08-16 12:45:42-03","ASU","ASU-PLANTS","ASU0082716","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","C. Proenca","J.E.Q. Faria","3091","2012","11","28",NA,"Brazil","Minas Gerais","Rio Preto: Margem da estrada entre Rio Preto e a vila Funil.","-43.845","-22.028611","927",NA,NA,"Arvoreta ca 3 m de altura, caule rugoso marrom escuro, botoes florais verdes",NA,NA,"Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008267","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M. Sobral, 2002.","Valente et al.","205","2002","5","18",NA,"Brazil","Minas Gerais","Conceicao do Ibitipoca. Estrada para Moreiras.","-43.8","-21.85",NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore ca. 3m. Frutos verdes a maduros.",NA,NA,"Lima Duarte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008264","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Stehmann et al","3029","2002","3","6",NA,"Brazil","Minas Gerais","Caetes: Mata da Uniao Nacional Civis","-43.669804","-19.880666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2018-03-08 09:18:16-03","ASU","ASU-PLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"R. M. Harley et al; D.J.N. Hind, R. Simão","25891","1988","11","3",NA,"Brazil","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz","-41.95","-13.5333","1500",NA,NA,"Arbusto ramificado até 1m de altura; sépalas verdes, pétalas e estames alvos",NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0015709","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","L.R. Landrum, 2005.","Nascimento","120","1999","2","10",NA,"Brazil","Bahia","Rio de Contas. Mata do pico do Itobira.","-41.810072","-13.58381","1700",NA,NA,"Arvore ca. 10m alt; 55cm perimetro. Folhas discolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008269","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","L. R. Landrum","R. M. Harley et al; D. J. N. Hind, R. Simão","25891",NA,NA,NA,NA,"Brazil","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz.","-41.95","-13.5333","1500",NA,NA,NA,NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018706","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","L. R. Landrum","Wilson Ganev","1442","1992","11","14",NA,"Brazil","Bahia","Mun. Abaira. Tanquinhoum pcouco abaixo de Tanquinho. Bem Querer.","-41.9","-13.25","1450",NA,NA,"Avore de ate 5 m. Folhas verdes securas, frutos crème.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008268","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Glaziou","349","1863","11","4",NA,"Brazil","Rio de Janeiro","Laranjeiras.","-43.1869","-22.9333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008260","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","L.R. Landrum, 2002.","Pifano et al.","221","2001","12","2",NA,"Brazil","Minas Gerais","Descoberto. Res. Bio. Represa do Grama.","-42.961371","-21.463831",NA,NA,NA,"Arvoreta ca. 5m; botoes alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018565","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","C. Proenca, Mar 2007","Faria Junior, J. E. Q.","194","2005","12","20",NA,"Brazil","Goias","Campus U. E. G.- Anápolis","-48.969448","-16.379555",NA,NA,NA,"Arvore, aprox. 5m, flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008273","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley","24582","1987","2","21",NA,"Brazil","Bahia","Rio de Contas, perto do Pico das Almas, em local chamado Queiroz","-41.95","-13.5333",NA,NA,NA,"Campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008261","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"G. Hatschbach","67410","1997","11","22",NA,"Brazil","Minas Gerais","Rodovia Serra Azul de Minas para Rio Vermelho, Rod. BR-259","-44.4333","-20.0667",NA,NA,NA,NA,NA,NA,"Serra Azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008256","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Krapovickas; Cristobal","40817","1987","1","13",NA,"Brazil","Parana","Vila Velha, alrededores del Camping","-50.667131","-25.14789",NA,NA,NA,"campestre; 40 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008259","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","L.R. Landrum, 2002.","Mazine","227","1999","10","20",NA,"Brazil","Minas Gerais","Parque Nacional do Caparao. Estrada para a Tronqueira, lado esquerdo de quem sobe.","-41.9","-20.4",NA,NA,NA,"Arvore 3m; frutos verdes.",NA,NA,"Alto Caparao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008262","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Lombardi","4560","2002","2","19",NA,"Brazil","Minas Gerais","Sao Goncalo do Rio Preto. Parque Estadual do Rio Preto, trilha do alojamentoate o Corrego das Eguas.","-43.3433","-18.1222",NA,NA,NA,"Arvoreta, ca. 3m, folhas cartaceas, frutos imaturo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008258","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Catharino; Rossi","1994","1994","7","22",NA,"Brazil","Sao Paulo","Sao Jose do Barreiro, P. N. da Bocaina, Charquinho","-44.576908","-22.645185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008263","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M.L. Kawasaki, 1998.","Kawasaki","1065","1998","3","19",NA,"Brazil","Minas Gerais","Camarinhas.","-43.5","-20.3833",NA,NA,NA,"Coor from www.fallingrain.com/world; Arvore ca. 4m alt; frutos verdes.",NA,NA,"Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008278","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Arbo","7724","1997","1","27",NA,"Brazil","Espirito Santo","1 km W de Venda Nova do Imigrante, entrada a Alto Bananeiras, 5-7 km de BR-262.","-41.1333","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008275","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley","26373","1988","11","11",NA,"Brazil","Bahia","Rio de Contas, Pico das Almas, Campo do Queiroz.","-41.95","-13.5333",NA,NA,NA,"campo arenoso; mata seca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008277","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley; Stannard","26676","1988","11","29",NA,"Brazil","Bahia","Rio de Contas, Pico das Almas, vale acima da. Faz. Silvina","-41.9667","-13.5167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008266","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Fernandez",NA,NA,NA,NA,NA,"Brazil","Sao Paulo","Buritizal, proximo a Torre de TV na entrada de Buritizal","-47.7333","-20.1833",NA,NA,NA,NA,NA,NA,"Buritizal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008254","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley","26608","1988","11","26",NA,"Brazil","Bahia","Pico das Almas. No fundo do vale ao NW do Pico.","-41.9833","-13.5","1500",NA,NA,"5 anthers with 1 gland; loc 3, ov/loc 30/33.",NA,NA,"Agua Quente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008276","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M. Sobral, Sept/2003","Nascimento","150","1999","3","23",NA,"Brazil","Bahia","Rio de Contas. Trilha Catoles-Caiambola, area de regeneracao na borda da mata do pico do Itobira.","-41.810072","-13.58381","1700",NA,NA,"Arvoreta, ca. 3m de altura; folhas cartaceas, disc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008270","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"R. M. Harley et al; A.M. Giuletti, B. Stannard, D.J.N. Hind, T.B. Cavalcanti, M. Sales, N.S. Chukr","26373","1988","11","11",NA,"Brazil","Bahia","Pico das Almas. Vertente leste. Campo do Queiroz.","-41.95","-13.5333","1500",NA,NA,"Arvore pequena até 3m de altura; flores com sépalas verdes; pétalas e estames alvos",NA,NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008255","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Kawasaki","927","1995","12","5",NA,"Brazil","Parana","Serra do Caete.","-49.3","-25.1667",NA,NA,NA,"Coor from www.fallingrain.com/world; Subarbusto ca. 0.5m alto; flores brancas.",NA,NA,"Rio Branco do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008272","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley","24582","1987","2","21",NA,"Brazil","Bahia","Rio de Contas, perto do Pico das Almas, em local chamado Queiroz","-41.95","-13.5333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008257","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Kawasaki CFSC","7588","1981","10","7",NA,"Brazil","Minas Gerais","Mun. de Santana do Riacho: km 101 ao longo da rod. B.Horizonte-Conceicao do Mato Dentro","-43.7","-19.2",NA,NA,NA,"RB 208399 Habitat Morro do Calcario",NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008265","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Aparecida da Silva","1908","1994","2","18",NA,"Brazil","Minas Gerais","Mun. Rio Paranaiba, faz. Olhos D'Agua ca. 11 km da cidade","-46.25","-19.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 14:40:30-03","UFJF","CESJ","40210","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"J.E. de Oliveira","1157","1942","10","25","América do Sul","Brasil","Minas Gerais","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,"Árvore 4 m, flor alva, muito frequente.","CESJ040210",NA,"Belo Horizonte",NA,"2012",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-21 14:40:30-03","UFJF","CESJ","41131","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"L.C.S. Assis; A.S.M. Valente; P.O. Garcia; P.C.L. Faria","879","2003","09","11","América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore ca. 6 m no interior da mata. Folhas discolores e frutos verdes imaturos.","CESJ041131",NA,"Descoberto",NA,"2012",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:40:30-03","UFJF","CESJ","38698","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"A.V. Lopes; B.K.S. Franco; P.C.L. Faria","36","2002","05","18","América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Frutos verdes imaturos na trilha da estrada.","CESJ038698",NA,"Descoberto",NA,"2012",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:40:30-03","UFJF","CESJ","33602 A","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"R.M. Castro","451","2001","06",NA,"América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore no interior da mata com ca. 10 m de alt., próx. ao curso d'água, no decline. Frutos esverdeados com odor e sabor ácido.","CESJ33602A",NA,"Descoberto",NA,"2012",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:40:30-03","UFJF","CESJ","31381","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"P.C. Zampa","s.n.","2000","08","08","América do Sul","Brasil","Minas Gerais","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore, 6 m, frutos verdes, beira da trilha.","CESJ031381",NA,"Descoberto",NA,"2012",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
