"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"198","2020-04-22 16:23:18-03","UFPB","JPB","42726","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima, IB","Costa, RMT; Delgado-Júnior, GC; Barbosa, MR","77","2010","04","24","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Lajedo Cumaru","-36.890083","-7.47625",NA,NA,NA,"; HABITAT: Caatinga.","JPB0042726",NA,"São José dos Cordeiros",NA,NA,NA,"2013","11","21",NA,"-36.890083","-7.47625",NA,NA,NA,NA,NA
"199","2020-04-22 16:23:18-03","UFPB","JPB","42727","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima, IB","Costa, RMT; Delgado-Júnior, GC; Barbosa, MR","78","2010","04","24","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Lajedo Cumaru","-36.890083","-7.47625",NA,NA,NA,"; HABITAT: Caatinga.","JPB0042727",NA,"São José dos Cordeiros",NA,NA,NA,"2013","11","21",NA,"-36.890083","-7.47625",NA,NA,NA,NA,NA
"200","2020-04-22 16:23:18-03","UFPB","JPB","43065","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima, IB","Costa, RMT; Delgado-Júnior, GC; Vieira, LAF","110","2010","05","22","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Lajedo do Cumaru","-36.890083","-7.47625",NA,NA,NA,"; HABITAT: Ilha de vegetação",NA,NA,"São José dos Cordeiros",NA,NA,NA,"2013","11","21",NA,"-36.890083","-7.47625",NA,NA,NA,NA,NA
"201","2020-04-22 16:23:18-03","UFPB","JPB","43066","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima, IB","Costa, RMT; Delgado-Júnior, GC; Vieira, LAF","111","2010","05","22","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Lajedo do Cumaru","-36.890083","-7.47625",NA,NA,NA,"; HABITAT: Ilha de vegetação",NA,NA,"São José dos Cordeiros",NA,NA,NA,"2013","11","21",NA,"-36.890083","-7.47625",NA,NA,NA,NA,NA
"202","2020-04-22 16:23:18-03","UFPB","JPB","44218","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima, IB","Costa, RMT; Brito, MFM","135","2010","08","15","Southern America","Brasil","Paraíba","RPPN Fazenda Almas, Pedra da Bola","-36.898222","-7.470556","600","600",NA,"; DESC: Erva; apresenta pilosidade por todo caule; ilha de vegatação",NA,NA,"São José dos Cordeiros",NA,NA,NA,"2013","11","21",NA,"-36.898222","-7.470556",NA,NA,NA,NA,NA
"203","2020-04-22 16:23:18-03","UFPB","JPB","62856","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima, RB","Rocha, FV","42","2011","11","20","Southern America","Brasil","Paraíba","APA da Barra do Rio Mamanguape","-34.923083","-6.795056",NA,NA,NA,"; HABITAT: Mata Atlântica; DESC: Erva suculenta de flor amarela.","JPB0062856",NA,"Rio Tinto",NA,NA,NA,"2012","06","02",NA,"-34.923083","-6.795056",NA,NA,NA,NA,NA
"204","2020-04-22 16:23:18-03","UFPB","JPB","IFNPBRAPA514","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Schindler, B","Almeida, RAP","514","2017","04","05","Southern America","Brasil","Paraíba",NA,"-37.980002","-7.379994",NA,NA,NA,"; DESC: Herbácea. Conglomerado IFN-PB-96. Subunidade 4. Subparcela 1. Indivíduo H1.","IFNPBRAPA000514",NA,"Santana dos Garrotes",NA,NA,NA,"2017","08","28",NA,"-37.980002","-7.379994",NA,NA,NA,NA,NA
"205","2019-06-27 10:26:28-03","UFES","VIES","13110","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Furlan, A.","Noblick, L.R.","2024","1980","09","20",NA,"Brasil","Bahia",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"VIES013110","VIES013110","Feira de Santana","46325","auto",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-06-27 10:26:28-03","UFES","VIES","13091","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Noblick, L.R.","4550","1986","05","16",NA,"Brasil","Bahia","Rio do Ferro Doido.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"VIES013091","VIES013091","Morro do Chapéu","98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-15 20:23:39-03","UTFPR","HCF","19872","S","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","G.A. Dettke","M.G. Caxambu","7405","2016","04","15",NA,"Brasil","PR","Estação Ecológica Municipal Reinaldo","-51.942472","-24.371833","642","642",NA,"erva rupestre, heliófita. Flores rosas claras, diminutas.",NA,NA,"Nova Tebas",NA,NA,NA,"2019","11","13",NA,"51°56'32,9 W","24°22'18,6 S",NA,NA,NA,NA,NA
"208","2021-03-21 19:38:08-03","UFC","EAC","34572","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Oliveira, R.F.","117","2000","06","01","Southern America","Brasil","Ceará","Sítio Santa Luzia, Substrato rochoso.","-39.024444","-4.955556","270","270",NA,"Vegetação rupícola, herbácea, flor branca com fruto.","EAC0034572",NA,"Quixadá",NA,NA,NA,"2016","03","04",NA,"-39.024444","-4.955556",NA,NA,NA,NA,NA
"209","2021-03-21 19:38:08-03","UFC","EAC","42878","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Lima-Verde, L.W.","594","1998","09","22","Southern America","Brasil","Ceará","Gameleira de Cima, Substrato: planossolo solódico.","-40.281722","-6.714861",NA,NA,NA,"Erva.; Caatinga arbustivo-arbórea","EAC0042878",NA,"Aiuaba",NA,NA,NA,"2016","03","04",NA,"-40.281722","-6.714861",NA,NA,NA,NA,NA
"210","2021-03-21 19:38:08-03","UFC","EAC","42879","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Lima-Verde, L.W.; Barros, E.O.","595","1997","04","09","Southern America","Brasil","Ceará","Gameleira de Cima, Substrato: planossolo solódico.","-40.281722","-6.714861",NA,NA,NA,"Erva.; Caatinga arbustivo-arbórea","EAC0042879",NA,"Aiuaba",NA,NA,NA,"2016","03","04",NA,"-40.281722","-6.714861",NA,NA,NA,NA,NA
"211","2021-03-21 19:38:08-03","UFC","EAC","47972","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Brandão, E.K.S.; Souza, E.B.; et al.","18","2010","04","30","Southern America","Brasil","Ceará","Pl. Ibiapaba, à margem do rio, Área de afloramento rochoso","-40.925","-4.166667","830","830",NA,"Erva suculenta, 5-10cm, caule vináceo, folha carnosa, cálice verde-claro, corola amarela.; Caatinga","EAC0047972",NA,"Carnaubal",NA,NA,NA,"2016","03","04",NA,"-40.925","-4.166667",NA,NA,NA,NA,NA
"212","2021-03-21 19:38:09-03","UFC","EAC","62740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Guedes, M.L.","Guedes, M.L.","30035","2017","11","30","Southern America","Brasil","Bahia","Fazenda Quiche","-37.999167","-12.564167","349","349",NA,"Herbácea, ramos procumbentes. Folhas lineares, com indumento lanoso.; Caatinga antropizada.","EAC0062740",NA,"Conceição do Coité",NA,NA,NA,"2018","01",NA,NA,"-37.999167","-12.564167",NA,NA,NA,NA,NA
"213","2021-03-21 19:38:09-03","UFC","EAC","56104","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Loiola, M.I.B.; Quaresma, A.S.","2243","2014","06","02","Southern America","Brasil","Ceará","Fazenda Belém, antropizado; arenoso.","-37.537778","-4.745556","82","82",NA,NA,"EAC0056104",NA,"Aracati",NA,NA,NA,"2016","03","04",NA,"-37.537778","-4.745556",NA,NA,NA,NA,NA
"214","2021-03-21 19:38:09-03","UFC","EAC","56650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Sampaio, V.S.","Mayer, M.","63","2014","03","31","Southern America","Brasil","Ceará","congl. 274, sub. 3, árv. 1 - H.&nf;Área de pastoril de caprinos, bastante antropizada, solo raso, pedregoso.","-40.320017","-5.939997",NA,NA,NA,"Inventário Florestal Nacional - CE; Herbácea.; Vegetação característica da caatinga.","EAC0056650","EAC0056650","Tauá",NA,NA,NA,"2014","05","07",NA,"-40.320017","-5.939997",NA,NA,NA,NA,NA
"215","2021-03-21 19:38:09-03","UFC","EAC","56655","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Sampaio, V.S.","Batista, W.","318","2014","03","24","Southern America","Brasil","Ceará","congl. 189, sub. 4, árv. 8H.&nf;Terreno plano e solo argiloso. Vegetação encontrada na sombra.","-40.319994","-5.04",NA,NA,NA,"Inventário Florestal Nacional - CE; Herbácea.&nf;Dups RB.","EAC0056655","EAC0056655","Tamboril",NA,NA,NA,"2014","04","25",NA,"-40.319994","-5.04",NA,NA,NA,NA,NA
"216","2021-03-21 19:38:09-03","UFC","EAC","63002","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Sampaio, V.S.","Lucena, E.M.P.; Sampaio, V.S.; Araujo, R.O.; Pinheiro, L.F.; Vieira, M.I.C.","74","2018","04","20","Southern America","Brasil","Ceará","Jardim Botânico de São Gonçalo do Amarante","-38.886389","-3.569472","28","28",NA,"Erva, frutos verdes, flor branca.; Restinga.","EAC0063002","EAC0063002","São Gonçalo do Amarante",NA,NA,NA,"2019","06","07",NA,"-38.886389","-3.569472",NA,NA,NA,NA,NA
"217","2021-03-21 19:38:09-03","UFC","EAC","63642","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima-Verde, L.W.","Chamorro, F.J.","302","2017","04","27","Southern America","Brasil","Ceará","Açude Sr. Carlos","-38.9675","-5.818611",NA,NA,NA,"Influência de pulsos de recursos na estruturação de comunidades, abelhas e recursos florais no semiárido brasileiro.; Erva. Flor rosa bebê, anteras amarelas.; Borda de açude, solo desnudo.","EAC0063642","EAC0063642","Solonópole",NA,NA,NA,"2018","05","23",NA,"-38.9675","-5.818611",NA,NA,NA,NA,NA
"218","2021-03-21 19:38:09-03","UFC","EAC","63930","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Silva, A.C.C.","Machado, W.J.; Jesus, J.B.","765","2010","10","01","Southern America","Brasil","Sergipe","Serra da Guia","-37.684167","-9.805278",NA,NA,NA,"Erva prostrada, caule e folhas pilosas, flores pouco vistosas com 5 pétalas brancas e estames amarelos.; Caatinga.","EAC0063930",NA,"Poço Redondo",NA,NA,NA,"2014","02","04",NA,"-37.684167","-9.805278",NA,NA,NA,NA,NA
"219","2021-03-21 19:38:08-03","UFC","EAC","12361","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Nunes, E.","EAC12361","1984","03","22","Southern America","Brasil","Ceará","Próximo à Lagoa do Rosilho, Estação Ecológica","-40.1236000061035","-6.57360982894897",NA,NA,NA,"Erva. (Experimento sobre controle de Espécie Lenhosa).","EAC0012361",NA,"Aiuaba","68662","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-21 19:38:08-03","UFC","EAC","39697","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Castro, A.S.F.","1786","2006","06","11","Southern America","Brasil","Ceará","Maceió","-38.6530990600586","-3.73610997200012",NA,NA,NA,"Erva; Arenoso; PP1.; Dunas costeiras","EAC0039697",NA,"Caucaia","40484","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-21 19:38:08-03","UFC","EAC","26474","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Lopes, M.S.","06","1998","04","24","Southern America","Brasil","Ceará","Parque Botânico do Ceará","-38.6530990600586","-3.73610997200012",NA,NA,NA,"Erva; caule rosado; presença de pelos brancos na inflorescência.; Tabuleiro","EAC0026474",NA,"Caucaia","40484","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-21 19:38:08-03","UFC","EAC","40461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Limaverde, S.O.","52","2003","06","06","Southern America","Brasil","Ceará","Grajaú, Serra das Almas, banco de sementes, planossolo","-40.6775016784668","-5.1783299446106",NA,NA,NA,"Caatinga arbórea","EAC0040461",NA,"Crateús","43216","auto",NA,"2016","03","03",NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-21 19:38:08-03","UFC","EAC","29463","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Bitencourt, A.M.S.","s.n.","2000","05","12","Southern America","Brasil","Ceará","Fazenda Cacimba Salgada","-39.7832984924316","-3.74610996246338",NA,NA,NA,"Rasteira.","EAC0029463",NA,"Irauçuba","47778","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-21 19:38:08-03","UFC","EAC","23375","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Macêdo, D.","52","1995","03","09","Southern America","Brasil","Ceará","Pedra d'água - Médio Jaguaribe, Solo pedregoso.","-38.621898651123","-5.89056015014648","180","180",NA,"Erva terrestre, rara.; Caatinga arbustiva","EAC0023375",NA,"Jaguaribe","45831","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-21 19:38:08-03","UFC","EAC","49033","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Castro, A.S.F.","2458","2011","03","13","Southern America","Brasil","Ceará","Varjota/Pecém, Substrato arenoso","-38.9682998657227","-3.6072199344635",NA,NA,NA,"Erva; Tabuleiro litorâneo","EAC0049033",NA,"São Gonçalo do Amarante","39107","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-21 19:38:08-03","UFC","EAC","39700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Castro, A.S.F.","1790","2006","06","11","Southern America","Brasil","Ceará","Maceió, substrato arenoso.","-38.6530990600586","-3.73610997200012",NA,NA,NA,"Erva.; Dunas","EAC0039700",NA,"Caucaia","40484","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-21 19:38:08-03","UFC","EAC","42600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Pessoa, C.D.S.","67","2007","01",NA,"Southern America","Brasil","Ceará",NA,"-39.7832984924316","-3.74610996246338",NA,NA,NA,"Caatinga","EAC0042600",NA,"Irauçuba","47778","auto",NA,"2016","03","03",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-21 19:38:08-03","UFC","EAC","42599","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Pessoa, C.D.S.","43","2007","04",NA,"Southern America","Brasil","Ceará",NA,"-39.7832984924316","-3.74610996246338",NA,NA,NA,"Caatinga","EAC0042599",NA,"Irauçuba","47778","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-21 19:38:08-03","UFC","EAC","50344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Lima-Verde, L.W.","Costa, R.C.; Lima-Verde, L.W.","s.n.","2001","03","29","Southern America","Brasil","Ceará","Fazenda Não Me Deixes","-39.0153007507324","-4.97138977050781",NA,NA,NA,"Herbáceo, flor amarela.; Caatinga","EAC0050344",NA,"Quixadá","41968","auto",NA,"2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-21 19:38:09-03","UFC","EAC","5952","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Fernandes, A.; Castro, A.J.; Matos, F.J.A.","EAC5952","1979","04","26","Southern America","Brasil","Ceará","Na descida do morro de Itataia, Minas de Urânio","-40.1567001342773","-4.33194017410278",NA,NA,NA,"erva.; Mata seca","EAC0005952",NA,"Santa Quitéria","62463","auto",NA,"2016","03","03",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-21 19:38:08-03","UFC","EAC","22843","PreservedSpecimen","Plantae","Dicotyledon",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Carvalho, C.P.","Pinto Filho, I.C.G.","s.n.","1995","05","09","Southern America","Brasil","Piauí","Fazenda Itaueira Agropecuária S/A","-42.9444007873535","-8.10999965667725","500","500",NA,"Erva; flor rósea.; Carrasco","EAC0022843",NA,"Canto do Buriti","120640","auto",NA,"2016","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:41:54-03","MBM","MBM","423105","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, T.","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","4233","2019","01","28","Southern America","Brazil","Minas Gerais",NA,"-40.960278","-19.499722","71","71",NA,"Erva rupícola em afloramento rochoso.; Vegetação secundária média/avançada","MBM423105",NA,"Baixo Guandu",NA,NA,NA,"2019","08","27",NA,"-40.960278","-19.499722",NA,NA,NA,NA,NA
"233","2020-12-21 16:41:54-03","MBM","MBM","421269","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Campos-Rocha, A.","Campos-Rocha, A.; Comin, M.; Comin, M.","2401","2019","03","10","Southern America","Brazil","Minas Gerais",NA,"-41.093056","-19.426389","123","123",NA,"Herbácea 0.15 m, flores alvas, cápsulas palha.; Afloramento rochoso","MBM421269",NA,"Aimorés",NA,NA,NA,"2019","03","23",NA,"-41.093056","-19.426389",NA,NA,NA,NA,NA
"234","2020-12-21 16:41:54-03","MBM","MBM","146753","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Furlan, A.","Carvalho, A.M. de; et al.; et al.","1843",NA,NA,NA,"Southern America","Brazil","Bahia","Estrada Vitória da Conquista - Brumado","-41.1356010437012","-14.6121997833252",NA,NA,NA,NA,"MBM146753","MBM146753","Anagé","54364","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:41:54-03","MBM","MBM","141284","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Rodrigues, M.I.A.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","55138",NA,NA,NA,"Southern America","Brazil","Bahia","Juá","-43.418098449707","-13.2550001144409",NA,NA,NA,NA,"MBM141284","MBM141284","Bom Jesus da Lapa","66899","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:41:54-03","MBM","MBM","366508","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, T.","Cordeiro, J.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","3735","2010","11","05","Southern America","Brazil","Bahia","Morro São Cristovão","-39.8588981628418","-12.8699998855591",NA,NA,NA,"Erva, flor alvacenta.; Caatinga.","MBM366508","MBM366508","Milagres","24432","auto",NA,"2019","08","26",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:41:54-03","MBM","MBM","366506","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, T.","Barboza, E.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","2793","2010","11","06","Southern America","Brazil","Bahia","Quixaba","-39.8588981628418","-12.8699998855591",NA,NA,NA,"Erva, flor alvacenta.; Caatinga.","MBM366506","MBM366506","Milagres","24432","auto",NA,"2019","08","26",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:41:54-03","MBM","MBM","423104","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, T.","Mazziero, F.F.F.; Bonin Junior, P.; Bonin Junior, P.","4235","2019","01","28","Southern America","Brazil","Minas Gerais",NA,"-40.960278","-19.499722","71","71",NA,"Erva rupícola em afloramento rochoso.; Vegetação secundária média/avançada","MBM423104",NA,"Baixo Guandu",NA,NA,NA,"2019","08","27",NA,"-40.960278","-19.499722",NA,NA,NA,NA,NA
"239","2020-12-21 16:41:54-03","MBM","MBM","423106","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","Vieira, T.","Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2019","02","01","Southern America","Brazil","Minas Gerais",NA,"-41.051389","-19.487778","61","61",NA,"Herbácea.; Macrófita","MBM423106",NA,"Aimorés",NA,NA,NA,"2019","08","27",NA,"-41.051389","-19.487778",NA,NA,NA,NA,NA
