familia,especie_autor,cat_ameaca_br,fonte,especie_original
Asteraceae,Dimerostemma grazielae H.Rob.,VU,Portaria 443/2014,Dimerostemma grazielae
Asteraceae,Dimerostemma myrtifolium (Chodat) M.D.Moraes,EN,Portaria 443/2014,Dimerostemma myrtifolium
Asteraceae,Disynaphia ericoides (DC.) R.M.King & H.Rob.,EN,Portaria 443/2014,Disynaphia ericoides
Asteraceae,Disynaphia praeficta (B.L.Rob.) R.M.King & H.Rob.,EN,Portaria 443/2014,Disynaphia praeficta
Asteraceae,Disynaphia variolata (B.L.Rob.) R.M.King & H.Rob.,EN,Portaria 443/2014,Disynaphia variolata
Asteraceae,Echinocoryne echinocephala (H.Rob.) H.Rob.,EN,Portaria 443/2014,Echinocoryne echinocephala
Asteraceae,Eremanthus argenteus MacLeish & H.Schumach.,EN,Portaria 443/2014,Eremanthus argenteus
Asteraceae,Eremanthus leucodendron Mattf.,EN,Portaria 443/2014,Eremanthus leucodendron
Asteraceae,Eremanthus polycephalus (DC.) MacLeish,VU,Portaria 443/2014,Eremanthus polycephalus
Asteraceae,Gochnatia rotundifolia Less.,VU,Portaria 443/2014,Gochnatia rotundifolia
Asteraceae,Gyptis vernoniopsis (Sch.Bip. ex Baker) R.M.King & H.Rob.,EN,Portaria 443/2014,Gyptis vernoniopsis
Asteraceae,Heterocoma albida (DC. ex Pers.) DC.,CR,Portaria 443/2014,Heterocoma albida
Asteraceae,Heterocondylus lysimachioides (Chodat) R.M.King & H.Rob.,VU,Portaria 443/2014,Heterocondylus lysimachioides
Asteraceae,Hoehnephytum almasense D.J.N.Hind,EN,Portaria 443/2014,Hoehnephytum almasense
Asteraceae,Holocheilus hieracioides (D.Don) Cabrera,EN,Portaria 443/2014,Holocheilus hieracioides
Asteraceae,Holocheilus monocephalus Mondin,EN,Portaria 443/2014,Holocheilus monocephalus
Asteraceae,Hysterionica pinnatiloba Matzenb. & Sobral,EN,Portaria 443/2014,Hysterionica pinnatiloba
Asteraceae,Hysterionica pinnatisecta Matzenb. & Sobral,CR,Portaria 443/2014,Hysterionica pinnatisecta
Asteraceae,Ianthopappus corymbosus (Less.) Roque & D.J.N.Hind,CR,Portaria 443/2014,Ianthopappus corymbosus
Asteraceae,Ichthyothere elliptica H.Rob.,EN,Portaria 443/2014,Ichthyothere elliptica
Asteraceae,Lepidaploa almasensis (D.J.N.Hind) H.Rob.,CR,Portaria 443/2014,Lepidaploa almasensis
Asteraceae,Lepidaploa gnaphalioides (Sch.Bip. ex Baker) H.Rob.,EN,Portaria 443/2014,Lepidaploa gnaphalioides
Asteraceae,Lepidaploa pseudaurea (D.J.N.Hind) H.Rob.,EN,Portaria 443/2014,Lepidaploa pseudaurea
Asteraceae,Lepidaploa spixiana (Mart. ex DC.) H.Rob.,EN,Portaria 443/2014,Lepidaploa spixiana
Asteraceae,Leptostelma catharinense (Cabrera) A.M.Teles & Sobral,EN,Portaria 443/2014,Leptostelma catharinense
Asteraceae,Lessingianthus adenophyllus (Mart. ex DC.) H.Rob.,EN,Portaria 443/2014,Lessingianthus adenophyllus
Asteraceae,Lessingianthus asteriflorus (Mart. ex DC.) H.Rob.,EN,Portaria 443/2014,Lessingianthus asteriflorus
Asteraceae,Lessingianthus constrictus (Matzenb. & Mafiol.) Dematt.,CR,Portaria 443/2014,Lessingianthus constrictus
Asteraceae,Lessingianthus eitenii (H.Rob.) H.Rob.,EN,Portaria 443/2014,Lessingianthus eitenii
Asteraceae,Lessingianthus exiguus (Cabrera) H.Rob.,VU,Portaria 443/2014,Lessingianthus exiguus
Asteraceae,Lessingianthus irwinii (G.M.Barroso) H.Rob.,VU,Portaria 443/2014,Lessingianthus irwinii
Asteraceae,Lessingianthus pumillus (Vell.) H.Rob.,VU,Portaria 443/2014,Lessingianthus pumillus
Asteraceae,Lessingianthus reitzianus (Cabrera) H.Rob.,VU,Portaria 443/2014,Lessingianthus reitzianus
Asteraceae,Lessingianthus rosmarinifolius (Less.) H.Rob.,EN,Portaria 443/2014,Lessingianthus rosmarinifolius
Asteraceae,Lessingianthus souzae (H.Rob.) H.Rob.,EN,Portaria 443/2014,Lessingianthus souzae
Asteraceae,Lessingianthus stoechas (Mart. ex Baker) H.Rob.,VU,Portaria 443/2014,Lessingianthus stoechas
Asteraceae,Lessingianthus subcarduoides (H.Rob.) H.Rob.,EN,Portaria 443/2014,Lessingianthus subcarduoides
Asteraceae,Lessingianthus venosissimus (Sch.Bip. ex Baker) H.Rob.,EN,Portaria 443/2014,Lessingianthus venosissimus
Asteraceae,Lessingianthus westermanii (Ekman & Dusén ex Malme) H.Rob.,EN,Portaria 443/2014,Lessingianthus westermanii
Asteraceae,Lessingianthus zuccarinianus (Mart. ex DC.) H.Rob.,VU,Portaria 443/2014,Lessingianthus zuccarinianus
Asteraceae,Lomatozona artemisiifolia Baker,EN,Portaria 443/2014,Lomatozona artemisiifolia
Asteraceae,Lulia nervosa (Less.) Zardini,EN,Portaria 443/2014,Lulia nervosa
Asteraceae,Lychnophora albertinioides Gardner,CR,Portaria 443/2014,Lychnophora albertinioides
Asteraceae,Lychnophora brunioides Mart.,CR,Portaria 443/2014,Lychnophora brunioides
Asteraceae,Lychnophora crispa Mattf.,EN,Portaria 443/2014,Lychnophora crispa
Asteraceae,Lychnophora diamantinana Coile & Jones,EN,Portaria 443/2014,Lychnophora diamantinana
Asteraceae,Lychnophora gardneri Sch.Bip.,EN,Portaria 443/2014,Lychnophora gardneri
Asteraceae,Lychnophora granmogolensis (Duarte) Semir,EN,Portaria 443/2014,Lychnophora granmogolensis
Asteraceae,Lychnophora humillima Sch.Bip.,CR,Portaria 443/2014,Lychnophora humillima
Asteraceae,Lychnophora markgravii G.M.Barroso,EN,Portaria 443/2014,Lychnophora markgravii
Asteraceae,Lychnophora martiana Gardner,EN,Portaria 443/2014,Lychnophora martiana
Asteraceae,Lychnophora mello-barretoi G.M.Barroso,EN,Portaria 443/2014,Lychnophora mello-barretoi
Asteraceae,Lychnophora pohlii Sch.Bip.,EN,Portaria 443/2014,Lychnophora pohlii
Asteraceae,Lychnophora ramosissima Gardner,VU,Portaria 443/2014,Lychnophora ramosissima
Asteraceae,Lychnophora regis H.Rob.,EN,Portaria 443/2014,Lychnophora regis
Asteraceae,Lychnophora reticulata Gardner,EN,Portaria 443/2014,Lychnophora reticulata
Asteraceae,Lychnophora rosmarinifolia Mart.,EN,Portaria 443/2014,Lychnophora rosmarinifolia
Asteraceae,Lychnophora santosii H.Rob.,EN,Portaria 443/2014,Lychnophora santosii
Asteraceae,Lychnophora sellowii Sch.Bip.,EN,Portaria 443/2014,Lychnophora sellowii
Asteraceae,Lychnophora sericea D.J.N.Hind,CR,Portaria 443/2014,Lychnophora sericea
Asteraceae,Lychnophora souzae H.Rob.,CR,Portaria 443/2014,Lychnophora souzae
Asteraceae,Lychnophora syncephala (Sch.Bip.) Sch.Bip.,EN,Portaria 443/2014,Lychnophora syncephala
Asteraceae,Lychnophora tomentosa (Mart. ex DC.) Sch.Bip.,VU,Portaria 443/2014,Lychnophora tomentosa
Asteraceae,Lychnophora villosissima Mart.,EN,Portaria 443/2014,Lychnophora villosissima
Asteraceae,Lychnophoriopsis candelabrum (Sch.Bip.) H.Rob.,EN,Portaria 443/2014,Lychnophoriopsis candelabrum
Asteraceae,Lychnophoriopsis damazioi (Beauverd) H.Rob.,EN,Portaria 443/2014,Lychnophoriopsis damazioi
Asteraceae,Lychnophoriopsis hatschbachii H.Rob.,EN,Portaria 443/2014,Lychnophoriopsis hatschbachii
Asteraceae,Mikania additicia B.L.Rob.,EN,Portaria 443/2014,Mikania additicia
Asteraceae,Mikania alvimii R.M.King & H.Rob.,EN,Portaria 443/2014,Mikania alvimii
Asteraceae,Mikania anethifolia (DC.) Matzenb.,EN,Portaria 443/2014,Mikania anethifolia
Asteraceae,Mikania argyreiae DC.,VU,Portaria 443/2014,Mikania argyreiae
Asteraceae,Mikania cipoensis G.M.Barroso,EN,Portaria 443/2014,Mikania cipoensis
Asteraceae,Mikania clematidifolia Dusén,VU,Portaria 443/2014,Mikania clematidifolia
Asteraceae,Mikania dusenii B.L.Rob.,CR,Portaria 443/2014,Mikania dusenii
Asteraceae,Mikania firmula Baker,VU,Portaria 443/2014,Mikania firmula
Asteraceae,Mikania glabra D.J.N.Hind,EN,Portaria 443/2014,Mikania glabra
Asteraceae,Mikania glauca Mart. ex Baker,EN,Portaria 443/2014,Mikania glauca
Asteraceae,Mikania hartbergii W.C.Holmes,EN,Portaria 443/2014,Mikania hartbergii
Asteraceae,Mikania hastato-cordata Malme,VU,Portaria 443/2014,Mikania hastato-cordata
Asteraceae,Mikania itambana Gardner,EN,Portaria 443/2014,Mikania itambana
Asteraceae,Mikania neurocaula DC.,EN,Portaria 443/2014,Mikania neurocaula
Asteraceae,Mikania oreophila Ritter & Miotto,EN,Portaria 443/2014,Mikania oreophila
Asteraceae,Mikania pinnatiloba DC.,EN,Portaria 443/2014,Mikania pinnatiloba
Asteraceae,Mikania premnifolia Gardner,EN,Portaria 443/2014,Mikania premnifolia
Asteraceae,Mikania variifolia Hieron.,EN,Portaria 443/2014,Mikania variifolia
Asteraceae,Mikania viminea DC.,EN,Portaria 443/2014,Mikania viminea
Asteraceae,Mikania warmingii Sch.Bip.,EN,Portaria 443/2014,Mikania warmingii
Asteraceae,Minasia alpestris (Gardner) H.Rob.,EN,Portaria 443/2014,Minasia alpestris
Asteraceae,Minasia pereirae H.Rob.,EN,Portaria 443/2014,Minasia pereirae
Asteraceae,Minasia scapigera H.Rob.,EN,Portaria 443/2014,Minasia scapigera
Asteraceae,Monogereion carajensis R.M.King & G.M.Barroso,CR,Portaria 443/2014,Monogereion carajensis
Asteraceae,Moquiniastrum argyreum (Dusén ex Malme) G. Sancho,EN,Portaria 443/2014,Moquiniastrum argyreum
Asteraceae,Moquiniastrum cordatum (Less.) G. Sancho,EN,Portaria 443/2014,Moquiniastrum cordatum
Asteraceae,Moquiniastrum hatschbachii (Cabrera) G. Sancho,VU,Portaria 443/2014,Moquiniastrum hatschbachii
Asteraceae,Moquiniastrum mollissimum (Malme) G. Sancho,CR,Portaria 443/2014,Moquiniastrum mollissimum
Asteraceae,Moquiniastrum ramboi (Cabrera) G. Sancho,VU,Portaria 443/2014,Moquiniastrum ramboi
Asteraceae,Moquiniastrum sordidum (Less.) G. Sancho,VU,Portaria 443/2014,Moquiniastrum sordidum
Asteraceae,Neocabreria malachophylla (Klatt) R.M.King & H.Rob.,VU,Portaria 443/2014,Neocabreria malachophylla
Asteraceae,Noticastrum hatschbachii Zardini,EN,Portaria 443/2014,Noticastrum hatschbachii
Asteraceae,Noticastrum malmei Zardini,EN,Portaria 443/2014,Noticastrum malmei
Asteraceae,Noticastrum psammophilum (Klatt) Cuatrec.,EN,Portaria 443/2014,Noticastrum psammophilum
Asteraceae,Panphalea araucariophila Cabrera,EN,Portaria 443/2014,Panphalea araucariophila
Asteraceae,Panphalea cardaminifolia Less.,EN,Portaria 443/2014,Panphalea cardaminifolia
Asteraceae,Panphalea maxima Less.,CR,Portaria 443/2014,Panphalea maxima
Asteraceae,Panphalea ramboi Cabrera,CR,Portaria 443/2014,Panphalea ramboi
Asteraceae,Panphalea smithii Cabrera,EN,Portaria 443/2014,Panphalea smithii
Asteraceae,Paralychnophora atkinsiae D.J.N.Hind,EN,Portaria 443/2014,Paralychnophora atkinsiae
Asteraceae,Paralychnophora bicolor (DC.) MacLeish,EN,Portaria 443/2014,Paralychnophora bicolor
Asteraceae,Paralychnophora harleyi (H.Rob.) D.J.N.Hind,VU,Portaria 443/2014,Paralychnophora harleyi
Asteraceae,Paralychnophora patriciana D.J.N.Hind,EN,Portaria 443/2014,Paralychnophora patriciana
Asteraceae,Perezia eryngioides (Cabrera) Crisci &  Martic.,EN,Portaria 443/2014,Perezia eryngioides
Asteraceae,Perezia multiflora Less.,EN,Portaria 443/2014,Perezia multiflora
Asteraceae,Picrosia cabreriana A.G.Schulz,CR,Portaria 443/2014,Picrosia cabreriana
Asteraceae,Piptocarpha robusta G.M.Barroso,EN,Portaria 443/2014,Piptocarpha robusta
Asteraceae,Piptolepis buxoides (Less.) Sch.Bip.,EN,Portaria 443/2014,Piptolepis buxoides
Asteraceae,Piptolepis imbricata (Gardner) Sch.Bip.,CR,Portaria 443/2014,Piptolepis imbricata
Asteraceae,Piptolepis leptospermoides (Mart. ex DC.) Sch.Bip.,CR,Portaria 443/2014,Piptolepis leptospermoides
Asteraceae,Porophyllum bahiense D.J.N.Hind,VU,Portaria 443/2014,Porophyllum bahiense
Asteraceae,Proteopsis argentea Mart. & Zucc. ex Sch.Bip.,VU,Portaria 443/2014,Proteopsis argentea
Asteraceae,Richterago angustifolia (Gardner) Roque,EN,Portaria 443/2014,Richterago angustifolia
Asteraceae,Richterago arenaria (Baker) Roque,VU,Portaria 443/2014,Richterago arenaria
Asteraceae,Richterago campestris Roque & J.N.Nakaj.,EN,Portaria 443/2014,Richterago campestris
Asteraceae,Richterago caulescens Roque,CR,Portaria 443/2014,Richterago caulescens
Asteraceae,Richterago conduplicata Roque,EN,Portaria 443/2014,Richterago conduplicata
Asteraceae,Richterago elegans Roque,VU,Portaria 443/2014,Richterago elegans
Asteraceae,Richterago hatschbachii (Zardini) Roque,EN,Portaria 443/2014,Richterago hatschbachii
Asteraceae,Richterago lanata Roque,EN,Portaria 443/2014,Richterago lanata
Asteraceae,Richterago petiolata Roque & J.N.Nakaj.,EN,Portaria 443/2014,Richterago petiolata
Asteraceae,Richterago polyphylla (Baker) Ferreyra,EN,Portaria 443/2014,Richterago polyphylla
Asteraceae,Richterago riparia Roque,VU,Portaria 443/2014,Richterago riparia
Asteraceae,Richterago stenophylla (Cabrera) Roque,EN,Portaria 443/2014,Richterago stenophylla
Asteraceae,Richterago suffrutescens (Cabrera) Roque,CR,Portaria 443/2014,Richterago suffrutescens
Asteraceae,Schlechtendalia luzulifolia Less.,EN,Portaria 443/2014,Schlechtendalia luzulifolia
Asteraceae,Senecio almasensis Mattf.,CR,Portaria 443/2014,Senecio almasensis
Asteraceae,Senecio caparaoensis Cabrera,EN,Portaria 443/2014,Senecio caparaoensis
Asteraceae,Senecio gertii Zardini,EN,Portaria 443/2014,Senecio gertii
Asteraceae,Senecio graciellae Cabrera,EN,Portaria 443/2014,Senecio graciellae
Asteraceae,Senecio hatschbachii Cabrera,EN,Portaria 443/2014,Senecio hatschbachii
Asteraceae,Senecio heteroschizus Baker,EN,Portaria 443/2014,Senecio heteroschizus
Asteraceae,Senecio langei Malme,VU,Portaria 443/2014,Senecio langei
Asteraceae,Senecio promatensis Matzenb.,CR,Portaria 443/2014,Senecio promatensis
Asteraceae,Senecio ramboanus Cabrera,EN,Portaria 443/2014,Senecio ramboanus
Asteraceae,Senecio riograndensis Matzenb.,EN,Portaria 443/2014,Senecio riograndensis
Asteraceae,Smallanthus araucariophilus Mondin,CR,Portaria 443/2014,Smallanthus araucariophilus
Asteraceae,Smallanthus riograndensis Mondin,EN,Portaria 443/2014,Smallanthus riograndensis
Asteraceae,Stenachaenium macrocephalum Benth. ex Benth. & Hook.f.,CR,Portaria 443/2014,Stenachaenium macrocephalum
Asteraceae,Stenophalium eriodes (Mattf.) Anderb.,VU,Portaria 443/2014,Stenophalium eriodes
Asteraceae,Stevia catharinensis Cabrera & Vittet,EN,Portaria 443/2014,Stevia catharinensis
Asteraceae,Stevia hilarii B.L.Rob.,CR,Portaria 443/2014,Stevia hilarii
Asteraceae,Stevia leptophylla Sch.Bip. ex Baker,EN,Portaria 443/2014,Stevia leptophylla
Asteraceae,Stevia riedelli Sch.Bip. ex Baker,EN,Portaria 443/2014,Stevia riedelli
Asteraceae,Stevia selloi (Spreng.) B.L.Rob.,VU,Portaria 443/2014,Stevia selloi
Asteraceae,Steyermarkina dispalata (Gardner) R.M.King & H.Rob.,VU,Portaria 443/2014,Steyermarkina dispalata
Asteraceae,Stifftia fruticosa (Vell.) D.J.N.Hind & Semir,VU,Portaria 443/2014,Stifftia fruticosa
Asteraceae,Stilpnopappus semirianus R.Esteves,EN,Portaria 443/2014,Stilpnopappus semirianus
Asteraceae,Stilpnopappus suffruticosus Gardner,CR,Portaria 443/2014,Stilpnopappus suffruticosus
Asteraceae,Stomatanthes loefgrenii (B.L.Rob.) H.Rob.,CR,Portaria 443/2014,Stomatanthes loefgrenii
Asteraceae,Strophopappus bicolor DC.,EN,Portaria 443/2014,Strophopappus bicolor
Asteraceae,Strophopappus ferrugineus (Baker) R.Esteves,EN,Portaria 443/2014,Strophopappus ferrugineus
Asteraceae,Stylotrichium corymbosum (DC.) Mattf.,EN,Portaria 443/2014,Stylotrichium corymbosum
Asteraceae,Stylotrichium edmundoi G.M.Barroso,EN,Portaria 443/2014,Stylotrichium edmundoi
Asteraceae,Stylotrichium glomeratum Bautista et al.,CR,Portaria 443/2014,Stylotrichium glomeratum
Asteraceae,Stylotrichium sucrei R.M.King & H.Rob.,EN,Portaria 443/2014,Stylotrichium sucrei
Asteraceae,Symphyopappus uncinatus H.Rob.,EN,Portaria 443/2014,Symphyopappus uncinatus
Asteraceae,Trichocline linearifolia Malme,VU,Portaria 443/2014,Trichocline linearifolia
Asteraceae,Trixis glaziovii Baker,VU,Portaria 443/2014,Trixis glaziovii
Asteraceae,Trixis pallida Less.,CR,Portaria 443/2014,Trixis pallida
Asteraceae,Verbesina pseudoclaussenii D.J.N.Hind,CR,Portaria 443/2014,Verbesina pseudoclaussenii
Asteraceae,Vernonanthura fagifolia (Gardner) H.Rob.,VU,Portaria 443/2014,Vernonanthura fagifolia
Asteraceae,Wedelia macedoi H.Rob.,CR,Portaria 443/2014,Wedelia macedoi
Asteraceae,Wunderlichia azulensis Maguire & G.M.Barroso,EN,Portaria 443/2014,Wunderlichia azulensis
Asteraceae,Wunderlichia cruelsiana Taub.,EN,Portaria 443/2014,Wunderlichia cruelsiana
Asteraceae,Wunderlichia senae Glaz. ex Maguire & G.M.Barroso,EN,Portaria 443/2014,Wunderlichia senae
Begoniaceae,Begonia albidula Brade,EN,Portaria 443/2014,Begonia albidula
Begoniaceae,Begonia altamiroi Brade,EN,Portaria 443/2014,Begonia altamiroi
Begoniaceae,Begonia apparicioi Brade,EN,Portaria 443/2014,Begonia apparicioi
Begoniaceae,Begonia bahiensis A.DC.,EN,Portaria 443/2014,Begonia bahiensis
Begoniaceae,Begonia besleriifolia Schott,EN,Portaria 443/2014,Begonia besleriifolia
Begoniaceae,Begonia coccinea Hook.,EN,Portaria 443/2014,Begonia coccinea
Begoniaceae,Begonia crispula Brade,CR,Portaria 443/2014,Begonia crispula
Begoniaceae,Begonia curtii L.B.Sm. & B.G.Schub.,VU,Portaria 443/2014,Begonia curtii
Begoniaceae,Begonia dentatiloba A.DC.,EN,Portaria 443/2014,Begonia dentatiloba
Begoniaceae,Begonia espiritosantensis E.L.Jacques & Mamede,EN,Portaria 443/2014,Begonia espiritosantensis
Begoniaceae,Begonia handroi Brade,EN,Portaria 443/2014,Begonia handroi
Begoniaceae,Begonia ibitiocensis E.L.Jacques & Mamede,EN,Portaria 443/2014,Begonia ibitiocensis
Begoniaceae,Begonia inconspicua Brade,CR,Portaria 443/2014,Begonia inconspicua
Begoniaceae,Begonia itaguassuensis Brade,EN,Portaria 443/2014,Begonia itaguassuensis
Begoniaceae,Begonia itatinensis Irmsch. ex Brade,EN,Portaria 443/2014,Begonia itatinensis
Begoniaceae,Begonia jureiensis S.J.Gomes da Silva & Mamede,CR,Portaria 443/2014,Begonia jureiensis
Begoniaceae,Begonia kuhlmannii Brade,EN,Portaria 443/2014,Begonia kuhlmannii
Begoniaceae,Begonia larorum L.B.Sm. & Wassh.,CR,Portaria 443/2014,Begonia larorum
Begoniaceae,Begonia organensis Brade,EN,Portaria 443/2014,Begonia organensis
Begoniaceae,Begonia paranaensis Brade,EN,Portaria 443/2014,Begonia paranaensis
Begoniaceae,Begonia paulensis A.DC.,EN,Portaria 443/2014,Begonia paulensis
Begoniaceae,Begonia perdusenii Brade,EN,Portaria 443/2014,Begonia perdusenii
Begoniaceae,Begonia piresiana Handro,CR,Portaria 443/2014,Begonia piresiana
Begoniaceae,Begonia pluvialis L.B.Sm. ex S.F.Sm. & Wassh.,EN,Portaria 443/2014,Begonia pluvialis
Begoniaceae,Begonia polygonifolia A.DC.,EN,Portaria 443/2014,Begonia polygonifolia
Begoniaceae,Begonia ruschii L.Kollmann,CR,Portaria 443/2014,Begonia ruschii
Begoniaceae,Begonia salesopolensis S.J.Gomes da Silva & Mamede,CR,Portaria 443/2014,Begonia salesopolensis
Begoniaceae,Begonia santoslimae Brade,EN,Portaria 443/2014,Begonia santoslimae
Begoniaceae,Begonia scharffii Hook.,CR,Portaria 443/2014,Begonia scharffii
Begoniaceae,Begonia smilacina A.DC.,EN,Portaria 443/2014,Begonia smilacina
Begoniaceae,Begonia stenolepis L.B.Sm. & R.C.Sm.,EN,Portaria 443/2014,Begonia stenolepis
Begoniaceae,Begonia sylvatica Meisn. ex A.DC.,EN,Portaria 443/2014,Begonia sylvatica
Begoniaceae,Begonia toledoana Handro,EN,Portaria 443/2014,Begonia toledoana
Begoniaceae,Begonia undulata Schott,EN,Portaria 443/2014,Begonia undulata
Begoniaceae,Begonia venosa Skan ex Hook.,CR,Portaria 443/2014,Begonia venosa
Begoniaceae,Begonia vicina Irmsch.,EN,Portaria 443/2014,Begonia vicina
Berberidaceae,Berberis campos-portoi Brade,CR,Portaria 443/2014,Berberis campos-portoi
Berberidaceae,Berberis kleinii Mattos,VU,Portaria 443/2014,Berberis kleinii
Bignoniaceae,Adenocalymma dichilum A.H.Gentry,EN,Portaria 443/2014,Adenocalymma dichilum
Bignoniaceae,Adenocalymma fruticosum A.H.Gentry,EN,Portaria 443/2014,Adenocalymma fruticosum
Bignoniaceae,Adenocalymma magnoalatum Scud.,EN,Portaria 443/2014,Adenocalymma magnoalatum
Bignoniaceae,Adenocalymma ubatubense Assis & Semir,CR,Portaria 443/2014,Adenocalymma ubatubense
Bignoniaceae,Anemopaegma arvense (Vell.) Stellfeld ex de Souza,EN,Portaria 443/2014,Anemopaegma arvense
Bignoniaceae,Anemopaegma mirabile (Sandwith) A.H.Gentry,CR,Portaria 443/2014,Anemopaegma mirabile
Bignoniaceae,Digomphia densicoma (Mart. ex DC.) Pilg.,VU,Portaria 443/2014,Digomphia densicoma
Bignoniaceae,Fridericia crassa (Bureau & K.Schum.) L.G.Lohmann,VU,Portaria 443/2014,Fridericia crassa
Bignoniaceae,Handroanthus arianeae (A.H.Gentry) S.Grose,EN,Portaria 443/2014,Handroanthus arianeae
Bignoniaceae,Handroanthus riodocensis (A.H.Gentry) S.Grose,EN,Portaria 443/2014,Handroanthus riodocensis
Bignoniaceae,Handroanthus spongiosus (Rizzini) S.Grose,EN,Portaria 443/2014,Handroanthus spongiosus
Bignoniaceae,Jacaranda carajasensis A.H.Gentry,CR,Portaria 443/2014,Jacaranda carajasensis
Bignoniaceae,Jacaranda crassifolia Morawetz,EN,Portaria 443/2014,Jacaranda crassifolia
Bignoniaceae,Jacaranda egleri Sandwith,CR,Portaria 443/2014,Jacaranda egleri
Bignoniaceae,Jacaranda grandifoliolata A.H.Gentry,EN,Portaria 443/2014,Jacaranda grandifoliolata
Bignoniaceae,Jacaranda intricata A.H.Gentry & Morawetz,CR,Portaria 443/2014,Jacaranda intricata
Bignoniaceae,Jacaranda microcalyx A.H.Gentry,EN,Portaria 443/2014,Jacaranda microcalyx
Bignoniaceae,Jacaranda rugosa A.H.Gentry,EN,Portaria 443/2014,Jacaranda rugosa
Bignoniaceae,Paratecoma peroba (Record) Kuhlm.,EN,Portaria 443/2014,Paratecoma peroba
Bignoniaceae,Pleonotoma bracteata A.H.Gentry,VU,Portaria 443/2014,Pleonotoma bracteata
Bignoniaceae,Sparattosperma catingae A.H.Gentry,EN,Portaria 443/2014,Sparattosperma catingae
Bignoniaceae,Tabebuia cassinoides (Lam.) DC.,EN,Portaria 443/2014,Tabebuia cassinoides
Bignoniaceae,Zeyheria tuberculosa (Vell.) Bureau ex Verl.,VU,Portaria 443/2014,Zeyheria tuberculosa
Blechnaceae,Blechnum andinum (Baker) C.Chr.,CR,Portaria 443/2014,Blechnum andinum
Blechnaceae,Blechnum heringeri Brade,VU,Portaria 443/2014,Blechnum heringeri
Blechnaceae,Blechnum sprucei C.Chr.,VU,Portaria 443/2014,Blechnum sprucei
Blechnaceae,Blechnum squamipes (Hieron.) M. Kessler & A.R. Sm.,EN,Portaria 443/2014,Blechnum squamipes
Bromeliaceae,Aechmea alopecurus Mez,EN,Portaria 443/2014,Aechmea alopecurus
