familia,especie,cat_ameaca_br,fonte
Piperaceae,Peperomia itatiaiana Yunck.,EN,Portaria 443/2014
Piperaceae,Peperomia loefgrenii Yunck.,EN,Portaria 443/2014
Piperaceae,Peperomia rostulatiformis Yunck.,EN,Portaria 443/2014
Piperaceae,Peperomia rufispica Yunck.,CR,Portaria 443/2014
Piperaceae,Peperomia suboppositifolia Yunck.,EN,Portaria 443/2014
Piperaceae,Piper amparoense Yunck.,EN,Portaria 443/2014
Piperaceae,Piper anostachyum Yunck.,EN,Portaria 443/2014
Piperaceae,Piper barretoi Yunck.,EN,Portaria 443/2014
Piperaceae,Piper bennettianum C.DC.,VU,Portaria 443/2014
Piperaceae,Piper carautensei E.F.Guim. & Carv.-Silva,EN,Portaria 443/2014
Piperaceae,Piper casteloense Yunck.,EN,Portaria 443/2014
Piperaceae,Piper duartei E.F.Guim. & Carv.-Silva,VU,Portaria 443/2014
Piperaceae,Piper edwallii Yunck.,EN,Portaria 443/2014
Piperaceae,Piper hatschbachii Yunck.,CR,Portaria 443/2014
Piperaceae,Piper hoehnei Yunck.,EN,Portaria 443/2014
Piperaceae,Piper juliflorum Nees & Mart.,EN,Portaria 443/2014
Piperaceae,Piper kuhlmannii Yunck.,VU,Portaria 443/2014
Piperaceae,Piper laevicarpum Yunck.,EN,Portaria 443/2014
Piperaceae,Piper loefgrenii Yunck.,VU,Portaria 443/2014
Piperaceae,Piper oblancifolium Yunck.,EN,Portaria 443/2014
Piperaceae,Piper piritubanum Yunck.,EN,Portaria 443/2014
Piperaceae,Piper rioense Yunck.,EN,Portaria 443/2014
Piperaceae,Piper sampaioi Yunck.,CR,Portaria 443/2014
Piperaceae,Piper scabrellum Yunck.,EN,Portaria 443/2014
Plagiochilaceae,Plagiochila boryana Gottsche ex Steph.,EN,Portaria 443/2014
Plantaginaceae,Achetaria caparaoense (Brade) V.C.Souza,CR,Portaria 443/2014
Plantaginaceae,Achetaria latifolia V.C.Souza,CR,Portaria 443/2014
Plantaginaceae,Angelonia alternifolia V.C.Souza,CR,Portaria 443/2014
Plantaginaceae,Bacopa cochlearia (Huber) L.B.Sm.,EN,Portaria 443/2014
Plantaginaceae,Ildefonsia bibracteata Gardner,CR,Portaria 443/2014
Plantaginaceae,Plantago turficola Rahn,EN,Portaria 443/2014
Plantaginaceae,Stemodia harleyi B.L.Turner,VU,Portaria 443/2014
Plantaginaceae,Stemodia hyptoides Cham. & Schltdl.,VU,Portaria 443/2014
Poaceae,Agrostis lenis Roseng. et al.,VU,Portaria 443/2014
Poaceae,Agrostis longiberbis Hack. ex L.B.Sm.,EN,Portaria 443/2014
Poaceae,Altoparadisium chapadense Filg. et al.,CR,Portaria 443/2014
Poaceae,Andropogon glaucophyllus Roseng. et al.,EN,Portaria 443/2014
Poaceae,Anomochloa marantoidea Brongn.,EN,Portaria 443/2014
Poaceae,Anthaenantiopsis fiebrigii Parodi,CR,Portaria 443/2014
Poaceae,Apoclada simplex McClure & L.B.Sm.,EN,Portaria 443/2014
Poaceae,Aristida brasiliensis Longhi-Wagner,EN,Portaria 443/2014
Poaceae,Aristida constricta Longhi-Wagner,CR,Portaria 443/2014
Poaceae,Arthropogon xerachne Ekman,CR,Portaria 443/2014
Poaceae,Arundinella deppeana Nees ex Steud.,VU,Portaria 443/2014
Poaceae,Axonopus carajasensis Bastos,EN,Portaria 443/2014
Poaceae,Axonopus fastigiatus (Nees ex Trin.) Kuhlm.,VU,Portaria 443/2014
Poaceae,"Axonopus hydrolithicus (Filg., Davidse & Zuloaga) A. López & Morrone",CR,Portaria 443/2014
Poaceae,Axonopus monticola G.A.Black,EN,Portaria 443/2014
Poaceae,Axonopus ramboi G.A.Black,EN,Portaria 443/2014
Poaceae,Axonopus uninodis (Hack.) G.A.Black,CR,Portaria 443/2014
Poaceae,Bothriochloa laguroides (DC.) Herter,VU,Portaria 443/2014
Poaceae,Bromidium ramboi (Parodi) Rúgolo,CR,Portaria 443/2014
Poaceae,"Cambajuva ulei P.L. Viana, L.G. Clark & Filg.",EN,Portaria 443/2014
Poaceae,Canastra lanceolata (Filg.) Morrone et al.,CR,Portaria 443/2014
Poaceae,"Chascolytrum brasiliense (Nees ex Steud.) Essi, Longhi-Wagner & Souza-Chies",EN,Portaria 443/2014
Poaceae,"Chascolytrum bulbosum (Parodi) Essi, Longhi-Wagner & Souza-Chies",CR,Portaria 443/2014
Poaceae,"Chascolytrum itatiaiae (Ekman) Essi, Longhi-Wagner & Souza-Chies",EN,Portaria 443/2014
Poaceae,"Chascolytrum parodianum (Roseng., Arrill. & Izag.) Matthei",CR,Portaria 443/2014
Poaceae,Chascolytrum scabrum (Nees ex Steud.) Matthei,EN,Portaria 443/2014
Poaceae,Chusquea attenuata (Döll) L.G. Clark,EN,Portaria 443/2014
Poaceae,Chusquea baculifera Silveira,CR,Portaria 443/2014
Poaceae,Chusquea erecta L.G.Clark,EN,Portaria 443/2014
Poaceae,Chusquea heterophylla Nees,EN,Portaria 443/2014
Poaceae,Chusquea pulchella L.G.Clark,EN,Portaria 443/2014
Poaceae,Chusquea tenuiglumis Döll,CR,Portaria 443/2014
Poaceae,Colanthelia macrostachya (Nees) McClure,EN,Portaria 443/2014
Poaceae,Danthonia cirrata Hack. & Arechav.,EN,Portaria 443/2014
Poaceae,Deschampsia caespitosa (L.) P.Beauv.,EN,Portaria 443/2014
Poaceae,Diandrolyra tatianae Soderstr. & Zuloaga,EN,Portaria 443/2014
Poaceae,Digitaria neesiana Henrard,EN,Portaria 443/2014
Poaceae,Glaziophyton mirabile Franch.,EN,Portaria 443/2014
Poaceae,Gymnopogon doellii Boechat & Valls,CR,Portaria 443/2014
Poaceae,Leersia ligularis Trin.,VU,Portaria 443/2014
Poaceae,Lithachne horizontalis Chase,EN,Portaria 443/2014
Poaceae,Luziola brasiliensis (Trin.) Pilg.,VU,Portaria 443/2014
Poaceae,Melica arzivencoi Valls & Barcellos,EN,Portaria 443/2014
Poaceae,Merostachys abadiana Send.,CR,Portaria 443/2014
Poaceae,Merostachys burmanii Send.,EN,Portaria 443/2014
Poaceae,Merostachys caucaiana Send.,CR,Portaria 443/2014
Poaceae,Merostachys scandens Send.,CR,Portaria 443/2014
Poaceae,Ocellochloa brachystachya (Trin.) Zuloaga & Morrone,CR,Portaria 443/2014
Poaceae,Olyra latispicula Soderstr. & Zuloaga,CR,Portaria 443/2014
Poaceae,Parianella carvalhoi (R.P. Oliveira & Longhi-Wagner) F.M. Ferreira & R.,CR,Portaria 443/2014
Poaceae,Paspalum biaristatum Filg. & Davidse,EN,Portaria 443/2014
Poaceae,Paspalum longiaristatum Davidse & Filg.,EN,Portaria 443/2014
Poaceae,Paspalum niquelandiae  Filg.,EN,Portaria 443/2014
Poaceae,Paspalum rawitscheri Paspalum rawitscheri (Parodi) Chase ex G.H. Rua & Valls,EN,Portaria 443/2014
Poaceae,Paspalum repandum (Nees) G.H. Rua & Valls,EN,Portaria 443/2014
Poaceae,Piptochaetium alpinum L.B.Sm.,EN,Portaria 443/2014
Poaceae,Piptochaetium palustre Muj.-Sall. & Longhi-Wagner,CR,Portaria 443/2014
Poaceae,Poa bradei Pilg.,EN,Portaria 443/2014
Poaceae,Poa reitzii Swallen,EN,Portaria 443/2014
Poaceae,Raddia angustifolia Soderstr. & Zuloaga,CR,Portaria 443/2014
Poaceae,Raddia distichophylla (Schrad. ex Nees) Chase,EN,Portaria 443/2014
Poaceae,Reitzia smithii Swallen,VU,Portaria 443/2014
Poaceae,Schizachyrium scabriflorum (Rupr. ex Hack.) A. Camus,EN,Portaria 443/2014
Poaceae,Setaria parviflora var. pilosissima (Hack.) Pensiero,CR,Portaria 443/2014
Poaceae,Setaria stolonifera Boldrini,CR,Portaria 443/2014
Poaceae,Sporobolus apiculatus Boechat & Longhi-Wagner,EN,Portaria 443/2014
Poaceae,Sucrea maculata Soderstr.,EN,Portaria 443/2014
Poaceae,Sucrea sampaiana Soderstr.,EN,Portaria 443/2014
Poaceae,Triraphis devia Filg. & Zuloaga,EN,Portaria 443/2014
Poaceae,Zizaniopsis bonariensis (Balansa & Poitr.) Speg.,EN,Portaria 443/2014
Podocarpaceae,Podocarpus barretoi Laubenf. & Silba,CR,Portaria 443/2014
Podocarpaceae,Podocarpus brasiliensis Laubenf.,VU,Portaria 443/2014
Podostemaceae,Mourera weddelliana Tul.,VU,Portaria 443/2014
Podostemaceae,Podostemum ovatum C.T.Philbrick & Novelo,EN,Portaria 443/2014
Podostemaceae,Podostemum rutifolium Warm.,VU,Portaria 443/2014
Podostemaceae,Podostemum saldanhanum (Warm.) C.T.Philbrick & Novelo,CR,Portaria 443/2014
Polygalaceae,Polygala franchetii Chodat,EN,Portaria 443/2014
Polygalaceae,Polygala selaginoides A.W.Benn.,EN,Portaria 443/2014
Polygalaceae,Polygala stephaniana Marques,EN,Portaria 443/2014
Polygalaceae,Polygala tamariscea Mart. ex A.W.Benn.,VU,Portaria 443/2014
Polypodiaceae,Alansmia senilis (Fée) Moguel & M. Kessler,CR,Portaria 443/2014
Polypodiaceae,Ceradenia capillaris (Desv.) L.E.Bishop,VU,Portaria 443/2014
Polypodiaceae,Ceradenia glaziovii (Baker) Labiak,EN,Portaria 443/2014
Polypodiaceae,Ceradenia warmingii (C.Chr.) Labiak,CR,Portaria 443/2014
Polypodiaceae,Grammitis fluminensis Fée,EN,Portaria 443/2014
Polypodiaceae,Lellingeria brasiliensis (Rosenst.) Labiak,VU,Portaria 443/2014
Polypodiaceae,Lellingeria itatimensis (C.Chr.) A.R.Sm. & R.C.Moran,CR,Portaria 443/2014
Polypodiaceae,Lellingeria tamandarei (Rosenst.) A.R.Sm. & R.C.Moran,EN,Portaria 443/2014
Polypodiaceae,Moranopteris perpusilla (Maxon) R.Y. Hirai & J. Prado,EN,Portaria 443/2014
Polypodiaceae,Pecluma hoehnii (A.Samp.) Salino,CR,Portaria 443/2014
Polypodiaceae,Pecluma imbeana (Brade) Salino,CR,Portaria 443/2014
Polypodiaceae,Pecluma insularis (Brade) Salino,CR,Portaria 443/2014
Polypodiaceae,Pleopeltis alborufula (Brade) Salino,EN,Portaria 443/2014
Polypodiaceae,Pleopeltis monoides (Weath.) Salino,EN,Portaria 443/2014
Polypodiaceae,Pleopeltis trindadensis (Brade) Salino,CR,Portaria 443/2014
Polypodiaceae,Stenogrammitis limula (H. Christ) Labiak,CR,Portaria 443/2014
Polypodiaceae,Stenogrammitis pumila (Labiak) Labiak,CR,Portaria 443/2014
Polypodiaceae,Terpsichore semihirsuta (Klotzsch) A.R.Sm.,EN,Portaria 443/2014
Polypodiaceae,Terpsichore taxifolia (L.) A.R.Sm.,EN,Portaria 443/2014
Portulacaceae,Portulaca hatschbachii D.Legrand,EN,Portaria 443/2014
Pottiaceae,Leptodontium wallisii (Müll.Hal.) Kindb.,VU,Portaria 443/2014
Primulaceae,Lysimachia barbata (P. Taylor) U. Manns & Anderb.,EN,Portaria 443/2014
Primulaceae,Lysimachia buxifolia Molina,EN,Portaria 443/2014
Primulaceae,Myrsine congesta (Sw.) Pipoly,EN,Portaria 443/2014
Primulaceae,Myrsine glazioviana Warm.,EN,Portaria 443/2014
Primulaceae,Myrsine villosissima A.DC.,EN,Portaria 443/2014
Proteaceae,Euplassa cantareirae Sleumer,EN,Portaria 443/2014
Proteaceae,Euplassa incana (Klotzsch) I.M.Johnst.,VU,Portaria 443/2014
Proteaceae,Euplassa nebularis Rambo & Sleumer,EN,Portaria 443/2014
Proteaceae,Euplassa semicostata Plana,EN,Portaria 443/2014
Proteaceae,Panopsis multiflora (Schott) Ducke,EN,Portaria 443/2014
Proteaceae,Roupala asplenioides Sleumer,EN,Portaria 443/2014
Proteaceae,Roupala sculpta Sleumer,VU,Portaria 443/2014
Pteridaceae,Adiantum diphyllum (Fée) Maxon,CR,Portaria 443/2014
Pteridaceae,Adiantum discolor J.Prado,EN,Portaria 443/2014
Pteridaceae,Adiantum mynsseniae J.Prado,EN,Portaria 443/2014
Pteridaceae,Adiantum papillosum Handro,EN,Portaria 443/2014
Pteridaceae,Adiantum tetragonum Schrad.,EN,Portaria 443/2014
Pteridaceae,Cheilanthes incisa Kunze ex Mett.,EN,Portaria 443/2014
Pteridaceae,Cheilanthes juergensii Rosenst.,EN,Portaria 443/2014
Pteridaceae,Cheilanthes regnelliana Mett.,EN,Portaria 443/2014
Pteridaceae,Doryopteris itatiaiensis (Fée) Christ,EN,Portaria 443/2014
Pteridaceae,Doryopteris paradoxa (Fée) Christ,VU,Portaria 443/2014
Pteridaceae,Doryopteris quinquelobata (Fée) Diels,CR,Portaria 443/2014
Pteridaceae,Doryopteris rediviva Fée,VU,Portaria 443/2014
Pteridaceae,Doryopteris rosenstockii Brade,EN,Portaria 443/2014
Pteridaceae,Doryopteris rufa Brade,EN,Portaria 443/2014
Pteridaceae,Doryopteris subsimplex (Fée) Diels,EN,Portaria 443/2014
Pteridaceae,Doryopteris tijucana Brade & Rosenst.,EN,Portaria 443/2014
Pteridaceae,Doryopteris trilobata J.Prado,EN,Portaria 443/2014
Pteridaceae,Jamesonia biardii (Fée) Christenh.,EN,Portaria 443/2014
Pteridaceae,Jamesonia brasiliensis Christ,EN,Portaria 443/2014
Pteridaceae,Jamesonia cheilanthoides (Sw.) Christenh.,EN,Portaria 443/2014
Pteridaceae,Jamesonia insignis (Mett.) Christenh.,EN,Portaria 443/2014
Pteridaceae,Jamesonia rufescens (Fée) Christenh.,CR,Portaria 443/2014
Pteridaceae,Pellaea cymbiformis J.Prado,EN,Portaria 443/2014
Pteridaceae,Pellaea gleichenioides (Gardner ex Hook.) Christ,EN,Portaria 443/2014
Pteridaceae,Pteris congesta J.Prado,EN,Portaria 443/2014
Pteridaceae,Pteris limae Brade,CR,Portaria 443/2014
Quillajaceae,Quillaja brasiliensis (A.St.-Hil. & Tul.) Mart.,EN,Portaria 443/2014
Rhamnaceae,Colletia exserta Klotzsch ex Reissek,EN,Portaria 443/2014
Rhamnaceae,Colletia paradoxa (Spreng.) Escal.,EN,Portaria 443/2014
Rhamnaceae,Condalia buxifolia Reissek,EN,Portaria 443/2014
Rhamnaceae,Discaria americana Gillies ex Hook.,VU,Portaria 443/2014
Rhamnaceae,Gouania corylifolia Raddi,VU,Portaria 443/2014
Rhamnaceae,Gouania inornata Reissek,EN,Portaria 443/2014
Rhamnaceae,Rhamnidium glabrum Reissek,VU,Portaria 443/2014
Rhamnaceae,Scutia arenicola (Casar.) Reissek,EN,Portaria 443/2014
Ricciaceae,Riccia ridleyi A.Gepp,CR,Portaria 443/2014
Rubiaceae,Alseis involuta K.Schum.,VU,Portaria 443/2014
Rubiaceae,Bradea anomala Brade,CR,Portaria 443/2014
Rubiaceae,Bradea bicornuta Brade,CR,Portaria 443/2014
Rubiaceae,Bradea montana Brade,CR,Portaria 443/2014
Rubiaceae,Carapichea ipecacuanha (Brot.) L.Andersson,VU,Portaria 443/2014
Rubiaceae,Chomelia modesta (Standl.) Steyerm.,CR,Portaria 443/2014
Rubiaceae,Coussarea bocainae M.Gomes,EN,Portaria 443/2014
Rubiaceae,Erithalis insularis (Ridl.) Zappi & T.S.Nunes,CR,Portaria 443/2014
Rubiaceae,Faramea bahiensis Möll.Arg.,VU,Portaria 443/2014
Rubiaceae,Faramea paratiensis M.Gomes,EN,Portaria 443/2014
Rubiaceae,Galianthe elegans E.L.Cabral,VU,Portaria 443/2014
Rubiaceae,Galianthe souzae E.L.Cabral & Bacigalupo,EN,Portaria 443/2014
Rubiaceae,Galianthe vaginata E.L.Cabral & Bacigalupo,EN,Portaria 443/2014
Rubiaceae,Galium diphyllum (K.Schum.) Dempster,CR,Portaria 443/2014
Rubiaceae,Galium rubidiflorum Dempster,CR,Portaria 443/2014
Rubiaceae,Galium shepherdii Jung-Mend.,CR,Portaria 443/2014
Rubiaceae,Guettarda paludosa Müll.Arg.,CR,Portaria 443/2014
Rubiaceae,Hindsia glabra K.Schum.,EN,Portaria 443/2014
Rubiaceae,Hindsia ibitipocensis Di Maio,CR,Portaria 443/2014
Rubiaceae,Manettia campanulacea Standl.,CR,Portaria 443/2014
Rubiaceae,Manettia pauciflora Dusén,EN,Portaria 443/2014
Rubiaceae,Melanopsidium nigrum Colla,VU,Portaria 443/2014
Rubiaceae,Mitracarpus anthospermoides K.Schum.,EN,Portaria 443/2014
Rubiaceae,Mitracarpus eritrichoides Standl.,EN,Portaria 443/2014
Rubiaceae,Mitracarpus rigidifolius Standl.,VU,Portaria 443/2014
Rubiaceae,Pagamea harleyi Steyerm.,VU,Portaria 443/2014
Rubiaceae,Palicourea fulgens (Müll.Arg.) Standl.,VU,Portaria 443/2014
Rubiaceae,Psychotria loefgrenii Standl.,EN,Portaria 443/2014
Rubiaceae,Psychotria microcarpa Müll.Arg.,EN,Portaria 443/2014
Rubiaceae,Psychotria paludosa Müll.Arg.,EN,Portaria 443/2014
Rubiaceae,Richardia schumannii W.H.Lewis & R.L.Oliv.,EN,Portaria 443/2014
Rubiaceae,Riodocea pulcherrima Delprete,EN,Portaria 443/2014
Rubiaceae,Rudgea coronata subsp. saint-hilairei (Standl.) Zappi,CR,Portaria 443/2014
Rubiaceae,Rudgea corymbulosa Benth.,EN,Portaria 443/2014
Rubiaceae,Rudgea crassifolia Zappi & E.Lucas,VU,Portaria 443/2014
Rubiaceae,Rudgea erythrocarpa Müll.Arg.,EN,Portaria 443/2014
Rubiaceae,Rudgea insignis Müll.Arg.,VU,Portaria 443/2014
Rubiaceae,Rudgea jasminoides subsp. nervosa Zappi & Anunc.,VU,Portaria 443/2014
Rubiaceae,Rudgea macrophylla Benth.,EN,Portaria 443/2014
Rubiaceae,Rudgea pachyphylla Müll.Arg.,EN,Portaria 443/2014
Rubiaceae,Rudgea parquioides subsp. caprifolium (Zahlbr.) Zappi,CR,Portaria 443/2014
Rubiaceae,Rudgea parquioides subsp. hirsutissima Zappi,EN,Portaria 443/2014
Rubiaceae,Rudgea parvifolia (Cham.) Müll.Arg.,VU,Portaria 443/2014
Rubiaceae,Rudgea sessilis subsp. cipoana (Standl.) Zappi,EN,Portaria 443/2014
Rubiaceae,Rudgea umbrosa Müll.Arg.,VU,Portaria 443/2014
Rubiaceae,Rustia angustifolia K.Schum.,EN,Portaria 443/2014
Rubiaceae,Simira grazielae Peixoto,EN,Portaria 443/2014
Rubiaceae,Simira hatschbachiorum J.H.Kirkbr.,EN,Portaria 443/2014
Rubiaceae,Staelia hatschbachii J.H.Kirkbr.,EN,Portaria 443/2014
Rubiaceae,Standleya kuhlmanni Brade,EN,Portaria 443/2014
Rutaceae,Almeidea coerulea (Nees & Mart.) A.St.-Hil.,EN,Portaria 443/2014
Rutaceae,Andreadoxa flava Kallunki,CR,Portaria 443/2014
Rutaceae,Conchocarpus bellus Kallunki,CR,Portaria 443/2014
Rutaceae,Conchocarpus cauliflorus Pirani,CR,Portaria 443/2014
Rutaceae,Conchocarpus marginatus (Rizzini) Kallunki & Pirani,CR,Portaria 443/2014
Rutaceae,Esenbeckia irwiniana Kaastra,EN,Portaria 443/2014
Rutaceae,Euxylophora paraensis Huber,CR,Portaria 443/2014
Rutaceae,Galipea carinata Pirani,CR,Portaria 443/2014
Rutaceae,Metrodorea maracasana Kaastra,VU,Portaria 443/2014
Rutaceae,Nycticalanthus speciosus Ducke,CR,Portaria 443/2014
Rutaceae,Pilocarpus alatus C.J.Joseph ex Skorupa,VU,Portaria 443/2014
Rutaceae,Pilocarpus jaborandi Holmes,EN,Portaria 443/2014
Rutaceae,Pilocarpus microphyllus Stapf ex Wardlew.,EN,Portaria 443/2014
Rutaceae,Pilocarpus trachylophus Holmes,EN,Portaria 443/2014
Rutaceae,Raulinoa echinata R.S.Cowan,VU,Portaria 443/2014
Salicaceae,Abatia angeliana M.H.Alford,VU,Portaria 443/2014
Salicaceae,Casearia paranaensis Sleumer,VU,Portaria 443/2014
Santalaceae,Acanthosyris paulo-alvinii G.M. Barroso,VU,Portaria 443/2014
Sapindaceae,Cupania concolor Radlk.,VU,Portaria 443/2014
Sapindaceae,Cupania furfuracea Radlk.,VU,Portaria 443/2014
Sapindaceae,Melicoccus espiritosantensis Acev.-Rodr.,EN,Portaria 443/2014
Sapindaceae,Serjania divaricocca Somner & Acev.-Rodr.,CR,Portaria 443/2014
Sapindaceae,Serjania hatschbachii Ferrucci,CR,Portaria 443/2014
Sapindaceae,Talisia subalbens (Mart.) Radlk.,VU,Portaria 443/2014
Sapindaceae,Urvillea glabra Cambess.,VU,Portaria 443/2014
Sapotaceae,Chrysophyllum imperiale (Linden ex K.Koch & Fintelm.) Benth. & Hook.,EN,Portaria 443/2014
Sapotaceae,Chrysophyllum januariense Eichler,VU,Portaria 443/2014
Sapotaceae,Manilkara dardanoi Ducke,VU,Portaria 443/2014
Sapotaceae,Manilkara decrescens T.D.Penn.,VU,Portaria 443/2014
Sapotaceae,Manilkara maxima T.D.Penn.,EN,Portaria 443/2014
Sapotaceae,Manilkara multifida T.D.Penn.,VU,Portaria 443/2014
Sapotaceae,Micropholis emarginata T.D.Penn.,EN,Portaria 443/2014
Sapotaceae,Micropholis splendens Gilly ex Aubrév.,EN,Portaria 443/2014
Sapotaceae,Pouteria bapeba T.D.Penn.,CR,Portaria 443/2014
Sapotaceae,Pouteria bullata (S.Moore) Baehni,EN,Portaria 443/2014
Sapotaceae,Pouteria butyrocarpa (Kuhlm.) T.D.Penn.,CR,Portaria 443/2014
Sapotaceae,Pouteria coelomatica Rizzini,VU,Portaria 443/2014
Sapotaceae,Pouteria decussata (Ducke) Baehni,EN,Portaria 443/2014
Sapotaceae,Pouteria furcata T.D.Penn.,EN,Portaria 443/2014
Sapotaceae,Pouteria macahensis T.D.Penn.,EN,Portaria 443/2014
Sapotaceae,Pouteria multiflora (A.DC.) Eyma,VU,Portaria 443/2014
Sapotaceae,Pouteria oxypetala T.D.Penn.,EN,Portaria 443/2014
Sapotaceae,Pouteria pachycalyx T.D.Penn.,VU,Portaria 443/2014
Sapotaceae,Pouteria petiolata T.D.Penn.,VU,Portaria 443/2014
Sapotaceae,Pouteria vernicosa T.D.Penn.,VU,Portaria 443/2014
Sapotaceae,Pouteria virescens Baehni,EN,Portaria 443/2014
Sapotaceae,Pradosia granulosa Pires & T.D.Penn.,VU,Portaria 443/2014
Sapotaceae,Pradosia kuhlmannii Toledo,EN,Portaria 443/2014
Sapotaceae,Pradosia subverticillata Ducke,VU,Portaria 443/2014
Sapotaceae,Pradosia verticillata Ducke,EN,Portaria 443/2014
Sapotaceae,Sarcaulus vestitus (Baehni) T.D.Penn.,VU,Portaria 443/2014
Scrophulariaceae,Buddleja speciosissima Taub.,EN,Portaria 443/2014
Selaginellaceae,Selaginella mendoncae Hieron.,VU,Portaria 443/2014
Simaroubaceae,Castela tweedii Planch.,EN,Portaria 443/2014
Simaroubaceae,Simaba glabra Engl.,VU,Portaria 443/2014
Simaroubaceae,Simaba insignis A.St.-Hil. & Tul.,EN,Portaria 443/2014
Simaroubaceae,Simaba salubris Engl.,CR,Portaria 443/2014
Simaroubaceae,Simaba suaveolens A.St.-Hil.,CR,Portaria 443/2014
Simaroubaceae,Simaba warmingiana Engl.,EN,Portaria 443/2014
Smilacaceae,Smilax lappacea Willd.,EN,Portaria 443/2014
Smilacaceae,Smilax lutescens Vell.,EN,Portaria 443/2014
Smilacaceae,Smilax muscosa Toledo,VU,Portaria 443/2014
Smilacaceae,Smilax spicata Vell.,EN,Portaria 443/2014
Smilacaceae,Smilax subsessiliflora Duhamel,EN,Portaria 443/2014
Solanaceae,Calibrachoa eglandulata Stehmann & Semir,EN,Portaria 443/2014
Solanaceae,Calibrachoa elegans (Miers) Stehmann & Semir,EN,Portaria 443/2014
Solanaceae,Calibrachoa humilis (R.E.Fr.) Stehmann & Semir,EN,Portaria 443/2014
Solanaceae,Calibrachoa spathulata (L.B.Sm. & Downs) Stehmann & Semir,VU,Portaria 443/2014
Solanaceae,Lycianthes repens (Spreng.) Bitter,EN,Portaria 443/2014
Solanaceae,Nicotiana mutabilis Stehmann & Semir,VU,Portaria 443/2014
Solanaceae,Nierembergia pinifolia Miers,CR,Portaria 443/2014
Solanaceae,Petunia bonjardinensis T.Ando & Hashim.,EN,Portaria 443/2014
Solanaceae,Petunia exserta Stehmann,EN,Portaria 443/2014
Solanaceae,Petunia mantiqueirensis T.Ando & Hashim.,EN,Portaria 443/2014
Solanaceae,Petunia reitzii L.B.Sm. & Downs,CR,Portaria 443/2014
Solanaceae,Petunia saxicola L.B.Sm. & Downs,CR,Portaria 443/2014
Solanaceae,Schwenckia curviflora Benth.,EN,Portaria 443/2014
Solanaceae,Schwenckia nova-veneciana Carvalho,CR,Portaria 443/2014
Solanaceae,Solanum arenarium Sendtn.,EN,Portaria 443/2014
Solanaceae,Solanum bahianum S.Knapp,EN,Portaria 443/2014
Solanaceae,Solanum graveolens Bunbury,EN,Portaria 443/2014
Solanaceae,Solanum jabrense Agra & M.Nee,EN,Portaria 443/2014
Solanaceae,Solanum paralum Bohs,EN,Portaria 443/2014
Solanaceae,Solanum restingae S.Knapp,EN,Portaria 443/2014
Solanaceae,Solanum santosii S.Knapp,VU,Portaria 443/2014
Solanaceae,Solanum spissifolium Sendtn.,CR,Portaria 443/2014
Solanaceae,Solanum viscosissimum Sendtn.,EN,Portaria 443/2014
Solanaceae,Solanum warmingii Hiern,EN,Portaria 443/2014
Symplocaceae,Symplocos corymboclados Brand,EN,Portaria 443/2014
Symplocaceae,Symplocos itatiaiae Wawra,EN,Portaria 443/2014
Symplocaceae,Symplocos neglecta Brand,CR,Portaria 443/2014
Symplocaceae,Symplocos organensis Brand,EN,Portaria 443/2014
Symplocaceae,Symplocos rhamnifolia A.DC.,EN,Portaria 443/2014
Thelypteridaceae,Thelypteris cutiataensis (Brade) Salino,EN,Portaria 443/2014
Thelypteridaceae,Thelypteris littoralis Salino,EN,Portaria 443/2014
Thelypteridaceae,Thelypteris montana Salino,VU,Portaria 443/2014
Thelypteridaceae,Thelypteris multigemmifera Salino,CR,Portaria 443/2014
Thelypteridaceae,Thelypteris novaeana (Brade) Ponce,CR,Portaria 443/2014
Trigoniaceae,Trigoniodendron spiritusanctense E.F.Guim. & Miguel,VU,Portaria 443/2014
Tropaeolaceae,Tropaeolum warmingianum Rohrb.,EN,Portaria 443/2014
Urticaceae,Pilea aparadensis P.Brack,CR,Portaria 443/2014
Urticaceae,Pilea flammula P.Brack,VU,Portaria 443/2014
Velloziaceae,Barbacenia delicatula L.B.Sm. & Ayensu,EN,Portaria 443/2014
Velloziaceae,Barbacenia exscapa Mart.,CR,Portaria 443/2014
Velloziaceae,Barbacenia glutinosa Goethart & Henrard,CR,Portaria 443/2014
Velloziaceae,Barbacenia gounelleana Beauverd,EN,Portaria 443/2014
Velloziaceae,Barbacenia longiscapa Goethart & Henrard,CR,Portaria 443/2014
Velloziaceae,Barbacenia paranaensis L.B.Sm.,EN,Portaria 443/2014
Velloziaceae,Barbacenia pungens (N.L.Menezes & Semir) Mello-Silva,CR,Portaria 443/2014
Velloziaceae,Barbacenia riparia (N.L.Menezes & Mello-Silva) Mello-Silva,CR,Portaria 443/2014
Velloziaceae,Barbacenia rodriguesii (N.L.Menezes & Semir) Mello-Silva,EN,Portaria 443/2014
Velloziaceae,Barbacenia spectabilis L.B.Sm. & Ayensu,EN,Portaria 443/2014
Velloziaceae,Barbacenia spiralis L.B.Sm. & Ayensu,EN,Portaria 443/2014
Velloziaceae,Vellozia alata L.B.Sm.,EN,Portaria 443/2014
Velloziaceae,Vellozia armata Mello-Silva,EN,Portaria 443/2014
Velloziaceae,Vellozia barbata Goethart & Henrard,EN,Portaria 443/2014
Velloziaceae,Vellozia canelinha Mello-Silva,CR,Portaria 443/2014
