taxonid,especie,subespecie,rank,subpopulation,cat_ameaca_iucn
22702467,Cranioleuca sulphurifera,s.i.,s.i.,s.i.,LC
22733869,Cranioleuca vulpecula,s.i.,s.i.,s.i.,LC
103674933,Cranioleuca vulpina,s.i.,s.i.,s.i.,LC
201098,Crassostrea tulipa,s.i.,s.i.,s.i.,LC
36488,Cratylia bahiensis,s.i.,s.i.,s.i.,VU
22678534,Crax alector,s.i.,s.i.,s.i.,VU
22678544,Crax blumenbachii,s.i.,s.i.,s.i.,EN
45092100,Crax fasciolata,s.i.,s.i.,s.i.,VU
22678537,Crax globulosa,s.i.,s.i.,s.i.,EN
45092131,Crax pinima,s.i.,s.i.,s.i.,CR
167791,Creagrutus britskii,s.i.,s.i.,s.i.,LC
152228500,Cremastosperma cauliflorum,s.i.,s.i.,s.i.,LC
143322995,Cremastosperma microcarpum,s.i.,s.i.,s.i.,LC
143321088,Cremastosperma monospermum,s.i.,s.i.,s.i.,LC
152229600,Cremastosperma oblongum,s.i.,s.i.,s.i.,LC
167734,Crenicichla cincta,s.i.,s.i.,s.i.,LC
167717,Crenicichla lepidota,s.i.,s.i.,s.i.,LC
167799,Crenicichla macrophthalma,s.i.,s.i.,s.i.,LC
167705,Crenicichla prenda,s.i.,s.i.,s.i.,DD
179300952,Crepidospermum goudotianum,s.i.,s.i.,s.i.,LC
179301029,Crepidospermum rhoifolium,s.i.,s.i.,s.i.,LC
123591709,Crinodendron brasiliense,s.i.,s.i.,s.i.,EN
146792809,Critonia morifolia,s.i.,s.i.,s.i.,LC
178328,Crocodilurus amazonicus,s.i.,s.i.,s.i.,LC
56344,Crossodactylodes bokermanni,s.i.,s.i.,s.i.,NT
56345,Crossodactylodes izecksohni,s.i.,s.i.,s.i.,NT
56346,Crossodactylodes pintoi,s.i.,s.i.,s.i.,DD
56347,Crossodactylus aeneus,s.i.,s.i.,s.i.,DD
56348,Crossodactylus bokermanni,s.i.,s.i.,s.i.,DD
56349,Crossodactylus caramaschii,s.i.,s.i.,s.i.,LC
136178,Crossodactylus cyclospinus,s.i.,s.i.,s.i.,DD
56350,Crossodactylus dantei,s.i.,s.i.,s.i.,DD
56351,Crossodactylus dispar,s.i.,s.i.,s.i.,DD
56352,Crossodactylus gaudichaudii,s.i.,s.i.,s.i.,LC
56353,Crossodactylus grandis,s.i.,s.i.,s.i.,DD
56354,Crossodactylus lutzorum,s.i.,s.i.,s.i.,DD
56355,Crossodactylus schmidti,s.i.,s.i.,s.i.,NT
56356,Crossodactylus trachystomus,s.i.,s.i.,s.i.,DD
120960888,Crotalaria lanceolata,s.i.,s.i.,s.i.,LC
19892472,Crotalaria micans,s.i.,s.i.,s.i.,LC
19892785,Crotalaria nitens,s.i.,s.i.,s.i.,LC
178477,Crotalus durissus,s.i.,s.i.,s.i.,LC
180250823,Croton abonari,s.i.,s.i.,s.i.,DD
149211577,Croton agoensis,s.i.,s.i.,s.i.,LC
177828732,Croton alchorneicarpus,s.i.,s.i.,s.i.,LC
179301124,Croton argyrophyllus,s.i.,s.i.,s.i.,LC
149213163,Croton blanchetianus,s.i.,s.i.,s.i.,LC
180073678,Croton cajucara,s.i.,s.i.,s.i.,LC
36875,Croton cuneatus,s.i.,s.i.,s.i.,LC
163474430,Croton eichleri,s.i.,s.i.,s.i.,NT
177817681,Croton hemiargyreus,s.i.,s.i.,s.i.,EN
178036253,Croton maasii,s.i.,s.i.,s.i.,DD
151961596,Croton matourensis,s.i.,s.i.,s.i.,LC
163474639,Croton medusae,s.i.,s.i.,s.i.,LC
180073422,Croton palanostigma,s.i.,s.i.,s.i.,LC
151963981,Croton pungens,s.i.,s.i.,s.i.,LC
177817551,Croton sacaquinha,s.i.,s.i.,s.i.,LC
163478352,Croton sapiifolius,s.i.,s.i.,s.i.,EN
136784539,Croton schiedeanus,s.i.,s.i.,s.i.,LC
145685914,Croton tricolor,s.i.,s.i.,s.i.,LC
177828636,Croton vulnerarius,s.i.,s.i.,s.i.,LC
22684434,Crotophaga ani,s.i.,s.i.,s.i.,LC
22684431,Crotophaga major,s.i.,s.i.,s.i.,LC
22684438,Crotophaga sulcirostris,s.i.,s.i.,s.i.,LC
144298730,Crudia amazonica,s.i.,s.i.,s.i.,LC
170272744,Crudia glaberrima,s.i.,s.i.,s.i.,LC
170268654,Crudia oblonga,s.i.,s.i.,s.i.,LC
161682,Cruriraja rugosa,s.i.,s.i.,s.i.,LC
55291,Cruziohyla craspedopus,s.i.,s.i.,s.i.,LC
198184,Cryphiops brasiliensis,s.i.,s.i.,s.i.,CR
44392365,Cryptanthus diamantinensis,s.i.,s.i.,s.i.,CR
44392266,Cryptanthus pseudoscaposus,s.i.,s.i.,s.i.,EN
137546,Cryptocanthon campbellorum,s.i.,s.i.,s.i.,LC
145692831,Cryptocarya aschersoniana,s.i.,s.i.,s.i.,LC
149213791,Cryptocarya mandioccana,s.i.,s.i.,s.i.,LC
177824528,Cryptocarya micrantha,s.i.,s.i.,s.i.,LC
149216298,Cryptocarya moschata,s.i.,s.i.,s.i.,LC
177792998,Cryptocarya riedeliana,s.i.,s.i.,s.i.,LC
149212214,Cryptocarya saligna,s.i.,s.i.,s.i.,LC
180244687,Cryptocarya sellowiana,s.i.,s.i.,s.i.,CR
163484927,Cryptocarya velloziana,s.i.,s.i.,s.i.,EN
136545,Cryptonanus agricolai,s.i.,s.i.,s.i.,DD
136845,Cryptonanus chacoensis,s.i.,s.i.,s.i.,LC
136705,Cryptonanus guahybae,s.i.,s.i.,s.i.,DD
190067,Cryptopsaras couesii,s.i.,s.i.,s.i.,LC
190757,Cryptotomus roseus,s.i.,s.i.,s.i.,LC
22678220,Crypturellus atrocapillus,s.i.,s.i.,s.i.,LC
22678229,Crypturellus bartletti,s.i.,s.i.,s.i.,LC
22678226,Crypturellus brevirostris,s.i.,s.i.,s.i.,LC
22678166,Crypturellus cinereus,s.i.,s.i.,s.i.,LC
22678213,Crypturellus duidae,s.i.,s.i.,s.i.,LC
22729569,Crypturellus erythropus,s.i.,s.i.,s.i.,LC
22678217,Crypturellus noctivagus,s.i.,s.i.,s.i.,NT
22678176,Crypturellus obsoletus,s.i.,s.i.,s.i.,LC
22678232,Crypturellus parvirostris,s.i.,s.i.,s.i.,LC
22678169,Crypturellus soui,s.i.,s.i.,s.i.,LC
22678188,Crypturellus strigulosus,s.i.,s.i.,s.i.,LC
22678238,Crypturellus tataupa,s.i.,s.i.,s.i.,LC
22678182,Crypturellus undulatus,s.i.,s.i.,s.i.,LC
22678223,Crypturellus variegatus,s.i.,s.i.,s.i.,LC
185963,Ctenogobius boleosoma,s.i.,s.i.,s.i.,LC
192934,Ctenogobius shufeldti,s.i.,s.i.,s.i.,LC
185964,Ctenogobius smaragdus,s.i.,s.i.,s.i.,LC
154871,Ctenogobius thoropsis,s.i.,s.i.,s.i.,LC
5798,Ctenomys boliviensis,s.i.,s.i.,s.i.,LC
5803,Ctenomys dorsalis,s.i.,s.i.,s.i.,DD
136464,Ctenomys flamarioni,s.i.,s.i.,s.i.,EN
45958852,Ctenomys ibicuiensis,s.i.,s.i.,s.i.,DD
136567,Ctenomys lami,s.i.,s.i.,s.i.,VU
5815,Ctenomys minutus,s.i.,s.i.,s.i.,DD
5829,Ctenomys torquatus,s.i.,s.i.,s.i.,LC
57801,Ctenophryne geayi,s.i.,s.i.,s.i.,LC
47146393,Ctenosciaena gracilicirrhus,s.i.,s.i.,s.i.,LC
198675,Cubiceps capensis,s.i.,s.i.,s.i.,LC
16439367,Cubiceps pauciradiatus,s.i.,s.i.,s.i.,LC
22699415,Culicivora caudacuta,s.i.,s.i.,s.i.,VU
699,Cuniculus paca,s.i.,s.i.,s.i.,LC
149206229,Cupania bracteosa,s.i.,s.i.,s.i.,LC
145689469,Cupania cinerea,s.i.,s.i.,s.i.,LC
163470736,Cupania crassifolia,s.i.,s.i.,s.i.,EN
145699152,Cupania diphylla,s.i.,s.i.,s.i.,LC
145663018,Cupania emarginata,s.i.,s.i.,s.i.,LC
175695205,Cupania macrostylis,s.i.,s.i.,s.i.,LC
180247127,Cupania moraesiana,s.i.,s.i.,s.i.,CR
146075502,Cupania oblongifolia,s.i.,s.i.,s.i.,LC
149216363,Cupania paniculata,s.i.,s.i.,s.i.,LC
149215581,Cupania rigida,s.i.,s.i.,s.i.,LC
175695383,Cupania rubiginosa,s.i.,s.i.,s.i.,LC
149211704,Cupania rugosa,s.i.,s.i.,s.i.,LC
146792684,Cupania scrobiculata,s.i.,s.i.,s.i.,LC
177813291,Cupania tenuivalvis,s.i.,s.i.,s.i.,LC
163034155,Cupania vernalis,s.i.,s.i.,s.i.,LC
144314022,Cuphea melvilla,s.i.,s.i.,s.i.,LC
167720,Curimata vittata,s.i.,s.i.,s.i.,LC
177059983,Curitiba prismatica,s.i.,s.i.,s.i.,VU
158919,Cyanallagma angelae,s.i.,s.i.,s.i.,DD
158991,Cyanallagma ferenigrum,s.i.,s.i.,s.i.,DD
120037479,Cyanallagma trimaculatum,s.i.,s.i.,s.i.,DD
22723009,Cyanerpes caeruleus,s.i.,s.i.,s.i.,LC
22723012,Cyanerpes cyaneus,s.i.,s.i.,s.i.,LC
22723003,Cyanerpes nitidus,s.i.,s.i.,s.i.,LC
22722555,Cyanicterus cyanicterus,s.i.,s.i.,s.i.,LC
177025891,Cyanocephalus lippioides,s.i.,s.i.,s.i.,LC
22705720,Cyanocorax cayanus,s.i.,s.i.,s.i.,LC
22705729,Cyanocorax chrysops,s.i.,s.i.,s.i.,LC
22705708,Cyanocorax coeruleus,s.i.,s.i.,s.i.,NT
22705714,Cyanocorax cristatellus,s.i.,s.i.,s.i.,LC
22705705,Cyanocorax cyanomelas,s.i.,s.i.,s.i.,LC
22705732,Cyanocorax cyanopogon,s.i.,s.i.,s.i.,LC
103728087,Cyanocorax hafferi,s.i.,s.i.,s.i.,NT
22705717,Cyanocorax heilprini,s.i.,s.i.,s.i.,LC
22705711,Cyanocorax violaceus,s.i.,s.i.,s.i.,LC
158845,Cyanogomphus waltheri,s.i.,s.i.,s.i.,LC
22723932,Cyanoloxia brissonii,s.i.,s.i.,s.i.,LC
22723912,Cyanoloxia glaucocaerulea,s.i.,s.i.,s.i.,LC
103810991,Cyanoloxia rothschildii,s.i.,s.i.,s.i.,LC
5990,Cyanophrys bertha,s.i.,s.i.,s.i.,VU
22685533,Cyanopsitta spixii,s.i.,s.i.,s.i.,EW
180055069,Cybianthus amplus,s.i.,s.i.,s.i.,LC
149193158,Cybianthus detergens,s.i.,s.i.,s.i.,LC
180055098,Cybianthus fulvopulverulentus,s.i.,s.i.,s.i.,LC
180055111,Cybianthus gardneri,s.i.,s.i.,s.i.,LC
177063126,Cybianthus goyazensis,s.i.,s.i.,s.i.,LC
180055152,Cybianthus guyanensis,s.i.,s.i.,s.i.,LC
180055194,Cybianthus lepidotus,s.i.,s.i.,s.i.,LC
145527420,Cybianthus peruvianus,s.i.,s.i.,s.i.,LC
145528668,Cybianthus prieurii,s.i.,s.i.,s.i.,LC
180055374,Cybianthus quelchii,s.i.,s.i.,s.i.,LC
145528672,Cybianthus reticulatus,s.i.,s.i.,s.i.,LC
145529816,Cybianthus spicatus,s.i.,s.i.,s.i.,LC
145531825,Cybianthus venezuelanus,s.i.,s.i.,s.i.,LC
22705124,Cyclarhis gujanensis,s.i.,s.i.,s.i.,LC
170270117,Cyclolobium brasiliense,s.i.,s.i.,s.i.,LC
6019,Cyclopes didactylus,s.i.,s.i.,s.i.,LC
173393,Cyclopes didactylus Northeastern Brazil subpopulation,s.i.,s.i.,Northeastern Brazil subpopulation,DD
44392156,Cyclopogon longibracteatus,s.i.,s.i.,s.i.,LC
16439534,Cyclopsetta chittendeni,s.i.,s.i.,s.i.,LC
16439642,Cyclopsetta fimbriata,s.i.,s.i.,s.i.,LC
61805,Cycloramphus acangatan,s.i.,s.i.,s.i.,VU
56357,Cycloramphus asper,s.i.,s.i.,s.i.,DD
56358,Cycloramphus bandeirensis,s.i.,s.i.,s.i.,DD
56359,Cycloramphus bolitoglossus,s.i.,s.i.,s.i.,DD
56360,Cycloramphus boraceiensis,s.i.,s.i.,s.i.,LC
56361,Cycloramphus brasiliensis,s.i.,s.i.,s.i.,NT
56362,Cycloramphus carvalhoi,s.i.,s.i.,s.i.,DD
56363,Cycloramphus catarinensis,s.i.,s.i.,s.i.,DD
56364,Cycloramphus cedrensis,s.i.,s.i.,s.i.,DD
56365,Cycloramphus diringshofeni,s.i.,s.i.,s.i.,DD
56366,Cycloramphus dubius,s.i.,s.i.,s.i.,LC
56367,Cycloramphus duseni,s.i.,s.i.,s.i.,DD
56368,Cycloramphus eleutherodactylus,s.i.,s.i.,s.i.,DD
136095,Cycloramphus faustoi,s.i.,s.i.,s.i.,CR
56369,Cycloramphus fuliginosus,s.i.,s.i.,s.i.,LC
56370,Cycloramphus granulosus,s.i.,s.i.,s.i.,DD
56371,Cycloramphus izecksohni,s.i.,s.i.,s.i.,DD
56373,Cycloramphus juimirim,s.i.,s.i.,s.i.,DD
56374,Cycloramphus lutzorum,s.i.,s.i.,s.i.,DD
56375,Cycloramphus migueli,s.i.,s.i.,s.i.,DD
56376,Cycloramphus mirandaribeiroi,s.i.,s.i.,s.i.,DD
56377,Cycloramphus ohausi,s.i.,s.i.,s.i.,DD
45727665,Cycloramphus organensis,s.i.,s.i.,s.i.,DD
56378,Cycloramphus rhyakonastes,s.i.,s.i.,s.i.,LC
56379,Cycloramphus semipalmatus,s.i.,s.i.,s.i.,NT
56380,Cycloramphus stejnegeri,s.i.,s.i.,s.i.,DD
56381,Cycloramphus valae,s.i.,s.i.,s.i.,DD
164350,Cyclosorus interruptus,s.i.,s.i.,s.i.,LC
18252612,Cyclothone acclinidens,s.i.,s.i.,s.i.,LC
190300,Cyclothone alba,s.i.,s.i.,s.i.,LC
198757,Cyclothone braueri,s.i.,s.i.,s.i.,LC
135432657,Cyclothone kobayashii,s.i.,s.i.,s.i.,LC
190133,Cyclothone microdon,s.i.,s.i.,s.i.,LC
21132825,Cyclothone obscura,s.i.,s.i.,s.i.,LC
18252619,Cyclothone pallida,s.i.,s.i.,s.i.,LC
60469980,Cyclothone parapallida,s.i.,s.i.,s.i.,LC
18252629,Cyclothone pseudopallida,s.i.,s.i.,s.i.,LC
18227109,Cyema atrum,s.i.,s.i.,s.i.,LC
22679846,Cygnus melancoryphus,s.i.,s.i.,s.i.,LC
107435959,Cylindrogryllus aculeatus,s.i.,s.i.,s.i.,LC
22701223,Cymbilaimus lineatus,s.i.,s.i.,s.i.,LC
22701226,Cymbilaimus sanctaemariae,s.i.,s.i.,s.i.,LC
143325386,Cymbopetalum brasiliense,s.i.,s.i.,s.i.,LC
146873613,Cymbopetalum euneurum,s.i.,s.i.,s.i.,EN
143322764,Cymbopetalum longipes,s.i.,s.i.,s.i.,LC
151966904,Cynometra bauhiniifolia,s.i.,s.i.,s.i.,LC
177801284,Cynometra macrocarpa,s.i.,s.i.,s.i.,DD
19891471,Cynometra marginata,s.i.,s.i.,s.i.,LC
177832871,Cynometra marleneae,s.i.,s.i.,s.i.,EN
170271521,Cynometra spruceana,s.i.,s.i.,s.i.,LC
13637,Cynomops abrasus,s.i.,s.i.,s.i.,DD
13639,Cynomops greenhalli,s.i.,s.i.,s.i.,LC
87993512,Cynomops milleri,s.i.,s.i.,s.i.,LC
87993365,Cynomops paranus,s.i.,s.i.,s.i.,DD
13642,Cynomops planirostris,s.i.,s.i.,s.i.,LC
135821648,Cynophalla flexuosa,s.i.,s.i.,s.i.,LC
144038129,Cynophalla hastata,s.i.,s.i.,s.i.,LC
190153,Cynoponticus savanna,s.i.,s.i.,s.i.,LC
154875,Cynoscion acoupa,s.i.,s.i.,s.i.,LC
47147457,Cynoscion jamaicensis,s.i.,s.i.,s.i.,LC
47147468,Cynoscion leiarchus,s.i.,s.i.,s.i.,LC
47147556,Cynoscion microlepidotus,s.i.,s.i.,s.i.,LC
47147582,Cynoscion similis,s.i.,s.i.,s.i.,LC
47147616,Cynoscion steindachneri,s.i.,s.i.,s.i.,LC
47147660,Cynoscion virescens,s.i.,s.i.,s.i.,LC
177321,Cyperus amabilis,s.i.,s.i.,s.i.,LC
44392417,Cyperus appendiculatus,s.i.,s.i.,s.i.,LC
164147,Cyperus articulatus,s.i.,s.i.,s.i.,LC
44393714,Cyperus berroi,s.i.,s.i.,s.i.,LC
185705,Cyperus brasiliensis,s.i.,s.i.,s.i.,LC
44393432,Cyperus camphoratus,s.i.,s.i.,s.i.,LC
164257,Cyperus compressus,s.i.,s.i.,s.i.,LC
164510,Cyperus digitatus,s.i.,s.i.,s.i.,LC
177093,Cyperus distans,s.i.,s.i.,s.i.,LC
44392775,Cyperus drummondii,s.i.,s.i.,s.i.,LC
64310884,Cyperus eragrostis,s.i.,s.i.,s.i.,LC
157979,Cyperus flavescens,s.i.,s.i.,s.i.,LC
44392509,Cyperus guianensis,s.i.,s.i.,s.i.,LC
168969,Cyperus haspan,s.i.,s.i.,s.i.,LC
138795616,Cyperus hortensis,s.i.,s.i.,s.i.,LC
164164,Cyperus imbricatus,s.i.,s.i.,s.i.,LC
169017,Cyperus iria,s.i.,s.i.,s.i.,LC
120159111,Cyperus lanceolatus,s.i.,s.i.,s.i.,LC
177048,Cyperus macrostachyos,s.i.,s.i.,s.i.,LC
164114,Cyperus mundii,s.i.,s.i.,s.i.,LC
164195,Cyperus polystachyos,s.i.,s.i.,s.i.,LC
158183,Cyperus rotundus,s.i.,s.i.,s.i.,LC
131762561,Cyperus sesquiflorus,s.i.,s.i.,s.i.,LC
177290,Cyperus squarrosus,s.i.,s.i.,s.i.,LC
136640847,Cyperus tenuis,s.i.,s.i.,s.i.,LC
177271,Cyperus tenuispica,s.i.,s.i.,s.i.,LC
168797,Cyperus unioloides,s.i.,s.i.,s.i.,LC
167782,Cyphocharax corumbae,s.i.,s.i.,s.i.,NT
167636,Cyphocharax voga,s.i.,s.i.,s.i.,LC
36211,Cyphomandra diploconos,s.i.,s.i.,s.i.,LR/nt
22711560,Cyphorhinus arada,s.i.,s.i.,s.i.,LC
22682249,Cyphos macrodactylus,s.i.,s.i.,s.i.,LC
22686453,Cypseloides fumigatus,s.i.,s.i.,s.i.,LC
22686467,Cypseloides senex,s.i.,s.i.,s.i.,LC
20885884,Cypselurus comatus,s.i.,s.i.,s.i.,LC
22722130,Cypsnagra hirundinacea,s.i.,s.i.,s.i.,LC
144305218,Cyrilla racemiflora,s.i.,s.i.,s.i.,LC
44392629,Cyrtopodium brandonianum,s.i.,s.i.,s.i.,LC
6206,Cyttarops alecto,s.i.,s.i.,s.i.,LC
22722976,Dacnis albiventris,s.i.,s.i.,s.i.,LC
22722991,Dacnis cayana,s.i.,s.i.,s.i.,LC
22722982,Dacnis flaviventer,s.i.,s.i.,s.i.,LC
103812237,Dacnis lineata,s.i.,s.i.,s.i.,LC
22722985,Dacnis nigripes,s.i.,s.i.,s.i.,NT
176134751,Dacryodes edilsonii,s.i.,s.i.,s.i.,EN
62962,Dacryodes peruviana,s.i.,s.i.,s.i.,LC
161331,Dactylobatus clarkii,s.i.,s.i.,s.i.,LC
6220,Dactylomys boliviensis,s.i.,s.i.,s.i.,LC
6221,Dactylomys dactylinus,s.i.,s.i.,s.i.,LC
185182,Dactylopterus volitans,s.i.,s.i.,s.i.,LC
47143394,Dactyloscopus crossotus,s.i.,s.i.,s.i.,LC
47143398,Dactyloscopus foraminosus,s.i.,s.i.,s.i.,LC
46104167,Dactyloscopus tridigitatus,s.i.,s.i.,s.i.,LC
146075567,Dahlstedtia araripensis,s.i.,s.i.,s.i.,LC
177801195,Dahlstedtia lewisiana,s.i.,s.i.,s.i.,DD
163474035,Dahlstedtia peckoltii,s.i.,s.i.,s.i.,EN
6229,Dalatias licha,s.i.,s.i.,s.i.,VU
177834728,Dalbergia acuta,s.i.,s.i.,s.i.,LC
62022427,Dalbergia decipularis,s.i.,s.i.,s.i.,LC
62022448,Dalbergia ecastaphyllum,s.i.,s.i.,s.i.,LC
177801077,Dalbergia glaucescens,s.i.,s.i.,s.i.,LC
19891467,Dalbergia monetaria,s.i.,s.i.,s.i.,LC
32985,Dalbergia nigra,s.i.,s.i.,s.i.,VU
146611210,Damburneya purpurea,s.i.,s.i.,s.i.,LC
177803496,Daphnopsis brasiliensis,s.i.,s.i.,s.i.,LC
177830980,Daphnopsis coriacea,s.i.,s.i.,s.i.,LC
149193332,Daphnopsis fasciculata,s.i.,s.i.,s.i.,LC
177807569,Daphnopsis martii,s.i.,s.i.,s.i.,LC
177807448,Daphnopsis pseudosalix,s.i.,s.i.,s.i.,EN
160418460,Daphnopsis racemosa,s.i.,s.i.,s.i.,LC
177821490,Daphnopsis schwackeana,s.i.,s.i.,s.i.,LC
177803417,Daphnopsis utilis,s.i.,s.i.,s.i.,LC
22697879,Daption capense,s.i.,s.i.,s.i.,LC
22696226,Daptrius ater,s.i.,s.i.,s.i.,LC
60154,Dasyatis hypostigma,s.i.,s.i.,s.i.,EN
149205061,Dasyphyllum spinescens,s.i.,s.i.,s.i.,LC
57803,Dasypops schirchi,s.i.,s.i.,s.i.,VU
6278,Dasyprocta azarae,s.i.,s.i.,s.i.,DD
89497187,Dasyprocta croconota,s.i.,s.i.,s.i.,DD
6281,Dasyprocta fuliginosa,s.i.,s.i.,s.i.,LC
89531729,Dasyprocta iacki,s.i.,s.i.,s.i.,DD
89497102,Dasyprocta leporina,s.i.,s.i.,s.i.,LC
6286,Dasyprocta prymnolopha,s.i.,s.i.,s.i.,LC
89497716,Dasyprocta variegata,s.i.,s.i.,s.i.,DD
6288,Dasypus hybridus,s.i.,s.i.,s.i.,NT
6289,Dasypus kappleri,s.i.,s.i.,s.i.,LC
6290,Dasypus novemcinctus,s.i.,s.i.,s.i.,LC
6293,Dasypus septemcinctus,s.i.,s.i.,s.i.,LC
159015,Dasythemis mincki,s.i.,s.i.,s.i.,LC
117196619,Daucus pusillus,s.i.,s.i.,s.i.,LC
190117,Decapterus macarellus,s.i.,s.i.,s.i.,LC
16439848,Decapterus punctatus,s.i.,s.i.,s.i.,LC
190164,Decapterus tabl,s.i.,s.i.,s.i.,LC
187613,Decodon puellaris,s.i.,s.i.,s.i.,LC
103661261,Deconychura longicauda,s.i.,s.i.,s.i.,LC
103661265,Deconychura pallida,s.i.,s.i.,s.i.,NT
170269300,Deguelia amazonica,s.i.,s.i.,s.i.,LC
19892317,Deguelia scandens,s.i.,s.i.,s.i.,LC
136338,Delomys collinus,s.i.,s.i.,s.i.,LC
6329,Delomys dorsalis,s.i.,s.i.,s.i.,LC
6330,Delomys sublineatus,s.i.,s.i.,s.i.,LC
32947,Delonix regia,s.i.,s.i.,s.i.,LC
6337,Delphinus capensis,s.i.,s.i.,s.i.,DD
6336,Delphinus delphis,s.i.,s.i.,s.i.,LC
738,Deltamys kempi,s.i.,s.i.,s.i.,LC
138098,Deltochilum brasiliense,s.i.,s.i.,s.i.,LC
137720,Deltochilum carinatum,s.i.,s.i.,s.i.,LC
138001,Deltochilum guyanense,s.i.,s.i.,s.i.,LC
137070,Deltochilum icarus,s.i.,s.i.,s.i.,LC
138136,Deltochilum peruanum,s.i.,s.i.,s.i.,LC
137901,Deltochilum rubripenne,s.i.,s.i.,s.i.,LC
137293,Deltorrhinum batesi,s.i.,s.i.,s.i.,DD
22703052,Dendrexetastes rufigula,s.i.,s.i.,s.i.,LC
149885743,Dendrobangia boliviana,s.i.,s.i.,s.i.,LC
55191,Dendrobates leucomelas,s.i.,s.i.,s.i.,LC
55204,Dendrobates tinctorius,s.i.,s.i.,s.i.,LC
22703010,Dendrocincla fuliginosa,s.i.,s.i.,s.i.,LC
22703023,Dendrocincla merula,s.i.,s.i.,s.i.,LC
22703015,Dendrocincla turdina,s.i.,s.i.,s.i.,LC
22703079,Dendrocolaptes certhia,s.i.,s.i.,s.i.,LC
22703085,Dendrocolaptes hoffmannsi,s.i.,s.i.,s.i.,VU
22703089,Dendrocolaptes picumnus,s.i.,s.i.,s.i.,LC
22703092,Dendrocolaptes platyrostris,s.i.,s.i.,s.i.,LC
22679780,Dendrocygna autumnalis,s.i.,s.i.,s.i.,LC
22679746,Dendrocygna bicolor,s.i.,s.i.,s.i.,LC
22679763,Dendrocygna viduata,s.i.,s.i.,s.i.,LC
138501,Dendropaemon crenatostriatus,s.i.,s.i.,s.i.,DD
163489596,Dendropanax amorimii,s.i.,s.i.,s.i.,EN
149205002,Dendropanax australis,s.i.,s.i.,s.i.,LC
177819415,Dendropanax brasiliensis,s.i.,s.i.,s.i.,LC
61985058,Dendropanax cuneatus,s.i.,s.i.,s.i.,LC
177819297,Dendropanax denticulatus,s.i.,s.i.,s.i.,EN
149204943,Dendropanax monogynus,s.i.,s.i.,s.i.,LC
177831416,Dendropanax nebulosus,s.i.,s.i.,s.i.,EN
203286,Dendrophidion dendrophis,s.i.,s.i.,s.i.,LC
54804,Dendrophryniscus berthalutzae,s.i.,s.i.,s.i.,LC
54806,Dendrophryniscus brevipollicatus,s.i.,s.i.,s.i.,LC
54807,Dendrophryniscus carvalhoi,s.i.,s.i.,s.i.,EN
158476,Dendrophryniscus krausae,s.i.,s.i.,s.i.,DD
54808,Dendrophryniscus leucomystax,s.i.,s.i.,s.i.,LC
54880,Dendrophryniscus proboscideus,s.i.,s.i.,s.i.,DD
54810,Dendrophryniscus stawiarskyi,s.i.,s.i.,s.i.,DD
22703103,Dendroplex kienerii,s.i.,s.i.,s.i.,NT
22703095,Dendroplex picus,s.i.,s.i.,s.i.,LC
55373,Dendropsophus acreanus,s.i.,s.i.,s.i.,LC
55388,Dendropsophus anataliasiasi,s.i.,s.i.,s.i.,LC
55389,Dendropsophus anceps,s.i.,s.i.,s.i.,LC
55393,Dendropsophus araguaya,s.i.,s.i.,s.i.,DD
55404,Dendropsophus baileyi,s.i.,s.i.,s.i.,LC
55408,Dendropsophus berthalutzae,s.i.,s.i.,s.i.,LC
55409,Dendropsophus bifurcus,s.i.,s.i.,s.i.,LC
55411,Dendropsophus bipunctatus,s.i.,s.i.,s.i.,LC
55419,Dendropsophus bokermanni,s.i.,s.i.,s.i.,LC
55420,Dendropsophus branneri,s.i.,s.i.,s.i.,LC
55421,Dendropsophus brevifrons,s.i.,s.i.,s.i.,LC
55424,Dendropsophus cachimbo,s.i.,s.i.,s.i.,DD
55440,Dendropsophus cerradensis,s.i.,s.i.,s.i.,DD
55458,Dendropsophus cruzi,s.i.,s.i.,s.i.,LC
55463,Dendropsophus decipiens,s.i.,s.i.,s.i.,LC
55469,Dendropsophus dutrai,s.i.,s.i.,s.i.,DD
55473,Dendropsophus elegans,s.i.,s.i.,s.i.,LC
55474,Dendropsophus elianeae,s.i.,s.i.,s.i.,LC
78459348,Dendropsophus frosti,s.i.,s.i.,s.i.,LC
55488,Dendropsophus giesleri,s.i.,s.i.,s.i.,LC
55498,Dendropsophus haddadi,s.i.,s.i.,s.i.,LC
55500,Dendropsophus haraldschultzi,s.i.,s.i.,s.i.,LC
55520,Dendropsophus jimi,s.i.,s.i.,s.i.,LC
55526,Dendropsophus koechlini,s.i.,s.i.,s.i.,LC
55533,Dendropsophus leali,s.i.,s.i.,s.i.,LC
55537,Dendropsophus leucophyllatus,s.i.,s.i.,s.i.,LC
55539,Dendropsophus limai,s.i.,s.i.,s.i.,DD
55548,Dendropsophus marmoratus,s.i.,s.i.,s.i.,LC
55551,Dendropsophus melanargyreus,s.i.,s.i.,s.i.,LC
55556,Dendropsophus meridianus,s.i.,s.i.,s.i.,LC
55558,Dendropsophus microcephalus,s.i.,s.i.,s.i.,LC
55560,Dendropsophus microps,s.i.,s.i.,s.i.,LC
55563,Dendropsophus minimus,s.i.,s.i.,s.i.,DD
55565,Dendropsophus minutus,s.i.,s.i.,s.i.,LC
