"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"261","2017-09-11 17:13:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rhamnaceae","Discaria","febrifuga","Discaria febrifuga","Mart.",NA,"Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Habitat in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,"P11P1N0035",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:45:02-03","UFRGS","ICN","092669","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.",NA,"Irgang, BE; et al.","1984","09","29","Brasil","RS",NA,"a 50 Km de Quaraí, BR 293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arbusto; flores brancas.",NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:45:02-03","UFRGS","ICN","161843","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Molz, M","Molz, M",NA,NA,NA,"Brasil","RS","Aceguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, Com flores e frutos; Campo",NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:45:02-03","UFRGS","ICN","088619","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Sobral, M","Sobral, M",NA,NA,NA,"Brasil","RS","Alegrete",NA,"-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,NA,NA,NA,"89305","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"4365","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-02-08 12:45:02-03","UFRGS","ICN","067443","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Sobral, M; Moraes, E",NA,NA,NA,"Brasil","RS","Alegrete","Arroio Regalado junto à BR 290","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"1998","06","16","89305","Espécie ameaçada de extinção (Vulnerável).; Arbusto 1m de altura; frutos imaturos.; em campo arbustivo.","auto","Dicotyledon",NA,"4365","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-08 12:45:02-03","UFRGS","ICN","087383","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Rossoni, MG","Rossoni, MG","1989","12","14","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,"74087","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"307","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:45:02-03","UFRGS","ICN","087384","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Rossoni, MG","Rossoni, MG","1988","10","08","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,"74087","Espécie ameaçada de extinção (Vulnerável).; Flores com pétalas brancas.","auto","Dicotyledon",NA,"93","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:45:02-03","UFRGS","ICN","188180","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Köhler, M","Rabuske, C; Köhler, M","2016","09","14","Brasil","RS","Bagé","Rincão do Inferno/Rincão dos Francos","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"2016","09","14","74087","Arbusto espinhoso, ca. 2m de altura. Flores brancas.; Borda de capão de mato no acesso vicinal ao vale do Rio Camaquã.","auto","Dicotyledon",NA,"84","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:45:02-03","UFRGS","ICN","111575","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Mondin, C","Mondin, CA","1994","02","24","Brasil","RS","Caçapava do Sul","na Fazenda do Chico Dotto ca. de 30 Km a SW da cidade","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"50525","Espécie ameaçada de extinção (Vulnerável).; Ca. 80cm de altura.; No campo, muito frequente.","auto","Dicotyledon",NA,"889","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:45:02-03","UFRGS","ICN","017231","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Egydio, Ir A","1950","01","28","Brasil","RS","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"1988","06","06","51462","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"27","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:45:02-03","UFRGS","ICN","017942","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Egydio, Ir A","1950","01","28","Brasil","RS","Pelotas","Instituto Agronômico do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"1998","06","16","51462","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"27","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:45:02-03","UFRGS","ICN","020708","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.",NA,"Lindeman, JC; et al.","1972","10","11","Brasil","RS","Pinheiro Machado","Serra do Passarinho, ca. 15 Km E de Pinheiro Machado morro granítico","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,NA,NA,NA,"70026","Espécie ameaçada de extinção (Vulnerável).; Arbusto ralo, de 1,5m; flores escassas rosas.","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:45:02-03","UFRGS","ICN","026230","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Porto, ML","1974","10","13","Brasil","RS","Quaraí","cerro a esquerda da rodovia Quaraí-Cati perto do Areal","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"1998","06","16","74636","Espécie ameaçada de extinção (Vulnerável).; Flores cor-de-rosa. Afila.","auto","Dicotyledon",NA,"967","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:45:02-03","UFRGS","ICN","026200","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Porto, ML","1974","10","12","Brasil","RS","Quaraí","várzea do arroio Ugarupá caminho para o Cerro de Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"1998","06","16","74636","Espécie ameaçada de extinção (Vulnerável).; Flores brancas, com espinhos; subarbusto.","auto","Dicotyledon",NA,"936","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:45:02-03","UFRGS","ICN","017259","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Sobral, M","Maria, Irmão E","1950","01","28","Brasil","RS","Rio Grande","Quinta","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"1979","12","11","82892","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"11051","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:45:02-03","UFRGS","ICN","110108","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Irgang, BE","Matzenbacher, NI","1995","09","16","Brasil","RS","Santana do Livramento","estrada Santa Colina","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,"79795","Espécie ameaçada de extinção (Vulnerável).; Em beira de mato.","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:45:02-03","UFRGS","ICN","063126","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Stehmann, JR; et al.","1984","09","29","Brasil","RS","Santana do Livramento","no Km 396 da estrada Livramento-Quaraí","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"1998","06","16","79795","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:45:02-03","UFRGS","ICN","119137","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Santos, SR","Hagelund, K","1967","09","08","Brasil","RS","São Sepé",NA,"-53.565299987793","-30.1606006622314",NA,NA,NA,NA,"2007","06","08","46510","Doação de K. Hagelund. Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"5443","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:45:02-03","UFRGS","ICN","119136","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Figueira, M","Hagelund, K","1967","09","08","Brasil","RS","São Sepé",NA,"-53.565299987793","-30.1606006622314",NA,NA,NA,NA,"2016","02","19","46510","Doação de K. Hagelund","auto","Dicotyledon",NA,"5444","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:45:02-03","UFRGS","ICN","020987","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Vianna, EC; et al.","1972","11","24","Brasil","RS","Uruguaiana","Passo da Guarda estrada Harmonia-Livramento Km 34","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"1988","06","06","93142","Espécie ameaçada de extinção (Vulnerável).; Arbusto.; campo pedregoso.","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:45:02-03","UFRGS","ICN","132850","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Kinupp, VF","Kinupp, VF; Lorenzi, H","2005","10","17","Brasil","SC","Painel",NA,"-50.1049995422363","-27.9288997650146",NA,NA,NA,NA,NA,NA,NA,"26535","Espécie ameaçada de extinção (Vulnerável).; Arbusto a arvoreta; 0,80 m a 4,0 m; flores brancas em grandes quantidades por planta; alto potencial ornamental subutilizado.","auto","Dicotyledon",NA,"3021","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:45:02-03","UFRGS","ICN","181621","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Barboza, E","Cervi, AC; Barboza, E; Cordeiro, J","2013","11","07","Brasil","SC","Bom Jardim da Serra","Rio Cachoeirinha","-49.648611","-28.337222","-49.648611","-28.337222",NA,NA,"2013","12","03",NA,"Doação Herbário MBM; Arbusto de 2,20m com flores alvas.",NA,"Dicotyledon",NA,"10192","América do Sul",NA,NA,NA,NA,"1220","1220",NA,NA,NA,NA
"283","2021-02-08 12:45:02-03","UFRGS","ICN","189314","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.",NA,"Stehmann, JR; Mentz, LA; Fregonezi, JN; Teles, AM","2005","11","26","Brasil","SC","Urubici","SC430 em direção à Pericó Lat. 28 08' 55 96694'' S Long. 49 42' 59 81104'' O","-49.716389","-28.148611","-49.716389","-28.148611",NA,NA,NA,NA,NA,NA,"Doação do herbáreo BHCB; Árvore, ca. 5m; frutos imaturos verdes; Margem de rio pedregoso na região de campos junto à Floresta Ombrófila Mista",NA,"Dicotyledon",NA,"4366","América do Sul",NA,NA,NA,NA,"1159","1159",NA,NA,NA,NA
"284","2021-02-08 12:45:02-03","UFRGS","ICN","195440","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Rabuske, C","Rabuske, C; Köhler, M; Külkamp; Soares, MVB","2017","10","11","Brasil","RS","Santana do Livramento","Cerro de Palomas.","-55.349444","-30.824444","-55.349444","-30.824444",NA,NA,"2017","11","22",NA,"Arbusto, ca. 1m alt., com flores brancas, isolado no campo.; No topo do cerro.",NA,"Dicotyledon",NA,"305","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:45:02-03","UFRGS","ICN","128890","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Kinupp, VF","Kinupp, VF; Lorenzi, H","2003","09","09","Brasil","RS","Caçapava do Sul","Estrada para Bagé BR 153","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"50525","Espécie ameaçada de extinção (Vulnerável).; Arbusto; 1,0 m; flores brancas.; Beira da estrada BR 153.","auto","Dicotyledon",NA,"2688","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:45:02-03","UFRGS","ICN","063262","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Stehmann, JR","1982","09","07","Brasil","RS","Encruzilhada do Sul","Amaral Ferrador","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"1998","06","16","62084","Espécie ameaçada de extinção (Vulnerável).; Subarbusto muito ramificado; em encosta de morro arenítico.","auto","Dicotyledon",NA,"59","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:45:02-03","UFRGS","ICN","040423","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Fleig, M","1977","09","07","Brasil","RS","Encruzilhada do Sul","Vista Alegre","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"1998","06","16","62084","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"644","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:45:02-03","UFRGS","ICN","087048","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","F.A. Silva F.","F.A. Silva F.","1985","10","05","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,NA,"38649","Espécie ameaçada de extinção (Vulnerável).; Arbusto; flores brancas.; no campo.","auto","Dicotyledon",NA,"596","América do Sul",NA,NA,NA,NA,"900","900",NA,NA,NA,NA
"289","2021-02-08 12:45:02-03","UFRGS","ICN","045260","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Matzenbacher, NI","1979","08","19","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 32","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"1998","06","16","28343","Espécie ameaçada de extinção (Vulnerável).; Em morro granítico.","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,"150","150",NA,NA,NA,NA
"290","2021-02-08 12:45:02-03","UFRGS","ICN","008612","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Lindeman, JC; Irgang, BE","1971","10","16","Brasil","RS","Lavras do Sul","12 Km W de Lavras do Sul Fazenda do Posto","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"1988","06","07","76406","Espécie ameaçada de extinção (Vulnerável).; Arbustinho de 60cm; flor branca, frutinho jivem vermelho escuro.; Campo com grupos de arbustos.","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:45:02-03","UFRGS","ICN","061778","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Sobral, M","1984","10","05","Brasil","RS","Lavras do Sul","Mina Volta Grande","-53.8950004577637","-30.8131008148193",NA,NA,NA,NA,"1998","06","16","76406","Espécie ameaçada de extinção (Vulnerável).; Arbusto até 1m de altura; flores brancas, muito perfumadas.; campo em encosta de morro pedregoso.","auto","Dicotyledon",NA,"3090","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:45:02-03","UFRGS","ICN","020684","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Lindeman, JC; et al.","1972","10","11","Brasil","RS","Piratini","Morro de arenito na beira W do Arroio Piratini menor ao lado da ponte de Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"1998","06","16","62286","Espécie ameaçada de extinção (Vulnerável).; Arbustinho de 60-100cm, na base 0,5cm de diâmetro; flor branca, anteras cinzas.","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-08 12:45:02-03","UFRGS","ICN","156614","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Trevisan, R","Boldrini, II","2008","08","08","Brasil","RS","Quaraí","Fazenda Cantagalo","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,NA,"74636","Sp. ameaçada na categoria de vulnerável; Campo, Litossolo","auto","Dicotyledon",NA,"1505","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:45:02-03","UFRGS","ICN","119917","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Santos, SR","Rodrigues, RS","1995","07","20","Brasil","RS","Santana do Livramento","BR 293, estrada Santana do Livramento-Quaraí Arroio Sarandi","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"2007","06","08","79795","Espécie ameaçada de extinção (Vulnerável).; Arbusto ca. 1m, sobre afloramento rochoso; próx. ao arroio.","auto","Dicotyledon",NA,"547","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:45:02-03","UFRGS","ICN","026247","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, NR","Porto, ML",NA,NA,NA,"Brasil","RS","Santana do Livramento","Rodovia Livramento-Dom Pedrito 1° desvio à direita da rodovia asfaltada Vila Carajá","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"1998","06","16","79795","Espécie ameaçada de extinção (Vulnerável).; Flores cor-de-rosa.; Sobre afloramento de granito degradado.","auto","Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:45:02-03","UFRGS","ICN","146022","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Schneider, AA","Schneider, AA","2006","12","06","Brasil","RS","São José dos Ausentes","margem do Rio Pelotas","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,NA,NA,"42598","Espécie ameaçada de extinção (Vulnerável).","auto","Dicotyledon",NA,"1469","América do Sul",NA,NA,NA,NA,"900","900",NA,NA,NA,NA
"297","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","1053","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Bastos, N.R.","Lindeman, J.C.; Irgang, B.E.; Valls, J.F.M.","1972","10",NA,"Brasil","Rio Grande do Sul","Piratini","morro de arenito na beira do Arroio Piratini, menor lado da ponte de Piratini","-53.123771","-31.45124","-53,123771","-31,45124","HAS0001053",NA,"1992","06","16",NA,"arbustinho de 60-100cm, na base 1/2 cm diam.; flor branca, anteras cinzas",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,"273","273",NA,NA,NA,NA
"298","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86048","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Silveira, N.","1984","05",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza,","-50.1446990966797","-29.0478000640869",NA,NA,"HAS0086048",NA,NA,NA,NA,"30776","brusca, quina; Flores brancas, estames pretos.","auto","Magnoliophyta",NA,"1246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","951","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, N.R.","Callegari, S.M.","1974","10",NA,"Brasil","Rio Grande do Sul","Carajá, Livramento",NA,"-55.495762","-30.8552","-55,495762","-30,8552","HAS0000951",NA,"1998","06","16",NA,"flores rosa claro; frutos vermelho-vinho; arbusto; campo sujo; (SC) brusca",NA,"Magnoliophyta",NA,"156",NA,NA,NA,NA,NA,"187","187",NA,NA,NA,NA
"300","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","910","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Bastos, N.R.","Callegari, S.M.","1974","10",NA,"Brasil","Rio Grande do Sul","Cerro do Jarau, Quaraí","estrada entre Br 290 e Cerro do Jarau","-56.464437","-30.176119","-56,464437","-30,176119","HAS0000910",NA,"1998","06","16",NA,"flores brancas; sob arbusto ereto; aproximadamente 610 cm de altura ; mata ciliar; (SC) brusca",NA,"Magnoliophyta",NA,"115",NA,NA,NA,NA,NA,"145","145",NA,NA,NA,NA
"301","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86045","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Billot, G.","1952",NA,NA,"Uruguai",NA,NA,"Uruguai,",NA,NA,NA,NA,"HAS0086045",NA,NA,NA,NA,NA,"brusca, quina;",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","1959","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Lindeman, J.C.; Irgang, B.E.","1971","10",NA,"Brasil","Rio Grande do Sul","Lavras do Sul","Fazenda do Pôsto, 12 km de Lavras do Sul","-53.8950004577637","-30.8131008148193",NA,NA,"HAS0001959",NA,NA,NA,NA,"76406","brusca, quina; Cerca de 90 cm de altura com frutos verdes e avermelhados.","auto","Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","30635","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Neves, M.","1990","12",NA,"Brasil","Rio Grande do Sul","Mostardas","PARNA Lagoa do Peixe, Sede do Parque","-50.9211006164551","-31.1068992614746",NA,NA,"HAS0030635",NA,NA,NA,NA,"86098","brusca, quina Flor branca, fruto amarronzado. Numeroso e dispersa.","auto","Magnoliophyta",NA,"1481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","20633","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Martins, S.A.","1985","04",NA,"Brasil","Rio Grande do Sul","Santa Maria","Margem direita da barragem Saturnino de Brito.","-53.8069000244141","-29.6842002868652",NA,NA,"HAS0020633",NA,NA,NA,NA,"37819","brusca, quina; Pouco numeroso e disperso.","auto","Magnoliophyta",NA,"482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","27369","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Abruzzi, M.L.","Abruzzi, M.L.","1989","10",NA,"Brasil","Rio Grande do Sul","Santa Maria","Reserva Biológica do Ibicuí-Mirim, Campo dos Barcelos","-53.8069000244141","-29.6842002868652",NA,NA,"HAS0027369",NA,"1989","11",NA,"37819","Arbusto ereto com 50 cm de altura, frutos maduros, em campo pedregoso de encosta. Lado direito do rio, à montante da barragem.","auto","Magnoliophyta",NA,"1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","30498","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Abruzzi, M.L.","1991","04",NA,"Brasil","Rio Grande do Sul","Tavares","PARNA Lagoa do Peixe, Fazenda Haroldo Brum emfrente ao farol","-51.0936012268066","-31.2872009277344",NA,NA,"HAS0030498",NA,NA,NA,NA,"26882","brusca, quina; arbusto Espinhoso, flores brancas, odor forte.","auto","Magnoliophyta",NA,"2338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86046","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Mattos, J.","1954",NA,NA,"Brasil","Rio Grande do Sul","Viamão","Viamão,","-51.0233001708984","-30.0811004638672",NA,NA,"HAS0086046",NA,NA,NA,NA,"41667","brusca, quina;","auto","Magnoliophyta",NA,"1729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-08-26 10:50:40-03","MCN-FZBRS","HAS","86049","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Mattos, J.","1954","12",NA,"Brasil","Santa Catarina","São Joaquim","Postinho,","-49.9317016601562","-28.2938995361328",NA,NA,"HAS0086049",NA,NA,NA,NA,"48290","brusca, quina;","auto","Magnoliophyta",NA,"1365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-04-15 17:20:36-03","IBt","SP","249972","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Cordeiro, J","1988","08","31","Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"35166",NA,"auto",NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-08-13 18:02:58-03","IBt","SP","293155","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Sobral, M","1995","12",NA,"Brasil","Rio Grande do Sul","Santana da Boa Vista",NA,"-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,NA,NA,NA,"47489",NA,"auto",NA,NA,"7990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-11-19 09:29:57-03","IBt","SP","364358","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Hatschbach, G","2001","11","10","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,NA,"48290",NA,"auto",NA,NA,"72557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
