"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"198","2019-11-01 15:08:58-03","UnB","UB","12999","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Tatto, D; Silva, F","Herb82024","1940","10","04","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pereira, MS",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 15:08:58-03","UnB","UB","13001","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Silva, FG","Herb82025","1940","10","05","Southern America","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pereira, MS",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-01 15:08:58-03","UnB","UB","12972","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Hage, JL","814","1981","06","02","Southern America","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,".",NA,NA,"Pereira, MS","36070","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:08:58-03","UnB","UB","175849","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Silva, RM","208","1985","07","24","Southern America","Brasil","Minas Gerais","Santos Dumont","Grota do Malaquias","-43.5525016784668","-21.4566993713379",NA,NA,NA,"Arbusto 5m. Frutos verdes e, quando maduros, brancos.; Clareira de mata",NA,NA,"Pereira, MS","25699","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-04 15:46:02-03","IF","SPSF","19600","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa","var. umbellaris","Coussarea nodosa var. umbellaris",NA,"S.E.Martins","115","1994","09","13","América do Sul","Brasil","SP","Cubatão","Vale do Rio Mogi","-46.4199981689453","-23.8899993896484",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;",NA,NA,"M.Gomes","15123","auto","1998","05","29",NA,NA,"Magnoliopsida",NA,NA,"Parátipo",NA
"203","2021-03-04 15:46:02-03","IF","SPSF","32503","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa",NA,"F.T.Rocha","114","2000","11","28","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"204","2021-03-04 15:46:02-03","IF","SPSF","45056","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","C. de Moura & J.N.C.Francisco","392","2011","09","01","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.005556","-24.339444",NA,NA,NA,"COLETA: Arvoreta 4m altura; botões amarelos.; GEOGRAFIA: Serra de Peruíbe, Trilha do Cruzeiro.;",NA,NA,"J.A.Pastore",NA,NA,"2011","09","22",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"205","2021-03-04 15:46:02-03","IF","SPSF","32501","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa",NA,"O.T. Aguiar","658","2001","02","19","América do Sul","Brasil","SP","Ilhabela","P.E.Serra do Mar","-45.3499984741211","-23.7700004577637",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca&nf;;",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"206","2021-03-04 15:46:02-03","IF","SPSF","47374","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","G.D.Colletta & A.G.Aguirre & J.Teixeira","1215",NA,NA,NA,"América do Sul","Brasil","SP","Ilhabela","Trilha de Castelhanos","-45.3499984741211","-23.7700004577637",NA,NA,NA,"COLETA: Árvore, 10m, tronco liso, frutos imaturos verdes.; GEOGRAFIA: Trilha da escada, Floresta Ombrófila Densa.;",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"207","2021-03-04 15:46:02-03","IF","SPSF","19603","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa","var. umbellaris","Coussarea nodosa var. umbellaris",NA,"S.E.Martins & O.T. Aguiar","112","1993","11","04","América do Sul","Brasil","SP","Cubatão","P.E.da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"208","2021-03-04 15:46:02-03","IF","SPSF","19602","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa","var. umbellaris","Coussarea nodosa var. umbellaris",NA,"S.E.Martins","113","1995","06","01","América do Sul","Brasil","SP","Cubatão","P.E.da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;",NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"209","2021-03-04 15:46:02-03","IF","SPSF","19601","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Coussarea","nodosa","var. umbellaris","Coussarea nodosa var. umbellaris",NA,"S.E.Martins","114","1995","06","22","América do Sul","Brasil","SP","Cubatão","P.E.da Serra do Mar","-46.4199981689453","-23.8899993896484",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area poluida&nf;;",NA,NA,"M.Gomes","15123","auto","1998","05","29",NA,NA,"Magnoliopsida",NA,NA,"Parátipo",NA
"210","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","longifolia",NA,"Coussarea longifolia","Müll.Arg.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","longifolia",NA,"Coussarea longifolia","Müll.Arg.","Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","longifolia",NA,"Coussarea longifolia","Müll.Arg.","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","longifolia",NA,"Coussarea longifolia","Müll.Arg.","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Serra dos Órgãos","-42.582716","-22.359157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.582716","-22.359157",NA,NA,NA,NA,NA
"214","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","59",NA,NA,NA,NA,"?",NA,NA,"prope Laranjeiras",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, AFM","4827",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Laranjeiras",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","474",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S. Paulo prope Ytu",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","278",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Laranjeiras",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, AFM","4827",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Prope Laranjeiras.","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P06P5N0013",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","88",NA,NA,NA,"Southern America","Brazil","Bahia","Cachoeira","in umbrosis silvaticis prope Cachoeira","-38.96","-12.62",NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,"-38.96","-12.62",NA,NA,NA,NA,NA
"220","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In silvis aet ad sepes inter Porto de Estrella et Mandioca.",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","89",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Petrópolis","in silvis et ad sepes inter Porto de Estrella et Mandiocca","-43.18","-22.51",NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,"-43.18","-22.51",NA,NA,NA,NA,NA
"222","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, AFM","1518",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Laranjeiras",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","89",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Magé","IBB/Porto da Estrela, Magé, RJ, In silvis aet ad sepes inter Porto de Estrella et Mandioca.","-43.04","-22.41",NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,"-43.04","-22.41",NA,NA,NA,NA,NA
"224","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, AFM","1263",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Laranjeiras",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in silvis et ad sepes inter Porto de Estrella et Mandiocca",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","1060",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Laranjeiras",NA,NA,NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 16:28:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","59",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Laranjeiras, Rio de Janeiro, RJ, Prope Laranjeiras.","-43.11","-22.56",NA,NA,NA,NA,NA,"P06P5N0013",NA,NA,NA,NA,NA,NA,"-43.11","-22.56",NA,NA,NA,NA,NA
"228","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, AFM","1263",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Prope Laranjeiras.","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P06P5N0013",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Glaziou, AFM","1518",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Prope Laranjeiras.","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P06P5N0013",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","474",NA,NA,NA,"Southern America","Brazil","São Paulo","Itú","Prope Itú.","-47.29","-23.26",NA,NA,NA,NA,NA,"P06P5N0013",NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","278",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Prope Laranjeiras.","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P06P5N0013",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Riedel, L","1060",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Prope Laranjeiras.","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P06P5N0013",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Casaretto, G","1698",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","In monte Corcovado.","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P06P5N0013",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-09-11 17:13:21-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Casaretto, G","1698",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","in monte Corcovado","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P06P5N0013",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 10:17:47-03","IBt","SP","153353","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Cruz, ND","6307","1977","11","17",NA,"Brasil","Minas Gerais",NA,"Serra do Caraça, Ca. 70 km suleste de Belo Horizonte, mata ciliar, próximo ao Mosteiro do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,"Pereira, MA",NA,NA,"2006","01","24",NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:17:47-03","IBt","SP","252976","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Cordeiro, I; Romaniuc Neto, S","602","1989","08","28",NA,"Brasil","Minas Gerais",NA,"Serra do Caraça, Seminário do Caraça, caminho para o campo de fora",NA,NA,NA,NA,NA,NA,NA,NA,"Pereira, MA",NA,NA,"2006","01","24",NA,NA,NA,NA,NA,NA,NA
"237","2021-01-07 09:34:37-03","IBt","SP","363926","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Thomas, WW; Carvalho, AM; Berbert, H; Berbert, LM; Sant'Ana, SC","12129","2000","04","01",NA,"Brasil","Bahia","Santa Cruz da Vitória","Headwaters of the Rio Limoeira, BR 415, 13,4 km E of entrance to Santa Cruz da Vitória, then S at entrance to Haras Binow, following road to headwaters of the Rio Limoeiro, 11,6 km, hike up through cacau plantation","-39.6875","-14.960833","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.6875","-14.960833",NA,NA,NA,NA,NA
"238","2019-11-21 10:17:47-03","IBt","SP","363880","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa",NA,"Coussarea nodosa","(Benth.) Müll.Arg.","Silva, IAM; et al.","2584","1988","10","24",NA,"Brasil","Bahia","Mascote","Fazenda N.S. Ajuda, com sede a 500m da cidade, mata raleata recentemente, a 1 km á Noroeste da sede, região de mata higrófila Sul Baiana, ramal Mascote/Ponte do Rio Pardo, solo argilo-silicoso","-39.3025016784668","-15.563099861145","230","230",NA,NA,NA,NA,"Pereira, MA","37487","auto","2006","01","24",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:17:47-03","IBt","SP","210272","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa","nodosa","Coussarea nodosa nodosa","(Benth.) Müll.Arg.","Kirizawa, M","1664","1986","06","24",NA,"Brasil","São Paulo","Ubatuba","Estação Experimental de Ubatuba. Picada em direção ao espigão","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Gomes, M","34265","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-21 10:17:47-03","IBt","SP","44099","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa","umbellaris","Coussarea nodosa umbellaris","M.Gomes","Smith, C","s.n.","1939","08","10",NA,"Brasil","São Paulo","Ubatuba","Estação Experimental do IAC","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arbusto","SP001535","SP001535","Gomes, M","34265","auto","1997","05","26",NA,NA,NA,NA,NA,"Holotype",NA
"241","2019-11-21 10:17:47-03","IBt","SP","300432","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa","umbellaris","Coussarea nodosa umbellaris","M.Gomes","Assis, MA; et al.","347","1994","08","28",NA,"Brasil","São Paulo","Ubatuba","Estrada de Itamambuca, km 35 da Rodovia Rio/Santos","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Gomes, M","34265","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:17:47-03","IBt","SP","289324","S","Plantae",NA,NA,"Rubiaceae","Coussarea","nodosa","umbellaris","Coussarea nodosa umbellaris","M.Gomes","Spina, AP; et al.","29815","1993","11","16",NA,"Brasil","São Paulo","Ubatuba","Praia de Maranduba, Araribá, mata no sopé do morro","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Arvoreta muito ramificada 2,5m de alt., flores brancas com forte odor de jasmim, botões angulos","SP001536","SP001536","Gomes, M","34265","auto","1997","05","26",NA,NA,NA,NA,NA,"Paratype",NA
"243","2014-09-23 10:59:24-03","G","G","G00389950","S","Plantae",NA,NA,"Rubiaceae","Coussarea","longifolia",NA,"Coussarea longifolia","Müll. Arg.","Luschnath, B.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro","Serra dos Orgãos",NA,"-43","-22.43333333",NA,NA,NA,"Coordinate uncertainty: No information Image URL: No picture available on the institution's web site","G00389950",NA,"Pereira, M. S.",NA,NA,"2006","01","01","-43.0","-22.43333333",NA,NA,NA,"SYNTYPUS of Coussarea longifolia Müll. Arg.",NA
"244","2014-09-23 10:59:24-03","G","G","G00389949","S","Plantae",NA,NA,"Rubiaceae","Coussarea","longifolia",NA,"Coussarea longifolia","Müll. Arg.","Sello, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00389949",NA,"Pereira, M. S.",NA,NA,"2006","01","01","-42.9125","-22.48222222",NA,NA,NA,"SYNTYPUS of Coussarea longifolia Müll. Arg.",NA
