"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"175","2020-12-21 16:34:40-03","MBM","MBM","148013","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","56151",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM148013","MBM148013",NA,NA,"Southern America",NA,NA,"olfersiana","37295","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:34:40-03","MBM","MBM","40645","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Klein, R.","4784",NA,NA,NA,"Brazil","Santa Catarina","Brusque","Mata São Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"MBM040645","MBM040645",NA,NA,"Southern America",NA,NA,"olfersiana","19684","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:34:40-03","MBM","MBM","225536","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda sellowiana","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","5603",NA,NA,NA,"Brazil","Paraná","Loanda","Posto São José","-53.1371994018555","-22.9230995178223",NA,NA,NA,NA,"MBM225536","MBM225536",NA,NA,"Southern America",NA,"=40717","sellowiana","25556","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:34:40-03","MBM","MBM","40717","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda sellowiana","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","5603",NA,NA,NA,"Brazil","Paraná","Loanda","Posto São José","-53.1371994018555","-22.9230995178223",NA,NA,NA,NA,"MBM040717","MBM040717",NA,NA,"Southern America",NA,"=225536","sellowiana","25556","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:34:40-03","MBM","MBM","73106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.",NA,NA,NA,"Hatschbach, G.; Landrum, L.R.; Landrum, L.R.","44480",NA,NA,NA,"Brazil","Paraná","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM073106","MBM073106",NA,NA,"Southern America",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:34:40-03","MBM","MBM","172942","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.",NA,NA,NA,"Ziller, S.R.","665",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM172942","MBM172942",NA,NA,"Southern America",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:34:40-03","MBM","MBM","270095","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.",NA,NA,NA,"Dias, M.C.; et al.; et al.","s.n.","1995","11","17","Brazil","Paraná","Ribeirão Claro","Rio Paranapanema","-49.7580986022949","-23.1942005157471",NA,NA,NA,NA,"MBM270095","MBM270095",NA,NA,"Southern America",NA,NA,NA,"28076","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:34:40-03","MBM","MBM","5506","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","1815",NA,NA,NA,"Brazil","Paraná","Antonina","Rio Copiúva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM005506","MBM005506",NA,NA,"Southern America",NA,NA,"olfersiana","38300","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:34:40-03","MBM","MBM","148013","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","56151",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM148013","MBM148013",NA,NA,"Southern America",NA,NA,"olfersiana","37295","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:34:40-03","MBM","MBM","40645","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Klein, R.","4784",NA,NA,NA,"Brazil","Santa Catarina","Brusque","Mata São Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"MBM040645","MBM040645",NA,NA,"Southern America",NA,NA,"olfersiana","19684","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:34:40-03","MBM","MBM","225536","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda sellowiana","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","5603",NA,NA,NA,"Brazil","Paraná","Loanda","Posto São José","-53.1371994018555","-22.9230995178223",NA,NA,NA,NA,"MBM225536","MBM225536",NA,NA,"Southern America",NA,"=40717","sellowiana","25556","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:34:40-03","MBM","MBM","40717","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda sellowiana","(Cham.) Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","5603",NA,NA,NA,"Brazil","Paraná","Loanda","Posto São José","-53.1371994018555","-22.9230995178223",NA,NA,NA,NA,"MBM040717","MBM040717",NA,NA,"Southern America",NA,"=225536","sellowiana","25556","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:34:51-03","MBM","MBM","262303","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Wurdack, J.J.",NA,NA,NA,"Tressens, S.G.; et al.; et al.","1714","1981","12","06","Argentina",NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,"MBM262303","MBM262303",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:34:51-03","MBM","MBM","39050","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Wurdack, J.J.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","23776",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM039050","MBM039050",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:34:51-03","MBM","MBM","56262","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","40608",NA,NA,NA,"Brazil","Mato Grosso","Iguatemi","Porto Frengeli",NA,NA,NA,NA,NA,NA,"MBM056262","MBM056262",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:34:51-03","MBM","MBM","347443","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.",NA,NA,NA,NA,"Silva, M.J. da","85","2006","06","10","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual da pedra Branca, Estrada da Boína","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM347443","MBM347443",NA,NA,"Southern America",NA,"Arbusto ca. 1,5m de altura com folhas verdes discolores e com flores brancas e estames amarelos e frutos arroxeados",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:34:51-03","MBM","MBM","22253","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Brade, A.C.",NA,NA,NA,"Pereira, E.; Sucre; Duarte; Sucre; Duarte","4353",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, estrada do Camorim","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM022253","MBM022253",NA,NA,"Southern America",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:34:51-03","MBM","MBM","409983","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Baumgratz, J.F.A.","2016","07","11","Uller, H.F.; Terra, G.; Terra, G.","404","2013","10",NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 159-3-Ex 33. UTM: E (795926m) N (7489034m). Fuso do GPS (23K)","-42.1027984619141","-22.8391990661621",NA,NA,NA,NA,"MBM409983","MBM409983",NA,NA,"Southern America",NA,"Arbusto. Pétalas brancas e estames amarelos.",NA,"20879","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:34:51-03","MBM","MBM","26166","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea parviflora","Cogn. ex Char.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","32409",NA,NA,NA,"Brazil","Mato Grosso","Rio Verde","Sete Quedas",NA,NA,NA,NA,NA,NA,"MBM026166","MBM026166",NA,NA,"Southern America",NA,NA,"parviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:34:51-03","MBM","MBM","45389","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea parviflora","Cogn. ex Char.","Wurdack, J.J.",NA,NA,NA,"Trinta, Z.A.; et al.; et al.","1103",NA,NA,NA,"Brazil","Rio de Janeiro","Araruana","Araruana",NA,NA,NA,NA,NA,NA,"MBM045389","MBM045389",NA,NA,"Southern America",NA,NA,"parviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:34:51-03","MBM","MBM","24605","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desv.) DC.","Wurdack, J.J.",NA,NA,NA,"Pabst, G.","9044",NA,NA,NA,"Brazil","Rio de Janeiro","Macaé","Perto de Macaé","-41.7868995666504","-22.3708000183105",NA,NA,NA,NA,"MBM024605","MBM024605",NA,NA,"Southern America",NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:34:51-03","MBM","MBM","41877","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea parviflora","Cogn. ex Char.","Wurdack, J.J.",NA,NA,NA,"Pabst, G.","8292",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrela do Morgado, Guaratiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM041877","MBM041877",NA,NA,"Southern America",NA,NA,"parviflora","57442","auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-01 15:33:06-03","PUC-RIO","FCAB","8090","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","D. Nunes","2018","11","13","D. Nunes; R. Sartori; Turma de Restauração 2018.2 da PUC-Rio","25","2018","11","13","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal Bosque da Barra, Bairro da Barra da Tijuca. Próximo à entrada do Horto Carlos Toledo Rizzini.","-43.3725","-22.999167","-43.3725","-22.999167","7","7","FCAB008090",NA,NA,"Angiospermae",NA,NA,"Ramos descamantes, marrons ou esverdeados quando mais apical; folhas verdes levemente discolores; pecíolos e raque das inflorescências esverdeadas ou avermelhadas; pétalas inflexas, brancas; anteras e filetes amarelos com algumas mácu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2016-11-07 15:57:58-02","MNHN","RECOLNAT_MNHN_P","P02442358","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Guillemin, J.B.A.",NA,"1839","2",NA,"Brésil",NA,NA,"St. Paul",NA,NA,NA,NA,NA,NA,"P02442358","P02442358_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442358' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"568",NA,NA,NA
"199","2016-11-07 15:12:35-02","MNHN","RECOLNAT_MNHN_P","P02442359","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"P02442359","P02442359_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442359' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2015-09-04 21:04:28-03","MNHN","RECOLNAT_MNHN_P","P05315016","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Riedel",NA,"1833","11","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315016","P05315016_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315016' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"176",NA,NA,NA
"201","2015-09-04 21:04:28-03","MNHN","RECOLNAT_MNHN_P","P05315018","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P05315018","P05315018_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315018' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1269",NA,NA,NA
"202","2015-09-04 21:04:28-03","MNHN","RECOLNAT_MNHN_P","P05315020","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P05315020","P05315020_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315020' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1269",NA,NA,NA
"203","2015-09-04 21:04:28-03","MNHN","RECOLNAT_MNHN_P","P05315022","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Ule, E.",NA,"1890","1","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"P05315022","P05315022_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315022' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1457",NA,NA,NA
"204","2015-09-04 21:04:29-03","MNHN","RECOLNAT_MNHN_P","P05315026","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Glaziou, A.",NA,"1864","3","24","Brasil","Rio de Janeiro",NA,"Raiz da Serra da Estrela.",NA,NA,NA,NA,NA,NA,"P05315026","P05315026_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315026' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"570 a",NA,NA,NA
"205","2015-09-04 21:04:29-03","MNHN","RECOLNAT_MNHN_P","P05315027","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315027","P05315027_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315027' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"155",NA,NA,NA
"206","2015-09-04 21:04:29-03","MNHN","RECOLNAT_MNHN_P","P05315028","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Dusén, P.",NA,"1911","12","28","Brasil","Paraná",NA,"Rio Cubatão.",NA,NA,NA,NA,NA,NA,"P05315028","P05315028_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315028' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"13650",NA,NA,NA
"207","2015-09-04 21:04:29-03","MNHN","RECOLNAT_MNHN_P","P05315029","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Riedel",NA,"1821","1","1","Brasil",NA,NA,"Pr. Cassel novo. ad ripes Itahype.",NA,NA,NA,NA,NA,NA,"P05315029","P05315029_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315029' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"490",NA,NA,NA
"208","2015-09-04 21:04:29-03","MNHN","RECOLNAT_MNHN_P","P05315030","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Hatschbach, G.",NA,"1967","12","14","Brasil","Paraná",NA,"Rio Copiuva. Mun :Antonina.",NA,NA,NA,NA,NA,NA,"P05315030","P05315030_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315030' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"18150",NA,NA,NA
"209","2015-09-04 21:04:29-03","MNHN","RECOLNAT_MNHN_P","P05315031","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Lund",NA,"1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P05315031","P05315031_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315031' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-04 21:04:28-03","MNHN","RECOLNAT_MNHN_P","P05315019","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","São Paulo","Sorocaba",NA,"-47.4500007629395","-23.5",NA,NA,NA,NA,"P05315019","P05315019_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315019' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"17154","auto",NA,NA,NA,"C2 1269",NA,NA,NA
"211","2015-09-04 21:04:28-03","MNHN","RECOLNAT_MNHN_P","P05315021","PreservedSpecimen",NA,"Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana",NA,NA,NA,NA,"Reitz, R.R.",NA,"1949","11","3","Brasil","Santa Catarina","Brusque","Mata S. Pedro.","-48.9174995422363","-27.0981006622314",NA,NA,"35",NA,"P05315021","P05315021_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315021' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"19684","auto",NA,NA,NA,"3158",NA,NA,NA
"212","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315408","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315408","P05315408_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315408' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"A1 469",NA,NA,NA
"213","2015-09-05 07:07:31-03","MNHN","RECOLNAT_MNHN_P","P04888593","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Lenormand",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P04888593","P04888593_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888593' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"570",NA,NA,NA
"214","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315402","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Guillemin",NA,"1838","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315402","P05315402_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315402' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"80",NA,NA,NA
"215","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315404","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Langsdorff",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315404","P05315404_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315404' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA
"216","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315429","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Ad ripam l. Ypacaray.",NA,NA,NA,NA,NA,NA,"P05315429","P05315429_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315429' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"3704",NA,NA,NA
"217","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315407","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315407","P05315407_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315407' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315409","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315409","P05315409_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315409' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05315442","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Steudel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315442","P05315442_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315442' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315411","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Richard",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05315411","P05315411_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315411' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2017-05-09 17:00:12-03","MNHN","RECOLNAT_MNHN_P","P01167940","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Martius",NA,NA,NA,NA,"Brasil",NA,NA,"Monte Corcovado",NA,NA,NA,NA,NA,NA,"P01167940","P01167940_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167940' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"28",NA,NA,NA
"222","2017-04-19 15:26:23-03","MNHN","RECOLNAT_MNHN_P","P01167941","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Martius",NA,NA,NA,NA,"Brasil",NA,NA,"Monte Corcovado",NA,NA,NA,NA,NA,NA,"P01167941","P01167941_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167941' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"28",NA,NA,NA
"223","2017-05-09 16:29:17-03","MNHN","RECOLNAT_MNHN_P","P01167942","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Martius",NA,NA,NA,NA,"Brasil",NA,NA,"Monte Corcovado",NA,NA,NA,NA,NA,NA,"P01167942","P01167942_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167942' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"28",NA,NA,NA
"224","2017-06-09 15:03:00-03","MNHN","RECOLNAT_MNHN_P","P05315406","PreservedSpecimen",NA,"Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Saint-Hilaire",NA,"1816","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P05315406","P05315406_01",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05315406' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
