"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","eventTime"
"139","2019-08-16 08:39:33-03","UTFPR","HCF","6692","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","M.G. Caxambu","M.G. Caxambu","2008","04","19","Brasil","PR","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"erva epífita a cerca de 3 m do solo. Flores alvas com fauce amarela. Comum.","2081",NA,NA,NA,NA,NA,"2008","05","12","12577","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-06-18 10:57:09-03","UFRRJ","RBR","42698","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","A.C.R. Cruz","A.C.R. Cruz; R.G. Diniz","2016","10","14","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul","-44.298056","-23.176667","44º17'53''W","23º10'36''S",NA,NA,"RBR00042698",NA,NA,"14",NA,NA,NA,NA,NA,"2016","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:30:33-03","UFRRJ","RBR","7696","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","T. Lopes","L. Silvestre","1994","02","10","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança, após o Portão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00007696","RBR00007696",NA,"979",NA,NA,NA,NA,NA,"2004","08","20","25743","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:29:03-03","MBM","MBM","78373","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Hatschbach, G.","1982","09","03","Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM078373","MBM078373",NA,"17464","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:29:03-03","MBM","MBM","12798","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Leewenberg, A.J.M.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1969","04","23","Brazil","Paraná","Paranaguá","Baía de Paranaguá, Piaçaguera","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM012798","MBM012798",NA,"21402","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:29:03-03","MBM","MBM","265439","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Labiak, P.","2001","10","13","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM265439","MBM265439",NA,"1948","Southern America",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:29:03-03","MBM","MBM","196617","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM196617",NA,NA,"10742","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:29:03-03","MBM","MBM","28613","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Hatschbach, G.","1973","10","12","Brazil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM028613","MBM028613",NA,"32672","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:29:03-03","MBM","MBM","2415","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Hatschbach, G.","1967","04","14","Brazil","Paraná","Antonina","Serra Capivari Grande","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM002415","MBM002415",NA,"16342","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:29:03-03","MBM","MBM","59718","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Leewenberg, A.J.M.","Hatschbach, G.","1977","10","05","Brazil","Paraná","Cerro Azul","Rio Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM059718","MBM059718",NA,"40344","Southern America",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:29:03-03","MBM","MBM","276543","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Gatti, G.","Scheer, M.; et al.; et al.","2002","04","23","Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM276543","MBM276543",NA,"379","Southern America",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:29:03-03","MBM","MBM","9742","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Hatschbach, G.","1967","10","19","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM009742","MBM009742",NA,"17464","Southern America",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:29:03-03","MBM","MBM","232783","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Silva, S.M.","Borgo, M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Lagoa do Parado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM232783","MBM232783",NA,"263","Southern America",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:29:03-03","MBM","MBM","201729","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Silva, J.M.; Saldanha, J.; Saldanha, J.",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio Arraial, Fazenda Bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM201729","MBM201729",NA,"1773","Southern America",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:29:03-03","MBM","MBM","46673","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Leewenberg, A.J.M.","Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Morretes","Baixo Marumbi, Rio Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM046673","MBM046673",NA,"995","Southern America",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:29:03-03","MBM","MBM","40121","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Hatschbach, G.","1961","03","05","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM040121","MBM040121",NA,"7846","Southern America",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:29:03-03","MBM","MBM","102508","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Cordeiro, J.; Oliveira, P.I.; Oliveira, P.I.","1985","05","29","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM102508","MBM102508",NA,"62","Southern America",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:29:03-03","MBM","MBM","210514","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Motta, J.T.","Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM210514","MBM210514",NA,"2306","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:29:03-03","MBM","MBM","40128","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Leewenberg, A.J.M.","Hatschbach, G.","1962","09","29","Brazil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM040128","MBM040128",NA,"9326","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:29:03-03","MBM","MBM","149583","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Skog, L.E.","Ribas, O.S.; Cervi, A.C.; Cervi, A.C.","1990","03","27","Brazil","Paraná","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM149583","MBM149583",NA,"300","Southern America",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:29:03-03","MBM","MBM","125573","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1988","10","02","Brazil","Santa Catarina","Laguna","Praia da Teresa","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"MBM125573","MBM125573",NA,"52351","Southern America",NA,NA,NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:29:03-03","MBM","MBM","217757","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Ribas, O.S.; Hirai, R.Y.; Hirai, R.Y.",NA,NA,NA,"Brazil","São Paulo","Sete Barras","Rod. SP-139","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"MBM217757","MBM217757",NA,"1999","Southern America",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:29:03-03","MBM","MBM","419133","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Antoniuk-Bonato, R.G.","Antoniuk-Bonato, R.G.","2018","10","26","Brazil","Paraná","Antonina","Reserva Natural Rio Cachoeira - SPVS","-48.677778","-25.312778","-48.677778","-25.312778","10","10","MBM419133",NA,"Liana. Folhas e flores carnosas. Cálice verde, flores brancas rajadas de lilás, encrostrada em árvore.; Floresta Ombrófila Densa Sub-montana.","106","Southern America",NA,NA,NA,NA,"2018","12","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:29:03-03","MBM","MBM","183246","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Souza, V.C.","Shirasuna, R.T.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Selesópolis","Estação Biológica de Boracéia, próximo da barragem",NA,NA,NA,NA,NA,NA,"MBM183246","MBM183246",NA,"19","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:29:03-03","MBM","MBM","386216","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Barboza, E.","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.; Bonaldi, R.A.; Roher, D.A.","2013","10","15","Brazil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.553911","-25.5891","-48.553911","-25.5891","17","17","MBM386216","MBM386216","Epífita, flor alvacenta.; Floresta Ombrófila Densa das Terras Baixas.","8465","Southern America",NA,NA,NA,NA,"2013","11","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:29:03-03","MBM","MBM","407459","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Cordeiro, J.; Barboza, E.","Siqueira, E.L.","2014","11","01","Brazil","Paraná","Guaraqueçaba","Sítio Santa Clara","-48.41","-25.195111","-48.41","-25.195111","14","14","MBM407459","MBM407459","Erva heliófita, epífita. Botões florais verdes. Flores alvas, com máculas marrons no interior. Frutos maduros alaranjados.; Relevo: suave-ondulado; Vegetação: Floresta Ombrófila Densa das Terras Baixas.","1278","Southern America",NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:29:03-03","MBM","MBM","413903","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Völtz, R.R.","Völtz, R.R.; Santos, G.H.; Santos, G.H.","2018","04","29","Brazil","Santa Catarina","Joinville","Rio Tibagi, Trilha do Morro da Tromba","-48.957778","-26.210278","-48.957778","-26.210278","910","910","MBM413903",NA,"Erva epífita sobre tronco; flores com pétalas alvacentas com fauce leve amarelado pontilhado de marrom.; Floresta Ombrófila Densa Montana; no interior de floresta de encosta.","1584","Southern America",NA,NA,NA,NA,"2018","04","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:29:03-03","MBM","MBM","419050","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Brotto, M.L.","Antoniuk-Bonato, R.G.; Brotto, M.L.; Brotto, M.L.","2018","11","26","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.430833","-25.481389","-48.430833","-25.481389",NA,NA,"MBM419050",NA,"Epífita. Flor com sépalas verdes e pétalas brancas rajadas de marrom.; Sob árvore caída no Interior da floresta. Floresta Ombrófila Densa Sub-montana.","52","Southern America",NA,NA,NA,NA,"2018","11","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:29:03-03","MBM","MBM","423560","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Marinero, F.","Marinero, F.; Brotto, M.L.; Mattos, F.B.; Brotto, M.L.; Mattos, F.B.","2019","06","27","Brazil","Paraná","Morretes","Parque Estadual do Pau Oco, arredores","-48.919167","-25.58","-48.919167","-25.58","776","776","MBM423560",NA,"Epífita sobre tronco, ambiente de luz direta; flores alvas com manchas bordôs no tubo da corola.; Beira de rio. Floresta Ombrófila Densa Montana","1111","Southern America",NA,NA,NA,NA,"2019","09","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:29:03-03","MBM","MBM","210520","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Motta, J.T.","Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM210520","MBM210520",NA,"306","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:29:03-03","MBM","MBM","196618","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Dombrowski, L.T.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Antonina","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM196618",NA,NA,"11867","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:29:03-03","MBM","MBM","40134","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Hatschbach, G.; et al.; et al.","1966","01","20","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM040134","MBM040134",NA,"13571","Southern America",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:29:03-03","MBM","MBM","12800","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Hatschbach, G.","1969","01","30","Brazil","Paraná","Campina Grande do Sul","Rio Pardinho","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM012800","MBM012800",NA,"20971","Southern America",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:29:03-03","MBM","MBM","196619","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM196619",NA,NA,"9772","Southern America",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:29:03-03","MBM","MBM","16174","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Leewenberg, A.J.M.","Hatschbach, G.","1970","10","08","Brazil","Paraná","Guaraqueçaba","Rio Açungui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM016174","MBM016174",NA,"24908","Southern America",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:29:03-03","MBM","MBM","149568","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1991","01","23","Brazil","Paraná","Guaraqueçaba","Rio Bananal","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM149568","MBM149568",NA,"54893","Southern America",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:29:03-03","MBM","MBM","290734","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Hatschbach, G.","2003","11","19","Brazil","Paraná","Guaraqueçaba","Rio Itaqui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM290734","MBM290734",NA,"76714","Southern America",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:29:03-03","MBM","MBM","255366","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Krieger, L.","1971","12","09","Brazil","Paraná","Guaratuba","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM255366","MBM255366",NA,"11069","Southern America",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:29:03-03","MBM","MBM","40120","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Hatschbach, G.","1961","03","05","Brazil","Paraná","Morretes","Estrada Marumbi, Rio Taquari","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM040120","MBM040120",NA,"7846","Southern America",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:29:03-03","MBM","MBM","196616","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Motta, J.T.","Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM196616",NA,NA,"910","Southern America",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:29:03-03","MBM","MBM","2659","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hatschbach, G.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","1966","01","05","Brazil","Paraná","Morretes","Usina Elétrica Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM002659","MBM002659",NA,"13466","Southern America",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:29:03-03","MBM","MBM","112891","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Silva, S.M.","Silva, S.M.","1985","12","07","Brazil","Paraná","Paranaguá","Fortaleza, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM112891","MBM112891",NA,"169","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:29:03-03","MBM","MBM","196621","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Silva, S.M.","Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM196621",NA,NA,"935","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:29:03-03","MBM","MBM","18216","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Leewenberg, A.J.M.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","11","27","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM018216","MBM018216",NA,"25644","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:29:03-03","MBM","MBM","196620","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Silva, S.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM196620",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:29:03-03","MBM","MBM","75817","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Tessmann, G.","1953","10","27","Brazil","Paraná","Paranaguá","Ilha do Mel, Baia de Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM075817","MBM075817",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:29:03-03","MBM","MBM","40126","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Morton, C.V.","Hatschbach, G.","1949","05","01","Brazil","Paraná","Piraquara","Rio do Corvo, Picada Mãe Catira","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM040126","MBM040126",NA,"1389","Southern America",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
