"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"248","2020-04-22 16:24:52-03","UFPB","JPB","35042","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","?",NA,NA,NA,"Amazonas, NT","171","2005","03","17","Brasil","Paraíba","João Pessoa","Bacia Hidrográfica do Rio Timbó","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: árvore/arvoreta, dentro da mata, frutos verdes, trifoliolada",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"15975","auto",NA,NA,NA,NA,NA,NA
"249","2020-04-22 16:24:52-03","UFPB","JPB","4505","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","Somner, GV","1998","02","02","Moura, OT","56","1980","10","30","Brasil","Paraíba","João Pessoa","Campus I da UFPB","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"15975","auto",NA,NA,NA,NA,NA,NA
"250","2020-04-22 16:24:52-03","UFPB","JPB","51901","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Pereira, LA","329","2012","01","26","Brasil","Paraíba","João Pessoa","Campus I da UFPB, Próximo ao DSE","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; DESC: Árvore ca. De 7m de altura. Flores alvas.","JPB0051901",NA,"Angiosperma","Dicotyledon","Southern America",NA,"15975","auto",NA,NA,NA,NA,NA,NA
"251","2020-04-22 16:24:52-03","UFPB","JPB","18311","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","Somner, GV","1994","03","19","Moura, OT","680","1991","11","21","Brasil","Paraíba","João Pessoa","Mangabeira VII, Rio do Cabelo","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"; HABITAT: Terrestre; DESC: Arbustivo, fruto alaranjado. Planta andrógina. Flor amarelo-pardo","JPB0018311",NA,"Angiosperma","Dicotyledon","Southern America",NA,"15975","auto",NA,NA,NA,NA,NA,NA
"252","2020-04-22 16:24:52-03","UFPB","JPB","28762","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Lourenço, CEL; Carneiro, MC","151","2001","04","22","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,"; DESC: ÁRvore ca. 6m com frutos vermelhos.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"10323","auto",NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:24:52-03","UFPB","JPB","28763","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Lourenço, CEL; Carneiro, MC","113","2001","03","04","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,"; DESC: Arbusto ca. 2,5m, trifoliada com frutos vermelhos, folas que enrolam.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"10323","auto",NA,NA,NA,NA,NA,NA
"254","2020-06-27 18:42:05-03","UFPB","JPB","19908","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.",NA,NA,NA,NA,"Moura, ACA","41","1992","10","08","Brasil","Paraíba","Teixeira",NA,"-37.2541999816895","-7.22278022766113",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"12774","auto",NA,NA,NA,NA,NA,NA
"255","2020-04-22 16:24:52-03","UFPB","JPB","44751","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","Pereira, LA","2013","09","10","Chagas, MA; Melo, AV de; Viana, JL; Santos, SO","13","2010","08","18","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Associação próxima à Fazenda Pedra Danta.","-35.9000015258789","-8.65832996368408",NA,NA,NA,NA,"; DESC: Arvoreta com botões florais verdes e marrons.","JPB0044751",NA,"Angiosperma","Dicotyledon","Southern America",NA,"14934","auto",NA,NA,NA,NA,NA,NA
"256","2020-04-22 16:24:53-03","UFPB","JPB","40334","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Gadelha Neto, PC; Barbosa, MR; Thomas, WW; Silva, CS; Lima, JR; Paiva, YG; Neves, MA; Smith, N","2492","2008","11","05","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.978611","-6.493611","-34.978611","-6.493611",NA,NA,"; HABITAT: Mata de Restinga; DESC: Substrato areno-argiloso. Árvore com cerca de 3m. Trifoliolada. Fruto drupa pequena avermelhada.",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-04-22 16:24:53-03","UFPB","JPB","41804","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Pereira, LA","2016","05","09","Freitas, GB; Cariri, AHL","270","2009","07","01","Brasil","Paraíba","João Pessoa","15º BIMtz, Orla da Mata.","-34.863056","-7.115","-34.863056","-7.115","47","47","; HABITAT: Mata Atlântica.; DESC: Árvore com cerca de 4m; botões indo de verde a creme",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-04-22 16:24:53-03","UFPB","JPB","47545","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Roque, AA; Cestaro, LA; Marinho, AM; Costa-Lima, JL","1116","2011","02","11","Brasil","Rio Grande do Norte","São José de Mipibu","Fazenda Muriaé","-35.235","-6.132222","-35.235","-6.132222","100","100","; HABITAT: Floresta Estacional Semidecidual.; DESC: Árvore ca. de 5 m de alt. Folhas membranáceas verde-escuro com a face inferior mais clara. Frutos maduros alaranjados e vermelhos.","JPB0047545",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-04-22 16:24:53-03","UFPB","JPB","48806","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Pereira, LA","139","2011","02","18","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda","-34.977103","-6.502461","-34.977103","-6.502461","46","46","; DESC: Árvore ca. De 7m de altura.","JPB0048806",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-04-22 16:24:53-03","UFPB","JPB","50735","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Duré, RC","34","2012","06","25","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Mata de Restinga","-34.976944","-6.502222","-34.976944","-6.502222","16","16","; DESC: Árvore, ca. 7m. Encontrada no interior de Mata de Restinga Dunar.","JPB0050735",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-04-22 16:24:53-03","UFPB","JPB","50872","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Gomes, LA; Amorim, BS; Costa-Lima, JL; Lourenço, AR; Santos, E","425","2012","04","20","Brasil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco, Solo arenoso. Borda da Trilha.","-37.051389","-10.519472","-37.051389","-10.519472",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore com ca. de 5m. Flores cremes.","JPB0050872",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-04-22 16:24:53-03","UFPB","JPB","51134","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Lima, IB; Lima, JR; Duré, RC; Pereira, LA; Bezerra, RMR","1170","2011","01","28","Brasil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda, Área de Mata natural será lavrada pela mineração nos próximos anos. Borda da mata.","-34.976944","-6.502222","-34.976944","-6.502222","16","16","; HABITAT: Mata Atlântica. Tabuleiro. Duna.; DESC: Árvore ca. de 2 metros de altura. Frutos verdes. [Fitossociologia nº 275.]","JPB0051134",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-04-22 16:24:53-03","UFPB","JPB","52501","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Chagas, RRD","543","2012","08","01","Brasil","Sergipe","Capela","Refúgio de Vida Silvestre Mata do Junco, Área de ocorrência do Callicebus coimbrai, primata ameaçado de extinção","-37.05","-10.533333","-37.05","-10.533333",NA,NA,"; HABITAT: Mata Atlântica (Floresta Estacional Semidecidual)","JPB0052501",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-04-22 16:24:53-03","UFPB","JPB","54406","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Gomes, LA; Mello, LM; Rocha, PR; Santos, E","1049","2013","04","30","Brasil","Sergipe","Capela","RVS Mata do Junco, Borda de mata. Solo Areno-argiloso.","-37.052722","-10.534833","-37.052722","-10.534833",NA,NA,"; HABITAT: Mata Atlântica","JPB0054406",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-04-22 16:24:53-03","UFPB","JPB","54449","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Gomes, LA; Freire, GS; Fonseca, AR; Maciel, BSB; Santos, E","1122","2013","05","22","Brasil","Sergipe","Maruim","Mata do Caititu, Borda de mata. Solo areno-argiloso.","-37.129611","-10.717167","-37.129611","-10.717167",NA,NA,"; HABITAT: Mata Atlântica","JPB0054449",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-04-22 16:24:53-03","UFPB","JPB","59173","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Pereira, LA","2017","05","10","Amorim, BS; Costa-Lima, JL; Pessoa, EM","1793","2013","04","01","Brasil","Alagoas","Murici","Estação Ecológica de Murici, ESEC de Muricí Trilha para Bananeiras, borda da mata.","-35.879444","-9.223611","-35.879444","-9.223611",NA,NA,"; HABITAT: Floresta Atlântica.; DESC: Arvoreta 2,5m, frutos verdes.","JPB0059173",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-04-22 16:24:53-03","UFPB","JPB","59499","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"W.M.B. São-Mateus; Jardim, JG; Sulzbacher, M; Silva, B; Souza, J","90","2012","03","09","Brasil","Rio Grande do Norte","Baía Formosa","Mata Estrela","-35.022778","-6.377778","-35.022778","-6.377778","50","50","Arbórea ca. 5 m alt. Ramos lenticelados. Folhas cartáceas. Frutos imaturos amarelos e maduros avermelhados.; HABITAT: Restinga arbórea; DESC: Arbórea ca. 5 m alt. Ramos lenticelados. Folhas cartáceas. Frutos imaturos amarelos e maduro","JPB0059499",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-04-22 16:24:53-03","UFPB","JPB","59518","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Roque, AA; W.M.B. São-Mateus","1348","2012","05","02","Brasil","Rio Grande do Norte","Ceará-Mirim","Fazenda Diamante. Rodovia RN 064, estrada para o distrito de Capela, cerca de 2 Km W da sede da fazenda","-35.430706","-5.590275","-35.430706","-5.590275","54","54","Árvore ca de 3,5 m de alt. Folhas cartáceas verdes-claras. Frutos maduros vermelhos.; HABITAT: Floresta Estacional.; DESC: Árvore ca de 3,5 m de alt. Folhas cartáceas verdes-claras. Frutos maduros vermelhos.","JPB0059518",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-04-22 16:24:53-03","UFPB","JPB","59773","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Aquino, L","2014","11","18","Nusbaumer, L","4269","2014","10","30","Brasil","Pernambuco","Lagoa do Ouro","Reserva Biológica da Pedra Talhada, localité de Lagoa do Ouro","-36.440402","-9.213503","-36.440402","-9.213503","830","830","; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 20 m, 30 cm DBH. fl. blanches à 8 étamines, duvet blanc à la base des étamines, 4 sépales verts dont 2 plus larges, tronc brun foncé desquamant. récolte photographiée","JPB0059773",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-04-22 16:24:53-03","UFPB","JPB","60108","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Carneiro, EM","322","1982","03","17","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro","-37.448333","-11.350833","-37.448333","-11.350833",NA,NA,"Árvore. 5. metro. Flores esverdeadas; folhas compostas e alternas.; HABITAT: Mata secundária; DESC: Árvore. 5. metro. Flores esverdeadas; folhas compostas e alternas.","JPB0060108",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-04-22 16:24:53-03","UFPB","JPB","60111","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Landim, M","322","1995","04","19","Brasil","Sergipe","Santa Luzia do Itanhy","Mata de Castro","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"Árvore. 5. metro. Presença de frutos verdes.; HABITAT: Mata; DESC: Árvore. 5. metro. Presença de frutos verdes.","JPB0060111",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-04-22 16:24:53-03","UFPB","JPB","60116","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Landim, M","934","1996","05","31","Brasil","Sergipe","Santa Luzia do Itanhy","Mata de Castro","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"Árvore. 7. metro. Frutos em diferentes estágios de maturação (abóbora quando maduro).; HABITAT: Mata (borda); DESC: Árvore. 7. metro. Frutos em diferentes estágios de maturação (abóbora quando maduro).","JPB0060116",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-04-22 16:24:53-03","UFPB","JPB","60544","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Gadelha Neto, PC; Lima, IB; Lima, JR","3912","2015","02","06","Brasil","Paraíba","Caaporã","Sítio Brejo de Lima","-34.955278","-7.438611","-34.955278","-7.438611",NA,NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Arvoreta com cerca de 2,5m. Trifoliolada. Inflorescência em tirsos axilares. Fruto vermelho-alaranjado. Vegetando na borda de fragmento. Substrato areno-argiloso.","JPB0060544",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-06-03 21:52:09-03","UFPB","JPB","64611","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Araújo, LDA","17","2013","02","20","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau Ferro","-35.743889","-6.975","-35.743889","-6.975","564","564","; HABITAT: Floresta Ombrófila Aberta; DESC: Árvore de ramos cilíndricos, lenticelados. Folhas compostas, trifolioladas. Flores alvas. Substrato areno-argiloso.","JPB0064611",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-07-31 15:23:40-03","UFPB","JPB","65111","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Marques-Costa, P","2019","04","25","Marques-Costa, P; Barbosa, MR; Lima, JR; Moreira, LHL","27","2019","03","13","Brasil","Paraíba","Conde","Jacumã, Área de tabuleiro próximo à entrada de Praia Bela e Pousada Bellamar. Município do Conde/PB, no distrito de Jacumã.","-34.807081","-7.363056","-34.807081","-7.363056",NA,NA,"; HABITAT: Mata Atlântica; DESC: Trepadeira, sem flor, fruto globoso amarelo-alaranjado quando imaturo e vermelho quando maduro.","JPB0065111",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-04-22 16:24:53-03","UFPB","JPB","IFNPBRAPA260","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Pereira, LA","2017","09","15","Almeida, RAP","260","2017","06","12","Brasil","Paraíba","Areia",NA,"-35.685005","-7.019993","-35.685005","-7.019993",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-66-E. Subunidade 2. Subparcela 10. Indivíduo 3RN.","IFNPBRAPA000260",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-04-22 16:24:53-03","UFPB","JPB","IFNPBRAPA296","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Pereira, LA","2017","09","15","Almeida, RAP","296","2017","06","15","Brasil","Paraíba","Santa Rita",NA,"-35.100027","-7.019995","-35.100027","-7.019995",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-70. Subunidade 3. Subparcela 10. Indivíduo 47.","IFNPBRAPA000296",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-04-22 16:24:53-03","UFPB","JPB","IFNPBRMTC30","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Schindler, B","2017","09","25","Costa, RMT","30","2017","09","09","Brasil","Paraíba","Areia",NA,"-35.685005","-7.019993","-35.685005","-7.019993",NA,NA,"; DESC: árvore. Conglomerado PB-66-E. Subunidade 3. Subparcela 10. Indivíduo 44.","IFNPBRMTC000030",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-04-22 16:24:53-03","UFPB","JPB","50343","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Gomes, LA; Santos, LAS; Silva, RN; Santos, E","229","2011","11","04","Brasil","Sergipe","Capela","RVS Mata do Junco, Borda da mata, margem da estrada principal","-37.084722","-10.964444","-37.084722","-10.964444",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore de aproximadamente 4 m de altura. Flores amarelo-claro.","JPB0050343",NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-04-22 16:24:53-03","UFPB","JPB","52088","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Pereira, LA","2016","05","10","Pereira, LA; Chagas, ECO; Pessoa, MC; Gomes-Costa, GA","516","2013","01","15","Brasil","Alagoas","Murici","Estação Ecológica de Murici","-35.9432983398438","-9.30667018890381",NA,NA,NA,NA,"; DESC: Árvore ca. De 6m. Botões verdes.","JPB0052088",NA,"Angiosperma","Dicotyledon","Southern America",NA,"22851","auto",NA,NA,NA,NA,NA,NA
"281","2020-04-22 16:24:53-03","UFPB","JPB","51931","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Pereira, LA","2016","05","10","Pereira, LA; Amorim, BS; Costa-Lima, JL; Chagas, MA","359","2012","04","23","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"; DESC: Árvore ca. De 6m. Frutos alaranjados.","JPB0051931",NA,"Angiosperma","Dicotyledon","Southern America",NA,"16583","auto",NA,NA,NA,NA,NA,NA
"282","2020-04-22 16:24:53-03","UFPB","JPB","51933","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Pereira, LA","2016","05","10","Pereira, LA; Amorim, BS; Costa-Lima, JL; Chagas, MA","361","2012","04","24","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada","-36.4710998535156","-9.31888961791992",NA,NA,NA,NA,"; DESC: Árvore ca. De 5m de altura. Frutos imaturos verdes.","JPB0051933",NA,"Angiosperma","Dicotyledon","Southern America",NA,"16583","auto",NA,NA,NA,NA,NA,NA
"283","2020-04-22 16:24:53-03","UFPB","JPB","54974","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Silva, GS; Chagas, MA; Oliveira, MN","38",NA,NA,NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"; DESC: Árvore ca. 9 m alt. Folhas composta, membranáceas, verdes. Inflorescência com flores brancas; botões verde.","JPB0054974",NA,"Angiosperma","Dicotyledon","Southern America",NA,"49443","auto",NA,NA,NA,NA,NA,NA
"284","2020-07-14 17:17:28-03","UFPB","JPB","28583","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Freitas, GL; et al.","36","2000","12",NA,"Brasil","Paraíba","Bayeux",NA,"-34.932201385498","-7.125",NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"5601","auto",NA,NA,NA,NA,NA,NA
"285","2020-04-22 16:24:53-03","UFPB","JPB","60145","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.",NA,NA,NA,NA,"Prata, AP; Campos, DA; Matos, GMA; Carregosa, T; Silva, EJ","2908","2012","01","27","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Mata do encantado - Povoado Bom Jardim","-37.315299987793","-10.7578001022339",NA,NA,NA,NA,"Frutos imaturos verdes. Coordenadas UTM: L 0679109 W8813578. Elevação 321m.; DESC: Frutos imaturos verdes. Coordenadas UTM: L 0679109 W8813578. Elevação 321m.","JPB0060145",NA,"Angiosperma","Dicotyledon","Southern America",NA,"11840","auto",NA,NA,NA,NA,NA,NA
