"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2020-11-04 11:12:12-03","ESALQ","ESA","121691","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Souza, V.C.","34136.0","2011","02","01",NA,"Brasil",NA,NA,"Erva, flores amarelas.","ESA121691","Magnoliophyta",NA,NA,"Baluiro, P.C.","São Paulo","Itararé","Beira do Rio Verde. Estrada Itararé-Itapeva. Campo alagável.","-49.3400001525879","-24.1100006103516","ESA121691",NA,NA,"2013",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:12:12-03","ESALQ","ESA","60929","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22424.0","1999","05","16",NA,"Brasil",NA,NA,"Erva; flores amarelas.","ESA060929","Magnoliophyta",NA,"Vahl","Gonella, P.M.","Minas Gerais","Joaquim Felício","Serra do Cabral. 17o42'29S, 44o11'31W. Campo arenoso com cerrado e afloramentos rochosos adjacentes.","-44.1721992492676","-17.7574996948242","ESA060929",NA,NA,NA,NA,NA,"-44,191,944","-17,708,083","37503","auto",NA,NA,NA,NA,NA,NA
"46","2021-03-31 13:40:25-03","MN","R","232487","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Donza, A. 146; Benedito, V. & Donza, L.F.",NA,"2012","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vahl","Donza, A.","Minas Gerais","Santana do Riacho","PARNA Serra do Cipó","-43.485","-19.223333",NA,NA,NA,"2012","02","11","43º29'06,0W","19º13'24,0S",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-31 13:40:25-03","MN","R","232485","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Donza, A. 144; Benedito, V. & Donza, L.F.",NA,"2012","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vahl","Donza, A.","Minas Gerais","Santana do Riacho","PARNA Serra do Cipó","-43.589361","-19.287139",NA,NA,NA,"2012","02","10","43º35'21,7W","19º17'13,7S",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-31 13:40:25-03","MN","R","232495","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Donza, A. 157; Benedito, V. & Donza, L.F.",NA,"2012","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vahl","Donza, A.","Minas Gerais","Santana do Riacho","PARNA Serra do Cipó","-43.639806","-19.346444",NA,NA,NA,"2012","02","16","43º38'23,3W","19º20'47,2S",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-19 10:24:02-03","CPAP","CPAP","14885","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Pott, V. J.","2950","1996","02","25",NA,"Brasil",NA,NA,"Erva aquática emergente, 10cm de altura. FLOR: amarela. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Campo de murundum de cerrado, alagado. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,NA,NA,"Vahl",NA,"MS","Coxim","39Km W de Coxim, estrada pantaneira","-54.953611","-18.351944",NA,"250","250",NA,NA,NA,"54°57'13'' W","18°21'07'' S",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-19 10:24:02-03","CPAP","CPAP","22308","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Pott, V. J.","6590","2004","02","11",NA,"Brasil",NA,NA,"Erva aquática submersa fixa, e escapo emerso com flores de cor amarela e frutos ausentes. Planta . Frequente.. Vale assoreado ao longo de córrego com gado,. Solo: arenoso com materia orgânica ,. Relevo: plano.",NA,NA,NA,"Vahl","V. J. Pott","MS","Campo Grande","Rodoanel saída p/ Três Lagoas, próx. à BR 163, saída p/ Cuiabá (futuro condomínio Alphaville ao lado do supermercado Makro)","-54.560556","-20.400833",NA,"600","600","2004","03",NA,"54°33'38'' W","20°24'03'' S",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-19 10:24:02-03","CPAP","CPAP","22405","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Pott, V. J.","7716","2005","04","22",NA,"Brasil",NA,NA,"Erva aquática emergente, 5-10cm de altura. com flores de cor amarela e frutos de cor marrom. Planta Esparsa.. Remanescente de Vereda, campo graminoso com veios d'água ao longo de córrego com buritis ,. Solo: hidromórfico, orgânico, siltoso,. Relevo: plan",NA,NA,NA,"Vahl","V. J. Pott","MS","Três Lagoas","Fazenda Rio Branco, fundos da sede, abaixo do açude","-52.3875","-20.573333",NA,"330","330","2005","04","26","52°23'15'' W","20°34'24'' S",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-19 10:24:02-03","CPAP","CPAP","25200","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Pott, V. J.","6291","2003","05","10",NA,"Brasil",NA,NA,"Erva aquática emergente, 10-12 cm de altura. . Frequente. Flor amarela. Campo úmido estacional, em vale de topo da serra. Solo: siltoso orgânico. Relevo: levemente inclinado.",NA,NA,NA,"Vahl",NA,"MS","Corumbá","Serra do Amolar, entre parque Nacional do Pantanal e Fazenda Mandioré.","-57.572778","-17.907778",NA,"650","650",NA,NA,NA,"57°34'22''W","17°54'28''S",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:24:02-03","CPAP","CPAP","1076","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Pott, A.","1791","1985","03","01",NA,"Brasil",NA,NA,"Erva aquática. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Borda de lagoa. SUBSTRATO: solo arenoso (Poldzol Hidromórfico). RELEVO: plano.",NA,NA,NA,"Vahl","V. J. Pott","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-19.983333",NA,"90","90","1997","04","08","56°39' W","19°59' S",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:44:23-02","IPA","IPA","79498","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Alves-Araújo, A.; Araújo, D.; Melo, A.; Mendes, K.; Albuquerque, N.A.; Araújo, D.; Melo, A.; Mendes, K.; Albuquerque, N.A.","481","2007","07","28","Southern America","Brasil",NA,NA,"Erva com flores amarelas.; Mata Atlântica.","IPA0079498","Plantae",NA,"Vahl","Alves-Araújo, A.","Pernambuco","Igarassu","Usina São José, Mata da Zambana, borda da mata, área alagada.","-34.990556","-7.716111",NA,"120","120","2008","01","09","-34.990556","-7.716111",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-02-15 11:44:23-02","IPA","IPA","83646","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Leite, M.S.; Wanderley, A.M.; Wanderley, A.M.","411","2007","08","12","Southern America","Brasil",NA,NA,"Erva aquática em solo encharcado, vegetando junto a U. gibba, U. hydrocarpa e U. foliosa (Utriculariaceae). Indivíduos em plena floração. Flores amarelas.; Floresta Ombrófila Densa.","IPA0083646","Plantae",NA,"Vahl","Leite, M.S.","Pernambuco","Recife","Parque Estadual de Dois Irmãos, Açude do Meio.","-34.948667","-8.007667",NA,"18","18","2007","08","12","-34.948667","-8.007667",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:44:23-02","IPA","IPA","4941","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Pickel, B.","2868","1931","10","30","Southern America","Brasil",NA,NA,NA,"IPA0004941","Plantae",NA,"Vahl","Taylor, P.","Pernambuco","São Lourenço da Mata","Tapera, São Bento, riacho seco.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"1975","08",NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA,NA
"57","2019-02-15 11:44:23-02","IPA","IPA","60522","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Rita Pereira; Lima, V.C.; Lima, V.C.","s.n.","1997","09","05","Southern America","Brasil",NA,NA,"Erva delicada ca. 4cm. Flores amarelas.; Mata seca em regeneração.","IPA0060522","Plantae",NA,"Vahl","Guedes, F.M.","Pernambuco","Maraial","Engenho Curtume, sobre rochas, perto de um alagado.","-35.8088989257812","-8.78250026702881",NA,NA,NA,"2017","04","17",NA,NA,"17320","auto",NA,NA,NA,NA,NA,NA
"58","2019-07-26 11:40:31-03","IPA","IPA","509","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Vasconcellos Sobrinho","509","1937","09",NA,"Southern America","Brasil",NA,NA,"Terrenos argilosos, úmidos.","IPA0000509","Plantae",NA,"Vahl","Taylor, P.","Pernambuco","Recife","Beberibe","-34.8810997009277","-8.05389022827148",NA,NA,NA,"1975","08",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"59","2019-02-15 11:44:23-02","IPA","IPA","68546","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Ferreira, C.","s.n.","2004","07","04","Southern America","Brasil",NA,NA,"Erva; flores amarelas. Frutos marrom escuro.","IPA0068546","Plantae",NA,"Vahl",NA,"Pernambuco","Recife","Dois Irmãos","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"60","2019-10-25 11:39:14-03","IECOS","HBRA","1380","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","L. O. Santos","312","2007","05","20","América do Sul","Brasil","material em líquido",NA,"Erva. Corola amarela. Associada com Utricularia subulata L.",NA,NA,NA,"Vahl","U. Mehlig","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, campo próximo à borda sul do bosque na 1ª ilha de terra firme","-46.67577778","-0.91475",NA,NA,NA,"2007","09","22","-46.67577778","-0.91475000",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-07 11:45:23-03","UFMS","CGMS","57842","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; L.C.P. Lima; C. Strüssmann; L. Rebellato","6291","2003","05","10",NA,"Brasil",NA,NA,"Flor amarela. Material em álcool 70%. Habitat: Campo úmido estacional, em vale de topo da serra. Solo siltoso orgânico. Relevo levemente inclinado. Frequente. Habito: Erva aquática emergente, 10-12cm de altura.","CGMS1087778",NA,NA,"Vahl",NA,"Mato Grosso do Sul","Corumbá","Serra do Amolar, entre parque Nacional do Pantanal e Fazenda Mandioré.","-57.5727778","-17.9077778",NA,"650","650",NA,NA,NA,"-57,5727778","-17,9077778",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-07 11:45:23-03","UFMS","CGMS","57844","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott","7709","2005","04","19",NA,"Brasil",NA,NA,"Flor amarela. Amostra em álcool 70%, nº 63. Habitat: Brejo lótico em afloramento rochoso ao longo de córrego. Solo siltoso-argiloso. Relevo levemente inclinado. Freqüente. Habito: Erva aquática emergente, 3-12 cm altura.","CGMS1087780",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Bela Vista","Fazenda 2 morros, 2 Km da BR-262, entre Bela Vista e Antônio João, a 27 Km de Bela Vista.","-56.3022222","-22.0825",NA,"270","270",NA,NA,NA,"-56,3022222","-22,0825",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-07 11:45:23-03","UFMS","CGMS","57841","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott","5139","2002","03","01",NA,"Brasil",NA,NA,"Flor branca. Habitat: Campo úmido (brejo) de nascente (minador de água). Solo hidromórfico,argilo-turfoso. Relevo plano deprimido. Rara. Habito: Erva aquática ereta, 10-15cm de altura.","CGMS1087777",NA,NA,"Vahl","V.J. Pott","Mato Grosso","Alto Taquari","Nascente do rio Taquari, entre a ferrovia Ferro-Norte e a cidade de Alto Taquari.","-53.2780556","-17.8558333",NA,NA,NA,NA,NA,NA,"-53,2780556","-17,8558333",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-07 11:45:23-03","UFMS","CGMS","13498","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6830","2004","03","30",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Vereda: Campo graminoso úmido ao longo de mata de galeria com buritis (Mauritia flexuosa). Solo hidromórfico, argiloso com matéria orgânica. Relevo levemente inclinado. Habito: Erva aquática emer","CGMS1042930",NA,NA,"Vahl","A. Pott","Mato Grosso do Sul","Costa Rica","Fazenda Pouso Frio, antes da junção do Córrego Pratinha com o Córrego Pouso Frio, formando o Rio Aporé.","-52.8622222","-18.6544444",NA,"820","820",NA,NA,NA,"-52,8622222","-18,6544444",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-07 11:45:23-03","UFMS","CGMS","14311","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","A. Sciamarelli; Cavalcante; C.S.C Arruda; F.G. Kuhn","1921","2004","04","21",NA,"Brasil",NA,NA,"Corola amarela. Planta apresentandoFloração. Heliófita; hidrófita; higrófita. Habitat: Relevo ondulado sem drenagem. Habito: Erva.","CGMS1043780",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Inocência",NA,"-51.8811111","-19.5686111",NA,NA,NA,NA,NA,NA,"-51,8811111","-19,5686111",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:45:23-03","UFMS","CGMS","52961","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott","9526","2007","07","22",NA,"Brasil",NA,NA,"Flor amarela. Fruto vinoso, imaturo. Material em álcool 70°. Habitat: Brejo graminoso ao longo de córrego, antropizado. Solo siltoso. Relevo vale. Esparsa. Habito: Erva aquática terrestre. Escapo 0,03 - 0,06 m de altura.","CGMS1082932",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Ribas do Rio Pardo","Fazenda Andorfato, Córrego Mantena, 5 km ao sul da BR-262 (acesso a 5 km de Ribas do Rio Pardo).","-53.6922222","-20.4916666",NA,"340","340",NA,NA,NA,"-53,6922222","-20,4916666",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:45:23-03","UFMS","CGMS","13594","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6931","2004","04","04",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Borda de brejo antropizado com presença de gado. Solo hidromórfico arenoso com matéria orgânica. Relevo plano. Habito: Erva aquática emergente. 5-7 cm de altura. Mancha ocasional.","CGMS1043040",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Costa Rica","Fazenda Potreiro do Sucuriú, próximo à sede.","-53.1930555","-19.0238889",NA,"520","520","2004","04","15","-53,1930555","-19,0238889",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:45:23-03","UFMS","CGMS","14739","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7319","2004","11","12",NA,"Brasil",NA,NA,"Flor amarela. Fruto marrom. Habitat: Barranco úmido em beira de rio com lagedo. Solo arenoso com matéria orgânica. Relevo inclinado. Habito: Erva aquática emergente. 5 cm de altura. Mancha ocasional.","CGMS1044224",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Paranaíba","Fazenda Ponte Nova (Fazenda do Lageado); rio.","-51.5558333","-19.8363889",NA,"390","390",NA,NA,NA,"-51,5558333","-19,8363889",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:45:23-03","UFMS","CGMS","50865","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott","7934","2005","08","20",NA,"Brasil",NA,NA,"Flor amarela. Material em álcool 70%. Habitat: Banco de areia ao longo do córrego com Mata de Galeria. Solo arenoso úmido com matéria orgânica. Relevo levemente inclinado. Habito: Erva aquática emergente. Mancha ocasional.","CGMS1080850",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Corguinho","Recanto ecológico Pousada da Quinta, 6Km do Patrimônio de Taboco, Córrego Galheiro, próximo a ponte.","-55.2455555","-19.7769445",NA,"270","270",NA,NA,NA,"-55,2455555","-19,7769445",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:45:23-03","UFMS","CGMS","14753","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7335","2004","11","13",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Campo graminoso úmido de vereda, em cerrado. Solo hidromórfico. Relevo plano. Habito: Erva aquática emergente. 5 cm de altura. Mancha ocasional.","CGMS1044237",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Inocência","Córrego Morgado, próximo à ponte.","-51.6008333","-19.8511111",NA,"400","400",NA,NA,NA,"-51,6008333","-19,8511111",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:45:23-03","UFMS","CGMS","57843","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A.L. Sanches","6590","2004","02","11",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Habitat: Vale assoreado ao longo de córrego com gado. Solo arenoso com materia organica. Relevo plano. Frequente. Habito: Erva aquática submersa fixa, e escapo emerso.","CGMS1087779",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Campo Grande","Rodoanel saída para Três Lagoas, próx à BR 163, saída para Cuiabá (futuro condomínio Alphaville ao lado do supermercado Makro).","-54.5605556","-20.4008333",NA,"600","600",NA,NA,NA,"-54,5605556","-20,4008333",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:45:23-03","UFMS","CGMS","13476","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6806","2004","03","29",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Borda de vereda: Campo graminoso úmido de 1,20-1,60 m de altura, com nascentes e buritis esparsos (Coval). Solo hidromórfico, argiloso com matéria orgânica. Relevo plano. Habito: Erva aquática emergente. 7-10","CGMS1042904",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Chapadão do Sul","Fazenda Pouso Frio, Córrego Pouso Frio e entorno; cerca de 2 Km da nascente.","-52.8525","-18.6658333",NA,"815","815","2004","04","15","-52,8525","-18,6658333",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:45:23-03","UFMS","CGMS","13649","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6993","2004","04","05",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Rocha na cascata com respingos de água. Solo musgos na rocha arenítica. Relevo plano. Habito: Erva aquática emergente. Esparsa. 3-7 cm de altura.","CGMS1043101",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Costa Rica","Fazenda Potreiro do Sucuriú, próximo à ponte da cachoeira, lado esquerdo do Rio Sucuriú.","-53.1647222","-18.9819445",NA,"495","495","2004","04","14","-53,1647222","-18,9819445",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:45:23-03","UFMS","CGMS","58948","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott","10179","2008","03","21",NA,"Brasil",NA,NA,"Flor amarela. Habitat: Vereda antropizada ao longo de açude om gado, com buriti. Solo arenoso. Relevo plano. Habito: Erva aquática emergente, escapo floral 5-10 cm de altura. Esparsa.","CGMS1088867",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Alcinópolis","Fazenda Harmonia, 800 m W dos fundos da sede.","-53.7461111","-18.1127778",NA,"360","360",NA,NA,NA,"-53,7461111","-18,1127778",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:45:23-03","UFMS","CGMS","57840","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott; L.C.P. Lima; E.C. de Arruda","5584","2002","06","15",NA,"Brasil",NA,NA,NA,"CGMS1087776",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","São Gabriel do Oeste","Fazenda Bonito próximo ao córrego Bonito, cerca de 3Km da MS-430.","-54.39","-18.955",NA,NA,NA,NA,NA,NA,"-54,39","-18,955",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:45:23-03","UFMS","CGMS","50866","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","V.J. Pott; A. Pott","8770","2006","02","09",NA,"Brasil",NA,NA,"Flor amarela. Fruto ausente. Material em álcool 70%. Habitat: Afloramento rochoso de rio com cascata, próximo a margem. Solo orgânico encharcado. Relevo plano. Habito: Erva aquática emergente. 7-12cm de altura. Esparso.","CGMS1080851",NA,NA,"Vahl","V.J. Pott","Mato Grosso do Sul","Aquidauana","Córrego Galheiro, próximo a ponte do Recanto Ecológico Pousada da Quinta.","-55.2458333","-19.7769445",NA,"460","460",NA,NA,NA,"-55,2458333","-19,7769445",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:45:23-03","UFMS","CGMS","23648","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","S.N. Moreira; V.J.Pott","185","2008","04","01",NA,"Brasil",NA,NA,"Flor amarela. Fruto negro. Habitat: Campo úmido de Vereda com buriti em domínio de Cerrado Habito: Erva Anfíbia","CGMS1053061",NA,NA,"Vahl",NA,"Mato Grosso do Sul","Terenos","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.","-54.79","-20.5566667",NA,"504","504",NA,NA,NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA,NA,NA,NA
