"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","sex"
"261","2020-08-31 08:59:16-03","INPA","INPA","237698","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Costa, SM","Costa, SM","874","2011","01","25","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Próximo a 2ª bueira","-60.985972","1.398361",NA,NA,"INPA0237698","INPA0237698 INPA0237698_e","Caracaraí","50","50","2011","08",NA,"-60.985972","1.398361",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-31 08:59:16-03","INPA","INPA","208913","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Costa, SM","Kinupp, VF","1521","2000","12","27","Southern America","Brasil","Roraima","Balneário Paiuá, Balneário Paiuá","-61.2","3.1",NA,NA,"INPA0208913","INPA0208913 INPA0208913_e","Uiramutã",NA,NA,"2013","03",NA,"-61.2","3.1",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-31 08:59:16-03","INPA","INPA","240960","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Baleeiro-Souza, PC","Melo, A","866","2011","09","19","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Trilha da Grade do PPBio. L1 à caminho da N3.","-61.0075","1.468611",NA,NA,"INPA0240960","INPA0240960 INPA0240960_e INPA0240960_nd","Caracaraí","17","17","2012","08",NA,"-61.0075","1.468611",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-08-31 08:59:16-03","INPA","INPA","242396","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Baleeiro-Souza, PC","Gonçalves, DJP","120","2011","10","17","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Campina L3 500","-61.013333","1.469306",NA,NA,"INPA0242396","INPA0242396_nd","Caracaraí",NA,NA,"2012","08",NA,"-61.013333","1.469306",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-31 08:59:16-03","INPA","INPA","260594","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rodrigues, K","Costa, SM","1084","2014","08","19","Southern America","Brasil","Amazonas","Igarapé Maduxi, afluente do Rio Aracá","-63.294194","-0.134694",NA,NA,"INPA0260594",NA,"Barcelos","33","33","2016","12","19","-63.294194","-0.134694",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-31 08:59:16-03","INPA","INPA","270067","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rodrigues, K","Carvalho, FA de","1862","2009","07","01","Southern America","Brasil","Amazonas","Comunidade Nhambu, Comunidade Nhambu","-67.20362","0.19456",NA,NA,"INPA0270067",NA,"São Gabriel da Cachoeira","59","59","2016","10","17","-67.20362","0.19456",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-08-31 08:59:16-03","INPA","INPA","86792","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rodrigues, K","Maia, LA","559","1979","07","12","Southern America","Brasil","Amazonas","Rio Curicuriari, Rio Negro, rio Curicuriari, cachoeira Piraiauara. Caatinga, solo areia branca.","-67.887641","-0.638415",NA,NA,"INPA0086792","INPA0086792 INPA0086792_d INPA0086792_e","São Gabriel da Cachoeira",NA,NA,"2016","12","29","-67.887641","-0.638415",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-31 08:59:16-03","INPA","INPA","270146","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rodrigues, K","Carvalho, FA de","2091","2009","08","20","Southern America","Brasil","Amazonas","Rodovia Transamazônica, Rodovia Transamazônica - Igarapé Coca-cola","-61.93951","-7.43423",NA,NA,"INPA0270146",NA,"Apuí","86","86","2016","12","29","-61.93951","-7.43423",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-08-31 08:59:16-03","INPA","INPA","263927","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl",NA,"Cabral, FN","521","2012","10","03","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Na piçarreira.","-60.4","1",NA,NA,"INPA0263927",NA,"Caracaraí",NA,NA,NA,NA,NA,"-60.4","1",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-31 08:59:16-03","INPA","INPA","236927","S","Plantae","Dicotyledon Asterids","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rodrigues, K","Hopkins, MJG","2062","2010","08","05","Southern America","Brasil","Amazonas","Num pequeno rio no lado leste do rio Negro, Num pequeno rio no lado leste do rio Negro.","-61.0913","2.0144",NA,NA,"INPA0236927","INPA0236927 INPA0236927_e","Novo Airão",NA,NA,"2016","12","12","-61.0913","2.0144",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-04 11:05:34-03","UFRB","HURB","15785","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","F.M.Guedes","Costa, G.; Correia, F. & Sousa, N.M.X.","2771","2017","09","20",NA,"Brasil","Bahia","Aldeia de Arembepe;","-38.235833","-12.819722",NA,NA,"HURB000015785",NA,"Camaçari",NA,NA,"2018","06","06","38º14'09W","12º49'11S",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-12-19 11:19:21-03","UFG","UFG","9894","S","Plantae",NA,NA,"Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilg.","Lopes, F.R.","Rizzo, J.A.","9894","1974","06","13",NA,"Brasil","Tocantins",NA,"-48.4171981811523","-10.7081003189087",NA,"Mata. Vereda alagada. Corola amarela 0,40 m.","UFG0009894","UFG0009894","Porto Nacional",NA,NA,"1999","04","22",NA,NA,NA,NA,"77281","auto",NA,NA,NA,NA
"273","2021-01-26 13:55:34-03","IMA","MAC","21332","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","R.P.Lyra-Lemos","A.C.Martins-Monteiro; A.S.Costa; E.Rodrigues","85","2004","09","24",NA,"Brasil","Alagoas","Usina Cachoeira, Serra da Saudinha.","-35.708947","-9.649847",NA,"Erva ca. 8 cm de altura. Flores amarelas.; Mata Atlântica.","MAC0021332",NA,"Maceió",NA,NA,"2006",NA,NA,"-35.708947","-9.649847",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-01-26 13:55:34-03","IMA","MAC","4565","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","F.M.Guedes","R.F.Rocha","396","1982","11","19",NA,"Brasil","Alagoas","Próximo à mata das varas.","-36.414789","-10.394183",NA,"Erva; Restinga","MAC0004565","MAC0004565","Piaçabuçu",NA,NA,"2017","11","08","-36.414789","-10.394183",NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-01-26 13:55:34-03","IMA","MAC","6364","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","F.M.Guedes","M.N.Rodrigues; I.S.Moreira; R.S.Nascimento","1013","1987","09","22",NA,"Brasil","Alagoas","Vargem Grande.","-36.414789","-10.394183",NA,"Erva erecta. Flor amarela.; Restinga, alagado entre cordões litorâneos.","MAC0006364","MAC0006364","Piaçabuçu",NA,NA,"2017","11","08","-36.414789","-10.394183",NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-01-26 13:55:34-03","IMA","MAC","7168","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard",NA,"R.P.Lyra-Lemos; et al.","1566","1988","10","18",NA,"Brasil","Alagoas","Vargem Grande.","-36.414789","-10.394183",NA,"Erva.; Restinga, depressão entre cordões litorâneos.","MAC0007168","MAC0007168","Piaçabuçu",NA,NA,NA,NA,NA,"-36.414789","-10.394183",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-01-26 13:55:34-03","IMA","MAC","156","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","F.M.Guedes","O.Viégas; D.Andrade-Lima","162","1976","12","28",NA,"Brasil","Alagoas","Rio Remédios.","-35.708947","-9.649847",NA,NA,"MAC0000156","MAC0000156","Maceió",NA,NA,"2017","11","08","-35.708947","-9.649847",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-01-26 13:55:34-03","IMA","MAC","26518","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","F.M.Guedes","F.Cavalcante","s.n.","2008","05","15",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-35.893411","-9.697808",NA,"Erva. Flores amarelas.; Restinga.","MAC0026518","MAC0026518","Marechal Deodoro",NA,NA,"2017","11","08","-35.893411","-9.697808",NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-01-26 13:55:34-03","IMA","MAC","43870","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","F.M.Guedes","Chagas-Mota","5374","2009","09","11",NA,"Brasil","Alagoas","Dunas do Cavalo Russo.","-35.893411","-9.697808",NA,"Erva ca. 30 cm de altura. Flores amarelas. Frutos arroxeados.; Restinga.","MAC0043870","MAC0043870","Marechal Deodoro",NA,NA,"2017","11","08","-35.893411","-9.697808",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-04 10:29:01-03","UFRPE","HST","21274","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","F.M.Guedes","M.L.Guedes; I.F.Souza","21914","2014","04","14",NA,"Brasil","Bahia","Litoral Sul, ponto n° 11","-38.946944","-13.963333",NA,"Herbácea áquatica com estruturas denominadas utrículos; folhas reduzidas; inflorescência racemosa, flores vistosas zigomorfas, amarelo-ouro.","HST021274",NA,"Maraú","15","15","2017","04","26","38W56'49''","13S57'48''",NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-04 10:29:01-03","UFRPE","HST","8292","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","F.M.Guedes","S.M.Rodrigues; et L.P.Félix","109","1994","05","24",NA,"Brasil","Paraíba","Reserva Ecológica de Guaribas","-35.1260986328125","-6.83861017227173",NA,"Erva áfila; haste floral verde; flores amarelas, ornamentais.","HST008292",NA,"Mamanguape",NA,NA,"2017","04","26",NA,NA,NA,NA,"36853","auto",NA,NA,NA,NA
"282","2021-03-01 11:48:23-03","UFPE","UFP","85553","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","96","2017","11","05",NA,"Brasil","Bahia",NA,"-39.024444","-14.1825",NA,"Erva com flores amarelas; escapo e cálice verde-amarelado; cálice coriáceo, margens involutas; pedicelos alados; lábio inferior da corola galeado; cálcar agudo, curvo.; Restingas alagadas. Mata Atlântica.","UFP085553",NA,"Maraú","12","12","2017","11","05","-39.024444","-14.1825",NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-01 11:48:23-03","UFPE","UFP","85527","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Guedes, FM; Alves, M","108","2017","12","27",NA,"Brasil","Rio Grande do Norte",NA,"-35.594167","-5.723611",NA,"Erva com flores amarelas; escapo e cálice verde-amarelado; cálice coriáceo, margens involutas; pedicelos alados; lábio inferior da corola galeado; cálcar agudo, curvo.; Restinga herbácea, sazonalmente inundável.","UFP085527",NA,"Maxaranguape","30","30","2017","12","27","-35.594167","-5.723611",NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 11:48:23-03","UFPE","UFP","85520","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Cavalcanti, D; Garcia, GS","69","2017","10","04",NA,"Brasil","Rio Grande do Norte",NA,"-35.435833","-6.645833",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo curvo.; Mata Atlântica.","UFP085520",NA,"Espírito Santo",NA,NA,"2017","10","04","-35.435833","-6.645833",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 11:48:23-03","UFPE","UFP","85546","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","89","2017","11","02",NA,"Brasil","Bahia",NA,"-39.048333","-15.567222",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo, curvo.; Restingas alagadas. Mata Atlântica.","UFP085546",NA,"Santa Luzia","69","69","2017","11","02","-39.048333","-15.567222",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-01 11:48:23-03","UFPE","UFP","85524","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Alves, M","104","2017","12","27",NA,"Brasil","Rio Grande do Norte",NA,"-35.594167","-5.723611",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo curvo.; Restinga herbácea, sazonalmente inundável.","UFP085524",NA,"Maxaranguape","30","30","2017","12","27","-35.594167","-5.723611",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-01 11:48:23-03","UFPE","UFP","85528","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Alves, M","109","2017","12","27",NA,"Brasil","Rio Grande do Norte",NA,"-35.594167","-5.723611",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo curvo.; Restinga herbácea, sazonalmente inundável.","UFP085528",NA,"Maxaranguape","30","30","2017","12","27","-35.594167","-5.723611",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 11:48:23-03","UFPE","UFP","85506","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Cavalcanti, D; Garcia, GS","53","2017","10","03",NA,"Brasil","Rio Grande do Norte",NA,"-35.391389","-5.390278",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo curvo.; Restinga alagada.","UFP085506",NA,"Rio de Fogo",NA,NA,"2017","10","03","-35.391389","-5.390278",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-01 11:48:23-03","UFPE","UFP","85459","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Melo, A; Pessoa, E; Vasconcelos, S; Marinho, T","866","2011","09","19",NA,"Brasil","Roraima",NA,"-61.0075","1.468611",NA,"Erva carnívora com flor amarela, crescendo sobre lâmina de água.; Campina aberta.","UFP085459",NA,"Caracaraí","17","17","2018","11","20","-61.0075","1.468611",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-01 11:48:23-03","UFPE","UFP","85500","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Cavalcanti, D","79","2017","10","07",NA,"Brasil","Paraíba",NA,"-35.125278","-6.702778",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo curvo.; Solo arenoso alagado, córrego atravessando. Mata Atlântica.","UFP085500",NA,"Mamanguape",NA,NA,"2017","10","07","-35.125278","-6.702778",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-01 11:48:23-03","UFPE","UFP","85552","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","95","2017","11","05",NA,"Brasil","Bahia",NA,"-39.020833","-14.177222",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo, curvo.; Restingas alagadas. Mata Atlântica.","UFP085552",NA,"Maraú","12","12","2017","11","05","-39.020833","-14.177222",NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-01 11:48:23-03","UFPE","UFP","85555","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","98","2017","11","05",NA,"Brasil","Bahia",NA,"-39.013889","-14.159722",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo, curvo.; Restingas alagadas. Mata Atlântica.","UFP085555",NA,"Maraú","12","12","2017","11","05","-39.013889","-14.159722",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-01 11:48:23-03","UFPE","UFP","85548","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Guedes, FM; Luna, NK; Pessoa, E; Melo, A","91","2017","11","02",NA,"Brasil","Bahia",NA,"-39.136944","-15.502778",NA,"Erva com flores amarelas; escapo e cálice vináceos; cálice com nervuras plicadas, proeminentes; lábio inferior da corola galeado; cálcar agudo, curvo.; Restingas alagadas. Mata Atlântica.","UFP085548",NA,"Santa Luzia","69","69","2017","11","02","-39.136944","-15.502778",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-09-12 05:00:02-03","US","US","1989744","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","cearana","Utricularia cearana","Steyerm.",NA,"H. C. Cutler","8365",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00136363","US00136363_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"Isotype",NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","2571186A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard",NA,"G. T. Prance, J. R. Steward, J. F. Ramos, L. G. Farias & O. P. Monteiro","9574","1969","2","1","South America - Neotropics","Brazil","Roraima","Brazilian Amazonia. Territory of Roraima. 85km. north of Boa Vista, Fazenda União.",NA,NA,NA,NA,"US03216190","US03216190_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","2582581A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","17005","1966","6","12","South America - Neotropics","Brazil","Mato Grosso","Planalto do Brasil. Drainage of the upper Rio Araguaia. Ca. 30 km. S. of Xavantina.",NA,NA,NA,NA,"US03216195","US03216195_01",NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","3426268","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Taylor, P.","C. N. Horn, J. H. Wiersema, T. McDowell & M. Gopaul","4531","1991","3","5","South America - Neotropics","Guyana","Pomeroon-Supenaam","Lake Tapakuma Reservoir, Tapakuma Water Conservancy, about 65 km NW of Georgetown","-58.58","7.25",NA,NA,"US00705969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","2582580A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos","17223","1966","6","16","South America - Neotropics","Brazil","Mato Grosso","Planalto do Brasil. Drainage of the upper Rio Araguaia. Ca. 75 km. S. of Xavantina.",NA,NA,NA,NA,"US03216192","US03216192_01",NA,"400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","2547972","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Taylor, P.","R. Goodland & R. Persaud","638","1963","9","10","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi Northern Savanna, Mountain View, Nappi","-59.56","3.41",NA,NA,"US00706261",NA,NA,"107",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","1907971","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard","Taylor, P.","F. Tamayo","2943","1946","2","23","South America - Neotropics","Venezuela","Bolívar","Gran Sabana, Hato Divina Pastora, Cerro Ceitá","-61.05","4.7",NA,NA,"US00796135",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","2866970","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard",NA,"W. C. Steward, I. Araujo, W. R. Buck, J. F. Ramos & J. Ribamar","144","1977","11","21","South America - Neotropics","Brazil","Roraima","Brazilian Amazonia. BR 174, Manaus-Venezuela Highway. Territory of Roraima. Estrada Manaus-Boa Vista, between Mucajai & Boa Vista. On west side of Rio Branco opposite Serra Grande.",NA,NA,NA,NA,"US03216187","US03216187_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2571153A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard",NA,"G. T. Prance & N. Silva","58470","1964","7","29","South America - Neotropics","Brazil","Goiás","New Brazilian Highways. Northern Goiás. 2-6 km. north of Miracema do Norte.",NA,NA,NA,NA,"US03216196","US03216196_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","2572994A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A. St.-Hil. & Girard",NA,"G. T. Prance, W. C. Steward, J. F. Ramos & L. G. Farias","9124","1969","1","8","South America - Neotropics","Brazil","Roraima","Brazilian Amazonia. Territory of Roraima. Rio Murupu, 28km. NW of Boa Vista, road to Taiano.",NA,NA,NA,NA,"US03216189","US03216189_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
