"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"43","2020-11-13 09:20:12-03","UFRJ","RFA","29206","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","D. Araujo","2001","08","15","B. Medina; Lira C, Soares J. S Leiner N.","2001","05","30","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"Heliófila. Arbusto 4 m de altura. Folhas membranaceae, cor verde; flor solitária; cálice verde amarronzado, corola bege, estames brancos, grandes. fruto seco, deiscente, imaturo (cápsula). Frequência rara","RFA20035",NA,NA,NA,"s.n.","Reserva de Grumari",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"44","2020-11-24 17:10:49-03","UTFPR","DVPR","143","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Dias, MC","2005",NA,NA,"Martimiano, E","2005","10","11","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 15 m, flores branca com botão verde.; Cultivada em área aberta.","DVPR000143",NA,NA,"DVPR000143","s.n.","Instituto Agronômico do Paraná (IAPAR)","Magnoliophyta",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"45","2020-11-24 17:10:49-03","UTFPR","DVPR","2895","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Vieira, AOS","1998",NA,NA,"Coelho, JCF","1997","09","21","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,"Arbusto 5m, flores amarelas.","DVPR002895",NA,NA,NA,"s.n.","Fazenda Rhenania","Magnoliophyta",NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA
"46","2020-12-15 11:14:33-03","FUNED","FUNED-POL","3669","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,NA,"1985","09","10","Brasil","SP",NA,"-46.636111","-23.547778","46W 38' 10","23S 32' 52",NA,"POL003669",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:43:44-03","EAO","IAN","119066","PreservedSpecimen","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.","Pires, JM","1974",NA,NA,"Belém, RP; Magalhães, MG","1965","04","24","Brasil","Bahia",NA,NA,NA,NA,NA,"Árvore de 10m x 25cm de diâmetro; flores brancas com partes roxas, estaminóides amarelos.","IAN119066",NA,NA,NA,"868","Rodovia Itajuípe-Ubaitaba, 12 km N de barro Central.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:43:44-03","EAO","IAN","125187","PreservedSpecimen","Plantae","Malvaceae","Bombax","cyathophorum","Bombax cyathophorum","(Casar.) K.Schum.","Pires, JM","1974",NA,NA,"Belém, RP","1968","07","09","Brasil","Espírito Santo",NA,NA,NA,NA,NA,"Árvore de 6m x 15cm de diâmetro, entre rocha calcárea. Pétalas brancas e pilosas, estames verdes, anteras amarelas, estigma vermelho; cálice verde, caule espinhoso.","IAN125187",NA,NA,NA,"3821","Margem da Rodovia Colatina-Vitória, 45km leste de Colatina. Zona calcárea.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:44:01-03","EAO","IAN","118945","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Nascimento, EAP","2018","01","30","Belém, RP; Magalhães, MG","1965","04","05","Brasil","Bahia",NA,NA,NA,NA,NA,"Árvore de 10m x 60cm de diâmetro; flores cremes com listas avermelhadas nas pétalas, estames amarelos. Foto.","IAN118945",NA,NA,NA,"694","Rodovia Itabuna-Ilhéus. Beira da estrada.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:44:01-03","EAO","IAN","69294","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Carvalho Sobrinho","2015","12",NA,"Black, GA; Adler, P","1951","05","19","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Com meos de 1,50m de altura; flor branca.","IAN069294",NA,NA,NA,"11461","Base da Serra da Tijuca.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:44:01-03","EAO","IAN","87989","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Nascimento, EAP","2018","01","30","Smith, LB; Segadas-Vianna, F","1952","04","04","Brasil","Distrito Federal",NA,"-42.5","-23","-42.5","-23",NA,"IAN087989",NA,NA,NA,"6354","Praia de Sernambetiba (Recreio dos Bandeirantes), near sea level.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-12 15:31:44-03","UFABC","HUFABC","000673","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Ivanauskas, N",NA,NA,NA,"Amaral, BC; Teixeira-Costa, L","2014","08",NA,"Brasil","São Paulo","São Paulo","-46.717222","-23.566667","-46.717222","-23.566667",NA,"HUFABC000673",NA,NA,"HUFABC000673","43","Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan","Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-12 15:31:44-03","UFABC","HUFABC","000693","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Ivanauskas, N",NA,NA,NA,"Amaral, BC; Teixeira-Costa, L","2014","08",NA,"Brasil","São Paulo","São Paulo","-46.717222","-23.566667","-46.717222","-23.566667",NA,"HUFABC000693",NA,NA,"HUFABC000693","75","Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan","Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-12 15:31:44-03","UFABC","HUFABC","000707","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Ivanauskas, N",NA,NA,NA,"Amaral, BC; Teixeira-Costa, L","2014","08",NA,"Brasil","São Paulo","São Paulo","-46.717222","-23.566667","-46.717222","-23.566667",NA,"HUFABC000707",NA,NA,"HUFABC000707","91","Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan","Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-12 15:31:44-03","UFABC","HUFABC","000750","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Ivanauskas, N",NA,NA,NA,"Teixeira-Costa, L; Amaral, BC","2014","12","08","Brasil","São Paulo","São Paulo","-46.717722","-23.566722","-46.717722","-23.566722","Árvore. Folhas jovens avermelhadas. Altura ca. 6 m, DAP = 50 cm.","HUFABC000750",NA,NA,"HUFABC000750","92","Horto Oswaldo Cruz, Horto botânico dentro da área do Instituto Butantan","Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:23-03","PUCPR","HUCP","23712","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) Robyns, A.","Dunaiski, A",NA,NA,NA,"Dunaiski, A","2007","06","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"3397","Bosque Papa João Paulo 2°","Eudicotiledonea",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"57","2019-12-04 15:25:23-03","PUCPR","HUCP","17921","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) Robyns, A.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","2007","07","14","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"223","Tinguçu","Eudicotiledonea",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"58","2021-03-02 16:29:01-03","CPAN-UFMS","COR","8458","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Duarte, M. C.","2008","05","28","Damasceno-Júnior, G. A.; Garcia, M. M.","1999","11","29","Brasil","Mato Grosso do Sul","Bonito","-56.590556","-21.141944","56º35'26''W","21º8'31''S","Árvore Habito: Árvore",NA,"425","425",NA,"1811","Entorno da Gruta do Lago Azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-26 18:08:48-03","CPAN-UFMS","COR","6971","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","M.C. Duarte",NA,NA,NA,"Ieda Maria Bortolotto et al.","1998","05","27","Brasil","Mato Grosso do Sul","Corumbá","-57.389722","-19.395278","57º23'23''W","19º23'43''S","Projeto de Pesquisa: Etnobotânica e Educação no Distrito de Albuquerque.; Importância Econômica: corda Habito: árvore de 3 m.",NA,"107","107",NA,NA,"Distrito de Albuquerque. mata no fundo do quintal; ;.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-26 18:08:48-03","CPAN-UFMS","COR","7939","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","M.C. Duarte",NA,NA,NA,"Maidana-Carvalho, Clélia; Arruda, C.S.C.; Bortolotto, I.M.; Oliveira, C.; Rodrigues, E.A.; Silva, E.G.; Urquiza, J.","2001","06","01","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"Turma de Sistemática de Fanerógamas - 1º semestre 2001; Com Flor: Verde musgo",NA,NA,NA,NA,NA,"Estrada Parque Pantanal - Beira da estrada. Mata semi-decídua; Ferruginoso; Plano.",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"61","2021-03-02 16:29:01-03","CPAN-UFMS","COR","2671","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","M. C. Duarte","2008","05","28","Damasceno Jr, G. A.","1992","02","25","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"Habito: Arbóreo",NA,NA,NA,NA,"130","Morro Bocaina.",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"62","2019-10-09 11:19:15-03","UFBA","ALCB","043564","PreservedSpecimen","Plantae","Malvaceae","Bombax","grandiflorum","Bombax grandiflorum","(C.C.Davis) A. Rob.","Guedes, ML; Guedes, ML; Guedes, ML; Paraguassú, LA","1999","09",NA,"Paraguassú, LA; Guedes, ML; Lima, SS dos; Cabral, L; Oliveira, H; Rocha, M","1999","08","01","Brasil","Bahia","Porto Seguro","-39.05","-16.433333","-39.05","-16.433333","Cerca de 25 m de altura, com circunferência à altura do peito de 136 cm.&nf;Material estéril.&nf;Ocasional. Presente na parcela 9 (730).; Área de mata ciliar da nascente do rio dos Mangues, domínio fitoecológico de Floresta Ombrófila Densa.",NA,NA,NA,NA,"131","Extremo Sul, Estação Veracruz.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:19:44-03","UFBA","ALCB","08284","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Semir, J",NA,NA,NA,"Grupo Pedra do Cavalo","1981","02",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","-39.083333","-12.533333","ca. de 11 m alt. Lenho mole. Flores grandes, estames alvos. Frutos deiscentes. Sementes lanuginosas.; Mata a NE da B. Bananeiras.",NA,"40","40",NA,"1051","Recôncavo Sul, Mata ao NE de B. Bananeiras. Vale dos rios Paraguaçu e Jacuípe","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:19:44-03","UFBA","ALCB","08285","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Ferreira, CDM","2018","08","27","Grupo Pedra do Cavalo","1980","12",NA,"Brasil","Bahia","Cachoeira","-39.083333","-12.533333","-39.083333","-12.533333","ca. 6 m alt. Tronco retilíneo, pouco diâmetro, copa esgalhante. Frutos secos, deiscentes. Sementes lanuginosas.",NA,"40","40",NA,"998","Recôncavo Sul, Mata na B. Bananeiras. Vale dos rios Paraguaçu e Jacuípe","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-24 18:14:01-03","UFBA","ALCB","43564","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Carvalho-Sobrinho, JG de","2001","04",NA,"Paraguassú, LA; Guedes, ML; Lima, SS dos; Cabral, L; Oliveira, H; Rocha, M","1999","08","01","Brasil","Bahia","Porto Seguro","-39.05","-16.433333","-39.05","-16.433333","Cerca de 25 m de altura, com circunferÆncia & altura do peito de 136 cm.&nf;Material estéril.&nf;Ocasional. Presente na parcela 9 (730).; Área de mata ciliar da nascente do rio dos Mangues, domínio fitoecológico de Floresta Ombrófila Densa.",NA,NA,NA,NA,"131","Extremo Sul, Estação Veracruz.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:19:44-03","UFBA","ALCB","43822","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Carvalho-Sobrinho, JG de","2004","04",NA,"Guedes, ML; Cabral, L; Oliveira, H","1996","04","03","Brasil","Bahia","Santa Cruz Cabrália","-39.016667","-16.266667","-39.016667","-16.266667","ca. 12,0 m alt. Folhas compostas digitadas, folíolos discolores, cartáceos.",NA,NA,NA,NA,"6715","Extremo Sul, caminho para estação Veracruz Florestal","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:19:44-03","UFBA","ALCB","70992","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Campos, GS","2011","01",NA,"Alves, L. de J.","2005","10","10","Brasil","Bahia","Porto Seguro","-39.133333","-16.383333","-39.133333","-16.383333","Folhas com folíolos coriáceos. Flores com estames vistosos.",NA,NA,NA,NA,"165","Extremo Sul, RPPN - Manona","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:19:44-03","UFBA","ALCB","74876","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Duarte, MC","2006","10",NA,"Guedes, ML; Carvalho, G; Santos, JS","2006","09","15","Brasil","Bahia","Ituberá","-39.133333","-13.716667","-39.133333","-13.716667","de ca 6m. Folhas com folíolos semicoriáceos, discolores. Flores com cálice verde com nectários na base vermelhos. Pétalas alvas com tomentos gríseos. Ocasional.",NA,NA,NA,NA,"12659","Litoral Sul","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:19:44-03","UFBA","ALCB","82723","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Guedes, ML; Prates, ARS","2008","03",NA,"Venâncio, AF; Esteves, F","2008","02","07","Brasil","Bahia","Iraquara","-41.576667","-12.350278","-41.576667","-12.350278","de ca 8 m de altura, CAP 77 cm. casca lisa clorofilada, com veios verde e amarelo.; Floresta Estacional Decidual., solo calcário.",NA,NA,NA,NA,"61","Chapada Diamantina, Lagoa de Santa Rita","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:19:44-03","UFBA","ALCB","86584","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(C.C.Davis) A.Robyns","Carvalho-Sobrinho, JG de","2011","01",NA,"Ramos, C.H.A.; Guedes, ML","2008","10","28","Brasil","Bahia","Itagibá","-39.7075","-14.181389","-39.7075","-14.181389","Ca. de 8 m de alt. Flores com estames alvos. Frutos imaturos verdes. Sementes lanosas.",NA,NA,NA,NA,"549","Litoral Sul, Mata da Botinha","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:58:57-03","NBC","NL-BOTANY","L.2368925","PreservedSpecimen","Plantae","Bombacaceae","Bombax","cyathophorum","Bombax cyathophorum","(Cass.) K.Schum.",NA,NA,NA,NA,"Hatschbach GG","1959","10","24","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2368925 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2368925",NA,NA,"NL-L2368925",NA,"Parana. Cerro Azul. Rio Ponta Grossa.",NA,"Malvales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0260649","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Lindeman JC; Haas JH de","1966","08","04","Brazil","Paraná",NA,NA,NA,NA,NA,"By trail in forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260649 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260649",NA,NA,NA,NA,"Est. Parana. Cerro Azul.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae","Uw13430a",NA,NA,NA
"73","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0000789","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Robyns AGMWA","1962","11","01","Mexia YEJ","1930","05","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"Viçosa.Agricultural College lands<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200000789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0000789",NA,NA,"NL-U0000789",NA,"State of Minas GeraisChacha Valley, near Chacha House.",NA,"Malvales","Southern America",NA,"majus","isotype",NA,NA,"Magnoliopsidae","50811 A",NA,NA,NA
"74","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0043873","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Mexia YEJ","1930","10","16","Brazil","Minas Gerais",NA,"-42.876638","-20.756822","-42.876638","-20.756822","In remnant of forest, now cleared land.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200043873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0043873",NA,NA,NA,NA,"Viçosa. Upper Chacha road, just outside Agriculture College.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0043874","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Lindeman JC; Haas JH de","1966","08","10","Brazil","Paraná",NA,NA,NA,NA,NA,"Forest on top and slopes of ridge.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200043874 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0043874",NA,NA,NA,NA,"Est. Paraná. S. of Cerro Azul. Valley of Rio Pontagrossa.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0043875","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Lindeman JC; Haas JH de","1966","08","04","Brazil","Paraná",NA,NA,NA,NA,NA,"By trail in forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200043875 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0043875",NA,NA,NA,NA,"Est. Parana. Cerro Azul.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0043876","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Lindeman JC; Haas JH de","1966","08","05","Brazil","Paraná",NA,NA,NA,NA,NA,"N. flank of steep ridge. Dry sandy soil overlying soft bedrock.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200043876 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0043876",NA,NA,NA,NA,"Est. Parana. Cerro Azul.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0043878","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Lindeman JC; Haas JH de","1967","08","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"Destroyed cloud forest just below the planalto.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200043878 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0043878",NA,NA,NA,NA,"Est. Santa Catarina. Road from Blumenau to Lajes.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0043879","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Lindeman JC; Haas JH de","1967","07","05","Brazil","São Paulo",NA,"-46.633333","-23.55","-46.633333","-23.55","Swampy pasture.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200043879 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0043879",NA,NA,NA,NA,"Est. São Paulo. Via Dutra to São Paulo, c. 100 km NE of the city.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:59:09-03","NBC","NL-BOTANY","U 0260648","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A.Robyns","Carvalho-Sobrinho JG de","2015","12","01","Lindeman JC; Haas JH de","1966","08","05","Brazil","Paraná",NA,NA,NA,NA,NA,"N. flank of steep ridge. Dry sandy soil overlying soft bedrock.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260648 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260648",NA,NA,NA,NA,"Est. Parana. Cerro Azul.",NA,"Malvales","Southern America",NA,"majus",NA,NA,NA,"Magnoliopsidae","Uw13462",NA,NA,NA
