"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","locality","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"43","2021-03-15 16:37:00-03","NY","NYBG","538018","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"NY00538018","NY00538018_01","2669","South America","sheet",NA,"donné par Mme Simard, sa fille, en 1907 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683368' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","539429","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"F. C. Hoehne","1932","07","01","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,"NY00539429","NY00539429_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=151914' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Sao Paulo, nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00918467","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. F. M. Glaziou","1887","08","23","Brazil","Minas Gerais","São João del Rei","-44.2617","-21.1358",NA,NA,NA,NA,"NY00918467","NY00918467_01","17188","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987915' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01198603","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","L. C. de S. Assis","A. M. Amorim","1993","02","22","Brazil","Bahia","Morro do Chapéu","-41.1561","-11.55",NA,NA,"1100","1100","NY01198603","NY01198603_01","1036","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332331' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Estrada p/ o Morro da Torre de transmissão, ca.de 10 Km a partir da Sede do municipio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","538020","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"W. A. Egler","1961","09","11","Brazil","Amapá",NA,NA,NA,NA,NA,"701.0","701.0","NY00538020","NY00538020_01","46160A","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683364' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Rio Jari. Occasional Via Camp Chimapu Creek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00918414","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"H. S. Irwin","1970","03","24","Brazil","Minas Gerais","Diamantina","-43.7833","-18.0833",NA,NA,"1200","1200","NY00918414","NY00918414_01","28243","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987409' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra do Espinhaço, ca. 3 km N. of São João da Chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","537991","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. H. van der Werff","R. M. Harley","1977","03","18","Brazil","Bahia","Rio de Contas","-41.95","-13.55",NA,NA,"1500","1600","NY00537991","NY00537991_01","19628","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=403437' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra das Almas. Middle N.E. slopes of the Pico das Almas ca. 25 km. W.N.W. of the Vila do Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","537998","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","J. G. Rohwer","R. Reitz","1961","01","25","Brazil","Santa Catarina","Rancho Queimado","-49.0217","-27.6728",NA,NA,"900","900","NY00537998","NY00537998_01","10739","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=403443' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra da Boa Vista, Rancho Queimado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00918465","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","J. G. Rohwer","Y. E. J. Mexia","1931","05","12","Brazil","Minas Gerais","Diamantina","-43.6003","-18.2494",NA,NA,"1250","1250","NY00918465","NY00918465_01","5808","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987910' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Diamantina. Slope of Serra do Rio Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00918472","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","J. G. Rohwer","A. P. Duarte","1963","01","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00918472","NY00918472_01","7595","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987982' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra do Cipó, próximo ao Chapeo de Sol.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00918422","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"J. Semir","1974","05","21","Brazil","Minas Gerais","Jaboticatubas","-43.7447","-19.5136",NA,NA,NA,NA,"NY00918422","NY00918422_01","5036","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987493' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Km 126 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00918461","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"H. S. Irwin","1970","03","25","Brazil","Minas Gerais","Diamantina","-43.7833","-18.0833",NA,NA,"1200","1200","NY00918461","NY00918461_01","28346","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987898' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra do Espinhaço, ca. 2 km N. of São João da Chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00918424","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. P. Duarte","1950","04","18","Brazil","Minas Gerais",NA,"-43.499904","-19.221042",NA,NA,"1100","1100","NY00918424","NY00918424_01","2490","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987500' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra do Cipó, km. 131.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","886979","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"J. G. Kuhlmann",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"NY00886979","NY00886979_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069224' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Guanabara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01067292","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"R. C. Forzza","2004","03","11","Brazil","Minas Gerais","Lima Duarte","-43.7931","-21.8428",NA,NA,"1470","1470","NY01067292","NY01067292_01","3237","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206118' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Parque Estadual da Serra do Ibitipoca, trilha entre a Lombada e o Pico do Piao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00918417","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"H. S. Irwin","1971","01","23","Brazil","Minas Gerais",NA,"-43.4927778","-20.1263",NA,NA,"1500","1500","NY00918417","NY00918417_01","28960","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987414' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra do Espinhaço, lower slopes of Serra da Caraça. Ca. 10 km W. of Barão de Cocais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 17:15:00-03","NY","NYBG","538019","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia",NA,NA,"A. L. Bernardi","1959","02","16","Venezuela","Mérida",NA,NA,NA,NA,NA,"300","300","NY00538019",NA,"7083","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683366' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Cerrania de Imataca; El Palmar, Hacienda La Magdalen, pica Norte, hacia Rio Grande (Afluente del Orinoco)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 21:39:00-03","NY","NYBG","00918409","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia",NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00918409","NY00918409_01","3061","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987393' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Piedade et Fanada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","355619","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"T. Rojas","1907",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY00355619","NY00355619_01","10476","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=590659' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","syntype","In altiplanitie et declivibus Sierra de Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","810526","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. H. van der Werff","A. M. Amorim","1999","04","21","Brazil","Bahia","Jussari","-39.5286111","-15.1580556",NA,NA,NA,NA,"NY00810526","NY00810526_01","2887","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=803731' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Muicipio de Jussari/Palmira. Entrada ca. 7.5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02423570","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"M. L. Brotto","2011","04","17","Brazil","Paraná","Jaguariaíva","-49.668097","-24.169178",NA,NA,"791",NA,"NY02423570","NY02423570_01","626","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2669074' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Parque Estadual do Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","539460","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. F. M. Glaziou","1872","02","14","Brazil","Rio de Janeiro","Rio de Janeiro","-43.274528","-22.95583",NA,NA,NA,NA,"NY00539460","NY00539460_01","5979","South America","sheet",NA,"donné par Mme Simard, sa fille, en 1907 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=659554' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","539463","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. P. Duarte","1961","03","07","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"NY00539463","NY00539463_01","5577","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=659551' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Sao Conrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","538004","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"G. G. Hatschbach","1970","09","21","Brazil","Paraná","Sao Jerônimo da Serra","-50.7408","-23.7278",NA,NA,NA,NA,"NY00538004","NY00538004_01","24789","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=347037' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Fda. Nho O'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00918471","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. P. Duarte","1963","01","14","Brazil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"NY00918471","NY00918471_01","7914","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2998918' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Subida para a Usina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-29 11:28:00-03","NY","NYBG","538009","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia",NA,NA,"W. J. Hahn","1984","09","05","Paraguay","Paraguarí",NA,"-56.67","-26.08",NA,NA,NA,NA,"NY00538009",NA,"2771","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=347040' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Nacional Ybycúi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00918419","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"G. G. Hatschbach","1972","04","19","Brazil","Mato Grosso do Sul","Rio Brilhante","-54.5464","-21.8019",NA,NA,NA,NA,"NY00918419","NY00918419_01","29615","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987487' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Rio Sta. Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","539465","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. P. Duarte","1961","03","07","Brazil","Rio de Janeiro","Rio de Janeiro","-43.245505","-22.956326",NA,NA,NA,NA,"NY00539465","NY00539465_01","5523","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=659553' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Estrada do Redentor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00918464","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","J. G. Rohwer","Y. E. J. Mexia","1931","05","08","Brazil","Minas Gerais","Diamantina","-43.571739","-17.888053",NA,NA,"1250","1250","NY00918464","NY00918464_01","5787","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987905' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Olaria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","564139","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"R. P. Belém","1968","06","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00564139","NY00564139_01","3758","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426517' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Rodovia BR 4, km 944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00918466","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"P. Clausen","1840",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00918466","NY00918466_01","23","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987912' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Rio Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","585333","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. H. van der Werff","A. M. V. de Carvalho","1994","09","24","Brazil","Bahia","Ilhéus","-39.06916667","-14.7819444",NA,NA,NA,NA,"NY00585333","NY00585333_01","5129","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=403439' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","564138","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"G. G. Hatschbach","1973","06","15","Brazil","Paraná","Arapoti","-49.8267","-24.1581",NA,NA,NA,NA,"NY00564138","NY00564138_01","32166","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=426516' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Fda. do lobo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00918411","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"H. S. Irwin","1968","02","14","Brazil","Minas Gerais",NA,"-43.4","-18.87",NA,NA,"1200","1200","NY00918411","NY00918411_01","20025","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987396' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Serra do Cipó, ca. km 120 (ca. 145km N of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00918468","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"A. F. M. Glaziou","1895","05","15","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"NY00918468","NY00918468_01","22052","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987923' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Brésil (Goyaz), Grand Courbier da Rio Gama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","537995","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","J. G. Rohwer","G. G. Hatschbach","1966","02","13","Brazil","Paraná","Bituruna","-51.5525","-26.1617",NA,NA,NA,NA,"NY00537995","NY00537995_01","Ha.13872","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=403445' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Vicinity of Bituruna; forest by road to Pôrto Uniao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","537993","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H. H. van der Werff","G. G. Hatschbach","1967","06","17","Brazil","Paraná","Guaraniaçu","-52.8781","-25.1008",NA,NA,NA,NA,"NY00537993","NY00537993_01","16554","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=403433' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"By road BR 277 near Guaraniaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-09-30 00:52:00-03","NY","NYBG","1114020","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia",NA,"H. H. van der Werff","J. M. Silva","1990","03","27","Brazil","Paraná","Tijucas do Sul","-49.1989","-25.9283",NA,NA,NA,NA,"NY01114020",NA,"838","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1256955' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Rod. BR-376, 5 km ao S de Contenda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","538003","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"P. K. H. Dusén","1911","09","26","Brazil","Paraná","Jaguariaíva","-49.713647","-24.340602",NA,NA,NA,NA,"NY00538003","NY00538003_01","13063","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=347035' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales",NA,"Jaguariahyva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
