"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","typeStatus","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","487065","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"J. N. Rose","1915","05","24","Brazil","Bahia",NA,"Vicinity of Bahia",NA,NA,NA,NA,NA,NA,"NY00487065","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160850' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","19603","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","487053","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","T. M. Pedersen",NA,NA,NA,"G. G. Hatschbach","1978","02","21","Brazil","Paraná","Adrianópolis","1 km acima da ponta do Rio Ribeira","-48.9908","-24.6572",NA,NA,NA,NA,"NY00487053","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160826' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","41042","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","487057","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"C. G. Fonseca","1961","06","02","Brazil","São Paulo","Sao Paulo","Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. Ca. 10 km south and ca 1 km east of center of SAO PAULO (Praça da Sé)","-46.63","-23.6",NA,NA,"800","800","NY00487057","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160819' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","56","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","487054","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. C. de Siqueira",NA,NA,NA,"J. P. P. Carauta","1981","04","29","Brazil","Rio de Janeiro","Santo Antônio de Pádua","Aperibé, à margem do Rio Pomba","-42.1803","-21.5394",NA,NA,NA,NA,"NY00487054","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160829' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","3788","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-28 15:31:00-03","NY","NYBG","487064","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella",NA,"J. A. Mears",NA,NA,NA,"N. Lima","1968","01","05","Brazil","Rio Grande do Norte",NA,"Santana. Sítio do Sr. Otílio",NA,NA,NA,NA,NA,NA,"NY00487064","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","42","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-28 15:31:00-03","NY","NYBG","487062","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella",NA,"J. A. Mears",NA,NA,NA,"L. B. Smith","1929","03","17","Brazil","Rio de Janeiro",NA,"Road between Alto da Serra and Meio da Serra","-43.18","-22.55",NA,NA,"400","800","NY00487062","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160839' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","2114","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","487059","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"G. Eiten","1962","07","18","Brazil","Bahia","Jeremoabo","Ca. 5 km south of village of Formosa on road from Tattachil to Canudos","-38.4806","-10.075",NA,NA,NA,NA,"NY00487059","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160837' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","4985","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00837996","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"Z. A. Trinta","1964","04","19","Brazil","Minas Gerais","Governador Valadares","Governador Valadares","-41.9492","-18.8511",NA,NA,NA,NA,"NY00837996","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","715","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00837987","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","T. M. Pedersen",NA,NA,NA,"W. R. Anderson","1973","04","19","Brazil","Minas Gerais",NA,"13 km by road W of Januária on road to Serra das Araras, ca. 2 km E of large limestone hill","-44.45237","-15.56637",NA,NA,"575","575","NY00837987","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931139' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837987_01","Magnoliophyta","Caryophyllales","9190","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","487052","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"G. G. Hatschbach","1969","05","15","Brazil","Paraná","Terra Boa","Fda. Murure","-52.4442","-23.7683",NA,NA,NA,NA,"NY00487052","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160840' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","21506","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","487056","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","M. H. Nee",NA,NA,NA,"K. Mizoguchi","1980","07","22","Brazil","São Paulo","Sao Roque","Linha Sorocabana","-47.13","-23.5203",NA,NA,NA,NA,"NY00487056","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160807' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","1611","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","487058","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","L. Rossi",NA,NA,NA,"R. Kral","1988","10","27","Brazil","São Paulo","Sao Paulo","Instituto Botânico","-46.618358","-23.646109",NA,NA,NA,NA,"NY00487058","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160835' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","75368","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00837997","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"Z. A. Trinta","1964","04","20","Brazil","Minas Gerais","Pedra Azul","Pedra da Conceiçao","-41.277389","-16.020808",NA,NA,NA,NA,"NY00837997","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931174' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","772","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00838002","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"K. Mizoguchi","1980","11","07","Brazil","Mato Grosso do Sul","Corumbá","Cidade Corumba","-57.6531","-19.0094",NA,NA,"500","500","NY00838002","No: 17.029 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","2425","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00837994","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"J. E. B. Warming",NA,NA,NA,"Brazil",NA,NA,"Brasilia. Ad Lagoa Santa",NA,NA,NA,NA,NA,NA,"NY00837994","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931162' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","s.n.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00837991","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"H. S. Irwin","1958","11","24","Brazil","Minas Gerais","Viçosa","State Agricultural School, Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"NY00837991","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931151' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","2142","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","487061","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"G. G. Hatschbach","1966","06","22","Brazil","Paraná","Paranavaí","Cristo Rei","-52.4653","-23.0733",NA,NA,NA,NA,"NY00487061","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160820' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","14437","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00838005","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"G. Eiten","1970","02","11","Brazil","Maranhão","Loreto","Ilha de Balsas region between the Balsas & Parnaíba Rivers. 26 km south of Loreto. Varjão do Mariana (or Varjão do Gonçal-Alves), just south of Riacho do Mariana.","-45.08","-7.2916667",NA,NA,"200","200","NY00838005","No: 17.029 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931204' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","10575","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","487073","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"J. S. Blanchet","1831",NA,NA,"Brazil","Bahia",NA,"Circa Bahia",NA,NA,NA,NA,NA,NA,"NY00487073","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160846' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","858","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00837992","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"G. F. J. Pabst","1958","07","26","Brazil","Distrito Federal","Brasília","Mendanha.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00837992","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931155' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","4508","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","309831","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","M. H. Nee",NA,NA,NA,"M. H. Nee","1998","07","11","Bolivia","Santa Cruz","Manuel María Caballero","Along highway from Comarapa to Samaipata, 6 km (by road) SE of Abra de Quiñe, 13 km (by road) NW of Mataral.","-64.3","-18.12",NA,NA,"1675","1675","NY00309831","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160817' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","50045","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","309749","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","M. H. Nee",NA,NA,NA,"M. H. Nee","1998","05","15","Bolivia","Santa Cruz","Andrés Ibáñez","0.5 km E of Chuchío, 5 km by road E of turnoff from Santa Cruz-Warnes highway.","-63.1","-17.62",NA,NA,"370","370","NY00309749","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=160816' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","49346","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02460983","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"TSMG","1982","09","10","Brazil","Minas Gerais","Belo Horizonte","argem da rep. Pampulha.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"NY02460983","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2688486' target='other'> <mi>dwc_moreinfo</mi></a>","NY02460983_01","Magnoliophyta","Caryophyllales","s.n.","South America","sheet","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02460984","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"P. M. Andrade","1984","05","26","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"NY02460984","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2688487' target='other'> <mi>dwc_moreinfo</mi></a>","NY02460984_01","Magnoliophyta","Caryophyllales","237","South America","sheet","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00837999","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"D. Philcox","1968","04","01","Brazil","Mato Grosso","Barra do Garças","10 km. W. of km. 90, Xavantina-Aragarças road. Vale dos Sonhos","-52.23","-14.63",NA,NA,NA,NA,"NY00837999","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931179' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","4650","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00838006","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","J. A. Mears",NA,NA,NA,"G. Eiten","1962","05","31","Brazil","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. Santa Barbara, due SSE of Lorêto, on shore of Rio Parnaiba","-45.05","-7.5",NA,NA,"140","140","NY00838006","No: 17.029 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931206' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Caryophyllales","4800","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG3967","S","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella",NA,"M.Valentina W.",NA,NA,NA,"M.Valentina W.",NA,NA,NA,"Brasil","Minas Gerais","Nova Lima","Condomínio Ville des Lacs","-43.966944","-20.208611","43º58'01''W","20°12'31''S","1.4","1.4",NA,"Flor amarela. UTM: 7752949 x; 521346 y.",NA,NA,NA,"88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","127","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Auada, C.","1971","10","03","Brasil","São Paulo","Bariri","a 50m do Rio Sapé, 580m de altitude.",NA,NA,"9999","9999",NA,NA,"BOTU000127","Cor das flores branca.","BOTU000127",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","32759","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Cabral, M.N.F.","2016","06","25","Brasil","São Paulo","Botucatu","Fazenda Lageado Unesp - Area experimental do Departamento de Horticultura pertecente ao grupo Timbó de Agroecologia","-48.427222","-22.843333","48°25'38w","22°50'36s",NA,NA,"BOTU032759",NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","12661","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Gemtchújnicov, I.D.","1972","01","30","Brasil","Minas Gerais","Itaobim","Vale do Jequitinhonha.",NA,NA,"9999","9999",NA,NA,"BOTU012661","Plantação de milho.","BOTU012661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","32772","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Cabral, M.N.F.","2016","10","01","Brasil","São Paulo","Botucatu","Fazenda Lageado Unesp - Area experimental do Departamento de Horticultura pertecente ao grupo Timbó de Agroecologia","-48.427222","-22.843333","48°25'38w","22°50'36s",NA,NA,"BOTU032772",NA,NA,NA,NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","83","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Amaral Jr.; A.","2000","08",NA,"Rodella, R.A.","1972","10","24","Brasil","São Paulo","Botucatu","Terreno baldio situado à rua José Vitoriano Villas Boas, centro","-48.375","-22.875","48°22'30w","22°52'30s",NA,NA,"BOTU000083",NA,"BOTU000083",NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","29908","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Ishara, K.L.","2006","06","21","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3w","22°52'20s",NA,NA,"BOTU029908","Jardim Botânico UNESP Botucatu","BOTU029908",NA,NA,"696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","110","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Melotto, E.","1972","10","24","Brasil","São Paulo","Botucatu","900m - baixada.","-48.5","-23","48°30'00w","23°00'00s",NA,NA,"BOTU000110","Em terreno baldio, situado à Rua Jopsé Vitoriano Villas Boas.","BOTU000110",NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","3875","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Oliveira, A.M.","1973","11","21","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU003875","Planta rasteira, flores brancas, arbusto.","BOTU003875",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","12646","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Gemtchújnicov, I.D.","1972","01","30","Brasil","Bahia","Vitória da Conquista","30km ao Sul, estrada 116.",NA,NA,"9999","9999",NA,NA,"BOTU012646","Plantação de mandioca.","BOTU012646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","24153","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Carvalho, D.","1999","06","16","Brasil","Tocantins","Porto Nacional","Vila Nova",NA,NA,"9999","9999",NA,NA,"BOTU024153","<ll>dwc_commonname:</ll> terramicina","BOTU024153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","12650","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Murashima, P.H.P.","2018","07","31","Gemtchújnicov, I.D.","1972","01","31","Brasil","Minas Gerais","Campanário","Entre Caratonga e Ipanema.",NA,NA,"9999","9999",NA,NA,"BOTU012650","Plantação de arroz, seco.","BOTU012650",NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:28:30-03","UNESP-IBB","BOTU","130","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla.","Amaral Jr., A.","2000","08",NA,"Petrechen, E.H.","1971","10","29","Brasil","São Paulo","Botucatu","Est. Experimental, 400m L da Sede, 860, de altitude.",NA,NA,"9999","9999",NA,NA,"BOTU000130","Planta daninha.","BOTU000130",NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
