"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"139","2021-03-15 16:37:00-03","NY","NYBG","1147653","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. C. Berg","P19778","1973","08","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309541' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147653",NA,"Lago do Janauacá, south of Rio Solimões","Magnoliophyta","Magnoliales","Amazonas",NA,"-60.2817","-3.4247","NY01147653_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2016-09-30 01:30:00-03","NY","NYBG","1147671","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","M. G. A. Lobo","206",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309538' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147671",NA,NA,"Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY01147671_01 NY01147671_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2016-09-29 11:56:00-03","NY","NYBG","395865","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W. Hoehne","s.n.","1951","11","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=374005' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395865",NA,"Araraquara: próximo a cidade, Bairro do Serraial, sítio do Sr. Orlando Da Valle","Magnoliophyta","Magnoliales","São Paulo","Araraquara","-48.1697","-21.7903","NY00395865_01",NA,"W. Hoehne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","395862","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. A. Kallunki","386","1993","01","27","South America","Brazil","sheet",NA,"Pickled flowers, leaves <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=374008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395862",NA,"7 km N of limit of town of Alagoinhas on BR-101","Magnoliophyta","Magnoliales","Bahia","Alagoinhas","-38.38","-12.07","NY00395862_01","(Lam.) Mart.","D. M. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","1147673","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. A. Cid Ferreira","7638","1986","08","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309562' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147673",NA,"BR-163, Estrada que dá acesso a Perimetral Norte, a 14km de Cachoeira Porteira.","Magnoliophyta","Magnoliales","Pará","Oriximiná","-56.9844","-0.9731","NY01147673_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","00837584","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","21485","1968","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930342' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837584",NA,"Ca. 2 km S. of Guará.","Magnoliophyta","Magnoliales","Tocantins","Guaraí","-48.52","-8.85","NY00837584_01","(Lam.) Mart.","M. C. Dias","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","1147696","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. J. Strudwick","3005","1981","07","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309568' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147696",NA,"Road to airport, 3Km before airport","Magnoliophyta","Magnoliales","Pará","Santarém","-54.7081","-2.4433","NY01147696_01","(Lam.) Mart.","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","1147665","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. T. Prance","30052","1986","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309552' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147665",NA,"Campo Amélia (Fazenda Belo Horizonte), entre Ig. Acajatuba e margem direita do Rio Negro","Magnoliophyta","Magnoliales","Amazonas",NA,"-60.58","-3.03","NY01147665_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","00837557","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","17961","1966","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930335' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837557",NA,"Ca. 50 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","Magnoliophyta","Magnoliales","Goiás","Caiapônia","-51.77","-17.35","NY00837557_01","(Lam.) Mart.","M. C. Dias","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","00836955","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","34523","1972","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930436' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836955",NA,"Serra dos Pirineus, ca. 18 km E. of Pirenópolis","Magnoliophyta","Magnoliales","Goiás","Corumbá de Goiás","-48.78195","-15.85","NY00836955_01","(Lam.) Mart.","M. C. Dias","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","395850","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. L. Zarucchi","3465","1985","02","26","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373983' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395850",NA,"Parque Nacional Natural El Tuparro, ca. 14 km W of Centro Administrativo north of road to El Tapón, cerro Peinilla","Magnoliophyta","Magnoliales","Vichada",NA,"-67.97","5.32",NA,"(Lam.) Mart.","P. J. M. Maas; A. K. van Setten","120","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2016-09-30 01:41:00-03","NY","NYBG","01147676","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","D. D. Ackerly","158",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331398' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147676",NA,NA,"Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY01147676_01",NA,"L. Coêlho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","00836956","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","34819","1972","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836956",NA,"ca. 14 km S. of Niquelândia.","Magnoliophyta","Magnoliales","Goiás",NA,NA,NA,"NY00836956_01","(Lam.) Mart.","M. C. Dias","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","1147695","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. J. Strudwick","3005","1981","07","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309567' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147695",NA,"Road to airport, 3Km before airport","Magnoliophyta","Magnoliales","Pará","Santarém","-54.7081","-2.4433","NY01147695_01","(Lam.) Mart.","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2016-09-30 01:30:00-03","NY","NYBG","1147668","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. M. Pires","1956",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309550' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147668",NA,NA,"Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY01147668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","1147687","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. A. Cid Ferreira","4078","1983","07","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309579' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147687",NA,"Rio abacaxis, Vila Uaxiní","Magnoliophyta","Magnoliales","Amazonas","Borba","-58.683333","-4.166667","NY01147687_01","(Lam.) Mart.","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","503367","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","E. Forero","8259","1980","09","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503367",NA,"Pirassununga, estrada Pirassununga-Emas","Magnoliophyta","Magnoliales","São Paulo","Pirassununga","-47.4197","-21.99","NY00503367_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2016-09-30 01:30:00-03","NY","NYBG","1147674","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W. R. Anderson","10708",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309561' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147674",NA,NA,"Magnoliophyta","Magnoliales","Pará",NA,NA,NA,"NY01147674_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","00837596","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. C. G. Argent","6548","1967","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930677' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837596",NA,"C. 6 km. S. of Xavantina","Magnoliophyta","Magnoliales","Mato Grosso",NA,"-52.23","-14.63","NY00837596_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","1147758","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. T. Prance","14205","1971","07","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309534' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147758",NA,"Rio Purus, Rio Ituxi. Rio Curuquetê, vicinity of Cachoeira Santo Antonio.","Magnoliophyta","Magnoliales","Amazonas",NA,"-65.67","-8.33","NY01147758_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-15 16:37:00-03","NY","NYBG","01147753","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. T. Prance","P24789","1977","11","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331400' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147753",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway, Cachoeira de Curuá; north slope of Serra Cachimbo.","Magnoliophyta","Magnoliales","Pará",NA,"-54.9644","-8.7367","NY01147753_01 NY01147753_02","(Lam.) Mart.","J. van Rooden","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","503371","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A. C. Filho","810","1982","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373995' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503371",NA,"Guaira. Parque Nacional de Sete Quedas. Area a ser inundada pela represa de Itaipu","Magnoliophyta","Magnoliales","Paraná",NA,"-54.18","-24.07","NY00503371_01","(Lam.) Mart.","R. de Mello-Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","01840322","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","M. B. Silva","2201","1969","08","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2141676' target='other'> <mi>dwc_moreinfo</mi></a>","NY01840322",NA,"boca do Tapajós, terrenos da SUDAM.","Magnoliophyta","Magnoliales","Pará","Santarém","-54.7083015441895","-2.44305992126465","NY01840322_01","(Lam.) Mart.","N. A. Murray",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","00837570","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. C. G. Argent","6383","1967","09","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930673' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837570",NA,"C. 1 km. East of Aragarças","Magnoliophyta","Magnoliales","Goiás","Aragarças","-52.25","-15.85","NY00837570_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","00837629","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. C. G. Argent","6387","1967","09","14","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837629",NA,"C. 1 km. East of Aragarças","Magnoliophyta","Magnoliales","Goiás","Aragarças","-52.25","-15.85","NY00837629_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","1147652","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W. C. Steward","467","1978","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309539' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147652",NA,"Rio Negro, Tapuruquara","Magnoliophyta","Magnoliales","Amazonas",NA,"-65.0172","-0.4189","NY01147652_01","(Lam.) Mart.","P. J. M. Maas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","1147648","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. T. Prance","10450","1969","03","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309551' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147648",NA,"South bank of Rio Negro, Bahia de Bueussu, 15 Km above Manaus","Magnoliophyta","Magnoliales","Amazonas","Manaus","-60.1694","-3.1278","NY01147648_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","00836994","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. A. Cid Ferreira","6082","1985","09","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836994",NA,"BR 163, Rod. Cuiaba-Sinop a 145 km ao S de Sinop. Prox. a Lucas do Rio Verde","Magnoliophyta","Magnoliales","Mato Grosso","Nobres","-55.92","-13.08","NY00836994_01","(Lam.) Mart.","D. M. Johnson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","1147754","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","M. G. da Silva","3663","1976","11","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309532' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147754",NA,"Jacaréacanga, Parque Nacional do Tapajós (IBDF)","Magnoliophyta","Magnoliales","Pará","Itaituba","-55.059354","-3.3969062","NY01147754_01","(Lam.) Mart.","J. de Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","1147694","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","U. N. Maciel","97","1978","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309572' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147694",NA,"Região do Tapajós, arredores de Porto Novo","Magnoliophyta","Magnoliales","Pará","Santarém","-54.980084","-2.626469","NY01147694_01","(Lam.) Mart.","J. de Oliveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","00836998","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","I. L. do Amaral","843","1983","04","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930597' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836998",NA,"Estrada Santarém-Cuiabá, Br 163, km 163","Magnoliophyta","Magnoliales","Mato Grosso","Colider","-54.58","-9.58","NY00836998_01","(Lam.) Mart.","P. J. M. Maas; A. K. van Setten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 16:37:00-03","NY","NYBG","00837593","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","G. Eiten","9779","1969","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837593",NA,"256 km along new road NNE of village of Xavantina (5.7 km due SW of Royal Society-Royal Geographic Society Base Camp.) Along main road","Magnoliophyta","Magnoliales","Mato Grosso","Barra do Garças","-51.75","-12.85","NY00837593_01","(Lam.) Mart.","M. C. Dias","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","1147686","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","M. F. Silva","1610","1983","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1309582' target='other'> <mi>dwc_moreinfo</mi></a>","NY01147686",NA,"Serra Norte-Carajás. N-1, campo rupestre nas proximidades da casa de hóspede.","Magnoliophyta","Magnoliales","Pará","Marabá","-50.2921486","-6.0253411","NY01147686_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","1144440","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","T. B. Cavalcanti","1869","1995","10","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289876' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144440",NA,"Estrada Niquelandia - Rosariana. Area de influencia da Uhe Serra da Mesa.","Magnoliophyta","Magnoliales","Goiás","Campinaçu","-48.37","-14.05","NY01144440_01","(Lam.) Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-15 16:37:00-03","NY","NYBG","00837585","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","H. S. Irwin","24398","1969","03","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837585",NA,"Chapada dos Veadeiros, ca. 35 km north of Alto Paraíso de Goiás (formerly Veadeiros).","Magnoliophyta","Magnoliales","Goiás","Alto Paraíso de Goiás","-47.5167","-13.80036","NY00837585_01","(Lam.) Mart.","M. C. Dias","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-15 16:37:00-03","NY","NYBG","395860","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J. Pereira de Souza",NA,"1977","03","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373989' target='other'> <mi>dwc_moreinfo</mi></a>","NY00395860",NA,"Campirinha, La Pamba","Magnoliophyta","Magnoliales","São Paulo","Moji-Guaçu",NA,NA,"NY00395860_01","(Lam.) Mart.","J. Pereira de Souza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-15 16:37:00-03","NY","NYBG","00837561","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","C. Farney","537","1985","01","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930611' target='other'> <mi>dwc_moreinfo</mi></a>","NY00837561",NA,"Estrada Lagoa Santa/ Baldim","Magnoliophyta","Magnoliales","Minas Gerais","Lagoa Santa","-43.8894","-19.6272","NY00837561_01","(Lam.) Mart.","C. Farney","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-15 16:37:00-03","NY","NYBG","00836987","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","R. M. Harley","10297","1968","09","27","South America","Brazil","sheet",NA,"See No. 10187 (collected before in flower) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930492' target='other'> <mi>dwc_moreinfo</mi></a>","NY00836987",NA,"Near base camp","Magnoliophyta","Magnoliales","Mato Grosso",NA,"-51.77","-12.82","NY00836987_01","(Lam.) Mart.","M. C. Dias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
